Exit stations,Entry stations->,,WEEKDAY,,,Mar 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
SL, 	49 , 	74 , 	35 , 	41 , 	183 , 	53 , 	139 , 	224 , 	347 , 	307 , 	275 , 	168 , 	14 , 	139 , 	209 , 	95 , 	93 , 	152 , 	36 , 	26 , 	24 , 	10 , 	8 , 	28 , 	49 , 	712 , 	706 , 	563 , 	482 , 	148 , 	90 , 	41 , 	69 , 	90 , 	9 , 	55 , 	96 , 	10 , 	45 , 	16 , 	23 , 	38 , 	18 , 	49 , 	11 , 	-   ," 	6,047 ",,,RM line,"16,591","6,871","3,857","8,229","1,692","4,076","1,238","42,554"
BF, 	37 , 	55 , 	17 , 	27 , 	157 , 	39 , 	132 , 	209 , 	363 , 	277 , 	290 , 	230 , 	135 , 	21 , 	178 , 	109 , 	147 , 	280 , 	24 , 	17 , 	20 , 	6 , 	6 , 	17 , 	54 , 	665 , 	700 , 	565 , 	415 , 	128 , 	77 , 	34 , 	50 , 	81 , 	8 , 	71 , 	202 , 	6 , 	34 , 	11 , 	26 , 	24 , 	10 , 	106 , 	7 , 	-   ," 	6,069 ",,,WP line,"23,417","5,146","2,842","1,726","5,760","1,656","1,303","41,849"
HY, 	50 , 	73 , 	26 , 	31 , 	160 , 	54 , 	137 , 	209 , 	305 , 	174 , 	257 , 	213 , 	209 , 	187 , 	23 , 	120 , 	221 , 	392 , 	28 , 	27 , 	23 , 	10 , 	5 , 	21 , 	42 , 	524 , 	502 , 	380 , 	306 , 	103 , 	64 , 	29 , 	40 , 	55 , 	9 , 	29 , 	72 , 	12 , 	56 , 	9 , 	17 , 	24 , 	8 , 	48 , 	15 , 	-   ," 	5,298 ",,,FT/ED line,"27,023","8,409","4,113","4,137","1,671","13,341",876,"59,570"
SH, 	21 , 	41 , 	11 , 	13 , 	83 , 	25 , 	66 , 	149 , 	168 , 	90 , 	102 , 	103 , 	87 , 	103 , 	101 , 	9 , 	86 , 	184 , 	13 , 	7 , 	12 , 	5 , 	1 , 	10 , 	16 , 	428 , 	388 , 	249 , 	241 , 	69 , 	52 , 	15 , 	21 , 	40 , 	6 , 	21 , 	33 , 	3 , 	18 , 	8 , 	8 , 	14 , 	7 , 	24 , 	7 , 	-   ," 	3,160 ",,,SFIA,"10,718","1,321","3,442","1,320","1,366",840,"1,376","20,383"
UC, 	30 , 	43 , 	13 , 	22 , 	142 , 	39 , 	87 , 	212 , 	239 , 	127 , 	95 , 	113 , 	98 , 	149 , 	223 , 	93 , 	20 , 	204 , 	18 , 	16 , 	16 , 	4 , 	6 , 	13 , 	14 , 	976 , 	848 , 	408 , 	315 , 	75 , 	31 , 	14 , 	24 , 	62 , 	7 , 	21 , 	66 , 	4 , 	19 , 	7 , 	10 , 	27 , 	7 , 	30 , 	18 , 	-   ," 	5,006 ",,,Entries,"137,363","50,278","62,349","41,463","41,279","59,746","21,009","413,486"
FM, 	44 , 	85 , 	44 , 	48 , 	315 , 	67 , 	145 , 	355 , 	396 , 	179 , 	180 , 	237 , 	155 , 	276 , 	402 , 	222 , 	216 , 	46 , 	33 , 	42 , 	28 , 	15 , 	15 , 	31 , 	27 ," 	1,888 "," 	1,560 ", 	623 , 	471 , 	131 , 	58 , 	33 , 	43 , 	90 , 	9 , 	43 , 	107 , 	11 , 	46 , 	8 , 	11 , 	51 , 	8 , 	47 , 	32 , 	-   ," 	8,874 ",,,,,,,,,,,
CN, 	33 , 	40 , 	22 , 	22 , 	152 , 	23 , 	149 , 	314 , 	360 , 	43 , 	57 , 	55 , 	36 , 	26 , 	30 , 	16 , 	18 , 	34 , 	24 , 	129 , 	348 , 	115 , 	43 , 	95 , 	27 , 	960 ," 	1,000 ", 	572 , 	506 , 	113 , 	87 , 	49 , 	52 , 	102 , 	21 , 	11 , 	10 , 	66 , 	413 , 	21 , 	29 , 	96 , 	30 , 	5 , 	25 , 	-   ," 	6,377 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	16 , 	23 , 	20 , 	24 , 	159 , 	25 , 	143 , 	323 , 	335 , 	24 , 	21 , 	42 , 	25 , 	15 , 	29 , 	8 , 	18 , 	39 , 	132 , 	24 , 	137 , 	54 , 	33 , 	121 , 	16 ," 	1,578 "," 	1,606 ", 	651 , 	559 , 	133 , 	72 , 	94 , 	41 , 	89 , 	15 , 	4 , 	7 , 	35 , 	140 , 	21 , 	27 , 	129 , 	22 , 	5 , 	37 , 	-   ," 	7,073 ",,,Dtwn SF,"5,532",,,,,,,
WC, 	27 , 	46 , 	25 , 	35 , 	163 , 	29 , 	133 , 	299 , 	298 , 	30 , 	34 , 	46 , 	25 , 	22 , 	25 , 	13 , 	18 , 	27 , 	385 , 	144 , 	23 , 	76 , 	43 , 	151 , 	21 ," 	1,333 "," 	1,341 ", 	570 , 	447 , 	115 , 	64 , 	50 , 	38 , 	75 , 	26 , 	7 , 	7 , 	66 , 	253 , 	13 , 	25 , 	161 , 	31 , 	5 , 	42 , 	-   ," 	6,807 ",,,OAK,"42,817","2,192",,,,,,
LF, 	12 , 	8 , 	11 , 	11 , 	86 , 	11 , 	56 , 	157 , 	153 , 	16 , 	24 , 	26 , 	11 , 	4 , 	9 , 	5 , 	4 , 	16 , 	139 , 	70 , 	87 , 	14 , 	16 , 	86 , 	6 , 	967 , 	885 , 	329 , 	270 , 	54 , 	32 , 	25 , 	14 , 	23 , 	4 , 	3 , 	2 , 	16 , 	44 , 	6 , 	12 , 	75 , 	17 , 	2 , 	20 , 	-   ," 	3,837 ",,,CM line,"66,895","10,031","8,772",,,,,
OR, 	8 , 	13 , 	11 , 	10 , 	57 , 	8 , 	50 , 	102 , 	125 , 	11 , 	25 , 	17 , 	7 , 	5 , 	6 , 	1 , 	6 , 	15 , 	44 , 	36 , 	43 , 	22 , 	21 , 	63 , 	6 , 	770 , 	714 , 	246 , 	229 , 	45 , 	28 , 	27 , 	13 , 	23 , 	6 , 	2 , 	2 , 	10 , 	21 , 	7 , 	7 , 	63 , 	11 , 	0 , 	13 , 	-   ," 	2,947 ",,,RM line,"32,381","13,590","7,400","8,229",,,,
RR, 	25 , 	40 , 	44 , 	28 , 	74 , 	19 , 	82 , 	201 , 	208 , 	46 , 	71 , 	46 , 	23 , 	16 , 	24 , 	12 , 	13 , 	33 , 	92 , 	124 , 	148 , 	84 , 	72 , 	19 , 	36 ," 	1,162 "," 	1,264 ", 	665 , 	642 , 	236 , 	118 , 	57 , 	51 , 	45 , 	6 , 	7 , 	10 , 	24 , 	62 , 	7 , 	18 , 	135 , 	27 , 	6 , 	29 , 	-   ," 	6,150 ",,,WP line,"46,641","10,198","5,357","3,418","5,760",,,
OW, 	29 , 	44 , 	20 , 	18 , 	111 , 	40 , 	70 , 	78 , 	114 , 	55 , 	132 , 	114 , 	49 , 	50 , 	40 , 	16 , 	14 , 	24 , 	22 , 	14 , 	17 , 	7 , 	6 , 	38 , 	19 ," 	1,620 "," 	1,391 ", 	980 , 	804 , 	343 , 	188 , 	52 , 	78 , 	65 , 	13 , 	13 , 	29 , 	6 , 	39 , 	12 , 	29 , 	70 , 	31 , 	12 , 	9 , 	-   ," 	6,922 ",,,FT/ED line,"54,500","16,821","8,056","8,213","3,328","13,341",,
EM, 	414 ," 	1,024 ", 	664 , 	779 ," 	1,261 ", 	941 ," 	1,266 "," 	1,617 "," 	1,601 "," 	1,052 "," 	1,097 ", 	666 , 	896 , 	820 , 	636 , 	517 ," 	1,118 "," 	2,156 "," 	1,173 "," 	1,986 "," 	1,610 "," 	1,067 ", 	836 ," 	1,258 "," 	1,885 ", 	188 , 	127 , 	518 , 	558 ," 	1,077 "," 	1,763 "," 	1,253 "," 	1,639 "," 	1,305 ", 	873 , 	628 ," 	2,040 ", 	606 , 	869 , 	677 , 	569 , 	499 ," 	1,093 "," 	1,013 ", 	147 , 	-   ," 	45,779 ",,,SFIA,"22,229","2,584","6,886","2,558","2,668","1,716","1,376","413,486"
MT, 	423 , 	987 , 	660 , 	701 , 	999 , 	876 ," 	1,222 "," 	1,353 "," 	1,273 "," 	1,020 "," 	1,087 ", 	576 , 	722 , 	739 , 	549 , 	416 , 	858 ," 	1,620 "," 	1,042 "," 	1,633 "," 	1,253 ", 	792 , 	625 ," 	1,096 "," 	1,487 ", 	156 , 	163 , 	201 , 	522 ," 	1,508 "," 	2,472 "," 	1,811 "," 	2,902 "," 	1,930 "," 	1,154 ", 	548 ," 	1,501 ", 	521 , 	816 , 	923 , 	823 , 	489 ," 	1,615 ", 	712 , 	104 , 	-   ," 	44,875 ",,,,,,,,,,,
PL, 	402 , 	741 , 	325 , 	380 , 	878 , 	440 , 	790 , 	819 , 	853 , 	627 , 	743 , 	510 , 	426 , 	440 , 	315 , 	208 , 	315 , 	515 , 	447 , 	489 , 	445 , 	242 , 	185 , 	488 , 	873 , 	738 , 	308 , 	171 , 	377 ," 	1,433 "," 	1,880 "," 	1,196 "," 	2,428 "," 	1,313 ", 	640 , 	236 , 	593 , 	258 , 	497 , 	439 , 	445 ," 	1,310 ", 	729 , 	289 , 	126 , 	-   ," 	28,300 ",,,,,,,,,,,
CC, 	310 , 	618 , 	384 , 	432 , 	636 , 	514 , 	815 , 	839 , 	728 , 	561 , 	788 , 	405 , 	405 , 	377 , 	277 , 	232 , 	292 , 	436 , 	437 , 	501 , 	364 , 	238 , 	192 , 	531 , 	773 , 	552 , 	517 , 	350 , 	87 , 	701 ," 	1,168 ", 	861 ," 	1,500 ", 	828 , 	544 , 	226 , 	552 , 	230 , 	499 , 	380 , 	390 , 	527 , 	605 , 	242 , 	62 , 	-   ," 	22,907 ",,,,,,,,,,,
16, 	162 , 	197 , 	96 , 	162 , 	365 , 	256 , 	380 , 	438 , 	356 , 	254 , 	302 , 	161 , 	137 , 	116 , 	100 , 	67 , 	66 , 	124 , 	100 , 	115 , 	100 , 	42 , 	38 , 	196 , 	332 ," 	1,120 "," 	1,494 "," 	1,688 ", 	778 , 	54 , 	303 , 	379 , 	840 , 	348 , 	181 , 	61 , 	134 , 	62 , 	161 , 	144 , 	144 , 	218 , 	286 , 	55 , 	20 , 	-   ," 	13,132 ",,,,,,,,,,,
24, 	169 , 	155 , 	52 , 	105 , 	299 , 	152 , 	238 , 	308 , 	299 , 	139 , 	233 , 	136 , 	85 , 	70 , 	60 , 	51 , 	30 , 	57 , 	73 , 	63 , 	62 , 	28 , 	28 , 	105 , 	205 ," 	1,539 "," 	2,066 "," 	2,205 "," 	1,236 ", 	297 , 	59 , 	312 , 	826 , 	334 , 	161 , 	30 , 	82 , 	41 , 	120 , 	120 , 	152 , 	186 , 	247 , 	35 , 	19 , 	-   ," 	13,266 ",,,,,,,,,,,
GP, 	35 , 	62 , 	33 , 	40 , 	133 , 	42 , 	77 , 	156 , 	159 , 	62 , 	67 , 	73 , 	37 , 	26 , 	27 , 	14 , 	11 , 	33 , 	44 , 	51 , 	47 , 	17 , 	16 , 	40 , 	53 ," 	1,107 "," 	1,410 "," 	1,343 ", 	777 , 	364 , 	303 , 	33 , 	163 , 	85 , 	67 , 	15 , 	48 , 	13 , 	48 , 	42 , 	74 , 	99 , 	149 , 	23 , 	12 , 	-   ," 	7,528 ",,,,,,,,,,,
BP, 	66 , 	101 , 	30 , 	45 , 	105 , 	42 , 	88 , 	128 , 	158 , 	87 , 	100 , 	90 , 	65 , 	50 , 	35 , 	23 , 	24 , 	40 , 	46 , 	37 , 	35 , 	15 , 	11 , 	46 , 	92 ," 	1,416 "," 	1,882 "," 	2,927 "," 	1,414 ", 	785 , 	791 , 	157 , 	54 , 	148 , 	130 , 	18 , 	60 , 	22 , 	62 , 	100 , 	139 , 	110 , 	202 , 	22 , 	7 , 	-   ," 	12,005 ",,,,,,,,,,,
DC, 	81 , 	148 , 	64 , 	46 , 	129 , 	49 , 	97 , 	160 , 	182 , 	128 , 	148 , 	152 , 	88 , 	87 , 	59 , 	43 , 	62 , 	86 , 	105 , 	91 , 	70 , 	21 , 	22 , 	41 , 	74 ," 	1,247 "," 	1,651 "," 	1,517 ", 	803 , 	343 , 	339 , 	100 , 	168 , 	28 , 	41 , 	39 , 	120 , 	57 , 	110 , 	90 , 	172 , 	191 , 	275 , 	52 , 	10 , 	-   ," 	9,587 ",,,,,,,,,,,
CM, 	20 , 	33 , 	7 , 	9 , 	41 , 	13 , 	26 , 	69 , 	110 , 	15 , 	13 , 	19 , 	9 , 	10 , 	8 , 	6 , 	8 , 	7 , 	20 , 	15 , 	26 , 	4 , 	6 , 	5 , 	13 , 	833 ," 	1,005 ", 	748 , 	513 , 	174 , 	159 , 	62 , 	131 , 	41 , 	12 , 	2 , 	22 , 	7 , 	31 , 	23 , 	68 , 	100 , 	115 , 	4 , 	3 , 	-   ," 	4,564 ",,,,,,,,,,,
CV, 	6 , 	9 , 	7 , 	12 , 	53 , 	12 , 	34 , 	83 , 	110 , 	112 , 	58 , 	71 , 	53 , 	75 , 	25 , 	22 , 	21 , 	41 , 	9 , 	5 , 	7 , 	2 , 	3 , 	8 , 	13 , 	524 , 	526 , 	305 , 	245 , 	62 , 	29 , 	15 , 	19 , 	41 , 	1 , 	9 , 	115 , 	1 , 	3 , 	3 , 	6 , 	22 , 	6 , 	91 , 	9 , 	-   ," 	2,882 ",,,,,,,,,,,
ED, 	17 , 	40 , 	23 , 	20 , 	120 , 	24 , 	68 , 	204 , 	219 , 	176 , 	124 , 	166 , 	99 , 	217 , 	71 , 	36 , 	65 , 	111 , 	12 , 	7 , 	7 , 	3 , 	2 , 	14 , 	29 ," 	1,758 "," 	1,478 ", 	685 , 	583 , 	145 , 	86 , 	52 , 	66 , 	122 , 	19 , 	126 , 	45 , 	3 , 	13 , 	16 , 	15 , 	115 , 	21 , 	42 , 	69 , 	-   ," 	7,329 ",,,,,,,,,,,
NC, 	8 , 	9 , 	4 , 	7 , 	43 , 	8 , 	51 , 	164 , 	171 , 	17 , 	12 , 	21 , 	9 , 	7 , 	11 , 	2 , 	3 , 	12 , 	59 , 	37 , 	62 , 	18 , 	10 , 	24 , 	6 , 	490 , 	484 , 	299 , 	254 , 	67 , 	45 , 	15 , 	23 , 	54 , 	8 , 	2 , 	2 , 	12 , 	69 , 	8 , 	11 , 	53 , 	11 , 	2 , 	9 , 	-   ," 	2,692 ",,,,,,,,,,,
WP, 	43 , 	54 , 	17 , 	20 , 	118 , 	35 , 	255 , 	264 , 	355 , 	53 , 	70 , 	106 , 	43 , 	34 , 	53 , 	20 , 	19 , 	45 , 	413 , 	146 , 	260 , 	45 , 	25 , 	64 , 	40 , 	708 , 	713 , 	624 , 	581 , 	169 , 	139 , 	60 , 	78 , 	114 , 	31 , 	5 , 	13 , 	82 , 	28 , 	26 , 	44 , 	124 , 	36 , 	7 , 	26 , 	-   ," 	6,202 ",,,,,,,,,,,
SS, 	11 , 	29 , 	9 , 	7 , 	33 , 	9 , 	25 , 	68 , 	87 , 	11 , 	11 , 	24 , 	17 , 	11 , 	9 , 	8 , 	7 , 	8 , 	21 , 	20 , 	14 , 	5 , 	6 , 	8 , 	13 , 	637 , 	822 , 	524 , 	370 , 	140 , 	116 , 	43 , 	104 , 	86 , 	20 , 	3 , 	17 , 	8 , 	21 , 	15 , 	39 , 	44 , 	69 , 	4 , 	3 , 	-   ," 	3,553 ",,,,,,,,,,,
SB, 	29 , 	56 , 	12 , 	17 , 	43 , 	18 , 	38 , 	57 , 	92 , 	24 , 	35 , 	42 , 	22 , 	25 , 	18 , 	9 , 	8 , 	11 , 	26 , 	26 , 	23 , 	9 , 	7 , 	16 , 	32 , 	582 , 	734 , 	505 , 	405 , 	151 , 	156 , 	79 , 	157 , 	185 , 	74 , 	6 , 	16 , 	14 , 	46 , 	41 , 	15 , 	61 , 	59 , 	5 , 	4 , 	-   ," 	3,991 ",,,,,,,,,,,
SO, 	48 , 	98 , 	62 , 	95 , 	275 , 	73 , 	112 , 	101 , 	119 , 	40 , 	64 , 	31 , 	38 , 	23 , 	23 , 	13 , 	24 , 	44 , 	107 , 	144 , 	167 , 	86 , 	79 , 	157 , 	92 , 	479 , 	472 ," 	1,026 ", 	453 , 	216 , 	174 , 	99 , 	113 , 	188 , 	104 , 	22 , 	114 , 	61 , 	122 , 	46 , 	57 , 	29 , 	379 , 	38 , 	23 , 	-   ," 	6,328 ",,,,,,,,,,,
MB, 	37 , 	64 , 	28 , 	39 , 	181 , 	47 , 	63 , 	136 , 	148 , 	26 , 	30 , 	34 , 	15 , 	9 , 	7 , 	8 , 	5 , 	7 , 	27 , 	22 , 	28 , 	15 , 	10 , 	24 , 	36 ," 	1,028 "," 	1,390 ", 	740 , 	552 , 	256 , 	229 , 	153 , 	200 , 	285 , 	117 , 	5 , 	20 , 	9 , 	36 , 	70 , 	50 , 	355 , 	47 , 	7 , 	7 , 	-   ," 	6,602 ",,,,,,,,,,,
WD, 	7 , 	16 , 	11 , 	9 , 	70 , 	15 , 	31 , 	99 , 	126 , 	88 , 	55 , 	75 , 	52 , 	109 , 	47 , 	25 , 	30 , 	48 , 	8 , 	7 , 	4 , 	2 , 	1 , 	7 , 	13 , 	910 , 	746 , 	345 , 	275 , 	65 , 	36 , 	27 , 	23 , 	57 , 	4 , 	105 , 	37 , 	2 , 	6 , 	4 , 	6 , 	37 , 	7 , 	17 , 	29 , 	-   ," 	3,693 ",,,,,,,,,,,
OA, 	8 , 	27 , 	26 , 	39 , 	126 , 	31 , 	35 , 	40 , 	62 , 	21 , 	12 , 	53 , 	9 , 	6 , 	13 , 	7 , 	15 , 	31 , 	25 , 	40 , 	38 , 	22 , 	15 , 	27 , 	9 , 	139 , 	107 , 	100 , 	68 , 	21 , 	20 , 	12 , 	8 , 	11 , 	2 , 	9 , 	61 , 	9 , 	23 , 	3 , 	3 , 	22 , 	6 , 	26 , 	17 , 	-   ," 	1,402 ",,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	4,573 "," 	8,468 "," 	4,992 "," 	4,798 "," 	13,097 "," 	5,919 "," 	9,399 "," 	12,795 "," 	14,006 "," 	7,342 "," 	8,707 "," 	6,772 "," 	5,909 "," 	6,061 "," 	5,336 "," 	3,351 "," 	5,032 "," 	8,953 "," 	6,443 "," 	7,305 "," 	6,661 "," 	3,661 "," 	2,824 "," 	5,629 "," 	7,258 "," 	40,108 "," 	42,302 "," 	32,742 "," 	24,900 "," 	13,134 "," 	13,693 "," 	8,254 "," 	13,107 "," 	9,722 "," 	4,724 "," 	2,975 "," 	7,452 "," 	2,834 "," 	6,158 "," 	3,647 "," 	3,921 "," 	6,511 "," 	7,018 "," 	3,604 "," 	1,430 ", 	-   ," 	423,526 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
