Exit stations,Entry stations->,,SUNDAY,,,Mar 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	60 , 	76 , 	40 , 	46 , 	142 , 	94 , 	108 , 	100 , 	110 , 	124 , 	17 , 	136 , 	102 , 	160 , 	110 , 	46 , 	40 , 	87 , 	30 , 	18 , 	23 , 	11 , 	10 , 	35 , 	75 , 	266 , 	186 , 	523 , 	311 , 	147 , 	130 , 	34 , 	49 , 	41 , 	10 , 	41 , 	53 , 	5 , 	42 , 	7 , 	14 , 	44 , 	11 , 	38 , 	16 , 	-   ," 	3,770 ",,,OAK," 	6,374 ", 	989 ," 	2,217 "," 	2,018 "," 	1,033 "," 	2,298 ", 	578 ," 	15,507 "
CL, 	48 , 	85 , 	29 , 	28 , 	78 , 	54 , 	77 , 	65 , 	107 , 	90 , 	128 , 	12 , 	88 , 	128 , 	99 , 	53 , 	54 , 	115 , 	25 , 	20 , 	23 , 	16 , 	10 , 	24 , 	52 , 	161 , 	94 , 	296 , 	168 , 	70 , 	52 , 	30 , 	46 , 	62 , 	9 , 	40 , 	98 , 	10 , 	60 , 	11 , 	14 , 	27 , 	22 , 	40 , 	34 , 	-   ," 	2,852 ",,,CM line," 	10,909 "," 	2,192 "," 	4,173 "," 	1,713 "," 	1,081 "," 	1,591 "," 	2,120 "," 	23,778 "
SL, 	23 , 	31 , 	16 , 	22 , 	63 , 	25 , 	38 , 	55 , 	63 , 	108 , 	115 , 	104 , 	8 , 	89 , 	76 , 	29 , 	27 , 	45 , 	13 , 	9 , 	10 , 	6 , 	5 , 	15 , 	21 , 	124 , 	93 , 	322 , 	119 , 	60 , 	41 , 	12 , 	19 , 	24 , 	5 , 	28 , 	31 , 	3 , 	15 , 	3 , 	4 , 	31 , 	7 , 	32 , 	11 , 	-   ," 	2,000 ",,,RM line," 	5,157 "," 	2,173 "," 	1,733 "," 	3,175 ", 	671 ," 	1,956 "," 	1,004 "," 	15,869 "
BF, 	15 , 	26 , 	15 , 	14 , 	76 , 	25 , 	46 , 	52 , 	77 , 	113 , 	163 , 	136 , 	70 , 	10 , 	90 , 	53 , 	58 , 	116 , 	15 , 	7 , 	11 , 	4 , 	3 , 	10 , 	34 , 	126 , 	118 , 	310 , 	108 , 	40 , 	28 , 	17 , 	23 , 	21 , 	5 , 	45 , 	95 , 	3 , 	22 , 	5 , 	12 , 	14 , 	7 , 	70 , 	9 , 	-   ," 	2,319 ",,,WP line," 	4,800 "," 	1,088 "," 	1,118 ", 	689 ," 	2,350 ", 	786 , 	915 ," 	11,746 "
HY, 	18 , 	25 , 	8 , 	11 , 	51 , 	19 , 	35 , 	43 , 	56 , 	54 , 	109 , 	92 , 	67 , 	94 , 	12 , 	52 , 	68 , 	123 , 	6 , 	4 , 	11 , 	4 , 	1 , 	13 , 	24 , 	78 , 	43 , 	153 , 	56 , 	26 , 	24 , 	8 , 	13 , 	18 , 	4 , 	18 , 	33 , 	2 , 	18 , 	3 , 	6 , 	20 , 	6 , 	32 , 	19 , 	-   ," 	1,580 ",,,FT/ED line," 	6,543 "," 	2,401 "," 	1,622 "," 	1,887 ", 	804 ," 	5,884 ", 	509 ," 	19,650 "
SH, 	10 , 	15 , 	3 , 	5 , 	25 , 	9 , 	18 , 	14 , 	26 , 	32 , 	46 , 	54 , 	28 , 	57 , 	51 , 	5 , 	32 , 	65 , 	7 , 	2 , 	3 , 	2 , 	0 , 	1 , 	5 , 	55 , 	31 , 	105 , 	35 , 	21 , 	14 , 	6 , 	11 , 	12 , 	2 , 	7 , 	15 , 	2 , 	10 , 	2 , 	3 , 	7 , 	3 , 	16 , 	9 , 	-   , 	881 ,,,SFIA," 	4,003 ", 	443 ," 	1,724 ", 	644 , 	723 , 	407 ," 	1,017 "," 	8,962 "
UC, 	7 , 	13 , 	6 , 	7 , 	52 , 	19 , 	21 , 	19 , 	36 , 	31 , 	41 , 	50 , 	24 , 	58 , 	66 , 	32 , 	10 , 	79 , 	8 , 	3 , 	5 , 	4 , 	1 , 	6 , 	7 , 	91 , 	64 , 	162 , 	67 , 	17 , 	17 , 	7 , 	11 , 	14 , 	4 , 	14 , 	23 , 	2 , 	10 , 	4 , 	2 , 	18 , 	3 , 	16 , 	16 , 	-   ," 	1,166 ",,,Entries," 	39,283 "," 	15,786 "," 	23,005 "," 	15,186 "," 	11,216 "," 	19,190 "," 	10,241 "," 	133,908 "
FM, 	20 , 	43 , 	35 , 	27 , 	171 , 	31 , 	49 , 	47 , 	64 , 	75 , 	85 , 	109 , 	47 , 	117 , 	116 , 	64 , 	80 , 	20 , 	18 , 	13 , 	18 , 	8 , 	6 , 	17 , 	11 , 	185 , 	118 , 	335 , 	133 , 	51 , 	29 , 	19 , 	23 , 	31 , 	6 , 	18 , 	50 , 	6 , 	29 , 	3 , 	5 , 	35 , 	4 , 	25 , 	32 , 	-   ," 	2,428 ",,,,,,,,,,,
CN, 	17 , 	19 , 	9 , 	7 , 	33 , 	12 , 	37 , 	38 , 	52 , 	12 , 	31 , 	26 , 	10 , 	12 , 	8 , 	8 , 	10 , 	18 , 	13 , 	52 , 	146 , 	42 , 	14 , 	32 , 	6 , 	128 , 	86 , 	221 , 	82 , 	38 , 	33 , 	17 , 	18 , 	23 , 	8 , 	2 , 	6 , 	14 , 	151 , 	10 , 	10 , 	67 , 	12 , 	4 , 	21 , 	-   ," 	1,612 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	5 , 	8 , 	8 , 	9 , 	43 , 	8 , 	28 , 	27 , 	35 , 	6 , 	11 , 	21 , 	8 , 	6 , 	5 , 	3 , 	2 , 	16 , 	42 , 	10 , 	68 , 	26 , 	13 , 	57 , 	4 , 	150 , 	105 , 	221 , 	125 , 	43 , 	26 , 	14 , 	12 , 	18 , 	5 , 	2 , 	4 , 	9 , 	50 , 	4 , 	4 , 	122 , 	11 , 	3 , 	43 , 	-   ," 	1,438 ",,,Dtwn SF," 	1,497 ",,,,,,,
WC, 	9 , 	18 , 	14 , 	18 , 	63 , 	15 , 	46 , 	44 , 	46 , 	12 , 	18 , 	25 , 	9 , 	10 , 	9 , 	3 , 	4 , 	19 , 	168 , 	76 , 	12 , 	38 , 	19 , 	65 , 	9 , 	228 , 	128 , 	287 , 	188 , 	56 , 	42 , 	24 , 	14 , 	27 , 	10 , 	3 , 	3 , 	17 , 	92 , 	5 , 	7 , 	129 , 	18 , 	2 , 	41 , 	-   ," 	2,091 ",,,OAK," 	12,873 ", 	989 ,,,,,,
LF, 	5 , 	3 , 	6 , 	7 , 	32 , 	6 , 	19 , 	28 , 	18 , 	6 , 	10 , 	16 , 	6 , 	4 , 	4 , 	2 , 	5 , 	8 , 	49 , 	28 , 	38 , 	7 , 	10 , 	44 , 	7 , 	132 , 	70 , 	166 , 	126 , 	27 , 	19 , 	9 , 	4 , 	7 , 	2 , 	0 , 	1 , 	3 , 	19 , 	3 , 	7 , 	69 , 	8 , 	1 , 	19 , 	-   ," 	1,059 ",,,CM line," 	21,327 "," 	4,410 "," 	4,173 ",,,,,
OR, 	5 , 	5 , 	6 , 	7 , 	29 , 	4 , 	18 , 	29 , 	28 , 	5 , 	8 , 	10 , 	5 , 	5 , 	2 , 	1 , 	1 , 	6 , 	17 , 	17 , 	20 , 	9 , 	5 , 	45 , 	1 , 	106 , 	54 , 	132 , 	87 , 	27 , 	18 , 	9 , 	5 , 	10 , 	2 , 	1 , 	2 , 	2 , 	13 , 	1 , 	3 , 	57 , 	8 , 	1 , 	13 , 	-   , 	836 ,,,RM line," 	10,216 "," 	4,192 "," 	3,446 "," 	3,175 ",,,,
RR, 	13 , 	12 , 	24 , 	17 , 	37 , 	11 , 	48 , 	122 , 	62 , 	22 , 	34 , 	25 , 	10 , 	10 , 	14 , 	2 , 	6 , 	25 , 	34 , 	50 , 	69 , 	52 , 	48 , 	15 , 	23 , 	304 , 	172 , 	373 , 	305 , 	159 , 	96 , 	24 , 	18 , 	17 , 	6 , 	4 , 	8 , 	5 , 	28 , 	4 , 	7 , 	156 , 	21 , 	2 , 	43 , 	-   ," 	2,538 ",,,WP line," 	9,353 "," 	2,121 "," 	2,199 "," 	1,360 "," 	2,350 ",,,
OW, 	18 , 	23 , 	11 , 	13 , 	60 , 	26 , 	46 , 	60 , 	55 , 	24 , 	76 , 	48 , 	20 , 	24 , 	18 , 	7 , 	8 , 	10 , 	5 , 	5 , 	11 , 	7 , 	3 , 	22 , 	12 , 	391 , 	233 , 	632 , 	338 , 	233 , 	131 , 	30 , 	32 , 	21 , 	4 , 	7 , 	12 , 	2 , 	19 , 	7 , 	13 , 	56 , 	13 , 	6 , 	12 , 	-   ," 	2,802 ",,,FT/ED line," 	12,811 "," 	4,699 "," 	3,213 "," 	3,843 "," 	1,590 "," 	5,884 ",,
EM, 	110 , 	203 , 	133 , 	216 , 	536 , 	205 , 	318 , 	319 , 	365 , 	257 , 	291 , 	188 , 	144 , 	136 , 	78 , 	59 , 	86 , 	210 , 	138 , 	167 , 	250 , 	138 , 	108 , 	343 , 	441 , 	61 , 	24 , 	179 , 	124 , 	352 , 	404 , 	220 , 	325 , 	220 , 	72 , 	98 , 	342 , 	63 , 	157 , 	62 , 	78 , 	393 , 	169 , 	105 , 	107 , 	-   ," 	8,995 ",,,SFIA," 	8,103 "," 	1,021 "," 	3,844 "," 	1,648 "," 	1,638 ", 	916 ," 	1,017 "," 	133,908 "
MT, 	89 , 	154 , 	91 , 	127 , 	263 , 	128 , 	205 , 	224 , 	238 , 	222 , 	223 , 	112 , 	104 , 	138 , 	51 , 	39 , 	85 , 	132 , 	93 , 	103 , 	136 , 	73 , 	59 , 	167 , 	287 , 	27 , 	38 , 	41 , 	69 , 	299 , 	335 , 	242 , 	629 , 	218 , 	77 , 	73 , 	158 , 	42 , 	100 , 	57 , 	63 , 	284 , 	113 , 	54 , 	63 , 	-   ," 	6,522 ",,,,,,,,,,,
PL, 	199 , 	366 , 	167 , 	230 , 	617 , 	230 , 	395 , 	362 , 	425 , 	422 , 	441 , 	261 , 	264 , 	260 , 	140 , 	95 , 	140 , 	280 , 	182 , 	188 , 	251 , 	155 , 	116 , 	316 , 	644 , 	217 , 	41 , 	128 , 	156 ," 	1,094 "," 	1,124 ", 	651 ," 	1,173 ", 	766 , 	248 , 	130 , 	386 , 	83 , 	240 , 	174 , 	213 ," 	1,199 ", 	366 , 	131 , 	107 , 	-   ," 	15,772 ",,,,,,,,,,,
CC, 	85 , 	139 , 	105 , 	176 , 	304 , 	188 , 	303 , 	284 , 	222 , 	206 , 	278 , 	129 , 	103 , 	90 , 	54 , 	37 , 	58 , 	119 , 	69 , 	105 , 	164 , 	118 , 	78 , 	246 , 	362 , 	105 , 	52 , 	168 , 	67 , 	402 , 	489 , 	269 , 	428 , 	272 , 	108 , 	70 , 	185 , 	29 , 	78 , 	77 , 	120 , 	511 , 	221 , 	75 , 	60 , 	-   ," 	7,808 ",,,,,,,,,,,
16, 	78 , 	75 , 	46 , 	111 , 	218 , 	156 , 	232 , 	218 , 	140 , 	154 , 	145 , 	68 , 	48 , 	41 , 	25 , 	17 , 	17 , 	51 , 	33 , 	43 , 	56 , 	28 , 	25 , 	134 , 	230 , 	334 , 	266 ," 	1,133 ", 	428 , 	48 , 	168 , 	211 , 	338 , 	191 , 	83 , 	22 , 	53 , 	12 , 	40 , 	53 , 	89 , 	232 , 	134 , 	21 , 	29 , 	-   ," 	6,275 ",,,,,,,,,,,
24, 	71 , 	59 , 	40 , 	81 , 	156 , 	101 , 	157 , 	145 , 	99 , 	112 , 	130 , 	66 , 	42 , 	35 , 	27 , 	18 , 	18 , 	34 , 	28 , 	24 , 	37 , 	23 , 	19 , 	87 , 	154 , 	406 , 	284 ," 	1,303 ", 	596 , 	178 , 	69 , 	168 , 	302 , 	192 , 	75 , 	17 , 	47 , 	10 , 	45 , 	53 , 	104 , 	218 , 	119 , 	19 , 	37 , 	-   ," 	6,004 ",,,,,,,,,,,
GP, 	18 , 	28 , 	16 , 	24 , 	65 , 	24 , 	39 , 	47 , 	37 , 	29 , 	31 , 	30 , 	14 , 	12 , 	7 , 	5 , 	6 , 	14 , 	17 , 	15 , 	22 , 	10 , 	9 , 	32 , 	30 , 	206 , 	161 , 	789 , 	271 , 	211 , 	176 , 	38 , 	40 , 	42 , 	27 , 	6 , 	20 , 	5 , 	24 , 	17 , 	50 , 	115 , 	55 , 	6 , 	10 , 	-   ," 	2,850 ",,,,,,,,,,,
BP, 	24 , 	32 , 	12 , 	18 , 	40 , 	20 , 	27 , 	25 , 	47 , 	35 , 	35 , 	41 , 	21 , 	25 , 	10 , 	8 , 	11 , 	25 , 	17 , 	10 , 	14 , 	5 , 	3 , 	15 , 	29 , 	299 , 	316 ," 	1,578 ", 	378 , 	327 , 	278 , 	37 , 	52 , 	57 , 	56 , 	7 , 	25 , 	5 , 	34 , 	27 , 	96 , 	112 , 	72 , 	6 , 	6 , 	-   ," 	4,317 ",,,,,,,,,,,
DC, 	23 , 	29 , 	12 , 	11 , 	56 , 	14 , 	23 , 	36 , 	38 , 	30 , 	41 , 	54 , 	20 , 	21 , 	12 , 	10 , 	14 , 	33 , 	26 , 	18 , 	31 , 	6 , 	9 , 	18 , 	32 , 	209 , 	187 , 	912 , 	285 , 	217 , 	198 , 	47 , 	46 , 	25 , 	25 , 	12 , 	48 , 	7 , 	26 , 	28 , 	97 , 	188 , 	102 , 	16 , 	16 , 	-   ," 	3,309 ",,,,,,,,,,,
CM, 	11 , 	21 , 	2 , 	8 , 	12 , 	2 , 	9 , 	9 , 	17 , 	7 , 	9 , 	9 , 	3 , 	8 , 	3 , 	3 , 	5 , 	5 , 	8 , 	8 , 	11 , 	4 , 	2 , 	5 , 	5 , 	72 , 	65 , 	302 , 	128 , 	72 , 	74 , 	23 , 	47 , 	28 , 	7 , 	1 , 	5 , 	2 , 	21 , 	9 , 	39 , 	77 , 	33 , 	1 , 	3 , 	-   ," 	1,194 ",,,,,,,,,,,
CV, 	4 , 	5 , 	3 , 	5 , 	17 , 	3 , 	13 , 	9 , 	11 , 	51 , 	34 , 	43 , 	29 , 	56 , 	20 , 	5 , 	10 , 	20 , 	3 , 	2 , 	3 , 	1 , 	1 , 	3 , 	9 , 	92 , 	62 , 	153 , 	85 , 	22 , 	19 , 	6 , 	7 , 	13 , 	4 , 	5 , 	52 , 	2 , 	4 , 	2 , 	3 , 	15 , 	4 , 	66 , 	7 , 	-   , 	981 ,,,,,,,,,,,
ED, 	9 , 	7 , 	8 , 	10 , 	48 , 	11 , 	13 , 	19 , 	19 , 	62 , 	56 , 	87 , 	38 , 	98 , 	29 , 	11 , 	21 , 	52 , 	8 , 	5 , 	5 , 	1 , 	1 , 	6 , 	13 , 	329 , 	153 , 	443 , 	188 , 	58 , 	38 , 	23 , 	24 , 	41 , 	3 , 	53 , 	35 , 	1 , 	7 , 	3 , 	6 , 	105 , 	10 , 	25 , 	66 , 	-   ," 	2,249 ",,,,,,,,,,,
NC, 	1 , 	2 , 	1 , 	3 , 	7 , 	2 , 	8 , 	8 , 	11 , 	3 , 	4 , 	8 , 	2 , 	3 , 	2 , 	0 , 	2 , 	3 , 	16 , 	9 , 	12 , 	2 , 	2 , 	7 , 	1 , 	62 , 	33 , 	87 , 	29 , 	12 , 	10 , 	6 , 	4 , 	8 , 	2 , 	1 , 	1 , 	5 , 	22 , 	2 , 	1 , 	32 , 	3 , 	1 , 	7 , 	-   , 	449 ,,,,,,,,,,,
WP, 	31 , 	27 , 	7 , 	13 , 	32 , 	18 , 	89 , 	37 , 	55 , 	18 , 	45 , 	59 , 	16 , 	23 , 	21 , 	12 , 	7 , 	24 , 	170 , 	50 , 	106 , 	16 , 	13 , 	26 , 	20 , 	146 , 	89 , 	286 , 	92 , 	40 , 	43 , 	24 , 	35 , 	33 , 	16 , 	4 , 	6 , 	24 , 	17 , 	12 , 	16 , 	83 , 	20 , 	5 , 	17 , 	-   ," 	1,945 ",,,,,,,,,,,
SS, 	6 , 	8 , 	2 , 	5 , 	8 , 	5 , 	4 , 	6 , 	11 , 	4 , 	6 , 	10 , 	3 , 	6 , 	2 , 	2 , 	4 , 	4 , 	11 , 	5 , 	7 , 	2 , 	1 , 	3 , 	8 , 	61 , 	49 , 	212 , 	81 , 	48 , 	51 , 	17 , 	27 , 	29 , 	6 , 	1 , 	6 , 	3 , 	14 , 	5 , 	22 , 	41 , 	16 , 	1 , 	3 , 	-   , 	829 ,,,,,,,,,,,
SB, 	11 , 	18 , 	5 , 	2 , 	15 , 	6 , 	12 , 	9 , 	11 , 	8 , 	11 , 	15 , 	5 , 	10 , 	6 , 	4 , 	5 , 	4 , 	11 , 	4 , 	9 , 	7 , 	3 , 	6 , 	16 , 	81 , 	59 , 	255 , 	134 , 	84 , 	106 , 	53 , 	97 , 	92 , 	39 , 	3 , 	8 , 	0 , 	15 , 	25 , 	12 , 	53 , 	23 , 	3 , 	2 , 	-   ," 	1,357 ",,,,,,,,,,,
SO, 	27 , 	42 , 	41 , 	60 , 	177 , 	42 , 	65 , 	36 , 	68 , 	18 , 	31 , 	15 , 	19 , 	13 , 	9 , 	5 , 	11 , 	25 , 	51 , 	75 , 	108 , 	62 , 	44 , 	91 , 	52 , 	312 , 	270 ," 	1,182 ", 	352 , 	156 , 	122 , 	62 , 	58 , 	109 , 	55 , 	11 , 	74 , 	26 , 	62 , 	18 , 	26 , 	31 , 	215 , 	22 , 	16 , 	-   ," 	4,367 ",,,,,,,,,,,
MB, 	15 , 	16 , 	15 , 	21 , 	83 , 	14 , 	26 , 	28 , 	35 , 	13 , 	15 , 	22 , 	7 , 	8 , 	5 , 	3 , 	5 , 	4 , 	11 , 	13 , 	17 , 	8 , 	6 , 	18 , 	14 , 	160 , 	122 , 	443 , 	228 , 	149 , 	119 , 	49 , 	71 , 	94 , 	30 , 	2 , 	9 , 	7 , 	22 , 	15 , 	25 , 	462 , 	29 , 	3 , 	6 , 	-   ," 	2,466 ",,,,,,,,,,,
WD, 	3 , 	7 , 	3 , 	6 , 	36 , 	8 , 	10 , 	11 , 	7 , 	34 , 	43 , 	39 , 	27 , 	82 , 	32 , 	17 , 	14 , 	27 , 	4 , 	4 , 	2 , 	1 , 	1 , 	2 , 	6 , 	118 , 	60 , 	165 , 	80 , 	24 , 	18 , 	6 , 	6 , 	14 , 	3 , 	65 , 	17 , 	0 , 	5 , 	3 , 	2 , 	35 , 	3 , 	11 , 	28 , 	-   ," 	1,088 ",,,,,,,,,,,
OA, 	3 , 	11 , 	11 , 	25 , 	80 , 	12 , 	14 , 	12 , 	40 , 	13 , 	4 , 	31 , 	4 , 	5 , 	3 , 	4 , 	6 , 	13 , 	10 , 	14 , 	17 , 	10 , 	8 , 	12 , 	3 , 	65 , 	50 , 	112 , 	43 , 	17 , 	12 , 	9 , 	2 , 	6 , 	1 , 	2 , 	30 , 	4 , 	10 , 	1 , 	0 , 	26 , 	3 , 	11 , 	8 , 	-   , 	777 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,754 "," 	2,424 "," 	1,642 "," 	1,888 "," 	5,362 "," 	2,321 "," 	3,348 "," 	3,342 "," 	3,454 "," 	2,774 "," 	3,611 "," 	2,834 "," 	1,831 "," 	2,308 "," 	1,535 ", 	858 ," 	1,138 "," 	2,451 "," 	1,569 "," 	1,360 "," 	1,991 "," 	1,029 ", 	787 ," 	2,315 "," 	3,017 "," 	8,118 "," 	5,474 "," 	18,016 "," 	8,368 "," 	6,278 "," 	5,558 "," 	2,780 "," 	4,320 "," 	3,086 "," 	1,102 ", 	929 ," 	2,160 ", 	456 ," 	1,812 ", 	783 ," 	1,262 "," 	6,137 "," 	2,135 ", 	966 ," 	1,482 ", 	-   ," 	138,162 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
