Exit stations,Entry stations->,,SUNDAY,,,Sep 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
ED, 	13 , 	16 , 	8 , 	15 , 	80 , 	14 , 	22 , 	15 , 	24 , 	62 , 	73 ," 	1,005 ", 	44 , 	149 , 	36 , 	27 , 	31 , 	51 , 	7 , 	5 , 	5 , 	3 , 	2 , 	11 , 	11 , 	596 , 	280 , 	734 , 	226 , 	51 , 	36 , 	26 , 	83 , 	59 , 	13 , 	68 , 	18 , 	4 , 	12 , 	11 , 	13 , 	139 , 	19 ," 	4,111 ",,,,,,,,,,,
NC, 	1 , 	3 , 	2 , 	1 , 	9 , 	2 , 	11 , 	5 , 	13 , 	5 , 	7 , 	67 , 	3 , 	4 , 	3 , 	1 , 	2 , 	3 , 	19 , 	8 , 	21 , 	7 , 	3 , 	12 , 	2 , 	77 , 	42 , 	82 , 	34 , 	6 , 	9 , 	4 , 	15 , 	10 , 	4 , 	1 , 	2 , 	4 , 	36 , 	6 , 	2 , 	23 , 	4 , 	572 ,,,,,,,,,,,
WP, 	32 , 	35 , 	8 , 	7 , 	19 , 	12 , 	85 , 	23 , 	56 , 	13 , 	57 , 	179 , 	30 , 	26 , 	25 , 	19 , 	7 , 	29 , 	170 , 	56 , 	84 , 	21 , 	16 , 	38 , 	20 , 	156 , 	101 , 	279 , 	98 , 	43 , 	60 , 	35 , 	61 , 	50 , 	18 , 	6 , 	14 , 	40 , 	15 , 	16 , 	18 , 	73 , 	16 ," 	2,160 ",,,,,,,,,,,
SS, 	9 , 	12 , 	2 , 	2 , 	12 , 	2 , 	7 , 	3 , 	11 , 	9 , 	10 , 	21 , 	4 , 	6 , 	4 , 	3 , 	4 , 	7 , 	6 , 	8 , 	8 , 	2 , 	2 , 	4 , 	4 , 	57 , 	53 , 	231 , 	76 , 	33 , 	48 , 	20 , 	41 , 	31 , 	8 , 	1 , 	15 , 	3 , 	15 , 	5 , 	21 , 	46 , 	15 , 	877 ,,,,,,,,,,,
SB, 	8 , 	10 , 	5 , 	2 , 	16 , 	5 , 	7 , 	4 , 	6 , 	5 , 	14 , 	20 , 	12 , 	7 , 	4 , 	3 , 	3 , 	5 , 	5 , 	6 , 	7 , 	3 , 	2 , 	4 , 	10 , 	52 , 	37 , 	219 , 	110 , 	73 , 	112 , 	41 , 	107 , 	81 , 	30 , 	4 , 	12 , 	1 , 	20 , 	23 , 	3 , 	74 , 	15 ," 	1,180 ",,,,,,,,,,,
SO, 	23 , 	42 , 	26 , 	37 , 	89 , 	23 , 	44 , 	18 , 	48 , 	18 , 	23 , 	54 , 	13 , 	11 , 	8 , 	5 , 	6 , 	26 , 	33 , 	57 , 	90 , 	36 , 	35 , 	58 , 	30 , 	372 , 	287 ," 	1,289 ", 	416 , 	132 , 	102 , 	50 , 	77 , 	94 , 	72 , 	9 , 	87 , 	14 , 	43 , 	21 , 	41 , 	24 , 	180 ," 	4,156 ",,,,,,,,,,,
MB, 	9 , 	13 , 	11 , 	13 , 	71 , 	18 , 	19 , 	5 , 	16 , 	12 , 	20 , 	56 , 	9 , 	4 , 	4 , 	3 , 	5 , 	6 , 	10 , 	13 , 	17 , 	10 , 	8 , 	19 , 	13 , 	153 , 	98 , 	490 , 	211 , 	93 , 	83 , 	43 , 	77 , 	86 , 	31 , 	3 , 	25 , 	4 , 	18 , 	14 , 	23 , 	344 , 	12 ," 	2,187 ",,,,,,,,,,,
Entries," 	1,565 "," 	2,605 "," 	1,730 "," 	1,770 "," 	5,166 "," 	2,157 "," 	3,132 "," 	1,909 "," 	2,968 "," 	2,530 "," 	3,612 "," 	7,948 "," 	2,070 "," 	2,488 "," 	1,632 "," 	1,060 "," 	1,308 "," 	2,967 "," 	1,751 "," 	1,532 "," 	2,198 "," 	1,198 ", 	939 ," 	2,275 "," 	2,172 "," 	8,102 "," 	5,632 "," 	20,267 "," 	8,935 "," 	5,541 "," 	5,981 "," 	3,100 "," 	6,051 "," 	2,905 "," 	1,242 "," 	1,072 "," 	3,974 ", 	586 ," 	2,043 ", 	789 ," 	1,087 "," 	5,746 "," 	1,972 "," 	145,702 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
