Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Aug 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	57 , 	56 , 	33 , 	113 , 	68 , 	42 , 	18 , 	42 , 	23 , 	49 , 	62 , 	16 , 	21 , 	26 , 	8 , 	8 , 	23 , 	9 , 	2 , 	5 , 	4 , 	3 , 	7 , 	13 , 	81 , 	45 , 	174 , 	63 , 	51 , 	76 , 	14 , 	27 , 	20 , 	6 , 	4 , 	11 , 	3 , 	22 , 	4 , 	4 , 	17 , 	5 ," 	1,338 ",,,Eastbay," 	29,254 ",,SF CBD," 	75,684 ",60.2%,,,
EN, 	61 , 	7 , 	67 , 	46 , 	250 , 	82 , 	85 , 	39 , 	87 , 	25 , 	76 , 	157 , 	22 , 	25 , 	21 , 	15 , 	20 , 	41 , 	23 , 	10 , 	14 , 	8 , 	4 , 	14 , 	19 , 	185 , 	117 , 	433 , 	140 , 	60 , 	84 , 	27 , 	47 , 	31 , 	13 , 	6 , 	14 , 	2 , 	28 , 	7 , 	9 , 	44 , 	13 ," 	2,473 ",,,Westbay," 	40,795 ",,non-CBD," 	45,799 ",36.4%,,,
EP, 	65 , 	60 , 	3 , 	45 , 	225 , 	57 , 	39 , 	29 , 	66 , 	24 , 	29 , 	97 , 	9 , 	10 , 	7 , 	6 , 	8 , 	23 , 	13 , 	9 , 	10 , 	5 , 	3 , 	17 , 	9 , 	104 , 	65 , 	226 , 	77 , 	25 , 	36 , 	12 , 	13 , 	12 , 	1 , 	4 , 	9 , 	4 , 	7 , 	1 , 	2 , 	38 , 	10 ," 	1,507 ",,,Transbay," 	55,684 ",,,,,,,
NB, 	38 , 	42 , 	39 , 	6 , 	63 , 	38 , 	36 , 	33 , 	57 , 	24 , 	37 , 	99 , 	11 , 	13 , 	8 , 	2 , 	9 , 	24 , 	10 , 	8 , 	9 , 	7 , 	4 , 	7 , 	6 , 	148 , 	102 , 	267 , 	123 , 	66 , 	61 , 	19 , 	9 , 	14 , 	5 , 	4 , 	4 , 	2 , 	8 , 	2 , 	2 , 	62 , 	13 ," 	1,535 ",,,,,,,,,,,
BK, 	136 , 	251 , 	229 , 	65 , 	16 , 	171 , 	145 , 	115 , 	191 , 	73 , 	113 , 	292 , 	46 , 	42 , 	48 , 	20 , 	40 , 	191 , 	34 , 	28 , 	51 , 	24 , 	17 , 	21 , 	29 , 	372 , 	224 , 	822 , 	338 , 	136 , 	108 , 	33 , 	39 , 	55 , 	6 , 	25 , 	32 , 	10 , 	18 , 	8 , 	6 , 	139 , 	62 ," 	4,816 ",,,,,,,,,,,
AS, 	67 , 	93 , 	46 , 	36 , 	122 , 	7 , 	75 , 	49 , 	84 , 	41 , 	70 , 	105 , 	16 , 	25 , 	22 , 	12 , 	17 , 	34 , 	14 , 	12 , 	14 , 	6 , 	4 , 	10 , 	26 , 	121 , 	95 , 	258 , 	174 , 	91 , 	72 , 	18 , 	18 , 	18 , 	2 , 	8 , 	14 , 	2 , 	15 , 	2 , 	4 , 	47 , 	12 ," 	1,970 ",,,,,,,,,,,
MA, 	46 , 	80 , 	34 , 	33 , 	142 , 	70 , 	6 , 	26 , 	60 , 	23 , 	62 , 	142 , 	30 , 	44 , 	37 , 	19 , 	15 , 	35 , 	41 , 	24 , 	29 , 	11 , 	12 , 	21 , 	37 , 	203 , 	153 , 	430 , 	203 , 	120 , 	80 , 	21 , 	22 , 	24 , 	4 , 	8 , 	17 , 	7 , 	50 , 	2 , 	3 , 	56 , 	9 ," 	2,485 ",,,,,,,,,,,
19, 	21 , 	39 , 	29 , 	37 , 	98 , 	54 , 	27 , 	5 , 	9 , 	11 , 	31 , 	62 , 	24 , 	29 , 	19 , 	10 , 	10 , 	25 , 	25 , 	14 , 	23 , 	12 , 	9 , 	26 , 	17 , 	96 , 	67 , 	223 , 	124 , 	60 , 	45 , 	20 , 	18 , 	12 , 	2 , 	5 , 	13 , 	3 , 	16 , 	3 , 	3 , 	21 , 	10 ," 	1,402 ",,,,,,,,,,,
12, 	41 , 	74 , 	60 , 	48 , 	158 , 	81 , 	52 , 	11 , 	9 , 	14 , 	78 , 	129 , 	71 , 	82 , 	50 , 	28 , 	42 , 	70 , 	51 , 	33 , 	49 , 	19 , 	20 , 	36 , 	39 , 	198 , 	166 , 	504 , 	182 , 	64 , 	56 , 	38 , 	45 , 	39 , 	10 , 	8 , 	9 , 	10 , 	49 , 	4 , 	5 , 	42 , 	15 ," 	2,782 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	23 , 	24 , 	25 , 	30 , 	72 , 	38 , 	29 , 	11 , 	18 , 	6 , 	95 , 	119 , 	70 , 	89 , 	37 , 	19 , 	37 , 	62 , 	10 , 	5 , 	10 , 	6 , 	5 , 	11 , 	23 , 	147 , 	142 , 	413 , 	169 , 	90 , 	92 , 	25 , 	32 , 	26 , 	8 , 	47 , 	48 , 	3 , 	12 , 	8 , 	8 , 	47 , 	18 ," 	2,202 ",,,Dtwn SF," 	1,664 "," 	4,523 "," 	12,109 "," 	4,691 "," 	4,734 "," 	7,239 "," 	3,626 "," 	38,586 "
FV, 	54 , 	72 , 	29 , 	40 , 	109 , 	74 , 	62 , 	39 , 	76 , 	107 , 	7 , 	189 , 	104 , 	187 , 	115 , 	42 , 	40 , 	74 , 	28 , 	9 , 	17 , 	12 , 	9 , 	17 , 	64 , 	179 , 	109 , 	441 , 	212 , 	102 , 	96 , 	24 , 	45 , 	30 , 	7 , 	41 , 	57 , 	6 , 	34 , 	6 , 	8 , 	49 , 	16 ," 	3,032 ",,,OAK," 	4,390 ", 	533 ," 	1,149 "," 	1,451 ", 	689 ," 	2,034 ", 	289 ," 	10,534 "
CL, 	67 , 	134 , 	79 , 	63 , 	159 , 	79 , 	110 , 	66 , 	119 , 	92 , 	161 , 	7 , 	136 , 	166 , 	128 , 	89 , 	118 , 	253 , 	80 , 	92 , 	95 , 	67 , 	46 , 	54 , 	57 , 	333 , 	230 , 	687 , 	273 , 	94 , 	107 , 	54 , 	39 , 	62 , 	13 , 	202 , 	307 , 	36 , 	105 , 	16 , 	7 , 	61 , 	24 ," 	5,161 ",,,CM line," 	12,326 "," 	1,188 "," 	4,050 "," 	1,285 ", 	907 ," 	1,545 "," 	1,478 "," 	22,778 "
SL, 	19 , 	20 , 	14 , 	13 , 	53 , 	21 , 	33 , 	31 , 	71 , 	77 , 	97 , 	152 , 	6 , 	77 , 	67 , 	27 , 	24 , 	45 , 	18 , 	6 , 	11 , 	2 , 	5 , 	8 , 	12 , 	109 , 	78 , 	307 , 	82 , 	26 , 	26 , 	13 , 	12 , 	21 , 	6 , 	27 , 	38 , 	2 , 	17 , 	5 , 	6 , 	33 , 	6 ," 	1,719 ",,,RM line," 	4,754 "," 	1,541 "," 	1,322 "," 	2,761 ", 	553 ," 	2,201 ", 	508 ," 	13,639 "
BF, 	17 , 	31 , 	8 , 	13 , 	43 , 	23 , 	50 , 	38 , 	80 , 	85 , 	205 , 	184 , 	77 , 	9 , 	89 , 	66 , 	66 , 	100 , 	11 , 	6 , 	4 , 	4 , 	1 , 	9 , 	32 , 	106 , 	79 , 	251 , 	77 , 	20 , 	28 , 	11 , 	19 , 	19 , 	12 , 	47 , 	85 , 	1 , 	17 , 	3 , 	4 , 	19 , 	8 ," 	2,052 ",,,WP line," 	4,777 ", 	737 , 	942 , 	589 ," 	2,188 "," 	1,213 ", 	542 ," 	10,987 "
HY, 	25 , 	22 , 	8 , 	8 , 	43 , 	24 , 	45 , 	23 , 	46 , 	35 , 	111 , 	139 , 	67 , 	109 , 	7 , 	63 , 	64 , 	131 , 	9 , 	6 , 	5 , 	1 , 	1 , 	4 , 	13 , 	61 , 	40 , 	145 , 	43 , 	20 , 	24 , 	7 , 	9 , 	9 , 	4 , 	16 , 	21 , 	4 , 	19 , 	4 , 	4 , 	13 , 	3 ," 	1,452 ",,,FT/ED line," 	7,357 "," 	2,067 "," 	1,446 "," 	1,945 "," 	1,099 "," 	7,653 ", 	636 ," 	22,204 "
