Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Jul 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	138 , 	100 , 	71 , 	363 , 	104 , 	134 , 	129 , 	193 , 	36 , 	110 , 	85 , 	41 , 	37 , 	34 , 	22 , 	17 , 	33 , 	27 , 	20 , 	25 , 	13 , 	9 , 	18 , 	22 , 	210 , 	207 , 	262 , 	190 , 	104 , 	125 , 	23 , 	33 , 	30 , 	11 , 	9 , 	18 , 	6 , 	34 , 	12 , 	7 , 	22 , 	13 ," 	3,105 ",,,Eastbay," 	76,041 ",,SF CBD," 	198,659 ",66.8%,,,
EN, 	176 , 	10 , 	93 , 	75 , 	799 , 	170 , 	209 , 	436 , 	618 , 	104 , 	132 , 	178 , 	55 , 	45 , 	67 , 	27 , 	40 , 	87 , 	46 , 	28 , 	37 , 	10 , 	9 , 	26 , 	36 , 	825 , 	871 , 	750 , 	605 , 	139 , 	170 , 	39 , 	62 , 	84 , 	23 , 	8 , 	41 , 	5 , 	36 , 	23 , 	17 , 	58 , 	26 ," 	7,296 ",,,Westbay," 	86,839 ",,non-CBD," 	105,710 ",35.5%,,,
EP, 	114 , 	75 , 	5 , 	54 , 	552 , 	73 , 	89 , 	187 , 	262 , 	144 , 	51 , 	86 , 	23 , 	14 , 	24 , 	7 , 	12 , 	32 , 	21 , 	22 , 	24 , 	10 , 	7 , 	28 , 	12 , 	434 , 	466 , 	319 , 	256 , 	49 , 	41 , 	13 , 	17 , 	27 , 	3 , 	3 , 	18 , 	4 , 	8 , 	9 , 	6 , 	40 , 	13 ," 	3,653 ",,,Transbay," 	147,061 ",,,,,,,
NB, 	68 , 	71 , 	56 , 	7 , 	171 , 	59 , 	91 , 	157 , 	235 , 	65 , 	62 , 	101 , 	22 , 	22 , 	20 , 	7 , 	11 , 	30 , 	17 , 	17 , 	23 , 	10 , 	10 , 	22 , 	14 , 	556 , 	584 , 	364 , 	344 , 	86 , 	67 , 	17 , 	15 , 	25 , 	4 , 	6 , 	20 , 	3 , 	14 , 	7 , 	3 , 	51 , 	17 ," 	3,549 ",,,SFO Ext," 	23,383 ",,,,,,,
BK, 	391 , 	793 , 	542 , 	199 , 	16 , 	339 , 	377 , 	389 , 	582 , 	227 , 	310 , 	262 , 	160 , 	167 , 	129 , 	108 , 	169 , 	311 , 	121 , 	152 , 	153 , 	97 , 	61 , 	50 , 	58 , 	703 , 	714 , 	842 , 	711 , 	241 , 	246 , 	129 , 	93 , 	119 , 	23 , 	53 , 	149 , 	24 , 	84 , 	41 , 	23 , 	89 , 	118 ," 	10,562 ",,,Extensions," 	35,437 ",,,,,,,
AS, 	109 , 	161 , 	72 , 	56 , 	306 , 	5 , 	100 , 	172 , 	254 , 	79 , 	106 , 	119 , 	45 , 	44 , 	54 , 	20 , 	37 , 	54 , 	25 , 	20 , 	26 , 	8 , 	6 , 	18 , 	35 , 	440 , 	511 , 	349 , 	327 , 	121 , 	88 , 	26 , 	21 , 	27 , 	6 , 	11 , 	36 , 	4 , 	22 , 	9 , 	6 , 	31 , 	13 ," 	3,976 ",,,,,,,,,,,
MA, 	143 , 	205 , 	87 , 	77 , 	356 , 	96 , 	11 , 	132 , 	225 , 	64 , 	158 , 	186 , 	105 , 	101 , 	100 , 	49 , 	65 , 	109 , 	108 , 	102 , 	106 , 	37 , 	36 , 	45 , 	59 , 	687 , 	716 , 	617 , 	535 , 	205 , 	157 , 	55 , 	49 , 	56 , 	17 , 	21 , 	60 , 	21 , 	128 , 	16 , 	15 , 	55 , 	32 ," 	6,204 ",,,,,,,,,,,
19, 	130 , 	441 , 	187 , 	168 , 	362 , 	174 , 	125 , 	14 , 	81 , 	35 , 	144 , 	168 , 	174 , 	180 , 	178 , 	153 , 	182 , 	359 , 	222 , 	311 , 	210 , 	124 , 	82 , 	96 , 	47 , 	598 , 	584 , 	485 , 	507 , 	155 , 	159 , 	111 , 	88 , 	113 , 	58 , 	53 , 	184 , 	78 , 	225 , 	53 , 	30 , 	30 , 	71 ," 	7,928 ",,,,,,,,,,,
12, 	201 , 	597 , 	250 , 	237 , 	517 , 	250 , 	220 , 	83 , 	15 , 	45 , 	249 , 	353 , 	339 , 	363 , 	302 , 	210 , 	231 , 	396 , 	277 , 	386 , 	299 , 	173 , 	146 , 	193 , 	88 , 	859 , 	860 , 	847 , 	750 , 	214 , 	236 , 	130 , 	124 , 	176 , 	81 , 	103 , 	266 , 	113 , 	279 , 	72 , 	47 , 	64 , 	92 ," 	11,732 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	34 , 	104 , 	122 , 	65 , 	232 , 	77 , 	54 , 	34 , 	43 , 	8 , 	136 , 	209 , 	237 , 	213 , 	134 , 	89 , 	110 , 	136 , 	20 , 	19 , 	25 , 	13 , 	9 , 	34 , 	27 , 	501 , 	502 , 	464 , 	356 , 	99 , 	78 , 	34 , 	51 , 	53 , 	8 , 	81 , 	197 , 	8 , 	30 , 	10 , 	6 , 	15 , 	11 ," 	4,686 ",,,Dtwn SF,"4,306","12,961","29,221","11,063","16,953","20,299","6,771","94,803"
