Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Jul 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	10 , 	99 , 	83 , 	41 , 	180 , 	77 , 	82 , 	32 , 	77 , 	16 , 	83 , 	72 , 	21 , 	29 , 	24 , 	10 , 	9 , 	23 , 	22 , 	7 , 	10 , 	8 , 	7 , 	11 , 	19 , 	83 , 	74 , 	190 , 	96 , 	87 , 	107 , 	24 , 	29 , 	22 , 	7 , 	7 , 	12 , 	5 , 	28 , 	7 , 	5 , 	12 , 	10 ," 	1,854 ",,,Eastbay," 	38,616 ",,SF CBD," 	89,828 ",62.6%,,,
EN, 	121 , 	10 , 	75 , 	60 , 	331 , 	124 , 	102 , 	69 , 	152 , 	24 , 	97 , 	202 , 	33 , 	37 , 	30 , 	16 , 	26 , 	50 , 	34 , 	10 , 	17 , 	6 , 	6 , 	16 , 	30 , 	254 , 	206 , 	556 , 	180 , 	74 , 	106 , 	28 , 	61 , 	44 , 	15 , 	6 , 	18 , 	5 , 	29 , 	9 , 	10 , 	38 , 	17 ," 	3,333 ",,,Westbay," 	45,345 ",,non-CBD," 	57,082 ",39.8%,,,
EP, 	97 , 	66 , 	7 , 	36 , 	265 , 	65 , 	46 , 	41 , 	96 , 	12 , 	40 , 	101 , 	11 , 	13 , 	13 , 	3 , 	7 , 	27 , 	9 , 	9 , 	13 , 	7 , 	7 , 	16 , 	9 , 	149 , 	119 , 	277 , 	108 , 	31 , 	30 , 	9 , 	9 , 	11 , 	2 , 	2 , 	11 , 	3 , 	9 , 	3 , 	3 , 	33 , 	9 ," 	1,833 ",,,Transbay," 	66,393 ",,,,,,,
NB, 	53 , 	57 , 	37 , 	4 , 	83 , 	46 , 	41 , 	31 , 	76 , 	22 , 	49 , 	113 , 	10 , 	20 , 	11 , 	5 , 	11 , 	22 , 	16 , 	11 , 	11 , 	4 , 	4 , 	9 , 	9 , 	200 , 	145 , 	280 , 	154 , 	60 , 	55 , 	19 , 	8 , 	13 , 	3 , 	3 , 	10 , 	2 , 	9 , 	1 , 	2 , 	41 , 	11 ," 	1,768 ",,,SFO Ext," 	12,619 ",,,,,,,
BK, 	181 , 	306 , 	283 , 	93 , 	19 , 	240 , 	191 , 	151 , 	236 , 	73 , 	164 , 	178 , 	57 , 	60 , 	48 , 	25 , 	47 , 	122 , 	40 , 	43 , 	52 , 	27 , 	24 , 	31 , 	45 , 	462 , 	318 , 	902 , 	425 , 	146 , 	133 , 	50 , 	34 , 	44 , 	11 , 	22 , 	57 , 	9 , 	22 , 	7 , 	8 , 	70 , 	57 ," 	5,512 ",,,Extensions," 	17,385 ",,,,,,,
AS, 	83 , 	128 , 	58 , 	42 , 	175 , 	7 , 	77 , 	79 , 	116 , 	32 , 	84 , 	115 , 	31 , 	40 , 	23 , 	11 , 	16 , 	26 , 	14 , 	10 , 	13 , 	10 , 	4 , 	13 , 	35 , 	132 , 	116 , 	261 , 	174 , 	99 , 	66 , 	12 , 	17 , 	14 , 	3 , 	4 , 	15 , 	1 , 	17 , 	2 , 	1 , 	21 , 	9 ," 	2,206 ",,,,,,,,,,,
MA, 	87 , 	110 , 	42 , 	41 , 	172 , 	90 , 	11 , 	45 , 	98 , 	18 , 	101 , 	169 , 	47 , 	66 , 	51 , 	20 , 	21 , 	30 , 	43 , 	27 , 	36 , 	14 , 	11 , 	28 , 	39 , 	259 , 	195 , 	496 , 	262 , 	151 , 	104 , 	29 , 	23 , 	19 , 	6 , 	9 , 	23 , 	6 , 	51 , 	6 , 	3 , 	35 , 	17 ," 	3,112 ",,,,,,,,,,,
19, 	34 , 	70 , 	43 , 	40 , 	141 , 	77 , 	49 , 	4 , 	46 , 	9 , 	72 , 	76 , 	40 , 	55 , 	31 , 	21 , 	24 , 	38 , 	36 , 	22 , 	32 , 	11 , 	10 , 	31 , 	33 , 	97 , 	106 , 	279 , 	156 , 	68 , 	44 , 	17 , 	15 , 	20 , 	5 , 	5 , 	22 , 	5 , 	36 , 	6 , 	3 , 	13 , 	10 ," 	1,955 ",,,,,,,,,,,
12, 	77 , 	139 , 	103 , 	71 , 	227 , 	120 , 	89 , 	18 , 	10 , 	14 , 	102 , 	157 , 	109 , 	128 , 	62 , 	39 , 	53 , 	95 , 	61 , 	55 , 	69 , 	25 , 	28 , 	53 , 	67 , 	220 , 	238 , 	617 , 	253 , 	91 , 	78 , 	39 , 	62 , 	42 , 	23 , 	15 , 	40 , 	13 , 	59 , 	11 , 	9 , 	38 , 	28 ," 	3,843 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	16 , 	25 , 	16 , 	15 , 	71 , 	32 , 	20 , 	6 , 	14 , 	4 , 	60 , 	139 , 	95 , 	107 , 	42 , 	18 , 	41 , 	58 , 	12 , 	8 , 	7 , 	4 , 	5 , 	10 , 	12 , 	165 , 	152 , 	372 , 	157 , 	62 , 	42 , 	20 , 	30 , 	25 , 	6 , 	44 , 	79 , 	3 , 	5 , 	2 , 	2 , 	9 , 	6 ," 	2,014 ",,,Dtwn SF," 	1,785 "," 	5,562 "," 	14,841 "," 	5,934 "," 	6,025 "," 	8,979 "," 	3,444 "," 	43,125 "
