Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jul 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	55 , 	55 , 	29 , 	125 , 	54 , 	47 , 	19 , 	40 , 	19 , 	68 , 	65 , 	15 , 	18 , 	14 , 	11 , 	6 , 	15 , 	16 , 	5 , 	5 , 	3 , 	4 , 	9 , 	13 , 	60 , 	52 , 	125 , 	82 , 	56 , 	62 , 	12 , 	24 , 	14 , 	4 , 	4 , 	7 , 	2 , 	20 , 	4 , 	5 , 	15 , 	8 ," 	1,273 ",,,Eastbay," 	27,634 ",,SF CBD," 	63,572 ",62.0%,,,
EN, 	69 , 	13 , 	45 , 	39 , 	194 , 	95 , 	76 , 	44 , 	103 , 	28 , 	63 , 	175 , 	18 , 	26 , 	20 , 	13 , 	14 , 	41 , 	24 , 	7 , 	10 , 	4 , 	4 , 	15 , 	12 , 	153 , 	111 , 	321 , 	126 , 	45 , 	75 , 	24 , 	38 , 	29 , 	14 , 	4 , 	14 , 	2 , 	26 , 	6 , 	8 , 	36 , 	13 ," 	2,196 ",,,Westbay," 	32,880 ",,non-CBD," 	41,672 ",40.6%,,,
EP, 	66 , 	44 , 	3 , 	24 , 	180 , 	45 , 	35 , 	21 , 	61 , 	16 , 	27 , 	94 , 	10 , 	10 , 	7 , 	4 , 	6 , 	19 , 	9 , 	7 , 	10 , 	4 , 	5 , 	13 , 	8 , 	92 , 	68 , 	165 , 	98 , 	25 , 	16 , 	10 , 	8 , 	8 , 	2 , 	1 , 	8 , 	2 , 	6 , 	2 , 	2 , 	30 , 	8 ," 	1,281 ",,,Transbay," 	48,083 ",,,,,,,
NB, 	33 , 	42 , 	29 , 	4 , 	48 , 	44 , 	30 , 	24 , 	52 , 	18 , 	28 , 	100 , 	8 , 	13 , 	8 , 	3 , 	5 , 	18 , 	7 , 	9 , 	9 , 	5 , 	4 , 	6 , 	4 , 	146 , 	99 , 	195 , 	123 , 	45 , 	43 , 	12 , 	8 , 	11 , 	3 , 	2 , 	8 , 	1 , 	5 , 	0 , 	1 , 	40 , 	7 ," 	1,296 ",,,SFO Ext," 	10,627 ",,,,,,,
BK, 	147 , 	182 , 	175 , 	56 , 	12 , 	145 , 	120 , 	95 , 	144 , 	57 , 	91 , 	201 , 	39 , 	29 , 	34 , 	17 , 	30 , 	144 , 	30 , 	25 , 	33 , 	20 , 	17 , 	22 , 	21 , 	304 , 	208 , 	624 , 	333 , 	112 , 	83 , 	34 , 	25 , 	30 , 	12 , 	10 , 	39 , 	4 , 	12 , 	6 , 	5 , 	99 , 	54 ," 	3,882 ",,,Extensions," 	12,293 ",,,,,,,
AS, 	68 , 	81 , 	44 , 	34 , 	113 , 	5 , 	66 , 	51 , 	74 , 	38 , 	68 , 	104 , 	19 , 	25 , 	22 , 	10 , 	19 , 	24 , 	9 , 	8 , 	11 , 	4 , 	3 , 	10 , 	22 , 	109 , 	81 , 	196 , 	148 , 	74 , 	61 , 	17 , 	7 , 	7 , 	4 , 	4 , 	15 , 	1 , 	15 , 	2 , 	1 , 	28 , 	8 ," 	1,707 ",,,,,,,,,,,
MA, 	57 , 	68 , 	31 , 	33 , 	114 , 	72 , 	6 , 	30 , 	59 , 	22 , 	72 , 	144 , 	29 , 	40 , 	25 , 	14 , 	17 , 	24 , 	29 , 	20 , 	26 , 	9 , 	10 , 	23 , 	36 , 	174 , 	125 , 	330 , 	204 , 	109 , 	74 , 	18 , 	24 , 	13 , 	5 , 	5 , 	13 , 	4 , 	40 , 	3 , 	4 , 	43 , 	11 ," 	2,209 ",,,,,,,,,,,
19, 	16 , 	37 , 	23 , 	26 , 	94 , 	54 , 	25 , 	4 , 	12 , 	12 , 	48 , 	63 , 	19 , 	29 , 	20 , 	11 , 	12 , 	22 , 	21 , 	11 , 	13 , 	5 , 	5 , 	19 , 	14 , 	73 , 	64 , 	167 , 	124 , 	55 , 	40 , 	9 , 	9 , 	10 , 	4 , 	4 , 	10 , 	3 , 	16 , 	1 , 	3 , 	19 , 	6 ," 	1,232 ",,,,,,,,,,,
12, 	37 , 	87 , 	60 , 	37 , 	134 , 	77 , 	53 , 	11 , 	9 , 	13 , 	67 , 	131 , 	70 , 	64 , 	49 , 	31 , 	40 , 	57 , 	34 , 	28 , 	44 , 	16 , 	23 , 	37 , 	36 , 	166 , 	160 , 	437 , 	188 , 	68 , 	51 , 	25 , 	33 , 	32 , 	18 , 	5 , 	17 , 	8 , 	34 , 	6 , 	5 , 	57 , 	23 ," 	2,576 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	21 , 	26 , 	15 , 	17 , 	61 , 	40 , 	20 , 	9 , 	16 , 	7 , 	97 , 	123 , 	76 , 	78 , 	34 , 	14 , 	24 , 	40 , 	6 , 	5 , 	7 , 	3 , 	3 , 	10 , 	25 , 	123 , 	125 , 	325 , 	165 , 	63 , 	57 , 	18 , 	31 , 	22 , 	2 , 	27 , 	53 , 	2 , 	8 , 	3 , 	1 , 	16 , 	3 ," 	1,819 ",,,Dtwn SF," 	1,276 "," 	3,946 "," 	10,138 "," 	3,901 "," 	4,131 "," 	6,347 "," 	2,649 "," 	29,739 "
