Exit stations,Entry stations->,,WEEKDAY,,,Jan 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	18 , 	67 , 	51 , 	32 , 	210 , 	44 , 	64 , 	47 , 	58 , 	18 , 	44 , 	28 , 	18 , 	6 , 	14 , 	8 , 	6 , 	8 , 	12 , 	14 , 	11 , 	7 , 	5 , 	12 , 	18 , 	154 , 	125 , 	215 , 	105 , 	85 , 	84 , 	27 , 	26 , 	20 , 	9 , 	4 , 	3 , 	2 , 	7 , 	8 , 	11 , 	28 , 	8 , 	2 , 	9 , 	13 , 	4 , 	6 , 	6 , 	6 ," 	1,786 ",,,,,,,,,,,,,
EN, 	71 , 	27 , 	57 , 	37 , 	315 , 	57 , 	91 , 	114 , 	154 , 	31 , 	58 , 	41 , 	23 , 	19 , 	25 , 	6 , 	15 , 	17 , 	14 , 	10 , 	14 , 	6 , 	7 , 	14 , 	20 , 	333 , 	292 , 	386 , 	244 , 	107 , 	86 , 	31 , 	36 , 	32 , 	8 , 	4 , 	7 , 	3 , 	7 , 	10 , 	17 , 	51 , 	20 , 	7 , 	20 , 	17 , 	10 , 	12 , 	3 , 	7 ," 	2,994 ",,,,,,,,,,,,,
EP, 	54 , 	54 , 	13 , 	27 , 	246 , 	34 , 	54 , 	70 , 	86 , 	20 , 	21 , 	12 , 	17 , 	7 , 	8 , 	5 , 	6 , 	6 , 	11 , 	9 , 	11 , 	4 , 	4 , 	12 , 	4 , 	191 , 	168 , 	140 , 	123 , 	44 , 	29 , 	14 , 	12 , 	13 , 	2 , 	3 , 	3 , 	3 , 	3 , 	4 , 	5 , 	31 , 	9 , 	3 , 	13 , 	7 , 	4 , 	6 , 	2 , 	3 ," 	1,628 ",,,,,,,,,,,,,
NB, 	35 , 	29 , 	28 , 	15 , 	79 , 	28 , 	35 , 	62 , 	55 , 	14 , 	29 , 	13 , 	15 , 	6 , 	7 , 	5 , 	5 , 	8 , 	6 , 	7 , 	8 , 	4 , 	2 , 	7 , 	6 , 	195 , 	167 , 	111 , 	127 , 	57 , 	32 , 	12 , 	14 , 	7 , 	3 , 	2 , 	7 , 	2 , 	3 , 	3 , 	3 , 	44 , 	9 , 	1 , 	16 , 	8 , 	5 , 	6 , 	2 , 	3 ," 	1,346 ",,,,,,,,,,,,,
BK, 	238 , 	342 , 	250 , 	86 , 	33 , 	137 , 	142 , 	162 , 	179 , 	65 , 	108 , 	49 , 	63 , 	41 , 	46 , 	38 , 	50 , 	38 , 	35 , 	30 , 	32 , 	17 , 	15 , 	10 , 	29 , 	253 , 	197 , 	223 , 	180 , 	108 , 	88 , 	49 , 	35 , 	36 , 	11 , 	17 , 	29 , 	5 , 	22 , 	11 , 	12 , 	97 , 	36 , 	8 , 	48 , 	23 , 	29 , 	39 , 	9 , 	20 ," 	3,817 ",,,,,,,,,,,,,
AS, 	46 , 	55 , 	33 , 	31 , 	128 , 	14 , 	37 , 	61 , 	62 , 	21 , 	48 , 	19 , 	20 , 	12 , 	10 , 	9 , 	10 , 	7 , 	4 , 	6 , 	6 , 	3 , 	3 , 	5 , 	14 , 	183 , 	153 , 	118 , 	134 , 	68 , 	38 , 	13 , 	15 , 	8 , 	3 , 	2 , 	6 , 	2 , 	6 , 	2 , 	6 , 	31 , 	7 , 	3 , 	12 , 	9 , 	8 , 	10 , 	1 , 	5 ," 	1,506 ",,,,,,,,,,,,,
MA, 	79 , 	89 , 	47 , 	34 , 	134 , 	39 , 	24 , 	67 , 	80 , 	23 , 	78 , 	51 , 	48 , 	31 , 	37 , 	20 , 	20 , 	24 , 	51 , 	43 , 	52 , 	17 , 	19 , 	29 , 	28 , 	342 , 	270 , 	262 , 	246 , 	141 , 	81 , 	32 , 	29 , 	22 , 	10 , 	6 , 	22 , 	10 , 	39 , 	11 , 	9 , 	53 , 	15 , 	7 , 	15 , 	11 , 	15 , 	22 , 	18 , 	51 ," 	2,901 ",,,,,,,,,,,,,
19, 	51 , 	112 , 	68 , 	68 , 	154 , 	60 , 	69 , 	25 , 	15 , 	12 , 	52 , 	51 , 	65 , 	49 , 	47 , 	31 , 	35 , 	39 , 	53 , 	58 , 	69 , 	39 , 	26 , 	52 , 	29 , 	397 , 	326 , 	287 , 	255 , 	143 , 	107 , 	45 , 	37 , 	38 , 	14 , 	11 , 	38 , 	15 , 	43 , 	17 , 	14 , 	49 , 	24 , 	17 , 	17 , 	23 , 	24 , 	26 , 	11 , 	42 ," 	3,347 ",,,,,,,,,,,,,
12, 	64 , 	148 , 	81 , 	57 , 	157 , 	64 , 	81 , 	15 , 	23 , 	13 , 	53 , 	53 , 	95 , 	77 , 	73 , 	36 , 	62 , 	54 , 	68 , 	88 , 	79 , 	35 , 	31 , 	53 , 	37 , 	369 , 	287 , 	329 , 	250 , 	122 , 	94 , 	53 , 	52 , 	54 , 	24 , 	14 , 	49 , 	16 , 	56 , 	27 , 	21 , 	58 , 	33 , 	17 , 	16 , 	24 , 	23 , 	33 , 	18 , 	62 ," 	3,696 ",,,,,,,,,,,,,
LM, 	18 , 	31 , 	20 , 	15 , 	70 , 	24 , 	24 , 	11 , 	14 , 	14 , 	70 , 	65 , 	142 , 	94 , 	57 , 	42 , 	41 , 	33 , 	9 , 	7 , 	10 , 	2 , 	2 , 	7 , 	13 , 	280 , 	245 , 	243 , 	191 , 	93 , 	62 , 	26 , 	32 , 	25 , 	5 , 	49 , 	65 , 	3 , 	8 , 	5 , 	5 , 	11 , 	4 , 	34 , 	13 , 	32 , 	19 , 	21 , 	4 , 	14 ," 	2,324 ",,,,,,,,,,,,,
FV, 	42 , 	53 , 	21 , 	24 , 	109 , 	45 , 	80 , 	59 , 	58 , 	65 , 	32 , 	101 , 	118 , 	115 , 	107 , 	55 , 	44 , 	48 , 	14 , 	10 , 	15 , 	9 , 	13 , 	20 , 	62 , 	283 , 	240 , 	339 , 	282 , 	122 , 	96 , 	26 , 	41 , 	33 , 	5 , 	28 , 	68 , 	2 , 	10 , 	5 , 	9 , 	22 , 	5 , 	31 , 	8 , 	40 , 	21 , 	20 , 	5 , 	12 ," 	3,070 ",,,,,,,,,,,,,
CL, 	30 , 	38 , 	13 , 	12 , 	46 , 	20 , 	61 , 	52 , 	61 , 	63 , 	92 , 	17 , 	68 , 	60 , 	64 , 	27 , 	26 , 	18 , 	12 , 	9 , 	6 , 	3 , 	1 , 	10 , 	39 , 	135 , 	109 , 	161 , 	112 , 	41 , 	55 , 	15 , 	22 , 	21 , 	2 , 	12 , 	35 , 	4 , 	10 , 	4 , 	6 , 	13 , 	8 , 	14 , 	14 , 	27 , 	10 , 	17 , 	5 , 	16 ," 	1,719 ",,,,,,,,,,,,,
