Exit stations,Entry stations->,,SATURDAY,,,Aug 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
SH, 	17 , 	28 , 	7 , 	8 , 	36 , 	12 , 	27 , 	24 , 	45 , 	27 , 	69 , 	104 , 	44 , 	67 , 	81 , 	8 , 	48 , 	106 , 	8 , 	3 , 	4 , 	2 , 	1 , 	5 , 	8 , 	95 , 	64 , 	175 , 	69 , 	28 , 	32 , 	7 , 	13 , 	20 , 	3 , 	15 , 	23 , 	3 , 	16 , 	5 , 	6 , 	7 , 	5 , 	18 ," 	1,393 ",,,SFIA," 	5,974 ", 	575 ," 	2,711 ", 	896 , 	818 , 	579 ," 	1,119 "," 	12,672 "
UC, 	14 , 	28 , 	9 , 	12 , 	78 , 	12 , 	20 , 	35 , 	54 , 	54 , 	48 , 	166 , 	51 , 	100 , 	99 , 	47 , 	16 , 	168 , 	7 , 	5 , 	7 , 	2 , 	2 , 	8 , 	12 , 	221 , 	115 , 	310 , 	92 , 	38 , 	29 , 	14 , 	16 , 	21 , 	5 , 	17 , 	27 , 	2 , 	8 , 	7 , 	4 , 	19 , 	7 , 	22 ," 	2,028 ",,,Entries," 	63,003 "," 	22,301 "," 	36,155 "," 	24,509 "," 	17,939 "," 	33,721 "," 	14,259 "," 	211,886 "
FM, 	27 , 	52 , 	34 , 	32 , 	312 , 	39 , 	65 , 	52 , 	106 , 	74 , 	116 , 	362 , 	67 , 	139 , 	164 , 	107 , 	136 , 	51 , 	31 , 	19 , 	20 , 	7 , 	7 , 	29 , 	16 , 	412 , 	221 , 	621 , 	225 , 	71 , 	71 , 	21 , 	37 , 	41 , 	9 , 	29 , 	65 , 	5 , 	29 , 	5 , 	8 , 	43 , 	9 , 	30 ," 	4,018 ",,,,,,,,,,,
CN, 	22 , 	26 , 	6 , 	12 , 	73 , 	19 , 	47 , 	39 , 	83 , 	10 , 	37 , 	115 , 	13 , 	13 , 	15 , 	8 , 	9 , 	25 , 	13 , 	73 , 	183 , 	57 , 	28 , 	49 , 	12 , 	264 , 	148 , 	356 , 	144 , 	55 , 	58 , 	27 , 	33 , 	30 , 	13 , 	4 , 	6 , 	29 , 	243 , 	9 , 	12 , 	72 , 	18 , 	6 ," 	2,515 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	8 , 	12 , 	10 , 	13 , 	92 , 	11 , 	36 , 	36 , 	63 , 	13 , 	17 , 	128 , 	11 , 	7 , 	11 , 	4 , 	5 , 	19 , 	61 , 	14 , 	95 , 	30 , 	17 , 	61 , 	7 , 	370 , 	201 , 	361 , 	170 , 	60 , 	56 , 	17 , 	16 , 	31 , 	8 , 	3 , 	5 , 	13 , 	74 , 	9 , 	8 , 	112 , 	15 , 	4 ," 	2,313 ",,,Dtwn SF," 	2,646 ",,,,,,,
WC, 	14 , 	23 , 	14 , 	18 , 	123 , 	17 , 	59 , 	46 , 	82 , 	18 , 	26 , 	148 , 	12 , 	11 , 	9 , 	4 , 	7 , 	22 , 	225 , 	103 , 	14 , 	43 , 	23 , 	93 , 	15 , 	499 , 	266 , 	451 , 	254 , 	84 , 	76 , 	27 , 	17 , 	35 , 	12 , 	4 , 	6 , 	20 , 	135 , 	7 , 	9 , 	129 , 	24 , 	3 ," 	3,229 ",,,OAK," 	18,615 "," 	1,275 ",,,,,,
LF, 	5 , 	10 , 	10 , 	8 , 	48 , 	9 , 	27 , 	31 , 	42 , 	8 , 	16 , 	91 , 	8 , 	6 , 	5 , 	3 , 	2 , 	6 , 	72 , 	33 , 	42 , 	12 , 	13 , 	64 , 	6 , 	297 , 	150 , 	258 , 	153 , 	44 , 	34 , 	16 , 	11 , 	8 , 	4 , 	1 , 	2 , 	5 , 	27 , 	2 , 	4 , 	68 , 	14 , 	2 ," 	1,676 ",,,CM line," 	34,660 "," 	5,736 "," 	6,482 ",,,,,
OR, 	8 , 	6 , 	9 , 	7 , 	44 , 	6 , 	25 , 	21 , 	40 , 	5 , 	17 , 	60 , 	3 , 	4 , 	2 , 	1 , 	2 , 	8 , 	30 , 	18 , 	23 , 	12 , 	7 , 	49 , 	5 , 	221 , 	121 , 	184 , 	138 , 	41 , 	33 , 	9 , 	4 , 	10 , 	4 , 	1 , 	1 , 	4 , 	19 , 	3 , 	2 , 	52 , 	10 , 	1 ," 	1,266 ",,,RM line," 	17,995 "," 	5,966 "," 	5,106 "," 	4,590 ",,,,
RR, 	18 , 	23 , 	29 , 	24 , 	59 , 	15 , 	54 , 	96 , 	136 , 	21 , 	35 , 	96 , 	19 , 	12 , 	14 , 	4 , 	8 , 	21 , 	45 , 	60 , 	104 , 	63 , 	51 , 	16 , 	23 , 	461 , 	276 , 	603 , 	389 , 	209 , 	135 , 	34 , 	15 , 	25 , 	5 , 	5 , 	10 , 	12 , 	34 , 	4 , 	7 , 	106 , 	36 , 	4 ," 	3,416 ",,,WP line," 	16,395 "," 	2,823 "," 	3,285 "," 	2,062 "," 	3,216 ",,,
OW, 	25 , 	36 , 	16 , 	23 , 	87 , 	49 , 	62 , 	52 , 	104 , 	24 , 	100 , 	111 , 	31 , 	37 , 	27 , 	9 , 	7 , 	15 , 	10 , 	7 , 	14 , 	3 , 	4 , 	24 , 	16 , 	554 , 	431 , 	955 , 	448 , 	261 , 	204 , 	37 , 	45 , 	32 , 	11 , 	9 , 	18 , 	2 , 	26 , 	7 , 	14 , 	55 , 	21 , 	8 ," 	4,032 ",,,FT/ED line," 	22,891 "," 	7,008 "," 	4,773 "," 	6,212 "," 	3,261 "," 	11,077 ",,
EM, 	176 , 	433 , 	262 , 	439 ," 	1,152 ", 	358 , 	501 , 	462 , 	572 , 	416 , 	484 , 	447 , 	261 , 	273 , 	166 , 	115 , 	245 , 	475 , 	296 , 	452 , 	594 , 	342 , 	270 , 	587 , 	695 , 	99 , 	53 , 	434 , 	204 , 	597 , 	795 , 	429 , 	563 , 	460 , 	135 , 	206 , 	969 , 	139 , 	281 , 	127 , 	175 , 	580 , 	429 , 	335 ," 	17,485 ",,,SFIA," 	13,249 "," 	1,134 "," 	5,522 "," 	1,782 "," 	1,749 "," 	1,259 "," 	1,119 "," 	211,886 "
MT, 	138 , 	289 , 	162 , 	224 , 	564 , 	211 , 	329 , 	326 , 	393 , 	287 , 	353 , 	280 , 	162 , 	200 , 	107 , 	74 , 	149 , 	251 , 	173 , 	204 , 	270 , 	164 , 	120 , 	311 , 	506 , 	53 , 	46 , 	66 , 	106 , 	501 , 	648 , 	430 ," 	1,127 ", 	433 , 	142 , 	117 , 	327 , 	79 , 	156 , 	110 , 	110 , 	487 , 	239 , 	124 ," 	11,549 ",,,,,,,,,,,
PL, 	288 , 	673 , 	312 , 	380 ," 	1,295 ", 	351 , 	579 , 	508 , 	695 , 	512 , 	651 , 	577 , 	396 , 	411 , 	236 , 	166 , 	257 , 	542 , 	315 , 	332 , 	421 , 	251 , 	166 , 	540 , 	920 , 	495 , 	78 , 	156 , 	268 ," 	1,689 "," 	1,937 "," 	1,091 "," 	2,018 "," 	1,323 ", 	428 , 	241 , 	683 , 	130 , 	374 , 	347 , 	370 ," 	2,162 ", 	780 , 	252 ," 	26,596 ",,,,,,,,,,,
CC, 	105 , 	228 , 	133 , 	223 , 	560 , 	252 , 	404 , 	358 , 	344 , 	269 , 	385 , 	254 , 	138 , 	126 , 	89 , 	63 , 	90 , 	193 , 	129 , 	155 , 	220 , 	153 , 	121 , 	353 , 	461 , 	192 , 	93 , 	231 , 	70 , 	590 , 	806 , 	360 , 	540 , 	423 , 	171 , 	93 , 	255 , 	48 , 	133 , 	129 , 	188 , 	649 , 	395 , 	105 ," 	11,277 ",,,,,,,,,,,
16, 	82 , 	120 , 	64 , 	161 , 	347 , 	227 , 	311 , 	273 , 	197 , 	173 , 	206 , 	119 , 	57 , 	59 , 	44 , 	33 , 	38 , 	82 , 	56 , 	60 , 	82 , 	40 , 	40 , 	205 , 	295 , 	579 , 	448 ," 	1,780 ", 	658 , 	57 , 	298 , 	329 , 	507 , 	308 , 	119 , 	28 , 	91 , 	19 , 	48 , 	78 , 	141 , 	236 , 	261 , 	27 ," 	9,384 ",,,,,,,,,,,
24, 	102 , 	139 , 	64 , 	118 , 	270 , 	180 , 	223 , 	217 , 	172 , 	140 , 	201 , 	127 , 	64 , 	62 , 	45 , 	34 , 	40 , 	83 , 	53 , 	66 , 	82 , 	38 , 	46 , 	159 , 	241 , 	663 , 	532 ," 	2,089 ", 	969 , 	278 , 	62 , 	327 , 	525 , 	364 , 	128 , 	37 , 	80 , 	27 , 	72 , 	98 , 	173 , 	186 , 	305 , 	33 ," 	9,916 ",,,,,,,,,,,
GP, 	24 , 	36 , 	17 , 	29 , 	82 , 	26 , 	42 , 	47 , 	52 , 	33 , 	33 , 	51 , 	20 , 	19 , 	12 , 	9 , 	14 , 	21 , 	25 , 	19 , 	26 , 	14 , 	14 , 	34 , 	40 , 	342 , 	284 ," 	1,170 ", 	297 , 	295 , 	293 , 	29 , 	66 , 	53 , 	43 , 	7 , 	25 , 	6 , 	25 , 	26 , 	64 , 	105 , 	84 , 	10 ," 	3,961 ",,,,,,,,,,,
BP, 	37 , 	50 , 	14 , 	23 , 	62 , 	26 , 	46 , 	42 , 	76 , 	34 , 	56 , 	60 , 	25 , 	30 , 	13 , 	8 , 	14 , 	28 , 	24 , 	15 , 	18 , 	8 , 	5 , 	16 , 	38 , 	444 , 	518 ," 	2,349 ", 	450 , 	414 , 	440 , 	63 , 	56 , 	89 , 	76 , 	10 , 	29 , 	8 , 	33 , 	37 , 	139 , 	96 , 	92 , 	11 ," 	6,121 ",,,,,,,,,,,
DC, 	27 , 	50 , 	19 , 	17 , 	95 , 	22 , 	34 , 	35 , 	57 , 	32 , 	43 , 	84 , 	24 , 	29 , 	13 , 	20 , 	20 , 	36 , 	27 , 	18 , 	32 , 	11 , 	9 , 	26 , 	30 , 	372 , 	339 ," 	1,470 ", 	407 , 	295 , 	349 , 	58 , 	92 , 	38 , 	30 , 	17 , 	41 , 	12 , 	39 , 	42 , 	127 , 	173 , 	136 , 	15 ," 	4,863 ",,,,,,,,,,,
CM, 	7 , 	24 , 	5 , 	8 , 	23 , 	5 , 	8 , 	10 , 	23 , 	4 , 	9 , 	7 , 	5 , 	6 , 	6 , 	5 , 	6 , 	9 , 	14 , 	10 , 	13 , 	4 , 	4 , 	7 , 	11 , 	128 , 	94 , 	490 , 	151 , 	110 , 	117 , 	45 , 	81 , 	37 , 	12 , 	3 , 	6 , 	4 , 	26 , 	12 , 	55 , 	95 , 	48 , 	1 ," 	1,743 ",,,,,,,,,,,
CV, 	5 , 	7 , 	5 , 	7 , 	30 , 	8 , 	10 , 	13 , 	24 , 	71 , 	47 , 	161 , 	39 , 	66 , 	28 , 	11 , 	14 , 	22 , 	5 , 	4 , 	4 , 	-   , 	1 , 	6 , 	7 , 	171 , 	106 , 	269 , 	104 , 	27 , 	28 , 	7 , 	11 , 	16 , 	6 , 	7 , 	61 , 	1 , 	6 , 	3 , 	4 , 	19 , 	5 , 	77 ," 	1,523 ",,,,,,,,,,,
ED, 	7 , 	15 , 	9 , 	13 , 	165 , 	16 , 	22 , 	26 , 	38 , 	66 , 	87 , 	575 , 	41 , 	121 , 	42 , 	21 , 	30 , 	65 , 	10 , 	6 , 	6 , 	1 , 	0 , 	10 , 	19 , 	794 , 	321 , 	746 , 	273 , 	76 , 	83 , 	26 , 	35 , 	47 , 	6 , 	67 , 	45 , 	2 , 	11 , 	8 , 	11 , 	129 , 	15 , 	34 ," 	4,140 ",,,,,,,,,,,
NC, 	3 , 	3 , 	2 , 	4 , 	20 , 	2 , 	10 , 	13 , 	23 , 	4 , 	5 , 	66 , 	3 , 	3 , 	4 , 	2 , 	2 , 	4 , 	25 , 	14 , 	19 , 	6 , 	3 , 	12 , 	3 , 	114 , 	69 , 	147 , 	56 , 	18 , 	21 , 	6 , 	9 , 	12 , 	4 , 	1 , 	3 , 	4 , 	27 , 	4 , 	3 , 	30 , 	4 , 	1 , 	789 ,,,,,,,,,,,
WP, 	39 , 	47 , 	14 , 	9 , 	58 , 	22 , 	100 , 	48 , 	92 , 	16 , 	55 , 	164 , 	22 , 	24 , 	29 , 	15 , 	9 , 	31 , 	244 , 	89 , 	124 , 	23 , 	16 , 	39 , 	34 , 	252 , 	144 , 	445 , 	155 , 	66 , 	69 , 	38 , 	42 , 	44 , 	25 , 	9 , 	13 , 	34 , 	24 , 	19 , 	23 , 	89 , 	27 , 	5 ," 	2,890 ",,,,,,,,,,,
SS, 	6 , 	16 , 	5 , 	3 , 	19 , 	4 , 	8 , 	6 , 	14 , 	5 , 	7 , 	13 , 	4 , 	7 , 	4 , 	4 , 	4 , 	5 , 	9 , 	8 , 	10 , 	3 , 	2 , 	6 , 	8 , 	102 , 	98 , 	378 , 	113 , 	78 , 	99 , 	21 , 	42 , 	42 , 	11 , 	2 , 	7 , 	4 , 	13 , 	9 , 	30 , 	28 , 	30 , 	3 ," 	1,287 ",,,,,,,,,,,
SB, 	13 , 	20 , 	6 , 	8 , 	21 , 	5 , 	11 , 	12 , 	25 , 	15 , 	20 , 	22 , 	9 , 	12 , 	7 , 	7 , 	5 , 	6 , 	14 , 	10 , 	9 , 	4 , 	2 , 	8 , 	19 , 	153 , 	97 , 	396 , 	191 , 	131 , 	177 , 	67 , 	151 , 	131 , 	57 , 	3 , 	10 , 	2 , 	23 , 	30 , 	11 , 	49 , 	35 , 	3 ," 	2,003 ",,,,,,,,,,,
SO, 	29 , 	66 , 	49 , 	75 , 	256 , 	45 , 	85 , 	53 , 	81 , 	26 , 	38 , 	52 , 	22 , 	13 , 	14 , 	8 , 	14 , 	40 , 	65 , 	87 , 	100 , 	58 , 	51 , 	96 , 	65 , 	422 , 	310 ," 	1,470 ", 	492 , 	201 , 	169 , 	85 , 	107 , 	167 , 	79 , 	12 , 	71 , 	25 , 	70 , 	39 , 	53 , 	55 , 	337 , 	25 ," 	5,678 ",,,,,,,,,,,
MB, 	20 , 	20 , 	16 , 	21 , 	152 , 	22 , 	27 , 	28 , 	51 , 	16 , 	33 , 	39 , 	13 , 	11 , 	6 , 	5 , 	6 , 	8 , 	17 , 	18 , 	24 , 	13 , 	9 , 	33 , 	21 , 	342 , 	232 , 	790 , 	387 , 	242 , 	268 , 	79 , 	115 , 	146 , 	49 , 	2 , 	15 , 	4 , 	22 , 	36 , 	36 , 	302 , 	38 , 	5 ," 	3,741 ",,,,,,,,,,,
WD, 	3 , 	9 , 	5 , 	4 , 	43 , 	7 , 	12 , 	10 , 	22 , 	44 , 	46 , 	231 , 	47 , 	112 , 	36 , 	24 , 	24 , 	28 , 	5 , 	5 , 	4 , 	2 , 	1 , 	5 , 	11 , 	299 , 	138 , 	291 , 	115 , 	34 , 	31 , 	11 , 	12 , 	13 , 	2 , 	87 , 	25 , 	0 , 	7 , 	1 , 	4 , 	35 , 	7 , 	18 ," 	1,872 ",,,,,,,,,,,
Entries," 	2,359 "," 	4,206 "," 	2,520 "," 	2,790 "," 	9,344 "," 	3,361 "," 	4,652 "," 	4,244 "," 	5,726 "," 	3,420 "," 	5,160 "," 	7,478 "," 	2,873 "," 	3,421 "," 	2,396 "," 	1,423 "," 	1,989 "," 	3,914 "," 	2,527 "," 	2,378 "," 	3,148 "," 	1,695 "," 	1,280 "," 	3,447 "," 	4,357 "," 	14,378 "," 	9,336 "," 	28,228 "," 	11,905 "," 	8,977 "," 	9,329 "," 	4,250 "," 	6,950 "," 	5,000 "," 	1,752 "," 	1,575 "," 	4,152 ", 	820 ," 	2,672 "," 	1,336 "," 	1,992 "," 	7,101 "," 	3,877 "," 	1,797 "," 	215,537 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
