Exit stations,Entry stations->,,SUNDAY,,,Aug 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	61 , 	71 , 	33 , 	33 , 	127 , 	79 , 	89 , 	110 , 	129 , 	113 , 	20 , 	253 , 	103 , 	166 , 	109 , 	46 , 	30 , 	90 , 	26 , 	14 , 	24 , 	8 , 	11 , 	32 , 	69 , 	271 , 	184 , 	549 , 	304 , 	145 , 	119 , 	30 , 	45 , 	48 , 	9 , 	41 , 	57 , 	6 , 	35 , 	8 , 	11 , 	54 , 	15 , 	43 ," 	3,822 ",,,OAK," 	6,960 "," 	1,168 "," 	2,190 "," 	2,253 "," 	1,096 "," 	2,915 ", 	663 ," 	17,246 "
CL, 	82 , 	168 , 	93 , 	102 , 	197 , 	108 , 	157 , 	136 , 	219 , 	169 , 	227 , 	18 , 	205 , 	247 , 	157 , 	95 , 	136 , 	329 , 	93 , 	94 , 	122 , 	65 , 	51 , 	94 , 	92 , 	336 , 	192 , 	522 , 	261 , 	93 , 	107 , 	49 , 	54 , 	66 , 	12 , 	149 , 	522 , 	43 , 	123 , 	16 , 	18 , 	59 , 	35 , 	171 ," 	6,283 ",,,CM line," 	12,040 "," 	2,199 "," 	4,425 "," 	1,689 "," 	1,138 "," 	1,766 "," 	2,544 "," 	25,801 "
SL, 	22 , 	29 , 	15 , 	17 , 	72 , 	19 , 	41 , 	57 , 	99 , 	116 , 	113 , 	214 , 	11 , 	96 , 	84 , 	28 , 	32 , 	49 , 	15 , 	9 , 	8 , 	2 , 	4 , 	13 , 	24 , 	145 , 	109 , 	314 , 	131 , 	46 , 	43 , 	15 , 	24 , 	29 , 	4 , 	27 , 	35 , 	2 , 	18 , 	4 , 	6 , 	36 , 	12 , 	33 ," 	2,225 ",,,RM line," 	6,312 "," 	2,351 "," 	1,708 "," 	3,242 ", 	713 ," 	2,485 ", 	892 ," 	17,704 "
BF, 	17 , 	28 , 	16 , 	16 , 	53 , 	25 , 	50 , 	65 , 	98 , 	101 , 	180 , 	248 , 	83 , 	11 , 	93 , 	49 , 	56 , 	125 , 	14 , 	8 , 	7 , 	5 , 	3 , 	6 , 	27 , 	147 , 	123 , 	346 , 	106 , 	44 , 	36 , 	12 , 	25 , 	24 , 	7 , 	38 , 	87 , 	2 , 	24 , 	4 , 	11 , 	19 , 	7 , 	71 ," 	2,514 ",,,WP line," 	6,005 "," 	1,161 "," 	1,169 ", 	768 ," 	2,395 "," 	1,374 "," 	1,033 "," 	13,905 "
HY, 	23 , 	29 , 	11 , 	13 , 	44 , 	20 , 	35 , 	46 , 	70 , 	58 , 	110 , 	158 , 	80 , 	109 , 	8 , 	51 , 	69 , 	141 , 	12 , 	5 , 	10 , 	2 , 	1 , 	7 , 	19 , 	90 , 	44 , 	180 , 	65 , 	30 , 	19 , 	9 , 	12 , 	14 , 	3 , 	18 , 	34 , 	4 , 	20 , 	2 , 	6 , 	18 , 	7 , 	29 ," 	1,738 ",,,FT/ED line," 	8,294 "," 	2,900 "," 	1,815 "," 	2,356 "," 	1,305 "," 	8,691 ", 	644 ," 	26,006 "
SH, 	10 , 	16 , 	4 , 	6 , 	24 , 	12 , 	19 , 	21 , 	34 , 	29 , 	48 , 	99 , 	30 , 	50 , 	51 , 	5 , 	24 , 	66 , 	8 , 	3 , 	4 , 	2 , 	2 , 	4 , 	5 , 	67 , 	36 , 	131 , 	41 , 	22 , 	17 , 	10 , 	15 , 	16 , 	3 , 	11 , 	16 , 	1 , 	9 , 	1 , 	5 , 	9 , 	7 , 	16 ," 	1,011 ",,,SFIA," 	5,011 ", 	471 ," 	1,952 ", 	666 , 	748 , 	497 ," 	1,119 "," 	10,464 "
UC, 	9 , 	20 , 	9 , 	8 , 	49 , 	15 , 	19 , 	23 , 	44 , 	37 , 	39 , 	139 , 	30 , 	67 , 	63 , 	27 , 	13 , 	96 , 	10 , 	4 , 	5 , 	2 , 	3 , 	5 , 	6 , 	127 , 	81 , 	193 , 	66 , 	25 , 	17 , 	12 , 	15 , 	16 , 	4 , 	12 , 	18 , 	4 , 	12 , 	3 , 	3 , 	23 , 	5 , 	15 ," 	1,392 ",,,Entries," 	46,433 "," 	17,260 "," 	25,012 "," 	17,220 "," 	13,176 "," 	25,821 "," 	12,539 "," 	157,461 "
FM, 	28 , 	47 , 	32 , 	29 , 	199 , 	34 , 	43 , 	51 , 	78 , 	58 , 	91 , 	340 , 	62 , 	120 , 	131 , 	69 , 	97 , 	26 , 	26 , 	17 , 	17 , 	6 , 	8 , 	15 , 	15 , 	289 , 	142 , 	445 , 	158 , 	55 , 	36 , 	19 , 	28 , 	35 , 	6 , 	19 , 	58 , 	8 , 	35 , 	3 , 	5 , 	49 , 	6 , 	24 ," 	3,062 ",,,,,,,,,,,
CN, 	17 , 	22 , 	9 , 	10 , 	48 , 	11 , 	35 , 	45 , 	56 , 	10 , 	25 , 	100 , 	14 , 	15 , 	11 , 	9 , 	10 , 	27 , 	11 , 	56 , 	148 , 	39 , 	23 , 	42 , 	11 , 	199 , 	84 , 	248 , 	106 , 	43 , 	38 , 	19 , 	21 , 	30 , 	12 , 	4 , 	6 , 	18 , 	176 , 	9 , 	13 , 	85 , 	14 , 	5 ," 	1,935 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	7 , 	7 , 	10 , 	13 , 	48 , 	10 , 	29 , 	32 , 	42 , 	8 , 	12 , 	113 , 	8 , 	4 , 	5 , 	4 , 	3 , 	24 , 	54 , 	10 , 	68 , 	23 , 	18 , 	45 , 	8 , 	272 , 	123 , 	259 , 	133 , 	40 , 	33 , 	19 , 	11 , 	16 , 	6 , 	3 , 	6 , 	11 , 	49 , 	6 , 	7 , 	139 , 	16 , 	3 ," 	1,757 ",,,Dtwn SF," 	1,812 ",,,,,,,
WC, 	13 , 	23 , 	14 , 	21 , 	76 , 	16 , 	42 , 	50 , 	63 , 	10 , 	18 , 	132 , 	6 , 	7 , 	11 , 	3 , 	4 , 	15 , 	159 , 	76 , 	12 , 	29 , 	17 , 	61 , 	11 , 	368 , 	182 , 	349 , 	224 , 	65 , 	38 , 	19 , 	14 , 	25 , 	9 , 	2 , 	5 , 	12 , 	92 , 	12 , 	7 , 	159 , 	17 , 	3 ," 	2,491 ",,,OAK," 	13,970 "," 	1,168 ",,,,,,
LF, 	6 , 	8 , 	8 , 	8 , 	43 , 	7 , 	18 , 	26 , 	31 , 	6 , 	10 , 	71 , 	4 , 	5 , 	1 , 	1 , 	3 , 	6 , 	50 , 	21 , 	33 , 	10 , 	8 , 	51 , 	4 , 	213 , 	108 , 	172 , 	121 , 	26 , 	21 , 	12 , 	6 , 	9 , 	2 , 	0 , 	2 , 	5 , 	23 , 	2 , 	3 , 	93 , 	10 , 	1 ," 	1,268 ",,,CM line," 	23,792 "," 	4,389 "," 	4,425 ",,,,,
OR, 	2 , 	4 , 	5 , 	9 , 	31 , 	4 , 	20 , 	21 , 	28 , 	4 , 	10 , 	51 , 	3 , 	3 , 	1 , 	1 , 	2 , 	7 , 	25 , 	16 , 	21 , 	11 , 	4 , 	43 , 	2 , 	163 , 	86 , 	143 , 	106 , 	31 , 	20 , 	13 , 	5 , 	7 , 	3 , 	1 , 	2 , 	1 , 	12 , 	1 , 	2 , 	68 , 	6 , 	2 ," 	1,003 ",,,RM line," 	12,559 "," 	4,603 "," 	3,397 "," 	3,242 ",,,,
RR, 	9 , 	13 , 	20 , 	12 , 	38 , 	11 , 	46 , 	95 , 	91 , 	18 , 	28 , 	112 , 	10 , 	6 , 	10 , 	3 , 	5 , 	22 , 	34 , 	45 , 	68 , 	50 , 	48 , 	12 , 	19 , 	352 , 	196 , 	443 , 	314 , 	150 , 	96 , 	37 , 	18 , 	20 , 	5 , 	2 , 	5 , 	7 , 	20 , 	2 , 	7 , 	151 , 	26 , 	4 ," 	2,678 ",,,WP line," 	11,785 "," 	2,257 "," 	2,308 "," 	1,481 "," 	2,395 ",,,
OW, 	15 , 	23 , 	11 , 	12 , 	62 , 	34 , 	49 , 	49 , 	69 , 	25 , 	64 , 	85 , 	22 , 	25 , 	11 , 	5 , 	7 , 	8 , 	8 , 	4 , 	12 , 	4 , 	2 , 	16 , 	12 , 	432 , 	270 , 	670 , 	334 , 	198 , 	124 , 	29 , 	36 , 	24 , 	8 , 	6 , 	16 , 	2 , 	25 , 	6 , 	8 , 	73 , 	13 , 	5 ," 	2,910 ",,,FT/ED line," 	16,386 "," 	5,815 "," 	3,581 "," 	4,841 "," 	2,679 "," 	8,691 ",,
EM, 	120 , 	268 , 	171 , 	295 , 	755 , 	266 , 	381 , 	345 , 	426 , 	296 , 	310 , 	411 , 	159 , 	170 , 	95 , 	80 , 	140 , 	344 , 	225 , 	301 , 	407 , 	236 , 	185 , 	399 , 	507 , 	84 , 	30 , 	266 , 	123 , 	369 , 	452 , 	249 , 	350 , 	287 , 	95 , 	136 , 	726 , 	116 , 	230 , 	77 , 	100 , 	518 , 	272 , 	216 ," 	11,992 ",,,SFIA," 	10,655 "," 	1,134 "," 	4,496 "," 	1,558 "," 	1,781 "," 	1,141 "," 	1,119 "," 	157,461 "
MT, 	88 , 	187 , 	98 , 	148 , 	330 , 	139 , 	217 , 	206 , 	262 , 	219 , 	205 , 	213 , 	116 , 	146 , 	54 , 	40 , 	94 , 	152 , 	111 , 	134 , 	171 , 	98 , 	76 , 	189 , 	306 , 	25 , 	50 , 	49 , 	75 , 	329 , 	345 , 	262 , 	709 , 	259 , 	95 , 	73 , 	198 , 	56 , 	105 , 	60 , 	71 , 	462 , 	130 , 	80 ," 	7,436 ",,,,,,,,,,,
PL, 	199 , 	420 , 	216 , 	294 , 	954 , 	274 , 	461 , 	399 , 	507 , 	429 , 	461 , 	486 , 	273 , 	299 , 	169 , 	122 , 	171 , 	358 , 	214 , 	235 , 	282 , 	158 , 	138 , 	367 , 	682 , 	301 , 	41 , 	157 , 	183 ," 	1,242 "," 	1,270 ", 	717 ," 	1,394 ", 	913 , 	314 , 	172 , 	506 , 	94 , 	263 , 	230 , 	260 ," 	1,729 ", 	500 , 	162 ," 	19,016 ",,,,,,,,,,,
CC, 	81 , 	139 , 	81 , 	171 , 	360 , 	190 , 	301 , 	304 , 	240 , 	199 , 	271 , 	207 , 	103 , 	90 , 	60 , 	38 , 	56 , 	138 , 	80 , 	115 , 	192 , 	125 , 	99 , 	254 , 	323 , 	132 , 	60 , 	169 , 	67 , 	449 , 	531 , 	264 , 	470 , 	272 , 	114 , 	56 , 	192 , 	31 , 	94 , 	76 , 	138 , 	715 , 	306 , 	64 ," 	8,414 ",,,,,,,,,,,
16, 	64 , 	80 , 	44 , 	97 , 	233 , 	133 , 	196 , 	217 , 	149 , 	148 , 	141 , 	91 , 	44 , 	39 , 	25 , 	23 , 	22 , 	53 , 	36 , 	41 , 	60 , 	26 , 	25 , 	116 , 	196 , 	364 , 	272 ," 	1,280 ", 	481 , 	43 , 	181 , 	233 , 	363 , 	206 , 	77 , 	22 , 	59 , 	10 , 	42 , 	50 , 	103 , 	328 , 	169 , 	23 ," 	6,604 ",,,,,,,,,,,
24, 	71 , 	59 , 	36 , 	73 , 	137 , 	102 , 	170 , 	148 , 	116 , 	97 , 	121 , 	122 , 	46 , 	36 , 	25 , 	16 , 	15 , 	40 , 	43 , 	30 , 	40 , 	20 , 	18 , 	94 , 	146 , 	432 , 	310 ," 	1,428 ", 	602 , 	175 , 	55 , 	188 , 	314 , 	203 , 	70 , 	21 , 	48 , 	13 , 	39 , 	47 , 	119 , 	289 , 	137 , 	16 ," 	6,327 ",,,,,,,,,,,
GP, 	16 , 	30 , 	17 , 	28 , 	66 , 	28 , 	36 , 	50 , 	53 , 	32 , 	33 , 	55 , 	15 , 	16 , 	8 , 	7 , 	10 , 	18 , 	20 , 	12 , 	24 , 	13 , 	9 , 	36 , 	36 , 	221 , 	179 , 	867 , 	245 , 	223 , 	200 , 	24 , 	47 , 	47 , 	31 , 	7 , 	28 , 	9 , 	27 , 	18 , 	60 , 	146 , 	71 , 	10 ," 	3,128 ",,,,,,,,,,,
BP, 	30 , 	39 , 	10 , 	17 , 	47 , 	24 , 	44 , 	35 , 	53 , 	34 , 	40 , 	52 , 	23 , 	26 , 	9 , 	12 , 	14 , 	22 , 	27 , 	12 , 	16 , 	5 , 	7 , 	15 , 	36 , 	322 , 	331 ," 	1,819 ", 	422 , 	343 , 	298 , 	49 , 	54 , 	60 , 	69 , 	10 , 	26 , 	6 , 	27 , 	30 , 	125 , 	118 , 	82 , 	10 ," 	4,852 ",,,,,,,,,,,
DC, 	21 , 	20 , 	16 , 	15 , 	61 , 	17 , 	27 , 	35 , 	37 , 	33 , 	35 , 	73 , 	22 , 	27 , 	9 , 	12 , 	13 , 	31 , 	29 , 	16 , 	27 , 	8 , 	8 , 	24 , 	30 , 	271 , 	217 ," 	1,042 ", 	285 , 	212 , 	198 , 	48 , 	63 , 	21 , 	33 , 	10 , 	41 , 	8 , 	28 , 	29 , 	97 , 	212 , 	121 , 	13 ," 	3,596 ",,,,,,,,,,,
CM, 	7 , 	21 , 	4 , 	5 , 	17 , 	6 , 	7 , 	10 , 	16 , 	6 , 	9 , 	9 , 	3 , 	9 , 	4 , 	4 , 	3 , 	4 , 	13 , 	9 , 	12 , 	3 , 	3 , 	5 , 	5 , 	97 , 	76 , 	359 , 	117 , 	81 , 	79 , 	35 , 	67 , 	28 , 	7 , 	4 , 	5 , 	2 , 	23 , 	8 , 	50 , 	95 , 	39 , 	3 ," 	1,369 ",,,,,,,,,,,
CV, 	5 , 	5 , 	4 , 	5 , 	23 , 	4 , 	9 , 	15 , 	20 , 	43 , 	34 , 	148 , 	32 , 	51 , 	22 , 	9 , 	14 , 	22 , 	3 , 	3 , 	3 , 	0 , 	1 , 	2 , 	8 , 	114 , 	71 , 	194 , 	76 , 	24 , 	19 , 	9 , 	11 , 	10 , 	4 , 	4 , 	63 , 	2 , 	4 , 	2 , 	2 , 	20 , 	2 , 	71 ," 	1,185 ",,,,,,,,,,,
ED, 	11 , 	14 , 	9 , 	7 , 	79 , 	17 , 	17 , 	21 , 	23 , 	58 , 	57 , 	534 , 	31 , 	86 , 	34 , 	15 , 	21 , 	64 , 	7 , 	5 , 	4 , 	2 , 	2 , 	6 , 	13 , 	628 , 	223 , 	573 , 	219 , 	63 , 	42 , 	27 , 	30 , 	48 , 	5 , 	57 , 	41 , 	0 , 	6 , 	4 , 	9 , 	123 , 	12 , 	29 ," 	3,276 ",,,,,,,,,,,
NC, 	3 , 	1 , 	2 , 	2 , 	8 , 	2 , 	7 , 	17 , 	17 , 	2 , 	6 , 	44 , 	3 , 	3 , 	3 , 	1 , 	2 , 	6 , 	19 , 	8 , 	14 , 	6 , 	2 , 	6 , 	2 , 	101 , 	52 , 	94 , 	39 , 	8 , 	9 , 	4 , 	7 , 	8 , 	3 , 	1 , 	1 , 	5 , 	24 , 	4 , 	2 , 	33 , 	5 , 	1 , 	587 ,,,,,,,,,,,
WP, 	28 , 	30 , 	11 , 	13 , 	34 , 	18 , 	86 , 	43 , 	68 , 	14 , 	41 , 	126 , 	19 , 	27 , 	27 , 	12 , 	17 , 	28 , 	181 , 	57 , 	95 , 	22 , 	14 , 	31 , 	24 , 	204 , 	103 , 	334 , 	114 , 	40 , 	40 , 	28 , 	38 , 	30 , 	19 , 	6 , 	6 , 	30 , 	17 , 	12 , 	14 , 	89 , 	17 , 	7 ," 	2,211 ",,,,,,,,,,,
SS, 	8 , 	11 , 	3 , 	3 , 	16 , 	3 , 	7 , 	8 , 	11 , 	5 , 	8 , 	15 , 	5 , 	5 , 	3 , 	2 , 	4 , 	5 , 	9 , 	8 , 	11 , 	2 , 	2 , 	2 , 	6 , 	72 , 	52 , 	259 , 	79 , 	49 , 	54 , 	20 , 	35 , 	36 , 	7 , 	2 , 	8 , 	3 , 	13 , 	8 , 	30 , 	47 , 	24 , 	3 , 	963 ,,,,,,,,,,,
SB, 	13 , 	14 , 	4 , 	6 , 	18 , 	4 , 	8 , 	9 , 	20 , 	9 , 	13 , 	15 , 	7 , 	9 , 	6 , 	4 , 	4 , 	4 , 	13 , 	7 , 	7 , 	3 , 	3 , 	7 , 	10 , 	103 , 	62 , 	301 , 	139 , 	86 , 	118 , 	62 , 	130 , 	101 , 	46 , 	2 , 	11 , 	1 , 	13 , 	27 , 	8 , 	57 , 	28 , 	3 ," 	1,515 ",,,,,,,,,,,
SO, 	25 , 	45 , 	35 , 	58 , 	168 , 	29 , 	67 , 	39 , 	75 , 	22 , 	32 , 	51 , 	15 , 	14 , 	12 , 	6 , 	16 , 	25 , 	60 , 	80 , 	108 , 	69 , 	44 , 	88 , 	51 , 	408 , 	341 ," 	1,466 ", 	457 , 	179 , 	144 , 	69 , 	69 , 	103 , 	67 , 	9 , 	78 , 	22 , 	53 , 	22 , 	28 , 	58 , 	237 , 	20 ," 	5,064 ",,,,,,,,,,,
MB, 	13 , 	24 , 	20 , 	18 , 	109 , 	18 , 	25 , 	31 , 	38 , 	14 , 	20 , 	36 , 	13 , 	8 , 	7 , 	3 , 	4 , 	3 , 	16 , 	15 , 	20 , 	11 , 	7 , 	24 , 	14 , 	252 , 	145 , 	581 , 	296 , 	160 , 	124 , 	59 , 	83 , 	118 , 	32 , 	4 , 	11 , 	6 , 	22 , 	29 , 	27 , 	471 , 	21 , 	4 ," 	2,951 ",,,,,,,,,,,
WD, 	3 , 	7 , 	2 , 	4 , 	28 , 	6 , 	8 , 	9 , 	13 , 	33 , 	39 , 	192 , 	37 , 	79 , 	23 , 	17 , 	12 , 	23 , 	6 , 	4 , 	3 , 	0 , 	0 , 	3 , 	6 , 	206 , 	74 , 	186 , 	90 , 	22 , 	14 , 	12 , 	11 , 	10 , 	2 , 	78 , 	17 , 	1 , 	4 , 	2 , 	3 , 	48 , 	4 , 	14 ," 	1,354 ",,,,,,,,,,,
Entries," 	1,760 "," 	2,784 "," 	1,810 "," 	2,120 "," 	6,297 "," 	2,499 "," 	3,544 "," 	3,620 "," 	4,199 "," 	2,860 "," 	3,728 "," 	6,629 "," 	2,091 "," 	2,528 "," 	1,669 ", 	995 ," 	1,353 "," 	3,006 "," 	1,906 "," 	1,675 "," 	2,357 "," 	1,220 ", 	958 ," 	2,468 "," 	3,107 "," 	10,570 "," 	6,311 "," 	21,040 "," 	9,067 "," 	6,500 "," 	5,936 "," 	3,007 "," 	4,934 "," 	3,440 "," 	1,267 "," 	1,138 "," 	3,201 ", 	604 ," 	2,009 ", 	879 ," 	1,457 "," 	7,575 "," 	2,686 "," 	1,278 "," 	160,080 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
