Exit stations,Entry stations->,,WEEKDAY,,,Jun 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
GP, 	43 , 	53 , 	36 , 	37 , 	125 , 	39 , 	80 , 	168 , 	176 , 	60 , 	59 , 	62 , 	38 , 	26 , 	25 , 	14 , 	9 , 	28 , 	40 , 	47 , 	47 , 	17 , 	16 , 	44 , 	61 ," 	1,141 "," 	1,427 "," 	1,354 ", 	768 , 	371 , 	279 , 	26 , 	118 , 	77 , 	56 , 	16 , 	44 , 	16 , 	52 , 	39 , 	77 , 	110 , 	144 , 	22 , 	13 , 	-   ," 	7,497 ",,,,,,,,,,,
BP, 	56 , 	74 , 	18 , 	25 , 	105 , 	31 , 	69 , 	121 , 	164 , 	76 , 	77 , 	64 , 	58 , 	41 , 	32 , 	20 , 	24 , 	33 , 	37 , 	37 , 	36 , 	14 , 	10 , 	29 , 	70 ," 	1,389 "," 	1,804 "," 	2,738 "," 	1,226 ", 	683 , 	588 , 	117 , 	41 , 	95 , 	99 , 	15 , 	52 , 	18 , 	55 , 	62 , 	135 , 	118 , 	173 , 	18 , 	9 , 	-   ," 	10,755 ",,,,,,,,,,,
DC, 	47 , 	81 , 	28 , 	25 , 	107 , 	35 , 	72 , 	150 , 	197 , 	84 , 	79 , 	90 , 	56 , 	43 , 	31 , 	24 , 	28 , 	53 , 	64 , 	59 , 	48 , 	15 , 	18 , 	24 , 	49 ," 	1,300 "," 	1,691 "," 	1,541 ", 	832 , 	334 , 	298 , 	82 , 	113 , 	27 , 	39 , 	26 , 	84 , 	25 , 	63 , 	61 , 	151 , 	192 , 	223 , 	28 , 	13 , 	-   ," 	8,630 ",,,,,,,,,,,
CM, 	16 , 	32 , 	7 , 	7 , 	42 , 	14 , 	28 , 	73 , 	137 , 	14 , 	9 , 	18 , 	10 , 	11 , 	7 , 	5 , 	7 , 	7 , 	23 , 	15 , 	22 , 	5 , 	5 , 	6 , 	13 , 	857 ," 	1,003 ", 	755 , 	509 , 	173 , 	151 , 	60 , 	102 , 	39 , 	12 , 	1 , 	19 , 	6 , 	26 , 	21 , 	74 , 	114 , 	106 , 	6 , 	2 , 	-   ," 	4,568 ",,,,,,,,,,,
CV, 	6 , 	11 , 	6 , 	11 , 	60 , 	11 , 	28 , 	85 , 	129 , 	143 , 	64 , 	86 , 	58 , 	76 , 	27 , 	21 , 	20 , 	39 , 	8 , 	4 , 	8 , 	2 , 	2 , 	8 , 	13 , 	560 , 	553 , 	309 , 	252 , 	65 , 	27 , 	15 , 	15 , 	25 , 	1 , 	9 , 	117 , 	1 , 	4 , 	4 , 	7 , 	23 , 	5 , 	91 , 	11 , 	-   ," 	3,018 ",,,,,,,,,,,
ED, 	17 , 	43 , 	25 , 	26 , 	158 , 	30 , 	66 , 	214 , 	257 , 	286 , 	138 , 	230 , 	105 , 	234 , 	81 , 	40 , 	72 , 	125 , 	14 , 	7 , 	7 , 	3 , 	3 , 	15 , 	28 ," 	1,971 "," 	1,595 ", 	748 , 	636 , 	167 , 	87 , 	48 , 	56 , 	88 , 	20 , 	135 , 	47 , 	2 , 	17 , 	18 , 	16 , 	138 , 	24 , 	48 , 	83 , 	-   ," 	8,168 ",,,,,,,,,,,
NC, 	5 , 	8 , 	5 , 	7 , 	47 , 	9 , 	50 , 	176 , 	201 , 	18 , 	11 , 	24 , 	8 , 	6 , 	8 , 	3 , 	5 , 	10 , 	55 , 	39 , 	59 , 	15 , 	9 , 	23 , 	7 , 	510 , 	480 , 	286 , 	256 , 	72 , 	37 , 	17 , 	19 , 	23 , 	7 , 	2 , 	2 , 	14 , 	59 , 	5 , 	10 , 	60 , 	13 , 	1 , 	12 , 	-   ," 	2,692 ",,,,,,,,,,,
WP, 	38 , 	48 , 	19 , 	21 , 	125 , 	30 , 	250 , 	277 , 	382 , 	54 , 	63 , 	108 , 	43 , 	34 , 	40 , 	19 , 	22 , 	43 , 	365 , 	145 , 	259 , 	46 , 	24 , 	65 , 	35 , 	740 , 	732 , 	638 , 	590 , 	181 , 	139 , 	58 , 	65 , 	69 , 	29 , 	5 , 	14 , 	67 , 	22 , 	29 , 	48 , 	143 , 	36 , 	7 , 	30 , 	-   ," 	6,193 ",,,,,,,,,,,
SS, 	14 , 	27 , 	11 , 	6 , 	34 , 	10 , 	20 , 	72 , 	104 , 	15 , 	12 , 	17 , 	17 , 	11 , 	9 , 	7 , 	6 , 	10 , 	18 , 	18 , 	18 , 	6 , 	6 , 	6 , 	11 , 	646 , 	805 , 	547 , 	376 , 	141 , 	114 , 	43 , 	68 , 	66 , 	20 , 	4 , 	20 , 	5 , 	27 , 	17 , 	40 , 	45 , 	67 , 	6 , 	2 , 	-   ," 	3,541 ",,,,,,,,,,,
SB, 	29 , 	48 , 	14 , 	15 , 	49 , 	19 , 	41 , 	69 , 	110 , 	25 , 	33 , 	38 , 	19 , 	21 , 	20 , 	10 , 	9 , 	14 , 	28 , 	31 , 	24 , 	9 , 	6 , 	18 , 	34 , 	590 , 	722 , 	515 , 	394 , 	141 , 	148 , 	83 , 	147 , 	156 , 	80 , 	6 , 	17 , 	15 , 	51 , 	41 , 	14 , 	65 , 	68 , 	9 , 	4 , 	-   ," 	3,998 ",,,,,,,,,,,
SO, 	56 , 	114 , 	77 , 	117 , 	196 , 	75 , 	127 , 	108 , 	130 , 	46 , 	73 , 	39 , 	43 , 	28 , 	22 , 	14 , 	30 , 	56 , 	127 , 	171 , 	199 , 	105 , 	85 , 	163 , 	117 , 	530 , 	534 ," 	1,213 ", 	505 , 	232 , 	187 , 	108 , 	119 , 	191 , 	115 , 	23 , 	142 , 	68 , 	151 , 	53 , 	64 , 	34 , 	408 , 	46 , 	33 , 	-   ," 	7,073 ",,,,,,,,,,,
MB, 	36 , 	65 , 	32 , 	39 , 	203 , 	43 , 	62 , 	140 , 	195 , 	32 , 	34 , 	24 , 	15 , 	9 , 	8 , 	7 , 	5 , 	7 , 	26 , 	22 , 	32 , 	16 , 	11 , 	26 , 	38 ," 	1,103 "," 	1,441 ", 	832 , 	602 , 	282 , 	249 , 	148 , 	177 , 	226 , 	111 , 	6 , 	23 , 	13 , 	36 , 	65 , 	59 , 	405 , 	49 , 	6 , 	11 , 	-   ," 	6,972 ",,,,,,,,,,,
WD, 	6 , 	17 , 	11 , 	10 , 	77 , 	15 , 	27 , 	102 , 	132 , 	131 , 	68 , 	104 , 	51 , 	110 , 	44 , 	23 , 	31 , 	47 , 	7 , 	5 , 	3 , 	1 , 	2 , 	4 , 	10 , 	893 , 	747 , 	332 , 	284 , 	69 , 	32 , 	25 , 	19 , 	32 , 	5 , 	109 , 	44 , 	2 , 	8 , 	6 , 	7 , 	48 , 	5 , 	21 , 	36 , 	-   ," 	3,763 ",,,,,,,,,,,
OA, 	9 , 	31 , 	28 , 	39 , 	98 , 	34 , 	43 , 	50 , 	68 , 	29 , 	13 , 	57 , 	11 , 	8 , 	12 , 	7 , 	18 , 	38 , 	27 , 	48 , 	42 , 	22 , 	13 , 	24 , 	11 , 	160 , 	128 , 	118 , 	83 , 	27 , 	22 , 	13 , 	9 , 	11 , 	2 , 	9 , 	78 , 	12 , 	25 , 	2 , 	3 , 	35 , 	10 , 	32 , 	17 , 	-   ," 	1,575 ",,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	4,514 "," 	8,524 "," 	4,908 "," 	4,865 "," 	13,581 "," 	6,120 "," 	9,463 "," 	13,492 "," 	15,329 "," 	7,852 "," 	8,646 "," 	6,957 "," 	6,074 "," 	6,153 "," 	5,188 "," 	3,336 "," 	5,151 "," 	9,367 "," 	6,418 "," 	7,363 "," 	6,976 "," 	3,796 "," 	3,023 "," 	5,977 "," 	7,426 "," 	41,693 "," 	43,247 "," 	33,632 "," 	25,552 "," 	13,430 "," 	13,308 "," 	8,111 "," 	11,868 "," 	8,744 "," 	4,685 "," 	3,120 "," 	8,364 "," 	2,865 "," 	6,265 "," 	3,620 "," 	3,926 "," 	7,337 "," 	7,305 "," 	3,643 "," 	1,656 ", 	-   ," 	432,869 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
