Exit stations,Entry stations->,,SATURDAY,,,Jun 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	82 , 	107 , 	66 , 	64 , 	242 , 	123 , 	133 , 	107 , 	146 , 	88 , 	33 , 	150 , 	90 , 	118 , 	78 , 	38 , 	37 , 	65 , 	38 , 	20 , 	31 , 	19 , 	17 , 	45 , 	101 , 	542 , 	393 , 	985 , 	571 , 	349 , 	219 , 	60 , 	65 , 	60 , 	15 , 	29 , 	55 , 	5 , 	61 , 	12 , 	28 , 	74 , 	21 , 	36 , 	11 , 	-   ," 	5,624 ",,,OAK," 	10,218 "," 	1,147 "," 	3,577 "," 	2,738 "," 	1,283 "," 	2,417 ", 	559 ," 	21,939 "
CL, 	48 , 	132 , 	65 , 	66 , 	93 , 	61 , 	101 , 	88 , 	110 , 	106 , 	138 , 	10 , 	217 , 	251 , 	173 , 	85 , 	112 , 	247 , 	50 , 	58 , 	79 , 	52 , 	38 , 	63 , 	56 , 	216 , 	139 , 	305 , 	228 , 	87 , 	76 , 	30 , 	41 , 	54 , 	9 , 	113 , 	456 , 	39 , 	91 , 	13 , 	16 , 	16 , 	27 , 	145 , 	47 , 	-   ," 	4,643 ",,,CM line," 	16,600 "," 	3,778 "," 	6,300 "," 	3,062 "," 	1,817 "," 	2,217 "," 	2,766 "," 	36,540 "
SL, 	19 , 	31 , 	16 , 	21 , 	75 , 	30 , 	41 , 	46 , 	74 , 	117 , 	83 , 	222 , 	32 , 	122 , 	114 , 	46 , 	49 , 	70 , 	12 , 	7 , 	9 , 	3 , 	5 , 	15 , 	23 , 	165 , 	122 , 	329 , 	183 , 	82 , 	47 , 	19 , 	26 , 	19 , 	6 , 	48 , 	67 , 	1 , 	21 , 	5 , 	5 , 	16 , 	10 , 	38 , 	9 , 	-   ," 	2,492 ",,,RM line," 	9,114 "," 	2,800 "," 	2,956 "," 	4,720 ", 	918 ," 	2,265 ", 	830 ," 	23,602 "
BF, 	21 , 	40 , 	17 , 	18 , 	73 , 	23 , 	57 , 	51 , 	77 , 	88 , 	131 , 	247 , 	118 , 	27 , 	137 , 	87 , 	93 , 	199 , 	9 , 	8 , 	11 , 	3 , 	5 , 	11 , 	26 , 	172 , 	130 , 	341 , 	185 , 	72 , 	42 , 	17 , 	30 , 	24 , 	8 , 	57 , 	121 , 	4 , 	22 , 	4 , 	10 , 	15 , 	6 , 	92 , 	5 , 	-   ," 	2,928 ",,,WP line," 	9,155 "," 	1,349 "," 	1,836 "," 	1,010 "," 	3,146 "," 	1,088 ", 	953 ," 	18,536 "
HY, 	17 , 	28 , 	8 , 	13 , 	56 , 	16 , 	29 , 	39 , 	48 , 	37 , 	78 , 	164 , 	111 , 	120 , 	32 , 	72 , 	89 , 	135 , 	11 , 	7 , 	7 , 	3 , 	2 , 	7 , 	18 , 	120 , 	61 , 	201 , 	124 , 	53 , 	23 , 	12 , 	22 , 	13 , 	5 , 	21 , 	43 , 	1 , 	18 , 	3 , 	8 , 	12 , 	6 , 	31 , 	5 , 	-   ," 	1,925 ",,,FT/ED line," 	10,100 "," 	2,507 "," 	2,353 "," 	2,414 "," 	1,162 "," 	8,960 ", 	571 ," 	28,066 "
SH, 	10 , 	15 , 	3 , 	4 , 	35 , 	10 , 	17 , 	19 , 	21 , 	21 , 	34 , 	82 , 	45 , 	81 , 	57 , 	15 , 	42 , 	96 , 	6 , 	2 , 	3 , 	2 , 	1 , 	3 , 	7 , 	79 , 	44 , 	130 , 	79 , 	32 , 	18 , 	6 , 	12 , 	14 , 	4 , 	14 , 	24 , 	1 , 	8 , 	5 , 	5 , 	7 , 	3 , 	20 , 	5 , 	-   ," 	1,136 ",,,SFIA," 	5,739 ", 	549 ," 	2,652 ", 	811 , 	872 , 	475 ," 	1,108 "," 	12,206 "
UC, 	8 , 	16 , 	6 , 	5 , 	54 , 	12 , 	24 , 	23 , 	37 , 	30 , 	32 , 	103 , 	46 , 	90 , 	83 , 	41 , 	30 , 	102 , 	7 , 	4 , 	8 , 	3 , 	1 , 	7 , 	10 , 	147 , 	94 , 	233 , 	105 , 	46 , 	19 , 	7 , 	14 , 	17 , 	3 , 	13 , 	38 , 	2 , 	9 , 	1 , 	2 , 	24 , 	3 , 	18 , 	11 , 	-   ," 	1,583 ",,,Entries," 	63,602 "," 	23,231 "," 	36,812 "," 	24,678 "," 	18,849 "," 	28,007 "," 	13,451 "," 	208,629 "
FM, 	21 , 	38 , 	32 , 	36 , 	215 , 	34 , 	52 , 	63 , 	62 , 	64 , 	73 , 	227 , 	76 , 	148 , 	156 , 	97 , 	111 , 	54 , 	28 , 	15 , 	19 , 	7 , 	6 , 	26 , 	14 , 	322 , 	193 , 	494 , 	256 , 	112 , 	42 , 	15 , 	32 , 	33 , 	6 , 	34 , 	80 , 	5 , 	24 , 	6 , 	9 , 	46 , 	6 , 	47 , 	33 , 	-   ," 	3,464 ",,,,,,,,,,,
CN, 	19 , 	25 , 	11 , 	8 , 	65 , 	17 , 	51 , 	44 , 	70 , 	16 , 	39 , 	45 , 	13 , 	11 , 	12 , 	6 , 	7 , 	19 , 	17 , 	64 , 	187 , 	62 , 	21 , 	45 , 	10 , 	262 , 	154 , 	365 , 	243 , 	75 , 	42 , 	22 , 	28 , 	30 , 	10 , 	4 , 	8 , 	27 , 	222 , 	10 , 	13 , 	80 , 	19 , 	4 , 	16 , 	-   ," 	2,510 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	7 , 	9 , 	9 , 	10 , 	57 , 	10 , 	36 , 	43 , 	52 , 	9 , 	19 , 	52 , 	7 , 	9 , 	6 , 	4 , 	3 , 	12 , 	65 , 	18 , 	85 , 	28 , 	16 , 	66 , 	9 , 	409 , 	236 , 	388 , 	229 , 	84 , 	49 , 	22 , 	12 , 	19 , 	8 , 	2 , 	6 , 	14 , 	80 , 	5 , 	10 , 	115 , 	15 , 	3 , 	22 , 	-   ," 	2,362 ",,,Dtwn SF," 	2,678 ",,,,,,,
WC, 	13 , 	24 , 	14 , 	15 , 	114 , 	21 , 	52 , 	67 , 	65 , 	11 , 	30 , 	76 , 	8 , 	8 , 	7 , 	4 , 	8 , 	21 , 	227 , 	92 , 	17 , 	48 , 	28 , 	101 , 	16 , 	518 , 	325 , 	504 , 	346 , 	117 , 	58 , 	26 , 	20 , 	31 , 	9 , 	4 , 	5 , 	22 , 	140 , 	9 , 	10 , 	130 , 	23 , 	2 , 	34 , 	-   ," 	3,413 ",,,OAK," 	21,321 "," 	1,147 ",,,,,,
LF, 	8 , 	8 , 	13 , 	9 , 	60 , 	8 , 	25 , 	40 , 	33 , 	6 , 	17 , 	45 , 	3 , 	3 , 	5 , 	1 , 	2 , 	9 , 	78 , 	37 , 	32 , 	11 , 	9 , 	49 , 	6 , 	296 , 	163 , 	278 , 	229 , 	52 , 	26 , 	12 , 	8 , 	10 , 	4 , 	0 , 	2 , 	6 , 	28 , 	3 , 	3 , 	65 , 	10 , 	2 , 	17 , 	-   ," 	1,728 ",,,CM line," 	33,737 "," 	7,355 "," 	6,300 ",,,,,
OR, 	6 , 	6 , 	8 , 	8 , 	46 , 	8 , 	21 , 	23 , 	29 , 	6 , 	13 , 	38 , 	5 , 	3 , 	2 , 	1 , 	1 , 	2 , 	25 , 	18 , 	26 , 	11 , 	8 , 	43 , 	5 , 	217 , 	123 , 	209 , 	162 , 	56 , 	32 , 	14 , 	8 , 	8 , 	4 , 	1 , 	1 , 	2 , 	15 , 	1 , 	2 , 	53 , 	5 , 	1 , 	6 , 	-   ," 	1,277 ",,,RM line," 	19,036 "," 	5,537 "," 	6,018 "," 	4,720 ",,,,
RR, 	14 , 	25 , 	30 , 	15 , 	70 , 	17 , 	55 , 	103 , 	91 , 	18 , 	45 , 	56 , 	12 , 	10 , 	9 , 	4 , 	9 , 	14 , 	45 , 	71 , 	93 , 	50 , 	54 , 	21 , 	28 , 	477 , 	320 , 	577 , 	526 , 	325 , 	145 , 	41 , 	23 , 	23 , 	5 , 	4 , 	6 , 	8 , 	27 , 	8 , 	9 , 	111 , 	29 , 	5 , 	20 , 	-   ," 	3,639 ",,,WP line," 	18,806 "," 	2,632 "," 	3,654 "," 	1,928 "," 	3,146 ",,,
OW, 	16 , 	31 , 	16 , 	17 , 	81 , 	32 , 	55 , 	51 , 	80 , 	17 , 	94 , 	54 , 	25 , 	25 , 	20 , 	8 , 	5 , 	10 , 	12 , 	13 , 	16 , 	9 , 	6 , 	33 , 	20 , 	672 , 	485 ," 	1,089 ", 	713 , 	488 , 	231 , 	43 , 	55 , 	29 , 	9 , 	7 , 	14 , 	3 , 	31 , 	5 , 	17 , 	71 , 	20 , 	6 , 	9 , 	-   ," 	4,737 ",,,FT/ED line," 	20,685 "," 	4,924 "," 	4,569 "," 	4,679 "," 	2,250 "," 	8,960 ",,
EM, 	188 , 	446 , 	266 , 	425 ," 	1,206 ", 	394 , 	573 , 	557 , 	530 , 	421 , 	600 , 	236 , 	189 , 	210 , 	131 , 	86 , 	164 , 	396 , 	348 , 	478 , 	639 , 	345 , 	269 , 	616 , 	857 , 	116 , 	39 , 	364 , 	248 , 	548 , 	623 , 	368 , 	553 , 	413 , 	139 , 	155 , 	827 , 	160 , 	333 , 	130 , 	143 , 	512 , 	386 , 	259 , 	79 , 	-   ," 	16,954 ",,,SFIA," 	12,402 "," 	1,108 "," 	5,418 "," 	1,642 "," 	1,826 "," 	1,046 "," 	1,108 "," 	208,629 "
MT, 	147 , 	318 , 	169 , 	231 , 	587 , 	256 , 	399 , 	397 , 	363 , 	349 , 	441 , 	153 , 	122 , 	146 , 	90 , 	61 , 	114 , 	215 , 	187 , 	247 , 	331 , 	170 , 	129 , 	367 , 	603 , 	43 , 	53 , 	72 , 	134 , 	514 , 	574 , 	413 ," 	1,043 ", 	439 , 	149 , 	104 , 	286 , 	84 , 	192 , 	137 , 	140 , 	386 , 	289 , 	111 , 	54 , 	-   ," 	11,803 ",,,,,,,,,,,
PL, 	312 , 	706 , 	331 , 	366 ," 	1,055 ", 	382 , 	635 , 	581 , 	632 , 	566 , 	846 , 	323 , 	297 , 	311 , 	214 , 	123 , 	239 , 	466 , 	290 , 	379 , 	451 , 	265 , 	201 , 	529 ," 	1,108 ", 	381 , 	75 , 	147 , 	309 ," 	1,669 "," 	1,746 "," 	1,026 "," 	1,910 "," 	1,299 ", 	397 , 	177 , 	586 , 	130 , 	407 , 	307 , 	343 ," 	1,493 ", 	776 , 	193 , 	104 , 	-   ," 	25,077 ",,,,,,,,,,,
CC, 	168 , 	389 , 	238 , 	338 , 	673 , 	336 , 	548 , 	512 , 	385 , 	337 , 	578 , 	200 , 	201 , 	204 , 	138 , 	90 , 	105 , 	289 , 	260 , 	238 , 	349 , 	238 , 	162 , 	495 , 	752 , 	218 , 	112 , 	289 , 	80 , 	703 , 	762 , 	423 , 	635 , 	593 , 	203 , 	120 , 	360 , 	106 , 	262 , 	181 , 	283 , 	507 , 	651 , 	146 , 	43 , 	-   ," 	14,893 ",,,,,,,,,,,
16, 	105 , 	174 , 	124 , 	248 , 	532 , 	364 , 	494 , 	446 , 	273 , 	266 , 	357 , 	99 , 	72 , 	69 , 	53 , 	34 , 	36 , 	108 , 	67 , 	98 , 	112 , 	68 , 	56 , 	355 , 	544 , 	558 , 	479 ," 	1,731 ", 	825 , 	58 , 	285 , 	345 , 	577 , 	436 , 	160 , 	54 , 	102 , 	36 , 	78 , 	113 , 	141 , 	205 , 	451 , 	45 , 	13 , 	-   ," 	11,841 ",,,,,,,,,,,
24, 	100 , 	124 , 	54 , 	113 , 	237 , 	140 , 	233 , 	247 , 	150 , 	125 , 	197 , 	70 , 	45 , 	37 , 	26 , 	19 , 	22 , 	44 , 	48 , 	51 , 	57 , 	27 , 	24 , 	132 , 	240 , 	560 , 	456 ," 	1,893 ", 	835 , 	243 , 	47 , 	229 , 	452 , 	264 , 	123 , 	20 , 	50 , 	12 , 	70 , 	99 , 	157 , 	171 , 	215 , 	18 , 	17 , 	-   ," 	8,488 ",,,,,,,,,,,
GP, 	18 , 	30 , 	23 , 	34 , 	101 , 	37 , 	45 , 	66 , 	54 , 	28 , 	49 , 	28 , 	11 , 	14 , 	7 , 	7 , 	6 , 	15 , 	19 , 	19 , 	25 , 	12 , 	10 , 	40 , 	51 , 	322 , 	268 ," 	1,129 ", 	368 , 	316 , 	215 , 	28 , 	57 , 	60 , 	25 , 	4 , 	21 , 	7 , 	24 , 	27 , 	53 , 	83 , 	78 , 	11 , 	12 , 	-   ," 	3,851 ",,,,,,,,,,,
BP, 	31 , 	45 , 	13 , 	22 , 	76 , 	26 , 	44 , 	50 , 	65 , 	39 , 	57 , 	29 , 	22 , 	25 , 	14 , 	8 , 	9 , 	23 , 	22 , 	11 , 	21 , 	8 , 	7 , 	25 , 	59 , 	452 , 	511 ," 	2,140 ", 	542 , 	474 , 	398 , 	64 , 	48 , 	66 , 	62 , 	7 , 	35 , 	8 , 	39 , 	31 , 	124 , 	99 , 	97 , 	13 , 	9 , 	-   ," 	5,969 ",,,,,,,,,,,
DC, 	33 , 	56 , 	15 , 	25 , 	89 , 	18 , 	36 , 	57 , 	45 , 	31 , 	61 , 	46 , 	17 , 	23 , 	15 , 	15 , 	15 , 	25 , 	27 , 	20 , 	29 , 	13 , 	9 , 	28 , 	35 , 	372 , 	377 ," 	1,412 ", 	537 , 	404 , 	279 , 	61 , 	88 , 	25 , 	29 , 	13 , 	40 , 	9 , 	37 , 	35 , 	108 , 	155 , 	123 , 	13 , 	8 , 	-   ," 	4,901 ",,,,,,,,,,,
CM, 	9 , 	19 , 	6 , 	7 , 	16 , 	5 , 	13 , 	16 , 	16 , 	4 , 	11 , 	5 , 	7 , 	6 , 	7 , 	3 , 	3 , 	4 , 	10 , 	9 , 	8 , 	5 , 	3 , 	4 , 	9 , 	125 , 	105 , 	422 , 	184 , 	144 , 	100 , 	36 , 	62 , 	31 , 	11 , 	2 , 	4 , 	4 , 	20 , 	10 , 	46 , 	98 , 	48 , 	2 , 	1 , 	-   ," 	1,653 ",,,,,,,,,,,
CV, 	5 , 	11 , 	4 , 	4 , 	22 , 	7 , 	13 , 	13 , 	13 , 	46 , 	28 , 	121 , 	46 , 	61 , 	26 , 	12 , 	13 , 	31 , 	6 , 	3 , 	3 , 	1 , 	0 , 	3 , 	8 , 	132 , 	89 , 	202 , 	111 , 	48 , 	25 , 	4 , 	12 , 	14 , 	1 , 	13 , 	82 , 	1 , 	3 , 	2 , 	2 , 	15 , 	5 , 	88 , 	9 , 	-   ," 	1,350 ",,,,,,,,,,,
ED, 	14 , 	17 , 	5 , 	9 , 	81 , 	16 , 	27 , 	29 , 	21 , 	54 , 	57 , 	417 , 	59 , 	148 , 	42 , 	19 , 	34 , 	77 , 	10 , 	6 , 	6 , 	2 , 	2 , 	8 , 	18 , 	670 , 	269 , 	595 , 	347 , 	99 , 	40 , 	28 , 	35 , 	34 , 	3 , 	85 , 	46 , 	1 , 	13 , 	9 , 	8 , 	101 , 	12 , 	35 , 	51 , 	-   ," 	3,654 ",,,,,,,,,,,
NC, 	4 , 	4 , 	2 , 	4 , 	17 , 	3 , 	15 , 	14 , 	15 , 	2 , 	7 , 	33 , 	2 , 	3 , 	3 , 	1 , 	1 , 	6 , 	23 , 	13 , 	22 , 	6 , 	2 , 	10 , 	4 , 	127 , 	73 , 	149 , 	97 , 	34 , 	15 , 	3 , 	8 , 	7 , 	3 , 	1 , 	1 , 	7 , 	30 , 	4 , 	4 , 	35 , 	5 , 	-   , 	7 , 	-   , 	818 ,,,,,,,,,,,
WP, 	28 , 	45 , 	11 , 	15 , 	56 , 	21 , 	96 , 	55 , 	73 , 	12 , 	54 , 	89 , 	16 , 	23 , 	20 , 	9 , 	11 , 	23 , 	223 , 	77 , 	132 , 	27 , 	23 , 	41 , 	27 , 	279 , 	168 , 	454 , 	257 , 	92 , 	83 , 	33 , 	44 , 	40 , 	23 , 	4 , 	12 , 	39 , 	20 , 	14 , 	24 , 	113 , 	23 , 	6 , 	25 , 	-   ," 	2,957 ",,,,,,,,,,,
SS, 	8 , 	9 , 	4 , 	3 , 	17 , 	5 , 	8 , 	8 , 	10 , 	5 , 	8 , 	8 , 	6 , 	4 , 	3 , 	3 , 	2 , 	3 , 	10 , 	5 , 	8 , 	3 , 	2 , 	6 , 	6 , 	109 , 	112 , 	340 , 	155 , 	108 , 	93 , 	25 , 	41 , 	31 , 	8 , 	2 , 	7 , 	3 , 	11 , 	13 , 	28 , 	35 , 	21 , 	4 , 	1 , 	-   ," 	1,294 ",,,,,,,,,,,
SB, 	16 , 	25 , 	8 , 	6 , 	18 , 	12 , 	20 , 	17 , 	24 , 	11 , 	23 , 	13 , 	7 , 	15 , 	9 , 	5 , 	6 , 	8 , 	13 , 	8 , 	12 , 	2 , 	1 , 	8 , 	15 , 	144 , 	108 , 	396 , 	255 , 	149 , 	154 , 	52 , 	138 , 	112 , 	49 , 	4 , 	10 , 	3 , 	27 , 	27 , 	15 , 	45 , 	27 , 	2 , 	2 , 	-   ," 	2,017 ",,,,,,,,,,,
SO, 	33 , 	65 , 	60 , 	76 , 	163 , 	54 , 	72 , 	56 , 	66 , 	32 , 	52 , 	13 , 	16 , 	12 , 	11 , 	7 , 	17 , 	32 , 	60 , 	95 , 	122 , 	62 , 	56 , 	104 , 	70 , 	352 , 	244 ," 	1,174 ", 	406 , 	164 , 	146 , 	74 , 	93 , 	143 , 	82 , 	11 , 	78 , 	31 , 	89 , 	35 , 	44 , 	37 , 	329 , 	22 , 	24 , 	-   ," 	4,978 ",,,,,,,,,,,
MB, 	15 , 	20 , 	18 , 	21 , 	136 , 	21 , 	26 , 	33 , 	39 , 	15 , 	22 , 	19 , 	8 , 	7 , 	6 , 	4 , 	3 , 	3 , 	20 , 	15 , 	23 , 	13 , 	8 , 	33 , 	18 , 	318 , 	265 , 	811 , 	553 , 	410 , 	191 , 	87 , 	106 , 	155 , 	43 , 	3 , 	11 , 	6 , 	18 , 	23 , 	27 , 	358 , 	45 , 	6 , 	7 , 	-   ," 	3,984 ",,,,,,,,,,,
WD, 	3 , 	9 , 	5 , 	4 , 	30 , 	6 , 	12 , 	13 , 	9 , 	34 , 	38 , 	140 , 	41 , 	113 , 	37 , 	20 , 	22 , 	37 , 	4 , 	3 , 	2 , 	1 , 	1 , 	4 , 	7 , 	222 , 	113 , 	220 , 	140 , 	46 , 	16 , 	10 , 	12 , 	13 , 	2 , 	90 , 	32 , 	-   , 	4 , 	5 , 	5 , 	28 , 	6 , 	24 , 	18 , 	-   ," 	1,597 ",,,,,,,,,,,
OA, 	2 , 	18 , 	13 , 	17 , 	56 , 	18 , 	21 , 	14 , 	20 , 	18 , 	6 , 	36 , 	10 , 	6 , 	11 , 	3 , 	10 , 	23 , 	14 , 	22 , 	22 , 	7 , 	5 , 	13 , 	7 , 	48 , 	31 , 	72 , 	37 , 	18 , 	19 , 	6 , 	4 , 	5 , 	1 , 	5 , 	37 , 	2 , 	13 , 	1 , 	1 , 	22 , 	5 , 	10 , 	21 , 	-   , 	744 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	2,301 "," 	4,262 "," 	2,689 "," 	2,973 "," 	9,037 "," 	3,596 "," 	5,089 "," 	4,932 "," 	4,767 "," 	3,395 "," 	5,461 "," 	4,498 "," 	2,438 "," 	2,891 "," 	2,060 "," 	1,179 "," 	1,640 "," 	3,406 "," 	2,582 "," 	2,463 "," 	3,351 "," 	1,772 "," 	1,350 "," 	3,758 "," 	5,201 "," 	13,988 "," 	9,523 "," 	26,469 "," 	14,504 "," 	11,023 "," 	8,449 "," 	4,097 "," 	6,734 "," 	4,947 "," 	1,715 "," 	1,344 "," 	3,806 ", 	857 ," 	2,833 "," 	1,361 "," 	1,981 "," 	6,067 "," 	4,113 "," 	1,552 ", 	979 , 	-   ," 	213,428 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
