Exit stations,Entry stations->,,SATURDAY,,,Oct 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
RM, 	15 , 	43 , 	39 , 	27 , 	154 , 	33 , 	42 , 	25 , 	33 , 	10 , 	30 , 	27 , 	7 , 	7 , 	9 , 	5 , 	1 , 	4 , 	3 , 	9 , 	8 , 	5 , 	4 , 	9 , 	8 , 	85 , 	55 , 	181 , 	65 , 	62 , 	63 , 	13 , 	17 , 	15 , 	5 , 	2 , 	5 , 	1 , 	4 , 	7 , 	6 , 	22 , 	9 , 	1 , 	5 , 	10 , 	7 , 	7 , 	5 , 	3 ," 	1,215 ",,,,,,,,,,
EN, 	53 , 	22 , 	32 , 	20 , 	219 , 	39 , 	58 , 	50 , 	60 , 	14 , 	44 , 	35 , 	17 , 	10 , 	15 , 	6 , 	11 , 	8 , 	7 , 	5 , 	16 , 	5 , 	2 , 	8 , 	13 , 	177 , 	110 , 	288 , 	117 , 	65 , 	71 , 	19 , 	26 , 	27 , 	9 , 	2 , 	5 , 	1 , 	8 , 	5 , 	14 , 	55 , 	13 , 	2 , 	15 , 	11 , 	10 , 	12 , 	3 , 	5 ," 	1,841 ",,,,,,,,,,
EP, 	44 , 	36 , 	20 , 	27 , 	197 , 	25 , 	35 , 	36 , 	40 , 	17 , 	14 , 	17 , 	7 , 	4 , 	9 , 	4 , 	3 , 	5 , 	4 , 	4 , 	6 , 	2 , 	3 , 	7 , 	6 , 	102 , 	67 , 	136 , 	80 , 	38 , 	29 , 	12 , 	8 , 	10 , 	1 , 	1 , 	2 , 	-   , 	1 , 	2 , 	3 , 	25 , 	7 , 	2 , 	13 , 	2 , 	7 , 	8 , 	1 , 	2 ," 	1,131 ",,,,,,,,,,
NB, 	26 , 	23 , 	27 , 	15 , 	65 , 	21 , 	33 , 	40 , 	27 , 	16 , 	25 , 	24 , 	8 , 	6 , 	6 , 	4 , 	8 , 	8 , 	3 , 	4 , 	7 , 	2 , 	2 , 	8 , 	8 , 	138 , 	92 , 	141 , 	115 , 	64 , 	43 , 	10 , 	8 , 	7 , 	3 , 	1 , 	4 , 	2 , 	3 , 	2 , 	4 , 	37 , 	9 , 	1 , 	13 , 	3 , 	6 , 	11 , 	2 , 	3 ," 	1,136 ",,,,,,,,,,
BK, 	180 , 	227 , 	206 , 	66 , 	67 , 	94 , 	101 , 	133 , 	141 , 	45 , 	92 , 	72 , 	52 , 	40 , 	31 , 	25 , 	38 , 	38 , 	14 , 	44 , 	53 , 	30 , 	21 , 	15 , 	25 , 	383 , 	260 , 	478 , 	262 , 	162 , 	107 , 	65 , 	33 , 	52 , 	8 , 	10 , 	36 , 	5 , 	8 , 	8 , 	12 , 	70 , 	58 , 	12 , 	46 , 	26 , 	59 , 	78 , 	4 , 	11 ," 	4,104 ",,,,,,,,,,
AS, 	27 , 	31 , 	21 , 	19 , 	82 , 	16 , 	25 , 	53 , 	35 , 	16 , 	28 , 	28 , 	12 , 	9 , 	11 , 	3 , 	8 , 	6 , 	5 , 	6 , 	5 , 	3 , 	2 , 	2 , 	9 , 	110 , 	79 , 	124 , 	103 , 	74 , 	47 , 	12 , 	11 , 	6 , 	2 , 	2 , 	4 , 	0 , 	3 , 	1 , 	2 , 	30 , 	9 , 	1 , 	12 , 	7 , 	6 , 	11 , 	1 , 	1 ," 	1,120 ",,,,,,,,,,
MA, 	50 , 	51 , 	41 , 	35 , 	106 , 	31 , 	27 , 	48 , 	43 , 	14 , 	55 , 	55 , 	26 , 	14 , 	21 , 	7 , 	8 , 	8 , 	16 , 	21 , 	30 , 	11 , 	9 , 	18 , 	19 , 	212 , 	136 , 	251 , 	192 , 	156 , 	100 , 	30 , 	21 , 	18 , 	3 , 	1 , 	7 , 	3 , 	13 , 	4 , 	7 , 	52 , 	13 , 	4 , 	14 , 	10 , 	12 , 	16 , 	11 , 	13 ," 	2,064 ",,,,,,,,,,
19, 	31 , 	50 , 	41 , 	46 , 	137 , 	60 , 	53 , 	38 , 	8 , 	7 , 	40 , 	51 , 	29 , 	33 , 	29 , 	13 , 	16 , 	20 , 	15 , 	29 , 	33 , 	15 , 	15 , 	40 , 	19 , 	255 , 	167 , 	296 , 	223 , 	164 , 	118 , 	41 , 	21 , 	30 , 	8 , 	4 , 	9 , 	3 , 	10 , 	6 , 	8 , 	51 , 	21 , 	5 , 	14 , 	10 , 	21 , 	31 , 	6 , 	12 ," 	2,402 ",,,,,,,,,,
12, 	37 , 	52 , 	34 , 	28 , 	134 , 	37 , 	39 , 	9 , 	34 , 	5 , 	35 , 	76 , 	34 , 	33 , 	23 , 	11 , 	13 , 	17 , 	18 , 	26 , 	30 , 	14 , 	15 , 	32 , 	25 , 	246 , 	150 , 	299 , 	184 , 	123 , 	78 , 	27 , 	33 , 	26 , 	12 , 	2 , 	6 , 	5 , 	12 , 	7 , 	10 , 	58 , 	19 , 	3 , 	14 , 	7 , 	12 , 	18 , 	5 , 	9 ," 	2,178 ",,,,,,,,,,
LM, 	10 , 	15 , 	17 , 	15 , 	39 , 	18 , 	16 , 	6 , 	8 , 	16 , 	48 , 	118 , 	76 , 	74 , 	38 , 	11 , 	16 , 	21 , 	3 , 	4 , 	4 , 	3 , 	2 , 	7 , 	13 , 	176 , 	115 , 	218 , 	138 , 	108 , 	59 , 	21 , 	20 , 	20 , 	1 , 	28 , 	44 , 	0 , 	1 , 	2 , 	3 , 	13 , 	3 , 	20 , 	18 , 	13 , 	15 , 	27 , 	1 , 	2 ," 	1,664 ",,,,,,,,,,
FV, 	35 , 	35 , 	13 , 	20 , 	94 , 	28 , 	44 , 	43 , 	34 , 	35 , 	20 , 	98 , 	64 , 	95 , 	59 , 	30 , 	21 , 	24 , 	6 , 	7 , 	11 , 	7 , 	8 , 	18 , 	49 , 	180 , 	113 , 	254 , 	164 , 	91 , 	91 , 	19 , 	22 , 	23 , 	4 , 	26 , 	44 , 	2 , 	8 , 	6 , 	3 , 	16 , 	6 , 	29 , 	9 , 	28 , 	22 , 	28 , 	2 , 	7 ," 	2,093 ",,,,,,,,,,
