Exit stations,Entry stations->,,WEEKDAY,,,Oct 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	11 , 	78 , 	62 , 	39 , 	256 , 	47 , 	79 , 	61 , 	63 , 	21 , 	50 , 	37 , 	19 , 	9 , 	23 , 	10 , 	5 , 	8 , 	12 , 	9 , 	14 , 	7 , 	6 , 	13 , 	21 , 	196 , 	151 , 	247 , 	146 , 	103 , 	104 , 	30 , 	29 , 	56 , 	12 , 	4 , 	6 , 	4 , 	7 , 	9 , 	11 , 	37 , 	11 , 	4 , 	11 , 	15 , 	5 , 	7 , 	7 , 	7 ," 	2,177 ",,,,,,,,,,,,,
EN, 	92 , 	19 , 	65 , 	45 , 	395 , 	66 , 	114 , 	131 , 	176 , 	41 , 	71 , 	54 , 	24 , 	19 , 	35 , 	9 , 	16 , 	20 , 	17 , 	12 , 	16 , 	5 , 	7 , 	16 , 	23 , 	394 , 	329 , 	420 , 	306 , 	122 , 	107 , 	37 , 	53 , 	84 , 	10 , 	4 , 	10 , 	4 , 	10 , 	14 , 	20 , 	61 , 	24 , 	8 , 	28 , 	21 , 	12 , 	17 , 	5 , 	8 ," 	3,596 ",,,,,,,,,,,,,
EP, 	65 , 	65 , 	9 , 	29 , 	304 , 	36 , 	57 , 	80 , 	90 , 	26 , 	27 , 	16 , 	21 , 	7 , 	12 , 	5 , 	7 , 	8 , 	12 , 	9 , 	10 , 	5 , 	4 , 	12 , 	7 , 	224 , 	186 , 	153 , 	155 , 	52 , 	33 , 	16 , 	17 , 	30 , 	3 , 	2 , 	5 , 	2 , 	4 , 	6 , 	5 , 	40 , 	8 , 	5 , 	16 , 	9 , 	4 , 	9 , 	2 , 	5 ," 	1,912 ",,,,,,,,,,,,,
NB, 	43 , 	39 , 	34 , 	10 , 	85 , 	28 , 	42 , 	74 , 	68 , 	26 , 	40 , 	22 , 	15 , 	6 , 	10 , 	6 , 	8 , 	10 , 	6 , 	9 , 	8 , 	3 , 	3 , 	7 , 	7 , 	227 , 	181 , 	129 , 	169 , 	61 , 	40 , 	13 , 	18 , 	18 , 	4 , 	4 , 	5 , 	3 , 	3 , 	3 , 	4 , 	52 , 	10 , 	2 , 	21 , 	7 , 	6 , 	9 , 	2 , 	4 ," 	1,603 ",,,,,,,,,,,,,
BK, 	293 , 	416 , 	325 , 	101 , 	39 , 	152 , 	173 , 	206 , 	222 , 	89 , 	137 , 	78 , 	87 , 	60 , 	64 , 	50 , 	69 , 	51 , 	42 , 	38 , 	41 , 	28 , 	20 , 	14 , 	43 , 	359 , 	259 , 	276 , 	266 , 	147 , 	131 , 	63 , 	47 , 	56 , 	16 , 	21 , 	47 , 	9 , 	27 , 	18 , 	17 , 	88 , 	53 , 	13 , 	58 , 	27 , 	49 , 	60 , 	15 , 	26 ," 	4,986 ",,,,,,,,,,,,,
AS, 	51 , 	67 , 	35 , 	28 , 	146 , 	13 , 	41 , 	75 , 	63 , 	31 , 	58 , 	26 , 	26 , 	15 , 	13 , 	7 , 	10 , 	11 , 	6 , 	7 , 	6 , 	4 , 	2 , 	4 , 	15 , 	218 , 	171 , 	141 , 	172 , 	80 , 	43 , 	14 , 	21 , 	16 , 	4 , 	4 , 	7 , 	3 , 	7 , 	2 , 	6 , 	36 , 	8 , 	3 , 	18 , 	11 , 	9 , 	12 , 	2 , 	5 ," 	1,774 ",,,,,,,,,,,,,
MA, 	92 , 	107 , 	55 , 	38 , 	166 , 	42 , 	21 , 	71 , 	96 , 	30 , 	96 , 	79 , 	62 , 	31 , 	49 , 	27 , 	26 , 	27 , 	56 , 	52 , 	59 , 	21 , 	24 , 	29 , 	31 , 	413 , 	298 , 	285 , 	316 , 	165 , 	95 , 	32 , 	42 , 	32 , 	11 , 	7 , 	24 , 	10 , 	39 , 	8 , 	9 , 	61 , 	19 , 	6 , 	21 , 	16 , 	16 , 	25 , 	21 , 	57 ," 	3,417 ",,,,,,,,,,,,,
19, 	61 , 	127 , 	80 , 	83 , 	202 , 	72 , 	72 , 	30 , 	18 , 	14 , 	81 , 	70 , 	69 , 	58 , 	52 , 	36 , 	41 , 	49 , 	72 , 	75 , 	82 , 	49 , 	36 , 	65 , 	28 , 	498 , 	383 , 	333 , 	343 , 	180 , 	127 , 	54 , 	47 , 	51 , 	16 , 	17 , 	40 , 	20 , 	48 , 	18 , 	18 , 	61 , 	32 , 	19 , 	22 , 	24 , 	28 , 	37 , 	14 , 	49 ," 	4,101 ",,,,,,,,,,,,,
12, 	70 , 	166 , 	88 , 	71 , 	196 , 	64 , 	93 , 	18 , 	23 , 	16 , 	63 , 	73 , 	103 , 	96 , 	94 , 	48 , 	71 , 	56 , 	83 , 	94 , 	103 , 	38 , 	36 , 	62 , 	38 , 	472 , 	336 , 	357 , 	318 , 	146 , 	111 , 	60 , 	57 , 	76 , 	31 , 	18 , 	52 , 	23 , 	60 , 	29 , 	22 , 	86 , 	39 , 	18 , 	26 , 	29 , 	28 , 	39 , 	28 , 	81 ," 	4,404 ",,,,,,,,,,,,,
LM, 	22 , 	34 , 	24 , 	27 , 	90 , 	32 , 	33 , 	12 , 	18 , 	11 , 	94 , 	97 , 	171 , 	118 , 	76 , 	58 , 	43 , 	42 , 	11 , 	10 , 	11 , 	3 , 	3 , 	8 , 	14 , 	337 , 	272 , 	266 , 	243 , 	101 , 	76 , 	29 , 	37 , 	41 , 	5 , 	55 , 	86 , 	7 , 	10 , 	6 , 	6 , 	19 , 	3 , 	41 , 	21 , 	32 , 	17 , 	24 , 	4 , 	15 ," 	2,816 ",,,,,,,,,,,,,
FV, 	48 , 	64 , 	28 , 	35 , 	136 , 	53 , 	104 , 	81 , 	67 , 	92 , 	28 , 	128 , 	144 , 	127 , 	137 , 	69 , 	54 , 	55 , 	18 , 	13 , 	19 , 	10 , 	14 , 	22 , 	68 , 	382 , 	282 , 	363 , 	364 , 	140 , 	118 , 	32 , 	53 , 	89 , 	8 , 	33 , 	74 , 	4 , 	11 , 	6 , 	11 , 	33 , 	9 , 	35 , 	10 , 	47 , 	25 , 	28 , 	8 , 	16 ," 	3,796 ",,,,,,,,,,,,,
