Exit stations,Entry stations->,,WEEKDAY,,,Feb 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV, 	85 , 	89 , 	52 , 	73 , 	308 , 	102 , 	174 , 	205 , 	249 , 	185 , 	31 , 	203 , 	235 , 	201 , 	225 , 	81 , 	83 , 	88 , 	40 , 	24 , 	38 , 	14 , 	22 , 	52 , 	100 , 	898 , 	941 , 	803 , 	830 , 	348 , 	221 , 	70 , 	115 , 	164 , 	8 , 	60 , 	125 , 	4 , 	20 , 	12 , 	21 , 	58 , 	26 , 	67 , 	14 , 	85 , 	-   , 	-   , 	15 , 	23 ," 	7,887 ",,,,,,,,,,,,,
CL, 	59 , 	87 , 	29 , 	29 , 	147 , 	60 , 	139 , 	168 , 	248 , 	185 , 	199 , 	23 , 	102 , 	117 , 	127 , 	70 , 	49 , 	45 , 	37 , 	21 , 	17 , 	5 , 	5 , 	24 , 	77 , 	468 , 	446 , 	380 , 	368 , 	156 , 	102 , 	46 , 	61 , 	112 , 	10 , 	30 , 	90 , 	7 , 	29 , 	14 , 	18 , 	31 , 	9 , 	33 , 	19 , 	58 , 	-   , 	-   , 	23 , 	32 ," 	4,614 ",,,,,,,,,,,,,
SL, 	33 , 	56 , 	24 , 	32 , 	196 , 	53 , 	120 , 	240 , 	339 , 	314 , 	231 , 	103 , 	14 , 	102 , 	171 , 	68 , 	73 , 	97 , 	26 , 	18 , 	19 , 	7 , 	10 , 	20 , 	40 , 	756 , 	809 , 	567 , 	554 , 	179 , 	103 , 	43 , 	73 , 	122 , 	8 , 	40 , 	104 , 	7 , 	13 , 	15 , 	12 , 	47 , 	11 , 	52 , 	8 , 	80 , 	-   , 	-   , 	7 , 	16 ," 	6,034 ",,,,,,,,,,,,,
BF, 	21 , 	30 , 	12 , 	17 , 	137 , 	32 , 	86 , 	223 , 	317 , 	242 , 	197 , 	114 , 	96 , 	19 , 	94 , 	61 , 	86 , 	122 , 	19 , 	8 , 	11 , 	4 , 	4 , 	11 , 	40 , 	684 , 	706 , 	552 , 	495 , 	176 , 	81 , 	35 , 	55 , 	95 , 	10 , 	39 , 	127 , 	6 , 	8 , 	11 , 	11 , 	28 , 	11 , 	58 , 	5 , 	82 , 	-   , 	-   , 	3 , 	7 ," 	5,287 ",,,,,,,,,,,,,
HY, 	40 , 	78 , 	24 , 	31 , 	143 , 	45 , 	98 , 	207 , 	275 , 	152 , 	210 , 	129 , 	174 , 	96 , 	19 , 	84 , 	190 , 	221 , 	35 , 	19 , 	22 , 	7 , 	4 , 	17 , 	30 , 	479 , 	539 , 	318 , 	301 , 	118 , 	58 , 	32 , 	38 , 	75 , 	6 , 	20 , 	74 , 	13 , 	22 , 	13 , 	13 , 	22 , 	6 , 	32 , 	8 , 	146 , 	-   , 	-   , 	15 , 	25 ," 	4,723 ",,,,,,,,,,,,,
SH, 	16 , 	21 , 	7 , 	9 , 	78 , 	16 , 	50 , 	140 , 	166 , 	80 , 	80 , 	64 , 	64 , 	62 , 	84 , 	14 , 	71 , 	89 , 	11 , 	8 , 	6 , 	2 , 	1 , 	5 , 	13 , 	440 , 	373 , 	232 , 	279 , 	87 , 	44 , 	18 , 	23 , 	50 , 	5 , 	13 , 	33 , 	1 , 	7 , 	4 , 	6 , 	17 , 	3 , 	20 , 	7 , 	118 , 	-   , 	-   , 	3 , 	4 ," 	2,945 ",,,,,,,,,,,,,
UC, 	17 , 	26 , 	14 , 	20 , 	149 , 	35 , 	77 , 	213 , 	226 , 	118 , 	85 , 	55 , 	76 , 	83 , 	183 , 	67 , 	19 , 	136 , 	16 , 	11 , 	16 , 	3 , 	3 , 	10 , 	11 , 	845 , 	768 , 	327 , 	353 , 	107 , 	47 , 	14 , 	21 , 	66 , 	4 , 	11 , 	53 , 	1 , 	9 , 	5 , 	4 , 	19 , 	4 , 	24 , 	11 , 	120 , 	-   , 	-   , 	4 , 	10 ," 	4,497 ",,,,,,,,,,,,,
FM, 	23 , 	31 , 	24 , 	20 , 	137 , 	30 , 	76 , 	257 , 	268 , 	106 , 	97 , 	48 , 	102 , 	133 , 	221 , 	105 , 	239 , 	33 , 	17 , 	13 , 	8 , 	2 , 	5 , 	12 , 	12 ," 	1,227 "," 	1,051 ", 	367 , 	349 , 	126 , 	34 , 	19 , 	21 , 	58 , 	5 , 	22 , 	44 , 	3 , 	11 , 	4 , 	8 , 	22 , 	4 , 	21 , 	11 , 	110 , 	-   , 	-   , 	5 , 	10 ," 	5,551 ",,,,,,,,,,,,,
CN, 	23 , 	30 , 	19 , 	21 , 	112 , 	25 , 	146 , 	323 , 	318 , 	33 , 	43 , 	38 , 	25 , 	22 , 	40 , 	11 , 	17 , 	19 , 	31 , 	99 , 	204 , 	89 , 	41 , 	84 , 	21 , 	852 , 	860 , 	504 , 	505 , 	153 , 	88 , 	57 , 	56 , 	99 , 	23 , 	5 , 	9 , 	52 , 	155 , 	20 , 	25 , 	119 , 	25 , 	4 , 	24 , 	18 , 	-   , 	-   , 	93 , 	118 ," 	5,696 ",,,,,,,,,,,,,
PH, 	16 , 	22 , 	18 , 	20 , 	138 , 	25 , 	150 , 	386 , 	450 , 	27 , 	19 , 	17 , 	17 , 	9 , 	20 , 	6 , 	10 , 	14 , 	100 , 	27 , 	97 , 	40 , 	33 , 	128 , 	13 ," 	1,595 "," 	1,678 ", 	629 , 	651 , 	209 , 	73 , 	93 , 	58 , 	88 , 	10 , 	2 , 	5 , 	42 , 	81 , 	25 , 	25 , 	146 , 	25 , 	4 , 	35 , 	16 , 	-   , 	-   , 	35 , 	60 ," 	7,386 ",,,,,,,,,,,,,
WC, 	22 , 	26 , 	24 , 	19 , 	119 , 	19 , 	156 , 	330 , 	342 , 	32 , 	35 , 	18 , 	24 , 	12 , 	20 , 	6 , 	15 , 	9 , 	225 , 	111 , 	23 , 	59 , 	37 , 	145 , 	16 ," 	1,336 "," 	1,326 ", 	474 , 	479 , 	147 , 	65 , 	47 , 	49 , 	65 , 	15 , 	4 , 	4 , 	45 , 	106 , 	22 , 	21 , 	130 , 	25 , 	1 , 	30 , 	13 , 	-   , 	-   , 	56 , 	96 ," 	6,399 ",,,,,,,,,,,,,
LF, 	6 , 	10 , 	5 , 	7 , 	67 , 	8 , 	60 , 	177 , 	163 , 	8 , 	13 , 	6 , 	8 , 	4 , 	7 , 	1 , 	3 , 	3 , 	105 , 	42 , 	58 , 	14 , 	19 , 	76 , 	5 , 	833 , 	854 , 	258 , 	279 , 	80 , 	31 , 	23 , 	16 , 	25 , 	3 , 	1 , 	1 , 	10 , 	35 , 	6 , 	9 , 	79 , 	13 , 	0 , 	16 , 	6 , 	-   , 	-   , 	12 , 	14 ," 	3,479 ",,,,,,,,,,,,,
OR, 	10 , 	11 , 	6 , 	10 , 	49 , 	9 , 	40 , 	112 , 	118 , 	7 , 	19 , 	5 , 	10 , 	4 , 	3 , 	1 , 	3 , 	5 , 	33 , 	27 , 	36 , 	16 , 	20 , 	49 , 	4 , 	773 , 	686 , 	211 , 	226 , 	64 , 	33 , 	26 , 	13 , 	18 , 	2 , 	2 , 	2 , 	4 , 	10 , 	5 , 	8 , 	64 , 	13 , 	0 , 	12 , 	6 , 	-   , 	-   , 	8 , 	9 ," 	2,802 ",,,,,,,,,,,,,
RR, 	21 , 	33 , 	31 , 	15 , 	50 , 	12 , 	68 , 	217 , 	219 , 	36 , 	50 , 	20 , 	21 , 	10 , 	16 , 	5 , 	11 , 	13 , 	80 , 	127 , 	149 , 	71 , 	54 , 	18 , 	22 ," 	1,078 "," 	1,054 ", 	524 , 	663 , 	213 , 	101 , 	54 , 	50 , 	43 , 	4 , 	5 , 	7 , 	21 , 	40 , 	13 , 	13 , 	112 , 	25 , 	5 , 	12 , 	12 , 	-   , 	-   , 	20 , 	37 ," 	5,474 ",,,,,,,,,,,,,
OW, 	22 , 	30 , 	11 , 	11 , 	86 , 	24 , 	48 , 	69 , 	102 , 	35 , 	88 , 	73 , 	39 , 	32 , 	27 , 	13 , 	14 , 	10 , 	19 , 	14 , 	14 , 	4 , 	3 , 	19 , 	24 ," 	1,765 "," 	1,554 ", 	955 , 	890 , 	371 , 	198 , 	61 , 	72 , 	68 , 	12 , 	7 , 	28 , 	5 , 	14 , 	20 , 	27 , 	88 , 	38 , 	6 , 	8 , 	12 , 	-   , 	-   , 	10 , 	19 ," 	7,058 ",,,,,,,,,,,,,
EM, 	529 ," 	1,025 ", 	681 , 	692 ," 	1,055 ", 	896 ," 	1,436 "," 	2,171 "," 	1,786 "," 	1,274 "," 	1,133 ", 	612 ," 	1,014 ", 	866 , 	627 , 	562 ," 	1,004 "," 	1,404 "," 	1,071 "," 	2,010 "," 	1,606 "," 	1,014 ", 	920 ," 	1,211 "," 	2,293 ", 	213 , 	109 , 	420 , 	609 ," 	1,194 "," 	1,949 "," 	1,293 "," 	1,653 "," 	1,402 ", 	911 , 	646 ," 	2,400 ", 	374 , 	628 , 	656 , 	603 , 	357 ," 	1,043 ", 	962 , 	119 , 	879 , 	-   , 	-   , 	154 , 	473 ," 	47,941 ",,,,,,,,,,,,,
MT, 	517 , 	922 , 	610 , 	578 , 	861 , 	790 ," 	1,240 "," 	1,714 "," 	1,212 "," 	1,166 ", 	974 , 	503 , 	865 , 	777 , 	600 , 	416 , 	780 ," 	1,071 ", 	896 ," 	1,697 "," 	1,240 ", 	772 , 	630 , 	980 ," 	1,765 ", 	128 , 	191 , 	152 , 	604 ," 	1,540 "," 	2,573 "," 	1,702 "," 	2,582 "," 	2,007 "," 	1,151 ", 	566 ," 	1,831 ", 	361 , 	543 , 	783 , 	848 , 	367 ," 	1,451 ", 	702 , 	78 , 	825 , 	-   , 	-   , 	132 , 	398 ," 	45,091 ",,,,,,,,,,,,,
PL, 	397 , 	622 , 	304 , 	288 , 	495 , 	340 , 	619 , 	824 , 	738 , 	550 , 	659 , 	334 , 	453 , 	431 , 	273 , 	197 , 	277 , 	309 , 	393 , 	499 , 	375 , 	201 , 	162 , 	402 , 	879 , 	623 , 	258 , 	134 , 	287 ," 	1,112 "," 	1,466 ", 	958 ," 	1,826 "," 	1,162 ", 	524 , 	210 , 	585 , 	167 , 	333 , 	379 , 	354 , 	798 , 	544 , 	219 , 	68 , 	255 , 	-   , 	-   , 	119 , 	244 ," 	23,647 ",,,,,,,,,,,,,
CC, 	350 , 	615 , 	382 , 	380 , 	527 , 	486 , 	801 , 	949 , 	775 , 	616 , 	733 , 	343 , 	469 , 	433 , 	267 , 	239 , 	309 , 	320 , 	419 , 	545 , 	395 , 	244 , 	187 , 	552 , 	875 , 	617 , 	583 , 	272 , 	93 , 	559 , 	985 , 	769 ," 	1,372 ", 	875 , 	505 , 	237 , 	657 , 	185 , 	309 , 	396 , 	362 , 	372 , 	607 , 	261 , 	41 , 	264 , 	-   , 	-   , 	87 , 	249 ," 	22,866 ",,,,,,,,,,,,,
16, 	181 , 	244 , 	119 , 	129 , 	304 , 	207 , 	363 , 	486 , 	330 , 	251 , 	316 , 	139 , 	144 , 	155 , 	115 , 	84 , 	89 , 	109 , 	125 , 	179 , 	112 , 	68 , 	53 , 	174 , 	355 ," 	1,239 "," 	1,685 "," 	1,308 ", 	645 , 	38 , 	201 , 	330 , 	661 , 	372 , 	173 , 	78 , 	225 , 	59 , 	124 , 	153 , 	138 , 	170 , 	275 , 	77 , 	13 , 	85 , 	-   , 	-   , 	46 , 	83 ," 	13,010 ",,,,,,,,,,,,,
24, 	183 , 	182 , 	62 , 	80 , 	228 , 	112 , 	193 , 	321 , 	282 , 	134 , 	205 , 	98 , 	101 , 	69 , 	60 , 	41 , 	44 , 	32 , 	70 , 	71 , 	58 , 	31 , 	29 , 	92 , 	210 ," 	1,687 "," 	2,187 "," 	1,714 "," 	1,039 ", 	209 , 	49 , 	279 , 	580 , 	282 , 	140 , 	27 , 	64 , 	32 , 	85 , 	115 , 	114 , 	146 , 	206 , 	35 , 	13 , 	30 , 	-   , 	-   , 	21 , 	49 ," 	12,094 ",,,,,,,,,,,,,
GP, 	43 , 	67 , 	26 , 	32 , 	113 , 	31 , 	83 , 	167 , 	164 , 	53 , 	68 , 	51 , 	37 , 	31 , 	23 , 	17 , 	13 , 	12 , 	49 , 	48 , 	35 , 	20 , 	16 , 	49 , 	65 ," 	1,133 "," 	1,402 "," 	1,096 ", 	711 , 	329 , 	280 , 	26 , 	133 , 	74 , 	53 , 	15 , 	54 , 	16 , 	34 , 	29 , 	61 , 	94 , 	136 , 	26 , 	10 , 	15 , 	-   , 	-   , 	12 , 	35 ," 	7,086 ",,,,,,,,,,,,,
BP, 	70 , 	101 , 	30 , 	38 , 	93 , 	37 , 	82 , 	138 , 	159 , 	84 , 	92 , 	54 , 	58 , 	47 , 	32 , 	21 , 	16 , 	16 , 	44 , 	47 , 	46 , 	12 , 	10 , 	46 , 	90 ," 	1,352 "," 	1,719 "," 	2,191 "," 	1,223 ", 	587 , 	555 , 	138 , 	34 , 	110 , 	88 , 	23 , 	51 , 	13 , 	41 , 	77 , 	94 , 	113 , 	141 , 	23 , 	5 , 	14 , 	-   , 	-   , 	17 , 	37 ," 	10,109 ",,,,,,,,,,,,,
DC, 	136 , 	180 , 	69 , 	47 , 	121 , 	52 , 	107 , 	166 , 	223 , 	122 , 	167 , 	119 , 	132 , 	91 , 	87 , 	59 , 	67 , 	63 , 	102 , 	89 , 	66 , 	26 , 	20 , 	40 , 	87 ," 	1,335 "," 	1,709 "," 	1,354 ", 	853 , 	385 , 	326 , 	68 , 	129 , 	26 , 	46 , 	35 , 	108 , 	60 , 	100 , 	91 , 	133 , 	203 , 	299 , 	53 , 	7 , 	52 , 	-   , 	-   , 	28 , 	88 ," 	9,923 ",,,,,,,,,,,,,
CM, 	17 , 	20 , 	4 , 	5 , 	37 , 	9 , 	28 , 	79 , 	122 , 	9 , 	7 , 	6 , 	7 , 	8 , 	4 , 	5 , 	5 , 	5 , 	23 , 	9 , 	15 , 	5 , 	1 , 	3 , 	16 , 	862 ," 	1,025 ", 	605 , 	474 , 	178 , 	128 , 	48 , 	88 , 	39 , 	12 , 	4 , 	15 , 	4 , 	12 , 	18 , 	41 , 	139 , 	102 , 	3 , 	2 , 	4 , 	-   , 	-   , 	7 , 	16 ," 	4,276 ",,,,,,,,,,,,,
CV, 	3 , 	9 , 	6 , 	6 , 	55 , 	8 , 	23 , 	87 , 	106 , 	111 , 	52 , 	35 , 	39 , 	42 , 	17 , 	13 , 	14 , 	22 , 	6 , 	1 , 	4 , 	1 , 	2 , 	7 , 	8 , 	510 , 	558 , 	267 , 	272 , 	98 , 	29 , 	15 , 	23 , 	36 , 	5 , 	11 , 	110 , 	1 , 	1 , 	4 , 	6 , 	15 , 	6 , 	58 , 	6 , 	18 , 	-   , 	-   , 	1 , 	1 ," 	2,730 ",,,,,,,,,,,,,
ED, 	14 , 	25 , 	14 , 	12 , 	118 , 	23 , 	64 , 	232 , 	289 , 	189 , 	129 , 	88 , 	95 , 	134 , 	71 , 	34 , 	59 , 	46 , 	8 , 	4 , 	6 , 	1 , 	2 , 	8 , 	28 ," 	1,993 "," 	1,777 ", 	673 , 	736 , 	257 , 	81 , 	62 , 	63 , 	117 , 	15 , 	103 , 	37 , 	0 , 	3 , 	24 , 	12 , 	92 , 	13 , 	42 , 	49 , 	40 , 	-   , 	-   , 	2 , 	3 ," 	7,887 ",,,,,,,,,,,,,
NC, 	3 , 	5 , 	3 , 	4 , 	31 , 	6 , 	39 , 	123 , 	120 , 	6 , 	4 , 	6 , 	7 , 	6 , 	7 , 	1 , 	1 , 	3 , 	47 , 	35 , 	45 , 	6 , 	4 , 	23 , 	5 , 	297 , 	319 , 	189 , 	205 , 	66 , 	35 , 	16 , 	18 , 	51 , 	3 , 	1 , 	1 , 	8 , 	20 , 	9 , 	10 , 	39 , 	5 , 	1 , 	8 , 	4 , 	-   , 	-   , 	15 , 	19 ," 	1,877 ",,,,,,,,,,,,,
WP, 	16 , 	12 , 	7 , 	8 , 	76 , 	14 , 	135 , 	172 , 	223 , 	23 , 	21 , 	24 , 	15 , 	7 , 	23 , 	7 , 	7 , 	10 , 	155 , 	75 , 	107 , 	33 , 	16 , 	42 , 	18 , 	525 , 	481 , 	436 , 	411 , 	149 , 	109 , 	49 , 	58 , 	99 , 	15 , 	1 , 	5 , 	25 , 	21 , 	16 , 	26 , 	98 , 	14 , 	1 , 	12 , 	13 , 	-   , 	-   , 	15 , 	22 ," 	3,847 ",,,,,,,,,,,,,
SS, 	17 , 	33 , 	8 , 	9 , 	33 , 	11 , 	23 , 	71 , 	96 , 	12 , 	12 , 	14 , 	11 , 	12 , 	12 , 	4 , 	4 , 	3 , 	21 , 	23 , 	18 , 	6 , 	4 , 	11 , 	23 , 	633 , 	718 , 	429 , 	389 , 	148 , 	115 , 	32 , 	84 , 	89 , 	18 , 	4 , 	27 , 	8 , 	16 , 	14 , 	31 , 	64 , 	70 , 	6 , 	1 , 	2 , 	-   , 	-   , 	7 , 	19 ," 	3,415 ",,,,,,,,,,,,,
SB, 	27 , 	31 , 	14 , 	8 , 	35 , 	14 , 	24 , 	64 , 	83 , 	14 , 	20 , 	17 , 	13 , 	11 , 	12 , 	7 , 	3 , 	9 , 	23 , 	22 , 	18 , 	8 , 	7 , 	14 , 	25 , 	595 , 	761 , 	414 , 	371 , 	149 , 	120 , 	62 , 	105 , 	147 , 	37 , 	5 , 	10 , 	9 , 	27 , 	31 , 	12 , 	53 , 	50 , 	4 , 	3 , 	3 , 	-   , 	-   , 	11 , 	20 ," 	3,521 ",,,,,,,,,,,,,
SO, 	51 , 	103 , 	58 , 	70 , 	114 , 	46 , 	98 , 	95 , 	111 , 	35 , 	58 , 	30 , 	44 , 	26 , 	20 , 	18 , 	18 , 	17 , 	125 , 	147 , 	127 , 	83 , 	68 , 	113 , 	104 , 	324 , 	385 , 	655 , 	335 , 	148 , 	124 , 	82 , 	121 , 	187 , 	132 , 	14 , 	74 , 	40 , 	96 , 	50 , 	42 , 	40 , 	185 , 	22 , 	10 , 	11 , 	-   , 	-   , 	19 , 	88 ," 	4,965 ",,,,,,,,,,,,,
MB, 	24 , 	69 , 	30 , 	32 , 	141 , 	34 , 	60 , 	130 , 	141 , 	16 , 	23 , 	7 , 	12 , 	9 , 	7 , 	4 , 	2 , 	3 , 	22 , 	22 , 	21 , 	11 , 	10 , 	21 , 	39 , 	944 ," 	1,229 ", 	551 , 	535 , 	241 , 	179 , 	133 , 	148 , 	300 , 	99 , 	4 , 	10 , 	6 , 	11 , 	71 , 	37 , 	196 , 	42 , 	6 , 	3 , 	1 , 	-   , 	-   , 	4 , 	14 ," 	5,652 ",,,,,,,,,,,,,
WD, 	6 , 	11 , 	6 , 	3 , 	41 , 	11 , 	26 , 	114 , 	131 , 	108 , 	62 , 	39 , 	49 , 	61 , 	36 , 	23 , 	26 , 	20 , 	3 , 	4 , 	2 , 	0 , 	0 , 	5 , 	8 , 	848 , 	755 , 	289 , 	306 , 	100 , 	42 , 	33 , 	31 , 	54 , 	4 , 	70 , 	42 , 	1 , 	1 , 	7 , 	4 , 	29 , 	7 , 	19 , 	24 , 	15 , 	-   , 	-   , 	0 , 	1 ," 	3,479 ",,,,,,,,,,,,,
OA, 	8 , 	26 , 	21 , 	26 , 	52 , 	15 , 	24 , 	34 , 	52 , 	14 , 	9 , 	17 , 	8 , 	5 , 	8 , 	6 , 	10 , 	13 , 	24 , 	33 , 	25 , 	15 , 	10 , 	10 , 	5 , 	137 , 	111 , 	66 , 	54 , 	19 , 	13 , 	9 , 	6 , 	9 , 	2 , 	5 , 	44 , 	8 , 	13 , 	2 , 	4 , 	13 , 	2 , 	23 , 	6 , 	7 , 	-   , 	-   , 	2 , 	15 ," 	1,041 ",,,,,,,,,,,,,
WS, 	18 , 	43 , 	25 , 	22 , 	172 , 	34 , 	62 , 	229 , 	206 , 	95 , 	82 , 	54 , 	82 , 	76 , 	140 , 	109 , 	115 , 	102 , 	17 , 	16 , 	14 , 	6 , 	7 , 	14 , 	13 , 	749 , 	792 , 	276 , 	275 , 	99 , 	32 , 	18 , 	19 , 	57 , 	4 , 	18 , 	38 , 	4 , 	13 , 	2 , 	2 , 	17 , 	1 , 	15 , 	8 , 	29 , 	-   , 	-   , 	6 , 	11 ," 	4,239 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
