Exit stations,Entry stations->,,TOTAL,,,Feb 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	2,164 "," 	2,160 "," 	1,255 "," 	1,737 "," 	7,170 "," 	2,468 "," 	4,061 "," 	4,737 "," 	5,379 "," 	4,345 ", 	828 ," 	5,275 "," 	5,427 "," 	4,999 "," 	5,149 "," 	1,991 "," 	1,883 "," 	2,024 ", 	929 , 	571 , 	888 , 	352 , 	502 ," 	1,272 "," 	2,360 "," 	19,391 "," 	19,942 "," 	19,683 "," 	18,058 "," 	7,944 "," 	5,354 "," 	1,603 "," 	2,556 "," 	3,579 ", 	196 ," 	1,409 "," 	2,916 ", 	109 , 	514 , 	288 , 	466 ," 	1,495 ", 	585 ," 	1,661 ", 	375 ," 	2,030 ", 	-   , 	-   , 	340 , 	532 ," 	180,952 ",,,,,,,,,,,,,
CL," 	1,549 "," 	2,227 ", 	834 , 	796 ," 	3,473 "," 	1,491 "," 	3,300 "," 	3,922 "," 	5,438 "," 	4,272 "," 	5,076 ", 	589 ," 	2,948 "," 	3,357 "," 	3,325 "," 	1,834 "," 	1,425 "," 	1,292 "," 	1,012 ", 	692 , 	551 , 	256 , 	231 , 	632 ," 	1,885 "," 	10,216 "," 	9,421 "," 	9,198 "," 	8,169 "," 	3,635 "," 	2,515 "," 	1,123 "," 	1,464 "," 	2,591 ", 	258 ," 	1,091 "," 	3,397 ", 	262 , 	852 , 	360 , 	445 , 	836 , 	257 ," 	1,148 ", 	625 ," 	1,607 ", 	-   , 	-   , 	526 , 	866 ," 	113,269 ",,,,,,,,,,,,,
SL, 	788 ," 	1,277 ", 	585 , 	785 ," 	4,357 "," 	1,245 "," 	2,649 "," 	5,247 "," 	7,115 "," 	7,134 "," 	5,430 "," 	2,966 ", 	410 ," 	2,635 "," 	3,780 "," 	1,521 "," 	1,656 "," 	2,143 ", 	588 , 	391 , 	463 , 	161 , 	206 , 	504 , 	977 ," 	15,865 "," 	16,863 "," 	13,661 "," 	11,784 "," 	3,928 "," 	2,385 ", 	995 ," 	1,650 "," 	2,643 ", 	188 , 	968 ," 	2,294 ", 	184 , 	294 , 	332 , 	306 ," 	1,236 ", 	260 ," 	1,256 ", 	210 ," 	1,784 ", 	-   , 	-   , 	164 , 	380 ," 	134,643 ",,,,,,,,,,,,,
BF, 	512 , 	758 , 	329 , 	423 ," 	3,171 ", 	745 ," 	1,950 "," 	4,742 "," 	6,705 "," 	5,676 "," 	4,911 "," 	3,295 "," 	2,468 ", 	473 ," 	2,360 "," 	1,509 "," 	1,933 "," 	2,700 ", 	455 , 	194 , 	263 , 	107 , 	101 , 	279 , 	947 ," 	14,554 "," 	14,887 "," 	13,241 "," 	10,478 "," 	3,893 "," 	1,866 ", 	806 ," 	1,245 "," 	2,092 ", 	243 , 	955 ," 	2,961 ", 	130 , 	232 , 	240 , 	242 , 	756 , 	247 ," 	1,506 ", 	160 ," 	1,927 ", 	-   , 	-   , 	81 , 	179 ," 	119,927 ",,,,,,,,,,,,,
HY, 	909 ," 	1,686 ", 	568 , 	745 ," 	3,278 "," 	1,007 "," 	2,181 "," 	4,377 "," 	5,687 "," 	3,276 "," 	4,856 "," 	3,262 "," 	3,796 "," 	2,375 ", 	503 ," 	2,008 "," 	4,127 "," 	4,966 ", 	784 , 	416 , 	472 , 	172 , 	89 , 	388 , 	698 ," 	9,903 "," 	10,935 "," 	7,459 "," 	6,291 "," 	2,509 "," 	1,332 ", 	699 , 	830 ," 	1,616 ", 	160 , 	491 ," 	1,639 ", 	271 , 	508 , 	280 , 	302 , 	576 , 	145 , 	809 , 	222 ," 	3,296 ", 	-   , 	-   , 	295 , 	564 ," 	103,758 ",,,,,,,,,,,,,
SH, 	391 , 	514 , 	172 , 	233 ," 	1,715 ", 	374 ," 	1,059 "," 	2,832 "," 	3,399 "," 	1,745 "," 	1,922 "," 	1,721 "," 	1,462 "," 	1,551 "," 	1,966 ", 	352 ," 	1,555 "," 	2,023 ", 	248 , 	187 , 	147 , 	38 , 	31 , 	124 , 	335 ," 	8,972 "," 	7,597 "," 	5,339 "," 	5,667 "," 	1,849 ", 	995 , 	407 , 	512 ," 	1,089 ", 	145 , 	305 , 	764 , 	27 , 	173 , 	104 , 	161 , 	438 , 	84 , 	481 , 	188 ," 	2,636 ", 	-   , 	-   , 	68 , 	112 ," 	64,209 ",,,,,,,,,,,,,
UC, 	426 , 	592 , 	339 , 	455 ," 	3,368 ", 	782 ," 	1,648 "," 	4,321 "," 	4,609 "," 	2,578 "," 	1,961 "," 	1,521 "," 	1,695 "," 	1,889 "," 	4,008 "," 	1,494 ", 	478 ," 	2,960 ", 	362 , 	241 , 	356 , 	82 , 	59 , 	239 , 	268 ," 	17,117 "," 	15,492 "," 	7,629 "," 	7,335 "," 	2,310 "," 	1,058 ", 	324 , 	482 ," 	1,425 ", 	94 , 	257 ," 	1,192 ", 	30 , 	199 , 	112 , 	100 , 	525 , 	90 , 	567 , 	299 ," 	2,714 ", 	-   , 	-   , 	82 , 	226 ," 	96,390 ",,,,,,,,,,,,,
FM, 	533 , 	720 , 	557 , 	474 ," 	3,290 ", 	670 ," 	1,657 "," 	5,214 "," 	5,388 "," 	2,370 "," 	2,268 "," 	1,331 "," 	2,196 "," 	2,928 "," 	4,971 "," 	2,314 "," 	4,876 ", 	813 , 	395 , 	301 , 	179 , 	60 , 	116 , 	301 , 	288 ," 	24,541 "," 	20,962 "," 	8,521 "," 	7,343 "," 	2,687 ", 	863 , 	434 , 	482 ," 	1,288 ", 	129 , 	511 ," 	1,030 ", 	64 , 	254 , 	83 , 	179 , 	585 , 	96 , 	480 , 	348 ," 	2,483 ", 	-   , 	-   , 	112 , 	235 ," 	117,920 ",,,,,,,,,,,,,
CN, 	542 , 	730 , 	451 , 	484 ," 	2,438 ", 	563 ," 	3,123 "," 	6,505 "," 	6,412 ", 	744 , 	974 ," 	1,045 ", 	544 , 	504 , 	850 , 	247 , 	363 , 	427 , 	768 ," 	2,360 "," 	4,943 "," 	2,029 ", 	963 ," 	1,900 ", 	501 ," 	17,522 "," 	17,393 "," 	11,684 "," 	10,505 "," 	3,294 "," 	1,961 "," 	1,261 "," 	1,225 "," 	2,196 ", 	505 , 	113 , 	225 ," 	1,173 "," 	3,706 ", 	439 , 	559 ," 	3,048 ", 	557 , 	108 , 	644 , 	431 , 	-   , 	-   ," 	2,133 "," 	2,662 "," 	123,754 ",,,,,,,,,,,,,
PH, 	358 , 	498 , 	421 , 	472 ," 	2,920 ", 	566 ," 	3,164 "," 	7,764 "," 	8,947 ", 	604 , 	457 , 	606 , 	363 , 	214 , 	444 , 	156 , 	210 , 	334 ," 	2,484 ", 	631 ," 	2,387 ", 	939 , 	721 ," 	2,801 ", 	323 ," 	32,266 "," 	33,325 "," 	14,226 "," 	13,615 "," 	4,444 "," 	1,686 "," 	1,932 "," 	1,210 "," 	1,893 ", 	242 , 	51 , 	137 , 	896 ," 	1,805 ", 	523 , 	550 ," 	3,710 ", 	554 , 	93 , 	889 , 	377 , 	-   , 	-   , 	784 ," 	1,335 "," 	155,327 ",,,,,,,,,,,,,
WC, 	498 , 	625 , 	589 , 	517 ," 	2,757 ", 	445 ," 	3,315 "," 	6,755 "," 	6,903 ", 	719 , 	849 , 	574 , 	529 , 	288 , 	430 , 	135 , 	325 , 	221 ," 	5,564 "," 	2,699 ", 	564 ," 	1,366 ", 	891 ," 	3,394 ", 	417 ," 	27,786 "," 	26,722 "," 	11,381 "," 	10,556 "," 	3,321 "," 	1,571 "," 	1,107 "," 	1,079 "," 	1,475 ", 	327 , 	88 , 	103 ," 	1,018 "," 	2,455 ", 	452 , 	471 ," 	3,462 ", 	566 , 	34 , 	748 , 	312 , 	-   , 	-   ," 	1,268 "," 	2,205 "," 	139,876 ",,,,,,,,,,,,,
LF, 	136 , 	228 , 	139 , 	175 ," 	1,500 ", 	182 ," 	1,306 "," 	3,662 "," 	3,319 ", 	212 , 	337 , 	256 , 	166 , 	98 , 	155 , 	35 , 	72 , 	70 ," 	2,469 ", 	996 ," 	1,352 ", 	356 , 	425 ," 	1,759 ", 	123 ," 	17,100 "," 	17,181 "," 	6,445 "," 	6,280 "," 	1,838 ", 	813 , 	532 , 	351 , 	549 , 	75 , 	17 , 	22 , 	226 , 	856 , 	152 , 	193 ," 	2,142 ", 	310 , 	6 , 	409 , 	151 , 	-   , 	-   , 	279 , 	323 ," 	75,778 ",,,,,,,,,,,,,
OR, 	234 , 	245 , 	160 , 	207 ," 	1,135 ", 	206 , 	882 ," 	2,358 "," 	2,425 ", 	196 , 	424 , 	209 , 	213 , 	92 , 	65 , 	33 , 	61 , 	116 , 	774 , 	626 , 	857 , 	390 , 	432 ," 	1,218 ", 	94 ," 	15,865 "," 	13,919 "," 	5,248 "," 	5,119 "," 	1,497 ", 	826 , 	571 , 	286 , 	406 , 	54 , 	61 , 	54 , 	101 , 	244 , 	115 , 	171 ," 	1,710 ", 	288 , 	11 , 	309 , 	143 , 	-   , 	-   , 	156 , 	210 ," 	61,016 ",,,,,,,,,,,,,
RR, 	523 , 	811 , 	783 , 	373 ," 	1,223 ", 	306 ," 	1,652 "," 	4,839 "," 	4,725 ", 	810 ," 	1,248 ", 	559 , 	489 , 	244 , 	370 , 	122 , 	263 , 	299 ," 	1,823 "," 	2,825 "," 	3,460 "," 	1,711 "," 	1,321 ", 	543 , 	602 ," 	23,204 "," 	22,166 "," 	13,304 "," 	15,183 "," 	5,459 "," 	2,812 "," 	1,395 "," 	1,117 "," 	1,032 ", 	124 , 	119 , 	187 , 	465 , 	899 , 	281 , 	315 ," 	3,165 ", 	651 , 	118 , 	345 , 	308 , 	-   , 	-   , 	430 , 	841 ," 	125,844 ",,,,,,,,,,,,,
OW, 	539 , 	693 , 	273 , 	284 ," 	2,017 ", 	604 ," 	1,138 "," 	1,712 "," 	2,430 ", 	775 ," 	2,070 "," 	1,773 ", 	933 , 	761 , 	604 , 	312 , 	308 , 	243 , 	448 , 	334 , 	358 , 	101 , 	64 , 	496 , 	652 ," 	38,586 "," 	33,492 "," 	25,294 "," 	20,811 "," 	9,333 "," 	5,311 "," 	1,502 "," 	1,729 "," 	1,601 ", 	299 , 	171 , 	674 , 	117 , 	328 , 	448 , 	620 ," 	2,476 ", 	819 , 	183 , 	210 , 	301 , 	-   , 	-   , 	227 , 	429 ," 	164,883 ",,,,,,,,,,,,,
EM," 	11,637 "," 	22,045 "," 	14,764 "," 	15,354 "," 	25,275 "," 	19,154 "," 	31,087 "," 	45,667 "," 	37,849 "," 	26,725 "," 	24,412 "," 	13,183 "," 	21,229 "," 	18,339 "," 	12,984 "," 	11,491 "," 	20,417 "," 	28,200 "," 	22,043 "," 	40,841 "," 	33,387 "," 	20,906 "," 	18,992 "," 	26,501 "," 	50,518 "," 	4,961 "," 	2,384 "," 	9,494 "," 	12,592 "," 	25,731 "," 	41,284 "," 	26,872 "," 	34,733 "," 	29,223 "," 	18,210 "," 	13,415 "," 	49,250 "," 	7,730 "," 	12,934 "," 	13,098 "," 	12,163 "," 	9,097 "," 	21,224 "," 	19,576 "," 	2,841 "," 	18,089 ", 	-   , 	-   ," 	3,193 "," 	9,808 "," 	1,010,902 ",,,,,,,,,,,,,
MT," 	11,145 "," 	19,617 "," 	12,953 "," 	12,522 "," 	20,037 "," 	16,508 "," 	26,412 "," 	35,804 "," 	25,785 "," 	24,648 "," 	21,051 "," 	10,758 "," 	18,316 "," 	16,688 "," 	12,274 "," 	8,557 "," 	15,921 "," 	21,516 "," 	18,255 "," 	33,907 "," 	25,301 "," 	15,696 "," 	12,892 "," 	21,064 "," 	38,876 "," 	2,716 "," 	4,243 "," 	3,315 "," 	12,312 "," 	32,758 "," 	53,388 "," 	35,106 "," 	55,691 "," 	41,674 "," 	23,057 "," 	11,695 "," 	37,065 "," 	7,279 "," 	11,079 "," 	15,669 "," 	17,067 "," 	9,149 "," 	29,037 "," 	14,329 "," 	1,893 "," 	16,658 ", 	-   , 	-   ," 	2,708 "," 	8,080 "," 	942,471 ",,,,,,,,,,,,,
PL," 	9,451 "," 	15,223 "," 	7,640 "," 	7,126 "," 	14,130 "," 	8,061 "," 	15,024 "," 	19,321 "," 	17,745 "," 	13,040 "," 	16,027 "," 	8,043 "," 	10,730 "," 	10,294 "," 	6,377 "," 	4,556 "," 	6,347 "," 	7,118 "," 	9,254 "," 	11,361 "," 	9,219 "," 	5,192 "," 	4,215 "," 	10,360 "," 	23,484 "," 	13,525 "," 	5,399 "," 	3,948 "," 	6,708 "," 	29,912 "," 	37,782 "," 	23,775 "," 	44,805 "," 	29,845 "," 	12,181 "," 	5,222 "," 	14,261 "," 	3,830 "," 	7,821 "," 	8,893 "," 	8,625 "," 	23,138 "," 	13,248 "," 	5,303 "," 	1,791 "," 	5,990 ", 	-   , 	-   ," 	2,567 "," 	5,471 "," 	583,378 ",,,,,,,,,,,,,
CC," 	7,588 "," 	13,155 "," 	8,414 "," 	8,868 "," 	12,934 "," 	10,689 "," 	17,881 "," 	20,963 "," 	16,995 "," 	13,286 "," 	16,136 "," 	7,617 "," 	9,985 "," 	9,188 "," 	5,627 "," 	4,906 "," 	6,468 "," 	6,759 "," 	8,773 "," 	11,525 "," 	8,938 "," 	5,702 "," 	4,354 "," 	12,868 "," 	20,720 "," 	12,553 "," 	11,832 "," 	6,330 "," 	2,503 "," 	14,168 "," 	23,243 "," 	16,949 "," 	29,358 "," 	19,544 "," 	10,605 "," 	5,069 "," 	14,130 "," 	3,790 "," 	6,310 "," 	8,277 "," 	7,941 "," 	10,257 "," 	13,694 "," 	5,494 "," 	1,016 "," 	5,685 ", 	-   , 	-   ," 	1,756 "," 	5,136 "," 	505,979 ",,,,,,,,,,,,,
16," 	4,189 "," 	5,410 "," 	2,948 "," 	3,364 "," 	8,012 "," 	5,169 "," 	8,962 "," 	11,661 "," 	7,638 "," 	5,921 "," 	7,243 "," 	3,248 "," 	3,230 "," 	3,384 "," 	2,486 "," 	1,778 "," 	1,975 "," 	2,382 "," 	2,733 "," 	3,820 "," 	2,645 "," 	1,611 "," 	1,301 "," 	4,678 "," 	9,296 "," 	26,440 "," 	35,262 "," 	34,108 "," 	16,171 "," 	1,206 "," 	5,365 "," 	8,028 "," 	15,431 "," 	9,222 "," 	3,990 "," 	1,748 "," 	4,834 "," 	1,240 "," 	2,708 "," 	3,456 "," 	3,407 "," 	4,762 "," 	6,497 "," 	1,724 ", 	379 ," 	1,962 ", 	-   , 	-   , 	951 ," 	1,762 "," 	305,737 ",,,,,,,,,,,,,
24," 	4,441 "," 	4,288 "," 	1,603 "," 	2,148 "," 	5,831 "," 	2,912 "," 	5,063 "," 	7,843 "," 	6,506 "," 	3,409 "," 	5,014 "," 	2,465 "," 	2,315 "," 	1,659 "," 	1,431 ", 	942 , 	979 , 	806 ," 	1,601 "," 	1,665 "," 	1,485 ", 	811 , 	771 ," 	2,640 "," 	5,771 "," 	35,695 "," 	45,434 "," 	43,883 "," 	24,811 "," 	5,435 "," 	1,473 "," 	7,201 "," 	13,825 "," 	7,537 "," 	3,439 ", 	664 ," 	1,603 ", 	718 ," 	1,957 "," 	2,777 "," 	3,069 "," 	4,186 "," 	4,944 ", 	814 , 	383 , 	760 , 	-   , 	-   , 	476 ," 	1,088 "," 	286,571 ",,,,,,,,,,,,,
GP," 	1,017 "," 	1,547 ", 	649 , 	798 ," 	2,686 ", 	762 ," 	1,972 "," 	3,632 "," 	3,542 "," 	1,246 "," 	1,565 "," 	1,227 ", 	863 , 	736 , 	512 , 	384 , 	314 , 	310 ," 	1,086 "," 	1,048 ", 	850 , 	464 , 	380 ," 	1,289 "," 	1,639 "," 	23,603 "," 	28,886 "," 	27,439 "," 	15,778 "," 	7,992 "," 	7,119 ", 	797 ," 	2,902 "," 	1,755 "," 	1,291 ", 	380 ," 	1,228 ", 	335 , 	759 , 	683 ," 	1,536 "," 	2,650 "," 	3,014 ", 	584 , 	263 , 	352 , 	-   , 	-   , 	249 , 	749 ," 	160,862 ",,,,,,,,,,,,,
BP," 	1,593 "," 	2,185 ", 	701 , 	843 ," 	2,230 ", 	847 ," 	1,813 "," 	3,002 "," 	3,425 "," 	1,849 "," 	2,093 "," 	1,295 "," 	1,277 "," 	1,084 ", 	714 , 	439 , 	379 , 	383 , 	978 , 	961 ," 	1,003 ", 	273 , 	227 ," 	1,011 "," 	2,071 "," 	28,362 "," 	36,077 "," 	54,669 "," 	26,311 "," 	13,719 "," 	13,040 "," 	3,004 ", 	992 ," 	2,452 "," 	2,034 ", 	502 ," 	1,124 ", 	265 , 	923 ," 	1,647 "," 	2,422 "," 	3,195 "," 	3,184 ", 	507 , 	150 , 	346 , 	-   , 	-   , 	357 , 	810 ," 	228,768 ",,,,,,,,,,,,,
DC," 	2,913 "," 	3,840 "," 	1,532 "," 	1,054 "," 	2,910 "," 	1,163 "," 	2,315 "," 	3,591 "," 	4,651 "," 	2,612 "," 	3,604 "," 	2,695 "," 	2,832 "," 	1,987 "," 	1,832 "," 	1,259 "," 	1,434 "," 	1,367 "," 	2,207 "," 	1,912 "," 	1,494 ", 	573 , 	466 , 	984 ," 	2,031 "," 	27,688 "," 	35,290 "," 	34,956 "," 	19,129 "," 	9,668 "," 	8,213 "," 	1,663 "," 	2,916 ", 	748 ," 	1,085 ", 	788 ," 	2,465 "," 	1,230 "," 	2,133 "," 	1,961 "," 	3,298 "," 	5,812 "," 	6,446 "," 	1,137 ", 	204 ," 	1,172 ", 	-   , 	-   , 	590 ," 	1,891 "," 	223,741 ",,,,,,,,,,,,,
CM, 	372 , 	521 , 	120 , 	144 , 	846 , 	199 , 	604 ," 	1,601 "," 	2,479 ", 	210 , 	197 , 	147 , 	165 , 	198 , 	109 , 	134 , 	111 , 	108 , 	495 , 	235 , 	340 , 	110 , 	44 , 	96 , 	380 ," 	17,101 "," 	20,432 "," 	14,072 "," 	10,013 "," 	4,007 "," 	3,155 "," 	1,171 "," 	2,000 ", 	941 , 	319 , 	91 , 	326 , 	85 , 	301 , 	404 ," 	1,070 "," 	3,902 "," 	2,168 ", 	71 , 	50 , 	95 , 	-   , 	-   , 	151 , 	353 ," 	92,243 ",,,,,,,,,,,,,
CV, 	97 , 	205 , 	156 , 	134 ," 	1,218 ", 	203 , 	497 ," 	1,777 "," 	2,111 "," 	2,531 "," 	1,282 "," 	1,181 ", 	943 ," 	1,048 ", 	427 , 	297 , 	318 , 	502 , 	131 , 	32 , 	108 , 	25 , 	48 , 	168 , 	195 ," 	10,704 "," 	11,390 "," 	6,468 "," 	5,772 "," 	2,118 ", 	710 , 	388 , 	507 , 	836 , 	98 , 	298 ," 	2,539 ", 	27 , 	20 , 	99 , 	154 , 	431 , 	143 ," 	1,581 ", 	168 , 	409 , 	-   , 	-   , 	16 , 	30 ," 	60,540 ",,,,,,,,,,,,,
ED, 	306 , 	575 , 	340 , 	310 ," 	2,752 ", 	524 ," 	1,369 "," 	4,624 "," 	5,707 "," 	4,154 "," 	3,037 "," 	3,216 "," 	2,112 "," 	3,068 "," 	1,557 ", 	780 ," 	1,307 "," 	1,071 ", 	197 , 	115 , 	153 , 	24 , 	48 , 	204 , 	674 ," 	40,992 "," 	35,762 "," 	16,279 "," 	15,645 "," 	5,434 "," 	1,870 "," 	1,380 "," 	1,403 "," 	2,573 ", 	344 ," 	2,358 ", 	893 , 	25 , 	96 , 	499 , 	276 ," 	2,362 ", 	298 ," 	1,045 "," 	1,323 ", 	978 , 	-   , 	-   , 	69 , 	62 ," 	170,190 ",,,,,,,,,,,,,
