Exit stations,Entry stations->,,TOTAL,,,Oct 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
CV, 	125 , 	232 , 	176 , 	190 ," 	1,530 ", 	297 , 	682 ," 	2,007 "," 	2,647 "," 	3,209 "," 	1,308 "," 	1,424 "," 	1,031 "," 	1,269 ", 	520 , 	337 , 	413 , 	631 , 	122 , 	48 , 	123 , 	46 , 	74 , 	151 , 	233 ," 	12,898 "," 	13,465 "," 	7,245 "," 	7,058 "," 	2,330 ", 	862 , 	497 , 	700 ," 	1,208 ", 	95 , 	303 ," 	3,045 ", 	28 , 	25 , 	161 , 	163 , 	685 , 	169 ," 	1,820 ", 	251 , 	553 , 	-   , 	-   , 	15 , 	35 ," 	72,436 ",,,,,,,,,,,,,
ED, 	323 , 	620 , 	323 , 	399 ," 	3,582 ", 	617 ," 	1,622 "," 	5,476 "," 	6,902 "," 	4,890 "," 	3,504 "," 	3,856 "," 	2,562 "," 	3,440 "," 	1,906 ", 	894 ," 	1,673 "," 	1,316 ", 	196 , 	117 , 	165 , 	47 , 	59 , 	270 , 	723 ," 	50,577 "," 	43,348 "," 	19,841 "," 	19,778 "," 	6,767 "," 	2,294 "," 	1,708 "," 	1,730 "," 	3,370 ", 	453 ," 	3,066 "," 	1,186 ", 	35 , 	121 , 	604 , 	391 ," 	3,623 ", 	445 ," 	1,200 "," 	1,967 "," 	1,315 ", 	-   , 	-   , 	84 , 	124 ," 	209,509 ",,,,,,,,,,,,,
NC, 	138 , 	138 , 	95 , 	89 , 	750 , 	150 , 	967 ," 	2,835 "," 	3,082 ", 	208 , 	198 , 	397 , 	209 , 	126 , 	236 , 	48 , 	43 , 	80 ," 	1,177 ", 	844 ," 	1,211 ", 	216 , 	96 , 	531 , 	133 ," 	7,653 "," 	7,908 "," 	4,860 "," 	5,007 "," 	1,745 ", 	880 , 	438 , 	477 ," 	1,296 ", 	107 , 	31 , 	32 , 	271 , 	520 , 	238 , 	232 ," 	1,496 ", 	170 , 	24 , 	275 , 	172 , 	-   , 	-   , 	566 , 	429 ," 	48,824 ",,,,,,,,,,,,,
WP, 	457 , 	403 , 	218 , 	155 ," 	1,823 ", 	330 ," 	3,408 "," 	4,367 "," 	5,442 ", 	507 , 	639 , 	908 , 	407 , 	194 , 	719 , 	192 , 	225 , 	220 ," 	4,507 "," 	1,977 "," 	3,192 ", 	755 , 	402 ," 	1,024 ", 	435 ," 	12,870 "," 	11,629 "," 	11,459 "," 	9,644 "," 	3,686 "," 	2,724 "," 	1,238 "," 	1,538 "," 	2,466 ", 	480 , 	36 , 	110 , 	577 , 	709 , 	547 , 	640 ," 	3,222 ", 	361 , 	54 , 	430 , 	426 , 	-   , 	-   , 	465 , 	683 ," 	98,900 ",,,,,,,,,,,,,
SS, 	450 , 	797 , 	159 , 	238 , 	811 , 	267 , 	628 ," 	1,663 "," 	2,204 ", 	322 , 	408 , 	432 , 	329 , 	266 , 	257 , 	136 , 	90 , 	108 , 	554 , 	522 , 	519 , 	188 , 	150 , 	251 , 	646 ," 	15,664 "," 	17,023 "," 	11,911 "," 	9,467 "," 	4,062 "," 	2,937 ", 	874 ," 	1,983 "," 	2,234 ", 	593 , 	189 , 	613 , 	204 , 	487 , 	413 , 	866 ," 	1,833 "," 	1,650 ", 	160 , 	89 , 	79 , 	-   , 	-   , 	262 , 	497 ," 	86,485 ",,,,,,,,,,,,,
SB, 	617 ," 	1,039 ", 	338 , 	292 , 	987 , 	352 , 	722 ," 	1,555 "," 	2,041 ", 	454 , 	524 , 	538 , 	290 , 	384 , 	295 , 	213 , 	102 , 	178 , 	730 , 	586 , 	505 , 	195 , 	228 , 	325 , 	703 ," 	14,967 "," 	17,774 "," 	11,690 "," 	10,202 "," 	4,004 "," 	3,590 "," 	1,917 "," 	3,021 "," 	4,169 "," 	1,068 ", 	128 , 	330 , 	230 , 	646 , 	932 , 	489 ," 	1,787 "," 	1,398 ", 	137 , 	91 , 	69 , 	-   , 	-   , 	292 , 	676 ," 	93,800 ",,,,,,,,,,,,,
SO," 	1,579 "," 	3,351 "," 	1,909 "," 	2,622 "," 	4,025 "," 	1,645 "," 	3,521 "," 	2,991 "," 	3,669 "," 	1,101 "," 	1,779 "," 	1,036 "," 	1,327 ", 	825 , 	705 , 	559 , 	592 , 	720 ," 	3,813 "," 	4,603 "," 	4,637 "," 	2,612 "," 	2,760 "," 	4,072 "," 	3,785 "," 	10,642 "," 	12,173 "," 	23,046 "," 	12,027 "," 	5,351 "," 	4,142 "," 	2,700 "," 	3,873 "," 	6,239 "," 	4,261 ", 	484 ," 	2,927 "," 	1,525 "," 	3,084 "," 	1,605 "," 	1,335 "," 	1,807 "," 	6,375 ", 	912 , 	458 , 	439 , 	-   , 	-   , 	515 ," 	2,794 "," 	168,952 ",,,,,,,,,,,,,
MB, 	650 ," 	1,752 ", 	820 , 	880 ," 	3,885 ", 	940 ," 	1,679 "," 	3,238 "," 	3,450 ", 	396 , 	610 , 	383 , 	314 , 	286 , 	171 , 	120 , 	97 , 	90 , 	620 , 	675 , 	584 , 	342 , 	309 , 	653 ," 	1,183 "," 	25,278 "," 	29,644 "," 	16,867 "," 	15,506 "," 	6,820 "," 	5,358 "," 	3,313 "," 	4,225 "," 	7,662 "," 	2,273 ", 	126 , 	429 , 	186 , 	325 ," 	1,606 ", 	979 ," 	7,339 "," 	1,349 ", 	205 , 	148 , 	44 , 	-   , 	-   , 	112 , 	389 ," 	154,310 ",,,,,,,,,,,,,
WD, 	148 , 	320 , 	178 , 	173 ," 	1,334 ", 	305 , 	596 ," 	2,825 "," 	3,256 "," 	2,834 "," 	1,914 "," 	2,017 "," 	1,538 "," 	1,922 "," 	1,035 ", 	587 , 	751 , 	643 , 	114 , 	107 , 	99 , 	19 , 	32 , 	124 , 	304 ," 	21,195 "," 	17,471 "," 	7,654 "," 	7,773 "," 	2,735 "," 	1,049 ", 	858 , 	769 ," 	1,543 ", 	98 ," 	2,048 "," 	1,223 ", 	39 , 	64 , 	193 , 	153 ," 	1,199 ", 	211 , 	502 , 	923 , 	540 , 	-   , 	-   , 	27 , 	46 ," 	91,488 ",,,,,,,,,,,,,
OA, 	294 , 	884 , 	765 , 	859 ," 	1,807 ", 	640 , 	765 ," 	1,076 "," 	1,452 ", 	505 , 	305 , 	804 , 	209 , 	164 , 	299 , 	171 , 	380 , 	462 , 	802 ," 	1,065 ", 	834 , 	526 , 	358 , 	442 , 	239 ," 	4,252 "," 	3,354 "," 	2,493 "," 	1,820 ", 	684 , 	528 , 	350 , 	238 , 	419 , 	72 , 	168 ," 	1,463 ", 	263 , 	471 , 	71 , 	121 , 	658 , 	106 , 	653 , 	272 , 	328 , 	-   , 	-   , 	74 , 	437 ," 	35,402 ",,,,,,,,,,,,,
WS, 	583 ," 	1,262 ", 	682 , 	776 ," 	6,076 ", 	981 ," 	1,774 "," 	5,445 "," 	4,951 "," 	2,736 "," 	2,378 "," 	2,599 "," 	2,271 "," 	2,385 "," 	3,919 "," 	2,506 "," 	3,130 "," 	2,935 ", 	466 , 	519 , 	408 , 	107 , 	230 , 	422 , 	439 ," 	19,781 "," 	19,300 "," 	8,040 "," 	7,519 "," 	2,733 ", 	920 , 	417 , 	573 ," 	1,519 ", 	71 , 	527 ," 	1,149 ", 	208 , 	374 , 	78 , 	62 , 	523 , 	42 , 	416 , 	445 , 	872 , 	-   , 	-   , 	210 , 	355 ," 	116,114 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	298 , 	194 , 	79 , 	145 , 	772 , 	161 ," 	1,328 "," 	1,217 "," 	1,482 ", 	300 , 	313 , 	472 , 	175 , 	146 , 	286 , 	68 , 	78 , 	98 ," 	2,630 ", 	945 ," 	1,219 ", 	240 , 	259 , 	455 , 	209 ," 	2,728 "," 	2,668 "," 	2,878 "," 	2,529 "," 	1,034 ", 	585 , 	322 , 	545 , 	730 , 	203 , 	24 , 	55 , 	471 , 	421 , 	180 , 	257 , 	513 , 	113 , 	27 , 	107 , 	157 , 	-   , 	-   , 	144 , 	679 ," 	30,939 ",,,,,,,,,,,,,
AN, 	303 , 	342 , 	128 , 	171 ," 	1,252 ", 	304 ," 	2,901 "," 	3,089 "," 	4,049 ", 	563 , 	569 , 	962 , 	411 , 	210 , 	654 , 	144 , 	195 , 	236 ," 	3,447 "," 	1,653 "," 	2,495 ", 	451 , 	337 , 	941 , 	495 ," 	9,347 "," 	7,921 "," 	7,594 "," 	7,165 "," 	2,846 "," 	1,616 "," 	1,114 "," 	1,050 "," 	2,371 ", 	484 , 	44 , 	132 , 	535 , 	710 , 	479 , 	759 ," 	2,993 ", 	435 , 	32 , 	667 , 	421 , 	-   , 	-   , 	727 , 	596 ," 	76,340 ",,,,,,,,,,,,,
Entries," 	122,322 "," 	202,910 "," 	125,631 "," 	110,096 "," 	302,121 "," 	135,900 "," 	236,146 "," 	349,945 "," 	347,735 "," 	189,789 "," 	207,576 "," 	146,555 "," 	160,576 "," 	142,661 "," 	129,249 "," 	81,700 "," 	120,714 "," 	147,703 "," 	145,046 "," 	188,224 "," 	160,113 "," 	86,857 "," 	81,246 "," 	141,431 "," 	213,890 "," 	1,034,194 "," 	1,024,174 "," 	782,739 "," 	656,125 "," 	355,994 "," 	336,449 "," 	199,615 "," 	301,026 "," 	264,786 "," 	113,041 "," 	73,535 "," 	214,663 "," 	50,595 "," 	97,257 "," 	88,453 "," 	93,505 "," 	193,639 "," 	166,141 "," 	87,586 "," 	39,510 "," 	118,943 ", 	-   , 	-   ," 	34,969 "," 	77,431 "," 	10,680,506 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
