Exit stations,Entry stations->,,WEEKDAY,,,Oct 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
CL, 	70 , 	124 , 	47 , 	45 , 	169 , 	75 , 	149 , 	186 , 	271 , 	234 , 	234 , 	27 , 	139 , 	167 , 	161 , 	79 , 	82 , 	86 , 	54 , 	46 , 	46 , 	26 , 	27 , 	44 , 	85 , 	561 , 	524 , 	426 , 	403 , 	177 , 	132 , 	57 , 	75 , 	136 , 	12 , 	52 , 	167 , 	17 , 	41 , 	18 , 	20 , 	35 , 	19 , 	79 , 	29 , 	114 , 	-   , 	-   , 	25 , 	40 ," 	5,829 ",,,,,,,,,,,,,
SL, 	41 , 	60 , 	31 , 	33 , 	195 , 	51 , 	129 , 	257 , 	366 , 	329 , 	233 , 	159 , 	23 , 	120 , 	173 , 	72 , 	80 , 	100 , 	29 , 	25 , 	20 , 	9 , 	9 , 	24 , 	40 , 	779 , 	823 , 	587 , 	581 , 	181 , 	107 , 	46 , 	85 , 	135 , 	8 , 	38 , 	106 , 	9 , 	17 , 	16 , 	12 , 	51 , 	10 , 	55 , 	11 , 	90 , 	-   , 	-   , 	8 , 	17 ," 	6,376 ",,,,,,,,,,,,,
BF, 	25 , 	39 , 	16 , 	17 , 	136 , 	38 , 	91 , 	234 , 	320 , 	251 , 	175 , 	159 , 	114 , 	20 , 	101 , 	62 , 	82 , 	136 , 	18 , 	8 , 	10 , 	3 , 	4 , 	17 , 	36 , 	715 , 	699 , 	567 , 	512 , 	173 , 	78 , 	36 , 	55 , 	107 , 	10 , 	43 , 	130 , 	5 , 	6 , 	10 , 	15 , 	30 , 	12 , 	63 , 	7 , 	92 , 	-   , 	-   , 	5 , 	7 ," 	5,486 ",,,,,,,,,,,,,
HY, 	42 , 	86 , 	30 , 	31 , 	136 , 	40 , 	102 , 	229 , 	288 , 	170 , 	216 , 	165 , 	177 , 	101 , 	21 , 	109 , 	211 , 	248 , 	37 , 	20 , 	22 , 	9 , 	5 , 	16 , 	34 , 	527 , 	534 , 	354 , 	328 , 	120 , 	60 , 	35 , 	46 , 	78 , 	7 , 	19 , 	78 , 	12 , 	25 , 	11 , 	14 , 	28 , 	7 , 	32 , 	11 , 	165 , 	-   , 	-   , 	14 , 	28 ," 	5,079 ",,,,,,,,,,,,,
SH, 	17 , 	27 , 	7 , 	9 , 	87 , 	22 , 	45 , 	142 , 	177 , 	83 , 	80 , 	79 , 	65 , 	61 , 	98 , 	13 , 	68 , 	94 , 	11 , 	8 , 	9 , 	2 , 	6 , 	7 , 	16 , 	448 , 	396 , 	252 , 	292 , 	87 , 	51 , 	19 , 	20 , 	58 , 	5 , 	16 , 	35 , 	2 , 	6 , 	7 , 	7 , 	22 , 	4 , 	17 , 	8 , 	110 , 	-   , 	-   , 	2 , 	4 ," 	3,098 ",,,,,,,,,,,,,
UC, 	19 , 	30 , 	18 , 	18 , 	148 , 	35 , 	77 , 	216 , 	234 , 	115 , 	90 , 	84 , 	86 , 	87 , 	201 , 	71 , 	20 , 	183 , 	15 , 	16 , 	17 , 	4 , 	4 , 	11 , 	12 , 	895 , 	774 , 	353 , 	368 , 	125 , 	44 , 	16 , 	24 , 	76 , 	5 , 	14 , 	63 , 	1 , 	9 , 	4 , 	4 , 	25 , 	5 , 	25 , 	15 , 	127 , 	-   , 	-   , 	4 , 	9 ," 	4,795 ",,,,,,,,,,,,,
FM, 	28 , 	43 , 	27 , 	27 , 	142 , 	31 , 	77 , 	273 , 	278 , 	108 , 	106 , 	90 , 	103 , 	136 , 	260 , 	118 , 	173 , 	36 , 	17 , 	18 , 	11 , 	5 , 	7 , 	13 , 	14 ," 	1,310 "," 	1,121 ", 	390 , 	389 , 	128 , 	35 , 	17 , 	24 , 	64 , 	4 , 	26 , 	51 , 	4 , 	9 , 	4 , 	6 , 	33 , 	4 , 	26 , 	18 , 	123 , 	-   , 	-   , 	5 , 	8 ," 	5,937 ",,,,,,,,,,,,,
CN, 	28 , 	33 , 	20 , 	24 , 	106 , 	23 , 	145 , 	295 , 	325 , 	32 , 	41 , 	51 , 	29 , 	20 , 	42 , 	11 , 	15 , 	17 , 	32 , 	105 , 	207 , 	81 , 	41 , 	88 , 	18 , 	852 , 	837 , 	523 , 	508 , 	160 , 	90 , 	56 , 	61 , 	112 , 	21 , 	3 , 	8 , 	47 , 	172 , 	23 , 	30 , 	138 , 	27 , 	3 , 	32 , 	19 , 	-   , 	-   , 	106 , 	135 ," 	5,794 ",,,,,,,,,,,,,
PH, 	18 , 	22 , 	20 , 	25 , 	138 , 	26 , 	175 , 	377 , 	454 , 	26 , 	20 , 	41 , 	21 , 	9 , 	20 , 	8 , 	15 , 	20 , 	97 , 	34 , 	104 , 	42 , 	33 , 	124 , 	13 ," 	1,673 "," 	1,668 ", 	661 , 	673 , 	203 , 	82 , 	91 , 	60 , 	98 , 	11 , 	3 , 	4 , 	37 , 	91 , 	24 , 	27 , 	181 , 	27 , 	5 , 	48 , 	20 , 	-   , 	-   , 	39 , 	71 ," 	7,676 ",,,,,,,,,,,,,
WC, 	22 , 	27 , 	24 , 	22 , 	117 , 	22 , 	166 , 	325 , 	342 , 	22 , 	33 , 	44 , 	25 , 	11 , 	19 , 	9 , 	15 , 	12 , 	237 , 	120 , 	29 , 	56 , 	37 , 	153 , 	18 ," 	1,368 "," 	1,312 ", 	493 , 	507 , 	143 , 	64 , 	48 , 	48 , 	68 , 	17 , 	5 , 	6 , 	52 , 	135 , 	24 , 	23 , 	183 , 	24 , 	4 , 	42 , 	17 , 	-   , 	-   , 	56 , 	99 ," 	6,645 ",,,,,,,,,,,,,
LF, 	6 , 	10 , 	6 , 	9 , 	67 , 	10 , 	59 , 	170 , 	163 , 	7 , 	15 , 	22 , 	8 , 	4 , 	9 , 	3 , 	3 , 	4 , 	97 , 	45 , 	56 , 	17 , 	13 , 	77 , 	5 , 	875 , 	841 , 	263 , 	287 , 	79 , 	36 , 	19 , 	14 , 	28 , 	4 , 	1 , 	1 , 	7 , 	35 , 	7 , 	10 , 	107 , 	17 , 	1 , 	22 , 	3 , 	-   , 	-   , 	12 , 	16 ," 	3,565 ",,,,,,,,,,,,,
OR, 	10 , 	11 , 	5 , 	10 , 	53 , 	10 , 	43 , 	118 , 	130 , 	10 , 	34 , 	22 , 	10 , 	4 , 	5 , 	6 , 	4 , 	6 , 	38 , 	28 , 	38 , 	18 , 	22 , 	54 , 	3 , 	811 , 	706 , 	222 , 	250 , 	63 , 	30 , 	26 , 	13 , 	21 , 	2 , 	4 , 	2 , 	5 , 	10 , 	6 , 	6 , 	80 , 	12 , 	1 , 	13 , 	6 , 	-   , 	-   , 	11 , 	12 ," 	3,002 ",,,,,,,,,,,,,
RR, 	23 , 	31 , 	30 , 	18 , 	48 , 	12 , 	64 , 	213 , 	202 , 	35 , 	48 , 	41 , 	24 , 	12 , 	15 , 	6 , 	10 , 	13 , 	81 , 	117 , 	151 , 	69 , 	56 , 	29 , 	18 ," 	1,090 "," 	1,060 ", 	539 , 	675 , 	227 , 	102 , 	49 , 	56 , 	48 , 	4 , 	7 , 	10 , 	22 , 	37 , 	10 , 	13 , 	147 , 	25 , 	4 , 	17 , 	13 , 	-   , 	-   , 	23 , 	39 ," 	5,583 ",,,,,,,,,,,,,
OW, 	25 , 	35 , 	12 , 	15 , 	73 , 	26 , 	44 , 	64 , 	96 , 	31 , 	94 , 	81 , 	39 , 	30 , 	35 , 	14 , 	14 , 	13 , 	14 , 	13 , 	15 , 	5 , 	3 , 	22 , 	29 ," 	1,813 "," 	1,530 "," 	1,011 ", 	929 , 	393 , 	217 , 	57 , 	69 , 	78 , 	14 , 	9 , 	26 , 	5 , 	17 , 	20 , 	24 , 	109 , 	41 , 	11 , 	9 , 	12 , 	-   , 	-   , 	8 , 	21 ," 	7,262 ",,,,,,,,,,,,,
EM, 	549 ," 	1,087 ", 	711 , 	729 ," 	1,115 ", 	940 ," 	1,474 "," 	2,087 "," 	1,764 "," 	1,308 "," 	1,224 ", 	681 ," 	1,034 ", 	907 , 	688 , 	567 ," 	1,056 "," 	1,508 "," 	1,094 "," 	2,109 "," 	1,643 "," 	1,059 ", 	960 ," 	1,261 "," 	2,354 ", 	272 , 	130 , 	455 , 	662 ," 	1,233 "," 	1,985 "," 	1,295 "," 	1,676 "," 	1,439 ", 	914 , 	644 ," 	2,477 ", 	391 , 	635 , 	683 , 	611 , 	425 ," 	1,136 ", 	992 , 	159 , 	932 , 	-   , 	-   , 	181 , 	502 ," 	49,737 ",,,,,,,,,,,,,
MT, 	532 , 	924 , 	632 , 	578 , 	827 , 	798 ," 	1,270 "," 	1,631 "," 	1,199 "," 	1,157 "," 	1,024 ", 	564 , 	868 , 	773 , 	605 , 	449 , 	818 ," 	1,157 ", 	884 ," 	1,700 "," 	1,256 ", 	784 , 	671 ," 	1,007 "," 	1,738 ", 	135 , 	266 , 	163 , 	634 ," 	1,506 "," 	2,522 "," 	1,711 "," 	2,613 "," 	2,029 "," 	1,143 ", 	578 ," 	1,886 ", 	371 , 	574 , 	813 , 	839 , 	448 ," 	1,492 ", 	684 , 	106 , 	836 , 	-   , 	-   , 	144 , 	401 ," 	45,737 ",,,,,,,,,,,,,
PL, 	424 , 	662 , 	313 , 	285 , 	557 , 	366 , 	677 , 	852 , 	759 , 	599 , 	685 , 	377 , 	485 , 	458 , 	287 , 	219 , 	280 , 	318 , 	410 , 	508 , 	379 , 	200 , 	160 , 	413 , 	938 , 	664 , 	268 , 	169 , 	305 ," 	1,211 "," 	1,513 "," 	1,001 "," 	1,907 "," 	1,193 ", 	564 , 	229 , 	629 , 	168 , 	344 , 	415 , 	376 ," 	1,048 ", 	616 , 	232 , 	99 , 	259 , 	-   , 	-   , 	119 , 	259 ," 	25,197 ",,,,,,,,,,,,,
CC, 	344 , 	628 , 	404 , 	411 , 	615 , 	497 , 	883 , 	952 , 	786 , 	636 , 	767 , 	376 , 	507 , 	451 , 	304 , 	264 , 	332 , 	346 , 	428 , 	570 , 	421 , 	254 , 	209 , 	587 , 	941 , 	639 , 	605 , 	296 , 	120 , 	586 , 	997 , 	791 ," 	1,417 ", 	915 , 	541 , 	263 , 	735 , 	189 , 	310 , 	399 , 	394 , 	482 , 	698 , 	271 , 	57 , 	289 , 	-   , 	-   , 	101 , 	255 ," 	24,263 ",,,,,,,,,,,,,
16, 	199 , 	236 , 	121 , 	140 , 	302 , 	225 , 	368 , 	456 , 	325 , 	247 , 	313 , 	159 , 	152 , 	154 , 	111 , 	83 , 	106 , 	111 , 	128 , 	175 , 	109 , 	69 , 	54 , 	181 , 	382 ," 	1,209 "," 	1,575 "," 	1,392 ", 	664 , 	53 , 	200 , 	344 , 	665 , 	385 , 	185 , 	75 , 	232 , 	64 , 	125 , 	157 , 	143 , 	213 , 	289 , 	77 , 	21 , 	91 , 	-   , 	-   , 	45 , 	94 ," 	13,205 ",,,,,,,,,,,,,
24, 	178 , 	181 , 	63 , 	93 , 	232 , 	111 , 	212 , 	318 , 	287 , 	140 , 	222 , 	126 , 	101 , 	74 , 	57 , 	48 , 	41 , 	32 , 	78 , 	72 , 	58 , 	32 , 	29 , 	93 , 	219 ," 	1,631 "," 	2,047 "," 	1,771 "," 	1,031 ", 	203 , 	50 , 	268 , 	577 , 	275 , 	130 , 	29 , 	72 , 	30 , 	92 , 	106 , 	121 , 	173 , 	226 , 	33 , 	19 , 	30 , 	-   , 	-   , 	25 , 	56 ," 	12,091 ",,,,,,,,,,,,,
GP, 	40 , 	75 , 	29 , 	29 , 	126 , 	31 , 	81 , 	164 , 	163 , 	51 , 	66 , 	59 , 	41 , 	30 , 	29 , 	18 , 	14 , 	11 , 	48 , 	46 , 	37 , 	18 , 	18 , 	46 , 	66 ," 	1,119 "," 	1,399 "," 	1,138 ", 	719 , 	347 , 	273 , 	28 , 	129 , 	78 , 	58 , 	15 , 	58 , 	19 , 	34 , 	32 , 	65 , 	119 , 	132 , 	28 , 	14 , 	14 , 	-   , 	-   , 	11 , 	37 ," 	7,201 ",,,,,,,,,,,,,
BP, 	73 , 	96 , 	35 , 	37 , 	99 , 	41 , 	81 , 	139 , 	160 , 	81 , 	89 , 	64 , 	70 , 	43 , 	40 , 	17 , 	19 , 	19 , 	50 , 	45 , 	39 , 	9 , 	9 , 	46 , 	89 ," 	1,341 "," 	1,735 "," 	2,254 "," 	1,214 ", 	600 , 	533 , 	130 , 	37 , 	103 , 	85 , 	26 , 	57 , 	13 , 	44 , 	71 , 	95 , 	134 , 	142 , 	24 , 	7 , 	15 , 	-   , 	-   , 	17 , 	37 ," 	10,205 ",,,,,,,,,,,,,
DC, 	141 , 	200 , 	75 , 	54 , 	130 , 	50 , 	116 , 	154 , 	229 , 	131 , 	183 , 	146 , 	139 , 	107 , 	88 , 	64 , 	76 , 	69 , 	113 , 	98 , 	70 , 	30 , 	24 , 	47 , 	100 ," 	1,346 "," 	1,735 "," 	1,387 ", 	889 , 	387 , 	310 , 	70 , 	130 , 	30 , 	48 , 	46 , 	130 , 	60 , 	100 , 	101 , 	150 , 	229 , 	310 , 	56 , 	14 , 	56 , 	-   , 	-   , 	36 , 	100 ," 	10,354 ",,,,,,,,,,,,,
CM, 	17 , 	25 , 	5 , 	7 , 	37 , 	10 , 	28 , 	77 , 	118 , 	9 , 	11 , 	9 , 	5 , 	7 , 	5 , 	5 , 	5 , 	3 , 	23 , 	12 , 	16 , 	4 , 	2 , 	5 , 	14 , 	869 ," 	1,016 ", 	631 , 	502 , 	170 , 	127 , 	52 , 	87 , 	46 , 	13 , 	3 , 	18 , 	4 , 	19 , 	21 , 	44 , 	153 , 	89 , 	3 , 	3 , 	2 , 	-   , 	-   , 	6 , 	14 ," 	4,351 ",,,,,,,,,,,,,
CV, 	5 , 	8 , 	6 , 	7 , 	59 , 	11 , 	27 , 	83 , 	112 , 	122 , 	47 , 	55 , 	40 , 	46 , 	19 , 	13 , 	16 , 	25 , 	5 , 	2 , 	5 , 	2 , 	3 , 	6 , 	8 , 	516 , 	566 , 	276 , 	286 , 	94 , 	33 , 	18 , 	27 , 	49 , 	4 , 	11 , 	116 , 	1 , 	1 , 	6 , 	6 , 	24 , 	7 , 	62 , 	9 , 	22 , 	-   , 	-   , 	0 , 	1 ," 	2,866 ",,,,,,,,,,,,,
ED, 	12 , 	23 , 	12 , 	14 , 	130 , 	23 , 	64 , 	227 , 	291 , 	190 , 	132 , 	155 , 	101 , 	133 , 	74 , 	34 , 	65 , 	51 , 	7 , 	4 , 	6 , 	2 , 	2 , 	10 , 	28 ," 	2,048 "," 	1,825 ", 	737 , 	797 , 	274 , 	88 , 	67 , 	68 , 	135 , 	18 , 	120 , 	44 , 	1 , 	4 , 	25 , 	15 , 	125 , 	16 , 	44 , 	64 , 	49 , 	-   , 	-   , 	3 , 	5 ," 	8,362 ",,,,,,,,,,,,,
NC, 	5 , 	6 , 	4 , 	3 , 	31 , 	6 , 	41 , 	122 , 	134 , 	9 , 	7 , 	16 , 	8 , 	5 , 	10 , 	2 , 	2 , 	3 , 	45 , 	34 , 	47 , 	8 , 	4 , 	22 , 	5 , 	316 , 	337 , 	195 , 	211 , 	74 , 	36 , 	18 , 	20 , 	54 , 	4 , 	1 , 	1 , 	10 , 	20 , 	10 , 	10 , 	54 , 	7 , 	1 , 	10 , 	7 , 	-   , 	-   , 	23 , 	17 ," 	2,011 ",,,,,,,,,,,,,
WP, 	17 , 	15 , 	9 , 	6 , 	75 , 	13 , 	142 , 	185 , 	233 , 	21 , 	23 , 	36 , 	15 , 	7 , 	29 , 	7 , 	9 , 	8 , 	171 , 	77 , 	124 , 	31 , 	16 , 	40 , 	17 , 	532 , 	490 , 	451 , 	409 , 	153 , 	111 , 	51 , 	61 , 	102 , 	18 , 	1 , 	4 , 	22 , 	26 , 	21 , 	26 , 	116 , 	15 , 	2 , 	15 , 	16 , 	-   , 	-   , 	18 , 	27 ," 	4,010 ",,,,,,,,,,,,,
SS, 	17 , 	32 , 	6 , 	10 , 	30 , 	11 , 	25 , 	70 , 	93 , 	13 , 	16 , 	17 , 	13 , 	10 , 	10 , 	5 , 	3 , 	4 , 	22 , 	21 , 	21 , 	8 , 	5 , 	9 , 	25 , 	651 , 	725 , 	452 , 	390 , 	157 , 	113 , 	32 , 	80 , 	89 , 	23 , 	7 , 	24 , 	8 , 	19 , 	15 , 	32 , 	61 , 	67 , 	6 , 	2 , 	3 , 	-   , 	-   , 	11 , 	20 ," 	3,486 ",,,,,,,,,,,,,
SB, 	24 , 	40 , 	13 , 	11 , 	37 , 	13 , 	28 , 	63 , 	84 , 	17 , 	19 , 	20 , 	11 , 	14 , 	12 , 	8 , 	3 , 	6 , 	28 , 	24 , 	20 , 	8 , 	8 , 	12 , 	26 , 	608 , 	749 , 	432 , 	403 , 	144 , 	128 , 	70 , 	108 , 	150 , 	37 , 	5 , 	13 , 	9 , 	25 , 	34 , 	17 , 	57 , 	54 , 	5 , 	3 , 	3 , 	-   , 	-   , 	12 , 	27 ," 	3,644 ",,,,,,,,,,,,,
SO, 	58 , 	124 , 	71 , 	97 , 	142 , 	61 , 	130 , 	114 , 	135 , 	43 , 	68 , 	38 , 	50 , 	30 , 	27 , 	21 , 	21 , 	27 , 	147 , 	179 , 	176 , 	102 , 	84 , 	147 , 	136 , 	390 , 	463 , 	761 , 	422 , 	191 , 	149 , 	99 , 	140 , 	221 , 	152 , 	18 , 	106 , 	61 , 	116 , 	57 , 	47 , 	62 , 	237 , 	35 , 	15 , 	16 , 	-   , 	-   , 	20 , 	108 ," 	6,113 ",,,,,,,,,,,,,
MB, 	25 , 	71 , 	32 , 	35 , 	142 , 	37 , 	67 , 	134 , 	140 , 	15 , 	23 , 	15 , 	12 , 	11 , 	6 , 	5 , 	4 , 	3 , 	25 , 	27 , 	22 , 	14 , 	11 , 	21 , 	46 ," 	1,026 "," 	1,253 ", 	620 , 	604 , 	255 , 	205 , 	129 , 	164 , 	306 , 	93 , 	5 , 	16 , 	7 , 	13 , 	66 , 	37 , 	241 , 	47 , 	7 , 	5 , 	1 , 	-   , 	-   , 	4 , 	15 ," 	6,062 ",,,,,,,,,,,,,
WD, 	6 , 	12 , 	7 , 	5 , 	50 , 	12 , 	23 , 	119 , 	139 , 	112 , 	70 , 	81 , 	56 , 	66 , 	38 , 	21 , 	28 , 	25 , 	4 , 	4 , 	4 , 	1 , 	1 , 	4 , 	11 , 	862 , 	738 , 	288 , 	312 , 	110 , 	40 , 	36 , 	30 , 	63 , 	4 , 	70 , 	45 , 	1 , 	2 , 	8 , 	6 , 	40 , 	8 , 	19 , 	32 , 	20 , 	-   , 	-   , 	1 , 	2 ," 	3,634 ",,,,,,,,,,,,,
OA, 	11 , 	34 , 	28 , 	32 , 	65 , 	24 , 	29 , 	44 , 	57 , 	18 , 	11 , 	30 , 	8 , 	6 , 	11 , 	7 , 	14 , 	18 , 	32 , 	41 , 	32 , 	20 , 	12 , 	16 , 	8 , 	171 , 	136 , 	86 , 	70 , 	26 , 	20 , 	13 , 	9 , 	15 , 	3 , 	6 , 	54 , 	10 , 	18 , 	3 , 	5 , 	21 , 	4 , 	26 , 	9 , 	13 , 	-   , 	-   , 	3 , 	16 ," 	1,344 ",,,,,,,,,,,,,
WS, 	21 , 	46 , 	24 , 	27 , 	197 , 	35 , 	66 , 	222 , 	205 , 	105 , 	86 , 	106 , 	89 , 	92 , 	156 , 	99 , 	124 , 	114 , 	18 , 	19 , 	16 , 	4 , 	7 , 	15 , 	16 , 	793 , 	809 , 	292 , 	300 , 	105 , 	33 , 	16 , 	21 , 	59 , 	2 , 	20 , 	41 , 	8 , 	13 , 	3 , 	2 , 	18 , 	1 , 	15 , 	14 , 	33 , 	-   , 	-   , 	9 , 	13 ," 	4,528 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
