Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Jun 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
RM, 	6 , 	95 , 	93 , 	49 , 	180 , 	82 , 	63 , 	38 , 	58 , 	16 , 	72 , 	65 , 	25 , 	29 , 	25 , 	15 , 	10 , 	18 , 	26 , 	6 , 	11 , 	7 , 	7 , 	9 , 	22 , 	100 , 	67 , 	207 , 	105 , 	94 , 	103 , 	14 , 	38 , 	22 , 	8 , 	2 , 	15 , 	2 , 	29 , 	8 , 	7 , 	17 , 	11 ," 	1,874 ",,,,,,,,,,
EN, 	123 , 	11 , 	93 , 	57 , 	368 , 	134 , 	128 , 	53 , 	143 , 	29 , 	112 , 	168 , 	36 , 	42 , 	42 , 	19 , 	26 , 	48 , 	31 , 	13 , 	20 , 	9 , 	8 , 	13 , 	28 , 	263 , 	206 , 	641 , 	213 , 	97 , 	123 , 	35 , 	67 , 	61 , 	16 , 	8 , 	24 , 	4 , 	36 , 	12 , 	12 , 	36 , 	12 ," 	3,621 ",,,,,,,,,,
EP, 	88 , 	74 , 	5 , 	48 , 	297 , 	65 , 	57 , 	41 , 	100 , 	34 , 	52 , 	69 , 	15 , 	14 , 	14 , 	5 , 	13 , 	25 , 	13 , 	11 , 	10 , 	9 , 	7 , 	21 , 	10 , 	161 , 	120 , 	323 , 	126 , 	54 , 	39 , 	16 , 	12 , 	12 , 	3 , 	3 , 	11 , 	1 , 	9 , 	2 , 	3 , 	34 , 	11 ," 	2,036 ",,,,,,,,,,
NB, 	56 , 	56 , 	47 , 	4 , 	111 , 	50 , 	53 , 	46 , 	71 , 	21 , 	62 , 	73 , 	19 , 	16 , 	15 , 	6 , 	9 , 	21 , 	12 , 	10 , 	16 , 	7 , 	6 , 	13 , 	11 , 	213 , 	151 , 	346 , 	220 , 	116 , 	72 , 	21 , 	19 , 	11 , 	3 , 	2 , 	11 , 	2 , 	11 , 	2 , 	6 , 	48 , 	9 ," 	2,074 ",,,,,,,,,,
BK, 	190 , 	373 , 	298 , 	131 , 	20 , 	254 , 	227 , 	168 , 	237 , 	87 , 	164 , 	185 , 	73 , 	59 , 	64 , 	30 , 	49 , 	172 , 	48 , 	50 , 	76 , 	38 , 	34 , 	36 , 	39 , 	476 , 	324 ," 	1,053 ", 	504 , 	262 , 	201 , 	70 , 	38 , 	74 , 	5 , 	24 , 	88 , 	12 , 	39 , 	8 , 	11 , 	117 , 	52 ," 	6,459 ",,,,,,,,,,
AS, 	79 , 	120 , 	55 , 	49 , 	206 , 	9 , 	92 , 	83 , 	111 , 	38 , 	88 , 	94 , 	23 , 	37 , 	33 , 	13 , 	16 , 	37 , 	15 , 	10 , 	13 , 	7 , 	4 , 	10 , 	27 , 	161 , 	118 , 	332 , 	213 , 	158 , 	96 , 	22 , 	20 , 	16 , 	4 , 	6 , 	14 , 	2 , 	15 , 	3 , 	2 , 	21 , 	11 ," 	2,484 ",,,,,,,,,,
MA, 	72 , 	123 , 	55 , 	44 , 	205 , 	96 , 	11 , 	48 , 	82 , 	23 , 	112 , 	133 , 	44 , 	63 , 	51 , 	22 , 	27 , 	48 , 	57 , 	32 , 	43 , 	17 , 	14 , 	27 , 	47 , 	303 , 	230 , 	623 , 	315 , 	219 , 	134 , 	34 , 	31 , 	27 , 	6 , 	12 , 	27 , 	6 , 	80 , 	5 , 	6 , 	36 , 	13 ," 	3,605 ",,,,,,,,,,
19, 	38 , 	58 , 	39 , 	45 , 	159 , 	79 , 	48 , 	6 , 	18 , 	5 , 	57 , 	76 , 	35 , 	55 , 	35 , 	14 , 	25 , 	41 , 	36 , 	25 , 	32 , 	15 , 	15 , 	26 , 	28 , 	119 , 	109 , 	293 , 	171 , 	87 , 	61 , 	22 , 	24 , 	24 , 	3 , 	8 , 	16 , 	8 , 	33 , 	4 , 	4 , 	15 , 	11 ," 	2,025 ",,,,,,,,,,
12, 	68 , 	125 , 	99 , 	61 , 	209 , 	115 , 	79 , 	13 , 	10 , 	13 , 	112 , 	149 , 	115 , 	114 , 	68 , 	36 , 	65 , 	87 , 	57 , 	51 , 	64 , 	24 , 	29 , 	50 , 	55 , 	246 , 	225 , 	644 , 	264 , 	103 , 	73 , 	38 , 	59 , 	54 , 	12 , 	7 , 	35 , 	9 , 	62 , 	6 , 	7 , 	29 , 	20 ," 	3,761 ",,,,,,,,,,
LM, 	14 , 	26 , 	26 , 	24 , 	93 , 	38 , 	24 , 	9 , 	14 , 	7 , 	70 , 	105 , 	99 , 	115 , 	39 , 	24 , 	45 , 	69 , 	9 , 	8 , 	9 , 	5 , 	7 , 	9 , 	19 , 	179 , 	186 , 	517 , 	196 , 	104 , 	72 , 	26 , 	32 , 	24 , 	7 , 	54 , 	79 , 	2 , 	5 , 	6 , 	7 , 	31 , 	16 ," 	2,449 ",,,,,,,,,,
FV, 	74 , 	106 , 	51 , 	52 , 	170 , 	93 , 	100 , 	64 , 	121 , 	63 , 	13 , 	183 , 	162 , 	237 , 	135 , 	65 , 	58 , 	90 , 	34 , 	16 , 	27 , 	23 , 	24 , 	28 , 	92 , 	235 , 	190 , 	606 , 	309 , 	157 , 	152 , 	39 , 	50 , 	42 , 	14 , 	47 , 	109 , 	7 , 	47 , 	12 , 	12 , 	40 , 	17 ," 	4,167 ",,,,,,,,,,
