Exit stations,Entry stations->,,WEEKDAY,,,Dec 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	13 , 	63 , 	52 , 	33 , 	186 , 	43 , 	60 , 	44 , 	60 , 	16 , 	40 , 	32 , 	17 , 	7 , 	13 , 	8 , 	7 , 	8 , 	10 , 	11 , 	11 , 	6 , 	4 , 	12 , 	18 , 	158 , 	131 , 	229 , 	127 , 	83 , 	86 , 	24 , 	21 , 	27 , 	9 , 	4 , 	5 , 	2 , 	6 , 	7 , 	10 , 	31 , 	9 , 	3 , 	6 , 	14 , 	4 , 	6 , 	7 , 	6 ," 	1,791 ",,,,,,,,,,,,,
EN, 	70 , 	18 , 	49 , 	33 , 	271 , 	53 , 	89 , 	104 , 	146 , 	32 , 	54 , 	39 , 	21 , 	19 , 	20 , 	6 , 	15 , 	17 , 	15 , 	9 , 	16 , 	6 , 	6 , 	14 , 	19 , 	330 , 	284 , 	407 , 	264 , 	106 , 	84 , 	29 , 	37 , 	42 , 	9 , 	4 , 	9 , 	5 , 	8 , 	11 , 	18 , 	58 , 	21 , 	7 , 	19 , 	20 , 	14 , 	13 , 	3 , 	6 ," 	2,945 ",,,,,,,,,,,,,
EP, 	57 , 	48 , 	10 , 	26 , 	207 , 	29 , 	52 , 	65 , 	78 , 	21 , 	20 , 	12 , 	15 , 	7 , 	6 , 	4 , 	8 , 	6 , 	9 , 	9 , 	11 , 	5 , 	3 , 	12 , 	5 , 	184 , 	154 , 	165 , 	123 , 	42 , 	30 , 	14 , 	12 , 	16 , 	3 , 	3 , 	3 , 	3 , 	3 , 	4 , 	6 , 	32 , 	8 , 	3 , 	13 , 	5 , 	4 , 	6 , 	2 , 	2 ," 	1,566 ",,,,,,,,,,,,,
NB, 	39 , 	29 , 	28 , 	11 , 	72 , 	23 , 	37 , 	56 , 	52 , 	13 , 	26 , 	14 , 	12 , 	7 , 	6 , 	5 , 	6 , 	10 , 	6 , 	6 , 	8 , 	3 , 	3 , 	6 , 	6 , 	176 , 	154 , 	136 , 	120 , 	51 , 	31 , 	10 , 	11 , 	10 , 	3 , 	2 , 	5 , 	2 , 	4 , 	2 , 	4 , 	45 , 	7 , 	2 , 	14 , 	7 , 	5 , 	7 , 	2 , 	3 ," 	1,295 ",,,,,,,,,,,,,
BK, 	216 , 	290 , 	213 , 	79 , 	31 , 	122 , 	125 , 	145 , 	165 , 	54 , 	98 , 	53 , 	54 , 	41 , 	44 , 	32 , 	38 , 	31 , 	29 , 	26 , 	32 , 	16 , 	12 , 	10 , 	26 , 	250 , 	183 , 	251 , 	181 , 	91 , 	71 , 	43 , 	23 , 	33 , 	8 , 	15 , 	27 , 	5 , 	20 , 	7 , 	8 , 	67 , 	30 , 	9 , 	25 , 	17 , 	25 , 	34 , 	6 , 	17 ," 	3,426 ",,,,,,,,,,,,,
AS, 	47 , 	49 , 	32 , 	23 , 	111 , 	12 , 	35 , 	62 , 	59 , 	24 , 	48 , 	18 , 	21 , 	14 , 	9 , 	6 , 	9 , 	9 , 	5 , 	5 , 	6 , 	2 , 	2 , 	4 , 	13 , 	168 , 	141 , 	125 , 	130 , 	60 , 	38 , 	11 , 	13 , 	9 , 	4 , 	1 , 	6 , 	2 , 	5 , 	2 , 	6 , 	29 , 	7 , 	2 , 	10 , 	10 , 	7 , 	10 , 	1 , 	7 ," 	1,427 ",,,,,,,,,,,,,
MA, 	74 , 	83 , 	52 , 	36 , 	120 , 	37 , 	21 , 	60 , 	69 , 	24 , 	78 , 	54 , 	48 , 	29 , 	37 , 	18 , 	20 , 	23 , 	49 , 	36 , 	51 , 	18 , 	18 , 	27 , 	30 , 	328 , 	235 , 	272 , 	244 , 	141 , 	78 , 	29 , 	30 , 	23 , 	8 , 	5 , 	20 , 	8 , 	32 , 	8 , 	8 , 	54 , 	15 , 	6 , 	13 , 	13 , 	14 , 	21 , 	18 , 	43 ," 	2,776 ",,,,,,,,,,,,,
19, 	50 , 	103 , 	65 , 	63 , 	137 , 	66 , 	61 , 	24 , 	15 , 	12 , 	48 , 	48 , 	63 , 	46 , 	44 , 	30 , 	30 , 	38 , 	54 , 	54 , 	62 , 	33 , 	24 , 	45 , 	24 , 	365 , 	293 , 	293 , 	244 , 	129 , 	92 , 	38 , 	36 , 	35 , 	13 , 	10 , 	35 , 	12 , 	40 , 	16 , 	14 , 	53 , 	20 , 	15 , 	15 , 	21 , 	18 , 	32 , 	11 , 	39 ," 	3,128 ",,,,,,,,,,,,,
12, 	59 , 	144 , 	76 , 	52 , 	140 , 	63 , 	71 , 	15 , 	22 , 	12 , 	54 , 	60 , 	91 , 	82 , 	74 , 	40 , 	56 , 	43 , 	63 , 	76 , 	78 , 	31 , 	26 , 	51 , 	33 , 	342 , 	253 , 	322 , 	249 , 	108 , 	87 , 	46 , 	45 , 	54 , 	26 , 	14 , 	40 , 	17 , 	50 , 	22 , 	18 , 	59 , 	25 , 	12 , 	15 , 	22 , 	20 , 	30 , 	21 , 	60 ," 	3,463 ",,,,,,,,,,,,,
LM, 	16 , 	29 , 	19 , 	14 , 	52 , 	24 , 	22 , 	11 , 	15 , 	12 , 	69 , 	71 , 	129 , 	96 , 	55 , 	48 , 	35 , 	34 , 	6 , 	8 , 	9 , 	2 , 	1 , 	6 , 	11 , 	268 , 	222 , 	251 , 	189 , 	84 , 	56 , 	23 , 	30 , 	26 , 	5 , 	45 , 	63 , 	3 , 	8 , 	4 , 	5 , 	11 , 	4 , 	32 , 	14 , 	30 , 	17 , 	22 , 	3 , 	11 ," 	2,217 ",,,,,,,,,,,,,
FV, 	42 , 	51 , 	20 , 	26 , 	97 , 	44 , 	75 , 	52 , 	55 , 	59 , 	22 , 	95 , 	122 , 	116 , 	96 , 	52 , 	40 , 	46 , 	14 , 	10 , 	13 , 	9 , 	11 , 	18 , 	55 , 	289 , 	237 , 	371 , 	302 , 	111 , 	95 , 	27 , 	36 , 	43 , 	4 , 	25 , 	69 , 	4 , 	10 , 	5 , 	9 , 	25 , 	5 , 	31 , 	7 , 	45 , 	21 , 	21 , 	4 , 	11 ," 	3,045 ",,,,,,,,,,,,,
