Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Jul 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	9 , 	128 , 	104 , 	91 , 	385 , 	115 , 	139 , 	119 , 	184 , 	39 , 	99 , 	105 , 	52 , 	34 , 	46 , 	24 , 	21 , 	36 , 	33 , 	21 , 	30 , 	10 , 	11 , 	20 , 	24 , 	206 , 	220 , 	287 , 	219 , 	110 , 	132 , 	24 , 	41 , 	32 , 	8 , 	8 , 	20 , 	8 , 	26 , 	11 , 	7 , 	22 , 	12 ," 	3,275 ",,,Eastbay," 	75,125 ",,SF CBD," 	198,547 ",66.9%,,,
EN, 	152 , 	12 , 	92 , 	71 , 	812 , 	151 , 	214 , 	403 , 	608 , 	93 , 	125 , 	192 , 	61 , 	47 , 	58 , 	26 , 	39 , 	72 , 	42 , 	26 , 	46 , 	8 , 	12 , 	21 , 	39 , 	846 , 	936 , 	763 , 	638 , 	127 , 	174 , 	43 , 	64 , 	75 , 	19 , 	10 , 	42 , 	6 , 	37 , 	17 , 	12 , 	49 , 	26 ," 	7,305 ",,,Westbay," 	85,088 ",,non-CBD," 	104,501 ",35.2%,,,
EP, 	115 , 	74 , 	5 , 	50 , 	574 , 	78 , 	84 , 	176 , 	273 , 	93 , 	47 , 	92 , 	27 , 	15 , 	25 , 	9 , 	16 , 	30 , 	21 , 	23 , 	24 , 	10 , 	7 , 	21 , 	13 , 	419 , 	442 , 	326 , 	277 , 	44 , 	42 , 	14 , 	17 , 	27 , 	3 , 	3 , 	18 , 	4 , 	8 , 	7 , 	4 , 	39 , 	13 ," 	3,606 ",,,Transbay," 	147,977 ",,,,,,,
NB, 	88 , 	66 , 	54 , 	5 , 	190 , 	59 , 	66 , 	150 , 	240 , 	60 , 	53 , 	100 , 	25 , 	16 , 	23 , 	8 , 	7 , 	28 , 	19 , 	13 , 	24 , 	12 , 	8 , 	15 , 	13 , 	540 , 	538 , 	338 , 	333 , 	88 , 	69 , 	20 , 	17 , 	27 , 	5 , 	6 , 	13 , 	3 , 	9 , 	6 , 	5 , 	44 , 	17 ," 	3,422 ",,,SFO Ext," 	21,556 ",,,,,,,
BK, 	402 , 	834 , 	580 , 	194 , 	16 , 	362 , 	359 , 	392 , 	585 , 	249 , 	266 , 	260 , 	158 , 	141 , 	140 , 	93 , 	177 , 	338 , 	109 , 	164 , 	154 , 	77 , 	62 , 	46 , 	60 , 	676 , 	659 , 	808 , 	700 , 	236 , 	246 , 	139 , 	92 , 	125 , 	25 , 	48 , 	158 , 	23 , 	76 , 	38 , 	16 , 	79 , 	113 ," 	10,477 ",,,Extensions," 	36,407 ",,,,,,,
AS, 	119 , 	140 , 	71 , 	57 , 	312 , 	6 , 	93 , 	172 , 	257 , 	77 , 	100 , 	117 , 	51 , 	42 , 	53 , 	16 , 	26 , 	50 , 	31 , 	20 , 	33 , 	8 , 	9 , 	17 , 	31 , 	437 , 	481 , 	329 , 	332 , 	113 , 	97 , 	22 , 	17 , 	26 , 	8 , 	8 , 	28 , 	4 , 	19 , 	9 , 	8 , 	29 , 	14 ," 	3,891 ",,,,,,,,,,,
MA, 	143 , 	209 , 	87 , 	69 , 	336 , 	92 , 	9 , 	111 , 	211 , 	64 , 	139 , 	180 , 	113 , 	95 , 	97 , 	55 , 	69 , 	101 , 	98 , 	80 , 	101 , 	36 , 	29 , 	38 , 	47 , 	658 , 	704 , 	607 , 	556 , 	184 , 	141 , 	49 , 	50 , 	60 , 	19 , 	20 , 	61 , 	27 , 	137 , 	17 , 	15 , 	44 , 	29 ," 	5,984 ",,,,,,,,,,,
19, 	124 , 	416 , 	175 , 	154 , 	362 , 	171 , 	110 , 	8 , 	79 , 	31 , 	126 , 	162 , 	182 , 	163 , 	173 , 	131 , 	154 , 	301 , 	221 , 	295 , 	207 , 	120 , 	82 , 	95 , 	43 , 	578 , 	586 , 	484 , 	495 , 	136 , 	169 , 	117 , 	84 , 	112 , 	54 , 	46 , 	168 , 	95 , 	217 , 	56 , 	25 , 	25 , 	66 ," 	7,598 ",,,,,,,,,,,
12, 	197 , 	607 , 	262 , 	244 , 	509 , 	252 , 	210 , 	73 , 	18 , 	43 , 	225 , 	352 , 	360 , 	351 , 	278 , 	209 , 	228 , 	395 , 	297 , 	384 , 	293 , 	180 , 	151 , 	184 , 	79 , 	837 , 	845 , 	857 , 	784 , 	203 , 	241 , 	138 , 	119 , 	169 , 	90 , 	88 , 	267 , 	115 , 	289 , 	70 , 	44 , 	56 , 	90 ," 	11,689 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	36 , 	83 , 	90 , 	65 , 	242 , 	72 , 	60 , 	31 , 	41 , 	9 , 	134 , 	193 , 	241 , 	198 , 	136 , 	83 , 	102 , 	139 , 	21 , 	22 , 	20 , 	10 , 	8 , 	33 , 	25 , 	479 , 	483 , 	481 , 	353 , 	96 , 	75 , 	28 , 	41 , 	55 , 	7 , 	81 , 	200 , 	10 , 	32 , 	7 , 	6 , 	25 , 	11 ," 	4,567 ",,,Dtwn SF,"4,092","13,097","29,577","11,109","17,756","20,442","6,168","96,073"
