Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Jul 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
GP, 	19 , 	31 , 	13 , 	19 , 	43 , 	20 , 	26 , 	19 , 	38 , 	12 , 	26 , 	52 , 	14 , 	14 , 	9 , 	7 , 	10 , 	15 , 	14 , 	14 , 	17 , 	5 , 	11 , 	20 , 	18 , 	258 , 	279 ," 	1,162 ", 	310 , 	163 , 	173 , 	20 , 	68 , 	53 , 	41 , 	7 , 	24 , 	5 , 	32 , 	16 , 	20 , 	44 , 	27 ," 	3,190 ",,,,,,,,,,,
BP, 	27 , 	42 , 	12 , 	10 , 	31 , 	12 , 	27 , 	18 , 	51 , 	17 , 	41 , 	47 , 	23 , 	23 , 	14 , 	12 , 	17 , 	20 , 	25 , 	15 , 	14 , 	4 , 	6 , 	11 , 	29 , 	330 , 	494 ," 	2,401 ", 	600 , 	359 , 	358 , 	67 , 	33 , 	61 , 	74 , 	6 , 	16 , 	4 , 	39 , 	25 , 	36 , 	61 , 	43 ," 	5,555 ",,,,,,,,,,,
DC, 	18 , 	39 , 	14 , 	12 , 	44 , 	13 , 	24 , 	18 , 	53 , 	17 , 	34 , 	58 , 	22 , 	19 , 	16 , 	13 , 	19 , 	27 , 	29 , 	26 , 	17 , 	9 , 	7 , 	15 , 	15 , 	232 , 	196 , 	829 , 	264 , 	141 , 	215 , 	44 , 	73 , 	12 , 	39 , 	12 , 	35 , 	5 , 	31 , 	21 , 	39 , 	98 , 	52 ," 	2,915 ",,,,,,,,,,,
CM, 	7 , 	14 , 	2 , 	2 , 	11 , 	5 , 	6 , 	8 , 	24 , 	5 , 	10 , 	11 , 	5 , 	6 , 	5 , 	3 , 	6 , 	8 , 	10 , 	8 , 	9 , 	4 , 	3 , 	5 , 	5 , 	99 , 	95 , 	393 , 	162 , 	85 , 	122 , 	42 , 	71 , 	38 , 	8 , 	1 , 	9 , 	3 , 	21 , 	6 , 	10 , 	111 , 	23 ," 	1,481 ",,,,,,,,,,,
CV, 	3 , 	9 , 	3 , 	4 , 	19 , 	2 , 	9 , 	9 , 	15 , 	32 , 	30 , 	74 , 	26 , 	52 , 	18 , 	12 , 	5 , 	19 , 	6 , 	4 , 	2 , 	2 , 	1 , 	1 , 	3 , 	180 , 	74 , 	183 , 	59 , 	14 , 	10 , 	6 , 	5 , 	12 , 	2 , 	4 , 	95 , 	0 , 	4 , 	0 , 	1 , 	13 , 	2 ," 	1,023 ",,,,,,,,,,,
ED, 	12 , 	19 , 	11 , 	14 , 	54 , 	18 , 	29 , 	18 , 	43 , 	60 , 	80 , 	419 , 	59 , 	163 , 	44 , 	29 , 	36 , 	45 , 	15 , 	9 , 	5 , 	3 , 	3 , 	7 , 	14 ," 	1,076 ", 	286 , 	804 , 	289 , 	43 , 	51 , 	21 , 	21 , 	39 , 	7 , 	97 , 	26 , 	2 , 	8 , 	8 , 	6 , 	96 , 	9 ," 	4,100 ",,,,,,,,,,,
NC, 	4 , 	4 , 	2 , 	2 , 	8 , 	3 , 	10 , 	5 , 	13 , 	2 , 	5 , 	25 , 	2 , 	2 , 	4 , 	2 , 	2 , 	7 , 	33 , 	11 , 	25 , 	8 , 	4 , 	8 , 	1 , 	97 , 	39 , 	94 , 	37 , 	6 , 	9 , 	5 , 	6 , 	7 , 	3 , 	1 , 	1 , 	3 , 	34 , 	2 , 	0 , 	16 , 	4 , 	557 ,,,,,,,,,,,
WP, 	25 , 	38 , 	9 , 	9 , 	23 , 	17 , 	65 , 	28 , 	67 , 	7 , 	37 , 	100 , 	16 , 	21 , 	18 , 	13 , 	14 , 	28 , 	242 , 	54 , 	90 , 	15 , 	12 , 	32 , 	19 , 	262 , 	105 , 	299 , 	106 , 	43 , 	84 , 	29 , 	48 , 	38 , 	25 , 	5 , 	10 , 	40 , 	13 , 	16 , 	10 , 	33 , 	13 ," 	2,177 ",,,,,,,,,,,
SS, 	7 , 	9 , 	2 , 	1 , 	11 , 	2 , 	4 , 	3 , 	8 , 	3 , 	8 , 	11 , 	2 , 	4 , 	4 , 	2 , 	1 , 	5 , 	6 , 	5 , 	7 , 	2 , 	2 , 	3 , 	4 , 	55 , 	50 , 	188 , 	67 , 	28 , 	43 , 	13 , 	24 , 	24 , 	7 , 	1 , 	7 , 	2 , 	16 , 	5 , 	10 , 	31 , 	10 , 	696 ,,,,,,,,,,,
SB, 	5 , 	7 , 	1 , 	2 , 	7 , 	3 , 	3 , 	4 , 	7 , 	2 , 	6 , 	11 , 	4 , 	3 , 	4 , 	1 , 	1 , 	3 , 	4 , 	5 , 	6 , 	1 , 	1 , 	4 , 	2 , 	46 , 	34 , 	165 , 	81 , 	45 , 	74 , 	19 , 	40 , 	40 , 	22 , 	1 , 	6 , 	2 , 	9 , 	9 , 	4 , 	17 , 	7 , 	719 ,,,,,,,,,,,
SO, 	13 , 	32 , 	25 , 	32 , 	61 , 	18 , 	28 , 	17 , 	30 , 	12 , 	18 , 	35 , 	16 , 	12 , 	10 , 	4 , 	7 , 	24 , 	35 , 	50 , 	61 , 	32 , 	35 , 	47 , 	18 , 	216 , 	115 , 	645 , 	256 , 	67 , 	95 , 	47 , 	52 , 	91 , 	95 , 	10 , 	78 , 	15 , 	27 , 	35 , 	19 , 	20 , 	162 ," 	2,716 ",,,,,,,,,,,
MB, 	11 , 	12 , 	9 , 	9 , 	53 , 	8 , 	12 , 	9 , 	22 , 	5 , 	9 , 	19 , 	4 , 	4 , 	8 , 	2 , 	3 , 	7 , 	14 , 	13 , 	16 , 	7 , 	7 , 	13 , 	7 , 	147 , 	107 , 	398 , 	152 , 	55 , 	65 , 	23 , 	43 , 	69 , 	23 , 	2 , 	8 , 	4 , 	15 , 	11 , 	8 , 	158 , 	14 ," 	1,581 ",,,,,,,,,,,
Entries," 	1,876 "," 	3,102 "," 	1,828 "," 	1,816 "," 	5,166 "," 	2,239 "," 	3,024 "," 	1,966 "," 	3,854 "," 	1,850 "," 	3,452 "," 	4,776 "," 	2,168 "," 	2,599 "," 	1,877 "," 	1,117 "," 	1,581 "," 	3,002 "," 	2,300 "," 	1,935 "," 	2,558 "," 	1,181 "," 	1,061 "," 	2,254 "," 	2,301 "," 	9,746 "," 	6,527 "," 	20,383 "," 	8,372 "," 	5,463 "," 	6,577 "," 	3,264 "," 	5,685 "," 	2,935 "," 	1,545 "," 	1,050 "," 	4,201 ", 	594 ," 	1,989 ", 	681 , 	732 ," 	3,048 "," 	1,623 "," 	145,300 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
