Exit stations,Entry stations->,,WEEKDAY,,,Aug 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	13 , 	63 , 	57 , 	33 , 	220 , 	44 , 	77 , 	54 , 	62 , 	23 , 	46 , 	41 , 	19 , 	10 , 	20 , 	8 , 	6 , 	7 , 	9 , 	8 , 	12 , 	8 , 	4 , 	12 , 	18 , 	197 , 	137 , 	236 , 	141 , 	102 , 	109 , 	27 , 	26 , 	37 , 	11 , 	2 , 	5 , 	3 , 	5 , 	6 , 	13 , 	34 , 	11 , 	4 , 	11 , 	14 , 	3 , 	6 , 	7 , 	7 ," 	2,030 ",,,,,,,,,,,,,
EN, 	74 , 	18 , 	60 , 	41 , 	343 , 	59 , 	105 , 	113 , 	168 , 	36 , 	63 , 	64 , 	24 , 	19 , 	28 , 	10 , 	15 , 	17 , 	15 , 	10 , 	15 , 	6 , 	6 , 	15 , 	21 , 	388 , 	307 , 	390 , 	290 , 	122 , 	98 , 	35 , 	40 , 	58 , 	10 , 	5 , 	8 , 	4 , 	6 , 	13 , 	21 , 	63 , 	24 , 	5 , 	24 , 	17 , 	12 , 	15 , 	3 , 	7 ," 	3,310 ",,,,,,,,,,,,,
EP, 	58 , 	54 , 	9 , 	27 , 	269 , 	36 , 	60 , 	70 , 	86 , 	24 , 	26 , 	22 , 	20 , 	7 , 	10 , 	6 , 	7 , 	8 , 	12 , 	8 , 	9 , 	4 , 	2 , 	15 , 	7 , 	214 , 	174 , 	137 , 	132 , 	52 , 	33 , 	17 , 	14 , 	21 , 	2 , 	3 , 	3 , 	2 , 	4 , 	5 , 	5 , 	41 , 	9 , 	3 , 	17 , 	5 , 	5 , 	8 , 	1 , 	3 ," 	1,767 ",,,,,,,,,,,,,
NB, 	38 , 	37 , 	32 , 	9 , 	77 , 	23 , 	35 , 	65 , 	59 , 	20 , 	37 , 	25 , 	14 , 	9 , 	8 , 	5 , 	6 , 	9 , 	5 , 	6 , 	7 , 	2 , 	3 , 	6 , 	8 , 	216 , 	159 , 	117 , 	133 , 	57 , 	39 , 	13 , 	14 , 	13 , 	3 , 	3 , 	5 , 	4 , 	5 , 	3 , 	4 , 	57 , 	11 , 	1 , 	18 , 	7 , 	6 , 	8 , 	1 , 	4 ," 	1,443 ",,,,,,,,,,,,,
BK, 	249 , 	370 , 	286 , 	85 , 	36 , 	135 , 	150 , 	178 , 	201 , 	81 , 	126 , 	83 , 	77 , 	56 , 	56 , 	41 , 	63 , 	50 , 	44 , 	43 , 	42 , 	25 , 	17 , 	13 , 	39 , 	390 , 	271 , 	296 , 	237 , 	134 , 	112 , 	59 , 	41 , 	45 , 	15 , 	18 , 	46 , 	8 , 	23 , 	13 , 	15 , 	104 , 	54 , 	17 , 	51 , 	33 , 	48 , 	60 , 	10 , 	22 ," 	4,667 ",,,,,,,,,,,,,
AS, 	47 , 	56 , 	37 , 	24 , 	126 , 	9 , 	35 , 	67 , 	61 , 	25 , 	52 , 	34 , 	24 , 	13 , 	15 , 	9 , 	11 , 	8 , 	6 , 	7 , 	6 , 	4 , 	1 , 	4 , 	19 , 	204 , 	153 , 	127 , 	149 , 	67 , 	38 , 	12 , 	15 , 	12 , 	4 , 	3 , 	8 , 	2 , 	4 , 	3 , 	8 , 	36 , 	10 , 	2 , 	13 , 	10 , 	10 , 	9 , 	2 , 	6 ," 	1,611 ",,,,,,,,,,,,,
MA, 	87 , 	104 , 	52 , 	36 , 	145 , 	40 , 	22 , 	59 , 	80 , 	29 , 	94 , 	73 , 	56 , 	31 , 	41 , 	26 , 	22 , 	26 , 	47 , 	44 , 	53 , 	18 , 	22 , 	29 , 	30 , 	386 , 	277 , 	274 , 	259 , 	160 , 	89 , 	30 , 	36 , 	28 , 	12 , 	4 , 	21 , 	10 , 	38 , 	8 , 	7 , 	62 , 	20 , 	7 , 	18 , 	15 , 	14 , 	24 , 	21 , 	53 ," 	3,139 ",,,,,,,,,,,,,
19, 	56 , 	115 , 	68 , 	70 , 	171 , 	67 , 	62 , 	23 , 	15 , 	14 , 	54 , 	73 , 	63 , 	51 , 	50 , 	28 , 	36 , 	43 , 	62 , 	64 , 	72 , 	33 , 	32 , 	47 , 	29 , 	464 , 	352 , 	294 , 	303 , 	159 , 	118 , 	43 , 	40 , 	40 , 	15 , 	11 , 	29 , 	18 , 	43 , 	16 , 	15 , 	52 , 	31 , 	10 , 	20 , 	21 , 	27 , 	29 , 	14 , 	45 ," 	3,609 ",,,,,,,,,,,,,
12, 	69 , 	165 , 	84 , 	58 , 	185 , 	61 , 	83 , 	15 , 	25 , 	13 , 	62 , 	86 , 	104 , 	95 , 	80 , 	44 , 	68 , 	50 , 	77 , 	84 , 	94 , 	37 , 	34 , 	60 , 	35 , 	462 , 	317 , 	358 , 	293 , 	141 , 	102 , 	55 , 	59 , 	69 , 	26 , 	14 , 	39 , 	22 , 	56 , 	29 , 	22 , 	71 , 	33 , 	13 , 	23 , 	29 , 	22 , 	33 , 	27 , 	73 ," 	4,155 ",,,,,,,,,,,,,
LM, 	23 , 	34 , 	22 , 	18 , 	78 , 	27 , 	30 , 	12 , 	13 , 	12 , 	77 , 	102 , 	139 , 	99 , 	63 , 	55 , 	40 , 	39 , 	10 , 	10 , 	10 , 	3 , 	3 , 	8 , 	15 , 	326 , 	257 , 	245 , 	225 , 	100 , 	65 , 	29 , 	32 , 	32 , 	3 , 	58 , 	89 , 	5 , 	7 , 	6 , 	6 , 	15 , 	4 , 	39 , 	17 , 	33 , 	20 , 	23 , 	2 , 	14 ," 	2,592 ",,,,,,,,,,,,,
FV, 	44 , 	59 , 	26 , 	35 , 	129 , 	47 , 	87 , 	56 , 	60 , 	74 , 	24 , 	130 , 	134 , 	125 , 	119 , 	54 , 	52 , 	57 , 	17 , 	12 , 	18 , 	8 , 	12 , 	21 , 	61 , 	360 , 	261 , 	352 , 	319 , 	133 , 	125 , 	28 , 	44 , 	56 , 	7 , 	32 , 	67 , 	4 , 	9 , 	6 , 	12 , 	33 , 	8 , 	35 , 	9 , 	45 , 	20 , 	27 , 	6 , 	14 ," 	3,475 ",,,,,,,,,,,,,
