Exit stations,Entry stations->,,TOTAL,,,Apr 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	2,400 "," 	2,481 "," 	1,194 "," 	1,873 "," 	7,474 "," 	2,472 "," 	4,211 "," 	4,715 "," 	5,385 "," 	4,002 ", 	713 ," 	7,610 "," 	5,393 "," 	5,198 "," 	4,812 "," 	1,999 "," 	1,932 "," 	2,276 "," 	1,093 ", 	604 ," 	1,050 ", 	426 , 	499 ," 	1,297 "," 	2,341 "," 	23,209 "," 	23,990 "," 	22,889 "," 	20,659 "," 	8,871 "," 	5,867 "," 	1,921 "," 	2,657 "," 	3,699 ", 	270 ," 	1,414 "," 	3,064 ", 	198 , 	691 , 	315 , 	635 ," 	1,828 ", 	650 ," 	1,551 ", 	398 ," 	2,018 ", 	-   , 	-   , 	340 , 	505 ," 	201,089 ",,,,,,,,,,,,,
CL," 	2,089 "," 	3,989 "," 	1,705 "," 	1,844 "," 	4,823 "," 	2,464 "," 	4,533 "," 	5,838 "," 	7,484 "," 	6,332 "," 	6,690 ", 	870 ," 	5,171 "," 	5,299 "," 	4,505 "," 	2,674 "," 	3,552 "," 	3,861 "," 	1,748 "," 	1,897 "," 	1,746 "," 	1,161 ", 	964 ," 	1,621 "," 	2,624 "," 	17,035 "," 	16,102 "," 	16,332 "," 	12,191 "," 	4,599 "," 	3,917 "," 	2,232 "," 	2,141 "," 	4,120 ", 	485 ," 	2,138 "," 	6,650 ", 	554 ," 	1,220 ", 	611 , 	762 ," 	1,237 ", 	913 ," 	3,190 ", 	852 ," 	5,600 ", 	-   , 	-   , 	589 ," 	1,235 "," 	190,189 ",,,,,,,,,,,,,
SL, 	963 ," 	1,569 ", 	703 , 	649 ," 	4,718 "," 	1,146 "," 	2,854 "," 	5,502 "," 	8,303 "," 	7,507 "," 	5,655 "," 	5,335 ", 	456 ," 	3,055 "," 	3,531 "," 	1,518 "," 	1,961 "," 	2,472 ", 	756 , 	640 , 	584 , 	229 , 	206 , 	526 , 	994 ," 	17,903 "," 	20,190 "," 	16,718 "," 	13,484 "," 	4,631 "," 	2,531 "," 	1,166 "," 	1,900 "," 	2,915 ", 	229 ," 	1,033 "," 	2,510 ", 	181 , 	306 , 	347 , 	353 ," 	1,429 ", 	270 ," 	1,458 ", 	260 ," 	1,939 ", 	-   , 	-   , 	215 , 	387 ," 	154,187 ",,,,,,,,,,,,,
BF, 	549 , 	918 , 	346 , 	510 ," 	3,371 ", 	850 ," 	2,299 "," 	5,023 "," 	7,326 "," 	6,176 "," 	5,003 "," 	5,480 "," 	2,957 ", 	448 ," 	2,535 "," 	1,513 "," 	2,019 "," 	3,351 ", 	544 , 	247 , 	282 , 	92 , 	45 , 	302 , 	797 ," 	16,309 "," 	16,737 "," 	14,578 "," 	11,475 "," 	3,661 "," 	2,196 ", 	834 ," 	1,488 "," 	2,192 ", 	276 ," 	1,147 "," 	3,345 ", 	118 , 	236 , 	287 , 	404 , 	830 , 	254 ," 	1,766 ", 	203 ," 	1,924 ", 	-   , 	-   , 	130 , 	191 ," 	133,564 ",,,,,,,,,,,,,
HY, 	795 ," 	1,754 ", 	589 , 	700 ," 	3,093 ", 	915 ," 	2,241 "," 	4,953 "," 	6,326 "," 	3,499 "," 	4,865 "," 	4,601 "," 	3,314 "," 	2,429 ", 	413 ," 	2,368 "," 	4,492 "," 	5,404 ", 	757 , 	377 , 	465 , 	172 , 	116 , 	416 , 	837 ," 	11,585 "," 	12,072 "," 	9,333 "," 	7,438 "," 	2,577 "," 	1,522 ", 	793 , 	922 ," 	1,569 ", 	129 , 	452 ," 	1,734 ", 	233 , 	601 , 	135 , 	280 , 	627 , 	151 , 	846 , 	283 ," 	3,053 ", 	-   , 	-   , 	219 , 	561 ," 	113,006 ",,,,,,,,,,,,,
SH, 	432 , 	523 , 	195 , 	219 ," 	1,805 ", 	520 ," 	1,344 "," 	3,209 "," 	3,780 "," 	1,887 "," 	1,893 "," 	2,478 "," 	1,478 "," 	1,570 "," 	2,000 ", 	321 ," 	2,049 "," 	2,061 ", 	234 , 	177 , 	279 , 	48 , 	44 , 	141 , 	362 ," 	9,912 "," 	9,149 "," 	6,278 "," 	5,868 "," 	2,017 "," 	1,136 ", 	428 , 	497 ," 	1,233 ", 	149 , 	312 , 	880 , 	51 , 	192 , 	146 , 	190 , 	484 , 	112 , 	517 , 	228 ," 	2,531 ", 	-   , 	-   , 	44 , 	99 ," 	71,502 ",,,,,,,,,,,,,
UC, 	442 , 	812 , 	430 , 	491 ," 	3,610 ", 	869 ," 	1,526 "," 	4,635 "," 	5,264 "," 	2,790 "," 	1,999 "," 	3,513 "," 	2,084 "," 	1,948 "," 	4,329 "," 	1,613 ", 	529 ," 	4,123 ", 	311 , 	328 , 	393 , 	68 , 	86 , 	235 , 	331 ," 	20,888 "," 	18,760 "," 	9,954 "," 	8,847 "," 	2,425 ", 	945 , 	369 , 	562 ," 	1,592 ", 	142 , 	328 ," 	1,519 ", 	48 , 	186 , 	104 , 	112 , 	668 , 	86 , 	677 , 	416 ," 	2,385 ", 	-   , 	-   , 	124 , 	263 ," 	114,159 ",,,,,,,,,,,,,
FM, 	595 ," 	1,062 ", 	596 , 	559 ," 	4,096 ", 	694 ," 	1,947 "," 	5,929 "," 	6,011 "," 	2,511 "," 	2,435 "," 	3,863 "," 	2,611 "," 	3,466 "," 	5,327 "," 	2,961 "," 	3,369 ", 	841 , 	328 , 	444 , 	279 , 	172 , 	145 , 	360 , 	310 ," 	31,286 "," 	25,783 "," 	11,477 "," 	9,119 "," 	2,957 ", 	991 , 	513 , 	602 ," 	1,437 ", 	107 , 	516 ," 	1,180 ", 	78 , 	221 , 	125 , 	206 , 	978 , 	73 , 	567 , 	605 ," 	2,709 ", 	-   , 	-   , 	110 , 	222 ," 	142,773 ",,,,,,,,,,,,,
CN, 	534 , 	682 , 	574 , 	481 ," 	2,664 ", 	591 ," 	3,250 "," 	6,182 "," 	7,423 ", 	751 ," 	1,015 "," 	1,724 ", 	679 , 	568 , 	769 , 	261 , 	351 , 	334 , 	664 ," 	2,508 "," 	5,774 "," 	2,153 ", 	988 ," 	2,008 ", 	404 ," 	19,745 "," 	19,481 "," 	12,880 "," 	11,005 "," 	3,752 "," 	2,175 "," 	1,217 "," 	1,446 "," 	2,611 ", 	652 , 	121 , 	277 ," 	1,158 "," 	3,799 ", 	620 , 	590 ," 	3,727 ", 	787 , 	97 , 	897 , 	465 , 	-   , 	-   ," 	2,211 "," 	2,518 "," 	135,563 ",,,,,,,,,,,,,
PH, 	424 , 	510 , 	392 , 	565 ," 	3,653 ", 	524 ," 	4,031 "," 	8,481 "," 	10,039 ", 	500 , 	516 ," 	1,802 ", 	599 , 	271 , 	383 , 	146 , 	281 , 	442 ," 	2,302 ", 	708 ," 	2,700 "," 	1,281 ", 	795 ," 	2,973 ", 	416 ," 	39,448 "," 	38,638 "," 	17,131 "," 	15,549 "," 	4,622 "," 	2,131 "," 	2,119 "," 	1,190 "," 	1,961 ", 	388 , 	86 , 	136 , 	934 ," 	1,966 ", 	626 , 	812 ," 	5,137 ", 	559 , 	52 ," 	1,321 ", 	457 , 	-   , 	-   , 	768 ," 	1,163 "," 	181,928 ",,,,,,,,,,,,,
WC, 	659 , 	727 , 	685 , 	595 ," 	3,229 ", 	581 ," 	3,560 "," 	7,182 "," 	7,493 ", 	674 , 	975 ," 	1,660 ", 	631 , 	299 , 	472 , 	294 , 	329 , 	319 ," 	6,191 "," 	2,934 ", 	639 ," 	1,490 ", 	907 ," 	3,699 ", 	526 ," 	31,630 "," 	30,707 "," 	13,931 "," 	12,233 "," 	3,346 "," 	1,954 "," 	1,332 "," 	1,087 "," 	1,549 ", 	370 , 	117 , 	124 ," 	1,152 "," 	3,099 ", 	547 , 	553 ," 	5,293 ", 	705 , 	45 ," 	1,139 ", 	378 , 	-   , 	-   ," 	1,131 "," 	2,236 "," 	161,408 ",,,,,,,,,,,,,
LF, 	218 , 	212 , 	204 , 	178 ," 	1,505 ", 	193 ," 	1,358 "," 	3,821 "," 	3,395 ", 	139 , 	392 ," 	1,118 ", 	197 , 	83 , 	160 , 	59 , 	59 , 	159 ," 	2,372 "," 	1,399 "," 	1,448 ", 	363 , 	356 ," 	1,798 ", 	118 ," 	20,556 "," 	18,693 "," 	7,370 "," 	7,398 "," 	1,877 "," 	1,063 ", 	510 , 	346 , 	662 , 	121 , 	16 , 	47 , 	205 , 	647 , 	121 , 	203 ," 	2,738 ", 	330 , 	8 , 	648 , 	146 , 	-   , 	-   , 	358 , 	386 ," 	85,753 ",,,,,,,,,,,,,
OR, 	208 , 	347 , 	163 , 	207 ," 	1,121 ", 	218 ," 	1,039 "," 	2,632 "," 	2,941 ", 	239 , 	417 , 	910 , 	196 , 	52 , 	109 , 	51 , 	81 , 	140 , 	828 , 	770 , 	944 , 	457 , 	409 ," 	1,288 ", 	80 ," 	18,237 "," 	15,792 "," 	6,410 "," 	6,069 "," 	1,505 ", 	827 , 	654 , 	411 , 	501 , 	60 , 	69 , 	44 , 	158 , 	277 , 	157 , 	173 ," 	2,350 ", 	303 , 	12 , 	433 , 	155 , 	-   , 	-   , 	201 , 	255 ," 	70,900 ",,,,,,,,,,,,,
RR, 	587 , 	748 , 	725 , 	425 ," 	1,161 ", 	225 ," 	1,482 "," 	4,826 "," 	4,500 ", 	760 ," 	1,237 "," 	1,505 ", 	490 , 	225 , 	364 , 	157 , 	275 , 	372 ," 	1,896 "," 	2,917 "," 	3,685 "," 	1,696 "," 	1,417 ", 	539 , 	547 ," 	25,892 "," 	26,304 "," 	15,367 "," 	16,421 "," 	5,945 "," 	2,991 "," 	1,439 "," 	1,271 "," 	1,061 ", 	111 , 	94 , 	273 , 	507 , 	969 , 	280 , 	313 ," 	3,895 ", 	682 , 	125 , 	521 , 	351 , 	-   , 	-   , 	468 , 	852 ," 	138,893 ",,,,,,,,,,,,,
OW, 	666 , 	815 , 	337 , 	448 ," 	1,783 ", 	608 ," 	1,137 "," 	1,572 "," 	2,453 ", 	684 ," 	2,318 "," 	2,509 ", 	929 , 	894 , 	662 , 	313 , 	344 , 	297 , 	326 , 	343 , 	469 , 	116 , 	73 , 	529 , 	698 ," 	43,976 "," 	37,294 "," 	29,929 "," 	23,384 "," 	10,520 "," 	5,916 "," 	1,658 "," 	1,959 "," 	1,696 ", 	311 , 	300 , 	659 , 	141 , 	369 , 	439 , 	547 ," 	3,033 ", 	956 , 	234 , 	229 , 	293 , 	-   , 	-   , 	182 , 	458 ," 	185,806 ",,,,,,,,,,,,,
EM," 	12,206 "," 	24,535 "," 	17,060 "," 	18,162 "," 	28,588 "," 	22,189 "," 	33,173 "," 	45,202 "," 	40,911 "," 	29,282 "," 	28,974 "," 	18,574 "," 	23,383 "," 	20,825 "," 	14,853 "," 	12,282 "," 	24,516 "," 	35,978 "," 	24,570 "," 	48,638 "," 	38,054 "," 	24,113 "," 	21,661 "," 	29,999 "," 	55,659 "," 	5,423 "," 	2,834 "," 	12,849 "," 	15,939 "," 	29,656 "," 	46,294 "," 	30,694 "," 	39,646 "," 	33,527 "," 	20,635 "," 	15,741 "," 	60,172 "," 	9,960 "," 	14,986 "," 	14,776 "," 	14,795 "," 	11,324 "," 	25,987 "," 	22,713 "," 	4,409 "," 	20,234 ", 	-   , 	-   ," 	3,550 "," 	11,470 "," 	1,161,001 ",,,,,,,,,,,,,
MT," 	12,507 "," 	22,020 "," 	15,711 "," 	15,729 "," 	23,063 "," 	18,896 "," 	29,223 "," 	36,510 "," 	28,930 "," 	27,385 "," 	25,625 "," 	15,619 "," 	21,219 "," 	18,522 "," 	13,588 "," 	10,515 "," 	20,071 "," 	26,536 "," 	20,983 "," 	39,990 "," 	29,371 "," 	17,400 "," 	14,575 "," 	24,993 "," 	44,127 "," 	3,360 "," 	4,766 "," 	4,304 "," 	14,800 "," 	35,070 "," 	56,423 "," 	40,244 "," 	63,891 "," 	48,354 "," 	27,030 "," 	13,403 "," 	42,878 "," 	9,165 "," 	13,563 "," 	19,299 "," 	18,479 "," 	11,765 "," 	35,555 "," 	16,229 "," 	2,863 "," 	19,523 ", 	-   , 	-   ," 	3,141 "," 	8,565 "," 	1,085,778 ",,,,,,,,,,,,,
PL," 	10,856 "," 	16,684 "," 	8,589 "," 	8,578 "," 	17,018 "," 	9,832 "," 	17,184 "," 	20,675 "," 	20,381 "," 	15,469 "," 	18,710 "," 	14,321 "," 	13,422 "," 	11,614 "," 	7,505 "," 	5,312 "," 	8,043 "," 	9,120 "," 	10,008 "," 	13,408 "," 	10,943 "," 	6,038 "," 	5,096 "," 	12,042 "," 	28,567 "," 	18,350 "," 	6,922 "," 	4,415 "," 	8,518 "," 	33,970 "," 	43,185 "," 	27,824 "," 	52,218 "," 	33,177 "," 	13,626 "," 	6,189 "," 	18,033 "," 	4,818 "," 	8,609 "," 	9,780 "," 	10,463 "," 	31,669 "," 	17,020 "," 	6,840 "," 	3,264 "," 	7,273 ", 	-   , 	-   ," 	2,574 "," 	6,186 "," 	694,338 ",,,,,,,,,,,,,
CC," 	7,833 "," 	14,739 "," 	9,414 "," 	10,606 "," 	16,061 "," 	12,041 "," 	19,264 "," 	22,006 "," 	18,729 "," 	15,249 "," 	18,528 "," 	10,425 "," 	11,683 "," 	9,954 "," 	7,054 "," 	5,631 "," 	7,924 "," 	8,355 "," 	9,626 "," 	13,233 "," 	10,385 "," 	6,571 "," 	5,308 "," 	13,926 "," 	24,057 "," 	15,606 "," 	13,407 "," 	8,113 "," 	3,068 "," 	15,615 "," 	24,159 "," 	19,069 "," 	31,734 "," 	21,259 "," 	12,064 "," 	5,819 "," 	15,149 "," 	4,824 "," 	7,524 "," 	9,243 "," 	9,168 "," 	11,800 "," 	15,664 "," 	5,878 "," 	1,512 "," 	6,482 ", 	-   , 	-   ," 	1,801 "," 	5,375 "," 	572,935 ",,,,,,,,,,,,,
16," 	4,115 "," 	5,795 "," 	2,907 "," 	3,880 "," 	8,703 "," 	6,018 "," 	9,624 "," 	11,228 "," 	8,245 "," 	6,423 "," 	7,992 "," 	4,256 "," 	3,880 "," 	3,407 "," 	2,357 "," 	1,835 "," 	2,146 "," 	2,444 "," 	2,851 "," 	3,851 "," 	2,613 "," 	1,513 "," 	1,400 "," 	5,010 "," 	10,822 "," 	30,299 "," 	36,232 "," 	39,505 "," 	17,647 "," 	1,494 "," 	5,164 "," 	8,125 "," 	16,034 "," 	8,940 "," 	4,202 "," 	1,573 "," 	4,923 "," 	1,449 "," 	3,176 "," 	3,616 "," 	3,729 "," 	5,234 "," 	6,744 "," 	1,753 ", 	696 ," 	2,084 ", 	-   , 	-   , 	727 ," 	2,288 "," 	328,949 ",,,,,,,,,,,,,
24," 	4,389 "," 	4,354 "," 	1,763 "," 	2,418 "," 	6,382 "," 	3,038 "," 	5,432 "," 	7,919 "," 	6,865 "," 	3,761 "," 	5,576 "," 	3,769 "," 	2,344 "," 	1,845 "," 	1,458 "," 	1,007 ", 	902 , 	873 ," 	1,949 "," 	1,926 "," 	1,768 ", 	941 , 	799 ," 	2,707 "," 	6,205 "," 	40,244 "," 	47,574 "," 	51,223 "," 	26,145 "," 	5,615 "," 	1,428 "," 	7,107 "," 	13,925 "," 	7,441 "," 	3,046 ", 	695 ," 	1,932 ", 	765 ," 	2,180 "," 	2,506 "," 	3,315 "," 	4,617 "," 	5,388 ", 	961 , 	613 , 	826 , 	-   , 	-   , 	568 ," 	1,232 "," 	309,736 ",,,,,,,,,,,,,
GP," 	1,175 "," 	1,751 ", 	729 , 	792 ," 	3,278 ", 	987 ," 	1,983 "," 	3,851 "," 	4,215 "," 	1,301 "," 	1,778 "," 	2,227 "," 	1,046 ", 	745 , 	720 , 	279 , 	283 , 	434 ," 	1,030 "," 	1,174 ", 	988 , 	340 , 	415 ," 	1,226 "," 	1,821 "," 	26,825 "," 	32,412 "," 	31,632 "," 	17,263 "," 	8,104 "," 	6,887 ", 	708 ," 	3,031 "," 	1,803 "," 	1,280 ", 	327 ," 	1,511 ", 	429 , 	896 , 	829 ," 	1,706 "," 	2,883 "," 	2,923 ", 	521 , 	395 , 	314 , 	-   , 	-   , 	262 , 	791 ," 	178,300 ",,,,,,,,,,,,,
BP," 	1,736 "," 	2,288 ", 	874 , 	944 ," 	2,596 ", 	987 ," 	1,925 "," 	2,929 "," 	3,802 "," 	1,853 "," 	2,289 "," 	1,966 "," 	1,626 "," 	1,219 ", 	849 , 	491 , 	423 , 	446 ," 	1,153 ", 	967 , 	950 , 	299 , 	323 ," 	1,108 "," 	2,158 "," 	33,165 "," 	42,371 "," 	61,302 "," 	28,612 "," 	14,383 "," 	13,082 "," 	3,015 "," 	1,131 "," 	2,389 "," 	1,755 ", 	667 ," 	1,439 ", 	272 ," 	1,071 "," 	1,635 "," 	2,893 "," 	3,448 "," 	3,471 ", 	605 , 	239 , 	404 , 	-   , 	-   , 	327 ," 	1,121 "," 	254,998 ",,,,,,,,,,,,,
DC," 	2,648 "," 	4,198 "," 	1,566 "," 	1,150 "," 	3,407 "," 	1,209 "," 	2,263 "," 	3,579 "," 	5,190 "," 	2,924 "," 	3,816 "," 	4,272 "," 	2,861 "," 	2,161 "," 	1,687 "," 	1,337 "," 	1,596 "," 	1,583 "," 	2,619 "," 	1,988 "," 	1,566 ", 	686 , 	577 ," 	1,027 "," 	2,093 "," 	31,685 "," 	41,204 "," 	38,489 "," 	20,496 "," 	9,049 "," 	8,244 "," 	1,763 "," 	2,901 ", 	877 ," 	1,139 ", 	935 ," 	3,132 "," 	1,160 "," 	2,050 "," 	1,900 "," 	3,620 "," 	6,104 "," 	6,413 "," 	1,262 ", 	458 ," 	1,172 ", 	-   , 	-   , 	673 ," 	2,054 "," 	244,783 ",,,,,,,,,,,,,
CM, 	400 , 	666 , 	137 , 	183 ," 	1,042 ", 	213 , 	568 ," 	1,602 "," 	2,702 ", 	261 , 	201 , 	376 , 	206 , 	223 , 	120 , 	128 , 	146 , 	95 , 	632 , 	349 , 	373 , 	146 , 	60 , 	99 , 	350 ," 	20,017 "," 	23,367 "," 	15,746 "," 	11,353 "," 	3,919 "," 	3,043 "," 	1,153 "," 	1,909 "," 	1,066 ", 	303 , 	81 , 	348 , 	70 , 	385 , 	529 ," 	1,327 "," 	4,019 "," 	2,082 ", 	90 , 	85 , 	67 , 	-   , 	-   , 	130 , 	405 ," 	102,772 ",,,,,,,,,,,,,
CV, 	118 , 	182 , 	149 , 	178 ," 	1,177 ", 	211 , 	545 ," 	1,786 "," 	2,686 "," 	2,962 "," 	1,235 "," 	2,289 ", 	941 ," 	1,196 ", 	470 , 	369 , 	399 , 	479 , 	126 , 	79 , 	115 , 	29 , 	66 , 	111 , 	301 ," 	12,425 "," 	13,021 "," 	7,800 "," 	6,268 "," 	2,005 ", 	830 , 	478 , 	568 ," 	1,059 ", 	76 , 	263 ," 	2,449 ", 	27 , 	35 , 	108 , 	195 , 	601 , 	154 ," 	1,651 ", 	201 , 	424 , 	-   , 	-   , 	18 , 	26 ," 	68,881 ",,,,,,,,,,,,,
