Exit stations,Entry stations->,,WEEKDAY,,,Aug 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV, 	93 , 	98 , 	50 , 	67 , 	266 , 	102 , 	161 , 	176 , 	234 , 	144 , 	26 , 	230 , 	224 , 	189 , 	187 , 	78 , 	82 , 	94 , 	46 , 	22 , 	35 , 	13 , 	19 , 	52 , 	90 , 	936 , 	957 , 	826 , 	782 , 	341 , 	227 , 	62 , 	96 , 	89 , 	11 , 	51 , 	126 , 	6 , 	25 , 	14 , 	26 , 	70 , 	23 , 	60 , 	15 , 	79 , 	-   , 	-   , 	15 , 	18 ," 	7,636 ",,,,,,,,,,,,,
CL, 	70 , 	125 , 	52 , 	49 , 	155 , 	76 , 	148 , 	191 , 	270 , 	208 , 	217 , 	31 , 	131 , 	144 , 	145 , 	74 , 	73 , 	88 , 	56 , 	45 , 	49 , 	25 , 	18 , 	42 , 	82 , 	572 , 	540 , 	480 , 	407 , 	165 , 	131 , 	58 , 	63 , 	78 , 	13 , 	55 , 	193 , 	15 , 	36 , 	17 , 	21 , 	45 , 	20 , 	80 , 	24 , 	109 , 	-   , 	-   , 	23 , 	42 ," 	5,752 ",,,,,,,,,,,,,
SL, 	44 , 	56 , 	31 , 	30 , 	186 , 	50 , 	124 , 	232 , 	371 , 	291 , 	222 , 	135 , 	16 , 	114 , 	145 , 	69 , 	86 , 	97 , 	28 , 	27 , 	22 , 	9 , 	10 , 	21 , 	40 , 	787 , 	843 , 	607 , 	539 , 	171 , 	108 , 	50 , 	71 , 	77 , 	9 , 	40 , 	109 , 	9 , 	16 , 	14 , 	13 , 	51 , 	14 , 	63 , 	8 , 	85 , 	-   , 	-   , 	9 , 	16 ," 	6,164 ",,,,,,,,,,,,,
BF, 	21 , 	38 , 	15 , 	17 , 	113 , 	33 , 	89 , 	217 , 	313 , 	224 , 	183 , 	133 , 	109 , 	20 , 	98 , 	61 , 	78 , 	113 , 	18 , 	10 , 	10 , 	2 , 	2 , 	13 , 	32 , 	685 , 	705 , 	565 , 	470 , 	155 , 	83 , 	35 , 	50 , 	55 , 	10 , 	40 , 	142 , 	6 , 	7 , 	10 , 	15 , 	34 , 	11 , 	64 , 	7 , 	78 , 	-   , 	-   , 	4 , 	7 ," 	5,199 ",,,,,,,,,,,,,
HY, 	34 , 	69 , 	24 , 	28 , 	121 , 	38 , 	95 , 	221 , 	273 , 	141 , 	195 , 	148 , 	142 , 	91 , 	20 , 	89 , 	178 , 	217 , 	27 , 	18 , 	18 , 	7 , 	6 , 	14 , 	29 , 	510 , 	531 , 	355 , 	302 , 	105 , 	65 , 	36 , 	37 , 	43 , 	6 , 	19 , 	76 , 	9 , 	23 , 	8 , 	12 , 	27 , 	7 , 	35 , 	12 , 	133 , 	-   , 	-   , 	10 , 	23 ," 	4,628 ",,,,,,,,,,,,,
SH, 	19 , 	26 , 	7 , 	11 , 	68 , 	20 , 	41 , 	130 , 	168 , 	79 , 	74 , 	76 , 	66 , 	56 , 	77 , 	12 , 	68 , 	93 , 	8 , 	9 , 	11 , 	1 , 	2 , 	6 , 	13 , 	431 , 	400 , 	256 , 	254 , 	88 , 	49 , 	17 , 	21 , 	35 , 	6 , 	13 , 	39 , 	2 , 	8 , 	7 , 	6 , 	19 , 	4 , 	19 , 	6 , 	102 , 	-   , 	-   , 	2 , 	5 ," 	2,929 ",,,,,,,,,,,,,
UC, 	17 , 	32 , 	17 , 	18 , 	152 , 	38 , 	72 , 	197 , 	218 , 	108 , 	81 , 	79 , 	85 , 	82 , 	170 , 	60 , 	25 , 	172 , 	15 , 	14 , 	18 , 	5 , 	3 , 	9 , 	13 , 	908 , 	790 , 	386 , 	377 , 	109 , 	37 , 	14 , 	26 , 	41 , 	7 , 	13 , 	66 , 	1 , 	8 , 	6 , 	3 , 	29 , 	5 , 	32 , 	15 , 	105 , 	-   , 	-   , 	5 , 	11 ," 	4,693 ",,,,,,,,,,,,,
FM, 	25 , 	40 , 	25 , 	28 , 	161 , 	27 , 	79 , 	251 , 	253 , 	107 , 	101 , 	89 , 	101 , 	126 , 	219 , 	110 , 	158 , 	33 , 	17 , 	16 , 	10 , 	7 , 	7 , 	12 , 	14 ," 	1,316 "," 	1,108 ", 	417 , 	362 , 	126 , 	37 , 	20 , 	20 , 	35 , 	4 , 	25 , 	53 , 	4 , 	10 , 	4 , 	8 , 	35 , 	5 , 	28 , 	18 , 	100 , 	-   , 	-   , 	5 , 	8 ," 	5,763 ",,,,,,,,,,,,,
CN, 	25 , 	29 , 	20 , 	24 , 	104 , 	24 , 	145 , 	274 , 	318 , 	31 , 	44 , 	54 , 	27 , 	19 , 	30 , 	8 , 	17 , 	17 , 	30 , 	93 , 	206 , 	73 , 	34 , 	90 , 	16 , 	884 , 	848 , 	508 , 	487 , 	160 , 	86 , 	51 , 	54 , 	66 , 	22 , 	5 , 	10 , 	49 , 	147 , 	27 , 	25 , 	150 , 	29 , 	4 , 	33 , 	19 , 	-   , 	-   , 	96 , 	106 ," 	5,619 ",,,,,,,,,,,,,
PH, 	18 , 	21 , 	18 , 	22 , 	134 , 	23 , 	166 , 	371 , 	431 , 	22 , 	20 , 	44 , 	24 , 	9 , 	18 , 	9 , 	13 , 	16 , 	89 , 	29 , 	101 , 	45 , 	32 , 	117 , 	13 ," 	1,698 "," 	1,669 ", 	649 , 	637 , 	198 , 	78 , 	100 , 	52 , 	61 , 	11 , 	3 , 	4 , 	40 , 	81 , 	22 , 	30 , 	199 , 	23 , 	4 , 	44 , 	17 , 	-   , 	-   , 	34 , 	61 ," 	7,520 ",,,,,,,,,,,,,
WC, 	21 , 	29 , 	24 , 	23 , 	118 , 	22 , 	159 , 	311 , 	330 , 	22 , 	36 , 	49 , 	25 , 	10 , 	20 , 	12 , 	17 , 	12 , 	222 , 	112 , 	29 , 	57 , 	38 , 	159 , 	17 ," 	1,407 "," 	1,357 ", 	503 , 	493 , 	149 , 	65 , 	51 , 	44 , 	53 , 	15 , 	4 , 	5 , 	50 , 	134 , 	24 , 	21 , 	192 , 	27 , 	2 , 	42 , 	17 , 	-   , 	-   , 	49 , 	96 ," 	6,674 ",,,,,,,,,,,,,
LF, 	7 , 	9 , 	7 , 	7 , 	67 , 	8 , 	63 , 	164 , 	165 , 	8 , 	14 , 	25 , 	8 , 	2 , 	6 , 	1 , 	4 , 	6 , 	92 , 	48 , 	54 , 	16 , 	12 , 	71 , 	5 , 	922 , 	860 , 	266 , 	278 , 	77 , 	38 , 	20 , 	13 , 	17 , 	3 , 	1 , 	1 , 	9 , 	32 , 	8 , 	9 , 	105 , 	15 , 	1 , 	25 , 	5 , 	-   , 	-   , 	14 , 	14 ," 	3,600 ",,,,,,,,,,,,,
OR, 	8 , 	11 , 	5 , 	9 , 	51 , 	9 , 	38 , 	111 , 	128 , 	10 , 	17 , 	16 , 	8 , 	3 , 	6 , 	2 , 	3 , 	7 , 	35 , 	28 , 	36 , 	17 , 	21 , 	52 , 	3 , 	836 , 	707 , 	224 , 	244 , 	60 , 	33 , 	27 , 	11 , 	17 , 	2 , 	3 , 	2 , 	5 , 	10 , 	8 , 	7 , 	84 , 	13 , 	2 , 	15 , 	7 , 	-   , 	-   , 	7 , 	10 ," 	2,963 ",,,,,,,,,,,,,
RR, 	22 , 	30 , 	30 , 	19 , 	44 , 	11 , 	61 , 	187 , 	205 , 	28 , 	50 , 	39 , 	26 , 	10 , 	14 , 	7 , 	9 , 	12 , 	84 , 	111 , 	148 , 	70 , 	51 , 	20 , 	22 ," 	1,164 "," 	1,112 ", 	558 , 	605 , 	238 , 	104 , 	60 , 	40 , 	32 , 	3 , 	4 , 	11 , 	22 , 	34 , 	12 , 	13 , 	159 , 	26 , 	6 , 	20 , 	14 , 	-   , 	-   , 	21 , 	36 ," 	5,604 ",,,,,,,,,,,,,
OW, 	25 , 	35 , 	12 , 	13 , 	74 , 	28 , 	45 , 	64 , 	88 , 	28 , 	89 , 	83 , 	37 , 	33 , 	29 , 	12 , 	14 , 	14 , 	16 , 	13 , 	16 , 	5 , 	3 , 	22 , 	24 ," 	1,815 "," 	1,520 ", 	980 , 	872 , 	377 , 	217 , 	64 , 	61 , 	45 , 	13 , 	11 , 	32 , 	4 , 	17 , 	17 , 	25 , 	120 , 	42 , 	13 , 	11 , 	12 , 	-   , 	-   , 	9 , 	18 ," 	7,118 ",,,,,,,,,,,,,
EM, 	553 ," 	1,054 ", 	684 , 	766 ," 	1,202 ", 	924 ," 	1,454 "," 	1,969 "," 	1,726 "," 	1,230 "," 	1,159 ", 	676 ," 	1,028 ", 	867 , 	650 , 	537 ," 	1,071 "," 	1,516 "," 	1,093 "," 	2,127 "," 	1,676 "," 	1,106 ", 	975 ," 	1,324 "," 	2,257 ", 	234 , 	116 , 	490 , 	681 ," 	1,231 "," 	1,950 "," 	1,310 "," 	1,664 "," 	1,444 ", 	924 , 	679 ," 	2,570 ", 	414 , 	650 , 	675 , 	626 , 	460 ," 	1,155 "," 	1,039 ", 	150 , 	940 , 	-   , 	-   , 	163 , 	498 ," 	49,681 ",,,,,,,,,,,,,
MT, 	525 , 	933 , 	652 , 	621 , 	936 , 	784 ," 	1,228 "," 	1,564 "," 	1,206 "," 	1,127 "," 	1,016 ", 	574 , 	870 , 	781 , 	598 , 	444 , 	833 ," 	1,137 ", 	891 ," 	1,673 "," 	1,276 ", 	784 , 	652 ," 	1,048 "," 	1,668 ", 	130 , 	183 , 	171 , 	629 ," 	1,472 "," 	2,410 "," 	1,704 "," 	2,614 "," 	2,008 "," 	1,135 ", 	586 ," 	1,900 ", 	370 , 	572 , 	814 , 	814 , 	501 ," 	1,576 ", 	696 , 	102 , 	832 , 	-   , 	-   , 	146 , 	368 ," 	45,550 ",,,,,,,,,,,,,
PL, 	431 , 	673 , 	316 , 	300 , 	606 , 	364 , 	653 , 	775 , 	782 , 	579 , 	662 , 	427 , 	477 , 	443 , 	286 , 	225 , 	294 , 	327 , 	401 , 	507 , 	367 , 	208 , 	162 , 	416 , 	889 , 	705 , 	283 , 	141 , 	316 ," 	1,183 "," 	1,498 "," 	1,015 "," 	1,866 "," 	1,178 ", 	554 , 	212 , 	659 , 	170 , 	333 , 	402 , 	384 ," 	1,231 ", 	622 , 	241 , 	95 , 	270 , 	-   , 	-   , 	113 , 	238 ," 	25,280 ",,,,,,,,,,,,,
CC, 	350 , 	610 , 	369 , 	388 , 	561 , 	465 , 	798 , 	876 , 	772 , 	627 , 	707 , 	375 , 	474 , 	418 , 	294 , 	238 , 	338 , 	331 , 	412 , 	542 , 	421 , 	244 , 	213 , 	527 , 	862 , 	658 , 	606 , 	294 , 	98 , 	558 , 	903 , 	740 ," 	1,284 ", 	869 , 	517 , 	252 , 	687 , 	184 , 	313 , 	380 , 	388 , 	528 , 	630 , 	255 , 	53 , 	275 , 	-   , 	-   , 	93 , 	235 ," 	23,009 ",,,,,,,,,,,,,
16, 	193 , 	221 , 	115 , 	153 , 	311 , 	207 , 	368 , 	423 , 	335 , 	232 , 	305 , 	151 , 	148 , 	140 , 	95 , 	82 , 	98 , 	104 , 	127 , 	163 , 	117 , 	63 , 	51 , 	207 , 	365 ," 	1,243 "," 	1,577 "," 	1,420 ", 	627 , 	43 , 	187 , 	312 , 	579 , 	348 , 	175 , 	69 , 	211 , 	57 , 	124 , 	148 , 	135 , 	215 , 	276 , 	80 , 	21 , 	97 , 	-   , 	-   , 	38 , 	84 ," 	12,841 ",,,,,,,,,,,,,
24, 	175 , 	170 , 	61 , 	92 , 	212 , 	102 , 	200 , 	297 , 	267 , 	135 , 	208 , 	126 , 	101 , 	73 , 	66 , 	43 , 	33 , 	33 , 	73 , 	70 , 	61 , 	36 , 	33 , 	94 , 	208 ," 	1,671 "," 	2,042 "," 	1,785 ", 	956 , 	187 , 	50 , 	247 , 	463 , 	258 , 	126 , 	30 , 	72 , 	31 , 	98 , 	102 , 	128 , 	174 , 	218 , 	38 , 	19 , 	26 , 	-   , 	-   , 	27 , 	54 ," 	11,770 ",,,,,,,,,,,,,
GP, 	41 , 	71 , 	29 , 	32 , 	123 , 	37 , 	81 , 	154 , 	165 , 	54 , 	59 , 	62 , 	42 , 	28 , 	31 , 	15 , 	14 , 	14 , 	41 , 	51 , 	37 , 	17 , 	18 , 	53 , 	68 ," 	1,141 "," 	1,395 "," 	1,164 ", 	669 , 	310 , 	255 , 	24 , 	118 , 	62 , 	50 , 	13 , 	63 , 	16 , 	39 , 	35 , 	68 , 	119 , 	138 , 	26 , 	12 , 	12 , 	-   , 	-   , 	10 , 	34 ," 	7,114 ",,,,,,,,,,,,,
BP, 	69 , 	82 , 	30 , 	29 , 	96 , 	35 , 	65 , 	124 , 	160 , 	70 , 	77 , 	61 , 	60 , 	43 , 	30 , 	17 , 	21 , 	17 , 	46 , 	43 , 	35 , 	9 , 	9 , 	33 , 	67 ," 	1,375 "," 	1,777 "," 	2,228 "," 	1,099 ", 	520 , 	447 , 	114 , 	38 , 	85 , 	77 , 	21 , 	52 , 	11 , 	42 , 	63 , 	102 , 	145 , 	135 , 	23 , 	8 , 	16 , 	-   , 	-   , 	15 , 	37 ," 	9,760 ",,,,,,,,,,,,,
DC, 	76 , 	110 , 	41 , 	36 , 	101 , 	30 , 	79 , 	134 , 	198 , 	77 , 	101 , 	85 , 	77 , 	54 , 	48 , 	38 , 	43 , 	36 , 	67 , 	59 , 	51 , 	17 , 	19 , 	32 , 	58 ," 	1,350 "," 	1,726 "," 	1,385 ", 	834 , 	363 , 	284 , 	60 , 	104 , 	34 , 	40 , 	33 , 	97 , 	29 , 	56 , 	71 , 	127 , 	242 , 	236 , 	37 , 	14 , 	35 , 	-   , 	-   , 	20 , 	54 ," 	8,894 ",,,,,,,,,,,,,
CM, 	18 , 	27 , 	5 , 	7 , 	36 , 	10 , 	23 , 	68 , 	113 , 	9 , 	10 , 	11 , 	6 , 	7 , 	5 , 	6 , 	6 , 	4 , 	22 , 	10 , 	14 , 	5 , 	1 , 	5 , 	14 , 	886 ," 	1,004 ", 	631 , 	489 , 	163 , 	126 , 	43 , 	81 , 	38 , 	14 , 	2 , 	18 , 	3 , 	17 , 	22 , 	48 , 	153 , 	85 , 	3 , 	3 , 	3 , 	-   , 	-   , 	7 , 	17 ," 	4,298 ",,,,,,,,,,,,,
CV, 	5 , 	10 , 	6 , 	7 , 	52 , 	11 , 	28 , 	80 , 	113 , 	117 , 	47 , 	61 , 	37 , 	43 , 	17 , 	12 , 	18 , 	26 , 	6 , 	3 , 	4 , 	1 , 	2 , 	5 , 	10 , 	538 , 	579 , 	278 , 	276 , 	77 , 	36 , 	17 , 	23 , 	33 , 	4 , 	13 , 	100 , 	1 , 	1 , 	4 , 	7 , 	22 , 	7 , 	61 , 	9 , 	17 , 	-   , 	-   , 	0 , 	1 ," 	2,825 ",,,,,,,,,,,,,
ED, 	13 , 	25 , 	12 , 	14 , 	143 , 	23 , 	64 , 	218 , 	277 , 	188 , 	128 , 	188 , 	105 , 	140 , 	67 , 	38 , 	67 , 	54 , 	9 , 	5 , 	5 , 	2 , 	3 , 	10 , 	32 ," 	2,140 "," 	1,862 ", 	753 , 	754 , 	256 , 	86 , 	73 , 	65 , 	100 , 	18 , 	100 , 	39 , 	1 , 	6 , 	23 , 	13 , 	137 , 	17 , 	44 , 	70 , 	46 , 	-   , 	-   , 	3 , 	5 ," 	8,437 ",,,,,,,,,,,,,
NC, 	3 , 	5 , 	3 , 	4 , 	29 , 	5 , 	44 , 	111 , 	115 , 	7 , 	7 , 	13 , 	9 , 	6 , 	7 , 	1 , 	2 , 	4 , 	44 , 	35 , 	44 , 	9 , 	4 , 	22 , 	4 , 	321 , 	328 , 	197 , 	198 , 	65 , 	34 , 	17 , 	14 , 	27 , 	4 , 	1 , 	1 , 	9 , 	22 , 	9 , 	11 , 	51 , 	6 , 	1 , 	12 , 	6 , 	-   , 	-   , 	14 , 	16 ," 	1,900 ",,,,,,,,,,,,,
WP, 	21 , 	15 , 	7 , 	6 , 	70 , 	13 , 	145 , 	169 , 	226 , 	20 , 	24 , 	34 , 	15 , 	7 , 	22 , 	6 , 	7 , 	9 , 	147 , 	73 , 	131 , 	30 , 	14 , 	38 , 	18 , 	546 , 	487 , 	440 , 	404 , 	140 , 	116 , 	48 , 	54 , 	63 , 	16 , 	1 , 	5 , 	21 , 	21 , 	17 , 	27 , 	120 , 	20 , 	2 , 	17 , 	15 , 	-   , 	-   , 	18 , 	27 ," 	3,891 ",,,,,,,,,,,,,
SS, 	15 , 	30 , 	8 , 	7 , 	32 , 	8 , 	28 , 	66 , 	89 , 	13 , 	15 , 	18 , 	12 , 	10 , 	7 , 	5 , 	5 , 	3 , 	26 , 	22 , 	23 , 	7 , 	6 , 	11 , 	21 , 	646 , 	726 , 	457 , 	365 , 	145 , 	102 , 	35 , 	72 , 	67 , 	19 , 	7 , 	24 , 	8 , 	15 , 	16 , 	34 , 	66 , 	64 , 	7 , 	2 , 	4 , 	-   , 	-   , 	9 , 	19 ," 	3,396 ",,,,,,,,,,,,,
SB, 	21 , 	38 , 	12 , 	10 , 	34 , 	16 , 	29 , 	62 , 	84 , 	16 , 	27 , 	21 , 	13 , 	15 , 	13 , 	6 , 	3 , 	8 , 	23 , 	29 , 	20 , 	8 , 	7 , 	12 , 	26 , 	617 , 	723 , 	443 , 	388 , 	140 , 	131 , 	71 , 	112 , 	127 , 	44 , 	7 , 	11 , 	11 , 	27 , 	35 , 	13 , 	65 , 	53 , 	4 , 	3 , 	2 , 	-   , 	-   , 	14 , 	20 ," 	3,613 ",,,,,,,,,,,,,
SO, 	70 , 	130 , 	74 , 	105 , 	169 , 	64 , 	137 , 	116 , 	143 , 	50 , 	70 , 	44 , 	45 , 	30 , 	24 , 	23 , 	24 , 	33 , 	152 , 	189 , 	189 , 	94 , 	86 , 	151 , 	146 , 	468 , 	500 , 	924 , 	437 , 	195 , 	158 , 	110 , 	150 , 	224 , 	157 , 	19 , 	118 , 	58 , 	125 , 	57 , 	52 , 	55 , 	286 , 	39 , 	16 , 	17 , 	-   , 	-   , 	27 , 	109 ," 	6,659 ",,,,,,,,,,,,,
MB, 	28 , 	72 , 	32 , 	31 , 	158 , 	33 , 	64 , 	121 , 	138 , 	16 , 	22 , 	17 , 	14 , 	9 , 	6 , 	3 , 	4 , 	4 , 	29 , 	23 , 	24 , 	13 , 	12 , 	23 , 	43 ," 	1,062 "," 	1,328 ", 	630 , 	568 , 	251 , 	199 , 	129 , 	149 , 	237 , 	91 , 	6 , 	18 , 	6 , 	18 , 	64 , 	39 , 	279 , 	51 , 	7 , 	6 , 	2 , 	-   , 	-   , 	6 , 	15 ," 	6,098 ",,,,,,,,,,,,,
WD, 	7 , 	13 , 	7 , 	8 , 	55 , 	13 , 	24 , 	122 , 	133 , 	103 , 	60 , 	83 , 	62 , 	68 , 	39 , 	20 , 	33 , 	27 , 	4 , 	5 , 	3 , 	1 , 	2 , 	4 , 	14 , 	894 , 	762 , 	319 , 	289 , 	106 , 	44 , 	33 , 	30 , 	42 , 	4 , 	70 , 	46 , 	1 , 	3 , 	8 , 	5 , 	45 , 	8 , 	21 , 	31 , 	22 , 	-   , 	-   , 	1 , 	2 ," 	3,688 ",,,,,,,,,,,,,
OA, 	11 , 	31 , 	30 , 	33 , 	58 , 	23 , 	29 , 	40 , 	49 , 	18 , 	12 , 	27 , 	7 , 	6 , 	11 , 	7 , 	16 , 	19 , 	27 , 	43 , 	34 , 	18 , 	12 , 	15 , 	9 , 	177 , 	141 , 	95 , 	73 , 	27 , 	25 , 	15 , 	9 , 	15 , 	3 , 	8 , 	60 , 	11 , 	18 , 	3 , 	4 , 	24 , 	5 , 	29 , 	8 , 	16 , 	-   , 	-   , 	3 , 	19 ," 	1,374 ",,,,,,,,,,,,,
WS, 	16 , 	50 , 	26 , 	25 , 	204 , 	33 , 	62 , 	218 , 	182 , 	94 , 	81 , 	99 , 	83 , 	80 , 	123 , 	92 , 	98 , 	97 , 	16 , 	15 , 	14 , 	5 , 	7 , 	14 , 	14 , 	798 , 	799 , 	311 , 	292 , 	107 , 	30 , 	14 , 	20 , 	37 , 	3 , 	17 , 	42 , 	7 , 	15 , 	4 , 	1 , 	21 , 	2 , 	18 , 	14 , 	32 , 	-   , 	-   , 	9 , 	13 ," 	4,354 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
