Exit stations,Entry stations->,,TOTAL,,,Aug 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	2,458 "," 	2,834 "," 	1,436 "," 	1,792 "," 	7,014 "," 	2,772 "," 	4,354 "," 	4,770 "," 	5,594 "," 	4,063 ", 	960 ," 	8,921 "," 	6,239 "," 	6,081 "," 	5,301 "," 	2,353 "," 	2,055 "," 	3,367 "," 	1,232 ", 	728 , 	977 , 	449 , 	600 ," 	1,312 "," 	2,394 "," 	23,148 "," 	23,784 "," 	23,310 "," 	21,277 "," 	8,425 "," 	5,703 "," 	1,923 "," 	2,487 "," 	2,306 ", 	271 ," 	1,592 "," 	3,538 ", 	267 , 	738 , 	376 , 	687 ," 	2,007 ", 	758 ," 	1,838 ", 	420 ," 	1,661 ", 	-   , 	-   , 	280 , 	682 ," 	207,534 ",,,,,,,,,,,,,
CL," 	2,582 "," 	5,132 "," 	2,590 "," 	2,469 "," 	5,186 "," 	2,886 "," 	5,295 "," 	6,282 "," 	8,130 "," 	7,006 "," 	8,466 ", 	885 ," 	7,341 "," 	6,925 "," 	5,626 "," 	3,069 "," 	4,434 "," 	6,697 "," 	2,915 "," 	2,727 "," 	2,417 "," 	1,575 "," 	1,323 "," 	2,114 "," 	2,762 "," 	16,260 "," 	15,177 "," 	14,732 "," 	11,925 "," 	4,401 "," 	3,843 "," 	2,029 "," 	1,968 "," 	2,900 ", 	517 ," 	3,434 "," 	12,915 ", 	895 ," 	1,833 ", 	630 , 	773 ," 	1,160 ", 	999 ," 	5,029 "," 	1,208 "," 	6,229 ", 	-   , 	-   , 	734 ," 	1,574 "," 	217,999 ",,,,,,,,,,,,,
SL, 	983 ," 	1,655 ", 	864 , 	836 ," 	4,344 "," 	1,408 "," 	3,199 "," 	6,181 "," 	8,580 "," 	8,323 "," 	6,229 "," 	7,618 ", 	620 ," 	3,427 "," 	3,678 "," 	1,962 "," 	2,210 "," 	3,333 ", 	787 , 	765 , 	654 , 	239 , 	219 , 	556 ," 	1,047 "," 	19,048 "," 	20,168 "," 	15,635 "," 	13,492 "," 	4,139 "," 	2,643 "," 	1,414 "," 	1,973 "," 	1,900 ", 	257 ," 	1,060 "," 	2,897 ", 	307 , 	518 , 	318 , 	357 ," 	1,408 ", 	273 ," 	1,438 ", 	291 ," 	1,644 ", 	-   , 	-   , 	221 , 	405 ," 	161,523 ",,,,,,,,,,,,,
BF, 	580 ," 	1,139 ", 	505 , 	467 ," 	3,235 ", 	950 ," 	2,450 "," 	5,547 "," 	7,977 "," 	6,220 "," 	5,519 "," 	6,749 "," 	3,235 ", 	498 ," 	3,048 "," 	1,721 "," 	2,257 "," 	4,350 ", 	548 , 	286 , 	285 , 	87 , 	96 , 	345 ," 	1,092 "," 	16,635 "," 	17,043 "," 	14,324 "," 	11,626 "," 	3,782 "," 	2,414 ", 	905 ," 	1,346 "," 	1,396 ", 	315 ," 	1,394 "," 	3,336 ", 	154 , 	284 , 	240 , 	521 , 	903 , 	294 ," 	2,155 ", 	259 ," 	1,520 ", 	-   , 	-   , 	131 , 	226 ," 	140,389 ",,,,,,,,,,,,,
HY, 	907 ," 	1,894 ", 	666 , 	699 ," 	3,008 ", 	936 ," 	2,163 "," 	5,091 "," 	7,038 "," 	3,409 "," 	5,499 "," 	5,540 "," 	3,971 "," 	2,769 ", 	577 ," 	2,167 "," 	4,596 "," 	6,593 ", 	758 , 	379 , 	510 , 	158 , 	131 , 	441 , 	769 ," 	11,440 "," 	12,537 "," 	8,784 "," 	7,356 "," 	2,473 "," 	1,516 ", 	864 ," 	1,062 "," 	1,042 ", 	141 , 	560 ," 	1,832 ", 	205 , 	671 , 	214 , 	379 , 	646 , 	231 , 	903 , 	375 ," 	2,240 ", 	-   , 	-   , 	260 , 	590 ," 	116,990 ",,,,,,,,,,,,,
SH, 	588 , 	659 , 	235 , 	239 ," 	1,749 ", 	516 ," 	1,326 "," 	3,423 "," 	4,053 "," 	1,906 "," 	2,313 "," 	2,965 "," 	1,856 "," 	1,711 "," 	2,025 ", 	338 ," 	1,823 "," 	3,050 ", 	264 , 	280 , 	288 , 	83 , 	44 , 	175 , 	515 ," 	10,568 "," 	9,368 "," 	6,215 "," 	5,918 "," 	1,805 "," 	1,035 ", 	419 , 	723 ," 	1,006 ", 	209 , 	336 , 	991 , 	83 , 	240 , 	107 , 	204 , 	448 , 	102 , 	553 , 	236 ," 	1,417 ", 	-   , 	-   , 	87 , 	143 ," 	74,637 ",,,,,,,,,,,,,
UC, 	493 , 	972 , 	496 , 	494 ," 	4,117 ", 	978 ," 	1,661 "," 	5,407 "," 	5,817 "," 	2,983 "," 	2,099 "," 	4,342 "," 	2,210 "," 	2,315 "," 	4,628 "," 	1,670 ", 	658 ," 	4,442 ", 	394 , 	464 , 	391 , 	142 , 	103 , 	298 , 	389 ," 	21,851 "," 	18,728 "," 	9,571 "," 	7,981 "," 	2,158 ", 	970 , 	400 , 	601 ," 	1,014 ", 	179 , 	473 ," 	1,723 ", 	60 , 	293 , 	134 , 	145 , 	763 , 	105 , 	701 , 	540 ," 	1,247 ", 	-   , 	-   , 	121 , 	253 ," 	117,974 ",,,,,,,,,,,,,
FM, 	908 ," 	1,798 ", 	973 , 	808 ," 	6,163 "," 	1,131 "," 	2,829 "," 	7,750 "," 	7,647 "," 	3,240 "," 	3,660 "," 	6,509 "," 	3,449 "," 	4,408 "," 	6,878 "," 	3,388 "," 	5,038 "," 	1,317 ", 	672 , 	715 , 	600 , 	185 , 	280 , 	514 , 	417 ," 	33,803 "," 	27,649 "," 	12,013 "," 	9,097 "," 	2,997 "," 	1,112 ", 	684 , 	915 ," 	1,142 ", 	201 , 	773 ," 	2,034 ", 	183 , 	512 , 	169 , 	245 ," 	1,173 ", 	128 , 	808 , 	883 ," 	1,155 ", 	-   , 	-   , 	117 , 	378 ," 	169,448 ",,,,,,,,,,,,,
CN, 	617 , 	771 , 	476 , 	566 ," 	2,708 ", 	635 ," 	3,842 "," 	7,115 "," 	7,519 ", 	928 ," 	1,226 "," 	2,803 ", 	774 , 	558 , 	738 , 	282 , 	404 , 	681 , 	876 ," 	2,469 "," 	6,148 "," 	2,265 "," 	1,120 "," 	2,384 ", 	525 ," 	21,039 "," 	21,019 "," 	13,113 "," 	11,719 "," 	3,627 "," 	2,249 "," 	1,319 "," 	1,486 "," 	1,714 ", 	739 , 	134 , 	308 ," 	1,207 "," 	4,398 ", 	670 , 	762 ," 	3,973 ", 	891 , 	54 ," 	1,001 ", 	293 , 	-   , 	-   ," 	2,230 "," 	2,316 "," 	144,691 ",,,,,,,,,,,,,
PH, 	410 , 	441 , 	496 , 	488 ," 	3,891 ", 	715 ," 	4,346 "," 	9,381 "," 	10,060 ", 	539 , 	583 ," 	2,625 ", 	779 , 	313 , 	456 , 	232 , 	436 , 	711 ," 	2,403 ", 	855 ," 	3,160 "," 	1,287 ", 	928 ," 	3,345 ", 	354 ," 	40,801 "," 	41,028 "," 	16,233 "," 	15,146 "," 	4,619 "," 	2,088 "," 	2,242 "," 	1,304 "," 	1,529 ", 	367 , 	66 , 	126 , 	991 ," 	2,082 ", 	705 , 	859 ," 	5,237 ", 	679 , 	71 ," 	1,524 ", 	306 , 	-   , 	-   , 	826 ," 	1,124 "," 	189,187 ",,,,,,,,,,,,,
WC, 	651 , 	858 , 	680 , 	726 ," 	3,526 ", 	684 ," 	3,778 "," 	8,418 "," 	7,829 ", 	672 , 	873 ," 	2,392 ", 	678 , 	314 , 	487 , 	301 , 	372 , 	660 ," 	7,204 "," 	3,503 ", 	851 ," 	1,721 "," 	1,125 "," 	4,136 ", 	507 ," 	35,158 "," 	33,561 "," 	13,619 "," 	12,560 "," 	3,373 "," 	1,920 "," 	1,601 "," 	1,198 "," 	1,504 ", 	470 , 	114 , 	165 ," 	1,478 "," 	3,537 ", 	559 , 	599 ," 	5,260 ", 	774 , 	68 ," 	1,434 ", 	195 , 	-   , 	-   ," 	1,265 "," 	2,373 "," 	175,731 ",,,,,,,,,,,,,
LF, 	204 , 	265 , 	216 , 	223 ," 	1,758 ", 	270 ," 	1,390 "," 	4,026 "," 	3,484 ", 	287 , 	388 ," 	1,483 ", 	208 , 	88 , 	188 , 	91 , 	147 , 	174 ," 	2,469 "," 	1,504 "," 	1,750 ", 	475 , 	425 ," 	1,876 ", 	114 ," 	21,871 "," 	19,361 "," 	6,551 "," 	6,599 "," 	1,512 ", 	987 , 	566 , 	363 , 	475 , 	135 , 	22 , 	60 , 	319 , 	693 , 	188 , 	233 ," 	2,856 ", 	365 , 	21 , 	776 , 	75 , 	-   , 	-   , 	334 , 	414 ," 	88,279 ",,,,,,,,,,,,,
OR, 	268 , 	321 , 	159 , 	212 ," 	1,281 ", 	204 ," 	1,161 "," 	2,766 "," 	3,206 ", 	194 , 	488 ," 	1,235 ", 	190 , 	100 , 	165 , 	58 , 	91 , 	254 ," 	1,040 ", 	829 ," 	1,137 ", 	605 , 	420 ," 	1,633 ", 	112 ," 	19,927 "," 	17,639 "," 	6,470 "," 	6,050 "," 	1,801 ", 	809 , 	750 , 	407 , 	457 , 	74 , 	51 , 	73 , 	201 , 	320 , 	230 , 	205 ," 	2,446 ", 	314 , 	28 , 	466 , 	102 , 	-   , 	-   , 	178 , 	214 ," 	77,341 ",,,,,,,,,,,,,
RR, 	649 , 	911 , 	752 , 	447 ," 	1,223 ", 	336 ," 	1,605 "," 	4,561 "," 	4,626 ", 	825 ," 	1,228 "," 	2,019 ", 	578 , 	258 , 	420 , 	264 , 	371 , 	571 ," 	2,230 "," 	3,226 "," 	4,025 "," 	1,899 "," 	1,602 ", 	794 , 	510 ," 	27,976 "," 	27,707 "," 	14,151 "," 	15,416 "," 	5,558 "," 	2,974 "," 	1,489 ", 	981 , 	784 , 	146 , 	157 , 	305 , 	570 , 	857 , 	294 , 	378 ," 	4,117 ", 	697 , 	128 , 	638 , 	282 , 	-   , 	-   , 	397 , 	851 ," 	142,783 ",,,,,,,,,,,,,
OW, 	541 , 	932 , 	299 , 	306 ," 	1,745 ", 	592 ," 	1,191 "," 	1,649 "," 	2,522 ", 	683 ," 	2,419 "," 	2,910 ", 	994 , 	984 , 	791 , 	379 , 	348 , 	352 , 	386 , 	325 , 	437 , 	97 , 	93 , 	474 , 	808 ," 	49,282 "," 	39,764 "," 	31,833 "," 	25,082 "," 	11,658 "," 	7,732 "," 	2,436 "," 	2,366 "," 	1,750 ", 	481 , 	328 , 	835 , 	151 , 	367 , 	511 , 	869 ," 	4,808 "," 	1,127 ", 	200 , 	282 , 	356 , 	-   , 	-   , 	206 , 	472 ," 	205,153 ",,,,,,,,,,,,,
EM," 	13,098 "," 	27,408 "," 	18,294 "," 	19,452 "," 	32,180 "," 	23,028 "," 	33,305 "," 	43,506 "," 	39,941 "," 	29,835 "," 	28,923 "," 	18,546 "," 	24,463 "," 	21,404 "," 	14,536 "," 	13,285 "," 	25,839 "," 	38,886 "," 	26,454 "," 	52,353 "," 	42,360 "," 	25,304 "," 	23,406 "," 	31,471 "," 	60,572 "," 	5,180 "," 	3,208 "," 	13,497 "," 	15,559 "," 	29,040 "," 	45,788 "," 	34,682 "," 	45,552 "," 	36,649 "," 	21,524 "," 	16,868 "," 	64,129 "," 	11,395 "," 	16,394 "," 	16,054 "," 	15,932 "," 	14,665 "," 	28,498 "," 	24,156 "," 	4,487 "," 	20,057 ", 	-   , 	-   ," 	3,224 "," 	11,479 "," 	1,225,866 ",,,,,,,,,,,,,
MT," 	12,106 "," 	24,431 "," 	15,941 "," 	15,617 "," 	23,539 "," 	19,530 "," 	28,203 "," 	35,574 "," 	28,178 "," 	26,853 "," 	24,997 "," 	14,426 "," 	21,046 "," 	18,406 "," 	13,838 "," 	10,363 "," 	19,761 "," 	28,536 "," 	22,638 "," 	42,369 "," 	31,701 "," 	17,792 "," 	16,733 "," 	25,755 "," 	44,840 "," 	3,495 "," 	4,449 "," 	4,597 "," 	14,429 "," 	34,707 "," 	56,929 "," 	42,728 "," 	73,545 "," 	49,525 "," 	27,221 "," 	13,489 "," 	45,059 "," 	9,212 "," 	14,920 "," 	20,007 "," 	18,387 "," 	13,700 "," 	36,998 "," 	17,588 "," 	3,015 "," 	17,771 ", 	-   , 	-   ," 	2,438 "," 	9,009 "," 	1,116,391 ",,,,,,,,,,,,,
PL," 	10,261 "," 	17,109 "," 	8,438 "," 	8,615 "," 	18,017 "," 	9,468 "," 	16,609 "," 	19,492 "," 	19,627 "," 	14,866 "," 	19,130 "," 	12,998 "," 	12,169 "," 	11,337 "," 	7,213 "," 	5,467 "," 	7,308 "," 	9,583 "," 	10,230 "," 	11,971 "," 	10,386 "," 	4,831 "," 	4,752 "," 	10,504 "," 	28,451 "," 	18,576 "," 	7,306 "," 	3,868 "," 	8,904 "," 	33,219 "," 	42,982 "," 	30,681 "," 	57,648 "," 	35,987 "," 	14,116 "," 	5,714 "," 	16,849 "," 	4,730 "," 	9,637 "," 	10,798 "," 	10,500 "," 	39,056 "," 	17,398 "," 	6,647 "," 	3,797 "," 	5,916 ", 	-   , 	-   ," 	2,032 "," 	5,780 "," 	700,973 ",,,,,,,,,,,,,
CC," 	8,291 "," 	15,078 "," 	9,095 "," 	9,462 "," 	15,588 "," 	11,655 "," 	19,245 "," 	21,417 "," 	17,988 "," 	14,523 "," 	19,257 "," 	10,132 "," 	11,491 "," 	10,207 "," 	7,078 "," 	5,338 "," 	7,428 "," 	8,191 "," 	9,937 "," 	13,413 "," 	10,802 "," 	5,844 "," 	5,415 "," 	13,317 "," 	24,964 "," 	15,682 "," 	14,228 "," 	8,494 "," 	2,535 "," 	15,226 "," 	24,278 "," 	19,697 "," 	36,644 "," 	22,692 "," 	12,402 "," 	5,916 "," 	15,875 "," 	4,783 "," 	8,353 "," 	9,957 "," 	9,448 "," 	15,200 "," 	16,641 "," 	6,405 "," 	1,936 "," 	5,800 ", 	-   , 	-   ," 	1,848 "," 	5,690 "," 	584,886 ",,,,,,,,,,,,,
16," 	4,119 "," 	5,903 "," 	2,988 "," 	3,909 "," 	8,081 "," 	5,779 "," 	9,040 "," 	10,819 "," 	7,451 "," 	6,059 "," 	7,659 "," 	4,190 "," 	3,411 "," 	3,486 "," 	2,386 "," 	1,815 "," 	1,798 "," 	2,519 "," 	2,921 "," 	3,647 "," 	2,706 "," 	1,348 "," 	1,545 "," 	4,972 "," 	11,543 "," 	29,418 "," 	35,944 "," 	39,722 "," 	16,892 "," 	1,246 "," 	5,577 "," 	8,873 "," 	16,471 "," 	8,368 "," 	4,159 "," 	1,694 "," 	4,761 "," 	1,327 "," 	2,970 "," 	3,240 "," 	3,637 "," 	6,304 "," 	6,903 "," 	1,887 ", 	770 ," 	1,548 ", 	-   , 	-   , 	619 ," 	1,894 "," 	324,318 ",,,,,,,,,,,,,
24," 	4,189 "," 	4,688 "," 	1,759 "," 	2,419 "," 	6,253 "," 	3,271 "," 	5,629 "," 	7,867 "," 	6,967 "," 	3,921 "," 	5,528 "," 	3,866 "," 	2,365 "," 	2,216 "," 	1,460 "," 	1,078 ", 	876 ," 	1,055 "," 	2,002 "," 	1,864 "," 	1,779 ", 	929 , 	814 ," 	2,745 "," 	7,574 "," 	40,389 "," 	48,197 "," 	52,551 "," 	26,008 "," 	5,829 "," 	1,507 "," 	7,373 "," 	13,611 "," 	6,871 "," 	3,376 ", 	761 ," 	2,050 ", 	836 ," 	2,441 "," 	2,678 "," 	3,666 "," 	5,605 "," 	6,258 "," 	1,017 ", 	745 , 	770 , 	-   , 	-   , 	478 ," 	1,473 "," 	317,604 ",,,,,,,,,,,,,
GP," 	1,082 "," 	2,024 ", 	809 , 	811 ," 	3,429 "," 	1,016 "," 	1,927 "," 	4,031 "," 	4,198 "," 	1,573 "," 	1,818 "," 	1,932 "," 	1,174 ", 	889 , 	761 , 	370 , 	385 , 	532 ," 	1,091 "," 	1,282 "," 	1,323 ", 	475 , 	521 ," 	1,357 "," 	2,363 "," 	30,127 "," 	34,725 "," 	35,136 "," 	17,671 "," 	8,542 "," 	7,244 ", 	899 ," 	2,962 "," 	1,856 "," 	1,459 ", 	530 ," 	1,869 ", 	455 ," 	1,147 ", 	978 ," 	1,803 "," 	3,409 "," 	3,398 ", 	654 , 	524 , 	363 , 	-   , 	-   , 	294 , 	844 ," 	194,062 ",,,,,,,,,,,,,
BP," 	1,622 "," 	2,320 ", 	767 , 	751 ," 	2,620 ", 	929 ," 	1,745 "," 	3,035 "," 	4,464 "," 	1,914 "," 	2,043 "," 	1,722 "," 	1,728 "," 	1,104 ", 	819 , 	592 , 	557 , 	708 ," 	1,250 "," 	1,027 "," 	1,005 ", 	288 , 	332 , 	838 ," 	2,384 "," 	38,271 "," 	47,767 "," 	71,066 "," 	31,661 "," 	14,050 "," 	12,984 "," 	2,855 "," 	1,453 "," 	2,226 "," 	1,910 ", 	463 ," 	1,739 ", 	388 ," 	1,178 "," 	1,384 "," 	3,129 "," 	3,431 "," 	3,651 ", 	580 , 	303 , 	346 , 	-   , 	-   , 	239 , 	883 ," 	278,521 ",,,,,,,,,,,,,
DC," 	1,631 "," 	2,761 ", 	949 , 	801 ," 	2,746 ", 	950 ," 	1,664 "," 	3,378 "," 	4,832 "," 	1,990 "," 	2,505 "," 	2,909 "," 	1,896 "," 	1,367 "," 	1,000 ", 	996 ," 	1,016 "," 	1,307 "," 	1,667 "," 	1,441 "," 	1,500 ", 	451 , 	425 , 	806 ," 	1,814 "," 	34,320 "," 	42,982 "," 	42,554 "," 	21,903 "," 	8,872 "," 	7,572 "," 	1,767 "," 	2,722 ", 	976 ," 	1,099 ", 	687 ," 	2,457 ", 	734 ," 	1,520 "," 	1,555 "," 	3,258 "," 	6,198 "," 	6,313 ", 	957 , 	544 , 	637 , 	-   , 	-   , 	340 ," 	1,235 "," 	234,004 ",,,,,,,,,,,,,
CM, 	423 , 	672 , 	167 , 	183 , 	807 , 	244 , 	544 ," 	1,582 "," 	2,818 ", 	346 , 	184 , 	490 , 	247 , 	249 , 	131 , 	214 , 	183 , 	148 , 	728 , 	328 , 	500 , 	183 , 	80 , 	138 , 	583 ," 	20,737 "," 	23,419 "," 	16,828 "," 	11,771 "," 	3,797 "," 	3,445 "," 	1,340 "," 	2,053 "," 	1,038 ", 	384 , 	103 , 	501 , 	98 , 	506 , 	407 ," 	1,175 "," 	3,982 "," 	2,287 ", 	89 , 	71 , 	49 , 	-   , 	-   , 	71 , 	393 ," 	106,716 ",,,,,,,,,,,,,
CV, 	148 , 	219 , 	142 , 	179 ," 	1,338 ", 	249 , 	523 ," 	1,717 "," 	2,714 "," 	3,040 "," 	1,462 "," 	3,445 "," 	1,109 "," 	1,503 ", 	522 , 	395 , 	459 , 	796 , 	154 , 	85 , 	107 , 	20 , 	52 , 	141 , 	325 ," 	13,401 "," 	13,334 "," 	7,352 "," 	6,382 "," 	2,065 ", 	878 , 	642 , 	576 , 	774 , 	114 , 	289 ," 	2,693 ", 	41 , 	53 , 	76 , 	183 , 	673 , 	158 ," 	1,988 ", 	279 , 	332 , 	-   , 	-   , 	15 , 	63 ," 	73,205 ",,,,,,,,,,,,,
