Exit stations,Entry stations->,,SATURDAY,,,Aug 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
FV, 	51 , 	64 , 	44 , 	38 , 	132 , 	59 , 	80 , 	76 , 	86 , 	85 , 	56 , 	236 , 	124 , 	165 , 	98 , 	52 , 	36 , 	76 , 	22 , 	12 , 	19 , 	10 , 	14 , 	31 , 	33 , 	266 , 	187 , 	441 , 	250 , 	120 , 	110 , 	25 , 	44 , 	31 , 	5 , 	42 , 	86 , 	6 , 	20 , 	5 , 	9 , 	35 , 	12 , 	56 , 	10 , 	31 , 	-   , 	-   , 	5 , 	14 ," 	3,503 ",,,,,,,,,,
CL, 	53 , 	130 , 	74 , 	79 , 	112 , 	68 , 	125 , 	101 , 	110 , 	151 , 	206 , 	30 , 	219 , 	198 , 	124 , 	70 , 	142 , 	263 , 	72 , 	74 , 	66 , 	47 , 	42 , 	75 , 	41 , 	228 , 	130 , 	285 , 	153 , 	65 , 	66 , 	26 , 	30 , 	45 , 	4 , 	97 , 	392 , 	24 , 	52 , 	9 , 	17 , 	27 , 	21 , 	151 , 	34 , 	237 , 	-   , 	-   , 	13 , 	38 ," 	4,812 ",,,,,,,,,,
SL, 	22 , 	29 , 	16 , 	24 , 	72 , 	26 , 	43 , 	70 , 	90 , 	151 , 	123 , 	227 , 	34 , 	97 , 	62 , 	42 , 	40 , 	56 , 	14 , 	13 , 	10 , 	2 , 	3 , 	13 , 	14 , 	192 , 	146 , 	315 , 	129 , 	53 , 	46 , 	21 , 	29 , 	31 , 	3 , 	28 , 	42 , 	4 , 	11 , 	4 , 	8 , 	29 , 	4 , 	34 , 	5 , 	26 , 	-   , 	-   , 	1 , 	9 ," 	2,457 ",,,,,,,,,,
BF, 	12 , 	24 , 	10 , 	10 , 	56 , 	19 , 	47 , 	56 , 	90 , 	141 , 	153 , 	193 , 	101 , 	25 , 	70 , 	43 , 	42 , 	84 , 	16 , 	6 , 	5 , 	2 , 	2 , 	5 , 	21 , 	152 , 	130 , 	289 , 	115 , 	49 , 	40 , 	14 , 	23 , 	20 , 	6 , 	39 , 	59 , 	2 , 	8 , 	3 , 	10 , 	19 , 	5 , 	69 , 	6 , 	30 , 	-   , 	-   , 	3 , 	7 ," 	2,323 ",,,,,,,,,,
HY, 	15 , 	36 , 	13 , 	13 , 	48 , 	20 , 	28 , 	37 , 	78 , 	49 , 	106 , 	125 , 	61 , 	72 , 	16 , 	43 , 	59 , 	118 , 	15 , 	5 , 	7 , 	4 , 	1 , 	9 , 	12 , 	114 , 	71 , 	161 , 	78 , 	29 , 	22 , 	11 , 	14 , 	19 , 	3 , 	13 , 	25 , 	2 , 	5 , 	3 , 	4 , 	15 , 	3 , 	20 , 	8 , 	37 , 	-   , 	-   , 	3 , 	5 ," 	1,651 ",,,,,,,,,,
SH, 	10 , 	15 , 	5 , 	4 , 	27 , 	6 , 	17 , 	18 , 	27 , 	24 , 	44 , 	70 , 	35 , 	46 , 	44 , 	12 , 	25 , 	57 , 	7 , 	5 , 	4 , 	3 , 	1 , 	5 , 	6 , 	79 , 	52 , 	126 , 	40 , 	29 , 	16 , 	5 , 	13 , 	18 , 	5 , 	9 , 	15 , 	3 , 	5 , 	3 , 	3 , 	10 , 	2 , 	14 , 	4 , 	20 , 	-   , 	-   , 	3 , 	3 , 	987 ,,,,,,,,,,
UC, 	10 , 	21 , 	8 , 	9 , 	64 , 	15 , 	14 , 	31 , 	50 , 	51 , 	35 , 	136 , 	31 , 	51 , 	65 , 	18 , 	22 , 	67 , 	7 , 	5 , 	5 , 	3 , 	1 , 	5 , 	6 , 	142 , 	94 , 	183 , 	77 , 	22 , 	21 , 	7 , 	11 , 	17 , 	4 , 	10 , 	25 , 	1 , 	5 , 	1 , 	3 , 	21 , 	4 , 	11 , 	14 , 	17 , 	-   , 	-   , 	3 , 	5 ," 	1,421 ",,,,,,,,,,
FM, 	19 , 	35 , 	21 , 	20 , 	120 , 	28 , 	35 , 	50 , 	61 , 	60 , 	86 , 	241 , 	62 , 	86 , 	109 , 	58 , 	70 , 	37 , 	10 , 	13 , 	11 , 	3 , 	4 , 	8 , 	9 , 	263 , 	144 , 	266 , 	125 , 	42 , 	35 , 	13 , 	18 , 	29 , 	4 , 	16 , 	42 , 	4 , 	9 , 	3 , 	6 , 	24 , 	2 , 	15 , 	14 , 	28 , 	-   , 	-   , 	2 , 	7 ," 	2,361 ",,,,,,,,,,
CN, 	17 , 	16 , 	12 , 	10 , 	38 , 	12 , 	50 , 	48 , 	44 , 	15 , 	22 , 	74 , 	11 , 	14 , 	13 , 	11 , 	7 , 	12 , 	31 , 	53 , 	126 , 	47 , 	20 , 	46 , 	8 , 	190 , 	117 , 	223 , 	122 , 	48 , 	35 , 	18 , 	23 , 	22 , 	13 , 	2 , 	9 , 	17 , 	98 , 	7 , 	10 , 	82 , 	14 , 	1 , 	21 , 	6 , 	-   , 	-   , 	39 , 	43 ," 	1,912 ",,,,,,,,,,
PH, 	4 , 	8 , 	10 , 	8 , 	42 , 	10 , 	37 , 	57 , 	49 , 	7 , 	11 , 	64 , 	13 , 	4 , 	5 , 	3 , 	4 , 	13 , 	49 , 	34 , 	57 , 	23 , 	11 , 	57 , 	4 , 	289 , 	158 , 	232 , 	135 , 	46 , 	24 , 	20 , 	17 , 	15 , 	10 , 	1 , 	5 , 	11 , 	34 , 	7 , 	8 , 	99 , 	10 , 	0 , 	27 , 	5 , 	-   , 	-   , 	14 , 	17 ," 	1,762 ",,,,,,,,,,
WC, 	15 , 	18 , 	11 , 	14 , 	53 , 	13 , 	48 , 	74 , 	49 , 	9 , 	18 , 	67 , 	8 , 	4 , 	8 , 	4 , 	4 , 	11 , 	158 , 	61 , 	37 , 	35 , 	20 , 	80 , 	9 , 	342 , 	191 , 	250 , 	219 , 	58 , 	37 , 	23 , 	22 , 	28 , 	7 , 	2 , 	5 , 	25 , 	69 , 	4 , 	7 , 	108 , 	14 , 	2 , 	29 , 	6 , 	-   , 	-   , 	25 , 	44 ," 	2,337 ",,,,,,,,,,
LF, 	5 , 	10 , 	7 , 	5 , 	29 , 	5 , 	22 , 	37 , 	22 , 	10 , 	9 , 	39 , 	2 , 	3 , 	3 , 	3 , 	3 , 	2 , 	53 , 	24 , 	38 , 	24 , 	9 , 	42 , 	2 , 	173 , 	103 , 	141 , 	127 , 	28 , 	18 , 	8 , 	6 , 	11 , 	4 , 	1 , 	2 , 	7 , 	13 , 	1 , 	2 , 	59 , 	7 , 	0 , 	17 , 	2 , 	-   , 	-   , 	9 , 	9 ," 	1,148 ",,,,,,,,,,
OR, 	8 , 	5 , 	7 , 	4 , 	27 , 	5 , 	16 , 	25 , 	31 , 	2 , 	10 , 	37 , 	1 , 	2 , 	3 , 	0 , 	2 , 	3 , 	16 , 	15 , 	20 , 	13 , 	21 , 	36 , 	3 , 	149 , 	88 , 	130 , 	115 , 	32 , 	22 , 	5 , 	5 , 	8 , 	2 , 	2 , 	3 , 	3 , 	7 , 	3 , 	2 , 	42 , 	5 , 	1 , 	13 , 	3 , 	-   , 	-   , 	4 , 	3 , 	952 ,,,,,,,,,,
RR, 	16 , 	19 , 	19 , 	10 , 	33 , 	7 , 	34 , 	59 , 	62 , 	15 , 	30 , 	64 , 	13 , 	7 , 	8 , 	3 , 	6 , 	10 , 	45 , 	59 , 	80 , 	48 , 	39 , 	58 , 	10 , 	279 , 	189 , 	280 , 	224 , 	98 , 	71 , 	27 , 	12 , 	14 , 	2 , 	8 , 	9 , 	13 , 	15 , 	3 , 	3 , 	77 , 	19 , 	2 , 	14 , 	10 , 	-   , 	-   , 	7 , 	19 ," 	2,141 ",,,,,,,,,,
OW, 	8 , 	14 , 	5 , 	6 , 	29 , 	11 , 	18 , 	21 , 	28 , 	10 , 	34 , 	39 , 	17 , 	14 , 	7 , 	6 , 	3 , 	8 , 	5 , 	8 , 	9 , 	3 , 	2 , 	9 , 	36 ," 	1,114 ", 	810 ," 	1,424 ", 	882 , 	539 , 	424 , 	134 , 	109 , 	108 , 	31 , 	6 , 	11 , 	3 , 	9 , 	21 , 	36 , 	262 , 	51 , 	4 , 	5 , 	3 , 	-   , 	-   , 	3 , 	6 ," 	6,339 ",,,,,,,,,,
EM, 	168 , 	340 , 	257 , 	334 , 	681 , 	263 , 	428 , 	318 , 	348 , 	317 , 	348 , 	281 , 	244 , 	205 , 	150 , 	103 , 	177 , 	318 , 	254 , 	358 , 	427 , 	237 , 	195 , 	407 ," 	1,199 ", 	153 , 	46 , 	277 , 	177 , 	490 , 	636 , 	423 , 	546 , 	470 , 	132 , 	173 , 	683 , 	92 , 	151 , 	125 , 	153 , 	425 , 	378 , 	225 , 	72 , 	154 , 	-   , 	-   , 	19 , 	116 ," 	14,465 ",,,,,,,,,,
MT, 	129 , 	258 , 	139 , 	178 , 	372 , 	151 , 	266 , 	231 , 	221 , 	212 , 	251 , 	147 , 	186 , 	162 , 	84 , 	63 , 	109 , 	171 , 	142 , 	168 , 	208 , 	107 , 	94 , 	232 , 	807 , 	44 , 	79 , 	61 , 	104 , 	382 , 	492 , 	412 , 	948 , 	467 , 	130 , 	98 , 	304 , 	46 , 	106 , 	115 , 	103 , 	292 , 	209 , 	94 , 	49 , 	89 , 	-   , 	-   , 	10 , 	67 ," 	9,782 ",,,,,,,,,,
PL, 	165 , 	325 , 	155 , 	162 , 	441 , 	142 , 	247 , 	194 , 	244 , 	199 , 	305 , 	242 , 	191 , 	182 , 	103 , 	89 , 	119 , 	175 , 	161 , 	160 , 	186 , 	88 , 	90 , 	192 , 	939 , 	227 , 	44 , 	152 , 	143 , 	844 ," 	1,031 ", 	653 ," 	1,226 ", 	883 , 	225 , 	110 , 	334 , 	52 , 	135 , 	181 , 	204 ," 	1,047 ", 	375 , 	109 , 	62 , 	85 , 	-   , 	-   , 	19 , 	78 ," 	13,708 ",,,,,,,,,,
CC, 	97 , 	159 , 	107 , 	152 , 	308 , 	147 , 	291 , 	237 , 	199 , 	160 , 	283 , 	148 , 	130 , 	104 , 	80 , 	45 , 	91 , 	120 , 	99 , 	127 , 	212 , 	126 , 	131 , 	219 , 	749 , 	157 , 	90 , 	200 , 	104 , 	361 , 	470 , 	263 , 	493 , 	408 , 	110 , 	71 , 	259 , 	42 , 	64 , 	99 , 	129 , 	411 , 	340 , 	108 , 	31 , 	78 , 	-   , 	-   , 	10 , 	45 ," 	8,858 ",,,,,,,,,,
16, 	73 , 	97 , 	52 , 	93 , 	211 , 	117 , 	168 , 	172 , 	113 , 	109 , 	144 , 	71 , 	52 , 	50 , 	37 , 	25 , 	29 , 	51 , 	50 , 	46 , 	58 , 	33 , 	30 , 	109 , 	472 , 	457 , 	350 ," 	1,151 ", 	425 , 	65 , 	172 , 	220 , 	360 , 	236 , 	91 , 	30 , 	85 , 	17 , 	34 , 	62 , 	80 , 	165 , 	185 , 	35 , 	15 , 	24 , 	-   , 	-   , 	4 , 	15 ," 	6,735 ",,,,,,,,,,
24, 	83 , 	97 , 	45 , 	63 , 	153 , 	67 , 	143 , 	124 , 	93 , 	77 , 	131 , 	78 , 	47 , 	40 , 	21 , 	18 , 	20 , 	32 , 	32 , 	33 , 	42 , 	23 , 	25 , 	79 , 	343 , 	523 , 	430 ," 	1,476 ", 	529 , 	164 , 	95 , 	211 , 	319 , 	228 , 	94 , 	21 , 	43 , 	9 , 	41 , 	68 , 	104 , 	139 , 	171 , 	18 , 	16 , 	16 , 	-   , 	-   , 	7 , 	18 ," 	6,642 ",,,,,,,,,,
GP, 	17 , 	31 , 	11 , 	21 , 	57 , 	19 , 	32 , 	34 , 	38 , 	27 , 	33 , 	31 , 	19 , 	14 , 	10 , 	8 , 	7 , 	9 , 	16 , 	20 , 	21 , 	9 , 	7 , 	37 , 	89 , 	333 , 	296 , 	946 , 	229 , 	189 , 	200 , 	37 , 	43 , 	46 , 	32 , 	10 , 	32 , 	6 , 	15 , 	24 , 	47 , 	78 , 	60 , 	6 , 	13 , 	5 , 	-   , 	-   , 	2 , 	7 ," 	3,267 ",,,,,,,,,,
BP, 	20 , 	33 , 	14 , 	10 , 	45 , 	21 , 	20 , 	27 , 	39 , 	26 , 	35 , 	31 , 	26 , 	14 , 	14 , 	10 , 	13 , 	14 , 	22 , 	15 , 	14 , 	8 , 	3 , 	12 , 	78 , 	455 , 	468 ," 	1,900 ", 	396 , 	291 , 	287 , 	42 , 	56 , 	43 , 	38 , 	7 , 	26 , 	3 , 	21 , 	21 , 	81 , 	98 , 	67 , 	4 , 	5 , 	7 , 	-   , 	-   , 	3 , 	8 ," 	4,885 ",,,,,,,,,,
DC, 	19 , 	35 , 	16 , 	11 , 	56 , 	14 , 	20 , 	28 , 	34 , 	26 , 	35 , 	40 , 	24 , 	17 , 	13 , 	13 , 	15 , 	24 , 	17 , 	18 , 	22 , 	11 , 	4 , 	13 , 	64 , 	370 , 	375 ," 	1,285 ", 	392 , 	234 , 	210 , 	39 , 	54 , 	43 , 	22 , 	8 , 	27 , 	9 , 	24 , 	25 , 	83 , 	185 , 	83 , 	15 , 	11 , 	9 , 	-   , 	-   , 	5 , 	15 ," 	4,106 ",,,,,,,,,,
CM, 	7 , 	16 , 	4 , 	4 , 	13 , 	3 , 	10 , 	7 , 	10 , 	4 , 	7 , 	6 , 	3 , 	6 , 	2 , 	3 , 	3 , 	3 , 	10 , 	8 , 	6 , 	3 , 	3 , 	4 , 	21 , 	103 , 	101 , 	350 , 	112 , 	77 , 	97 , 	31 , 	44 , 	22 , 	13 , 	3 , 	6 , 	3 , 	11 , 	8 , 	34 , 	124 , 	29 , 	2 , 	1 , 	1 , 	-   , 	-   , 	1 , 	5 ," 	1,340 ",,,,,,,,,,
CV, 	4 , 	4 , 	5 , 	5 , 	24 , 	7 , 	8 , 	15 , 	13 , 	65 , 	45 , 	89 , 	26 , 	36 , 	12 , 	9 , 	8 , 	14 , 	4 , 	2 , 	2 , 	1 , 	1 , 	4 , 	6 , 	133 , 	74 , 	160 , 	70 , 	29 , 	22 , 	13 , 	8 , 	11 , 	2 , 	15 , 	55 , 	-   , 	2 , 	1 , 	4 , 	14 , 	2 , 	52 , 	8 , 	7 , 	-   , 	-   , 	1 , 	3 ," 	1,090 ",,,,,,,,,,
ED, 	6 , 	14 , 	9 , 	8 , 	77 , 	9 , 	19 , 	41 , 	24 , 	87 , 	92 , 	363 , 	50 , 	63 , 	27 , 	15 , 	30 , 	42 , 	11 , 	6 , 	6 , 	1 , 	2 , 	8 , 	9 , 	593 , 	273 , 	440 , 	259 , 	78 , 	48 , 	30 , 	30 , 	32 , 	7 , 	49 , 	45 , 	1 , 	4 , 	5 , 	8 , 	89 , 	8 , 	32 , 	60 , 	15 , 	-   , 	-   , 	1 , 	4 ," 	3,124 ",,,,,,,,,,
NC, 	3 , 	3 , 	1 , 	3 , 	9 , 	1 , 	11 , 	11 , 	6 , 	2 , 	5 , 	21 , 	5 , 	3 , 	1 , 	3 , 	1 , 	5 , 	14 , 	10 , 	21 , 	6 , 	2 , 	14 , 	2 , 	91 , 	42 , 	80 , 	34 , 	11 , 	11 , 	5 , 	4 , 	7 , 	3 , 	1 , 	1 , 	9 , 	16 , 	3 , 	3 , 	26 , 	3 , 	1 , 	7 , 	3 , 	-   , 	-   , 	4 , 	7 , 	529 ,,,,,,,,,,
WP, 	13 , 	14 , 	5 , 	4 , 	19 , 	7 , 	38 , 	24 , 	27 , 	6 , 	16 , 	40 , 	11 , 	8 , 	7 , 	7 , 	3 , 	7 , 	98 , 	37 , 	68 , 	13 , 	6 , 	16 , 	5 , 	133 , 	80 , 	207 , 	76 , 	30 , 	50 , 	14 , 	20 , 	22 , 	9 , 	2 , 	4 , 	19 , 	17 , 	8 , 	9 , 	64 , 	10 , 	3 , 	14 , 	3 , 	-   , 	-   , 	7 , 	16 ," 	1,308 ",,,,,,,,,,
SS, 	3 , 	10 , 	3 , 	2 , 	12 , 	4 , 	4 , 	5 , 	9 , 	4 , 	7 , 	8 , 	8 , 	3 , 	3 , 	4 , 	2 , 	1 , 	9 , 	5 , 	6 , 	2 , 	4 , 	4 , 	14 , 	105 , 	85 , 	275 , 	89 , 	55 , 	66 , 	20 , 	19 , 	19 , 	8 , 	3 , 	7 , 	5 , 	7 , 	9 , 	15 , 	48 , 	22 , 	2 , 	3 , 	1 , 	-   , 	-   , 	2 , 	8 ," 	1,006 ",,,,,,,,,,
SB, 	7 , 	19 , 	6 , 	3 , 	22 , 	2 , 	9 , 	10 , 	15 , 	3 , 	13 , 	10 , 	8 , 	10 , 	2 , 	5 , 	4 , 	4 , 	12 , 	6 , 	7 , 	3 , 	2 , 	6 , 	31 , 	121 , 	90 , 	336 , 	113 , 	82 , 	113 , 	48 , 	91 , 	85 , 	36 , 	2 , 	9 , 	4 , 	13 , 	16 , 	15 , 	68 , 	29 , 	3 , 	3 , 	2 , 	-   , 	-   , 	3 , 	7 ," 	1,503 ",,,,,,,,,,
SO, 	27 , 	67 , 	35 , 	57 , 	138 , 	41 , 	58 , 	29 , 	54 , 	17 , 	28 , 	18 , 	29 , 	11 , 	14 , 	10 , 	13 , 	18 , 	55 , 	66 , 	75 , 	46 , 	44 , 	57 , 	140 , 	263 , 	194 , 	898 , 	294 , 	116 , 	103 , 	66 , 	96 , 	143 , 	115 , 	10 , 	56 , 	23 , 	59 , 	37 , 	46 , 	62 , 	188 , 	19 , 	13 , 	4 , 	-   , 	-   , 	7 , 	29 ," 	3,982 ",,,,,,,,,,
MB, 	8 , 	17 , 	16 , 	12 , 	72 , 	15 , 	17 , 	14 , 	25 , 	8 , 	12 , 	19 , 	3 , 	5 , 	4 , 	4 , 	2 , 	3 , 	11 , 	10 , 	16 , 	6 , 	7 , 	17 , 	32 , 	279 , 	166 , 	502 , 	302 , 	177 , 	137 , 	54 , 	67 , 	98 , 	26 , 	3 , 	9 , 	3 , 	11 , 	20 , 	22 , 	179 , 	39 , 	3 , 	6 , 	2 , 	-   , 	-   , 	3 , 	6 ," 	2,460 ",,,,,,,,,,
WD, 	4 , 	11 , 	4 , 	5 , 	28 , 	5 , 	9 , 	12 , 	13 , 	41 , 	63 , 	151 , 	35 , 	72 , 	27 , 	11 , 	13 , 	14 , 	2 , 	3 , 	2 , 	1 , 	0 , 	4 , 	5 , 	209 , 	88 , 	162 , 	110 , 	29 , 	20 , 	8 , 	8 , 	12 , 	2 , 	63 , 	42 , 	1 , 	4 , 	1 , 	5 , 	28 , 	4 , 	18 , 	21 , 	9 , 	-   , 	-   , 	1 , 	2 ," 	1,372 ",,,,,,,,,,
OA, 	7 , 	21 , 	21 , 	30 , 	62 , 	17 , 	16 , 	18 , 	21 , 	15 , 	7 , 	31 , 	3 , 	3 , 	7 , 	4 , 	9 , 	14 , 	16 , 	21 , 	18 , 	11 , 	6 , 	8 , 	4 , 	52 , 	27 , 	69 , 	22 , 	12 , 	12 , 	6 , 	6 , 	11 , 	1 , 	3 , 	34 , 	7 , 	8 , 	2 , 	2 , 	20 , 	3 , 	19 , 	2 , 	6 , 	-   , 	-   , 	1 , 	6 , 	715 ,,,,,,,,,,
WS, 	8 , 	21 , 	14 , 	18 , 	138 , 	21 , 	22 , 	31 , 	37 , 	40 , 	42 , 	218 , 	20 , 	24 , 	27 , 	17 , 	16 , 	30 , 	8 , 	10 , 	9 , 	2 , 	3 , 	11 , 	4 , 	139 , 	74 , 	140 , 	72 , 	25 , 	16 , 	6 , 	8 , 	9 , 	1 , 	5 , 	16 , 	1 , 	5 , 	2 , 	3 , 	12 , 	1 , 	9 , 	9 , 	16 , 	-   , 	-   , 	1 , 	3 ," 	1,359 ",,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,
PC, 	5 , 	4 , 	1 , 	3 , 	7 , 	2 , 	13 , 	7 , 	6 , 	2 , 	5 , 	8 , 	2 , 	3 , 	4 , 	1 , 	2 , 	2 , 	37 , 	10 , 	19 , 	7 , 	3 , 	5 , 	4 , 	17 , 	12 , 	31 , 	11 , 	4 , 	6 , 	4 , 	5 , 	5 , 	1 , 	-   , 	1 , 	7 , 	6 , 	3 , 	2 , 	7 , 	2 , 	0 , 	3 , 	3 , 	-   , 	-   , 	5 , 	17 , 	309 ,,,,,,,,,,
