Exit stations,Entry stations->,,WEEKDAY,,,Aug 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
WS, 	13 , 	30 , 	15 , 	16 , 	125 , 	26 , 	41 , 	112 , 	111 , 	103 , 	65 , 	199 , 	61 , 	52 , 	81 , 	45 , 	41 , 	40 , 	9 , 	11 , 	8 , 	3 , 	3 , 	9 , 	18 , 	718 , 	715 , 	264 , 	253 , 	60 , 	27 , 	15 , 	15 , 	25 , 	2 , 	10 , 	24 , 	4 , 	13 , 	4 , 	2 , 	17 , 	2 , 	11 , 	13 , 	25 , 	-   , 	-   , 	4 , 	9 ," 	3,474 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	6 , 	5 , 	3 , 	3 , 	14 , 	3 , 	30 , 	32 , 	36 , 	8 , 	9 , 	22 , 	6 , 	4 , 	6 , 	3 , 	4 , 	3 , 	61 , 	23 , 	32 , 	9 , 	6 , 	11 , 	5 , 	69 , 	63 , 	68 , 	59 , 	21 , 	17 , 	10 , 	11 , 	9 , 	4 , 	0 , 	2 , 	12 , 	15 , 	4 , 	5 , 	16 , 	3 , 	1 , 	3 , 	3 , 	-   , 	-   , 	6 , 	22 , 	766 ,,,,,,,,,,,,,
AN, 	12 , 	12 , 	4 , 	6 , 	45 , 	14 , 	123 , 	128 , 	178 , 	21 , 	24 , 	54 , 	17 , 	8 , 	23 , 	7 , 	9 , 	15 , 	100 , 	49 , 	89 , 	14 , 	8 , 	35 , 	20 , 	377 , 	322 , 	271 , 	262 , 	99 , 	64 , 	44 , 	40 , 	44 , 	18 , 	2 , 	3 , 	23 , 	29 , 	21 , 	21 , 	90 , 	19 , 	2 , 	25 , 	12 , 	-   , 	-   , 	23 , 	29 ," 	2,858 ",,,,,,,,,,,,,
Entries," 	4,332 "," 	7,889 "," 	4,710 "," 	4,165 "," 	10,966 "," 	5,205 "," 	8,504 "," 	13,164 "," 	13,465 "," 	6,995 "," 	7,837 "," 	7,784 "," 	6,234 "," 	5,507 "," 	4,682 "," 	3,104 "," 	4,812 "," 	6,683 "," 	5,768 "," 	7,905 "," 	6,755 "," 	3,414 "," 	3,046 "," 	5,250 "," 	7,853 "," 	42,175 "," 	43,179 "," 	29,624 "," 	24,389 "," 	12,357 "," 	12,337 "," 	8,103 "," 	12,171 "," 	9,023 "," 	4,406 "," 	2,906 "," 	8,838 "," 	2,231 "," 	4,123 "," 	3,498 "," 	3,637 "," 	7,044 "," 	6,553 "," 	3,647 "," 	1,589 "," 	3,586 ", 	-   , 	-   ," 	1,069 "," 	2,856 "," 	415,370 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
