Exit stations,Entry stations->,,SUNDAY,,,Jan 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	51 , 	64 , 	28 , 	36 , 	127 , 	58 , 	80 , 	77 , 	63 , 	95 , 	18 , 	82 , 	85 , 	120 , 	80 , 	34 , 	32 , 	66 , 	24 , 	10 , 	17 , 	9 , 	9 , 	30 , 	58 , 	278 , 	176 , 	516 , 	276 , 	132 , 	115 , 	24 , 	37 , 	37 , 	4 , 	35 , 	52 , 	3 , 	32 , 	7 , 	8 , 	52 , 	13 , 	39 , 	16 , 	-   ," 	3,202 ",,,OAK," 	6,158 ", 	763 ," 	1,920 "," 	1,674 ", 	798 ," 	1,812 ", 	537 ," 	13,661 "
CL, 	32 , 	42 , 	14 , 	10 , 	46 , 	27 , 	52 , 	41 , 	76 , 	52 , 	80 , 	8 , 	38 , 	82 , 	62 , 	24 , 	22 , 	39 , 	14 , 	8 , 	10 , 	4 , 	4 , 	11 , 	45 , 	109 , 	64 , 	211 , 	91 , 	44 , 	34 , 	15 , 	17 , 	15 , 	4 , 	16 , 	37 , 	5 , 	33 , 	3 , 	7 , 	21 , 	5 , 	18 , 	24 , 	-   ," 	1,615 ",,,CM line," 	11,400 "," 	1,936 "," 	3,678 "," 	1,403 ", 	962 ," 	1,252 "," 	1,981 "," 	22,612 "
SL, 	16 , 	22 , 	10 , 	16 , 	62 , 	17 , 	34 , 	41 , 	61 , 	92 , 	91 , 	42 , 	11 , 	71 , 	61 , 	21 , 	20 , 	42 , 	10 , 	6 , 	5 , 	2 , 	4 , 	17 , 	25 , 	183 , 	113 , 	321 , 	116 , 	39 , 	36 , 	14 , 	16 , 	26 , 	4 , 	18 , 	27 , 	0 , 	15 , 	5 , 	5 , 	32 , 	3 , 	25 , 	10 , 	-   ," 	1,809 ",,,RM line," 	4,910 "," 	1,759 "," 	1,496 "," 	2,978 ", 	577 ," 	1,511 ", 	850 ," 	14,081 "
BF, 	13 , 	24 , 	11 , 	14 , 	41 , 	23 , 	35 , 	42 , 	69 , 	95 , 	124 , 	85 , 	64 , 	10 , 	83 , 	37 , 	47 , 	123 , 	7 , 	6 , 	7 , 	4 , 	2 , 	7 , 	21 , 	191 , 	112 , 	325 , 	103 , 	32 , 	26 , 	15 , 	21 , 	22 , 	5 , 	40 , 	76 , 	3 , 	18 , 	3 , 	8 , 	26 , 	6 , 	76 , 	7 , 	-   ," 	2,109 ",,,WP line," 	5,392 ", 	896 , 	983 , 	590 ," 	2,091 ", 	580 , 	861 ," 	11,395 "
HY, 	15 , 	22 , 	8 , 	9 , 	44 , 	16 , 	26 , 	29 , 	48 , 	42 , 	82 , 	63 , 	57 , 	91 , 	10 , 	40 , 	55 , 	118 , 	7 , 	3 , 	9 , 	3 , 	1 , 	8 , 	15 , 	129 , 	53 , 	165 , 	44 , 	24 , 	21 , 	5 , 	13 , 	8 , 	2 , 	16 , 	29 , 	3 , 	12 , 	2 , 	6 , 	20 , 	5 , 	36 , 	24 , 	-   ," 	1,439 ",,,FT/ED line," 	7,084 "," 	1,914 "," 	1,301 "," 	1,445 ", 	574 ," 	4,437 ", 	495 ," 	17,250 "
SH, 	10 , 	14 , 	4 , 	4 , 	21 , 	8 , 	11 , 	15 , 	20 , 	22 , 	32 , 	26 , 	23 , 	41 , 	42 , 	5 , 	28 , 	61 , 	4 , 	3 , 	3 , 	1 , 	2 , 	2 , 	6 , 	87 , 	37 , 	111 , 	26 , 	15 , 	12 , 	5 , 	11 , 	11 , 	4 , 	10 , 	15 , 	1 , 	7 , 	1 , 	5 , 	9 , 	6 , 	11 , 	8 , 	-   , 	799 ,,,SFIA," 	4,039 ", 	390 ," 	1,543 ", 	489 , 	664 , 	319 , 	942 ," 	8,385 "
UC, 	6 , 	16 , 	7 , 	7 , 	40 , 	8 , 	18 , 	21 , 	29 , 	28 , 	33 , 	24 , 	21 , 	49 , 	57 , 	27 , 	10 , 	70 , 	5 , 	4 , 	4 , 	2 , 	1 , 	5 , 	5 , 	170 , 	71 , 	180 , 	65 , 	18 , 	12 , 	6 , 	9 , 	14 , 	3 , 	10 , 	21 , 	1 , 	10 , 	2 , 	3 , 	27 , 	4 , 	14 , 	22 , 	-   ," 	1,160 ",,,Entries," 	40,732 "," 	13,926 "," 	22,074 "," 	13,487 "," 	10,857 "," 	16,825 "," 	9,805 "," 	127,705 "
FM, 	17 , 	33 , 	23 , 	27 , 	133 , 	27 , 	40 , 	42 , 	54 , 	55 , 	73 , 	45 , 	40 , 	107 , 	111 , 	50 , 	62 , 	21 , 	18 , 	12 , 	10 , 	8 , 	7 , 	13 , 	11 , 	359 , 	137 , 	373 , 	125 , 	42 , 	32 , 	13 , 	16 , 	27 , 	6 , 	15 , 	57 , 	3 , 	21 , 	2 , 	9 , 	52 , 	3 , 	28 , 	39 , 	-   ," 	2,395 ",,,,,,,,,,,
CN, 	11 , 	15 , 	6 , 	11 , 	31 , 	10 , 	40 , 	32 , 	43 , 	10 , 	27 , 	13 , 	8 , 	10 , 	7 , 	3 , 	6 , 	16 , 	10 , 	52 , 	127 , 	41 , 	16 , 	30 , 	6 , 	156 , 	81 , 	254 , 	89 , 	35 , 	25 , 	15 , 	17 , 	14 , 	7 , 	2 , 	9 , 	21 , 	145 , 	9 , 	10 , 	72 , 	11 , 	3 , 	24 , 	-   ," 	1,580 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	4 , 	6 , 	6 , 	6 , 	34 , 	10 , 	28 , 	30 , 	30 , 	5 , 	11 , 	7 , 	4 , 	4 , 	3 , 	3 , 	4 , 	13 , 	49 , 	13 , 	67 , 	25 , 	10 , 	40 , 	6 , 	222 , 	103 , 	245 , 	115 , 	35 , 	24 , 	17 , 	9 , 	17 , 	4 , 	1 , 	6 , 	8 , 	48 , 	3 , 	5 , 	127 , 	11 , 	3 , 	48 , 	-   ," 	1,470 ",,,Dtwn SF," 	1,748 ",,,,,,,
WC, 	7 , 	13 , 	11 , 	15 , 	47 , 	14 , 	38 , 	42 , 	48 , 	7 , 	14 , 	15 , 	7 , 	8 , 	5 , 	4 , 	4 , 	14 , 	143 , 	70 , 	12 , 	22 , 	17 , 	64 , 	11 , 	304 , 	165 , 	332 , 	172 , 	47 , 	33 , 	17 , 	11 , 	16 , 	7 , 	4 , 	3 , 	15 , 	94 , 	4 , 	4 , 	121 , 	20 , 	2 , 	34 , 	-   ," 	2,057 ",,,OAK," 	12,425 ", 	763 ,,,,,,
LF, 	7 , 	6 , 	6 , 	6 , 	34 , 	6 , 	13 , 	22 , 	13 , 	5 , 	8 , 	3 , 	3 , 	3 , 	3 , 	0 , 	2 , 	8 , 	41 , 	24 , 	26 , 	5 , 	8 , 	40 , 	3 , 	196 , 	82 , 	191 , 	107 , 	29 , 	19 , 	9 , 	3 , 	7 , 	2 , 	0 , 	1 , 	2 , 	21 , 	1 , 	1 , 	65 , 	6 , 	2 , 	24 , 	-   ," 	1,061 ",,,CM line," 	22,552 "," 	3,856 "," 	3,678 ",,,,,
OR, 	5 , 	6 , 	7 , 	6 , 	27 , 	5 , 	16 , 	18 , 	27 , 	4 , 	6 , 	4 , 	2 , 	5 , 	0 , 	1 , 	2 , 	7 , 	18 , 	14 , 	18 , 	7 , 	2 , 	29 , 	3 , 	173 , 	70 , 	164 , 	88 , 	25 , 	14 , 	7 , 	5 , 	10 , 	1 , 	1 , 	1 , 	3 , 	7 , 	3 , 	1 , 	57 , 	8 , 	1 , 	15 , 	-   , 	892 ,,,RM line," 	9,818 "," 	3,433 "," 	2,899 "," 	2,978 ",,,,
RR, 	11 , 	13 , 	23 , 	11 , 	37 , 	8 , 	45 , 	60 , 	52 , 	15 , 	27 , 	9 , 	13 , 	5 , 	7 , 	2 , 	6 , 	16 , 	30 , 	40 , 	65 , 	41 , 	27 , 	13 , 	19 , 	279 , 	173 , 	398 , 	262 , 	132 , 	95 , 	32 , 	16 , 	18 , 	4 , 	4 , 	6 , 	6 , 	23 , 	4 , 	5 , 	128 , 	24 , 	3 , 	33 , 	-   ," 	2,237 ",,,WP line," 	10,584 "," 	1,694 "," 	1,945 "," 	1,168 "," 	2,091 ",,,
OW, 	13 , 	21 , 	7 , 	9 , 	46 , 	22 , 	30 , 	39 , 	52 , 	17 , 	58 , 	46 , 	21 , 	19 , 	14 , 	3 , 	5 , 	7 , 	4 , 	6 , 	8 , 	4 , 	1 , 	15 , 	16 , 	438 , 	266 , 	708 , 	295 , 	200 , 	116 , 	27 , 	39 , 	18 , 	5 , 	5 , 	12 , 	1 , 	21 , 	3 , 	9 , 	72 , 	9 , 	5 , 	11 , 	-   ," 	2,748 ",,,FT/ED line," 	13,998 "," 	3,726 "," 	2,553 "," 	2,956 "," 	1,155 "," 	4,437 ",,
EM, 	119 , 	319 , 	158 , 	218 , 	447 , 	179 , 	308 , 	309 , 	298 , 	280 , 	308 , 	121 , 	217 , 	222 , 	140 , 	104 , 	208 , 	432 , 	187 , 	250 , 	348 , 	237 , 	197 , 	315 , 	544 , 	75 , 	45 , 	302 , 	134 , 	341 , 	464 , 	310 , 	406 , 	440 , 	122 , 	157 , 	515 , 	105 , 	223 , 	155 , 	162 , 	273 , 	424 , 	213 , 	104 , 	-   ," 	11,435 ",,,SFIA," 	8,178 ", 	927 ," 	3,524 "," 	1,338 "," 	1,525 ", 	814 , 	942 ," 	127,705 "
MT, 	77 , 	169 , 	95 , 	132 , 	245 , 	127 , 	191 , 	220 , 	236 , 	213 , 	204 , 	85 , 	122 , 	123 , 	52 , 	34 , 	76 , 	142 , 	99 , 	108 , 	153 , 	74 , 	71 , 	172 , 	308 , 	31 , 	36 , 	46 , 	62 , 	304 , 	343 , 	254 , 	638 , 	250 , 	93 , 	84 , 	162 , 	36 , 	97 , 	72 , 	63 , 	228 , 	152 , 	71 , 	65 , 	-   ," 	6,614 ",,,,,,,,,,,
PL, 	173 , 	403 , 	197 , 	219 , 	534 , 	217 , 	362 , 	359 , 	369 , 	382 , 	436 , 	199 , 	273 , 	277 , 	134 , 	98 , 	156 , 	303 , 	199 , 	219 , 	280 , 	163 , 	126 , 	321 , 	700 , 	329 , 	42 , 	120 , 	153 ," 	1,002 "," 	1,148 ", 	704 ," 	1,280 ", 	897 , 	275 , 	161 , 	394 , 	103 , 	258 , 	221 , 	230 , 	863 , 	463 , 	170 , 	97 , 	-   ," 	16,006 ",,,,,,,,,,,
CC, 	87 , 	119 , 	96 , 	171 , 	262 , 	145 , 	251 , 	235 , 	200 , 	181 , 	248 , 	77 , 	94 , 	86 , 	40 , 	22 , 	59 , 	123 , 	75 , 	99 , 	159 , 	108 , 	82 , 	221 , 	322 , 	123 , 	45 , 	157 , 	48 , 	352 , 	452 , 	247 , 	429 , 	299 , 	106 , 	64 , 	163 , 	33 , 	72 , 	84 , 	118 , 	390 , 	241 , 	61 , 	61 , 	-   ," 	7,106 ",,,,,,,,,,,
16, 	55 , 	57 , 	43 , 	80 , 	163 , 	123 , 	175 , 	179 , 	125 , 	120 , 	134 , 	39 , 	38 , 	25 , 	26 , 	15 , 	14 , 	34 , 	25 , 	35 , 	41 , 	27 , 	27 , 	117 , 	198 , 	343 , 	263 ," 	1,030 ", 	382 , 	45 , 	162 , 	189 , 	317 , 	189 , 	58 , 	21 , 	48 , 	11 , 	40 , 	45 , 	71 , 	211 , 	149 , 	21 , 	28 , 	-   ," 	5,538 ",,,,,,,,,,,
24, 	56 , 	64 , 	31 , 	67 , 	137 , 	79 , 	147 , 	157 , 	99 , 	96 , 	107 , 	39 , 	36 , 	31 , 	22 , 	15 , 	14 , 	26 , 	29 , 	25 , 	31 , 	22 , 	11 , 	89 , 	140 , 	446 , 	302 ," 	1,319 ", 	483 , 	147 , 	39 , 	151 , 	277 , 	167 , 	62 , 	16 , 	45 , 	13 , 	44 , 	42 , 	92 , 	194 , 	126 , 	11 , 	34 , 	-   ," 	5,578 ",,,,,,,,,,,
GP, 	23 , 	26 , 	13 , 	20 , 	55 , 	26 , 	32 , 	39 , 	35 , 	20 , 	26 , 	12 , 	13 , 	14 , 	5 , 	6 , 	4 , 	12 , 	20 , 	13 , 	18 , 	7 , 	9 , 	31 , 	33 , 	278 , 	190 , 	847 , 	218 , 	177 , 	162 , 	18 , 	40 , 	34 , 	20 , 	7 , 	22 , 	5 , 	20 , 	20 , 	48 , 	96 , 	51 , 	5 , 	23 , 	-   ," 	2,793 ",,,,,,,,,,,
BP, 	26 , 	24 , 	11 , 	13 , 	38 , 	16 , 	26 , 	34 , 	39 , 	31 , 	30 , 	20 , 	18 , 	17 , 	9 , 	5 , 	11 , 	14 , 	17 , 	9 , 	12 , 	5 , 	4 , 	13 , 	35 , 	372 , 	330 ," 	1,607 ", 	374 , 	314 , 	251 , 	36 , 	40 , 	44 , 	43 , 	8 , 	24 , 	5 , 	29 , 	23 , 	90 , 	108 , 	65 , 	7 , 	8 , 	-   ," 	4,254 ",,,,,,,,,,,
DC, 	13 , 	30 , 	10 , 	12 , 	43 , 	11 , 	21 , 	28 , 	33 , 	28 , 	29 , 	17 , 	27 , 	19 , 	10 , 	11 , 	10 , 	24 , 	17 , 	18 , 	20 , 	6 , 	9 , 	12 , 	23 , 	401 , 	232 ," 	1,076 ", 	289 , 	194 , 	169 , 	29 , 	47 , 	18 , 	23 , 	10 , 	38 , 	5 , 	28 , 	24 , 	73 , 	190 , 	82 , 	13 , 	18 , 	-   ," 	3,441 ",,,,,,,,,,,
CM, 	5 , 	13 , 	4 , 	4 , 	8 , 	3 , 	7 , 	7 , 	17 , 	4 , 	6 , 	5 , 	4 , 	6 , 	1 , 	3 , 	3 , 	4 , 	9 , 	6 , 	8 , 	3 , 	2 , 	3 , 	9 , 	106 , 	80 , 	327 , 	105 , 	59 , 	58 , 	24 , 	49 , 	21 , 	7 , 	1 , 	3 , 	3 , 	14 , 	6 , 	40 , 	106 , 	28 , 	1 , 	2 , 	-   ," 	1,183 ",,,,,,,,,,,
CV, 	3 , 	5 , 	2 , 	3 , 	14 , 	7 , 	8 , 	13 , 	11 , 	53 , 	31 , 	19 , 	20 , 	48 , 	16 , 	8 , 	11 , 	14 , 	3 , 	1 , 	3 , 	0 , 	1 , 	4 , 	10 , 	136 , 	75 , 	193 , 	67 , 	23 , 	16 , 	7 , 	9 , 	14 , 	2 , 	4 , 	40 , 	1 , 	2 , 	1 , 	1 , 	16 , 	4 , 	54 , 	8 , 	-   , 	982 ,,,,,,,,,,,
ED, 	7 , 	15 , 	5 , 	9 , 	39 , 	11 , 	16 , 	16 , 	20 , 	62 , 	44 , 	41 , 	21 , 	89 , 	28 , 	13 , 	23 , 	61 , 	6 , 	5 , 	5 , 	1 , 	1 , 	5 , 	12 , 	451 , 	177 , 	487 , 	183 , 	45 , 	40 , 	20 , 	28 , 	30 , 	3 , 	37 , 	16 , 	1 , 	6 , 	4 , 	4 , 	98 , 	9 , 	15 , 	71 , 	-   ," 	2,284 ",,,,,,,,,,,
NC, 	2 , 	2 , 	1 , 	2 , 	5 , 	2 , 	9 , 	7 , 	9 , 	2 , 	5 , 	4 , 	0 , 	3 , 	2 , 	1 , 	1 , 	3 , 	15 , 	7 , 	13 , 	3 , 	1 , 	7 , 	2 , 	91 , 	35 , 	119 , 	31 , 	11 , 	11 , 	4 , 	4 , 	9 , 	2 , 	2 , 	1 , 	3 , 	15 , 	2 , 	1 , 	24 , 	3 , 	1 , 	8 , 	-   , 	482 ,,,,,,,,,,,
WP, 	22 , 	18 , 	7 , 	9 , 	29 , 	11 , 	66 , 	33 , 	48 , 	6 , 	33 , 	39 , 	17 , 	18 , 	13 , 	10 , 	11 , 	21 , 	139 , 	54 , 	97 , 	15 , 	11 , 	30 , 	27 , 	198 , 	93 , 	309 , 	95 , 	44 , 	37 , 	18 , 	27 , 	26 , 	14 , 	3 , 	7 , 	18 , 	11 , 	15 , 	16 , 	87 , 	12 , 	6 , 	25 , 	-   ," 	1,845 ",,,,,,,,,,,
SS, 	7 , 	9 , 	3 , 	3 , 	6 , 	3 , 	5 , 	7 , 	9 , 	4 , 	8 , 	4 , 	3 , 	2 , 	2 , 	1 , 	2 , 	2 , 	9 , 	2 , 	4 , 	2 , 	2 , 	4 , 	3 , 	141 , 	67 , 	261 , 	88 , 	50 , 	44 , 	18 , 	22 , 	25 , 	6 , 	1 , 	7 , 	2 , 	11 , 	6 , 	21 , 	36 , 	16 , 	1 , 	4 , 	-   , 	931 ,,,,,,,,,,,
SB, 	8 , 	13 , 	5 , 	6 , 	14 , 	2 , 	14 , 	7 , 	11 , 	7 , 	8 , 	8 , 	3 , 	11 , 	6 , 	3 , 	3 , 	8 , 	9 , 	6 , 	6 , 	3 , 	1 , 	7 , 	15 , 	151 , 	63 , 	273 , 	124 , 	76 , 	92 , 	46 , 	98 , 	78 , 	34 , 	1 , 	5 , 	1 , 	13 , 	25 , 	9 , 	57 , 	23 , 	2 , 	4 , 	-   ," 	1,359 ",,,,,,,,,,,
SO, 	25 , 	50 , 	26 , 	43 , 	99 , 	34 , 	54 , 	37 , 	53 , 	17 , 	27 , 	15 , 	12 , 	12 , 	10 , 	6 , 	11 , 	22 , 	51 , 	76 , 	97 , 	56 , 	48 , 	70 , 	54 , 	215 , 	207 , 	881 , 	248 , 	116 , 	103 , 	46 , 	46 , 	103 , 	71 , 	8 , 	59 , 	23 , 	74 , 	20 , 	28 , 	34 , 	176 , 	17 , 	18 , 	-   ," 	3,499 ",,,,,,,,,,,
MB, 	9 , 	20 , 	11 , 	17 , 	58 , 	15 , 	20 , 	24 , 	30 , 	8 , 	10 , 	8 , 	4 , 	5 , 	3 , 	3 , 	3 , 	3 , 	9 , 	10 , 	12 , 	8 , 	8 , 	19 , 	11 , 	382 , 	151 , 	542 , 	245 , 	139 , 	119 , 	45 , 	63 , 	78 , 	24 , 	3 , 	8 , 	5 , 	16 , 	14 , 	23 , 	415 , 	39 , 	2 , 	10 , 	-   ," 	2,653 ",,,,,,,,,,,
WD, 	2 , 	5 , 	4 , 	3 , 	14 , 	3 , 	6 , 	8 , 	9 , 	36 , 	40 , 	23 , 	28 , 	88 , 	34 , 	10 , 	14 , 	28 , 	2 , 	3 , 	1 , 	1 , 	1 , 	2 , 	5 , 	199 , 	82 , 	201 , 	69 , 	27 , 	14 , 	6 , 	10 , 	12 , 	2 , 	62 , 	13 , 	0 , 	2 , 	1 , 	1 , 	41 , 	2 , 	10 , 	35 , 	-   ," 	1,158 ",,,,,,,,,,,
OA, 	4 , 	10 , 	11 , 	17 , 	36 , 	13 , 	12 , 	12 , 	19 , 	7 , 	6 , 	14 , 	2 , 	2 , 	2 , 	1 , 	8 , 	13 , 	10 , 	15 , 	18 , 	8 , 	5 , 	7 , 	4 , 	58 , 	42 , 	88 , 	42 , 	11 , 	11 , 	7 , 	3 , 	3 , 	1 , 	1 , 	29 , 	3 , 	8 , 	2 , 	2 , 	19 , 	2 , 	13 , 	5 , 	-   , 	604 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,484 "," 	2,429 "," 	1,546 "," 	1,683 "," 	4,569 "," 	1,896 "," 	2,828 "," 	2,853 "," 	2,992 "," 	2,392 "," 	3,102 "," 	1,667 "," 	1,698 "," 	2,079 "," 	1,342 ", 	747 ," 	1,130 "," 	2,396 "," 	1,508 "," 	1,390 "," 	1,959 "," 	1,041 ", 	830 ," 	2,022 "," 	2,977 "," 	9,986 "," 	5,707 "," 	18,447 "," 	7,371 "," 	5,540 "," 	5,263 "," 	2,690 "," 	4,344 "," 	3,238 "," 	1,105 ", 	934 ," 	2,149 ", 	490 ," 	1,702 ", 	884 ," 	1,262 "," 	5,323 "," 	2,407 "," 	1,037 "," 	1,433 ", 	-   ," 	131,875 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
