Exit stations,Entry stations->,,SUNDAY,,,Aug 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
SB, 	9 , 	12 , 	2 , 	4 , 	10 , 	2 , 	7 , 	5 , 	13 , 	7 , 	7 , 	11 , 	4 , 	8 , 	6 , 	1 , 	2 , 	5 , 	9 , 	5 , 	4 , 	3 , 	2 , 	5 , 	4 , 	52 , 	34 , 	211 , 	107 , 	67 , 	103 , 	42 , 	121 , 	79 , 	31 , 	3 , 	10 , 	4 , 	17 , 	25 , 	7 , 	73 , 	24 ," 	1,158 ",,,,,,,,,,,
SO, 	20 , 	26 , 	27 , 	43 , 	126 , 	28 , 	48 , 	19 , 	39 , 	12 , 	20 , 	28 , 	11 , 	8 , 	6 , 	2 , 	8 , 	28 , 	43 , 	59 , 	81 , 	38 , 	34 , 	68 , 	30 , 	401 , 	343 ," 	1,451 ", 	399 , 	123 , 	136 , 	47 , 	41 , 	71 , 	21 , 	7 , 	90 , 	14 , 	45 , 	12 , 	43 , 	27 , 	115 ," 	4,235 ",,,,,,,,,,,
MB, 	15 , 	19 , 	14 , 	15 , 	66 , 	14 , 	18 , 	11 , 	33 , 	17 , 	18 , 	27 , 	9 , 	10 , 	5 , 	3 , 	5 , 	5 , 	11 , 	15 , 	18 , 	7 , 	6 , 	14 , 	12 , 	124 , 	88 , 	452 , 	196 , 	95 , 	88 , 	49 , 	76 , 	102 , 	37 , 	4 , 	22 , 	3 , 	17 , 	14 , 	30 , 	256 , 	8 ," 	2,046 ",,,,,,,,,,,
Entries," 	1,341 "," 	2,125 "," 	1,517 "," 	1,560 "," 	4,507 "," 	1,941 "," 	2,871 "," 	1,882 "," 	3,537 "," 	2,207 "," 	2,906 "," 	4,345 "," 	1,606 "," 	2,054 "," 	1,322 ", 	796 ," 	1,085 "," 	2,292 "," 	1,473 "," 	1,302 "," 	1,963 ", 	953 , 	827 ," 	1,971 "," 	1,877 "," 	7,738 "," 	4,754 "," 	18,391 "," 	7,683 "," 	5,244 "," 	5,338 "," 	2,722 "," 	5,029 "," 	2,318 "," 	1,105 ", 	847 ," 	3,038 ", 	436 ," 	1,665 ", 	668 ," 	1,074 "," 	5,671 "," 	1,815 "," 	125,798 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
