Exit stations,Entry stations->,,SUNDAY,,,Jan 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
BF, 	11 , 	22 , 	9 , 	13 , 	48 , 	16 , 	37 , 	32 , 	64 , 	85 , 	119 , 	87 , 	62 , 	11 , 	62 , 	26 , 	38 , 	90 , 	8 , 	5 , 	6 , 	3 , 	1 , 	5 , 	12 , 	108 , 	99 , 	267 , 	85 , 	29 , 	28 , 	14 , 	19 , 	18 , 	4 , 	35 , 	48 , 	2 , 	22 , 	6 , 	6 , 	25 , 	5 , 	54 , 	8 , 	-   ," 	1,750 ",,,,,,,,,,,
HY, 	9 , 	19 , 	9 , 	8 , 	44 , 	14 , 	22 , 	28 , 	44 , 	34 , 	62 , 	50 , 	52 , 	56 , 	9 , 	37 , 	45 , 	93 , 	6 , 	4 , 	7 , 	2 , 	1 , 	9 , 	9 , 	69 , 	37 , 	125 , 	33 , 	24 , 	16 , 	8 , 	10 , 	14 , 	4 , 	10 , 	20 , 	2 , 	14 , 	2 , 	3 , 	15 , 	3 , 	26 , 	10 , 	-   ," 	1,111 ",,,,,,,,,,,
SH, 	7 , 	9 , 	3 , 	4 , 	16 , 	8 , 	10 , 	19 , 	18 , 	17 , 	31 , 	23 , 	22 , 	36 , 	33 , 	7 , 	15 , 	39 , 	2 , 	2 , 	3 , 	-   , 	1 , 	2 , 	4 , 	34 , 	31 , 	88 , 	30 , 	14 , 	16 , 	5 , 	7 , 	6 , 	3 , 	4 , 	12 , 	1 , 	12 , 	2 , 	3 , 	12 , 	2 , 	13 , 	5 , 	-   , 	625 ,,,,,,,,,,,
UC, 	7 , 	14 , 	8 , 	6 , 	43 , 	11 , 	15 , 	18 , 	21 , 	28 , 	28 , 	19 , 	16 , 	42 , 	55 , 	17 , 	7 , 	51 , 	5 , 	4 , 	2 , 	2 , 	1 , 	7 , 	4 , 	78 , 	52 , 	133 , 	45 , 	13 , 	17 , 	5 , 	10 , 	10 , 	4 , 	8 , 	19 , 	1 , 	11 , 	1 , 	2 , 	17 , 	4 , 	12 , 	17 , 	-   , 	884 ,,,,,,,,,,,
FM, 	15 , 	34 , 	24 , 	23 , 	125 , 	24 , 	38 , 	31 , 	48 , 	49 , 	62 , 	28 , 	33 , 	74 , 	84 , 	38 , 	54 , 	19 , 	19 , 	13 , 	9 , 	5 , 	3 , 	9 , 	11 , 	154 , 	94 , 	279 , 	121 , 	39 , 	24 , 	20 , 	17 , 	20 , 	4 , 	9 , 	48 , 	4 , 	24 , 	3 , 	4 , 	44 , 	5 , 	24 , 	32 , 	-   ," 	1,837 ",,,,,,,,,,,
CN, 	10 , 	14 , 	8 , 	10 , 	28 , 	7 , 	30 , 	20 , 	40 , 	8 , 	17 , 	9 , 	10 , 	8 , 	7 , 	3 , 	5 , 	18 , 	13 , 	34 , 	97 , 	35 , 	11 , 	31 , 	6 , 	117 , 	76 , 	196 , 	92 , 	30 , 	23 , 	15 , 	14 , 	20 , 	6 , 	1 , 	4 , 	13 , 	112 , 	7 , 	6 , 	75 , 	7 , 	3 , 	24 , 	-   ," 	1,315 ",,,,,,,,,,,
PH, 	6 , 	6 , 	7 , 	5 , 	33 , 	6 , 	19 , 	24 , 	26 , 	6 , 	8 , 	8 , 	6 , 	3 , 	3 , 	2 , 	4 , 	8 , 	34 , 	7 , 	50 , 	17 , 	6 , 	36 , 	4 , 	151 , 	111 , 	202 , 	117 , 	30 , 	21 , 	13 , 	10 , 	13 , 	7 , 	2 , 	3 , 	8 , 	45 , 	5 , 	5 , 	117 , 	10 , 	1 , 	39 , 	-   ," 	1,237 ",,,,,,,,,,,
WC, 	7 , 	14 , 	5 , 	12 , 	56 , 	8 , 	27 , 	32 , 	46 , 	7 , 	14 , 	11 , 	8 , 	7 , 	6 , 	3 , 	3 , 	12 , 	110 , 	50 , 	7 , 	19 , 	17 , 	56 , 	7 , 	180 , 	125 , 	255 , 	157 , 	37 , 	31 , 	17 , 	11 , 	16 , 	8 , 	1 , 	2 , 	17 , 	85 , 	4 , 	5 , 	127 , 	13 , 	2 , 	35 , 	-   ," 	1,668 ",,,,,,,,,,,
LF, 	5 , 	4 , 	3 , 	4 , 	27 , 	5 , 	15 , 	18 , 	14 , 	4 , 	8 , 	2 , 	2 , 	2 , 	2 , 	1 , 	2 , 	6 , 	43 , 	16 , 	21 , 	5 , 	6 , 	31 , 	3 , 	107 , 	76 , 	132 , 	112 , 	25 , 	16 , 	5 , 	4 , 	4 , 	1 , 	1 , 	3 , 	2 , 	19 , 	1 , 	3 , 	69 , 	5 , 	-   , 	19 , 	-   , 	847 ,,,,,,,,,,,
OR, 	6 , 	3 , 	4 , 	4 , 	27 , 	3 , 	12 , 	12 , 	19 , 	3 , 	4 , 	2 , 	1 , 	3 , 	1 , 	1 , 	1 , 	3 , 	9 , 	8 , 	18 , 	7 , 	4 , 	25 , 	3 , 	95 , 	64 , 	131 , 	101 , 	20 , 	16 , 	9 , 	6 , 	6 , 	1 , 	1 , 	1 , 	3 , 	6 , 	1 , 	2 , 	54 , 	5 , 	-   , 	15 , 	-   , 	716 ,,,,,,,,,,,
RR, 	11 , 	18 , 	18 , 	14 , 	26 , 	5 , 	26 , 	48 , 	39 , 	12 , 	23 , 	6 , 	10 , 	6 , 	8 , 	2 , 	5 , 	16 , 	24 , 	33 , 	55 , 	31 , 	31 , 	12 , 	14 , 	223 , 	168 , 	320 , 	281 , 	104 , 	86 , 	27 , 	13 , 	19 , 	3 , 	2 , 	5 , 	6 , 	25 , 	4 , 	7 , 	190 , 	18 , 	1 , 	19 , 	-   ," 	2,010 ",,,,,,,,,,,
OW, 	10 , 	13 , 	7 , 	7 , 	29 , 	14 , 	27 , 	29 , 	38 , 	12 , 	40 , 	36 , 	20 , 	12 , 	10 , 	4 , 	3 , 	7 , 	5 , 	5 , 	5 , 	3 , 	1 , 	15 , 	15 , 	318 , 	267 , 	583 , 	300 , 	184 , 	131 , 	26 , 	24 , 	16 , 	4 , 	7 , 	9 , 	2 , 	17 , 	7 , 	11 , 	144 , 	8 , 	4 , 	7 , 	-   ," 	2,427 ",,,,,,,,,,,
EM, 	86 , 	178 , 	111 , 	166 , 	405 , 	153 , 	267 , 	256 , 	243 , 	189 , 	202 , 	88 , 	119 , 	136 , 	64 , 	41 , 	86 , 	181 , 	126 , 	165 , 	199 , 	115 , 	111 , 	235 , 	395 , 	55 , 	21 , 	147 , 	82 , 	248 , 	288 , 	161 , 	224 , 	154 , 	41 , 	87 , 	282 , 	44 , 	141 , 	41 , 	55 , 	208 , 	112 , 	96 , 	74 , 	-   ," 	6,874 ",,,,,,,,,,,
MT, 	75 , 	152 , 	78 , 	114 , 	267 , 	109 , 	200 , 	198 , 	201 , 	197 , 	195 , 	78 , 	125 , 	127 , 	53 , 	36 , 	64 , 	117 , 	100 , 	104 , 	135 , 	74 , 	71 , 	174 , 	332 , 	30 , 	37 , 	49 , 	59 , 	261 , 	300 , 	202 , 	482 , 	190 , 	65 , 	57 , 	139 , 	34 , 	96 , 	42 , 	55 , 	238 , 	93 , 	58 , 	46 , 	-   ," 	5,907 ",,,,,,,,,,,
PL, 	136 , 	292 , 	145 , 	180 , 	438 , 	171 , 	314 , 	276 , 	306 , 	292 , 	384 , 	152 , 	234 , 	223 , 	106 , 	69 , 	114 , 	223 , 	151 , 	157 , 	187 , 	113 , 	116 , 	254 , 	566 , 	166 , 	43 , 	161 , 	133 , 	772 , 	895 , 	533 , 	933 , 	684 , 	171 , 	112 , 	310 , 	74 , 	204 , 	134 , 	156 , 	869 , 	293 , 	113 , 	71 , 	-   ," 	12,420 ",,,,,,,,,,,
CC, 	66 , 	126 , 	120 , 	193 , 	249 , 	169 , 	247 , 	218 , 	196 , 	150 , 	239 , 	88 , 	92 , 	76 , 	32 , 	30 , 	34 , 	113 , 	81 , 	117 , 	151 , 	103 , 	91 , 	251 , 	335 , 	76 , 	46 , 	136 , 	63 , 	336 , 	384 , 	221 , 	303 , 	247 , 	71 , 	61 , 	139 , 	29 , 	68 , 	71 , 	90 , 	432 , 	236 , 	57 , 	44 , 	-   ," 	6,669 ",,,,,,,,,,,
16, 	48 , 	58 , 	26 , 	75 , 	155 , 	94 , 	146 , 	143 , 	96 , 	99 , 	109 , 	42 , 	35 , 	32 , 	21 , 	13 , 	14 , 	34 , 	31 , 	29 , 	37 , 	23 , 	17 , 	93 , 	194 , 	242 , 	217 , 	860 , 	351 , 	46 , 	130 , 	139 , 	239 , 	149 , 	41 , 	20 , 	51 , 	12 , 	32 , 	39 , 	55 , 	250 , 	99 , 	18 , 	17 , 	-   ," 	4,662 ",,,,,,,,,,,
24, 	60 , 	65 , 	30 , 	57 , 	107 , 	71 , 	119 , 	111 , 	78 , 	78 , 	98 , 	35 , 	29 , 	23 , 	16 , 	15 , 	12 , 	27 , 	29 , 	25 , 	30 , 	20 , 	14 , 	72 , 	138 , 	289 , 	269 ," 	1,037 ", 	451 , 	150 , 	53 , 	115 , 	180 , 	129 , 	47 , 	15 , 	34 , 	7 , 	35 , 	31 , 	72 , 	281 , 	82 , 	14 , 	24 , 	-   ," 	4,671 ",,,,,,,,,,,
GP, 	19 , 	25 , 	11 , 	21 , 	45 , 	17 , 	32 , 	35 , 	29 , 	21 , 	21 , 	13 , 	16 , 	10 , 	7 , 	5 , 	7 , 	14 , 	16 , 	11 , 	18 , 	7 , 	8 , 	20 , 	32 , 	155 , 	146 , 	635 , 	206 , 	127 , 	120 , 	28 , 	30 , 	24 , 	16 , 	5 , 	16 , 	4 , 	18 , 	18 , 	35 , 	178 , 	39 , 	10 , 	17 , 	-   ," 	2,281 ",,,,,,,,,,,
BP, 	21 , 	27 , 	5 , 	7 , 	29 , 	14 , 	22 , 	22 , 	35 , 	30 , 	33 , 	20 , 	17 , 	15 , 	7 , 	5 , 	10 , 	14 , 	11 , 	7 , 	12 , 	5 , 	5 , 	9 , 	27 , 	213 , 	237 ," 	1,144 ", 	271 , 	207 , 	178 , 	31 , 	68 , 	27 , 	24 , 	5 , 	20 , 	5 , 	26 , 	14 , 	63 , 	119 , 	51 , 	6 , 	12 , 	-   ," 	3,125 ",,,,,,,,,,,
DC, 	18 , 	24 , 	8 , 	11 , 	40 , 	9 , 	18 , 	20 , 	29 , 	28 , 	30 , 	12 , 	24 , 	17 , 	13 , 	9 , 	12 , 	20 , 	18 , 	12 , 	20 , 	6 , 	5 , 	14 , 	27 , 	153 , 	163 , 	807 , 	243 , 	149 , 	123 , 	27 , 	36 , 	28 , 	17 , 	9 , 	36 , 	4 , 	26 , 	20 , 	60 , 	247 , 	74 , 	10 , 	14 , 	-   ," 	2,684 ",,,,,,,,,,,
CM, 	6 , 	8 , 	3 , 	2 , 	9 , 	4 , 	7 , 	7 , 	8 , 	4 , 	6 , 	5 , 	3 , 	4 , 	1 , 	2 , 	2 , 	5 , 	6 , 	5 , 	7 , 	2 , 	1 , 	3 , 	8 , 	42 , 	50 , 	200 , 	80 , 	48 , 	47 , 	16 , 	27 , 	16 , 	4 , 	2 , 	3 , 	1 , 	12 , 	5 , 	29 , 	113 , 	32 , 	1 , 	4 , 	-   , 	848 ,,,,,,,,,,,
CV, 	3 , 	6 , 	3 , 	2 , 	13 , 	4 , 	5 , 	6 , 	7 , 	49 , 	27 , 	12 , 	20 , 	38 , 	13 , 	7 , 	5 , 	16 , 	1 , 	1 , 	2 , 	1 , 	1 , 	3 , 	6 , 	70 , 	61 , 	132 , 	75 , 	20 , 	10 , 	6 , 	10 , 	9 , 	1 , 	6 , 	40 , 	0 , 	2 , 	1 , 	4 , 	16 , 	3 , 	48 , 	8 , 	-   , 	764 ,,,,,,,,,,,
ED, 	5 , 	9 , 	6 , 	5 , 	40 , 	10 , 	12 , 	10 , 	18 , 	57 , 	45 , 	22 , 	26 , 	56 , 	14 , 	7 , 	17 , 	43 , 	4 , 	3 , 	2 , 	2 , 	2 , 	4 , 	11 , 	259 , 	152 , 	388 , 	154 , 	48 , 	33 , 	21 , 	19 , 	30 , 	3 , 	39 , 	19 , 	1 , 	5 , 	2 , 	6 , 	100 , 	9 , 	18 , 	65 , 	-   ," 	1,799 ",,,,,,,,,,,
NC, 	1 , 	2 , 	3 , 	4 , 	10 , 	1 , 	5 , 	4 , 	5 , 	2 , 	4 , 	1 , 	3 , 	3 , 	2 , 	0 , 	2 , 	4 , 	13 , 	6 , 	15 , 	1 , 	1 , 	9 , 	3 , 	47 , 	27 , 	88 , 	30 , 	11 , 	10 , 	2 , 	4 , 	3 , 	1 , 	1 , 	1 , 	3 , 	14 , 	3 , 	4 , 	39 , 	2 , 	-   , 	10 , 	-   , 	395 ,,,,,,,,,,,
WP, 	20 , 	21 , 	6 , 	7 , 	30 , 	9 , 	68 , 	28 , 	42 , 	7 , 	41 , 	31 , 	16 , 	17 , 	15 , 	8 , 	9 , 	24 , 	110 , 	49 , 	93 , 	17 , 	6 , 	26 , 	17 , 	118 , 	102 , 	267 , 	87 , 	40 , 	28 , 	19 , 	27 , 	32 , 	15 , 	5 , 	4 , 	13 , 	15 , 	8 , 	13 , 	114 , 	12 , 	2 , 	24 , 	-   ," 	1,661 ",,,,,,,,,,,
SS, 	6 , 	8 , 	2 , 	2 , 	10 , 	3 , 	4 , 	8 , 	11 , 	4 , 	7 , 	4 , 	3 , 	4 , 	2 , 	2 , 	2 , 	4 , 	5 , 	4 , 	5 , 	1 , 	1 , 	4 , 	4 , 	38 , 	40 , 	169 , 	72 , 	37 , 	25 , 	12 , 	16 , 	23 , 	6 , 	3 , 	3 , 	1 , 	6 , 	6 , 	21 , 	51 , 	12 , 	3 , 	4 , 	-   , 	653 ,,,,,,,,,,,
SB, 	12 , 	9 , 	8 , 	4 , 	14 , 	3 , 	9 , 	6 , 	10 , 	5 , 	10 , 	8 , 	5 , 	8 , 	2 , 	3 , 	3 , 	4 , 	7 , 	7 , 	8 , 	2 , 	1 , 	7 , 	11 , 	54 , 	42 , 	199 , 	93 , 	56 , 	70 , 	37 , 	69 , 	68 , 	22 , 	3 , 	7 , 	3 , 	17 , 	18 , 	8 , 	106 , 	23 , 	2 , 	3 , 	-   ," 	1,062 ",,,,,,,,,,,
SO, 	20 , 	61 , 	54 , 	91 , 	108 , 	76 , 	122 , 	73 , 	63 , 	34 , 	48 , 	20 , 	15 , 	17 , 	14 , 	8 , 	8 , 	25 , 	60 , 	75 , 	106 , 	53 , 	42 , 	109 , 	150 , 	187 , 	182 , 	771 , 	320 , 	190 , 	202 , 	127 , 	84 , 	161 , 	76 , 	9 , 	68 , 	25 , 	91 , 	40 , 	76 , 	69 , 	381 , 	18 , 	25 , 	-   ," 	4,546 ",,,,,,,,,,,
MB, 	8 , 	17 , 	10 , 	13 , 	56 , 	13 , 	20 , 	23 , 	27 , 	10 , 	9 , 	6 , 	6 , 	5 , 	1 , 	2 , 	3 , 	3 , 	7 , 	10 , 	18 , 	6 , 	7 , 	15 , 	15 , 	90 , 	87 , 	344 , 	233 , 	102 , 	79 , 	32 , 	52 , 	68 , 	27 , 	2 , 	8 , 	2 , 	9 , 	9 , 	17 , 	545 , 	32 , 	5 , 	6 , 	-   ," 	2,055 ",,,,,,,,,,,
WD, 	5 , 	4 , 	3 , 	1 , 	13 , 	3 , 	3 , 	6 , 	6 , 	33 , 	36 , 	18 , 	27 , 	68 , 	27 , 	11 , 	11 , 	22 , 	2 , 	2 , 	2 , 	0 , 	1 , 	1 , 	6 , 	107 , 	66 , 	141 , 	59 , 	17 , 	13 , 	10 , 	7 , 	11 , 	1 , 	55 , 	17 , 	-   , 	3 , 	4 , 	2 , 	33 , 	4 , 	4 , 	32 , 	-   , 	891 ,,,,,,,,,,,
OA, 	4 , 	17 , 	12 , 	15 , 	30 , 	10 , 	12 , 	7 , 	11 , 	6 , 	2 , 	14 , 	4 , 	2 , 	5 , 	2 , 	6 , 	10 , 	11 , 	15 , 	15 , 	8 , 	6 , 	3 , 	2 , 	56 , 	44 , 	86 , 	42 , 	13 , 	11 , 	5 , 	2 , 	8 , 	0 , 	3 , 	28 , 	4 , 	10 , 	0 , 	1 , 	21 , 	2 , 	12 , 	18 , 	-   , 	590 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,196 "," 	1,987 "," 	1,330 "," 	1,474 "," 	4,117 "," 	1,641 "," 	2,539 "," 	2,347 "," 	2,480 "," 	2,005 "," 	2,698 "," 	1,396 "," 	1,491 "," 	1,724 "," 	1,058 ", 	602 , 	826 ," 	1,869 "," 	1,263 "," 	1,135 "," 	1,585 ", 	793 , 	686 ," 	1,785 "," 	2,670 "," 	6,160 "," 	4,925 "," 	14,479 "," 	6,902 "," 	4,621 "," 	4,384 "," 	2,222 "," 	3,263 "," 	2,507 ", 	765 , 	710 ," 	1,662 ", 	366 ," 	1,489 ", 	616 , 	973 ," 	6,210 "," 	1,894 ", 	778 ," 	1,130 ", 	-   ," 	108,745 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
