Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Apr 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	52 , 	52 , 	30 , 	146 , 	61 , 	54 , 	22 , 	56 , 	16 , 	57 , 	74 , 	12 , 	17 , 	15 , 	10 , 	9 , 	24 , 	13 , 	4 , 	9 , 	3 , 	2 , 	10 , 	15 , 	52 , 	46 , 	118 , 	75 , 	49 , 	73 , 	15 , 	20 , 	17 , 	6 , 	2 , 	10 , 	3 , 	21 , 	6 , 	5 , 	13 , 	9 ," 	1,305 ",,,Eastbay," 	26,090 ",,SF CBD," 	56,650 ",60.3%,,,
EN, 	60 , 	7 , 	46 , 	37 , 	198 , 	75 , 	69 , 	28 , 	86 , 	25 , 	53 , 	162 , 	18 , 	20 , 	17 , 	13 , 	15 , 	36 , 	15 , 	8 , 	13 , 	4 , 	4 , 	11 , 	13 , 	144 , 	108 , 	274 , 	134 , 	42 , 	70 , 	27 , 	29 , 	27 , 	19 , 	5 , 	19 , 	3 , 	17 , 	6 , 	5 , 	38 , 	8 ," 	2,003 ",,,Westbay," 	28,740 ",,non-CBD," 	39,374 ",41.9%,,,
EP, 	60 , 	44 , 	5 , 	26 , 	192 , 	47 , 	30 , 	24 , 	47 , 	20 , 	17 , 	102 , 	13 , 	8 , 	5 , 	3 , 	8 , 	18 , 	5 , 	5 , 	10 , 	3 , 	2 , 	9 , 	2 , 	81 , 	70 , 	140 , 	89 , 	21 , 	19 , 	9 , 	5 , 	8 , 	2 , 	3 , 	7 , 	1 , 	4 , 	2 , 	1 , 	32 , 	10 ," 	1,203 ",,,Transbay," 	43,923 ",,,,,,,
NB, 	36 , 	35 , 	25 , 	4 , 	60 , 	38 , 	27 , 	23 , 	56 , 	17 , 	30 , 	99 , 	11 , 	11 , 	13 , 	7 , 	8 , 	18 , 	5 , 	7 , 	10 , 	6 , 	3 , 	7 , 	6 , 	105 , 	84 , 	176 , 	120 , 	42 , 	41 , 	12 , 	7 , 	7 , 	5 , 	3 , 	9 , 	1 , 	9 , 	2 , 	2 , 	45 , 	7 ," 	1,234 ",,,SFO Ext," 	8,415 ",,,,,,,
BK, 	156 , 	182 , 	184 , 	57 , 	9 , 	136 , 	109 , 	116 , 	166 , 	65 , 	91 , 	254 , 	37 , 	44 , 	45 , 	22 , 	35 , 	167 , 	29 , 	26 , 	34 , 	20 , 	19 , 	14 , 	26 , 	217 , 	186 , 	529 , 	272 , 	110 , 	93 , 	38 , 	25 , 	38 , 	9 , 	18 , 	38 , 	5 , 	16 , 	7 , 	5 , 	82 , 	46 ," 	3,772 ",,,Extensions," 	11,653 ",,,,,,,
AS, 	59 , 	56 , 	47 , 	25 , 	102 , 	6 , 	57 , 	53 , 	67 , 	42 , 	58 , 	103 , 	20 , 	25 , 	18 , 	7 , 	16 , 	21 , 	8 , 	4 , 	9 , 	2 , 	3 , 	8 , 	20 , 	78 , 	70 , 	166 , 	130 , 	66 , 	54 , 	19 , 	11 , 	11 , 	4 , 	3 , 	9 , 	3 , 	6 , 	3 , 	2 , 	26 , 	7 ," 	1,497 ",,,,,,,,,,,
MA, 	45 , 	56 , 	26 , 	23 , 	102 , 	59 , 	9 , 	27 , 	43 , 	19 , 	54 , 	137 , 	29 , 	34 , 	25 , 	16 , 	14 , 	29 , 	28 , 	14 , 	17 , 	8 , 	10 , 	20 , 	27 , 	135 , 	115 , 	245 , 	204 , 	102 , 	73 , 	21 , 	22 , 	16 , 	4 , 	4 , 	12 , 	6 , 	41 , 	4 , 	2 , 	37 , 	5 ," 	1,913 ",,,,,,,,,,,
19, 	24 , 	29 , 	23 , 	26 , 	120 , 	51 , 	29 , 	5 , 	13 , 	7 , 	39 , 	80 , 	19 , 	29 , 	19 , 	11 , 	16 , 	31 , 	19 , 	17 , 	17 , 	9 , 	6 , 	38 , 	19 , 	77 , 	72 , 	173 , 	124 , 	50 , 	44 , 	16 , 	16 , 	15 , 	3 , 	4 , 	11 , 	3 , 	20 , 	3 , 	2 , 	20 , 	8 ," 	1,352 ",,,,,,,,,,,
12, 	42 , 	58 , 	45 , 	41 , 	157 , 	64 , 	39 , 	9 , 	8 , 	13 , 	63 , 	133 , 	56 , 	64 , 	43 , 	21 , 	34 , 	60 , 	34 , 	26 , 	32 , 	13 , 	17 , 	29 , 	26 , 	163 , 	159 , 	398 , 	190 , 	70 , 	54 , 	29 , 	40 , 	32 , 	22 , 	6 , 	10 , 	7 , 	44 , 	5 , 	4 , 	47 , 	15 ," 	2,416 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	19 , 	21 , 	18 , 	17 , 	55 , 	33 , 	20 , 	9 , 	11 , 	6 , 	77 , 	121 , 	66 , 	71 , 	37 , 	16 , 	25 , 	41 , 	8 , 	6 , 	10 , 	3 , 	2 , 	7 , 	17 , 	112 , 	93 , 	257 , 	146 , 	60 , 	46 , 	21 , 	21 , 	18 , 	2 , 	26 , 	34 , 	3 , 	5 , 	2 , 	1 , 	11 , 	4 ," 	1,573 ",,,Dtwn SF," 	1,117 "," 	3,527 "," 	9,259 "," 	3,453 "," 	3,903 "," 	5,826 "," 	2,089 "," 	27,084 "
FV, 	57 , 	54 , 	20 , 	26 , 	82 , 	76 , 	49 , 	42 , 	75 , 	59 , 	7 , 	153 , 	97 , 	166 , 	95 , 	47 , 	45 , 	63 , 	23 , 	9 , 	23 , 	10 , 	11 , 	13 , 	61 , 	140 , 	102 , 	272 , 	150 , 	86 , 	92 , 	20 , 	30 , 	30 , 	11 , 	18 , 	65 , 	3 , 	28 , 	3 , 	8 , 	28 , 	9 ," 	2,451 ",,,OAK," 	3,396 ", 	459 , 	945 ," 	1,236 ", 	552 ," 	1,793 ", 	194 ," 	8,380 "
CL, 	84 , 	154 , 	92 , 	82 , 	230 , 	92 , 	140 , 	76 , 	136 , 	105 , 	139 , 	12 , 	128 , 	167 , 	139 , 	80 , 	105 , 	276 , 	84 , 	105 , 	84 , 	58 , 	44 , 	60 , 	64 , 	324 , 	212 , 	598 , 	317 , 	109 , 	133 , 	67 , 	53 , 	95 , 	26 , 	97 , 	580 , 	35 , 	109 , 	14 , 	11 , 	49 , 	22 ," 	5,580 ",,,CM line," 	9,141 ", 	951 ," 	3,251 ", 	972 , 	751 ," 	1,418 ", 	975 ," 	16,484 "
SL, 	16 , 	21 , 	10 , 	11 , 	39 , 	17 , 	28 , 	21 , 	59 , 	74 , 	100 , 	139 , 	6 , 	62 , 	50 , 	24 , 	30 , 	39 , 	10 , 	7 , 	10 , 	2 , 	1 , 	6 , 	16 , 	90 , 	56 , 	170 , 	87 , 	21 , 	40 , 	14 , 	19 , 	13 , 	6 , 	17 , 	29 , 	3 , 	11 , 	4 , 	5 , 	16 , 	2 ," 	1,396 ",,,RM line," 	3,463 "," 	1,353 "," 	1,047 "," 	2,357 ", 	429 ," 	2,003 ", 	364 ," 	10,651 "
BF, 	13 , 	24 , 	8 , 	10 , 	44 , 	27 , 	37 , 	26 , 	63 , 	75 , 	169 , 	169 , 	73 , 	9 , 	71 , 	57 , 	49 , 	78 , 	14 , 	4 , 	6 , 	2 , 	4 , 	5 , 	22 , 	94 , 	66 , 	160 , 	93 , 	23 , 	25 , 	12 , 	13 , 	17 , 	9 , 	36 , 	80 , 	3 , 	17 , 	4 , 	2 , 	10 , 	3 ," 	1,720 ",,,WP line," 	3,820 ", 	612 , 	784 , 	444 ," 	1,908 "," 	1,113 ", 	480 ," 	8,681 "
HY, 	12 , 	15 , 	5 , 	13 , 	43 , 	20 , 	29 , 	27 , 	43 , 	33 , 	100 , 	129 , 	59 , 	83 , 	6 , 	57 , 	62 , 	112 , 	10 , 	5 , 	7 , 	2 , 	2 , 	4 , 	9 , 	47 , 	33 , 	101 , 	50 , 	21 , 	25 , 	7 , 	7 , 	8 , 	3 , 	9 , 	22 , 	3 , 	14 , 	2 , 	4 , 	8 , 	3 ," 	1,250 ",,,FT/ED line," 	5,775 "," 	1,849 "," 	1,449 "," 	1,834 "," 	1,052 "," 	7,097 ", 	402 ," 	19,057 "
SH, 	9 , 	14 , 	4 , 	5 , 	19 , 	8 , 	18 , 	12 , 	27 , 	16 , 	42 , 	82 , 	19 , 	61 , 	59 , 	3 , 	30 , 	45 , 	6 , 	3 , 	2 , 	1 , 	0 , 	3 , 	3 , 	29 , 	27 , 	72 , 	18 , 	17 , 	15 , 	6 , 	9 , 	8 , 	5 , 	7 , 	18 , 	0 , 	10 , 	1 , 	1 , 	4 , 	2 , 	736 ,,,SFIA," 	1,882 ", 	154 , 	713 , 	230 , 	345 , 	275 , 	314 ," 	3,598 "
UC, 	8 , 	19 , 	7 , 	6 , 	28 , 	16 , 	17 , 	14 , 	37 , 	29 , 	38 , 	115 , 	31 , 	58 , 	64 , 	30 , 	7 , 	62 , 	11 , 	6 , 	8 , 	2 , 	1 , 	7 , 	8 , 	68 , 	48 , 	120 , 	51 , 	13 , 	15 , 	10 , 	10 , 	9 , 	6 , 	4 , 	18 , 	2 , 	14 , 	3 , 	1 , 	20 , 	4 ," 	1,040 ",,,Entries," 	28,594 "," 	8,905 "," 	17,447 "," 	10,526 "," 	8,940 "," 	19,524 "," 	4,817 "," 	93,935 "
FM, 	22 , 	38 , 	16 , 	15 , 	96 , 	19 , 	28 , 	30 , 	65 , 	40 , 	59 , 	277 , 	46 , 	83 , 	115 , 	51 , 	64 , 	28 , 	22 , 	12 , 	13 , 	4 , 	4 , 	11 , 	8 , 	153 , 	90 , 	247 , 	120 , 	29 , 	31 , 	15 , 	17 , 	21 , 	7 , 	9 , 	32 , 	3 , 	23 , 	3 , 	3 , 	30 , 	2 ," 	1,995 ",,,,,,,,,,,
CN, 	13 , 	15 , 	7 , 	6 , 	26 , 	9 , 	32 , 	21 , 	33 , 	8 , 	22 , 	87 , 	9 , 	11 , 	9 , 	5 , 	12 , 	16 , 	9 , 	41 , 	204 , 	48 , 	15 , 	22 , 	6 , 	122 , 	59 , 	156 , 	78 , 	19 , 	36 , 	18 , 	17 , 	23 , 	9 , 	2 , 	8 , 	12 , 	138 , 	5 , 	4 , 	33 , 	14 ," 	1,434 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	7 , 	8 , 	4 , 	7 , 	22 , 	6 , 	17 , 	14 , 	34 , 	5 , 	10 , 	128 , 	6 , 	3 , 	4 , 	4 , 	8 , 	11 , 	47 , 	7 , 	46 , 	13 , 	13 , 	23 , 	1 , 	165 , 	75 , 	187 , 	108 , 	15 , 	16 , 	14 , 	10 , 	17 , 	7 , 	1 , 	4 , 	6 , 	24 , 	4 , 	7 , 	67 , 	8 ," 	1,179 ",,,Dtwn SF," 	1,117 ",,,,,,,
WC, 	9 , 	13 , 	8 , 	8 , 	40 , 	9 , 	19 , 	17 , 	43 , 	14 , 	15 , 	101 , 	7 , 	5 , 	5 , 	3 , 	5 , 	11 , 	224 , 	43 , 	7 , 	25 , 	20 , 	46 , 	4 , 	187 , 	97 , 	235 , 	145 , 	15 , 	20 , 	17 , 	10 , 	20 , 	8 , 	2 , 	5 , 	18 , 	52 , 	4 , 	5 , 	60 , 	14 ," 	1,612 ",,,OAK," 	6,923 ", 	459 ,,,,,,
LF, 	5 , 	3 , 	3 , 	5 , 	25 , 	4 , 	10 , 	11 , 	18 , 	3 , 	7 , 	64 , 	3 , 	1 , 	3 , 	1 , 	2 , 	5 , 	51 , 	18 , 	28 , 	3 , 	10 , 	28 , 	2 , 	130 , 	52 , 	120 , 	104 , 	12 , 	8 , 	5 , 	4 , 	7 , 	3 , 	1 , 	1 , 	3 , 	8 , 	2 , 	2 , 	37 , 	8 , 	814 ,,,CM line," 	18,400 "," 	1,897 "," 	3,251 ",,,,,
OR, 	2 , 	2 , 	3 , 	3 , 	16 , 	3 , 	8 , 	7 , 	20 , 	2 , 	9 , 	45 , 	1 , 	3 , 	2 , 	-   , 	1 , 	2 , 	17 , 	10 , 	21 , 	9 , 	3 , 	26 , 	1 , 	118 , 	64 , 	106 , 	84 , 	11 , 	9 , 	7 , 	5 , 	8 , 	2 , 	3 , 	1 , 	3 , 	9 , 	0 , 	3 , 	30 , 	3 , 	677 ,,,RM line," 	6,916 "," 	2,588 "," 	2,019 "," 	2,357 ",,,,
RR, 	10 , 	7 , 	11 , 	6 , 	21 , 	11 , 	20 , 	36 , 	32 , 	7 , 	14 , 	86 , 	7 , 	7 , 	6 , 	5 , 	9 , 	12 , 	18 , 	23 , 	43 , 	30 , 	28 , 	9 , 	7 , 	202 , 	134 , 	279 , 	195 , 	63 , 	62 , 	23 , 	7 , 	15 , 	5 , 	5 , 	8 , 	4 , 	20 , 	4 , 	4 , 	64 , 	11 ," 	1,566 ",,,WP line," 	7,723 "," 	1,164 "," 	1,535 ", 	873 ," 	1,908 ",,,
OW, 	12 , 	13 , 	4 , 	8 , 	30 , 	18 , 	28 , 	18 , 	38 , 	20 , 	58 , 	53 , 	13 , 	22 , 	10 , 	5 , 	7 , 	6 , 	5 , 	2 , 	5 , 	2 , 	2 , 	9 , 	4 , 	169 , 	120 , 	288 , 	160 , 	55 , 	42 , 	16 , 	18 , 	14 , 	3 , 	1 , 	8 , 	1 , 	12 , 	3 , 	2 , 	17 , 	4 ," 	1,320 ",,,FT/ED line," 	11,601 "," 	3,642 "," 	2,867 "," 	3,837 "," 	2,165 "," 	7,097 ",,
EM, 	49 , 	155 , 	100 , 	130 , 	275 , 	110 , 	174 , 	102 , 	204 , 	120 , 	150 , 	383 , 	103 , 	115 , 	60 , 	36 , 	68 , 	172 , 	150 , 	198 , 	231 , 	150 , 	132 , 	210 , 	197 , 	39 , 	20 , 	110 , 	77 , 	227 , 	297 , 	156 , 	187 , 	97 , 	55 , 	87 , 	526 , 	48 , 	154 , 	32 , 	26 , 	166 , 	86 ," 	6,160 ",,,SFIA," 	3,971 "," 	1,129 "," 	1,077 ", 	710 , 	747 , 	275 , 	314 ," 	98,244 "
MT, 	50 , 	105 , 	73 , 	94 , 	187 , 	67 , 	120 , 	89 , 	220 , 	128 , 	107 , 	203 , 	77 , 	68 , 	36 , 	26 , 	58 , 	104 , 	67 , 	70 , 	102 , 	44 , 	62 , 	133 , 	143 , 	20 , 	25 , 	39 , 	57 , 	282 , 	353 , 	284 , 	877 , 	134 , 	96 , 	38 , 	139 , 	27 , 	59 , 	24 , 	25 , 	182 , 	65 ," 	5,153 ",,,,,,,,,,,
PL, 	101 , 	230 , 	135 , 	157 , 	546 , 	181 , 	274 , 	164 , 	327 , 	229 , 	278 , 	498 , 	170 , 	168 , 	99 , 	69 , 	102 , 	244 , 	134 , 	172 , 	235 , 	121 , 	109 , 	281 , 	307 , 	118 , 	39 , 	97 , 	162 , 	761 ," 	1,084 ", 	521 , 	963 , 	429 , 	254 , 	101 , 	390 , 	60 , 	160 , 	95 , 	90 , 	528 , 	205 ," 	11,382 ",,,,,,,,,,,
CC, 	59 , 	127 , 	75 , 	112 , 	220 , 	117 , 	183 , 	114 , 	145 , 	116 , 	134 , 	278 , 	85 , 	89 , 	41 , 	25 , 	53 , 	127 , 	69 , 	107 , 	134 , 	113 , 	76 , 	183 , 	173 , 	65 , 	45 , 	135 , 	68 , 	553 , 	570 , 	240 , 	525 , 	186 , 	134 , 	71 , 	254 , 	29 , 	87 , 	46 , 	67 , 	315 , 	141 ," 	6,479 ",,,,,,,,,,,
