Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Apr 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	126 , 	117 , 	85 , 	407 , 	112 , 	149 , 	122 , 	185 , 	40 , 	103 , 	92 , 	47 , 	35 , 	41 , 	23 , 	18 , 	40 , 	30 , 	26 , 	25 , 	10 , 	8 , 	22 , 	24 , 	200 , 	226 , 	278 , 	212 , 	112 , 	144 , 	25 , 	40 , 	48 , 	11 , 	6 , 	18 , 	7 , 	25 , 	10 , 	6 , 	19 , 	10 ," 	3,289 ",,,Eastbay," 	75,084 ",,SF CBD," 	198,308 ",65.9%,,,
EN, 	167 , 	11 , 	101 , 	75 , 	930 , 	150 , 	218 , 	399 , 	614 , 	107 , 	122 , 	197 , 	62 , 	49 , 	66 , 	27 , 	44 , 	67 , 	47 , 	28 , 	40 , 	10 , 	12 , 	26 , 	40 , 	872 , 	928 , 	725 , 	629 , 	125 , 	164 , 	45 , 	73 , 	159 , 	26 , 	8 , 	44 , 	9 , 	32 , 	17 , 	15 , 	46 , 	26 ," 	7,550 ",,,Westbay," 	86,283 ",,non-CBD," 	107,881 ",35.9%,,,
EP, 	127 , 	88 , 	5 , 	50 , 	616 , 	71 , 	82 , 	171 , 	276 , 	66 , 	45 , 	83 , 	24 , 	16 , 	28 , 	7 , 	19 , 	36 , 	21 , 	23 , 	24 , 	7 , 	6 , 	20 , 	13 , 	427 , 	459 , 	305 , 	306 , 	49 , 	43 , 	12 , 	23 , 	54 , 	5 , 	4 , 	15 , 	3 , 	9 , 	9 , 	3 , 	32 , 	13 ," 	3,694 ",,,Transbay," 	149,505 ",,,,,,,
NB, 	93 , 	65 , 	54 , 	5 , 	194 , 	53 , 	69 , 	158 , 	234 , 	60 , 	58 , 	89 , 	24 , 	18 , 	24 , 	8 , 	9 , 	30 , 	19 , 	12 , 	20 , 	13 , 	12 , 	16 , 	15 , 	525 , 	553 , 	326 , 	376 , 	85 , 	65 , 	24 , 	25 , 	57 , 	5 , 	4 , 	13 , 	2 , 	10 , 	6 , 	2 , 	38 , 	19 ," 	3,486 ",,,SFO Ext," 	19,211 ",,,,,,,
BK, 	419 , 	934 , 	638 , 	210 , 	16 , 	392 , 	389 , 	433 , 	574 , 	249 , 	290 , 	293 , 	152 , 	138 , 	148 , 	96 , 	162 , 	286 , 	102 , 	162 , 	138 , 	71 , 	59 , 	40 , 	63 , 	648 , 	634 , 	783 , 	747 , 	271 , 	276 , 	128 , 	101 , 	183 , 	27 , 	36 , 	121 , 	27 , 	79 , 	36 , 	14 , 	79 , 	87 ," 	10,731 ",,,Extensions," 	36,211 ",,,,,,,
AS, 	119 , 	145 , 	66 , 	51 , 	338 , 	7 , 	87 , 	172 , 	233 , 	83 , 	99 , 	120 , 	43 , 	46 , 	47 , 	16 , 	27 , 	54 , 	27 , 	20 , 	25 , 	13 , 	8 , 	17 , 	29 , 	431 , 	473 , 	319 , 	331 , 	113 , 	91 , 	20 , 	27 , 	63 , 	7 , 	9 , 	23 , 	3 , 	18 , 	6 , 	5 , 	23 , 	15 ," 	3,871 ",,,,,,,,,,,
MA, 	148 , 	207 , 	91 , 	79 , 	372 , 	85 , 	10 , 	121 , 	227 , 	62 , 	137 , 	177 , 	102 , 	94 , 	109 , 	50 , 	62 , 	107 , 	101 , 	89 , 	93 , 	35 , 	32 , 	50 , 	55 , 	678 , 	712 , 	586 , 	607 , 	198 , 	148 , 	49 , 	63 , 	111 , 	19 , 	16 , 	55 , 	29 , 	128 , 	16 , 	15 , 	38 , 	29 ," 	6,192 ",,,,,,,,,,,
19, 	120 , 	413 , 	171 , 	164 , 	384 , 	163 , 	111 , 	8 , 	72 , 	36 , 	112 , 	171 , 	183 , 	168 , 	175 , 	132 , 	164 , 	314 , 	231 , 	304 , 	193 , 	113 , 	74 , 	98 , 	43 , 	576 , 	596 , 	490 , 	526 , 	137 , 	163 , 	113 , 	95 , 	137 , 	67 , 	37 , 	162 , 	99 , 	215 , 	45 , 	17 , 	23 , 	65 ," 	7,677 ",,,,,,,,,,,
12, 	202 , 	610 , 	265 , 	238 , 	490 , 	229 , 	226 , 	70 , 	20 , 	50 , 	228 , 	368 , 	371 , 	359 , 	286 , 	214 , 	236 , 	379 , 	284 , 	406 , 	287 , 	174 , 	147 , 	175 , 	94 , 	891 , 	864 , 	840 , 	761 , 	211 , 	242 , 	138 , 	139 , 	211 , 	101 , 	84 , 	239 , 	113 , 	297 , 	61 , 	38 , 	54 , 	93 ," 	11,782 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	42 , 	96 , 	72 , 	69 , 	234 , 	84 , 	62 , 	34 , 	48 , 	5 , 	165 , 	208 , 	232 , 	225 , 	150 , 	83 , 	107 , 	147 , 	26 , 	24 , 	20 , 	10 , 	10 , 	27 , 	28 , 	470 , 	488 , 	463 , 	375 , 	97 , 	84 , 	29 , 	58 , 	107 , 	10 , 	69 , 	203 , 	7 , 	28 , 	7 , 	7 , 	19 , 	13 ," 	4,741 ",,,Dtwn SF,"4,004","13,333","30,583","11,042","17,614","20,090","5,400","96,666"
FV, 	102 , 	124 , 	46 , 	59 , 	287 , 	107 , 	131 , 	138 , 	250 , 	147 , 	9 , 	237 , 	265 , 	267 , 	274 , 	109 , 	108 , 	127 , 	53 , 	42 , 	47 , 	25 , 	37 , 	52 , 	107 , 	547 , 	616 , 	621 , 	477 , 	167 , 	184 , 	39 , 	65 , 	116 , 	15 , 	61 , 	162 , 	7 , 	45 , 	18 , 	10 , 	30 , 	13 ," 	6,344 ",,,OAK,"13,001","1,626","3,046","5,208","4,002","7,302",583,"34,184"
CL, 	101 , 	210 , 	87 , 	99 , 	304 , 	122 , 	199 , 	206 , 	388 , 	187 , 	248 , 	9 , 	174 , 	224 , 	227 , 	108 , 	132 , 	257 , 	80 , 	104 , 	93 , 	54 , 	51 , 	86 , 	103 , 	603 , 	533 , 	567 , 	478 , 	140 , 	143 , 	75 , 	62 , 	112 , 	23 , 	101 , 	408 , 	32 , 	97 , 	23 , 	21 , 	39 , 	26 ," 	7,337 ",,,CM line,"29,402","3,027","7,845","2,565","1,929","2,753","1,658","47,521"
SL, 	50 , 	61 , 	23 , 	31 , 	145 , 	42 , 	103 , 	189 , 	376 , 	226 , 	278 , 	179 , 	7 , 	120 , 	171 , 	87 , 	85 , 	111 , 	32 , 	32 , 	23 , 	6 , 	11 , 	16 , 	37 , 	539 , 	596 , 	415 , 	356 , 	64 , 	64 , 	22 , 	50 , 	65 , 	17 , 	36 , 	100 , 	6 , 	27 , 	10 , 	13 , 	22 , 	10 ," 	4,850 ",,,RM line,"11,712","5,352","2,725","7,042","1,384","3,868",538,"32,082"
BF, 	31 , 	47 , 	17 , 	17 , 	139 , 	43 , 	90 , 	179 , 	362 , 	210 , 	251 , 	222 , 	126 , 	7 , 	154 , 	124 , 	133 , 	212 , 	32 , 	17 , 	18 , 	4 , 	4 , 	14 , 	44 , 	514 , 	530 , 	381 , 	282 , 	61 , 	52 , 	19 , 	27 , 	64 , 	14 , 	49 , 	242 , 	6 , 	21 , 	10 , 	4 , 	12 , 	6 ," 	4,792 ",,,WP line,"17,781","4,024","1,971","1,427","5,979","1,711",705,"32,893"
