Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Apr 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	96 , 	97 , 	55 , 	243 , 	92 , 	64 , 	40 , 	75 , 	17 , 	77 , 	79 , 	21 , 	21 , 	17 , 	13 , 	11 , 	21 , 	20 , 	8 , 	13 , 	6 , 	6 , 	15 , 	23 , 	71 , 	65 , 	195 , 	84 , 	86 , 	121 , 	18 , 	30 , 	21 , 	12 , 	4 , 	11 , 	6 , 	27 , 	6 , 	4 , 	11 , 	5 ," 	1,911 ",,,Eastbay," 	40,510 ",,SF CBD," 	88,592 ",60.9%,,,
EN, 	120 , 	12 , 	76 , 	58 , 	407 , 	121 , 	105 , 	79 , 	165 , 	28 , 	100 , 	196 , 	34 , 	45 , 	30 , 	19 , 	27 , 	31 , 	28 , 	15 , 	22 , 	8 , 	8 , 	17 , 	24 , 	194 , 	194 , 	527 , 	239 , 	71 , 	94 , 	32 , 	58 , 	41 , 	20 , 	4 , 	15 , 	5 , 	30 , 	10 , 	7 , 	34 , 	12 ," 	3,359 ",,,Westbay," 	43,609 ",,non-CBD," 	59,663 ",41.0%,,,
EP, 	92 , 	69 , 	7 , 	35 , 	366 , 	66 , 	44 , 	43 , 	97 , 	35 , 	32 , 	107 , 	14 , 	16 , 	10 , 	6 , 	6 , 	34 , 	7 , 	9 , 	13 , 	4 , 	4 , 	15 , 	7 , 	126 , 	96 , 	280 , 	146 , 	29 , 	37 , 	17 , 	14 , 	15 , 	3 , 	2 , 	9 , 	1 , 	6 , 	3 , 	3 , 	21 , 	7 ," 	1,947 ",,,Transbay," 	66,901 ",,,,,,,
NB, 	61 , 	61 , 	40 , 	6 , 	118 , 	46 , 	38 , 	39 , 	84 , 	26 , 	41 , 	109 , 	17 , 	27 , 	13 , 	8 , 	7 , 	19 , 	11 , 	8 , 	14 , 	7 , 	5 , 	9 , 	11 , 	179 , 	169 , 	323 , 	216 , 	71 , 	66 , 	20 , 	16 , 	12 , 	2 , 	4 , 	8 , 	3 , 	12 , 	1 , 	1 , 	34 , 	9 ," 	1,967 ",,,SFO Ext," 	10,274 ",,,,,,,
BK, 	249 , 	396 , 	365 , 	123 , 	15 , 	267 , 	234 , 	206 , 	322 , 	106 , 	190 , 	260 , 	84 , 	93 , 	63 , 	30 , 	86 , 	222 , 	42 , 	62 , 	83 , 	50 , 	31 , 	38 , 	49 , 	398 , 	333 ," 	1,011 ", 	511 , 	174 , 	167 , 	58 , 	82 , 	74 , 	13 , 	32 , 	85 , 	14 , 	31 , 	17 , 	5 , 	60 , 	52 ," 	6,777 ",,,Extensions," 	16,546 ",,,,,,,
AS, 	89 , 	106 , 	74 , 	45 , 	194 , 	5 , 	82 , 	79 , 	127 , 	41 , 	82 , 	125 , 	24 , 	32 , 	27 , 	14 , 	16 , 	26 , 	14 , 	8 , 	15 , 	9 , 	6 , 	11 , 	35 , 	120 , 	114 , 	292 , 	201 , 	85 , 	92 , 	18 , 	15 , 	15 , 	3 , 	4 , 	16 , 	3 , 	9 , 	2 , 	3 , 	16 , 	7 ," 	2,295 ",,,,,,,,,,,
MA, 	75 , 	105 , 	53 , 	44 , 	223 , 	95 , 	9 , 	48 , 	91 , 	20 , 	91 , 	155 , 	44 , 	61 , 	52 , 	21 , 	17 , 	32 , 	36 , 	24 , 	29 , 	8 , 	14 , 	28 , 	38 , 	225 , 	214 , 	519 , 	301 , 	138 , 	109 , 	25 , 	34 , 	32 , 	6 , 	6 , 	21 , 	8 , 	50 , 	4 , 	3 , 	23 , 	9 ," 	3,134 ",,,,,,,,,,,
19, 	42 , 	82 , 	49 , 	49 , 	196 , 	87 , 	51 , 	4 , 	20 , 	11 , 	71 , 	81 , 	42 , 	47 , 	42 , 	23 , 	28 , 	49 , 	38 , 	33 , 	32 , 	16 , 	18 , 	50 , 	33 , 	114 , 	124 , 	304 , 	190 , 	71 , 	64 , 	29 , 	24 , 	31 , 	11 , 	8 , 	25 , 	6 , 	37 , 	3 , 	4 , 	10 , 	13 ," 	2,255 ",,,,,,,,,,,
12, 	69 , 	155 , 	99 , 	84 , 	300 , 	126 , 	86 , 	17 , 	8 , 	26 , 	119 , 	168 , 	116 , 	114 , 	83 , 	44 , 	72 , 	123 , 	57 , 	59 , 	80 , 	30 , 	32 , 	48 , 	56 , 	238 , 	251 , 	624 , 	291 , 	86 , 	89 , 	53 , 	57 , 	57 , 	26 , 	14 , 	44 , 	14 , 	71 , 	10 , 	9 , 	35 , 	26 ," 	4,161 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	16 , 	29 , 	32 , 	25 , 	102 , 	36 , 	23 , 	13 , 	19 , 	5 , 	67 , 	131 , 	101 , 	100 , 	47 , 	21 , 	43 , 	48 , 	8 , 	10 , 	11 , 	4 , 	6 , 	13 , 	23 , 	150 , 	159 , 	416 , 	190 , 	67 , 	55 , 	21 , 	34 , 	26 , 	5 , 	46 , 	54 , 	1 , 	9 , 	3 , 	2 , 	11 , 	5 ," 	2,183 ",,,Dtwn SF," 	1,763 "," 	5,949 "," 	14,988 "," 	6,237 "," 	6,060 "," 	8,390 "," 	2,725 "," 	43,387 "
