Exit stations,Entry stations->,,TOTAL,,,Oct 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	258 , 	804 , 	825 , 	602 ," 	2,186 ", 	687 ," 	1,026 ", 	809 , 	988 , 	419 , 	975 , 	781 , 	403 , 	241 , 	280 , 	208 , 	125 , 	171 , 	185 , 	84 , 	194 , 	57 , 	70 , 	147 , 	298 ," 	2,215 "," 	2,339 "," 	3,876 "," 	2,474 "," 	1,884 "," 	1,945 ", 	503 , 	553 , 	426 , 	188 , 	31 , 	121 , 	23 , 	135 , 	139 , 	293 , 	297 , 	171 , 	35 , 	100 , 	57 , 	74 , 	77 , 	138 , 	92 ," 	31,009 ",,,,,,,,,,,,,
EN, 	851 , 	232 , 	511 , 	492 ," 	2,964 ", 	792 ," 	1,419 "," 	1,140 "," 	1,666 ", 	551 ," 	1,122 ", 	800 , 	501 , 	375 , 	362 , 	287 , 	239 , 	291 , 	307 , 	128 , 	227 , 	73 , 	61 , 	118 , 	391 ," 	3,669 "," 	3,417 "," 	5,701 "," 	4,139 "," 	1,967 "," 	2,037 ", 	621 , 	726 , 	509 , 	286 , 	43 , 	224 , 	39 , 	206 , 	223 , 	260 , 	675 , 	263 , 	56 , 	193 , 	151 , 	141 , 	180 , 	76 , 	139 ," 	41,841 ",,,,,,,,,,,,,
EP, 	883 , 	503 , 	104 , 	368 ," 	2,056 ", 	544 , 	667 , 	552 , 	905 , 	264 , 	508 , 	233 , 	263 , 	153 , 	91 , 	131 , 	113 , 	109 , 	97 , 	85 , 	96 , 	62 , 	37 , 	96 , 	99 ," 	1,350 "," 	1,363 "," 	1,708 "," 	1,236 ", 	624 , 	471 , 	103 , 	191 , 	91 , 	39 , 	44 , 	33 , 	30 , 	78 , 	53 , 	48 , 	227 , 	118 , 	36 , 	55 , 	33 , 	42 , 	32 , 	28 , 	32 ," 	17,084 ",,,,,,,,,,,,,
NB, 	598 , 	538 , 	375 , 	91 , 	305 , 	256 , 	433 , 	344 , 	390 , 	189 , 	515 , 	231 , 	215 , 	162 , 	181 , 	49 , 	25 , 	66 , 	60 , 	105 , 	97 , 	18 , 	17 , 	17 , 	48 , 	827 , 	697 , 	820 , 	773 , 	442 , 	394 , 	101 , 	77 , 	121 , 	29 , 	32 , 	64 , 	28 , 	77 , 	14 , 	12 , 	135 , 	22 , 	8 , 	61 , 	54 , 	50 , 	49 , 	3 , 	38 ," 	10,253 ",,,,,,,,,,,,,
BK," 	2,633 "," 	3,129 "," 	2,230 ", 	356 , 	265 ," 	1,083 "," 	1,242 "," 	1,266 "," 	1,538 ", 	513 ," 	1,452 ", 	851 , 	656 , 	540 , 	453 , 	269 , 	392 , 	252 , 	209 , 	169 , 	221 , 	114 , 	77 , 	39 , 	385 ," 	1,656 "," 	1,171 "," 	2,017 "," 	1,754 "," 	1,096 ", 	762 , 	170 , 	366 , 	315 , 	118 , 	122 , 	211 , 	68 , 	278 , 	141 , 	98 , 	273 , 	185 , 	104 , 	154 , 	60 , 	82 , 	303 , 	47 , 	142 ," 	32,027 ",,,,,,,,,,,,,
AS, 	593 , 	908 , 	500 , 	248 , 	788 , 	105 , 	484 , 	534 , 	763 , 	216 , 	762 , 	488 , 	369 , 	223 , 	150 , 	134 , 	174 , 	74 , 	124 , 	68 , 	55 , 	18 , 	39 , 	41 , 	232 , 	930 , 	878 ," 	1,356 "," 	1,322 ", 	695 , 	416 , 	98 , 	179 , 	111 , 	53 , 	33 , 	73 , 	14 , 	59 , 	38 , 	97 , 	151 , 	55 , 	20 , 	59 , 	107 , 	66 , 	90 , 	34 , 	75 ," 	15,099 ",,,,,,,,,,,,,
MA," 	1,233 "," 	1,540 ", 	592 , 	450 ," 	1,054 ", 	537 , 	238 , 	527 , 	698 , 	266 ," 	1,261 ", 	941 , 	697 , 	539 , 	478 , 	315 , 	295 , 	308 , 	660 , 	566 , 	647 , 	163 , 	151 , 	233 , 	389 ," 	2,380 "," 	1,770 "," 	3,058 "," 	2,597 "," 	1,620 ", 	972 , 	392 , 	290 , 	309 , 	199 , 	94 , 	250 , 	150 , 	737 , 	114 , 	137 , 	378 , 	122 , 	69 , 	101 , 	150 , 	138 , 	180 , 	456 , 	720 ," 	32,161 ",,,,,,,,,,,,,
19, 	758 ," 	1,117 ", 	472 , 	342 ," 	1,123 ", 	546 , 	470 , 	188 , 	121 , 	83 , 	819 , 	820 , 	734 , 	903 , 	630 , 	339 , 	400 , 	222 , 	586 , 	587 , 	465 , 	215 , 	162 , 	234 , 	269 ," 	2,244 "," 	2,033 "," 	2,718 "," 	2,503 "," 	1,438 ", 	838 , 	362 , 	345 , 	422 , 	160 , 	57 , 	134 , 	212 , 	663 , 	123 , 	163 , 	295 , 	145 , 	68 , 	107 , 	166 , 	97 , 	243 , 	218 , 	605 ," 	28,964 ",,,,,,,,,,,,,
12," 	1,016 "," 	1,703 ", 	851 , 	398 ," 	1,312 ", 	638 , 	679 , 	138 , 	352 , 	135 , 	755 ," 	1,003 "," 	1,288 "," 	1,033 ", 	866 , 	446 , 	534 , 	459 , 	850 , 	731 , 	631 , 	234 , 	261 , 	298 , 	508 ," 	2,291 "," 	2,300 "," 	3,887 "," 	2,565 "," 	1,454 "," 	1,072 ", 	492 , 	700 , 	706 , 	392 , 	72 , 	179 , 	167 , 	641 , 	269 , 	249 , 	457 , 	272 , 	37 , 	92 , 	126 , 	79 , 	219 , 	218 , 	586 ," 	36,641 ",,,,,,,,,,,,,
LM, 	361 , 	531 , 	273 , 	195 , 	380 , 	249 , 	249 , 	125 , 	155 , 	157 ," 	1,260 "," 	1,413 "," 	1,848 "," 	1,593 "," 	1,002 ", 	622 , 	591 , 	542 , 	128 , 	108 , 	132 , 	32 , 	30 , 	111 , 	270 ," 	2,386 "," 	2,109 "," 	3,458 "," 	2,661 "," 	1,259 ", 	858 , 	331 , 	458 , 	331 , 	56 , 	670 , 	983 , 	74 , 	102 , 	36 , 	56 , 	130 , 	36 , 	460 , 	129 , 	330 , 	231 , 	264 , 	54 , 	150 ," 	29,969 ",,,,,,,,,,,,,
FV, 	951 ," 	1,032 ", 	449 , 	480 ," 	1,406 ", 	821 ," 	1,059 ", 	842 , 	881 , 	970 , 	449 ," 	2,129 "," 	2,510 "," 	2,316 "," 	1,827 "," 	1,072 ", 	717 , 	886 , 	352 , 	136 , 	323 , 	160 , 	256 , 	367 ," 	1,043 "," 	3,574 "," 	3,112 "," 	6,158 "," 	4,840 "," 	2,282 "," 	2,131 ", 	490 , 	560 , 	509 , 	101 , 	602 ," 	1,403 ", 	28 , 	233 , 	77 , 	234 , 	285 , 	121 , 	763 , 	161 , 	575 , 	215 , 	383 , 	134 , 	295 ," 	52,700 ",,,,,,,,,,,,,
CL, 	768 , 	750 , 	275 , 	246 , 	752 , 	403 , 	984 , 	762 ," 	1,310 "," 	1,122 "," 	1,931 ", 	291 ," 	1,207 "," 	1,480 "," 	1,180 ", 	610 , 	437 , 	486 , 	304 , 	121 , 	145 , 	83 , 	38 , 	146 , 	790 ," 	2,033 "," 	1,940 "," 	3,192 "," 	2,467 "," 	1,177 "," 	1,226 ", 	430 , 	422 , 	472 , 	95 , 	321 , 	674 , 	50 , 	247 , 	62 , 	148 , 	218 , 	86 , 	315 , 	185 , 	317 , 	119 , 	233 , 	146 , 	307 ," 	33,503 ",,,,,,,,,,,,,
SL, 	437 , 	486 , 	253 , 	201 , 	630 , 	416 , 	712 , 	751 ," 	1,321 "," 	1,850 "," 	2,650 "," 	1,346 ", 	218 ," 	1,145 "," 	1,234 ", 	946 , 	558 , 	516 , 	140 , 	116 , 	118 , 	87 , 	37 , 	181 , 	484 ," 	2,622 "," 	2,774 "," 	3,793 "," 	2,363 "," 	1,149 ", 	861 , 	327 , 	314 , 	381 , 	87 , 	410 , 	865 , 	32 , 	134 , 	109 , 	85 , 	239 , 	79 , 	421 , 	109 , 	353 , 	168 , 	220 , 	140 , 	113 ," 	34,981 ",,,,,,,,,,,,,
