Exit stations,Entry stations->,,WEEKDAY,,,Oct 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
SB, 	11 , 	9 , 	2 , 	1 , 	4 , 	5 , 	5 , 	7 , 	8 , 	3 , 	7 , 	7 , 	4 , 	5 , 	3 , 	3 , 	1 , 	3 , 	9 , 	5 , 	3 , 	1 , 	1 , 	3 , 	8 , 	24 , 	43 , 	66 , 	55 , 	37 , 	41 , 	19 , 	44 , 	39 , 	15 , 	2 , 	3 , 	2 , 	8 , 	8 , 	4 , 	10 , 	7 , 	0 , 	1 , 	0 , 	1 , 	0 , 	3 , 	6 , 	559 ,,,,,,,,,,,,,
SO, 	8 , 	21 , 	5 , 	3 , 	7 , 	4 , 	12 , 	10 , 	12 , 	5 , 	9 , 	7 , 	7 , 	7 , 	6 , 	3 , 	2 , 	2 , 	25 , 	16 , 	17 , 	7 , 	5 , 	8 , 	16 , 	19 , 	19 , 	56 , 	35 , 	26 , 	15 , 	10 , 	24 , 	41 , 	27 , 	2 , 	12 , 	8 , 	29 , 	11 , 	9 , 	11 , 	35 , 	3 , 	2 , 	1 , 	1 , 	0 , 	5 , 	27 , 	655 ,,,,,,,,,,,,,
MB, 	7 , 	11 , 	4 , 	1 , 	9 , 	2 , 	5 , 	6 , 	8 , 	2 , 	4 , 	3 , 	2 , 	3 , 	5 , 	2 , 	0 , 	1 , 	6 , 	1 , 	2 , 	1 , 	1 , 	1 , 	6 , 	15 , 	31 , 	39 , 	44 , 	26 , 	20 , 	12 , 	26 , 	33 , 	16 , 	1 , 	1 , 	0 , 	2 , 	7 , 	6 , 	36 , 	6 , 	0 , 	0 , 	0 , 	1 , 	0 , 	1 , 	6 , 	425 ,,,,,,,,,,,,,
WD, 	1 , 	2 , 	2 , 	1 , 	4 , 	1 , 	3 , 	3 , 	4 , 	18 , 	23 , 	10 , 	17 , 	25 , 	8 , 	9 , 	6 , 	2 , 	1 , 	1 , 	0 , 	0 , 	0 , 	0 , 	1 , 	28 , 	20 , 	23 , 	21 , 	8 , 	7 , 	4 , 	3 , 	3 , 	0 , 	19 , 	9 , 	0 , 	0 , 	0 , 	0 , 	3 , 	0 , 	3 , 	3 , 	1 , 	2 , 	2 , 	0 , 	0 , 	303 ,,,,,,,,,,,,,
OA, 	2 , 	4 , 	1 , 	2 , 	4 , 	2 , 	3 , 	2 , 	3 , 	3 , 	3 , 	5 , 	2 , 	1 , 	1 , 	2 , 	2 , 	2 , 	5 , 	5 , 	3 , 	1 , 	1 , 	1 , 	2 , 	7 , 	4 , 	7 , 	5 , 	3 , 	2 , 	1 , 	2 , 	2 , 	0 , 	1 , 	7 , 	1 , 	5 , 	0 , 	1 , 	3 , 	1 , 	2 , 	1 , 	1 , 	1 , 	1 , 	1 , 	5 , 	125 ,,,,,,,,,,,,,
WS, 	2 , 	5 , 	1 , 	3 , 	2 , 	4 , 	4 , 	7 , 	6 , 	12 , 	16 , 	14 , 	12 , 	12 , 	18 , 	19 , 	22 , 	9 , 	1 , 	2 , 	0 , 	-   , 	0 , 	0 , 	2 , 	10 , 	12 , 	10 , 	10 , 	5 , 	3 , 	1 , 	2 , 	3 , 	1 , 	3 , 	3 , 	0 , 	3 , 	0 , 	0 , 	2 , 	0 , 	1 , 	1 , 	2 , 	9 , 	17 , 	0 , 	0 , 	273 ,,,,,,,,,,,,,
ML, 	2 , 	4 , 	2 , 	2 , 	2 , 	2 , 	5 , 	4 , 	4 , 	6 , 	8 , 	4 , 	6 , 	7 , 	13 , 	8 , 	11 , 	17 , 	2 , 	0 , 	1 , 	1 , 	0 , 	0 , 	1 , 	5 , 	10 , 	10 , 	11 , 	3 , 	2 , 	1 , 	1 , 	2 , 	1 , 	1 , 	4 , 	0 , 	1 , 	0 , 	1 , 	1 , 	0 , 	1 , 	1 , 	12 , 	3 , 	6 , 	1 , 	1 , 	190 ,,,,,,,,,,,,,
BE, 	3 , 	7 , 	1 , 	1 , 	11 , 	3 , 	7 , 	9 , 	9 , 	11 , 	12 , 	8 , 	9 , 	8 , 	12 , 	9 , 	13 , 	17 , 	3 , 	2 , 	1 , 	0 , 	0 , 	1 , 	2 , 	12 , 	15 , 	16 , 	18 , 	4 , 	3 , 	1 , 	2 , 	3 , 	0 , 	1 , 	5 , 	0 , 	3 , 	0 , 	0 , 	1 , 	0 , 	2 , 	2 , 	16 , 	5 , 	5 , 	1 , 	1 , 	273 ,,,,,,,,,,,,,
PC, 	4 , 	3 , 	2 , 	0 , 	2 , 	2 , 	17 , 	7 , 	9 , 	1 , 	6 , 	4 , 	5 , 	2 , 	2 , 	1 , 	1 , 	1 , 	35 , 	12 , 	19 , 	3 , 	3 , 	5 , 	2 , 	24 , 	17 , 	32 , 	24 , 	13 , 	10 , 	5 , 	3 , 	3 , 	2 , 	0 , 	0 , 	4 , 	7 , 	2 , 	3 , 	5 , 	1 , 	-   , 	1 , 	0 , 	1 , 	1 , 	3 , 	10 , 	319 ,,,,,,,,,,,,,
AN, 	3 , 	5 , 	1 , 	2 , 	7 , 	4 , 	28 , 	24 , 	24 , 	6 , 	9 , 	13 , 	5 , 	2 , 	5 , 	3 , 	3 , 	3 , 	37 , 	15 , 	20 , 	4 , 	2 , 	12 , 	6 , 	71 , 	64 , 	80 , 	83 , 	35 , 	23 , 	13 , 	7 , 	14 , 	11 , 	1 , 	2 , 	8 , 	11 , 	7 , 	6 , 	24 , 	6 , 	0 , 	6 , 	1 , 	1 , 	1 , 	8 , 	6 , 	730 ,,,,,,,,,,,,,
Entries," 	1,207 "," 	1,560 ", 	603 , 	388 ," 	1,047 ", 	574 ," 	1,220 "," 	1,153 "," 	1,448 "," 	1,073 "," 	1,986 "," 	1,333 "," 	1,354 "," 	1,195 ", 	925 , 	660 , 	605 , 	584 , 	990 , 	689 , 	673 , 	289 , 	220 , 	391 ," 	1,334 "," 	2,997 "," 	3,106 "," 	4,669 "," 	3,542 "," 	1,970 "," 	1,943 ", 	964 ," 	1,802 "," 	1,422 ", 	642 , 	369 , 	776 , 	245 , 	888 , 	462 , 	537 , 	728 , 	438 , 	292 , 	147 , 	301 , 	188 , 	255 , 	342 , 	731 ," 	53,255 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
