Exit stations,Entry stations->,,SATURDAY,,,Feb 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	67 , 	98 , 	42 , 	59 , 	218 , 	113 , 	126 , 	102 , 	112 , 	91 , 	20 , 	234 , 	151 , 	207 , 	136 , 	64 , 	53 , 	93 , 	39 , 	14 , 	21 , 	17 , 	15 , 	41 , 	97 , 	393 , 	308 , 	787 , 	424 , 	226 , 	178 , 	39 , 	56 , 	51 , 	8 , 	44 , 	74 , 	4 , 	49 , 	8 , 	22 , 	44 , 	13 , 	41 , 	13 , 	-   ," 	5,008 ",,,OAK," 	9,554 "," 	1,293 "," 	3,046 "," 	3,338 "," 	1,381 "," 	3,203 ", 	474 ," 	22,289 "
CL, 	85 , 	190 , 	64 , 	46 , 	137 , 	79 , 	135 , 	98 , 	147 , 	130 , 	236 , 	17 , 	234 , 	287 , 	255 , 	132 , 	128 , 	239 , 	71 , 	63 , 	57 , 	33 , 	34 , 	40 , 	85 , 	197 , 	148 , 	408 , 	217 , 	102 , 	113 , 	52 , 	72 , 	98 , 	20 , 	113 , 	284 , 	45 , 	128 , 	21 , 	29 , 	13 , 	32 , 	116 , 	19 , 	-   ," 	5,245 ",,,CM line," 	16,154 "," 	3,226 "," 	6,073 "," 	2,592 "," 	1,466 "," 	2,225 "," 	2,250 "," 	33,984 "
SL, 	34 , 	39 , 	22 , 	21 , 	121 , 	33 , 	50 , 	65 , 	112 , 	149 , 	163 , 	228 , 	16 , 	110 , 	102 , 	42 , 	36 , 	62 , 	17 , 	10 , 	17 , 	5 , 	7 , 	17 , 	25 , 	189 , 	154 , 	423 , 	162 , 	65 , 	68 , 	17 , 	27 , 	29 , 	8 , 	39 , 	41 , 	3 , 	23 , 	8 , 	9 , 	24 , 	11 , 	41 , 	5 , 	-   ," 	2,845 ",,,RM line," 	8,254 "," 	3,368 "," 	2,519 "," 	4,989 ", 	959 ," 	2,660 ", 	706 ," 	23,455 "
BF, 	21 , 	38 , 	16 , 	19 , 	108 , 	29 , 	65 , 	67 , 	130 , 	148 , 	204 , 	272 , 	103 , 	13 , 	121 , 	61 , 	66 , 	141 , 	15 , 	7 , 	8 , 	4 , 	6 , 	14 , 	39 , 	198 , 	181 , 	430 , 	142 , 	57 , 	50 , 	15 , 	29 , 	32 , 	5 , 	54 , 	91 , 	2 , 	18 , 	8 , 	14 , 	15 , 	5 , 	81 , 	6 , 	-   ," 	3,145 ",,,WP line," 	7,426 "," 	1,437 "," 	1,519 "," 	1,017 "," 	3,140 "," 	1,189 ", 	741 ," 	16,469 "
HY, 	26 , 	42 , 	13 , 	19 , 	85 , 	33 , 	59 , 	63 , 	85 , 	58 , 	137 , 	228 , 	91 , 	132 , 	17 , 	84 , 	94 , 	155 , 	11 , 	9 , 	13 , 	7 , 	1 , 	16 , 	25 , 	167 , 	85 , 	266 , 	92 , 	49 , 	37 , 	15 , 	20 , 	25 , 	7 , 	21 , 	40 , 	6 , 	29 , 	4 , 	12 , 	16 , 	7 , 	54 , 	7 , 	-   ," 	2,459 ",,,FT/ED line," 	9,967 "," 	3,184 "," 	2,310 "," 	2,863 "," 	1,222 "," 	9,279 ", 	537 ," 	29,360 "
SH, 	13 , 	26 , 	5 , 	8 , 	56 , 	10 , 	21 , 	28 , 	38 , 	33 , 	58 , 	123 , 	36 , 	74 , 	71 , 	6 , 	44 , 	89 , 	7 , 	4 , 	6 , 	2 , 	1 , 	7 , 	10 , 	88 , 	53 , 	153 , 	55 , 	28 , 	36 , 	9 , 	14 , 	20 , 	5 , 	13 , 	18 , 	1 , 	11 , 	5 , 	5 , 	11 , 	5 , 	20 , 	4 , 	-   ," 	1,325 ",,,SFIA," 	4,481 ", 	487 ," 	2,244 ", 	715 , 	651 , 	494 , 	968 ," 	10,040 "
UC, 	14 , 	20 , 	9 , 	11 , 	87 , 	17 , 	27 , 	32 , 	59 , 	47 , 	58 , 	124 , 	38 , 	81 , 	96 , 	44 , 	14 , 	99 , 	6 , 	5 , 	5 , 	4 , 	3 , 	7 , 	11 , 	168 , 	124 , 	264 , 	86 , 	33 , 	20 , 	7 , 	19 , 	19 , 	6 , 	18 , 	31 , 	1 , 	11 , 	2 , 	4 , 	16 , 	5 , 	18 , 	9 , 	-   ," 	1,773 ",,,Entries," 	58,317 "," 	23,034 "," 	34,350 "," 	24,302 "," 	16,493 "," 	29,205 "," 	11,199 "," 	196,899 "
FM, 	22 , 	49 , 	33 , 	32 , 	299 , 	38 , 	60 , 	72 , 	100 , 	81 , 	98 , 	227 , 	61 , 	131 , 	154 , 	104 , 	112 , 	28 , 	23 , 	18 , 	21 , 	9 , 	7 , 	31 , 	19 , 	340 , 	212 , 	506 , 	192 , 	76 , 	39 , 	18 , 	29 , 	37 , 	8 , 	27 , 	73 , 	4 , 	25 , 	6 , 	7 , 	37 , 	5 , 	34 , 	18 , 	-   ," 	3,512 ",,,,,,,,,,,
CN, 	20 , 	24 , 	9 , 	10 , 	60 , 	16 , 	45 , 	48 , 	72 , 	13 , 	32 , 	66 , 	14 , 	18 , 	13 , 	5 , 	6 , 	18 , 	14 , 	73 , 	190 , 	61 , 	18 , 	41 , 	7 , 	200 , 	151 , 	326 , 	121 , 	50 , 	46 , 	19 , 	24 , 	29 , 	11 , 	3 , 	5 , 	23 , 	219 , 	10 , 	9 , 	55 , 	19 , 	5 , 	11 , 	-   ," 	2,227 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	6 , 	13 , 	9 , 	9 , 	82 , 	11 , 	29 , 	39 , 	64 , 	12 , 	14 , 	58 , 	12 , 	7 , 	7 , 	2 , 	4 , 	20 , 	67 , 	9 , 	99 , 	28 , 	16 , 	59 , 	8 , 	289 , 	185 , 	343 , 	156 , 	66 , 	40 , 	16 , 	14 , 	26 , 	9 , 	3 , 	6 , 	12 , 	69 , 	8 , 	7 , 	84 , 	13 , 	3 , 	22 , 	-   ," 	2,051 ",,,Dtwn SF," 	2,483 ",,,,,,,
WC, 	13 , 	23 , 	18 , 	21 , 	106 , 	20 , 	51 , 	62 , 	77 , 	14 , 	26 , 	58 , 	13 , 	11 , 	13 , 	7 , 	7 , 	14 , 	235 , 	110 , 	18 , 	56 , 	35 , 	98 , 	15 , 	398 , 	236 , 	447 , 	223 , 	87 , 	48 , 	24 , 	18 , 	26 , 	16 , 	7 , 	3 , 	22 , 	137 , 	8 , 	12 , 	93 , 	23 , 	1 , 	19 , 	-   ," 	2,963 ",,,OAK," 	19,593 "," 	1,293 ",,,,,,
LF, 	6 , 	8 , 	9 , 	12 , 	55 , 	10 , 	20 , 	36 , 	39 , 	9 , 	16 , 	32 , 	5 , 	3 , 	4 , 	2 , 	2 , 	10 , 	72 , 	35 , 	48 , 	10 , 	7 , 	59 , 	8 , 	221 , 	134 , 	272 , 	154 , 	46 , 	24 , 	9 , 	10 , 	12 , 	3 , 	2 , 	2 , 	7 , 	25 , 	2 , 	3 , 	55 , 	7 , 	2 , 	12 , 	-   ," 	1,512 ",,,CM line," 	32,793 "," 	6,273 "," 	6,073 ",,,,,
OR, 	8 , 	10 , 	14 , 	6 , 	46 , 	7 , 	22 , 	25 , 	44 , 	6 , 	15 , 	31 , 	5 , 	6 , 	3 , 	1 , 	2 , 	6 , 	19 , 	14 , 	33 , 	11 , 	6 , 	45 , 	2 , 	177 , 	105 , 	201 , 	97 , 	35 , 	29 , 	10 , 	8 , 	8 , 	3 , 	1 , 	2 , 	4 , 	13 , 	2 , 	3 , 	41 , 	6 , 	1 , 	9 , 	-   ," 	1,134 ",,,RM line," 	17,041 "," 	6,707 "," 	5,111 "," 	4,989 ",,,,
RR, 	18 , 	25 , 	36 , 	24 , 	45 , 	15 , 	63 , 	107 , 	112 , 	33 , 	45 , 	43 , 	19 , 	15 , 	16 , 	5 , 	8 , 	22 , 	44 , 	54 , 	97 , 	56 , 	43 , 	19 , 	29 , 	445 , 	308 , 	571 , 	377 , 	213 , 	135 , 	35 , 	16 , 	23 , 	3 , 	5 , 	6 , 	10 , 	32 , 	5 , 	6 , 	79 , 	31 , 	4 , 	14 , 	-   ," 	3,303 ",,,WP line," 	15,101 "," 	2,818 "," 	2,984 "," 	1,976 "," 	3,140 ",,,
OW, 	19 , 	31 , 	13 , 	12 , 	72 , 	40 , 	61 , 	63 , 	81 , 	24 , 	93 , 	85 , 	27 , 	34 , 	24 , 	13 , 	9 , 	12 , 	10 , 	8 , 	8 , 	6 , 	3 , 	29 , 	16 , 	606 , 	466 , 	975 , 	440 , 	308 , 	191 , 	32 , 	46 , 	25 , 	8 , 	11 , 	17 , 	2 , 	23 , 	4 , 	18 , 	48 , 	16 , 	10 , 	5 , 	-   ," 	4,038 ",,,FT/ED line," 	20,122 "," 	6,387 "," 	4,534 "," 	5,523 "," 	2,411 "," 	9,279 ",,
EM, 	158 , 	431 , 	224 , 	385 , 	916 , 	326 , 	485 , 	529 , 	499 , 	400 , 	457 , 	229 , 	240 , 	246 , 	187 , 	101 , 	186 , 	383 , 	247 , 	370 , 	447 , 	250 , 	204 , 	556 , 	746 , 	75 , 	46 , 	361 , 	190 , 	546 , 	679 , 	392 , 	555 , 	375 , 	124 , 	195 , 	690 , 	122 , 	270 , 	94 , 	140 , 	388 , 	276 , 	213 , 	70 , 	-   ," 	14,998 ",,,SFIA," 	10,003 ", 	961 ," 	4,494 "," 	1,422 "," 	1,392 "," 	1,031 ", 	968 ," 	196,899 "
MT, 	167 , 	354 , 	203 , 	261 , 	604 , 	260 , 	373 , 	436 , 	430 , 	316 , 	396 , 	177 , 	185 , 	221 , 	118 , 	77 , 	145 , 	243 , 	182 , 	203 , 	268 , 	150 , 	133 , 	341 , 	565 , 	42 , 	61 , 	70 , 	118 , 	510 , 	607 , 	430 ," 	1,141 ", 	472 , 	130 , 	128 , 	291 , 	68 , 	182 , 	135 , 	128 , 	310 , 	234 , 	130 , 	42 , 	-   ," 	12,030 ",,,,,,,,,,,
PL, 	285 , 	620 , 	314 , 	351 ," 	1,074 ", 	324 , 	592 , 	566 , 	637 , 	533 , 	682 , 	376 , 	377 , 	399 , 	234 , 	130 , 	216 , 	464 , 	286 , 	322 , 	426 , 	257 , 	192 , 	516 , 	947 , 	385 , 	71 , 	151 , 	265 ," 	1,616 "," 	1,716 "," 	1,060 "," 	1,871 "," 	1,272 ", 	380 , 	227 , 	626 , 	132 , 	338 , 	309 , 	310 ," 	1,533 ", 	626 , 	222 , 	101 , 	-   ," 	24,325 ",,,,,,,,,,,
CC, 	112 , 	218 , 	148 , 	261 , 	530 , 	263 , 	413 , 	437 , 	352 , 	290 , 	389 , 	197 , 	112 , 	118 , 	94 , 	51 , 	92 , 	176 , 	117 , 	140 , 	206 , 	153 , 	100 , 	349 , 	494 , 	184 , 	98 , 	301 , 	66 , 	565 , 	722 , 	345 , 	573 , 	410 , 	150 , 	80 , 	228 , 	44 , 	112 , 	105 , 	161 , 	458 , 	318 , 	86 , 	31 , 	-   ," 	10,845 ",,,,,,,,,,,
16, 	89 , 	123 , 	74 , 	160 , 	393 , 	237 , 	330 , 	378 , 	242 , 	216 , 	223 , 	99 , 	67 , 	60 , 	49 , 	30 , 	35 , 	85 , 	49 , 	76 , 	73 , 	48 , 	38 , 	230 , 	341 , 	570 , 	453 ," 	1,693 ", 	626 , 	50 , 	283 , 	323 , 	522 , 	303 , 	120 , 	31 , 	87 , 	18 , 	54 , 	89 , 	108 , 	159 , 	231 , 	43 , 	15 , 	-   ," 	9,521 ",,,,,,,,,,,
24, 	114 , 	123 , 	60 , 	105 , 	247 , 	136 , 	225 , 	233 , 	177 , 	127 , 	184 , 	110 , 	62 , 	57 , 	46 , 	34 , 	21 , 	48 , 	36 , 	43 , 	53 , 	28 , 	27 , 	133 , 	221 , 	593 , 	490 ," 	1,940 ", 	823 , 	270 , 	67 , 	249 , 	494 , 	278 , 	121 , 	24 , 	55 , 	14 , 	65 , 	87 , 	146 , 	139 , 	166 , 	20 , 	18 , 	-   ," 	8,702 ",,,,,,,,,,,
GP, 	18 , 	33 , 	19 , 	30 , 	97 , 	28 , 	44 , 	63 , 	62 , 	34 , 	38 , 	44 , 	15 , 	16 , 	14 , 	6 , 	4 , 	17 , 	18 , 	22 , 	21 , 	9 , 	11 , 	36 , 	36 , 	310 , 	289 ," 	1,129 ", 	325 , 	255 , 	239 , 	40 , 	70 , 	55 , 	44 , 	8 , 	22 , 	4 , 	24 , 	26 , 	60 , 	69 , 	60 , 	6 , 	6 , 	-   ," 	3,772 ",,,,,,,,,,,
BP, 	42 , 	46 , 	9 , 	22 , 	71 , 	26 , 	40 , 	49 , 	72 , 	34 , 	44 , 	58 , 	22 , 	27 , 	18 , 	12 , 	11 , 	25 , 	17 , 	12 , 	16 , 	9 , 	7 , 	20 , 	45 , 	439 , 	531 ," 	2,240 ", 	489 , 	418 , 	433 , 	65 , 	69 , 	73 , 	69 , 	5 , 	28 , 	6 , 	42 , 	50 , 	121 , 	71 , 	85 , 	12 , 	6 , 	-   ," 	6,000 ",,,,,,,,,,,
DC, 	24 , 	50 , 	18 , 	18 , 	104 , 	18 , 	29 , 	51 , 	52 , 	33 , 	43 , 	91 , 	23 , 	26 , 	22 , 	19 , 	16 , 	34 , 	21 , 	18 , 	26 , 	9 , 	9 , 	24 , 	34 , 	317 , 	364 ," 	1,377 ", 	377 , 	287 , 	291 , 	60 , 	84 , 	27 , 	38 , 	13 , 	37 , 	7 , 	31 , 	36 , 	119 , 	133 , 	114 , 	19 , 	5 , 	-   ," 	4,543 ",,,,,,,,,,,
CM, 	10 , 	17 , 	3 , 	6 , 	15 , 	6 , 	11 , 	15 , 	26 , 	4 , 	11 , 	18 , 	5 , 	9 , 	6 , 	2 , 	4 , 	6 , 	10 , 	9 , 	13 , 	5 , 	5 , 	4 , 	6 , 	104 , 	104 , 	427 , 	147 , 	100 , 	121 , 	40 , 	76 , 	34 , 	8 , 	2 , 	4 , 	3 , 	20 , 	10 , 	50 , 	74 , 	48 , 	0 , 	1 , 	-   ," 	1,594 ",,,,,,,,,,,
CV, 	2 , 	8 , 	5 , 	4 , 	30 , 	7 , 	11 , 	15 , 	19 , 	58 , 	38 , 	112 , 	36 , 	62 , 	27 , 	8 , 	13 , 	26 , 	5 , 	4 , 	6 , 	1 , 	-   , 	5 , 	11 , 	172 , 	116 , 	241 , 	82 , 	30 , 	24 , 	10 , 	6 , 	13 , 	2 , 	7 , 	65 , 	1 , 	5 , 	2 , 	6 , 	13 , 	3 , 	73 , 	6 , 	-   ," 	1,387 ",,,,,,,,,,,
ED, 	7 , 	14 , 	10 , 	11 , 	95 , 	11 , 	17 , 	35 , 	34 , 	66 , 	84 , 	271 , 	37 , 	109 , 	45 , 	20 , 	32 , 	75 , 	6 , 	5 , 	7 , 	2 , 	2 , 	10 , 	20 , 	572 , 	289 , 	631 , 	257 , 	86 , 	50 , 	23 , 	32 , 	42 , 	5 , 	70 , 	39 , 	2 , 	11 , 	6 , 	7 , 	74 , 	10 , 	31 , 	35 , 	-   ," 	3,292 ",,,,,,,,,,,
NC, 	4 , 	4 , 	2 , 	1 , 	13 , 	4 , 	11 , 	12 , 	19 , 	1 , 	3 , 	43 , 	5 , 	1 , 	4 , 	2 , 	2 , 	3 , 	25 , 	9 , 	19 , 	7 , 	4 , 	13 , 	2 , 	98 , 	66 , 	130 , 	54 , 	17 , 	14 , 	4 , 	7 , 	9 , 	4 , 	2 , 	2 , 	3 , 	29 , 	3 , 	4 , 	27 , 	6 , 	-   , 	4 , 	-   , 	693 ,,,,,,,,,,,
WP, 	26 , 	50 , 	10 , 	12 , 	57 , 	16 , 	101 , 	56 , 	86 , 	12 , 	51 , 	129 , 	22 , 	24 , 	32 , 	10 , 	18 , 	28 , 	225 , 	83 , 	123 , 	31 , 	16 , 	41 , 	30 , 	236 , 	155 , 	413 , 	141 , 	64 , 	71 , 	28 , 	48 , 	41 , 	26 , 	5 , 	9 , 	32 , 	18 , 	14 , 	20 , 	71 , 	17 , 	8 , 	14 , 	-   ," 	2,714 ",,,,,,,,,,,
SS, 	6 , 	12 , 	3 , 	3 , 	21 , 	5 , 	6 , 	7 , 	20 , 	6 , 	9 , 	20 , 	9 , 	6 , 	7 , 	3 , 	3 , 	5 , 	10 , 	10 , 	10 , 	2 , 	3 , 	5 , 	6 , 	93 , 	107 , 	334 , 	113 , 	76 , 	81 , 	24 , 	43 , 	39 , 	10 , 	4 , 	5 , 	3 , 	14 , 	9 , 	32 , 	27 , 	22 , 	4 , 	2 , 	-   ," 	1,232 ",,,,,,,,,,,
SB, 	18 , 	23 , 	6 , 	4 , 	26 , 	6 , 	11 , 	19 , 	29 , 	10 , 	21 , 	32 , 	10 , 	15 , 	9 , 	5 , 	6 , 	8 , 	10 , 	3 , 	10 , 	3 , 	4 , 	7 , 	18 , 	110 , 	107 , 	370 , 	160 , 	115 , 	139 , 	62 , 	138 , 	135 , 	59 , 	7 , 	7 , 	2 , 	19 , 	34 , 	13 , 	47 , 	25 , 	3 , 	2 , 	-   ," 	1,859 ",,,,,,,,,,,
SO, 	26 , 	55 , 	41 , 	58 , 	139 , 	30 , 	59 , 	42 , 	64 , 	19 , 	36 , 	15 , 	17 , 	12 , 	13 , 	5 , 	13 , 	29 , 	38 , 	60 , 	86 , 	44 , 	37 , 	75 , 	51 , 	264 , 	191 , 	945 , 	347 , 	137 , 	113 , 	66 , 	80 , 	136 , 	64 , 	12 , 	63 , 	23 , 	65 , 	30 , 	51 , 	23 , 	277 , 	22 , 	14 , 	-   ," 	3,980 ",,,,,,,,,,,
MB, 	14 , 	21 , 	16 , 	19 , 	150 , 	18 , 	23 , 	30 , 	43 , 	14 , 	16 , 	28 , 	8 , 	6 , 	9 , 	5 , 	5 , 	4 , 	17 , 	11 , 	21 , 	10 , 	7 , 	28 , 	13 , 	246 , 	194 , 	604 , 	299 , 	218 , 	157 , 	57 , 	97 , 	156 , 	45 , 	3 , 	9 , 	4 , 	17 , 	23 , 	32 , 	296 , 	27 , 	5 , 	6 , 	-   ," 	3,024 ",,,,,,,,,,,
WD, 	7 , 	9 , 	5 , 	5 , 	32 , 	10 , 	13 , 	16 , 	20 , 	31 , 	48 , 	116 , 	47 , 	99 , 	54 , 	18 , 	17 , 	34 , 	4 , 	5 , 	3 , 	1 , 	-   , 	6 , 	10 , 	207 , 	126 , 	238 , 	97 , 	37 , 	17 , 	5 , 	16 , 	21 , 	1 , 	84 , 	29 , 	1 , 	7 , 	3 , 	4 , 	21 , 	4 , 	10 , 	17 , 	-   ," 	1,548 ",,,,,,,,,,,
OA, 	4 , 	13 , 	18 , 	18 , 	64 , 	20 , 	16 , 	10 , 	23 , 	11 , 	7 , 	29 , 	6 , 	4 , 	7 , 	4 , 	10 , 	19 , 	8 , 	16 , 	16 , 	9 , 	6 , 	12 , 	5 , 	49 , 	30 , 	67 , 	34 , 	8 , 	16 , 	5 , 	6 , 	4 , 	2 , 	7 , 	21 , 	2 , 	9 , 	2 , 	2 , 	16 , 	4 , 	13 , 	4 , 	-   , 	650 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	2,365 "," 	4,164 "," 	2,675 "," 	2,828 "," 	9,087 "," 	3,387 "," 	4,716 "," 	4,954 "," 	5,554 "," 	3,523 "," 	5,004 "," 	5,068 "," 	2,745 "," 	3,315 "," 	2,499 "," 	1,341 "," 	1,750 "," 	3,401 "," 	2,298 "," 	2,136 "," 	2,867 "," 	1,522 "," 	1,165 "," 	3,367 "," 	4,442 "," 	12,609 "," 	9,396 "," 	25,935 "," 	11,224 "," 	8,949 "," 	8,329 "," 	4,039 "," 	6,781 "," 	4,759 "," 	1,632 "," 	1,446 "," 	3,296 ", 	700 ," 	2,542 "," 	1,248 "," 	1,820 "," 	5,125 "," 	3,060 "," 	1,478 ", 	769 , 	-   ," 	201,301 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
