Exit stations,Entry stations->,,SATURDAY,,,Dec 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
WD, 	5 , 	7 , 	7 , 	6 , 	30 , 	6 , 	12 , 	14 , 	13 , 	32 , 	68 , 	55 , 	51 , 	126 , 	41 , 	15 , 	19 , 	39 , 	5 , 	4 , 	3 , 	1 , 	2 , 	4 , 	10 , 	188 , 	124 , 	442 , 	100 , 	27 , 	18 , 	12 , 	10 , 	19 , 	1 , 	108 , 	26 , 	1 , 	5 , 	3 , 	2 , 	30 , 	4 , 	13 , 	23 , 	-   ," 	1,728 ",,,,,,,,,,,
OA, 	4 , 	13 , 	16 , 	30 , 	207 , 	29 , 	22 , 	15 , 	26 , 	18 , 	9 , 	32 , 	4 , 	4 , 	11 , 	4 , 	12 , 	25 , 	15 , 	24 , 	20 , 	18 , 	4 , 	28 , 	8 , 	76 , 	38 , 	113 , 	45 , 	17 , 	17 , 	7 , 	5 , 	10 , 	2 , 	5 , 	38 , 	6 , 	10 , 	3 , 	1 , 	18 , 	6 , 	13 , 	2 , 	-   ," 	1,026 ",,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	2,237 "," 	3,987 "," 	2,521 "," 	2,526 "," 	7,454 "," 	2,919 "," 	4,333 "," 	4,699 "," 	4,512 "," 	3,147 "," 	4,839 "," 	3,255 "," 	2,700 "," 	3,171 "," 	1,992 "," 	1,231 "," 	1,783 "," 	3,501 "," 	2,326 "," 	2,313 "," 	3,323 "," 	1,784 "," 	1,402 "," 	3,305 "," 	4,602 "," 	11,007 "," 	8,905 "," 	34,175 "," 	10,360 "," 	7,905 "," 	7,757 "," 	4,456 "," 	6,721 "," 	5,258 "," 	1,721 "," 	1,506 "," 	3,723 ", 	766 ," 	2,520 "," 	1,388 "," 	1,935 "," 	5,794 "," 	3,550 "," 	1,674 "," 	1,057 ", 	-   ," 	202,039 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
