Exit stations,Entry stations->,,SUNDAY,,,Dec 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
MB, 	12 , 	23 , 	12 , 	17 , 	53 , 	15 , 	19 , 	34 , 	30 , 	12 , 	12 , 	37 , 	5 , 	9 , 	4 , 	4 , 	3 , 	4 , 	11 , 	15 , 	11 , 	8 , 	10 , 	19 , 	17 , 	129 , 	112 , 	649 , 	210 , 	114 , 	90 , 	45 , 	66 , 	76 , 	32 , 	5 , 	9 , 	4 , 	20 , 	11 , 	19 , 	344 , 	22 , 	3 , 	9 , 	-   ," 	2,359 ",,,,,,,,,,,
WD, 	1 , 	5 , 	4 , 	4 , 	13 , 	5 , 	7 , 	12 , 	11 , 	30 , 	48 , 	312 , 	32 , 	103 , 	35 , 	11 , 	14 , 	32 , 	3 , 	2 , 	1 , 	1 , 	2 , 	2 , 	9 , 	124 , 	67 , 	299 , 	70 , 	25 , 	12 , 	9 , 	8 , 	16 , 	2 , 	76 , 	15 , 	0 , 	3 , 	0 , 	2 , 	41 , 	4 , 	14 , 	35 , 	-   ," 	1,517 ",,,,,,,,,,,
OA, 	7 , 	17 , 	17 , 	23 , 	60 , 	22 , 	15 , 	11 , 	23 , 	7 , 	10 , 	264 , 	3 , 	2 , 	4 , 	2 , 	7 , 	14 , 	12 , 	23 , 	20 , 	9 , 	7 , 	12 , 	7 , 	78 , 	56 , 	142 , 	43 , 	21 , 	18 , 	10 , 	4 , 	10 , 	2 , 	3 , 	35 , 	5 , 	13 , 	1 , 	2 , 	30 , 	4 , 	15 , 	9 , 	-   ," 	1,092 ",,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,558 "," 	2,552 "," 	1,639 "," 	1,740 "," 	4,122 "," 	1,895 "," 	2,909 "," 	2,873 "," 	2,927 "," 	2,272 "," 	3,372 "," 	8,212 "," 	2,074 "," 	2,396 "," 	1,421 ", 	826 ," 	1,198 "," 	2,898 "," 	1,607 "," 	1,485 "," 	2,156 "," 	1,226 ", 	969 ," 	2,145 "," 	2,942 "," 	6,848 "," 	5,157 "," 	22,076 "," 	7,265 "," 	5,189 "," 	4,894 "," 	2,730 "," 	4,055 "," 	3,136 "," 	1,053 "," 	1,120 "," 	3,181 ", 	539 ," 	1,844 ", 	778 ," 	1,224 "," 	6,619 "," 	2,197 "," 	1,357 "," 	1,741 ", 	-   ," 	142,412 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
