Exit stations,Entry stations->,,TOTAL,,,Sep 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	2,256 "," 	2,802 "," 	1,279 "," 	1,749 "," 	7,267 "," 	2,569 "," 	4,191 "," 	4,684 "," 	5,067 "," 	3,921 ", 	933 ," 	8,977 "," 	5,599 "," 	5,524 "," 	5,112 "," 	2,194 "," 	1,889 "," 	2,997 "," 	1,266 ", 	693 , 	917 , 	424 , 	624 ," 	1,208 "," 	2,206 "," 	20,803 "," 	21,246 "," 	22,061 "," 	19,190 "," 	7,945 "," 	5,557 "," 	1,655 "," 	2,674 "," 	3,754 ", 	235 ," 	1,476 "," 	3,162 ", 	218 , 	722 , 	353 , 	594 ," 	1,758 ", 	665 ," 	1,694 ", 	481 ," 	1,636 ", 	-   , 	-   , 	282 , 	595 ," 	195,104 ",,,,,,,,,,,,,
CL," 	2,722 "," 	5,555 "," 	2,702 "," 	2,550 "," 	6,162 "," 	2,897 "," 	5,423 "," 	5,693 "," 	7,820 "," 	8,094 "," 	8,558 "," 	1,071 "," 	8,147 "," 	7,710 "," 	6,181 "," 	3,278 "," 	4,945 "," 	7,317 "," 	2,932 "," 	2,973 "," 	2,750 "," 	1,656 "," 	1,780 "," 	2,181 "," 	2,495 "," 	15,217 "," 	13,636 "," 	15,126 "," 	11,124 "," 	4,222 "," 	3,852 "," 	2,171 "," 	2,638 "," 	4,966 ", 	621 ," 	3,682 "," 	13,710 "," 	1,062 "," 	1,960 ", 	725 ," 	1,012 "," 	1,218 "," 	1,470 "," 	5,314 "," 	1,926 "," 	6,857 ", 	-   , 	-   , 	768 ," 	1,703 "," 	228,572 ",,,,,,,,,,,,,
SL, 	870 ," 	1,483 ", 	744 , 	843 ," 	4,477 "," 	1,217 "," 	2,878 "," 	5,516 "," 	7,674 "," 	8,026 "," 	5,928 "," 	8,344 ", 	506 ," 	3,342 "," 	3,565 "," 	1,827 "," 	2,076 "," 	2,974 ", 	694 , 	636 , 	612 , 	194 , 	241 , 	587 , 	926 ," 	16,439 "," 	18,233 "," 	15,133 "," 	11,613 "," 	3,840 "," 	2,413 "," 	1,318 "," 	1,930 "," 	2,832 ", 	255 ," 	1,001 "," 	2,553 ", 	227 , 	445 , 	332 , 	326 ," 	1,259 ", 	292 ," 	1,305 ", 	318 ," 	1,431 ", 	-   , 	-   , 	233 , 	348 ," 	150,256 ",,,,,,,,,,,,,
BF, 	581 ," 	1,029 ", 	429 , 	485 ," 	3,578 ", 	888 ," 	2,216 "," 	5,138 "," 	7,018 "," 	5,938 "," 	5,055 "," 	7,738 "," 	3,092 ", 	476 ," 	2,646 "," 	1,560 "," 	2,026 "," 	4,097 ", 	534 , 	278 , 	331 , 	159 , 	79 , 	337 , 	944 ," 	14,442 "," 	15,401 "," 	13,609 "," 	10,458 "," 	3,417 "," 	2,020 ", 	811 ," 	1,302 "," 	2,285 ", 	261 ," 	1,286 "," 	3,137 ", 	141 , 	314 , 	264 , 	344 , 	773 , 	232 ," 	1,914 ", 	197 ," 	1,428 ", 	-   , 	-   , 	110 , 	218 ," 	131,016 ",,,,,,,,,,,,,
HY," 	1,024 "," 	1,987 ", 	692 , 	733 ," 	3,217 ", 	858 ," 	1,989 "," 	4,733 "," 	6,281 "," 	3,452 "," 	5,235 "," 	6,198 "," 	3,801 "," 	2,620 ", 	573 ," 	2,453 "," 	4,554 "," 	6,697 ", 	806 , 	398 , 	459 , 	161 , 	138 , 	422 , 	765 ," 	10,216 "," 	11,211 "," 	8,360 "," 	6,740 "," 	2,288 "," 	1,412 ", 	758 , 	932 ," 	1,460 ", 	164 , 	499 ," 	1,651 ", 	241 , 	708 , 	236 , 	314 , 	657 , 	198 , 	957 , 	339 ," 	2,249 ", 	-   , 	-   , 	299 , 	572 ," 	112,707 ",,,,,,,,,,,,,
SH, 	497 , 	575 , 	219 , 	242 ," 	1,905 ", 	415 ," 	1,241 "," 	3,053 "," 	3,527 "," 	1,913 "," 	2,137 "," 	3,198 "," 	1,695 "," 	1,658 "," 	2,150 ", 	367 ," 	1,825 "," 	3,218 ", 	232 , 	194 , 	221 , 	76 , 	81 , 	178 , 	414 ," 	9,088 "," 	8,229 "," 	5,966 "," 	5,401 "," 	1,705 "," 	1,058 ", 	395 , 	665 ," 	1,517 ", 	175 , 	318 , 	943 , 	72 , 	217 , 	93 , 	166 , 	369 , 	96 , 	530 , 	200 ," 	1,399 ", 	-   , 	-   , 	92 , 	105 ," 	70,030 ",,,,,,,,,,,,,
UC, 	401 , 	896 , 	450 , 	499 ," 	4,246 ", 	850 ," 	1,560 "," 	4,607 "," 	5,173 "," 	2,867 "," 	2,073 "," 	4,645 "," 	2,234 "," 	2,238 "," 	4,583 "," 	1,814 ", 	674 ," 	5,109 ", 	358 , 	399 , 	409 , 	121 , 	104 , 	322 , 	327 ," 	19,147 "," 	16,490 "," 	9,154 "," 	7,243 "," 	2,045 ", 	923 , 	296 , 	650 ," 	1,646 ", 	144 , 	471 ," 	1,398 ", 	60 , 	229 , 	127 , 	100 , 	716 , 	87 , 	663 , 	523 ," 	1,170 ", 	-   , 	-   , 	92 , 	229 ," 	110,562 ",,,,,,,,,,,,,
FM, 	691 ," 	1,552 ", 	868 , 	735 ," 	5,373 ", 	871 ," 	2,385 "," 	6,521 "," 	6,555 "," 	2,993 "," 	3,190 "," 	6,771 "," 	3,158 "," 	3,959 "," 	6,896 "," 	4,265 "," 	6,292 "," 	1,158 ", 	603 , 	530 , 	505 , 	152 , 	250 , 	517 , 	347 ," 	28,523 "," 	24,480 "," 	11,556 "," 	8,187 "," 	2,611 ", 	953 , 	522 , 	799 ," 	1,782 ", 	167 , 	726 ," 	1,695 ", 	171 , 	414 , 	159 , 	217 ," 	1,114 ", 	110 , 	737 , 	847 ," 	1,044 ", 	-   , 	-   , 	117 , 	334 ," 	154,402 ",,,,,,,,,,,,,
CN, 	526 , 	724 , 	492 , 	535 ," 	2,706 ", 	578 ," 	3,393 "," 	6,341 "," 	6,663 ", 	832 ," 	1,219 "," 	2,567 ", 	687 , 	527 , 	884 , 	233 , 	376 , 	648 , 	775 ," 	2,539 "," 	6,008 "," 	2,462 "," 	1,184 "," 	2,463 ", 	354 ," 	18,646 "," 	18,369 "," 	12,307 "," 	10,062 "," 	3,318 "," 	2,005 "," 	1,152 "," 	1,419 "," 	2,779 ", 	609 , 	110 , 	261 ," 	1,069 "," 	4,141 ", 	544 , 	561 ," 	3,591 ", 	791 , 	94 ," 	1,024 ", 	311 , 	-   , 	-   ," 	2,255 "," 	2,437 "," 	133,571 ",,,,,,,,,,,,,
PH, 	406 , 	452 , 	412 , 	540 ," 	3,808 ", 	567 ," 	3,938 "," 	8,180 "," 	8,806 ", 	529 , 	571 ," 	2,644 ", 	658 , 	312 , 	424 , 	188 , 	373 , 	527 ," 	2,315 ", 	929 ," 	2,935 "," 	1,625 ", 	889 ," 	3,299 ", 	313 ," 	34,893 "," 	35,814 "," 	15,269 "," 	13,305 "," 	4,013 "," 	1,851 "," 	1,825 "," 	1,258 "," 	2,006 ", 	342 , 	105 , 	130 , 	861 ," 	2,230 ", 	576 , 	779 ," 	4,916 ", 	588 , 	124 ," 	1,438 ", 	286 , 	-   , 	-   , 	862 ," 	1,088 "," 	170,199 ",,,,,,,,,,,,,
WC, 	599 , 	807 , 	636 , 	655 ," 	3,649 ", 	618 ," 	3,284 "," 	7,101 "," 	6,673 ", 	626 , 	850 ," 	2,539 ", 	638 , 	344 , 	445 , 	267 , 	403 , 	563 ," 	6,591 "," 	3,215 ", 	849 ," 	2,049 "," 	1,065 "," 	3,933 ", 	395 ," 	30,041 "," 	29,192 "," 	12,883 "," 	10,989 "," 	2,731 "," 	1,597 "," 	1,233 "," 	1,168 "," 	1,674 ", 	398 , 	100 , 	158 ," 	1,431 "," 	3,187 ", 	491 , 	533 ," 	4,768 ", 	665 , 	80 ," 	1,289 ", 	190 , 	-   , 	-   ," 	1,295 "," 	2,088 "," 	156,975 ",,,,,,,,,,,,,
LF, 	178 , 	255 , 	224 , 	214 ," 	1,921 ", 	234 ," 	1,273 "," 	3,660 "," 	3,084 ", 	244 , 	375 ," 	1,501 ", 	186 , 	146 , 	169 , 	91 , 	124 , 	164 ," 	2,763 "," 	1,887 "," 	1,964 ", 	516 , 	665 ," 	2,108 ", 	110 ," 	19,031 "," 	17,189 "," 	6,378 "," 	6,207 "," 	1,373 ", 	860 , 	528 , 	307 , 	717 , 	112 , 	34 , 	53 , 	338 , 	629 , 	143 , 	194 ," 	2,603 ", 	301 , 	28 , 	640 , 	88 , 	-   , 	-   , 	322 , 	416 ," 	82,547 ",,,,,,,,,,,,,
OR, 	235 , 	298 , 	181 , 	244 ," 	1,415 ", 	190 ," 	1,185 "," 	2,527 "," 	2,794 ", 	231 , 	543 ," 	1,496 ", 	230 , 	76 , 	145 , 	83 , 	85 , 	223 ," 	1,032 ", 	871 ," 	1,110 ", 	696 , 	375 ," 	1,824 ", 	106 ," 	17,449 "," 	15,481 "," 	6,016 "," 	5,399 "," 	1,476 ", 	868 , 	668 , 	426 , 	539 , 	78 , 	69 , 	90 , 	179 , 	261 , 	179 , 	199 ," 	2,097 ", 	273 , 	14 , 	440 , 	122 , 	-   , 	-   , 	237 , 	241 ," 	70,996 ",,,,,,,,,,,,,
RR, 	653 , 	884 , 	714 , 	528 ," 	1,247 ", 	388 ," 	1,517 "," 	4,545 "," 	3,957 ", 	734 ," 	1,181 "," 	2,025 ", 	553 , 	243 , 	400 , 	227 , 	400 , 	515 ," 	2,266 "," 	3,161 "," 	3,807 "," 	2,000 "," 	1,905 ", 	853 , 	474 ," 	23,481 "," 	24,429 "," 	13,592 "," 	14,581 "," 	5,217 "," 	2,897 "," 	1,216 "," 	1,308 "," 	1,070 ", 	144 , 	133 , 	313 , 	530 , 	893 , 	257 , 	349 ," 	3,528 ", 	646 , 	137 , 	601 , 	253 , 	-   , 	-   , 	469 , 	861 ," 	132,082 ",,,,,,,,,,,,,
OW, 	563 , 	822 , 	261 , 	303 ," 	1,578 ", 	535 ," 	1,076 "," 	1,529 "," 	2,220 ", 	638 ," 	2,250 "," 	2,597 ", 	848 , 	942 , 	762 , 	348 , 	295 , 	317 , 	326 , 	277 , 	330 , 	95 , 	86 , 	476 , 	670 ," 	44,178 "," 	36,628 "," 	32,566 "," 	24,824 "," 	11,192 "," 	7,217 "," 	2,149 "," 	2,440 "," 	2,283 ", 	462 , 	312 , 	669 , 	122 , 	303 , 	514 , 	765 ," 	4,785 "," 	1,129 ", 	178 , 	293 , 	325 , 	-   , 	-   , 	189 , 	345 ," 	194,012 ",,,,,,,,,,,,,
EM," 	11,890 "," 	23,870 "," 	16,471 "," 	17,696 "," 	27,100 "," 	20,493 "," 	29,609 "," 	38,866 "," 	35,870 "," 	26,080 "," 	26,258 "," 	17,666 "," 	21,408 "," 	18,480 "," 	13,239 "," 	11,371 "," 	22,388 "," 	33,092 "," 	23,206 "," 	44,843 "," 	36,401 "," 	22,193 "," 	20,548 "," 	27,407 "," 	56,630 "," 	4,569 "," 	2,911 "," 	12,376 "," 	13,990 "," 	25,426 "," 	40,124 "," 	28,308 "," 	35,935 "," 	30,954 "," 	18,215 "," 	14,992 "," 	56,192 "," 	9,947 "," 	14,315 "," 	13,971 "," 	13,951 "," 	13,177 "," 	25,058 "," 	21,137 "," 	4,159 "," 	16,996 ", 	-   , 	-   ," 	3,102 "," 	10,184 "," 	1,073,064 ",,,,,,,,,,,,,
MT," 	10,854 "," 	21,434 "," 	14,256 "," 	14,715 "," 	19,923 "," 	17,067 "," 	24,839 "," 	31,758 "," 	25,139 "," 	23,471 "," 	22,524 "," 	13,612 "," 	19,206 "," 	16,763 "," 	12,322 "," 	9,164 "," 	17,432 "," 	25,224 "," 	19,835 "," 	36,645 "," 	27,949 "," 	15,968 "," 	14,618 "," 	22,753 "," 	41,799 "," 	3,134 "," 	3,972 "," 	4,099 "," 	13,024 "," 	30,876 "," 	50,922 "," 	36,081 "," 	61,295 "," 	43,915 "," 	23,720 "," 	12,177 "," 	40,217 "," 	8,313 "," 	13,255 "," 	17,402 "," 	16,445 "," 	13,070 "," 	32,845 "," 	15,733 "," 	2,940 "," 	15,589 ", 	-   , 	-   ," 	2,567 "," 	8,161 "," 	989,022 ",,,,,,,,,,,,,
PL," 	9,471 "," 	16,069 "," 	8,448 "," 	8,509 "," 	16,510 "," 	9,196 "," 	16,091 "," 	18,824 "," 	19,777 "," 	14,922 "," 	18,347 "," 	13,491 "," 	12,031 "," 	11,020 "," 	7,235 "," 	5,279 "," 	7,383 "," 	9,737 "," 	9,910 "," 	11,668 "," 	10,224 "," 	5,119 "," 	4,789 "," 	10,625 "," 	30,940 "," 	17,188 "," 	6,427 "," 	3,940 "," 	8,476 "," 	32,811 "," 	42,123 "," 	28,222 "," 	52,995 "," 	34,867 "," 	13,400 "," 	5,960 "," 	16,949 "," 	4,804 "," 	9,104 "," 	10,648 "," 	10,869 "," 	36,510 "," 	18,325 "," 	6,988 "," 	3,509 "," 	6,346 ", 	-   , 	-   ," 	2,114 "," 	5,643 "," 	683,833 ",,,,,,,,,,,,,
CC," 	7,461 "," 	13,505 "," 	8,451 "," 	9,345 "," 	14,976 "," 	10,910 "," 	17,228 "," 	20,117 "," 	16,479 "," 	13,013 "," 	17,295 "," 	9,670 "," 	10,034 "," 	8,966 "," 	6,326 "," 	4,973 "," 	6,468 "," 	7,461 "," 	8,718 "," 	11,847 "," 	9,325 "," 	5,404 "," 	4,568 "," 	12,169 "," 	24,994 "," 	13,983 "," 	13,031 "," 	8,108 "," 	2,490 "," 	14,367 "," 	23,068 "," 	17,322 "," 	31,960 "," 	20,219 "," 	11,418 "," 	5,128 "," 	13,797 "," 	4,268 "," 	6,827 "," 	8,949 "," 	8,597 "," 	14,225 "," 	15,117 "," 	5,406 "," 	1,935 "," 	5,226 ", 	-   , 	-   ," 	1,535 "," 	4,840 "," 	531,519 ",,,,,,,,,,,,,
16," 	3,745 "," 	5,033 "," 	2,858 "," 	3,639 "," 	7,920 "," 	5,136 "," 	8,414 "," 	10,294 "," 	6,891 "," 	5,658 "," 	6,906 "," 	3,974 "," 	3,222 "," 	3,227 "," 	2,131 "," 	1,611 "," 	1,735 "," 	2,130 "," 	2,573 "," 	3,266 "," 	2,201 "," 	1,151 "," 	1,333 "," 	4,449 "," 	11,187 "," 	25,671 "," 	32,012 "," 	37,765 "," 	15,988 "," 	1,164 "," 	5,046 "," 	8,089 "," 	15,576 "," 	8,406 "," 	3,778 "," 	1,488 "," 	4,228 "," 	1,176 "," 	2,551 "," 	3,101 "," 	3,465 "," 	6,284 "," 	6,466 "," 	1,584 ", 	725 ," 	1,458 ", 	-   , 	-   , 	610 ," 	1,741 "," 	299,056 ",,,,,,,,,,,,,
24," 	3,819 "," 	4,158 "," 	1,623 "," 	2,372 "," 	6,262 "," 	3,072 "," 	5,118 "," 	7,225 "," 	5,959 "," 	3,652 "," 	5,340 "," 	3,623 "," 	2,180 "," 	1,894 "," 	1,345 "," 	1,041 ", 	871 , 	862 ," 	1,735 "," 	1,709 "," 	1,495 ", 	858 , 	845 ," 	2,829 "," 	7,317 "," 	34,904 "," 	43,434 "," 	49,808 "," 	25,158 "," 	5,398 "," 	1,613 "," 	7,059 "," 	15,269 "," 	7,434 "," 	3,249 ", 	748 ," 	1,801 ", 	728 ," 	2,129 "," 	2,433 "," 	3,305 "," 	5,381 "," 	5,707 ", 	834 , 	747 , 	640 , 	-   , 	-   , 	496 ," 	1,313 "," 	296,792 ",,,,,,,,,,,,,
GP, 	912 ," 	1,694 ", 	656 , 	715 ," 	3,382 ", 	863 ," 	1,707 "," 	3,512 "," 	3,648 "," 	1,426 "," 	1,554 "," 	1,958 "," 	1,133 ", 	746 , 	685 , 	325 , 	247 , 	461 , 	961 ," 	1,070 "," 	1,043 ", 	403 , 	445 ," 	1,073 "," 	2,275 "," 	24,770 "," 	29,538 "," 	31,911 "," 	16,039 "," 	7,974 "," 	6,724 ", 	759 ," 	3,209 "," 	1,672 "," 	1,211 ", 	421 ," 	1,491 ", 	397 , 	918 , 	902 ," 	1,735 "," 	3,413 "," 	3,308 ", 	522 , 	505 , 	298 , 	-   , 	-   , 	265 , 	733 ," 	171,609 ",,,,,,,,,,,,,
BP," 	1,585 "," 	2,225 ", 	890 , 	892 ," 	2,638 ", 	962 ," 	1,880 "," 	2,896 "," 	3,777 "," 	1,961 "," 	2,163 "," 	2,236 "," 	1,742 "," 	1,056 ", 	795 , 	579 , 	532 , 	612 ," 	1,209 ", 	967 ," 	1,032 ", 	275 , 	334 ," 	1,182 "," 	2,679 "," 	30,820 "," 	39,611 "," 	63,474 "," 	28,726 "," 	13,751 "," 	14,496 "," 	3,091 "," 	1,357 "," 	2,640 "," 	2,053 ", 	581 ," 	1,585 ", 	370 ," 	1,148 "," 	1,642 "," 	3,117 "," 	3,348 "," 	3,778 ", 	520 , 	283 , 	366 , 	-   , 	-   , 	276 , 	929 ," 	255,061 ",,,,,,,,,,,,,
DC," 	2,700 "," 	4,539 "," 	1,439 "," 	1,078 "," 	3,515 "," 	1,173 "," 	2,152 "," 	3,255 "," 	4,837 "," 	3,095 "," 	3,984 "," 	4,956 "," 	2,972 "," 	2,272 "," 	1,554 "," 	1,599 "," 	1,587 "," 	1,940 "," 	2,797 "," 	1,993 "," 	1,623 ", 	673 , 	561 , 	990 ," 	2,432 "," 	28,797 "," 	37,742 "," 	39,141 "," 	19,794 "," 	8,935 "," 	7,829 "," 	1,631 "," 	3,171 "," 	1,021 "," 	1,203 ", 	980 ," 	3,092 "," 	1,142 "," 	2,418 "," 	2,022 "," 	3,531 "," 	6,026 "," 	6,961 "," 	1,293 ", 	466 , 	997 , 	-   , 	-   , 	644 ," 	1,960 "," 	240,512 ",,,,,,,,,,,,,
CM, 	338 , 	669 , 	137 , 	196 , 	832 , 	210 , 	555 ," 	1,467 "," 	2,413 ", 	285 , 	220 , 	489 , 	241 , 	186 , 	164 , 	159 , 	167 , 	118 , 	615 , 	318 , 	392 , 	168 , 	81 , 	147 , 	487 ," 	17,651 "," 	20,477 "," 	15,475 "," 	10,609 "," 	3,418 "," 	3,481 "," 	1,127 "," 	2,179 "," 	1,073 ", 	396 , 	118 , 	411 , 	76 , 	416 , 	373 ," 	1,148 "," 	3,748 "," 	2,117 ", 	71 , 	61 , 	65 , 	-   , 	-   , 	80 , 	378 ," 	96,002 ",,,,,,,,,,,,,
CV, 	148 , 	185 , 	107 , 	164 ," 	1,491 ", 	236 , 	480 ," 	1,569 "," 	2,472 "," 	2,921 "," 	1,317 "," 	3,494 "," 	1,009 "," 	1,370 ", 	479 , 	322 , 	423 , 	735 , 	144 , 	103 , 	99 , 	39 , 	68 , 	121 , 	353 ," 	12,053 "," 	11,900 "," 	7,206 "," 	5,773 "," 	1,749 ", 	807 , 	539 , 	600 ," 	1,101 ", 	107 , 	283 ," 	2,555 ", 	43 , 	48 , 	89 , 	171 , 	656 , 	130 ," 	1,764 ", 	237 , 	304 , 	-   , 	-   , 	21 , 	52 ," 	68,037 ",,,,,,,,,,,,,
