Exit stations,Entry stations->,,WEEKDAY,,,Sep 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV, 	92 , 	114 , 	49 , 	70 , 	303 , 	101 , 	181 , 	199 , 	225 , 	161 , 	27 , 	285 , 	234 , 	216 , 	219 , 	93 , 	83 , 	125 , 	53 , 	28 , 	38 , 	17 , 	28 , 	49 , 	99 , 	970 ," 	1,027 ", 	935 , 	872 , 	355 , 	234 , 	75 , 	122 , 	178 , 	10 , 	58 , 	127 , 	9 , 	27 , 	15 , 	27 , 	70 , 	29 , 	63 , 	17 , 	68 , 	-   , 	-   , 	12 , 	25 ," 	8,411 ",,,,,,,,,,,,,
CL, 	95 , 	166 , 	68 , 	64 , 	216 , 	91 , 	179 , 	219 , 	317 , 	294 , 	277 , 	27 , 	218 , 	223 , 	192 , 	101 , 	134 , 	180 , 	84 , 	72 , 	69 , 	36 , 	35 , 	57 , 	100 , 	647 , 	622 , 	568 , 	460 , 	167 , 	144 , 	70 , 	90 , 	164 , 	18 , 	94 , 	312 , 	24 , 	55 , 	24 , 	29 , 	45 , 	35 , 	123 , 	48 , 	180 , 	-   , 	-   , 	31 , 	52 ," 	7,518 ",,,,,,,,,,,,,
SL, 	37 , 	64 , 	31 , 	35 , 	192 , 	54 , 	132 , 	254 , 	360 , 	353 , 	248 , 	232 , 	18 , 	130 , 	160 , 	77 , 	90 , 	133 , 	31 , 	28 , 	27 , 	8 , 	11 , 	24 , 	39 , 	781 , 	886 , 	644 , 	545 , 	177 , 	109 , 	59 , 	92 , 	135 , 	11 , 	41 , 	115 , 	11 , 	20 , 	15 , 	14 , 	50 , 	12 , 	50 , 	11 , 	66 , 	-   , 	-   , 	10 , 	15 ," 	6,636 ",,,,,,,,,,,,,
BF, 	24 , 	40 , 	17 , 	19 , 	144 , 	36 , 	94 , 	240 , 	328 , 	250 , 	192 , 	225 , 	116 , 	15 , 	106 , 	61 , 	86 , 	180 , 	22 , 	12 , 	14 , 	6 , 	3 , 	13 , 	40 , 	682 , 	748 , 	574 , 	495 , 	156 , 	89 , 	34 , 	57 , 	107 , 	11 , 	49 , 	129 , 	6 , 	11 , 	12 , 	14 , 	28 , 	10 , 	69 , 	6 , 	61 , 	-   , 	-   , 	5 , 	7 ," 	5,645 ",,,,,,,,,,,,,
HY, 	47 , 	89 , 	30 , 	33 , 	135 , 	37 , 	89 , 	223 , 	300 , 	155 , 	227 , 	198 , 	172 , 	102 , 	22 , 	106 , 	211 , 	300 , 	38 , 	18 , 	20 , 	7 , 	6 , 	19 , 	34 , 	488 , 	558 , 	363 , 	320 , 	106 , 	62 , 	35 , 	43 , 	69 , 	7 , 	20 , 	74 , 	12 , 	33 , 	11 , 	15 , 	26 , 	8 , 	38 , 	13 , 	103 , 	-   , 	-   , 	14 , 	27 ," 	5,064 ",,,,,,,,,,,,,
SH, 	22 , 	24 , 	9 , 	10 , 	83 , 	18 , 	58 , 	148 , 	171 , 	86 , 	91 , 	104 , 	72 , 	66 , 	90 , 	14 , 	82 , 	144 , 	8 , 	9 , 	10 , 	3 , 	4 , 	7 , 	19 , 	439 , 	409 , 	258 , 	256 , 	79 , 	46 , 	18 , 	30 , 	70 , 	8 , 	13 , 	41 , 	3 , 	9 , 	4 , 	6 , 	15 , 	4 , 	21 , 	7 , 	63 , 	-   , 	-   , 	4 , 	3 ," 	3,158 ",,,,,,,,,,,,,
UC, 	16 , 	38 , 	19 , 	20 , 	173 , 	38 , 	74 , 	229 , 	249 , 	127 , 	90 , 	129 , 	100 , 	95 , 	211 , 	82 , 	27 , 	237 , 	15 , 	19 , 	19 , 	6 , 	5 , 	13 , 	14 , 	942 , 	829 , 	393 , 	345 , 	94 , 	41 , 	11 , 	28 , 	79 , 	6 , 	20 , 	63 , 	2 , 	10 , 	6 , 	3 , 	27 , 	3 , 	28 , 	19 , 	52 , 	-   , 	-   , 	4 , 	10 ," 	5,060 ",,,,,,,,,,,,,
FM, 	30 , 	67 , 	36 , 	31 , 	211 , 	35 , 	110 , 	321 , 	317 , 	131 , 	130 , 	179 , 	142 , 	174 , 	310 , 	199 , 	300 , 	46 , 	25 , 	21 , 	21 , 	6 , 	11 , 	21 , 	15 ," 	1,407 "," 	1,231 ", 	488 , 	375 , 	117 , 	34 , 	23 , 	34 , 	82 , 	7 , 	32 , 	70 , 	7 , 	18 , 	7 , 	10 , 	40 , 	5 , 	31 , 	28 , 	44 , 	-   , 	-   , 	5 , 	14 ," 	6,998 ",,,,,,,,,,,,,
CN, 	20 , 	29 , 	21 , 	24 , 	117 , 	25 , 	160 , 	309 , 	327 , 	38 , 	53 , 	76 , 	31 , 	22 , 	41 , 	9 , 	16 , 	27 , 	29 , 	107 , 	253 , 	93 , 	52 , 	105 , 	15 , 	892 , 	914 , 	537 , 	475 , 	155 , 	90 , 	52 , 	66 , 	133 , 	27 , 	5 , 	11 , 	48 , 	169 , 	25 , 	24 , 	143 , 	34 , 	3 , 	37 , 	11 , 	-   , 	-   , 	97 , 	106 ," 	6,053 ",,,,,,,,,,,,,
PH, 	18 , 	19 , 	18 , 	24 , 	168 , 	26 , 	191 , 	406 , 	444 , 	24 , 	23 , 	69 , 	29 , 	14 , 	21 , 	9 , 	18 , 	22 , 	99 , 	35 , 	117 , 	52 , 	41 , 	143 , 	14 ," 	1,722 "," 	1,820 ", 	689 , 	636 , 	193 , 	85 , 	89 , 	60 , 	97 , 	14 , 	5 , 	4 , 	41 , 	98 , 	28 , 	37 , 	189 , 	24 , 	5 , 	54 , 	12 , 	-   , 	-   , 	38 , 	48 ," 	8,031 ",,,,,,,,,,,,,
WC, 	25 , 	34 , 	26 , 	25 , 	147 , 	24 , 	151 , 	340 , 	326 , 	27 , 	36 , 	66 , 	29 , 	15 , 	20 , 	12 , 	19 , 	24 , 	273 , 	131 , 	30 , 	67 , 	44 , 	159 , 	17 ," 	1,431 "," 	1,453 ", 	554 , 	492 , 	118 , 	68 , 	55 , 	52 , 	75 , 	18 , 	4 , 	6 , 	64 , 	135 , 	22 , 	25 , 	180 , 	28 , 	3 , 	49 , 	8 , 	-   , 	-   , 	58 , 	91 ," 	7,057 ",,,,,,,,,,,,,
LF, 	7 , 	10 , 	7 , 	8 , 	71 , 	9 , 	55 , 	176 , 	149 , 	9 , 	14 , 	35 , 	7 , 	5 , 	7 , 	4 , 	5 , 	7 , 	105 , 	63 , 	62 , 	15 , 	18 , 	76 , 	4 , 	921 , 	856 , 	269 , 	275 , 	58 , 	36 , 	22 , 	14 , 	32 , 	5 , 	1 , 	2 , 	10 , 	24 , 	7 , 	9 , 	99 , 	12 , 	1 , 	25 , 	3 , 	-   , 	-   , 	13 , 	16 ," 	3,642 ",,,,,,,,,,,,,
OR, 	9 , 	13 , 	7 , 	11 , 	49 , 	7 , 	54 , 	120 , 	132 , 	10 , 	24 , 	32 , 	11 , 	2 , 	7 , 	4 , 	4 , 	10 , 	46 , 	39 , 	46 , 	21 , 	12 , 	74 , 	5 , 	840 , 	773 , 	252 , 	240 , 	64 , 	34 , 	31 , 	20 , 	24 , 	3 , 	3 , 	4 , 	8 , 	11 , 	8 , 	9 , 	80 , 	12 , 	1 , 	16 , 	5 , 	-   , 	-   , 	9 , 	11 ," 	3,205 ",,,,,,,,,,,,,
RR, 	27 , 	36 , 	27 , 	21 , 	48 , 	16 , 	59 , 	193 , 	177 , 	32 , 	46 , 	52 , 	23 , 	9 , 	18 , 	10 , 	18 , 	22 , 	97 , 	137 , 	150 , 	71 , 	78 , 	22 , 	19 ," 	1,111 "," 	1,197 ", 	572 , 	648 , 	221 , 	113 , 	51 , 	61 , 	46 , 	6 , 	5 , 	11 , 	22 , 	36 , 	11 , 	15 , 	137 , 	26 , 	5 , 	19 , 	9 , 	-   , 	-   , 	21 , 	35 ," 	5,786 ",,,,,,,,,,,,,
OW, 	26 , 	38 , 	11 , 	13 , 	70 , 	22 , 	47 , 	64 , 	105 , 	27 , 	103 , 	107 , 	37 , 	41 , 	35 , 	16 , 	13 , 	14 , 	13 , 	12 , 	14 , 	4 , 	4 , 	20 , 	24 ," 	1,878 "," 	1,601 "," 	1,084 ", 	914 , 	368 , 	222 , 	64 , 	85 , 	78 , 	14 , 	13 , 	30 , 	6 , 	12 , 	17 , 	27 , 	109 , 	37 , 	8 , 	11 , 	14 , 	-   , 	-   , 	8 , 	16 ," 	7,496 ",,,,,,,,,,,,,
EM, 	543 ," 	1,105 ", 	757 , 	779 ," 	1,130 ", 	957 ," 	1,382 "," 	1,895 "," 	1,732 "," 	1,249 "," 	1,220 ", 	752 ," 	1,025 ", 	884 , 	633 , 	552 ," 	1,101 "," 	1,625 "," 	1,114 "," 	2,222 "," 	1,740 "," 	1,074 ", 	990 ," 	1,270 "," 	2,401 ", 	184 , 	136 , 	525 , 	642 ," 	1,131 "," 	1,831 "," 	1,321 "," 	1,664 "," 	1,436 ", 	902 , 	718 ," 	2,628 ", 	477 , 	682 , 	681 , 	673 , 	493 ," 	1,169 "," 	1,023 ", 	169 , 	828 , 	-   , 	-   , 	153 , 	477 ," 	50,075 ",,,,,,,,,,,,,
MT, 	517 ," 	1,028 ", 	685 , 	703 , 	870 , 	831 ," 	1,201 "," 	1,566 "," 	1,215 "," 	1,135 "," 	1,084 ", 	610 , 	925 , 	802 , 	610 , 	453 , 	866 ," 	1,257 ", 	984 ," 	1,855 "," 	1,377 ", 	789 , 	723 ," 	1,092 "," 	1,811 ", 	147 , 	173 , 	188 , 	639 ," 	1,459 "," 	2,465 "," 	1,728 "," 	2,813 "," 	2,118 "," 	1,189 ", 	598 ," 	1,982 ", 	415 , 	646 , 	873 , 	819 , 	513 ," 	1,636 ", 	783 , 	120 , 	782 , 	-   , 	-   , 	128 , 	402 ," 	47,604 ",,,,,,,,,,,,,
PL, 	399 , 	671 , 	346 , 	357 , 	597 , 	400 , 	695 , 	848 , 	886 , 	642 , 	762 , 	507 , 	510 , 	464 , 	313 , 	228 , 	315 , 	411 , 	425 , 	519 , 	429 , 	209 , 	197 , 	440 ," 	1,040 ", 	767 , 	311 , 	132 , 	349 ," 	1,199 "," 	1,616 "," 	1,101 "," 	2,109 "," 	1,317 ", 	563 , 	248 , 	689 , 	215 , 	394 , 	446 , 	440 ," 	1,255 ", 	726 , 	302 , 	129 , 	275 , 	-   , 	-   , 	97 , 	247 ," 	27,539 ",,,,,,,,,,,,,
CC, 	339 , 	629 , 	388 , 	408 , 	610 , 	493 , 	770 , 	919 , 	768 , 	599 , 	779 , 	401 , 	467 , 	424 , 	297 , 	236 , 	308 , 	340 , 	407 , 	560 , 	407 , 	237 , 	202 , 	534 , 	940 , 	660 , 	645 , 	336 , 	85 , 	567 , 	967 , 	772 ," 	1,449 ", 	867 , 	542 , 	237 , 	615 , 	205 , 	328 , 	425 , 	386 , 	502 , 	645 , 	249 , 	75 , 	242 , 	-   , 	-   , 	76 , 	228 ," 	23,562 ",,,,,,,,,,,,,
16, 	166 , 	225 , 	124 , 	148 , 	308 , 	219 , 	360 , 	454 , 	308 , 	244 , 	298 , 	162 , 	144 , 	146 , 	98 , 	76 , 	77 , 	92 , 	117 , 	153 , 	90 , 	49 , 	54 , 	183 , 	368 ," 	1,168 "," 	1,532 "," 	1,417 ", 	632 , 	37 , 	188 , 	325 , 	655 , 	325 , 	160 , 	68 , 	189 , 	56 , 	122 , 	133 , 	140 , 	216 , 	252 , 	71 , 	26 , 	64 , 	-   , 	-   , 	28 , 	83 ," 	12,546 ",,,,,,,,,,,,,
24, 	162 , 	179 , 	65 , 	92 , 	257 , 	127 , 	216 , 	319 , 	274 , 	150 , 	221 , 	138 , 	96 , 	83 , 	59 , 	45 , 	37 , 	33 , 	75 , 	76 , 	61 , 	36 , 	33 , 	109 , 	227 ," 	1,606 "," 	2,103 "," 	1,920 "," 	1,034 ", 	208 , 	52 , 	276 , 	650 , 	279 , 	131 , 	30 , 	75 , 	34 , 	95 , 	98 , 	121 , 	185 , 	230 , 	38 , 	27 , 	26 , 	-   , 	-   , 	23 , 	60 ," 	12,470 ",,,,,,,,,,,,,
GP, 	39 , 	77 , 	28 , 	28 , 	138 , 	35 , 	75 , 	164 , 	174 , 	62 , 	69 , 	68 , 	50 , 	32 , 	31 , 	15 , 	10 , 	19 , 	42 , 	47 , 	45 , 	17 , 	19 , 	43 , 	74 ," 	1,165 "," 	1,431 "," 	1,231 ", 	713 , 	320 , 	260 , 	25 , 	146 , 	68 , 	49 , 	19 , 	67 , 	19 , 	40 , 	39 , 	62 , 	116 , 	139 , 	24 , 	18 , 	13 , 	-   , 	-   , 	12 , 	34 ," 	7,410 ",,,,,,,,,,,,,
BP, 	71 , 	103 , 	42 , 	41 , 	113 , 	44 , 	88 , 	135 , 	180 , 	88 , 	97 , 	79 , 	82 , 	46 , 	36 , 	26 , 	22 , 	25 , 	56 , 	45 , 	46 , 	11 , 	15 , 	56 , 	101 ," 	1,428 "," 	1,879 "," 	2,477 "," 	1,314 ", 	584 , 	620 , 	141 , 	50 , 	119 , 	87 , 	27 , 	71 , 	18 , 	53 , 	74 , 	117 , 	113 , 	164 , 	24 , 	10 , 	15 , 	-   , 	-   , 	13 , 	44 ," 	11,090 ",,,,,,,,,,,,,
DC, 	132 , 	222 , 	68 , 	49 , 	142 , 	55 , 	102 , 	156 , 	235 , 	149 , 	190 , 	180 , 	145 , 	107 , 	75 , 	77 , 	76 , 	91 , 	136 , 	96 , 	75 , 	31 , 	26 , 	44 , 	90 ," 	1,348 "," 	1,831 "," 	1,476 ", 	856 , 	348 , 	308 , 	68 , 	144 , 	34 , 	51 , 	45 , 	137 , 	56 , 	116 , 	92 , 	140 , 	205 , 	319 , 	61 , 	17 , 	47 , 	-   , 	-   , 	32 , 	95 ," 	10,577 ",,,,,,,,,,,,,
CM, 	15 , 	28 , 	6 , 	8 , 	35 , 	9 , 	25 , 	73 , 	122 , 	12 , 	9 , 	17 , 	10 , 	7 , 	7 , 	7 , 	7 , 	5 , 	27 , 	13 , 	17 , 	7 , 	3 , 	6 , 	17 , 	881 ," 	1,030 ", 	645 , 	498 , 	143 , 	144 , 	46 , 	91 , 	46 , 	14 , 	5 , 	19 , 	3 , 	16 , 	16 , 	42 , 	131 , 	94 , 	3 , 	2 , 	3 , 	-   , 	-   , 	4 , 	17 ," 	4,385 ",,,,,,,,,,,,,
CV, 	6 , 	8 , 	4 , 	7 , 	63 , 	10 , 	22 , 	76 , 	124 , 	121 , 	51 , 	91 , 	41 , 	51 , 	19 , 	13 , 	17 , 	33 , 	6 , 	4 , 	4 , 	1 , 	3 , 	4 , 	15 , 	572 , 	589 , 	307 , 	268 , 	81 , 	35 , 	24 , 	28 , 	51 , 	4 , 	8 , 	109 , 	2 , 	2 , 	4 , 	7 , 	24 , 	6 , 	61 , 	9 , 	14 , 	-   , 	-   , 	1 , 	1 ," 	3,002 ",,,,,,,,,,,,,
ED, 	16 , 	28 , 	12 , 	14 , 	126 , 	22 , 	76 , 	227 , 	265 , 	188 , 	136 , 	293 , 	115 , 	132 , 	74 , 	40 , 	63 , 	74 , 	10 , 	5 , 	8 , 	3 , 	4 , 	11 , 	29 ," 	2,162 "," 	1,942 ", 	751 , 	672 , 	238 , 	80 , 	72 , 	86 , 	140 , 	19 , 	122 , 	48 , 	1 , 	5 , 	24 , 	15 , 	136 , 	19 , 	42 , 	77 , 	26 , 	-   , 	-   , 	2 , 	4 ," 	8,654 ",,,,,,,,,,,,,
NC, 	4 , 	7 , 	5 , 	6 , 	33 , 	9 , 	51 , 	125 , 	133 , 	8 , 	8 , 	20 , 	10 , 	7 , 	10 , 	2 , 	3 , 	7 , 	45 , 	32 , 	62 , 	10 , 	5 , 	24 , 	5 , 	369 , 	385 , 	231 , 	226 , 	68 , 	39 , 	18 , 	20 , 	50 , 	4 , 	1 , 	2 , 	12 , 	26 , 	8 , 	11 , 	57 , 	8 , 	1 , 	13 , 	4 , 	-   , 	-   , 	18 , 	23 ," 	2,223 ",,,,,,,,,,,,,
WP, 	18 , 	14 , 	9 , 	7 , 	70 , 	16 , 	151 , 	185 , 	214 , 	23 , 	28 , 	45 , 	19 , 	10 , 	25 , 	9 , 	8 , 	17 , 	176 , 	82 , 	136 , 	25 , 	17 , 	42 , 	13 , 	517 , 	537 , 	467 , 	409 , 	140 , 	112 , 	49 , 	59 , 	111 , 	17 , 	2 , 	4 , 	30 , 	26 , 	22 , 	30 , 	122 , 	20 , 	2 , 	20 , 	13 , 	-   , 	-   , 	19 , 	26 ," 	4,109 ",,,,,,,,,,,,,
SS, 	13 , 	30 , 	8 , 	7 , 	35 , 	9 , 	31 , 	68 , 	91 , 	16 , 	18 , 	22 , 	13 , 	12 , 	11 , 	5 , 	4 , 	6 , 	25 , 	28 , 	24 , 	6 , 	8 , 	14 , 	20 , 	658 , 	775 , 	475 , 	409 , 	125 , 	103 , 	39 , 	84 , 	89 , 	16 , 	4 , 	20 , 	9 , 	21 , 	17 , 	29 , 	65 , 	68 , 	9 , 	3 , 	5 , 	-   , 	-   , 	5 , 	22 ," 	3,575 ",,,,,,,,,,,,,
SB, 	21 , 	37 , 	11 , 	12 , 	42 , 	13 , 	30 , 	75 , 	87 , 	19 , 	28 , 	28 , 	13 , 	15 , 	12 , 	5 , 	3 , 	10 , 	24 , 	34 , 	22 , 	9 , 	9 , 	13 , 	30 , 	670 , 	744 , 	488 , 	376 , 	145 , 	128 , 	68 , 	134 , 	149 , 	42 , 	7 , 	15 , 	12 , 	32 , 	30 , 	16 , 	64 , 	50 , 	4 , 	5 , 	2 , 	-   , 	-   , 	7 , 	24 ," 	3,818 ",,,,,,,,,,,,,
SO, 	62 , 	116 , 	75 , 	90 , 	133 , 	62 , 	118 , 	107 , 	135 , 	45 , 	66 , 	42 , 	46 , 	28 , 	22 , 	15 , 	22 , 	32 , 	153 , 	190 , 	183 , 	102 , 	92 , 	138 , 	142 , 	455 , 	485 , 	936 , 	415 , 	174 , 	150 , 	98 , 	120 , 	199 , 	137 , 	22 , 	124 , 	66 , 	139 , 	56 , 	58 , 	46 , 	204 , 	35 , 	17 , 	14 , 	-   , 	-   , 	20 , 	95 ," 	6,281 ",,,,,,,,,,,,,
MB, 	28 , 	69 , 	31 , 	37 , 	153 , 	36 , 	62 , 	124 , 	141 , 	20 , 	28 , 	28 , 	12 , 	10 , 	8 , 	4 , 	3 , 	4 , 	29 , 	24 , 	23 , 	10 , 	10 , 	24 , 	39 ," 	1,087 "," 	1,432 ", 	724 , 	582 , 	226 , 	193 , 	122 , 	181 , 	318 , 	85 , 	3 , 	20 , 	7 , 	24 , 	73 , 	37 , 	240 , 	47 , 	8 , 	7 , 	2 , 	-   , 	-   , 	6 , 	18 ," 	6,400 ",,,,,,,,,,,,,
WD, 	6 , 	16 , 	8 , 	9 , 	58 , 	15 , 	30 , 	127 , 	127 , 	101 , 	66 , 	121 , 	49 , 	79 , 	43 , 	19 , 	29 , 	34 , 	4 , 	5 , 	3 , 	0 , 	1 , 	6 , 	9 , 	909 , 	833 , 	356 , 	309 , 	90 , 	43 , 	27 , 	30 , 	67 , 	3 , 	67 , 	64 , 	1 , 	2 , 	10 , 	6 , 	43 , 	9 , 	17 , 	39 , 	14 , 	-   , 	-   , 	1 , 	2 ," 	3,905 ",,,,,,,,,,,,,
OA, 	13 , 	38 , 	32 , 	35 , 	59 , 	27 , 	28 , 	43 , 	54 , 	21 , 	12 , 	47 , 	10 , 	5 , 	11 , 	7 , 	21 , 	25 , 	37 , 	53 , 	40 , 	20 , 	16 , 	15 , 	8 , 	176 , 	136 , 	104 , 	76 , 	25 , 	22 , 	16 , 	9 , 	16 , 	2 , 	7 , 	77 , 	14 , 	26 , 	2 , 	6 , 	23 , 	6 , 	35 , 	9 , 	13 , 	-   , 	-   , 	3 , 	21 ," 	1,502 ",,,,,,,,,,,,,
WS, 	14 , 	34 , 	15 , 	22 , 	134 , 	29 , 	49 , 	142 , 	144 , 	97 , 	69 , 	173 , 	66 , 	55 , 	100 , 	49 , 	45 , 	33 , 	11 , 	14 , 	8 , 	4 , 	5 , 	9 , 	18 , 	715 , 	757 , 	306 , 	260 , 	67 , 	26 , 	15 , 	20 , 	48 , 	2 , 	10 , 	25 , 	4 , 	16 , 	4 , 	1 , 	19 , 	3 , 	11 , 	15 , 	30 , 	-   , 	-   , 	4 , 	10 ," 	3,708 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
