Exit stations,Entry stations->,,WEEKDAY,,,Feb 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	14 , 	68 , 	57 , 	36 , 	239 , 	47 , 	71 , 	57 , 	63 , 	20 , 	46 , 	34 , 	18 , 	8 , 	19 , 	8 , 	7 , 	10 , 	12 , 	11 , 	13 , 	6 , 	5 , 	14 , 	17 , 	168 , 	144 , 	224 , 	133 , 	100 , 	94 , 	31 , 	32 , 	48 , 	10 , 	3 , 	4 , 	3 , 	7 , 	8 , 	14 , 	26 , 	9 , 	3 , 	7 , 	11 , 	4 , 	6 , 	6 , 	7 ," 	1,998 ",,,,,,,,,,,,,
EN, 	69 , 	18 , 	59 , 	45 , 	372 , 	61 , 	100 , 	138 , 	172 , 	41 , 	69 , 	45 , 	24 , 	20 , 	32 , 	7 , 	18 , 	17 , 	13 , 	14 , 	17 , 	6 , 	7 , 	14 , 	22 , 	363 , 	322 , 	416 , 	297 , 	119 , 	94 , 	32 , 	40 , 	83 , 	9 , 	5 , 	9 , 	4 , 	8 , 	13 , 	19 , 	49 , 	23 , 	7 , 	22 , 	22 , 	10 , 	16 , 	3 , 	6 ," 	3,388 ",,,,,,,,,,,,,
EP, 	59 , 	53 , 	9 , 	25 , 	295 , 	36 , 	59 , 	76 , 	94 , 	24 , 	24 , 	16 , 	18 , 	8 , 	9 , 	5 , 	7 , 	7 , 	12 , 	7 , 	10 , 	5 , 	4 , 	15 , 	5 , 	226 , 	185 , 	150 , 	149 , 	49 , 	32 , 	17 , 	15 , 	31 , 	3 , 	3 , 	3 , 	2 , 	4 , 	4 , 	5 , 	27 , 	9 , 	2 , 	13 , 	6 , 	5 , 	7 , 	1 , 	2 ," 	1,832 ",,,,,,,,,,,,,
NB, 	39 , 	35 , 	30 , 	10 , 	82 , 	33 , 	38 , 	70 , 	68 , 	19 , 	33 , 	15 , 	14 , 	6 , 	10 , 	6 , 	5 , 	7 , 	8 , 	7 , 	8 , 	3 , 	3 , 	6 , 	6 , 	231 , 	181 , 	128 , 	165 , 	65 , 	38 , 	13 , 	16 , 	15 , 	3 , 	2 , 	6 , 	2 , 	3 , 	3 , 	4 , 	40 , 	11 , 	2 , 	15 , 	7 , 	5 , 	8 , 	2 , 	3 ," 	1,527 ",,,,,,,,,,,,,
BK, 	268 , 	393 , 	301 , 	96 , 	35 , 	157 , 	167 , 	206 , 	224 , 	84 , 	132 , 	64 , 	88 , 	54 , 	64 , 	47 , 	58 , 	44 , 	41 , 	32 , 	41 , 	23 , 	20 , 	13 , 	38 , 	306 , 	248 , 	275 , 	231 , 	135 , 	109 , 	62 , 	46 , 	52 , 	14 , 	18 , 	38 , 	7 , 	27 , 	15 , 	14 , 	70 , 	48 , 	10 , 	48 , 	27 , 	40 , 	56 , 	11 , 	22 ," 	4,617 ",,,,,,,,,,,,,
AS, 	48 , 	59 , 	39 , 	42 , 	146 , 	11 , 	39 , 	75 , 	74 , 	25 , 	56 , 	22 , 	22 , 	14 , 	12 , 	9 , 	11 , 	9 , 	6 , 	6 , 	7 , 	3 , 	4 , 	5 , 	14 , 	221 , 	180 , 	148 , 	170 , 	75 , 	47 , 	13 , 	18 , 	12 , 	2 , 	3 , 	6 , 	1 , 	7 , 	2 , 	6 , 	25 , 	11 , 	3 , 	11 , 	10 , 	9 , 	13 , 	1 , 	6 ," 	1,754 ",,,,,,,,,,,,,
MA, 	88 , 	97 , 	51 , 	38 , 	158 , 	38 , 	17 , 	78 , 	83 , 	27 , 	89 , 	60 , 	58 , 	33 , 	41 , 	21 , 	26 , 	27 , 	50 , 	50 , 	50 , 	17 , 	19 , 	32 , 	30 , 	375 , 	300 , 	284 , 	305 , 	155 , 	88 , 	34 , 	33 , 	34 , 	8 , 	5 , 	25 , 	11 , 	41 , 	10 , 	8 , 	52 , 	18 , 	6 , 	13 , 	17 , 	16 , 	23 , 	19 , 	49 ," 	3,207 ",,,,,,,,,,,,,
19, 	60 , 	131 , 	77 , 	75 , 	188 , 	72 , 	78 , 	20 , 	20 , 	17 , 	69 , 	54 , 	78 , 	57 , 	58 , 	37 , 	40 , 	47 , 	65 , 	71 , 	82 , 	49 , 	30 , 	61 , 	31 , 	475 , 	384 , 	338 , 	343 , 	172 , 	127 , 	54 , 	49 , 	51 , 	15 , 	14 , 	47 , 	17 , 	48 , 	19 , 	17 , 	46 , 	31 , 	20 , 	15 , 	28 , 	27 , 	37 , 	11 , 	49 ," 	4,001 ",,,,,,,,,,,,,
12, 	68 , 	170 , 	89 , 	68 , 	204 , 	73 , 	87 , 	19 , 	22 , 	16 , 	65 , 	62 , 	102 , 	90 , 	82 , 	43 , 	75 , 	63 , 	77 , 	102 , 	93 , 	34 , 	33 , 	59 , 	38 , 	441 , 	323 , 	381 , 	302 , 	138 , 	120 , 	62 , 	64 , 	70 , 	30 , 	15 , 	61 , 	20 , 	67 , 	30 , 	24 , 	59 , 	39 , 	21 , 	18 , 	28 , 	29 , 	39 , 	21 , 	67 ," 	4,306 ",,,,,,,,,,,,,
LM, 	18 , 	37 , 	22 , 	19 , 	92 , 	29 , 	28 , 	15 , 	17 , 	13 , 	88 , 	81 , 	156 , 	109 , 	67 , 	50 , 	47 , 	44 , 	11 , 	8 , 	13 , 	3 , 	2 , 	9 , 	14 , 	330 , 	269 , 	277 , 	237 , 	114 , 	69 , 	31 , 	30 , 	36 , 	4 , 	54 , 	78 , 	5 , 	8 , 	6 , 	5 , 	12 , 	4 , 	36 , 	14 , 	38 , 	19 , 	25 , 	5 , 	17 ," 	2,718 ",,,,,,,,,,,,,
FV, 	46 , 	62 , 	24 , 	29 , 	135 , 	50 , 	87 , 	70 , 	67 , 	83 , 	19 , 	108 , 	126 , 	125 , 	120 , 	57 , 	44 , 	51 , 	17 , 	12 , 	16 , 	11 , 	13 , 	20 , 	72 , 	321 , 	277 , 	362 , 	351 , 	124 , 	112 , 	31 , 	56 , 	81 , 	6 , 	27 , 	69 , 	2 , 	9 , 	6 , 	9 , 	23 , 	7 , 	30 , 	8 , 	43 , 	21 , 	25 , 	4 , 	13 ," 	3,478 ",,,,,,,,,,,,,
