Exit stations,Entry stations->,,TOTAL,,,Feb 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	391 ," 	1,633 "," 	1,444 ", 	881 ," 	5,799 "," 	1,097 "," 	1,709 "," 	1,369 "," 	1,485 ", 	491 ," 	1,129 ", 	844 , 	414 , 	208 , 	414 , 	181 , 	173 , 	220 , 	293 , 	287 , 	299 , 	132 , 	106 , 	335 , 	428 ," 	3,840 "," 	3,183 "," 	5,538 "," 	3,110 "," 	2,358 "," 	2,272 ", 	717 , 	731 ," 	1,066 ", 	259 , 	68 , 	106 , 	68 , 	163 , 	196 , 	325 , 	696 , 	261 , 	58 , 	192 , 	272 , 	120 , 	178 , 	152 , 	163 ," 	47,854 ",,,,,,,,,,,,,
EN," 	1,698 ", 	462 ," 	1,356 "," 	1,038 "," 	8,564 "," 	1,434 "," 	2,317 "," 	3,102 "," 	3,891 ", 	912 ," 	1,670 "," 	1,137 ", 	578 , 	495 , 	724 , 	184 , 	424 , 	404 , 	310 , 	317 , 	391 , 	139 , 	164 , 	347 , 	513 ," 	8,068 "," 	7,196 "," 	10,308 "," 	6,717 "," 	2,748 "," 	2,261 ", 	756 , 	934 ," 	1,783 ", 	221 , 	102 , 	223 , 	95 , 	215 , 	298 , 	458 ," 	1,283 ", 	532 , 	147 , 	548 , 	515 , 	275 , 	418 , 	66 , 	158 ," 	78,896 ",,,,,,,,,,,,,
EP," 	1,488 "," 	1,210 ", 	251 , 	626 ," 	6,922 ", 	891 ," 	1,459 "," 	1,760 "," 	2,169 ", 	564 , 	579 , 	397 , 	421 , 	183 , 	235 , 	119 , 	168 , 	178 , 	277 , 	160 , 	254 , 	124 , 	88 , 	363 , 	122 ," 	5,060 "," 	4,163 "," 	3,864 "," 	3,469 "," 	1,205 ", 	800 , 	393 , 	344 , 	672 , 	69 , 	83 , 	91 , 	46 , 	85 , 	99 , 	119 , 	741 , 	222 , 	55 , 	340 , 	128 , 	138 , 	190 , 	35 , 	48 ," 	43,467 ",,,,,,,,,,,,,
NB, 	966 , 	854 , 	744 , 	291 ," 	1,922 ", 	790 , 	961 ," 	1,661 "," 	1,531 ", 	450 , 	813 , 	369 , 	343 , 	146 , 	229 , 	136 , 	120 , 	178 , 	178 , 	159 , 	211 , 	73 , 	59 , 	155 , 	151 ," 	5,270 "," 	4,177 "," 	3,479 "," 	3,916 "," 	1,649 "," 	1,007 ", 	341 , 	371 , 	355 , 	69 , 	54 , 	155 , 	49 , 	78 , 	71 , 	88 ," 	1,060 ", 	282 , 	42 , 	380 , 	159 , 	136 , 	230 , 	46 , 	64 ," 	37,018 ",,,,,,,,,,,,,
BK," 	6,393 "," 	9,053 "," 	7,089 "," 	2,229 "," 	1,089 "," 	3,626 "," 	3,995 "," 	4,876 "," 	5,494 "," 	1,941 "," 	3,076 "," 	1,483 "," 	2,015 "," 	1,256 "," 	1,469 "," 	1,037 "," 	1,344 "," 	1,124 ", 	920 , 	734 , 	965 , 	555 , 	468 , 	332 , 	924 ," 	7,927 "," 	6,554 "," 	8,113 "," 	6,043 "," 	3,576 "," 	2,849 "," 	1,580 "," 	1,087 "," 	1,323 ", 	321 , 	399 , 	890 , 	146 , 	580 , 	366 , 	354 ," 	1,867 "," 	1,276 ", 	254 ," 	1,168 ", 	655 ," 	1,105 "," 	1,618 ", 	221 , 	480 ," 	114,239 ",,,,,,,,,,,,,
AS," 	1,103 "," 	1,387 ", 	932 , 	957 ," 	3,332 ", 	320 , 	927 ," 	1,819 "," 	1,731 ", 	595 ," 	1,320 ", 	549 , 	504 , 	318 , 	311 , 	204 , 	259 , 	207 , 	136 , 	152 , 	178 , 	72 , 	78 , 	131 , 	345 ," 	4,981 "," 	4,105 "," 	3,838 "," 	3,984 "," 	1,917 "," 	1,251 ", 	351 , 	415 , 	310 , 	62 , 	64 , 	145 , 	22 , 	149 , 	49 , 	150 , 	663 , 	270 , 	65 , 	293 , 	240 , 	223 , 	332 , 	30 , 	128 ," 	41,904 ",,,,,,,,,,,,,
MA," 	2,070 "," 	2,267 "," 	1,270 ", 	965 ," 	3,770 ", 	968 , 	493 ," 	1,955 "," 	2,022 ", 	672 ," 	2,131 "," 	1,429 "," 	1,314 ", 	766 , 	963 , 	461 , 	594 , 	627 ," 	1,144 "," 	1,108 "," 	1,170 ", 	385 , 	443 , 	801 , 	738 ," 	8,523 "," 	6,924 "," 	7,388 "," 	7,185 "," 	3,947 "," 	2,339 ", 	830 , 	787 , 	787 , 	196 , 	113 , 	561 , 	234 , 	905 , 	228 , 	199 ," 	1,409 ", 	428 , 	151 , 	352 , 	395 , 	393 , 	584 , 	408 ," 	1,081 "," 	76,873 ",,,,,,,,,,,,,
19," 	1,462 "," 	2,920 "," 	1,820 "," 	1,782 "," 	4,544 "," 	1,778 "," 	1,921 ", 	601 , 	491 , 	398 ," 	1,630 "," 	1,254 "," 	1,793 "," 	1,303 "," 	1,344 ", 	830 , 	903 ," 	1,052 "," 	1,419 "," 	1,544 "," 	1,821 "," 	1,033 ", 	680 ," 	1,605 ", 	811 ," 	10,711 "," 	8,716 "," 	8,655 "," 	8,055 "," 	4,344 "," 	3,217 "," 	1,293 "," 	1,104 "," 	1,171 ", 	339 , 	316 ," 	1,016 ", 	371 ," 	1,029 ", 	438 , 	399 ," 	1,267 ", 	710 , 	417 , 	400 , 	623 , 	616 , 	906 , 	247 ," 	1,051 "," 	94,150 ",,,,,,,,,,,,,
12," 	1,559 "," 	3,845 "," 	2,051 "," 	1,570 "," 	5,115 "," 	1,739 "," 	2,107 ", 	491 , 	638 , 	365 ," 	1,511 "," 	1,449 "," 	2,289 "," 	2,003 "," 	1,819 ", 	960 ," 	1,571 "," 	1,354 "," 	1,678 "," 	2,192 "," 	2,040 ", 	734 , 	712 ," 	1,413 ", 	924 ," 	10,006 "," 	7,350 "," 	9,717 "," 	7,136 "," 	3,449 "," 	2,888 "," 	1,439 "," 	1,458 "," 	1,522 ", 	671 , 	325 ," 	1,276 ", 	439 ," 	1,420 ", 	661 , 	600 ," 	1,567 ", 	896 , 	435 , 	441 , 	595 , 	682 , 	864 , 	461 ," 	1,421 "," 	99,848 ",,,,,,,,,,,,,
LM, 	452 , 	821 , 	518 , 	448 ," 	2,093 ", 	662 , 	660 , 	368 , 	391 , 	377 ," 	2,088 "," 	1,907 "," 	3,618 "," 	2,646 "," 	1,571 "," 	1,103 "," 	1,092 "," 	1,036 ", 	249 , 	190 , 	297 , 	62 , 	54 , 	215 , 	376 ," 	7,486 "," 	6,131 "," 	7,158 "," 	5,657 "," 	2,915 "," 	1,836 ", 	779 , 	708 , 	841 , 	91 ," 	1,239 "," 	1,850 ", 	102 , 	183 , 	140 , 	116 , 	294 , 	102 , 	853 , 	370 , 	880 , 	478 , 	695 , 	109 , 	351 ," 	64,658 ",,,,,,,,,,,,,
