Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Apr 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	4 , 	71 , 	68 , 	32 , 	136 , 	51 , 	53 , 	18 , 	45 , 	20 , 	61 , 	60 , 	14 , 	18 , 	13 , 	9 , 	10 , 	18 , 	15 , 	4 , 	6 , 	5 , 	5 , 	9 , 	15 , 	42 , 	47 , 	123 , 	76 , 	56 , 	71 , 	12 , 	23 , 	16 , 	6 , 	2 , 	12 , 	2 , 	20 , 	5 , 	6 , 	18 , 	7 ," 	1,297 ",,,Eastbay," 	27,064 ",,SF CBD," 	58,378 ",60.2%,,,
EN, 	72 , 	11 , 	57 , 	32 , 	205 , 	86 , 	66 , 	40 , 	97 , 	33 , 	70 , 	147 , 	26 , 	29 , 	20 , 	13 , 	11 , 	35 , 	18 , 	8 , 	12 , 	8 , 	5 , 	12 , 	13 , 	144 , 	98 , 	294 , 	118 , 	39 , 	73 , 	19 , 	34 , 	28 , 	14 , 	3 , 	10 , 	2 , 	23 , 	5 , 	7 , 	38 , 	12 ," 	2,081 ",,,Westbay," 	31,634 ",,non-CBD," 	40,798 ",42.1%,,,
EP, 	73 , 	44 , 	4 , 	27 , 	192 , 	49 , 	37 , 	24 , 	48 , 	21 , 	34 , 	80 , 	10 , 	11 , 	9 , 	5 , 	7 , 	22 , 	7 , 	5 , 	12 , 	4 , 	6 , 	11 , 	5 , 	77 , 	61 , 	161 , 	87 , 	24 , 	24 , 	9 , 	11 , 	9 , 	3 , 	2 , 	9 , 	1 , 	8 , 	2 , 	2 , 	36 , 	12 ," 	1,280 ",,,Transbay," 	43,751 ",,,,,,,
NB, 	38 , 	33 , 	30 , 	4 , 	57 , 	48 , 	35 , 	26 , 	42 , 	17 , 	30 , 	93 , 	9 , 	12 , 	7 , 	2 , 	7 , 	19 , 	5 , 	5 , 	5 , 	4 , 	2 , 	7 , 	5 , 	102 , 	68 , 	185 , 	131 , 	47 , 	37 , 	11 , 	9 , 	8 , 	1 , 	2 , 	5 , 	1 , 	7 , 	1 , 	1 , 	47 , 	6 ," 	1,209 ",,,SFO Ext," 	9,692 ",,,,,,,
BK, 	158 , 	183 , 	188 , 	53 , 	10 , 	147 , 	112 , 	108 , 	164 , 	59 , 	101 , 	234 , 	45 , 	43 , 	38 , 	20 , 	43 , 	165 , 	31 , 	24 , 	46 , 	18 , 	19 , 	16 , 	29 , 	240 , 	167 , 	530 , 	309 , 	118 , 	81 , 	38 , 	27 , 	43 , 	12 , 	13 , 	46 , 	6 , 	19 , 	4 , 	8 , 	84 , 	62 ," 	3,854 ",,,Extensions," 	11,488 ",,,,,,,
AS, 	73 , 	71 , 	43 , 	40 , 	115 , 	5 , 	66 , 	56 , 	76 , 	34 , 	65 , 	85 , 	24 , 	24 , 	22 , 	10 , 	23 , 	29 , 	9 , 	8 , 	9 , 	4 , 	3 , 	9 , 	25 , 	90 , 	84 , 	174 , 	150 , 	78 , 	63 , 	14 , 	12 , 	8 , 	4 , 	6 , 	11 , 	2 , 	8 , 	3 , 	2 , 	26 , 	12 ," 	1,667 ",,,,,,,,,,,
MA, 	59 , 	70 , 	34 , 	29 , 	113 , 	69 , 	12 , 	33 , 	57 , 	29 , 	69 , 	123 , 	33 , 	38 , 	31 , 	18 , 	12 , 	26 , 	29 , 	22 , 	21 , 	8 , 	10 , 	20 , 	32 , 	141 , 	108 , 	274 , 	187 , 	106 , 	74 , 	18 , 	19 , 	16 , 	4 , 	7 , 	12 , 	4 , 	38 , 	1 , 	4 , 	47 , 	14 ," 	2,067 ",,,,,,,,,,,
19, 	17 , 	38 , 	25 , 	27 , 	106 , 	57 , 	28 , 	4 , 	12 , 	10 , 	49 , 	60 , 	19 , 	22 , 	12 , 	6 , 	13 , 	18 , 	14 , 	8 , 	19 , 	8 , 	9 , 	27 , 	19 , 	83 , 	70 , 	155 , 	125 , 	55 , 	43 , 	12 , 	12 , 	11 , 	4 , 	4 , 	7 , 	3 , 	19 , 	3 , 	2 , 	16 , 	6 ," 	1,251 ",,,,,,,,,,,
12, 	38 , 	87 , 	48 , 	37 , 	153 , 	77 , 	50 , 	11 , 	9 , 	13 , 	81 , 	124 , 	64 , 	71 , 	48 , 	25 , 	45 , 	67 , 	32 , 	29 , 	41 , 	21 , 	18 , 	41 , 	45 , 	156 , 	151 , 	434 , 	196 , 	77 , 	64 , 	33 , 	41 , 	34 , 	19 , 	4 , 	11 , 	9 , 	46 , 	5 , 	6 , 	60 , 	23 ," 	2,638 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	24 , 	20 , 	19 , 	21 , 	60 , 	28 , 	24 , 	9 , 	14 , 	5 , 	85 , 	101 , 	74 , 	80 , 	34 , 	13 , 	22 , 	50 , 	8 , 	8 , 	9 , 	5 , 	4 , 	11 , 	27 , 	117 , 	109 , 	296 , 	163 , 	70 , 	62 , 	18 , 	20 , 	19 , 	3 , 	29 , 	47 , 	2 , 	7 , 	3 , 	1 , 	14 , 	3 ," 	1,733 ",,,Dtwn SF," 	1,175 "," 	3,657 "," 	9,954 "," 	3,413 "," 	3,624 "," 	5,614 "," 	2,251 "," 	27,436 "
FV, 	62 , 	73 , 	39 , 	35 , 	106 , 	68 , 	66 , 	46 , 	79 , 	85 , 	13 , 	167 , 	98 , 	190 , 	101 , 	43 , 	41 , 	67 , 	26 , 	12 , 	17 , 	8 , 	10 , 	19 , 	84 , 	138 , 	105 , 	327 , 	155 , 	97 , 	114 , 	16 , 	34 , 	31 , 	8 , 	21 , 	61 , 	4 , 	33 , 	4 , 	4 , 	27 , 	10 ," 	2,737 ",,,OAK," 	3,550 ", 	580 , 	974 ," 	1,341 ", 	575 ," 	1,861 ", 	235 ," 	8,881 "
CL, 	69 , 	144 , 	70 , 	70 , 	211 , 	85 , 	115 , 	62 , 	125 , 	100 , 	153 , 	7 , 	135 , 	183 , 	132 , 	90 , 	131 , 	256 , 	67 , 	95 , 	69 , 	48 , 	50 , 	41 , 	57 , 	278 , 	176 , 	605 , 	294 , 	91 , 	122 , 	56 , 	49 , 	93 , 	17 , 	98 , 	454 , 	20 , 	103 , 	20 , 	11 , 	56 , 	19 ," 	5,122 ",,,CM line," 	10,091 ", 	974 ," 	3,422 "," 	1,046 ", 	731 ," 	1,420 "," 	1,114 "," 	17,684 "
SL, 	17 , 	29 , 	11 , 	10 , 	45 , 	24 , 	41 , 	23 , 	58 , 	80 , 	101 , 	142 , 	8 , 	69 , 	55 , 	24 , 	25 , 	37 , 	6 , 	8 , 	7 , 	1 , 	4 , 	11 , 	13 , 	84 , 	67 , 	198 , 	80 , 	18 , 	36 , 	13 , 	14 , 	16 , 	4 , 	19 , 	32 , 	1 , 	15 , 	1 , 	2 , 	20 , 	6 ," 	1,472 ",,,RM line," 	3,555 "," 	1,388 "," 	1,078 "," 	2,506 ", 	467 ," 	1,996 ", 	399 ," 	10,989 "
BF, 	19 , 	25 , 	10 , 	10 , 	46 , 	25 , 	46 , 	30 , 	77 , 	75 , 	193 , 	177 , 	75 , 	7 , 	78 , 	66 , 	64 , 	96 , 	17 , 	5 , 	10 , 	0 , 	5 , 	9 , 	21 , 	83 , 	70 , 	187 , 	58 , 	19 , 	27 , 	9 , 	17 , 	19 , 	4 , 	33 , 	92 , 	2 , 	17 , 	1 , 	2 , 	15 , 	3 ," 	1,840 ",,,WP line," 	3,585 ", 	645 , 	758 , 	513 ," 	2,029 "," 	1,036 ", 	550 ," 	8,565 "
