Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Oct 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	86 , 	84 , 	44 , 	262 , 	68 , 	66 , 	39 , 	65 , 	13 , 	73 , 	50 , 	21 , 	26 , 	19 , 	10 , 	8 , 	17 , 	15 , 	9 , 	13 , 	6 , 	7 , 	14 , 	19 , 	91 , 	84 , 	234 , 	124 , 	85 , 	104 , 	16 , 	29 , 	23 , 	8 , 	3 , 	16 , 	4 , 	25 , 	8 , 	7 , 	11 , 	10 ," 	1,919 ",,,Eastbay," 	42,115 ",,SF CBD," 	116,966 ",65.9%,,,
EN, 	118 , 	17 , 	95 , 	68 , 	794 , 	113 , 	122 , 	78 , 	155 , 	38 , 	118 , 	107 , 	47 , 	40 , 	35 , 	17 , 	27 , 	48 , 	26 , 	16 , 	19 , 	9 , 	11 , 	22 , 	29 , 	289 , 	237 , 	757 , 	213 , 	87 , 	126 , 	38 , 	72 , 	66 , 	19 , 	7 , 	20 , 	2 , 	36 , 	10 , 	12 , 	41 , 	14 ," 	4,213 ",,,Westbay," 	57,863 ",,non-CBD," 	64,964 ",36.6%,,,
EP, 	101 , 	80 , 	5 , 	45 , 	638 , 	61 , 	56 , 	39 , 	93 , 	34 , 	45 , 	39 , 	15 , 	14 , 	12 , 	7 , 	9 , 	23 , 	13 , 	10 , 	14 , 	8 , 	5 , 	20 , 	8 , 	168 , 	128 , 	405 , 	155 , 	44 , 	48 , 	18 , 	20 , 	23 , 	3 , 	3 , 	11 , 	0 , 	7 , 	2 , 	5 , 	23 , 	12 ," 	2,468 ",,,Transbay," 	85,851 ",,,,,,,
NB, 	41 , 	62 , 	41 , 	7 , 	269 , 	42 , 	37 , 	46 , 	88 , 	25 , 	61 , 	45 , 	16 , 	14 , 	13 , 	5 , 	10 , 	24 , 	10 , 	11 , 	11 , 	7 , 	6 , 	12 , 	14 , 	219 , 	166 , 	431 , 	259 , 	104 , 	84 , 	25 , 	18 , 	14 , 	3 , 	3 , 	13 , 	3 , 	10 , 	3 , 	2 , 	33 , 	12 ," 	2,312 ",,,,,,,,,,,
BK, 	278 , 	814 , 	657 , 	280 , 	24 , 	279 , 	394 , 	208 , 	387 , 	154 , 	267 , 	255 , 	157 , 	153 , 	124 , 	50 , 	143 , 	448 , 	92 , 	169 , 	221 , 	191 , 	166 , 	63 , 	54 , 	789 , 	547 ," 	1,576 ", 	730 , 	246 , 	238 , 	131 , 	75 , 	200 , 	15 , 	56 , 	242 , 	28 , 	73 , 	18 , 	30 , 	77 , 	138 ," 	11,234 ",,,,,,,,,,,
AS, 	71 , 	112 , 	58 , 	44 , 	294 , 	4 , 	84 , 	66 , 	100 , 	43 , 	77 , 	64 , 	29 , 	25 , 	25 , 	12 , 	19 , 	28 , 	16 , 	8 , 	15 , 	9 , 	5 , 	9 , 	26 , 	161 , 	155 , 	363 , 	232 , 	134 , 	100 , 	17 , 	18 , 	17 , 	3 , 	9 , 	12 , 	2 , 	11 , 	1 , 	4 , 	19 , 	9 ," 	2,505 ",,,,,,,,,,,
MA, 	84 , 	109 , 	64 , 	51 , 	378 , 	81 , 	13 , 	49 , 	79 , 	29 , 	106 , 	96 , 	48 , 	75 , 	49 , 	27 , 	20 , 	29 , 	49 , 	32 , 	43 , 	17 , 	13 , 	34 , 	43 , 	295 , 	260 , 	705 , 	347 , 	176 , 	139 , 	29 , 	39 , 	27 , 	8 , 	11 , 	23 , 	7 , 	62 , 	4 , 	6 , 	27 , 	14 ," 	3,790 ",,,,,,,,,,,
19, 	35 , 	78 , 	49 , 	45 , 	195 , 	73 , 	46 , 	6 , 	22 , 	11 , 	64 , 	59 , 	36 , 	56 , 	33 , 	20 , 	24 , 	34 , 	33 , 	29 , 	40 , 	14 , 	13 , 	31 , 	31 , 	125 , 	122 , 	354 , 	189 , 	91 , 	77 , 	24 , 	27 , 	35 , 	7 , 	5 , 	24 , 	5 , 	35 , 	5 , 	6 , 	7 , 	10 ," 	2,221 ",,,,,,,,,,,
12, 	60 , 	132 , 	97 , 	87 , 	363 , 	111 , 	87 , 	23 , 	13 , 	14 , 	111 , 	155 , 	104 , 	124 , 	80 , 	35 , 	68 , 	109 , 	52 , 	56 , 	67 , 	31 , 	28 , 	65 , 	66 , 	320 , 	270 , 	742 , 	295 , 	108 , 	82 , 	45 , 	61 , 	76 , 	16 , 	12 , 	36 , 	10 , 	54 , 	6 , 	11 , 	33 , 	19 ," 	4,326 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	14 , 	37 , 	30 , 	35 , 	154 , 	34 , 	23 , 	13 , 	16 , 	8 , 	66 , 	93 , 	103 , 	114 , 	45 , 	24 , 	42 , 	68 , 	8 , 	7 , 	10 , 	4 , 	7 , 	12 , 	23 , 	214 , 	193 , 	578 , 	229 , 	77 , 	58 , 	25 , 	39 , 	23 , 	10 , 	47 , 	65 , 	2 , 	9 , 	7 , 	9 , 	33 , 	15 ," 	2,618 ",,,Dtwn SF," 	2,680 "," 	7,314 "," 	18,585 "," 	8,679 "," 	8,031 "," 	10,956 "," 	4,565 "," 	56,244 "
