Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Apr 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	10 , 	59 , 	54 , 	25 , 	110 , 	57 , 	47 , 	17 , 	54 , 	21 , 	52 , 	51 , 	11 , 	17 , 	17 , 	9 , 	8 , 	15 , 	13 , 	4 , 	8 , 	1 , 	6 , 	9 , 	12 , 	49 , 	45 , 	125 , 	81 , 	48 , 	64 , 	12 , 	24 , 	20 , 	4 , 	4 , 	8 , 	2 , 	19 , 	5 , 	4 , 	14 , 	8 ," 	1,222 ",,,Eastbay," 	24,470 ",,SF CBD," 	59,014 ",61.9%,,,
EN, 	70 , 	7 , 	43 , 	35 , 	208 , 	76 , 	69 , 	34 , 	81 , 	25 , 	59 , 	110 , 	19 , 	24 , 	20 , 	15 , 	17 , 	39 , 	14 , 	9 , 	9 , 	4 , 	7 , 	13 , 	14 , 	139 , 	100 , 	288 , 	129 , 	42 , 	73 , 	20 , 	36 , 	29 , 	13 , 	3 , 	14 , 	1 , 	24 , 	6 , 	11 , 	38 , 	10 ," 	1,995 ",,,Westbay," 	32,480 ",,non-CBD," 	38,769 ",40.6%,,,
EP, 	66 , 	45 , 	4 , 	27 , 	198 , 	37 , 	35 , 	25 , 	54 , 	21 , 	31 , 	72 , 	13 , 	7 , 	10 , 	5 , 	8 , 	18 , 	6 , 	4 , 	9 , 	3 , 	2 , 	12 , 	5 , 	79 , 	64 , 	167 , 	109 , 	35 , 	16 , 	10 , 	9 , 	8 , 	2 , 	2 , 	7 , 	3 , 	7 , 	2 , 	2 , 	34 , 	7 ," 	1,277 ",,,Transbay," 	44,233 ",,,,,,,
NB, 	26 , 	38 , 	34 , 	4 , 	63 , 	33 , 	31 , 	27 , 	53 , 	14 , 	26 , 	84 , 	10 , 	13 , 	8 , 	4 , 	6 , 	16 , 	7 , 	6 , 	11 , 	3 , 	3 , 	11 , 	4 , 	105 , 	90 , 	207 , 	154 , 	51 , 	48 , 	16 , 	11 , 	9 , 	2 , 	3 , 	8 , 	2 , 	7 , 	1 , 	1 , 	47 , 	7 ," 	1,303 ",,,," 	10,190 ",,,,,,,
BK, 	144 , 	195 , 	195 , 	64 , 	16 , 	124 , 	118 , 	113 , 	137 , 	67 , 	98 , 	458 , 	47 , 	39 , 	40 , 	18 , 	46 , 	205 , 	37 , 	23 , 	37 , 	20 , 	21 , 	20 , 	29 , 	223 , 	182 , 	584 , 	294 , 	120 , 	92 , 	48 , 	30 , 	48 , 	6 , 	12 , 	44 , 	7 , 	19 , 	3 , 	4 , 	158 , 	64 ," 	4,251 ",,,," 	10,642 ",,,,,,,
AS, 	60 , 	65 , 	34 , 	33 , 	107 , 	7 , 	64 , 	48 , 	60 , 	31 , 	52 , 	90 , 	16 , 	19 , 	13 , 	7 , 	16 , 	19 , 	8 , 	5 , 	12 , 	6 , 	3 , 	11 , 	24 , 	83 , 	87 , 	186 , 	152 , 	75 , 	65 , 	18 , 	11 , 	12 , 	1 , 	4 , 	11 , 	1 , 	10 , 	1 , 	2 , 	26 , 	4 ," 	1,558 ",,,,,,,,,,,
MA, 	41 , 	61 , 	32 , 	31 , 	120 , 	60 , 	8 , 	32 , 	50 , 	16 , 	69 , 	99 , 	24 , 	37 , 	25 , 	12 , 	13 , 	29 , 	28 , 	18 , 	20 , 	9 , 	9 , 	19 , 	26 , 	128 , 	121 , 	300 , 	196 , 	99 , 	77 , 	18 , 	19 , 	17 , 	4 , 	7 , 	13 , 	7 , 	36 , 	4 , 	5 , 	42 , 	8 ," 	1,988 ",,,,,,,,,,,
19, 	16 , 	31 , 	24 , 	27 , 	115 , 	48 , 	29 , 	4 , 	21 , 	13 , 	41 , 	46 , 	19 , 	28 , 	22 , 	7 , 	16 , 	28 , 	22 , 	12 , 	16 , 	8 , 	7 , 	23 , 	14 , 	84 , 	80 , 	183 , 	132 , 	58 , 	40 , 	11 , 	12 , 	15 , 	3 , 	6 , 	20 , 	3 , 	23 , 	4 , 	2 , 	15 , 	7 ," 	1,334 ",,,,,,,,,,,
12, 	50 , 	72 , 	47 , 	44 , 	131 , 	65 , 	45 , 	12 , 	8 , 	14 , 	70 , 	111 , 	54 , 	72 , 	45 , 	23 , 	38 , 	65 , 	32 , 	35 , 	38 , 	12 , 	15 , 	37 , 	39 , 	159 , 	172 , 	416 , 	191 , 	78 , 	57 , 	26 , 	38 , 	40 , 	12 , 	8 , 	17 , 	7 , 	43 , 	7 , 	3 , 	37 , 	14 ," 	2,501 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	16 , 	21 , 	19 , 	15 , 	72 , 	36 , 	18 , 	10 , 	14 , 	7 , 	79 , 	77 , 	70 , 	71 , 	30 , 	9 , 	27 , 	40 , 	5 , 	3 , 	8 , 	2 , 	9 , 	9 , 	22 , 	109 , 	118 , 	289 , 	143 , 	66 , 	51 , 	26 , 	26 , 	15 , 	7 , 	31 , 	41 , 	3 , 	10 , 	4 , 	5 , 	41 , 	11 ," 	1,685 ",,,Dtwn SF," 	1,220 "," 	3,686 "," 	9,966 "," 	3,527 "," 	3,638 "," 	5,387 "," 	2,378 "," 	27,424 "
FV, 	49 , 	58 , 	28 , 	26 , 	106 , 	64 , 	71 , 	43 , 	78 , 	72 , 	10 , 	116 , 	96 , 	162 , 	93 , 	44 , 	38 , 	63 , 	22 , 	11 , 	16 , 	7 , 	12 , 	23 , 	59 , 	121 , 	110 , 	323 , 	180 , 	91 , 	109 , 	21 , 	32 , 	29 , 	8 , 	21 , 	68 , 	5 , 	35 , 	4 , 	9 , 	39 , 	11 ," 	2,583 ",,,OAK," 	3,628 ", 	517 , 	983 ," 	1,288 ", 	558 ," 	1,717 ", 	245 ," 	8,692 "
CL, 	49 , 	94 , 	58 , 	50 , 	187 , 	69 , 	94 , 	57 , 	148 , 	66 , 	109 , 	7 , 	99 , 	128 , 	94 , 	65 , 	65 , 	173 , 	47 , 	45 , 	44 , 	21 , 	29 , 	30 , 	48 , 	293 , 	170 , 	588 , 	253 , 	83 , 	106 , 	45 , 	40 , 	53 , 	11 , 	62 , 	372 , 	19 , 	68 , 	11 , 	9 , 	48 , 	16 ," 	4,123 ",,,CM line," 	10,331 "," 	1,003 "," 	3,610 "," 	1,119 ", 	791 ," 	1,420 "," 	1,171 "," 	18,274 "
SL, 	14 , 	18 , 	11 , 	10 , 	48 , 	19 , 	28 , 	18 , 	53 , 	63 , 	99 , 	102 , 	7 , 	59 , 	54 , 	27 , 	25 , 	36 , 	9 , 	3 , 	5 , 	2 , 	4 , 	11 , 	11 , 	80 , 	72 , 	201 , 	86 , 	21 , 	32 , 	12 , 	15 , 	19 , 	8 , 	17 , 	32 , 	1 , 	12 , 	4 , 	5 , 	24 , 	3 ," 	1,382 ",,,RM line," 	3,720 "," 	1,332 "," 	1,129 "," 	2,374 ", 	478 ," 	2,113 ", 	461 ," 	11,145 "
BF, 	16 , 	21 , 	6 , 	9 , 	33 , 	19 , 	35 , 	34 , 	68 , 	67 , 	170 , 	132 , 	56 , 	7 , 	77 , 	64 , 	56 , 	87 , 	11 , 	5 , 	8 , 	3 , 	3 , 	6 , 	23 , 	77 , 	71 , 	178 , 	66 , 	26 , 	24 , 	9 , 	12 , 	16 , 	4 , 	30 , 	97 , 	1 , 	15 , 	5 , 	4 , 	12 , 	4 ," 	1,669 ",,,WP line," 	3,630 ", 	607 , 	796 , 	480 ," 	1,822 ", 	841 , 	454 ," 	8,176 "
HY, 	19 , 	18 , 	10 , 	10 , 	34 , 	15 , 	27 , 	30 , 	46 , 	31 , 	100 , 	82 , 	50 , 	94 , 	5 , 	56 , 	57 , 	113 , 	9 , 	4 , 	3 , 	-   , 	0 , 	5 , 	13 , 	49 , 	31 , 	90 , 	41 , 	23 , 	23 , 	5 , 	11 , 	9 , 	3 , 	10 , 	29 , 	2 , 	17 , 	4 , 	2 , 	9 , 	4 ," 	1,194 ",,,FT/ED line," 	5,607 "," 	1,807 "," 	1,334 "," 	1,637 ", 	764 ," 	6,134 ", 	487 ," 	17,283 "
SH, 	8 , 	13 , 	4 , 	3 , 	14 , 	6 , 	12 , 	10 , 	24 , 	12 , 	42 , 	57 , 	25 , 	57 , 	59 , 	4 , 	28 , 	64 , 	6 , 	1 , 	2 , 	1 , 	1 , 	2 , 	4 , 	31 , 	23 , 	71 , 	29 , 	9 , 	22 , 	3 , 	10 , 	9 , 	6 , 	6 , 	21 , 	1 , 	11 , 	2 , 	2 , 	10 , 	2 , 	733 ,,,SFIA," 	2,296 ", 	208 , 	926 , 	262 , 	351 , 	367 , 	582 ," 	4,411 "
UC, 	7 , 	23 , 	8 , 	6 , 	35 , 	13 , 	12 , 	17 , 	38 , 	29 , 	43 , 	69 , 	29 , 	58 , 	64 , 	37 , 	8 , 	67 , 	9 , 	5 , 	4 , 	1 , 	1 , 	3 , 	7 , 	69 , 	43 , 	128 , 	38 , 	14 , 	11 , 	5 , 	16 , 	13 , 	6 , 	6 , 	20 , 	2 , 	17 , 	2 , 	2 , 	17 , 	4 ," 	1,009 ",,,Entries," 	30,432 "," 	9,159 "," 	18,744 "," 	10,687 "," 	8,403 "," 	17,980 "," 	5,779 "," 	95,405 "
FM, 	17 , 	38 , 	15 , 	15 , 	108 , 	20 , 	31 , 	28 , 	67 , 	55 , 	60 , 	182 , 	34 , 	100 , 	112 , 	56 , 	69 , 	12 , 	14 , 	13 , 	10 , 	5 , 	2 , 	10 , 	10 , 	142 , 	94 , 	250 , 	93 , 	24 , 	23 , 	12 , 	21 , 	21 , 	3 , 	9 , 	33 , 	2 , 	20 , 	4 , 	2 , 	37 , 	5 ," 	1,881 ",,,,,,,,,,,
CN, 	15 , 	15 , 	6 , 	5 , 	31 , 	8 , 	31 , 	20 , 	32 , 	5 , 	23 , 	58 , 	11 , 	9 , 	12 , 	5 , 	7 , 	11 , 	9 , 	48 , 	170 , 	51 , 	13 , 	29 , 	4 , 	106 , 	55 , 	154 , 	74 , 	30 , 	32 , 	16 , 	18 , 	23 , 	4 , 	3 , 	4 , 	15 , 	120 , 	5 , 	7 , 	38 , 	10 ," 	1,344 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	5 , 	8 , 	4 , 	7 , 	23 , 	5 , 	13 , 	15 , 	31 , 	3 , 	10 , 	67 , 	4 , 	4 , 	5 , 	3 , 	4 , 	12 , 	43 , 	4 , 	54 , 	10 , 	8 , 	24 , 	3 , 	167 , 	76 , 	157 , 	88 , 	23 , 	19 , 	9 , 	11 , 	20 , 	4 , 	2 , 	2 , 	5 , 	22 , 	2 , 	2 , 	65 , 	10 ," 	1,053 ",,,Dtwn SF," 	1,220 ",,,,,,,
WC, 	8 , 	7 , 	9 , 	11 , 	41 , 	10 , 	22 , 	18 , 	43 , 	7 , 	14 , 	58 , 	5 , 	6 , 	4 , 	3 , 	2 , 	9 , 	205 , 	54 , 	6 , 	24 , 	14 , 	50 , 	2 , 	183 , 	95 , 	236 , 	130 , 	23 , 	19 , 	17 , 	7 , 	23 , 	3 , 	1 , 	3 , 	17 , 	54 , 	4 , 	2 , 	62 , 	9 ," 	1,520 ",,,OAK," 	7,314 ", 	517 ,,,,,,
LF, 	2 , 	4 , 	5 , 	3 , 	22 , 	6 , 	10 , 	10 , 	14 , 	1 , 	9 , 	27 , 	2 , 	1 , 	1 , 	1 , 	1 , 	4 , 	54 , 	12 , 	29 , 	4 , 	3 , 	22 , 	2 , 	117 , 	59 , 	119 , 	81 , 	12 , 	11 , 	6 , 	3 , 	10 , 	1 , 	1 , 	1 , 	2 , 	15 , 	3 , 	1 , 	36 , 	4 , 	728 ,,,CM line," 	20,296 "," 	1,986 "," 	3,610 ",,,,,
OR, 	6 , 	5 , 	2 , 	4 , 	16 , 	4 , 	8 , 	5 , 	19 , 	6 , 	10 , 	28 , 	3 , 	3 , 	1 , 	0 , 	1 , 	4 , 	17 , 	9 , 	16 , 	5 , 	2 , 	23 , 	1 , 	92 , 	49 , 	112 , 	63 , 	5 , 	10 , 	4 , 	3 , 	9 , 	1 , 	1 , 	2 , 	2 , 	6 , 	1 , 	0 , 	27 , 	6 , 	594 ,,,RM line," 	7,246 "," 	2,620 "," 	2,248 "," 	2,374 ",,,,
RR, 	5 , 	11 , 	10 , 	8 , 	30 , 	12 , 	25 , 	30 , 	37 , 	8 , 	24 , 	51 , 	9 , 	5 , 	7 , 	2 , 	4 , 	13 , 	24 , 	33 , 	51 , 	30 , 	23 , 	6 , 	7 , 	190 , 	137 , 	337 , 	209 , 	79 , 	56 , 	21 , 	9 , 	15 , 	3 , 	1 , 	6 , 	5 , 	18 , 	1 , 	2 , 	64 , 	9 ," 	1,626 ",,,WP line," 	7,268 "," 	1,166 "," 	1,586 ", 	959 ," 	1,822 ",,,
OW, 	10 , 	12 , 	6 , 	7 , 	32 , 	27 , 	31 , 	17 , 	42 , 	19 , 	52 , 	48 , 	12 , 	25 , 	12 , 	5 , 	6 , 	6 , 	7 , 	1 , 	3 , 	2 , 	2 , 	6 , 	3 , 	184 , 	128 , 	340 , 	154 , 	65 , 	55 , 	18 , 	21 , 	8 , 	3 , 	2 , 	8 , 	1 , 	10 , 	2 , 	5 , 	24 , 	5 ," 	1,428 ",,,FT/ED line," 	10,994 "," 	3,524 "," 	2,754 "," 	3,750 "," 	1,606 "," 	6,134 ",,
