Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Apr 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	12 , 	107 , 	92 , 	39 , 	199 , 	61 , 	64 , 	34 , 	73 , 	16 , 	67 , 	57 , 	16 , 	21 , 	26 , 	9 , 	12 , 	18 , 	25 , 	9 , 	12 , 	3 , 	8 , 	12 , 	17 , 	72 , 	72 , 	216 , 	107 , 	75 , 	106 , 	19 , 	28 , 	25 , 	7 , 	4 , 	9 , 	2 , 	26 , 	6 , 	4 , 	15 , 	7 ," 	1,809 ",,,Eastbay," 	36,943 ",,SF CBD," 	91,389 ",63.0%,,,
EN, 	110 , 	11 , 	76 , 	63 , 	377 , 	102 , 	114 , 	68 , 	136 , 	31 , 	95 , 	142 , 	36 , 	30 , 	30 , 	17 , 	27 , 	45 , 	25 , 	16 , 	18 , 	6 , 	11 , 	14 , 	19 , 	209 , 	215 , 	566 , 	193 , 	76 , 	113 , 	38 , 	53 , 	55 , 	16 , 	7 , 	17 , 	3 , 	28 , 	11 , 	10 , 	32 , 	10 ," 	3,273 ",,,Westbay," 	47,436 ",,non-CBD," 	56,877 ",39.2%,,,
EP, 	107 , 	74 , 	7 , 	44 , 	341 , 	59 , 	48 , 	46 , 	84 , 	26 , 	42 , 	59 , 	16 , 	14 , 	14 , 	4 , 	6 , 	37 , 	13 , 	9 , 	15 , 	6 , 	6 , 	13 , 	7 , 	135 , 	120 , 	295 , 	144 , 	38 , 	40 , 	12 , 	11 , 	20 , 	2 , 	4 , 	10 , 	3 , 	10 , 	1 , 	3 , 	29 , 	9 ," 	1,979 ",,,Transbay," 	67,325 ",,,,,,,
NB, 	54 , 	59 , 	52 , 	6 , 	138 , 	47 , 	44 , 	31 , 	89 , 	25 , 	50 , 	65 , 	16 , 	12 , 	13 , 	6 , 	8 , 	19 , 	10 , 	9 , 	12 , 	6 , 	5 , 	11 , 	11 , 	161 , 	166 , 	358 , 	219 , 	89 , 	67 , 	27 , 	16 , 	20 , 	2 , 	4 , 	9 , 	3 , 	9 , 	3 , 	6 , 	44 , 	9 ," 	2,009 ",,,," 	11,953 ",,,,,,,
BK, 	205 , 	380 , 	360 , 	135 , 	17 , 	255 , 	227 , 	162 , 	297 , 	117 , 	204 , 	353 , 	79 , 	85 , 	75 , 	30 , 	78 , 	273 , 	48 , 	68 , 	76 , 	43 , 	37 , 	46 , 	54 , 	366 , 	338 ," 	1,104 ", 	475 , 	180 , 	155 , 	77 , 	54 , 	90 , 	10 , 	31 , 	83 , 	10 , 	32 , 	10 , 	10 , 	97 , 	72 ," 	6,902 ",,,," 	15,494 ",,,,,,,
AS, 	70 , 	94 , 	54 , 	37 , 	211 , 	6 , 	83 , 	63 , 	102 , 	36 , 	79 , 	91 , 	24 , 	27 , 	27 , 	11 , 	18 , 	22 , 	16 , 	8 , 	15 , 	6 , 	4 , 	13 , 	31 , 	134 , 	136 , 	328 , 	211 , 	106 , 	83 , 	19 , 	18 , 	17 , 	4 , 	5 , 	13 , 	3 , 	12 , 	1 , 	2 , 	24 , 	7 ," 	2,274 ",,,,,,,,,,,
MA, 	73 , 	116 , 	48 , 	44 , 	210 , 	86 , 	9 , 	40 , 	81 , 	25 , 	95 , 	134 , 	43 , 	55 , 	46 , 	21 , 	22 , 	34 , 	38 , 	24 , 	39 , 	13 , 	17 , 	33 , 	50 , 	202 , 	235 , 	588 , 	290 , 	146 , 	118 , 	29 , 	31 , 	29 , 	7 , 	7 , 	21 , 	6 , 	52 , 	3 , 	4 , 	32 , 	9 ," 	3,205 ",,,,,,,,,,,
19, 	42 , 	71 , 	51 , 	44 , 	163 , 	77 , 	49 , 	5 , 	21 , 	12 , 	60 , 	73 , 	44 , 	55 , 	46 , 	23 , 	45 , 	39 , 	29 , 	23 , 	39 , 	16 , 	14 , 	38 , 	26 , 	118 , 	121 , 	278 , 	187 , 	83 , 	64 , 	23 , 	23 , 	32 , 	5 , 	12 , 	30 , 	3 , 	38 , 	4 , 	3 , 	12 , 	12 ," 	2,156 ",,,,,,,,,,,
12, 	72 , 	132 , 	86 , 	83 , 	269 , 	111 , 	78 , 	19 , 	8 , 	20 , 	100 , 	154 , 	100 , 	113 , 	81 , 	37 , 	60 , 	103 , 	66 , 	50 , 	73 , 	29 , 	31 , 	57 , 	59 , 	226 , 	247 , 	638 , 	265 , 	103 , 	84 , 	45 , 	56 , 	57 , 	13 , 	11 , 	32 , 	9 , 	63 , 	6 , 	9 , 	19 , 	17 ," 	3,890 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	15 , 	28 , 	29 , 	23 , 	99 , 	39 , 	25 , 	11 , 	13 , 	4 , 	66 , 	100 , 	104 , 	106 , 	39 , 	21 , 	49 , 	65 , 	6 , 	7 , 	11 , 	6 , 	5 , 	9 , 	25 , 	147 , 	180 , 	450 , 	190 , 	79 , 	55 , 	22 , 	34 , 	25 , 	11 , 	49 , 	79 , 	3 , 	9 , 	6 , 	6 , 	26 , 	14 ," 	2,292 ",,,Dtwn SF," 	1,915 "," 	5,884 "," 	15,758 "," 	6,452 "," 	5,936 "," 	8,211 "," 	3,106 "," 	44,156 "
FV, 	61 , 	95 , 	49 , 	49 , 	207 , 	94 , 	89 , 	68 , 	106 , 	63 , 	10 , 	169 , 	145 , 	252 , 	148 , 	65 , 	60 , 	64 , 	30 , 	18 , 	25 , 	20 , 	24 , 	29 , 	80 , 	185 , 	203 , 	530 , 	264 , 	130 , 	158 , 	38 , 	50 , 	38 , 	11 , 	43 , 	96 , 	7 , 	50 , 	10 , 	12 , 	32 , 	17 ," 	3,895 ",,,OAK," 	5,790 ", 	750 ," 	1,441 "," 	2,153 ", 	913 ," 	2,639 ", 	219 ," 	13,685 "
CL, 	60 , 	135 , 	62 , 	65 , 	235 , 	81 , 	128 , 	87 , 	151 , 	86 , 	163 , 	10 , 	128 , 	182 , 	130 , 	79 , 	107 , 	218 , 	63 , 	88 , 	71 , 	47 , 	36 , 	54 , 	65 , 	231 , 	171 , 	457 , 	269 , 	76 , 	109 , 	52 , 	45 , 	57 , 	14 , 	81 , 	418 , 	20 , 	83 , 	12 , 	12 , 	45 , 	18 ," 	4,701 ",,,CM line," 	15,484 "," 	1,444 "," 	5,268 "," 	1,761 "," 	1,075 "," 	1,722 "," 	1,261 "," 	26,754 "
