Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,May 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
RM, 	7 , 	89 , 	98 , 	59 , 	230 , 	97 , 	74 , 	39 , 	68 , 	20 , 	83 , 	68 , 	25 , 	23 , 	22 , 	15 , 	8 , 	25 , 	24 , 	12 , 	16 , 	5 , 	5 , 	15 , 	18 , 	73 , 	82 , 	200 , 	101 , 	93 , 	128 , 	22 , 	33 , 	20 , 	8 , 	4 , 	11 , 	4 , 	24 , 	5 , 	5 , 	12 , 	5 ," 	1,976 ",,,,,,,,,,
EN, 	130 , 	11 , 	79 , 	55 , 	359 , 	108 , 	105 , 	74 , 	147 , 	27 , 	100 , 	145 , 	34 , 	33 , 	26 , 	19 , 	24 , 	35 , 	31 , 	11 , 	23 , 	7 , 	12 , 	11 , 	24 , 	303 , 	203 , 	543 , 	208 , 	70 , 	113 , 	37 , 	54 , 	54 , 	20 , 	5 , 	15 , 	5 , 	27 , 	7 , 	5 , 	35 , 	12 ," 	3,349 ",,,,,,,,,,
EP, 	106 , 	67 , 	7 , 	43 , 	315 , 	65 , 	48 , 	38 , 	86 , 	27 , 	31 , 	60 , 	13 , 	15 , 	13 , 	4 , 	8 , 	16 , 	7 , 	7 , 	16 , 	4 , 	4 , 	18 , 	6 , 	163 , 	128 , 	260 , 	127 , 	35 , 	37 , 	11 , 	12 , 	12 , 	2 , 	2 , 	11 , 	2 , 	6 , 	1 , 	0 , 	25 , 	8 ," 	1,865 ",,,,,,,,,,
NB, 	57 , 	56 , 	44 , 	8 , 	100 , 	50 , 	44 , 	33 , 	82 , 	23 , 	44 , 	69 , 	16 , 	19 , 	15 , 	9 , 	11 , 	27 , 	11 , 	11 , 	13 , 	3 , 	5 , 	10 , 	7 , 	231 , 	168 , 	283 , 	195 , 	74 , 	55 , 	18 , 	14 , 	13 , 	4 , 	3 , 	8 , 	1 , 	9 , 	3 , 	1 , 	27 , 	5 ," 	1,878 ",,,,,,,,,,
BK, 	239 , 	356 , 	317 , 	105 , 	15 , 	228 , 	205 , 	184 , 	274 , 	95 , 	151 , 	158 , 	69 , 	64 , 	54 , 	30 , 	54 , 	149 , 	37 , 	50 , 	59 , 	31 , 	29 , 	29 , 	38 , 	339 , 	259 , 	788 , 	381 , 	156 , 	134 , 	52 , 	33 , 	58 , 	17 , 	20 , 	62 , 	11 , 	24 , 	7 , 	7 , 	54 , 	36 ," 	5,457 ",,,,,,,,,,
AS, 	91 , 	107 , 	68 , 	49 , 	187 , 	7 , 	79 , 	86 , 	114 , 	42 , 	95 , 	85 , 	30 , 	30 , 	30 , 	12 , 	16 , 	30 , 	12 , 	11 , 	9 , 	6 , 	7 , 	10 , 	37 , 	163 , 	120 , 	256 , 	187 , 	88 , 	85 , 	14 , 	14 , 	14 , 	7 , 	6 , 	14 , 	2 , 	13 , 	3 , 	2 , 	11 , 	5 ," 	2,252 ",,,,,,,,,,
MA, 	71 , 	108 , 	57 , 	40 , 	179 , 	87 , 	11 , 	47 , 	87 , 	20 , 	97 , 	114 , 	49 , 	55 , 	45 , 	19 , 	20 , 	35 , 	39 , 	28 , 	32 , 	12 , 	9 , 	33 , 	36 , 	289 , 	229 , 	500 , 	305 , 	130 , 	104 , 	25 , 	28 , 	25 , 	6 , 	10 , 	23 , 	6 , 	61 , 	5 , 	3 , 	27 , 	10 ," 	3,117 ",,,,,,,,,,
19, 	41 , 	75 , 	47 , 	40 , 	186 , 	93 , 	48 , 	8 , 	21 , 	12 , 	65 , 	71 , 	42 , 	49 , 	44 , 	20 , 	36 , 	49 , 	35 , 	36 , 	44 , 	18 , 	16 , 	35 , 	29 , 	131 , 	127 , 	301 , 	205 , 	75 , 	66 , 	31 , 	27 , 	27 , 	14 , 	7 , 	33 , 	8 , 	37 , 	5 , 	3 , 	11 , 	16 ," 	2,286 ",,,,,,,,,,
12, 	70 , 	137 , 	93 , 	81 , 	270 , 	130 , 	82 , 	20 , 	9 , 	16 , 	112 , 	135 , 	106 , 	117 , 	71 , 	45 , 	64 , 	96 , 	53 , 	67 , 	79 , 	27 , 	39 , 	49 , 	53 , 	261 , 	252 , 	600 , 	261 , 	90 , 	87 , 	42 , 	57 , 	62 , 	25 , 	11 , 	27 , 	17 , 	77 , 	10 , 	9 , 	33 , 	22 ," 	3,967 ",,,,,,,,,,
LM, 	18 , 	26 , 	31 , 	25 , 	95 , 	43 , 	24 , 	11 , 	16 , 	5 , 	63 , 	96 , 	109 , 	116 , 	47 , 	20 , 	43 , 	50 , 	7 , 	5 , 	11 , 	3 , 	6 , 	8 , 	16 , 	168 , 	156 , 	405 , 	182 , 	79 , 	62 , 	23 , 	25 , 	25 , 	3 , 	41 , 	54 , 	2 , 	8 , 	1 , 	1 , 	10 , 	4 ," 	2,143 ",,,,,,,,,,
