Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,May 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	8 , 	64 , 	68 , 	34 , 	144 , 	75 , 	46 , 	28 , 	53 , 	19 , 	76 , 	55 , 	17 , 	20 , 	17 , 	13 , 	6 , 	18 , 	14 , 	6 , 	8 , 	3 , 	3 , 	7 , 	13 , 	70 , 	57 , 	138 , 	82 , 	74 , 	102 , 	19 , 	24 , 	16 , 	6 , 	3 , 	9 , 	2 , 	18 , 	5 , 	3 , 	12 , 	10 ," 	1,464 ",,,Eastbay," 	26,180 ",,SF CBD," 	70,580 ",62.6%,,,
EN, 	81 , 	9 , 	47 , 	49 , 	202 , 	78 , 	69 , 	33 , 	92 , 	23 , 	69 , 	114 , 	15 , 	19 , 	16 , 	10 , 	13 , 	29 , 	18 , 	6 , 	14 , 	3 , 	4 , 	11 , 	16 , 	241 , 	115 , 	298 , 	152 , 	86 , 	102 , 	23 , 	27 , 	26 , 	14 , 	3 , 	17 , 	2 , 	20 , 	7 , 	5 , 	33 , 	9 ," 	2,221 ",,,Westbay," 	37,115 ",,non-CBD," 	44,890 ",39.8%,,,
EP, 	67 , 	47 , 	3 , 	32 , 	195 , 	55 , 	35 , 	26 , 	47 , 	25 , 	23 , 	58 , 	9 , 	10 , 	7 , 	5 , 	9 , 	23 , 	7 , 	5 , 	6 , 	2 , 	3 , 	12 , 	3 , 	124 , 	69 , 	178 , 	107 , 	46 , 	36 , 	12 , 	7 , 	9 , 	3 , 	1 , 	9 , 	1 , 	5 , 	2 , 	1 , 	32 , 	6 ," 	1,363 ",,,Transbay," 	55,191 ",,,,,,,
NB, 	36 , 	41 , 	35 , 	7 , 	57 , 	41 , 	25 , 	22 , 	58 , 	20 , 	34 , 	87 , 	12 , 	11 , 	7 , 	4 , 	5 , 	19 , 	6 , 	6 , 	8 , 	5 , 	3 , 	10 , 	3 , 	155 , 	98 , 	209 , 	170 , 	78 , 	66 , 	15 , 	8 , 	9 , 	3 , 	2 , 	6 , 	2 , 	5 , 	0 , 	1 , 	32 , 	7 ," 	1,430 ",,,SFO Ext," 	10,319 ",,,,,,,
BK, 	145 , 	169 , 	190 , 	54 , 	10 , 	135 , 	110 , 	117 , 	162 , 	71 , 	101 , 	170 , 	40 , 	43 , 	36 , 	19 , 	45 , 	142 , 	27 , 	23 , 	40 , 	18 , 	15 , 	21 , 	15 , 	241 , 	177 , 	525 , 	302 , 	134 , 	100 , 	35 , 	24 , 	40 , 	11 , 	13 , 	36 , 	6 , 	15 , 	6 , 	6 , 	82 , 	38 ," 	3,709 ",,,Extensions," 	13,835 ",,,,,,,
AS, 	81 , 	75 , 	51 , 	36 , 	100 , 	7 , 	70 , 	61 , 	82 , 	35 , 	80 , 	84 , 	19 , 	22 , 	18 , 	10 , 	17 , 	24 , 	17 , 	8 , 	11 , 	5 , 	3 , 	9 , 	20 , 	110 , 	79 , 	183 , 	152 , 	98 , 	74 , 	14 , 	14 , 	12 , 	6 , 	5 , 	11 , 	4 , 	10 , 	1 , 	4 , 	23 , 	5 ," 	1,753 ",,,,,,,,,,,
MA, 	54 , 	56 , 	37 , 	25 , 	109 , 	68 , 	7 , 	24 , 	51 , 	18 , 	72 , 	112 , 	35 , 	31 , 	27 , 	21 , 	17 , 	26 , 	31 , 	13 , 	22 , 	10 , 	9 , 	18 , 	25 , 	198 , 	140 , 	317 , 	236 , 	150 , 	118 , 	22 , 	18 , 	17 , 	8 , 	5 , 	13 , 	3 , 	48 , 	3 , 	4 , 	34 , 	5 ," 	2,256 ",,,,,,,,,,,
19, 	27 , 	35 , 	25 , 	25 , 	126 , 	55 , 	24 , 	5 , 	15 , 	8 , 	49 , 	65 , 	20 , 	32 , 	21 , 	9 , 	16 , 	28 , 	12 , 	9 , 	20 , 	9 , 	8 , 	25 , 	17 , 	100 , 	90 , 	192 , 	143 , 	68 , 	55 , 	17 , 	13 , 	14 , 	5 , 	6 , 	12 , 	3 , 	17 , 	3 , 	2 , 	21 , 	10 ," 	1,456 ",,,,,,,,,,,
12, 	54 , 	73 , 	45 , 	47 , 	157 , 	74 , 	49 , 	11 , 	11 , 	15 , 	85 , 	105 , 	68 , 	69 , 	40 , 	26 , 	42 , 	67 , 	40 , 	30 , 	42 , 	14 , 	14 , 	36 , 	30 , 	204 , 	175 , 	421 , 	212 , 	89 , 	75 , 	23 , 	35 , 	34 , 	19 , 	6 , 	12 , 	9 , 	40 , 	4 , 	6 , 	54 , 	15 ," 	2,676 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	20 , 	24 , 	27 , 	23 , 	66 , 	35 , 	17 , 	11 , 	17 , 	5 , 	91 , 	91 , 	75 , 	74 , 	27 , 	16 , 	24 , 	45 , 	6 , 	9 , 	7 , 	3 , 	2 , 	7 , 	19 , 	150 , 	122 , 	289 , 	182 , 	104 , 	71 , 	20 , 	25 , 	23 , 	2 , 	32 , 	40 , 	1 , 	8 , 	1 , 	1 , 	12 , 	3 ," 	1,826 ",,,Dtwn SF," 	1,334 "," 	4,268 "," 	11,873 "," 	4,053 "," 	5,092 "," 	7,026 "," 	2,773 "," 	33,646 "
FV, 	84 , 	69 , 	25 , 	29 , 	93 , 	90 , 	72 , 	53 , 	92 , 	87 , 	14 , 	139 , 	159 , 	199 , 	130 , 	68 , 	55 , 	66 , 	36 , 	9 , 	19 , 	9 , 	11 , 	24 , 	75 , 	174 , 	126 , 	341 , 	182 , 	219 , 	223 , 	23 , 	41 , 	30 , 	11 , 	33 , 	63 , 	5 , 	37 , 	4 , 	5 , 	26 , 	8 ," 	3,257 ",,,OAK," 	4,124 ", 	483 ," 	1,356 "," 	1,363 ", 	561 ," 	1,841 ", 	195 ," 	9,728 "
CL, 	56 , 	113 , 	53 , 	71 , 	152 , 	70 , 	105 , 	62 , 	115 , 	77 , 	148 , 	6 , 	102 , 	150 , 	119 , 	78 , 	104 , 	224 , 	65 , 	75 , 	64 , 	38 , 	29 , 	38 , 	46 , 	252 , 	161 , 	561 , 	241 , 	106 , 	111 , 	39 , 	34 , 	54 , 	12 , 	84 , 	421 , 	27 , 	90 , 	7 , 	6 , 	45 , 	15 ," 	4,424 ",,,CM line," 	11,308 "," 	1,469 "," 	4,679 "," 	1,452 "," 	1,116 "," 	2,201 "," 	1,275 "," 	22,226 "
SL, 	21 , 	14 , 	7 , 	11 , 	42 , 	21 , 	35 , 	26 , 	67 , 	73 , 	153 , 	113 , 	6 , 	78 , 	53 , 	26 , 	29 , 	36 , 	7 , 	6 , 	8 , 	1 , 	3 , 	8 , 	14 , 	139 , 	79 , 	214 , 	104 , 	50 , 	65 , 	13 , 	20 , 	17 , 	5 , 	17 , 	30 , 	3 , 	14 , 	1 , 	3 , 	13 , 	5 ," 	1,649 ",,,RM line," 	4,033 "," 	1,403 "," 	1,371 "," 	2,528 ", 	456 ," 	1,817 ", 	331 ," 	11,610 "
BF, 	18 , 	22 , 	10 , 	12 , 	42 , 	25 , 	40 , 	31 , 	72 , 	76 , 	209 , 	156 , 	84 , 	7 , 	71 , 	68 , 	61 , 	87 , 	13 , 	6 , 	3 , 	2 , 	2 , 	7 , 	18 , 	123 , 	68 , 	190 , 	94 , 	45 , 	46 , 	10 , 	16 , 	17 , 	7 , 	27 , 	94 , 	4 , 	17 , 	4 , 	2 , 	13 , 	4 ," 	1,921 ",,,WP line," 	5,130 ", 	606 ," 	1,056 ", 	450 ," 	2,120 ", 	964 , 	493 ," 	10,327 "
HY, 	17 , 	16 , 	8 , 	8 , 	40 , 	16 , 	31 , 	24 , 	50 , 	27 , 	131 , 	120 , 	63 , 	83 , 	8 , 	57 , 	57 , 	119 , 	13 , 	6 , 	6 , 	1 , 	1 , 	7 , 	10 , 	69 , 	42 , 	123 , 	55 , 	45 , 	42 , 	5 , 	8 , 	8 , 	6 , 	14 , 	25 , 	5 , 	13 , 	2 , 	3 , 	7 , 	1 ," 	1,392 ",,,FT/ED line," 	7,065 "," 	1,882 "," 	1,978 "," 	1,738 ", 	930 ," 	7,037 ", 	363 ," 	20,630 "
SH, 	14 , 	12 , 	4 , 	4 , 	19 , 	7 , 	15 , 	12 , 	26 , 	15 , 	68 , 	70 , 	22 , 	61 , 	67 , 	6 , 	35 , 	60 , 	7 , 	4 , 	2 , 	1 , 	1 , 	4 , 	3 , 	51 , 	29 , 	74 , 	33 , 	30 , 	29 , 	10 , 	8 , 	9 , 	4 , 	6 , 	19 , 	1 , 	10 , 	2 , 	0 , 	4 , 	1 , 	860 ,,,SFIA," 	2,500 ", 	151 ," 	1,014 ", 	248 , 	351 , 	267 , 	358 ," 	4,531 "
UC, 	6 , 	20 , 	7 , 	4 , 	40 , 	18 , 	11 , 	14 , 	33 , 	32 , 	50 , 	106 , 	36 , 	67 , 	66 , 	34 , 	8 , 	65 , 	11 , 	4 , 	5 , 	3 , 	1 , 	5 , 	7 , 	103 , 	63 , 	162 , 	71 , 	33 , 	31 , 	7 , 	12 , 	14 , 	6 , 	5 , 	19 , 	1 , 	11 , 	4 , 	1 , 	15 , 	2 ," 	1,216 ",,,Entries," 	35,496 "," 	10,263 "," 	23,327 "," 	11,832 "," 	10,627 "," 	21,153 "," 	5,788 "," 	112,697 "
FM, 	12 , 	35 , 	24 , 	17 , 	107 , 	23 , 	36 , 	25 , 	68 , 	45 , 	71 , 	220 , 	45 , 	92 , 	116 , 	54 , 	65 , 	22 , 	15 , 	14 , 	11 , 	5 , 	2 , 	11 , 	9 , 	319 , 	141 , 	352 , 	167 , 	55 , 	54 , 	13 , 	17 , 	25 , 	4 , 	9 , 	35 , 	6 , 	19 , 	2 , 	2 , 	37 , 	3 ," 	2,407 ",,,,,,,,,,,
