Exit stations,Entry stations->,,WEEKDAY,,,Jun 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	18 , 	64 , 	56 , 	34 , 	231 , 	51 , 	75 , 	56 , 	74 , 	22 , 	49 , 	47 , 	24 , 	10 , 	18 , 	9 , 	8 , 	8 , 	15 , 	7 , 	15 , 	7 , 	6 , 	13 , 	19 , 	200 , 	161 , 	255 , 	136 , 	94 , 	105 , 	31 , 	22 , 	20 , 	11 , 	3 , 	6 , 	3 , 	7 , 	7 , 	14 , 	41 , 	13 , 	2 , 	8 , 	12 , 	7 , 	7 , 	5 , 	8 ," 	2,113 ",,,,,,,,,,,,,
EN, 	72 , 	17 , 	54 , 	41 , 	322 , 	65 , 	115 , 	134 , 	192 , 	39 , 	72 , 	74 , 	32 , 	19 , 	20 , 	7 , 	15 , 	19 , 	13 , 	11 , 	19 , 	6 , 	7 , 	17 , 	22 , 	403 , 	339 , 	448 , 	318 , 	128 , 	103 , 	35 , 	34 , 	40 , 	10 , 	4 , 	12 , 	4 , 	9 , 	10 , 	19 , 	62 , 	24 , 	8 , 	25 , 	19 , 	13 , 	14 , 	3 , 	8 ," 	3,496 ",,,,,,,,,,,,,
EP, 	60 , 	51 , 	10 , 	29 , 	233 , 	39 , 	64 , 	87 , 	103 , 	22 , 	24 , 	33 , 	16 , 	9 , 	8 , 	5 , 	8 , 	7 , 	8 , 	9 , 	11 , 	6 , 	4 , 	14 , 	7 , 	246 , 	201 , 	163 , 	146 , 	54 , 	36 , 	18 , 	11 , 	14 , 	3 , 	3 , 	4 , 	2 , 	4 , 	3 , 	6 , 	46 , 	11 , 	3 , 	15 , 	6 , 	7 , 	7 , 	2 , 	2 ," 	1,880 ",,,,,,,,,,,,,
NB, 	41 , 	39 , 	29 , 	10 , 	61 , 	23 , 	40 , 	68 , 	82 , 	18 , 	41 , 	34 , 	15 , 	7 , 	9 , 	7 , 	6 , 	10 , 	9 , 	8 , 	11 , 	5 , 	3 , 	6 , 	9 , 	279 , 	201 , 	128 , 	167 , 	73 , 	41 , 	16 , 	11 , 	9 , 	4 , 	2 , 	6 , 	1 , 	4 , 	5 , 	5 , 	63 , 	14 , 	3 , 	16 , 	7 , 	5 , 	9 , 	3 , 	3 ," 	1,661 ",,,,,,,,,,,,,
BK, 	256 , 	346 , 	250 , 	75 , 	30 , 	126 , 	148 , 	188 , 	205 , 	65 , 	126 , 	90 , 	78 , 	57 , 	52 , 	35 , 	69 , 	62 , 	36 , 	35 , 	40 , 	20 , 	20 , 	11 , 	33 , 	396 , 	306 , 	284 , 	248 , 	128 , 	104 , 	53 , 	31 , 	41 , 	16 , 	16 , 	52 , 	6 , 	25 , 	17 , 	14 , 	96 , 	57 , 	18 , 	35 , 	42 , 	49 , 	63 , 	9 , 	21 ," 	4,577 ",,,,,,,,,,,,,
AS, 	56 , 	63 , 	42 , 	26 , 	117 , 	11 , 	39 , 	75 , 	85 , 	23 , 	51 , 	50 , 	22 , 	13 , 	11 , 	8 , 	9 , 	11 , 	9 , 	7 , 	8 , 	5 , 	2 , 	5 , 	13 , 	255 , 	194 , 	152 , 	167 , 	89 , 	48 , 	18 , 	12 , 	8 , 	3 , 	3 , 	7 , 	2 , 	7 , 	3 , 	8 , 	40 , 	13 , 	2 , 	12 , 	8 , 	10 , 	13 , 	2 , 	6 ," 	1,842 ",,,,,,,,,,,,,
MA, 	92 , 	106 , 	58 , 	40 , 	139 , 	42 , 	19 , 	75 , 	89 , 	24 , 	96 , 	95 , 	55 , 	29 , 	38 , 	27 , 	27 , 	26 , 	64 , 	50 , 	67 , 	29 , 	21 , 	32 , 	28 , 	435 , 	335 , 	299 , 	303 , 	166 , 	99 , 	34 , 	27 , 	26 , 	13 , 	7 , 	25 , 	11 , 	52 , 	13 , 	10 , 	69 , 	21 , 	8 , 	16 , 	19 , 	16 , 	20 , 	21 , 	57 ," 	3,467 ",,,,,,,,,,,,,
19, 	54 , 	139 , 	85 , 	77 , 	179 , 	75 , 	76 , 	22 , 	22 , 	15 , 	60 , 	86 , 	77 , 	57 , 	62 , 	41 , 	45 , 	55 , 	68 , 	74 , 	82 , 	48 , 	33 , 	58 , 	38 , 	531 , 	417 , 	362 , 	333 , 	179 , 	125 , 	60 , 	42 , 	48 , 	15 , 	16 , 	50 , 	17 , 	40 , 	17 , 	19 , 	62 , 	33 , 	22 , 	19 , 	29 , 	28 , 	36 , 	12 , 	52 ," 	4,193 ",,,,,,,,,,,,,
12, 	78 , 	186 , 	104 , 	75 , 	182 , 	83 , 	90 , 	20 , 	22 , 	14 , 	63 , 	98 , 	112 , 	94 , 	82 , 	49 , 	70 , 	69 , 	83 , 	102 , 	92 , 	41 , 	38 , 	65 , 	40 , 	464 , 	359 , 	401 , 	299 , 	152 , 	117 , 	70 , 	64 , 	67 , 	31 , 	15 , 	69 , 	22 , 	73 , 	34 , 	29 , 	81 , 	39 , 	21 , 	22 , 	28 , 	28 , 	41 , 	18 , 	75 ," 	4,570 ",,,,,,,,,,,,,
LM, 	18 , 	37 , 	18 , 	16 , 	53 , 	24 , 	27 , 	13 , 	12 , 	12 , 	84 , 	135 , 	150 , 	110 , 	72 , 	50 , 	47 , 	50 , 	11 , 	6 , 	12 , 	4 , 	4 , 	10 , 	16 , 	357 , 	296 , 	282 , 	242 , 	117 , 	75 , 	31 , 	27 , 	27 , 	5 , 	54 , 	85 , 	4 , 	7 , 	6 , 	6 , 	15 , 	9 , 	43 , 	14 , 	40 , 	22 , 	28 , 	5 , 	16 ," 	2,803 ",,,,,,,,,,,,,
FV, 	50 , 	70 , 	24 , 	34 , 	124 , 	53 , 	85 , 	71 , 	64 , 	76 , 	25 , 	167 , 	139 , 	131 , 	103 , 	58 , 	43 , 	51 , 	17 , 	11 , 	18 , 	12 , 	13 , 	22 , 	73 , 	351 , 	285 , 	373 , 	329 , 	147 , 	106 , 	39 , 	35 , 	35 , 	7 , 	32 , 	77 , 	4 , 	8 , 	7 , 	11 , 	34 , 	6 , 	36 , 	8 , 	50 , 	26 , 	26 , 	6 , 	12 ," 	3,584 ",,,,,,,,,,,,,
