Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Aug 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	5 , 	68 , 	74 , 	26 , 	116 , 	58 , 	55 , 	21 , 	41 , 	19 , 	63 , 	71 , 	15 , 	22 , 	13 , 	9 , 	11 , 	22 , 	11 , 	5 , 	13 , 	4 , 	5 , 	4 , 	11 , 	61 , 	62 , 	148 , 	81 , 	47 , 	74 , 	19 , 	24 , 	16 , 	7 , 	2 , 	10 , 	1 , 	23 , 	7 , 	7 , 	18 , 	11 ," 	1,375 ",,,Eastbay," 	33,036 ",,SF CBD," 	70,460 ",60.6%,,,
EN, 	76 , 	9 , 	65 , 	42 , 	250 , 	95 , 	80 , 	37 , 	97 , 	37 , 	69 , 	292 , 	23 , 	27 , 	24 , 	16 , 	23 , 	44 , 	21 , 	6 , 	8 , 	9 , 	6 , 	17 , 	18 , 	217 , 	133 , 	381 , 	117 , 	53 , 	78 , 	21 , 	38 , 	45 , 	16 , 	4 , 	19 , 	2 , 	24 , 	8 , 	9 , 	48 , 	14 ," 	2,612 ",,,Westbay," 	36,717 ",,non-CBD," 	48,909 ",42.0%,,,
EP, 	77 , 	47 , 	5 , 	37 , 	214 , 	46 , 	39 , 	28 , 	73 , 	26 , 	34 , 	110 , 	11 , 	10 , 	8 , 	7 , 	7 , 	26 , 	10 , 	6 , 	8 , 	4 , 	5 , 	11 , 	6 , 	124 , 	71 , 	214 , 	85 , 	31 , 	23 , 	12 , 	15 , 	12 , 	2 , 	2 , 	10 , 	2 , 	6 , 	1 , 	4 , 	39 , 	10 ," 	1,512 ",,,Transbay," 	53,639 ",,,,,,,
NB, 	38 , 	39 , 	43 , 	5 , 	73 , 	42 , 	36 , 	31 , 	58 , 	24 , 	32 , 	98 , 	13 , 	13 , 	6 , 	3 , 	7 , 	27 , 	13 , 	4 , 	11 , 	3 , 	3 , 	8 , 	6 , 	177 , 	111 , 	248 , 	134 , 	47 , 	47 , 	18 , 	10 , 	18 , 	2 , 	2 , 	8 , 	1 , 	6 , 	3 , 	3 , 	52 , 	14 ," 	1,533 ",,,,,,,,,,,
BK, 	123 , 	248 , 	212 , 	67 , 	14 , 	141 , 	133 , 	105 , 	177 , 	73 , 	105 , 	257 , 	46 , 	40 , 	43 , 	12 , 	52 , 	189 , 	35 , 	29 , 	39 , 	22 , 	17 , 	21 , 	24 , 	297 , 	215 , 	734 , 	304 , 	131 , 	95 , 	42 , 	38 , 	52 , 	4 , 	14 , 	51 , 	5 , 	18 , 	5 , 	7 , 	118 , 	49 ," 	4,395 ",,,,,,,,,,,
AS, 	67 , 	88 , 	40 , 	43 , 	111 , 	5 , 	68 , 	53 , 	71 , 	41 , 	71 , 	118 , 	19 , 	22 , 	19 , 	8 , 	15 , 	29 , 	12 , 	11 , 	13 , 	6 , 	7 , 	10 , 	25 , 	110 , 	93 , 	224 , 	152 , 	86 , 	60 , 	21 , 	19 , 	13 , 	4 , 	5 , 	10 , 	3 , 	16 , 	2 , 	5 , 	38 , 	8 ," 	1,836 ",,,,,,,,,,,
MA, 	51 , 	75 , 	39 , 	38 , 	120 , 	67 , 	7 , 	27 , 	58 , 	24 , 	68 , 	149 , 	29 , 	44 , 	29 , 	21 , 	15 , 	31 , 	34 , 	17 , 	25 , 	13 , 	11 , 	20 , 	26 , 	175 , 	154 , 	376 , 	207 , 	129 , 	78 , 	26 , 	23 , 	19 , 	4 , 	7 , 	14 , 	5 , 	37 , 	5 , 	5 , 	47 , 	10 ," 	2,353 ",,,,,,,,,,,
19, 	17 , 	38 , 	27 , 	32 , 	85 , 	58 , 	23 , 	5 , 	13 , 	12 , 	35 , 	79 , 	21 , 	26 , 	28 , 	11 , 	10 , 	24 , 	16 , 	12 , 	16 , 	7 , 	4 , 	21 , 	12 , 	80 , 	87 , 	200 , 	122 , 	51 , 	51 , 	15 , 	11 , 	16 , 	3 , 	2 , 	11 , 	2 , 	19 , 	2 , 	3 , 	15 , 	4 ," 	1,322 ",,,,,,,,,,,
12, 	48 , 	83 , 	62 , 	49 , 	154 , 	72 , 	47 , 	12 , 	10 , 	13 , 	67 , 	136 , 	74 , 	84 , 	56 , 	21 , 	53 , 	89 , 	43 , 	41 , 	52 , 	18 , 	23 , 	36 , 	33 , 	200 , 	178 , 	447 , 	196 , 	65 , 	51 , 	26 , 	52 , 	40 , 	8 , 	9 , 	25 , 	9 , 	36 , 	6 , 	6 , 	36 , 	15 ," 	2,774 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	23 , 	33 , 	26 , 	24 , 	66 , 	41 , 	29 , 	11 , 	14 , 	6 , 	107 , 	144 , 	89 , 	88 , 	29 , 	19 , 	34 , 	61 , 	9 , 	7 , 	9 , 	5 , 	5 , 	9 , 	25 , 	145 , 	137 , 	341 , 	158 , 	73 , 	77 , 	25 , 	32 , 	17 , 	11 , 	42 , 	72 , 	4 , 	11 , 	6 , 	7 , 	49 , 	19 ," 	2,135 ",,,Dtwn SF," 	1,409 "," 	4,233 "," 	11,057 "," 	4,364 "," 	4,753 "," 	7,039 "," 	3,036 "," 	32,855 "
