Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Dec 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
FV, 	89 , 	92 , 	31 , 	38 , 	180 , 	72 , 	71 , 	74 , 	139 , 	67 , 	10 , 	253 , 	122 , 	212 , 	163 , 	48 , 	56 , 	71 , 	36 , 	16 , 	26 , 	14 , 	18 , 	24 , 	84 , 	170 , 	194 , 	761 , 	193 , 	105 , 	175 , 	30 , 	53 , 	41 , 	22 , 	32 , 	93 , 	5 , 	24 ," 	3,906 ",,,CM line," 	15,225 "," 	1,140 "," 	4,887 "," 	1,313 ", 	987 ," 	1,739 "," 	25,291 "
CL, 	381 , 	99 , 	84 , 	39 , 	148 , 	64 , 	118 , 	66 , 	230 , 	84 , 	786 , 	10 , 	280 , 	212 , 	178 , 	76 , 	147 , 	105 , 	60 , 	100 , 	67 , 	67 , 	46 , 	70 , 	44 , 	738 , 	115 , 	405 , 	140 , 	79 , 	84 , 	58 , 	32 , 	92 , 	32 , 	117 , 	178 , 	32 , 	70 ," 	5,735 ",,,RM line," 	5,010 "," 	2,011 "," 	1,422 "," 	3,687 ", 	576 ," 	1,980 "," 	14,686 "
SL, 	22 , 	40 , 	12 , 	12 , 	57 , 	25 , 	37 , 	42 , 	94 , 	79 , 	113 , 	246 , 	6 , 	80 , 	92 , 	34 , 	29 , 	49 , 	7 , 	6 , 	9 , 	6 , 	1 , 	9 , 	20 , 	101 , 	110 , 	403 , 	84 , 	24 , 	43 , 	14 , 	19 , 	21 , 	14 , 	24 , 	43 , 	3 , 	12 ," 	2,042 ",,,WP line," 	5,661 ", 	836 , 	994 , 	622 ," 	2,784 "," 	1,093 "," 	11,990 "
BF, 	24 , 	37 , 	7 , 	11 , 	65 , 	28 , 	47 , 	48 , 	117 , 	81 , 	217 , 	294 , 	86 , 	10 , 	119 , 	80 , 	64 , 	91 , 	14 , 	6 , 	5 , 	3 , 	1 , 	11 , 	39 , 	96 , 	95 , 	346 , 	82 , 	18 , 	36 , 	16 , 	21 , 	20 , 	13 , 	41 , 	89 , 	3 , 	10 ," 	2,391 ",,,FT/ED line," 	8,087 "," 	2,430 "," 	1,651 "," 	2,372 "," 	1,033 "," 	8,732 "," 	24,304 "
HY, 	34 , 	33 , 	10 , 	14 , 	52 , 	22 , 	33 , 	44 , 	69 , 	31 , 	155 , 	184 , 	93 , 	123 , 	5 , 	85 , 	95 , 	140 , 	12 , 	6 , 	4 , 	3 , 	2 , 	5 , 	15 , 	60 , 	53 , 	183 , 	64 , 	23 , 	32 , 	9 , 	17 , 	9 , 	15 , 	13 , 	41 , 	3 , 	15 ," 	1,805 ",,,Entries," 	41,087 "," 	12,308 "," 	24,868 "," 	15,209 "," 	11,849 "," 	23,691 "," 	129,012 "
SH, 	7 , 	17 , 	5 , 	3 , 	29 , 	6 , 	12 , 	21 , 	38 , 	16 , 	43 , 	98 , 	33 , 	81 , 	80 , 	8 , 	55 , 	77 , 	6 , 	3 , 	3 , 	2 , 	1 , 	3 , 	8 , 	38 , 	35 , 	153 , 	37 , 	14 , 	26 , 	6 , 	12 , 	13 , 	10 , 	9 , 	22 , 	2 , 	6 ," 	1,037 ",,,,,,,,,,
UC, 	15 , 	19 , 	7 , 	10 , 	48 , 	13 , 	13 , 	38 , 	61 , 	40 , 	61 , 	158 , 	39 , 	84 , 	100 , 	65 , 	6 , 	109 , 	10 , 	6 , 	6 , 	2 , 	1 , 	5 , 	11 , 	77 , 	78 , 	270 , 	61 , 	12 , 	15 , 	10 , 	16 , 	16 , 	12 , 	9 , 	20 , 	1 , 	9 ," 	1,534 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,
FM, 	15 , 	38 , 	20 , 	18 , 	132 , 	20 , 	35 , 	41 , 	84 , 	54 , 	63 , 	141 , 	54 , 	91 , 	141 , 	78 , 	100 , 	20 , 	16 , 	11 , 	18 , 	5 , 	4 , 	13 , 	9 , 	122 , 	137 , 	573 , 	111 , 	27 , 	30 , 	13 , 	16 , 	22 , 	14 , 	9 , 	32 , 	4 , 	20 ," 	2,351 ",,,Dtwn SF," 	2,131 ",,,,,,
CN, 	15 , 	23 , 	9 , 	8 , 	31 , 	9 , 	39 , 	38 , 	71 , 	8 , 	23 , 	78 , 	7 , 	12 , 	11 , 	8 , 	13 , 	15 , 	19 , 	63 , 	290 , 	64 , 	38 , 	27 , 	6 , 	115 , 	105 , 	276 , 	93 , 	28 , 	56 , 	18 , 	21 , 	27 , 	33 , 	2 , 	7 , 	28 , 	202 ," 	1,937 ",,,OAK," 	10,155 ", 	709 ,,,,,
PH, 	6 , 	9 , 	8 , 	5 , 	38 , 	9 , 	23 , 	28 , 	42 , 	3 , 	20 , 	78 , 	8 , 	6 , 	5 , 	4 , 	6 , 	12 , 	68 , 	10 , 	85 , 	16 , 	12 , 	36 , 	3 , 	142 , 	135 , 	383 , 	119 , 	18 , 	29 , 	19 , 	18 , 	21 , 	31 , 	3 , 	2 , 	10 , 	39 ," 	1,510 ",,,CM line," 	30,043 "," 	2,237 "," 	4,887 ",,,,
WC, 	11 , 	18 , 	8 , 	9 , 	49 , 	11 , 	27 , 	27 , 	55 , 	9 , 	22 , 	93 , 	13 , 	6 , 	5 , 	2 , 	6 , 	10 , 	372 , 	104 , 	9 , 	45 , 	14 , 	56 , 	5 , 	192 , 	173 , 	490 , 	133 , 	18 , 	26 , 	16 , 	20 , 	19 , 	31 , 	2 , 	4 , 	28 , 	92 ," 	2,235 ",,,RM line," 	10,329 "," 	3,906 "," 	2,735 "," 	3,687 ",,,
LF, 	5 , 	7 , 	4 , 	3 , 	27 , 	3 , 	13 , 	23 , 	32 , 	3 , 	14 , 	60 , 	4 , 	2 , 	3 , 	1 , 	2 , 	6 , 	85 , 	21 , 	48 , 	4 , 	9 , 	33 , 	2 , 	121 , 	94 , 	315 , 	78 , 	9 , 	13 , 	7 , 	4 , 	8 , 	9 , 	1 , 	1 , 	8 , 	15 ," 	1,099 ",,,WP line," 	11,351 "," 	1,614 "," 	1,981 "," 	1,199 "," 	2,784 ",,
OR, 	8 , 	5 , 	6 , 	5 , 	18 , 	4 , 	8 , 	16 , 	25 , 	4 , 	18 , 	65 , 	2 , 	1 , 	1 , 	1 , 	2 , 	5 , 	33 , 	14 , 	16 , 	6 , 	4 , 	28 , 	3 , 	109 , 	105 , 	292 , 	62 , 	10 , 	15 , 	9 , 	8 , 	6 , 	12 , 	0 , 	1 , 	5 , 	5 , 	938 ,,,FT/ED line," 	15,901 "," 	4,763 "," 	3,390 "," 	4,351 "," 	2,126 "," 	8,732 "," 	129,012 "
RR, 	23 , 	24 , 	27 , 	33 , 	22 , 	7 , 	15 , 	19 , 	60 , 	13 , 	30 , 	62 , 	13 , 	15 , 	3 , 	2 , 	2 , 	9 , 	46 , 	23 , 	29 , 	18 , 	13 , 	6 , 	14 , 	209 , 	240 , 	681 , 	195 , 	36 , 	39 , 	15 , 	9 , 	17 , 	11 , 	2 , 	6 , 	8 , 	13 ," 	2,006 ",,,,,,,,,,
OW, 	27 , 	22 , 	3 , 	9 , 	55 , 	32 , 	45 , 	28 , 	59 , 	11 , 	73 , 	60 , 	20 , 	36 , 	16 , 	8 , 	11 , 	9 , 	7 , 	4 , 	4 , 	1 , 	3 , 	8 , 	2 , 	178 , 	241 , 	723 , 	143 , 	53 , 	67 , 	16 , 	21 , 	12 , 	12 , 	2 , 	13 , 	3 , 	9 ," 	2,047 ",,,,,,,,,,
EM, 	93 , 	215 , 	117 , 	146 , 	256 , 	109 , 	171 , 	140 , 	216 , 	116 , 	181 , 	252 , 	127 , 	122 , 	69 , 	46 , 	84 , 	151 , 	130 , 	170 , 	231 , 	130 , 	132 , 	219 , 	194 , 	108 , 	106 , 	308 , 	120 , 	273 , 	339 , 	165 , 	240 , 	165 , 	147 , 	92 , 	312 , 	47 , 	113 ," 	6,351 ",,,,,,,,,,
MT, 	116 , 	195 , 	105 , 	151 , 	196 , 	102 , 	198 , 	124 , 	191 , 	102 , 	181 , 	120 , 	124 , 	101 , 	46 , 	37 , 	77 , 	129 , 	95 , 	133 , 	158 , 	85 , 	90 , 	170 , 	192 , 	91 , 	38 , 	87 , 	110 , 	343 , 	465 , 	333 , 	695 , 	207 , 	180 , 	47 , 	197 , 	45 , 	77 ," 	6,135 ",,,,,,,,,,
PL, 	210 , 	649 , 	332 , 	392 , 	849 , 	331 , 	619 , 	353 , 	617 , 	389 , 	715 , 	437 , 	379 , 	311 , 	186 , 	141 , 	257 , 	568 , 	276 , 	423 , 	516 , 	338 , 	308 , 	676 , 	809 , 	275 , 	100 , 	132 , 	255 ," 	1,325 "," 	2,028 "," 	1,239 "," 	1,762 "," 	1,152 ", 	846 , 	260 ," 	1,058 ", 	122 , 	287 ," 	21,922 ",,,,,,,,,,
CC, 	70 , 	138 , 	85 , 	123 , 	230 , 	112 , 	196 , 	125 , 	171 , 	109 , 	183 , 	183 , 	90 , 	85 , 	52 , 	34 , 	59 , 	101 , 	79 , 	115 , 	125 , 	75 , 	55 , 	156 , 	150 , 	59 , 	53 , 	224 , 	65 , 	596 , 	802 , 	331 , 	632 , 	276 , 	277 , 	50 , 	168 , 	29 , 	84 ," 	6,547 ",,,,,,,,,,
16, 	65 , 	55 , 	28 , 	49 , 	106 , 	51 , 	89 , 	58 , 	70 , 	50 , 	89 , 	75 , 	27 , 	23 , 	26 , 	13 , 	13 , 	25 , 	32 , 	17 , 	19 , 	12 , 	10 , 	69 , 	55 , 	237 , 	286 ," 	1,323 ", 	570 , 	32 , 	257 , 	169 , 	357 , 	138 , 	114 , 	8 , 	29 , 	7 , 	26 ," 	4,676 ",,,,,,,,,,
24, 	108 , 	103 , 	25 , 	48 , 	88 , 	58 , 	83 , 	58 , 	72 , 	59 , 	175 , 	98 , 	41 , 	37 , 	39 , 	26 , 	17 , 	23 , 	53 , 	26 , 	25 , 	13 , 	15 , 	58 , 	73 , 	291 , 	394 ," 	1,922 ", 	744 , 	219 , 	45 , 	175 , 	379 , 	217 , 	187 , 	11 , 	29 , 	13 , 	63 ," 	6,111 ",,,,,,,,,,
GP, 	15 , 	24 , 	13 , 	17 , 	39 , 	14 , 	25 , 	19 , 	34 , 	14 , 	25 , 	65 , 	15 , 	11 , 	8 , 	5 , 	11 , 	9 , 	20 , 	13 , 	15 , 	10 , 	7 , 	26 , 	19 , 	154 , 	225 ," 	1,326 ", 	265 , 	141 , 	160 , 	23 , 	67 , 	27 , 	58 , 	5 , 	18 , 	4 , 	19 ," 	2,963 ",,,,,,,,,,
BP, 	17 , 	27 , 	8 , 	7 , 	25 , 	9 , 	21 , 	15 , 	31 , 	16 , 	69 , 	66 , 	27 , 	38 , 	15 , 	12 , 	15 , 	15 , 	18 , 	7 , 	9 , 	3 , 	7 , 	13 , 	19 , 	792 , 	470 ," 	2,476 ", 	585 , 	559 , 	316 , 	55 , 	31 , 	32 , 	56 , 	3 , 	16 , 	5 , 	22 ," 	5,926 ",,,,,,,,,,
DC, 	20 , 	35 , 	11 , 	13 , 	64 , 	12 , 	24 , 	24 , 	50 , 	21 , 	47 , 	98 , 	23 , 	19 , 	12 , 	12 , 	13 , 	28 , 	30 , 	20 , 	23 , 	8 , 	8 , 	15 , 	20 , 	161 , 	234 ," 	1,129 ", 	259 , 	146 , 	221 , 	38 , 	57 , 	9 , 	45 , 	13 , 	39 , 	4 , 	29 ," 	3,035 ",,,,,,,,,,
CM, 	19 , 	41 , 	15 , 	16 , 	53 , 	16 , 	21 , 	27 , 	46 , 	13 , 	20 , 	49 , 	13 , 	15 , 	14 , 	8 , 	10 , 	12 , 	33 , 	29 , 	28 , 	12 , 	10 , 	19 , 	13 , 	120 , 	167 , 	839 , 	257 , 	109 , 	203 , 	65 , 	110 , 	56 , 	13 , 	3 , 	19 , 	11 , 	54 ," 	2,579 ",,,,,,,,,,
CV, 	1 , 	5 , 	1 , 	2 , 	17 , 	5 , 	4 , 	9 , 	10 , 	26 , 	34 , 	126 , 	23 , 	48 , 	14 , 	8 , 	9 , 	9 , 	2 , 	1 , 	1 , 	1 , 	1 , 	1 , 	2 , 	72 , 	61 , 	240 , 	51 , 	9 , 	12 , 	7 , 	5 , 	10 , 	6 , 	4 , 	59 , 	0 , 	2 , 	897 ,,,,,,,,,,
ED, 	10 , 	11 , 	9 , 	8 , 	46 , 	12 , 	18 , 	26 , 	30 , 	35 , 	84 , 	200 , 	42 , 	103 , 	39 , 	24 , 	23 , 	30 , 	8 , 	4 , 	4 , 	1 , 	1 , 	4 , 	15 , 	255 , 	189 , 	971 , 	166 , 	26 , 	25 , 	17 , 	23 , 	41 , 	21 , 	62 , 	14 , 	2 , 	10 ," 	2,607 ",,,,,,,,,,
NC, 	3 , 	4 , 	1 , 	2 , 	10 , 	2 , 	7 , 	11 , 	10 , 	1 , 	6 , 	38 , 	2 , 	1 , 	2 , 	1 , 	2 , 	3 , 	32 , 	8 , 	27 , 	5 , 	3 , 	5 , 	2 , 	39 , 	45 , 	114 , 	26 , 	4 , 	11 , 	6 , 	7 , 	5 , 	9 , 	1 , 	1 , 	6 , 	31 , 	492 ,,,,,,,,,,
WP, 	16 , 	24 , 	7 , 	7 , 	30 , 	9 , 	48 , 	38 , 	61 , 	8 , 	28 , 	89 , 	14 , 	14 , 	14 , 	10 , 	12 , 	23 , 	218 , 	50 , 	86 , 	12 , 	5 , 	24 , 	16 , 	102 , 	90 , 	297 , 	92 , 	27 , 	73 , 	31 , 	42 , 	36 , 	58 , 	3 , 	10 , 	41 , 	10 ," 	1,773 ",,,,,,,,,,
Entries," 	2,201 "," 	3,069 "," 	1,624 "," 	1,654 "," 	4,762 "," 	1,899 "," 	2,680 "," 	2,117 "," 	3,624 "," 	1,742 "," 	4,292 "," 	4,795 "," 	2,142 "," 	2,337 "," 	1,788 "," 	1,020 "," 	1,438 "," 	2,263 "," 	2,072 "," 	1,571 "," 	2,106 "," 	1,075 ", 	907 ," 	2,010 "," 	2,145 "," 	6,329 "," 	5,788 "," 	22,234 "," 	6,736 "," 	4,911 "," 	6,364 "," 	3,127 "," 	4,963 "," 	2,976 "," 	2,527 ", 	900 ," 	2,716 ", 	529 ," 	1,579 "," 	129,012 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
