Exit stations,Entry stations->,,WEEKDAY,,,Jul 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	11 , 	52 , 	46 , 	33 , 	191 , 	38 , 	58 , 	45 , 	55 , 	18 , 	41 , 	36 , 	19 , 	9 , 	14 , 	10 , 	7 , 	7 , 	7 , 	6 , 	11 , 	6 , 	5 , 	9 , 	18 , 	186 , 	130 , 	215 , 	131 , 	90 , 	105 , 	22 , 	22 , 	17 , 	9 , 	3 , 	6 , 	2 , 	5 , 	7 , 	10 , 	31 , 	11 , 	4 , 	8 , 	12 , 	4 , 	6 , 	5 , 	5 ," 	1,797 ",,,,,,,,,,,,,
EN, 	59 , 	16 , 	43 , 	37 , 	282 , 	51 , 	93 , 	98 , 	154 , 	33 , 	58 , 	57 , 	26 , 	18 , 	18 , 	7 , 	10 , 	16 , 	14 , 	8 , 	13 , 	6 , 	5 , 	13 , 	19 , 	365 , 	286 , 	375 , 	259 , 	115 , 	95 , 	31 , 	31 , 	24 , 	11 , 	3 , 	9 , 	3 , 	7 , 	11 , 	18 , 	64 , 	23 , 	4 , 	23 , 	15 , 	11 , 	12 , 	3 , 	8 ," 	2,959 ",,,,,,,,,,,,,
EP, 	52 , 	42 , 	8 , 	24 , 	225 , 	33 , 	48 , 	58 , 	81 , 	22 , 	24 , 	21 , 	18 , 	7 , 	7 , 	4 , 	6 , 	5 , 	9 , 	6 , 	10 , 	4 , 	2 , 	13 , 	7 , 	189 , 	154 , 	125 , 	113 , 	47 , 	33 , 	14 , 	8 , 	10 , 	3 , 	3 , 	4 , 	2 , 	4 , 	4 , 	4 , 	40 , 	8 , 	3 , 	15 , 	6 , 	4 , 	7 , 	2 , 	3 ," 	1,542 ",,,,,,,,,,,,,
NB, 	37 , 	34 , 	28 , 	7 , 	46 , 	19 , 	33 , 	50 , 	62 , 	19 , 	36 , 	24 , 	14 , 	5 , 	7 , 	4 , 	5 , 	8 , 	4 , 	5 , 	7 , 	3 , 	2 , 	5 , 	8 , 	191 , 	136 , 	103 , 	119 , 	57 , 	38 , 	12 , 	9 , 	9 , 	2 , 	1 , 	6 , 	3 , 	4 , 	3 , 	3 , 	55 , 	10 , 	1 , 	17 , 	6 , 	5 , 	7 , 	1 , 	4 ," 	1,275 ",,,,,,,,,,,,,
BK, 	220 , 	299 , 	236 , 	54 , 	36 , 	106 , 	124 , 	149 , 	177 , 	62 , 	111 , 	74 , 	81 , 	51 , 	44 , 	30 , 	70 , 	66 , 	31 , 	36 , 	44 , 	25 , 	15 , 	12 , 	33 , 	433 , 	257 , 	280 , 	231 , 	123 , 	96 , 	55 , 	36 , 	33 , 	13 , 	19 , 	62 , 	8 , 	24 , 	13 , 	13 , 	88 , 	53 , 	18 , 	42 , 	55 , 	45 , 	58 , 	10 , 	24 ," 	4,273 ",,,,,,,,,,,,,
AS, 	42 , 	49 , 	32 , 	19 , 	95 , 	8 , 	37 , 	61 , 	60 , 	23 , 	47 , 	35 , 	20 , 	14 , 	15 , 	9 , 	11 , 	8 , 	6 , 	6 , 	9 , 	4 , 	2 , 	3 , 	16 , 	196 , 	144 , 	115 , 	141 , 	71 , 	37 , 	14 , 	11 , 	7 , 	3 , 	2 , 	7 , 	1 , 	4 , 	3 , 	7 , 	33 , 	8 , 	2 , 	13 , 	10 , 	11 , 	9 , 	2 , 	4 ," 	1,485 ",,,,,,,,,,,,,
MA, 	74 , 	91 , 	46 , 	33 , 	119 , 	39 , 	24 , 	54 , 	80 , 	26 , 	74 , 	64 , 	51 , 	27 , 	30 , 	21 , 	23 , 	23 , 	41 , 	41 , 	43 , 	17 , 	16 , 	25 , 	25 , 	354 , 	251 , 	262 , 	227 , 	145 , 	74 , 	25 , 	24 , 	19 , 	10 , 	5 , 	19 , 	8 , 	35 , 	7 , 	5 , 	56 , 	17 , 	7 , 	16 , 	14 , 	14 , 	21 , 	19 , 	50 ," 	2,790 ",,,,,,,,,,,,,
19, 	48 , 	99 , 	52 , 	57 , 	143 , 	63 , 	57 , 	20 , 	13 , 	10 , 	48 , 	62 , 	55 , 	46 , 	44 , 	28 , 	38 , 	42 , 	51 , 	55 , 	65 , 	27 , 	27 , 	37 , 	29 , 	403 , 	305 , 	277 , 	256 , 	142 , 	96 , 	35 , 	30 , 	29 , 	13 , 	10 , 	25 , 	14 , 	34 , 	13 , 	13 , 	54 , 	26 , 	10 , 	17 , 	22 , 	20 , 	22 , 	12 , 	38 ," 	3,136 ",,,,,,,,,,,,,
12, 	62 , 	158 , 	77 , 	59 , 	168 , 	56 , 	81 , 	13 , 	25 , 	12 , 	55 , 	73 , 	96 , 	78 , 	69 , 	40 , 	60 , 	43 , 	64 , 	80 , 	83 , 	33 , 	28 , 	54 , 	34 , 	407 , 	289 , 	337 , 	262 , 	119 , 	87 , 	45 , 	54 , 	54 , 	23 , 	13 , 	32 , 	19 , 	52 , 	25 , 	21 , 	73 , 	29 , 	11 , 	20 , 	23 , 	22 , 	32 , 	24 , 	64 ," 	3,738 ",,,,,,,,,,,,,
LM, 	18 , 	32 , 	19 , 	16 , 	56 , 	24 , 	26 , 	9 , 	12 , 	13 , 	64 , 	94 , 	135 , 	97 , 	54 , 	50 , 	38 , 	36 , 	9 , 	9 , 	7 , 	2 , 	2 , 	7 , 	14 , 	299 , 	248 , 	236 , 	203 , 	96 , 	65 , 	26 , 	22 , 	19 , 	3 , 	61 , 	83 , 	5 , 	6 , 	6 , 	6 , 	15 , 	5 , 	38 , 	17 , 	29 , 	19 , 	20 , 	2 , 	11 ," 	2,384 ",,,,,,,,,,,,,
FV, 	43 , 	58 , 	23 , 	30 , 	117 , 	43 , 	64 , 	53 , 	55 , 	56 , 	18 , 	126 , 	118 , 	111 , 	94 , 	49 , 	50 , 	48 , 	13 , 	10 , 	15 , 	9 , 	11 , 	20 , 	59 , 	329 , 	247 , 	335 , 	295 , 	118 , 	110 , 	23 , 	33 , 	35 , 	7 , 	28 , 	63 , 	3 , 	10 , 	7 , 	12 , 	32 , 	8 , 	32 , 	9 , 	41 , 	20 , 	24 , 	5 , 	13 ," 	3,130 ",,,,,,,,,,,,,
