Exit stations,Entry stations->,,SATURDAY,,,Dec 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	66 , 	87 , 	48 , 	48 , 	183 , 	81 , 	110 , 	122 , 	145 , 	65 , 	18 , 	185 , 	145 , 	248 , 	144 , 	71 , 	49 , 	84 , 	30 , 	19 , 	31 , 	17 , 	15 , 	28 , 	78 , 	265 , 	249 , 	854 , 	335 , 	141 , 	137 , 	38 , 	63 , 	41 , 	9 , 	46 , 	86 , 	6 , 	60 , 	10 , 	20 , 	41 , 	22 , 	43 ," 	4,580 ",,,OAK," 	8,032 "," 	1,080 "," 	2,032 "," 	2,395 "," 	1,107 "," 	2,838 ", 	449 ," 	17,933 "
CL, 	63 , 	129 , 	61 , 	68 , 	451 , 	101 , 	174 , 	151 , 	209 , 	102 , 	187 , 	19 , 	131 , 	218 , 	161 , 	85 , 	117 , 	322 , 	58 , 	76 , 	83 , 	41 , 	34 , 	87 , 	79 , 	373 , 	246 , 	722 , 	313 , 	128 , 	125 , 	72 , 	70 , 	157 , 	17 , 	70 , 	239 , 	17 , 	98 , 	26 , 	35 , 	38 , 	50 , 	102 ," 	6,105 ",,,CM line," 	17,555 "," 	2,055 "," 	5,760 "," 	1,924 "," 	1,348 "," 	2,038 "," 	2,220 "," 	32,900 "
SL, 	19 , 	33 , 	15 , 	20 , 	73 , 	26 , 	51 , 	78 , 	94 , 	99 , 	154 , 	127 , 	12 , 	107 , 	83 , 	38 , 	37 , 	48 , 	16 , 	7 , 	11 , 	5 , 	7 , 	8 , 	30 , 	156 , 	128 , 	527 , 	140 , 	46 , 	39 , 	20 , 	23 , 	24 , 	5 , 	30 , 	35 , 	5 , 	25 , 	6 , 	11 , 	25 , 	13 , 	36 ," 	2,492 ",,,RM line," 	7,296 "," 	2,511 "," 	1,929 "," 	3,837 ", 	884 ," 	2,314 ", 	624 ," 	19,396 "
BF, 	22 , 	41 , 	21 , 	18 , 	79 , 	35 , 	74 , 	81 , 	141 , 	125 , 	263 , 	222 , 	106 , 	11 , 	145 , 	83 , 	86 , 	112 , 	18 , 	12 , 	10 , 	6 , 	3 , 	11 , 	43 , 	145 , 	124 , 	506 , 	118 , 	45 , 	46 , 	22 , 	32 , 	35 , 	8 , 	64 , 	90 , 	2 , 	26 , 	3 , 	9 , 	18 , 	7 , 	97 ," 	3,167 ",,,WP line," 	8,241 "," 	1,197 "," 	1,373 ", 	925 ," 	3,023 "," 	1,205 ", 	798 ," 	16,762 "
HY, 	26 , 	39 , 	13 , 	15 , 	60 , 	22 , 	48 , 	71 , 	78 , 	44 , 	150 , 	147 , 	79 , 	152 , 	13 , 	71 , 	90 , 	114 , 	11 , 	8 , 	9 , 	6 , 	2 , 	12 , 	21 , 	87 , 	75 , 	279 , 	85 , 	31 , 	27 , 	10 , 	21 , 	19 , 	6 , 	18 , 	30 , 	3 , 	21 , 	2 , 	7 , 	12 , 	6 , 	36 ," 	2,075 ",,,FT/ED line," 	10,385 "," 	3,077 "," 	2,125 "," 	2,647 "," 	1,201 "," 	8,338 ", 	638 ," 	28,412 "
SH, 	10 , 	19 , 	5 , 	9 , 	38 , 	12 , 	19 , 	23 , 	45 , 	24 , 	62 , 	72 , 	42 , 	94 , 	70 , 	6 , 	39 , 	82 , 	6 , 	3 , 	4 , 	2 , 	2 , 	4 , 	11 , 	54 , 	54 , 	198 , 	61 , 	22 , 	24 , 	9 , 	14 , 	16 , 	7 , 	17 , 	18 , 	0 , 	12 , 	6 , 	5 , 	10 , 	8 , 	22 ," 	1,260 ",,,SFIA," 	5,421 ", 	519 ," 	2,383 ", 	840 , 	785 , 	557 ," 	1,011 "," 	11,516 "
UC, 	9 , 	18 , 	11 , 	11 , 	64 , 	10 , 	22 , 	48 , 	46 , 	37 , 	41 , 	113 , 	39 , 	85 , 	92 , 	43 , 	8 , 	85 , 	8 , 	5 , 	7 , 	6 , 	3 , 	6 , 	12 , 	89 , 	85 , 	339 , 	82 , 	24 , 	19 , 	11 , 	18 , 	28 , 	6 , 	12 , 	19 , 	2 , 	8 , 	4 , 	5 , 	24 , 	7 , 	17 ," 	1,628 ",,,Entries," 	60,121 "," 	18,937 "," 	33,883 "," 	20,060 "," 	16,940 "," 	28,015 "," 	11,602 "," 	189,559 "
FM, 	21 , 	46 , 	22 , 	29 , 	179 , 	36 , 	48 , 	54 , 	73 , 	58 , 	88 , 	309 , 	51 , 	118 , 	127 , 	87 , 	97 , 	29 , 	24 , 	16 , 	14 , 	6 , 	6 , 	17 , 	16 , 	202 , 	158 , 	709 , 	167 , 	41 , 	41 , 	26 , 	24 , 	44 , 	9 , 	21 , 	58 , 	5 , 	29 , 	4 , 	9 , 	46 , 	6 , 	23 ," 	3,195 ",,,,,,,,,,,
CN, 	20 , 	28 , 	8 , 	8 , 	50 , 	15 , 	42 , 	33 , 	70 , 	8 , 	33 , 	50 , 	12 , 	18 , 	10 , 	6 , 	9 , 	23 , 	13 , 	58 , 	203 , 	62 , 	20 , 	44 , 	8 , 	162 , 	116 , 	391 , 	133 , 	45 , 	50 , 	28 , 	24 , 	33 , 	13 , 	5 , 	9 , 	17 , 	227 , 	8 , 	8 , 	68 , 	18 , 	5 ," 	2,208 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	6 , 	17 , 	7 , 	10 , 	47 , 	9 , 	34 , 	27 , 	41 , 	11 , 	18 , 	69 , 	8 , 	9 , 	9 , 	5 , 	6 , 	15 , 	48 , 	16 , 	97 , 	21 , 	16 , 	48 , 	3 , 	214 , 	181 , 	510 , 	181 , 	42 , 	32 , 	28 , 	11 , 	28 , 	7 , 	3 , 	4 , 	11 , 	71 , 	5 , 	9 , 	88 , 	13 , 	1 ," 	2,036 ",,,Dtwn SF," 	3,191 ",,,,,,,
WC, 	18 , 	24 , 	20 , 	18 , 	90 , 	23 , 	54 , 	54 , 	61 , 	10 , 	34 , 	81 , 	15 , 	10 , 	10 , 	6 , 	8 , 	16 , 	239 , 	108 , 	15 , 	44 , 	32 , 	99 , 	12 , 	317 , 	254 , 	729 , 	272 , 	54 , 	42 , 	37 , 	20 , 	34 , 	10 , 	4 , 	7 , 	30 , 	134 , 	6 , 	10 , 	120 , 	20 , 	3 ," 	3,203 ",,,OAK," 	16,531 "," 	1,080 ",,,,,,
LF, 	13 , 	9 , 	8 , 	7 , 	46 , 	8 , 	21 , 	26 , 	31 , 	7 , 	19 , 	41 , 	4 , 	6 , 	10 , 	1 , 	5 , 	6 , 	74 , 	26 , 	39 , 	6 , 	12 , 	54 , 	3 , 	201 , 	152 , 	452 , 	162 , 	33 , 	23 , 	18 , 	7 , 	13 , 	3 , 	1 , 	1 , 	4 , 	22 , 	3 , 	4 , 	60 , 	11 , 	2 ," 	1,653 ",,,CM line," 	35,836 "," 	4,087 "," 	5,760 ",,,,,
OR, 	3 , 	8 , 	5 , 	5 , 	42 , 	5 , 	16 , 	18 , 	25 , 	5 , 	13 , 	35 , 	4 , 	3 , 	1 , 	1 , 	3 , 	5 , 	22 , 	17 , 	29 , 	10 , 	3 , 	40 , 	4 , 	160 , 	129 , 	401 , 	140 , 	32 , 	22 , 	13 , 	7 , 	7 , 	3 , 	2 , 	1 , 	2 , 	11 , 	2 , 	2 , 	51 , 	4 , 	1 ," 	1,313 ",,,RM line," 	14,787 "," 	4,906 "," 	3,853 "," 	3,837 ",,,,
RR, 	14 , 	23 , 	34 , 	21 , 	52 , 	17 , 	46 , 	94 , 	77 , 	18 , 	38 , 	66 , 	8 , 	13 , 	10 , 	4 , 	8 , 	16 , 	43 , 	50 , 	86 , 	53 , 	36 , 	18 , 	23 , 	312 , 	298 , 	782 , 	329 , 	161 , 	106 , 	38 , 	14 , 	18 , 	5 , 	3 , 	8 , 	12 , 	26 , 	3 , 	4 , 	85 , 	21 , 	5 ," 	3,101 ",,,WP line," 	16,832 "," 	2,304 "," 	2,721 "," 	1,809 "," 	3,023 ",,,
OW, 	21 , 	26 , 	12 , 	14 , 	77 , 	32 , 	54 , 	50 , 	79 , 	20 , 	81 , 	79 , 	27 , 	40 , 	23 , 	7 , 	8 , 	17 , 	8 , 	4 , 	10 , 	3 , 	2 , 	21 , 	13 , 	372 , 	400 ," 	1,131 ", 	328 , 	174 , 	122 , 	26 , 	36 , 	26 , 	7 , 	4 , 	13 , 	2 , 	21 , 	5 , 	9 , 	48 , 	14 , 	7 ," 	3,477 ",,,FT/ED line," 	21,109 "," 	5,915 "," 	4,163 "," 	4,961 "," 	2,407 "," 	8,338 ",,
EM, 	112 , 	282 , 	187 , 	253 , 	486 , 	224 , 	373 , 	280 , 	325 , 	236 , 	301 , 	386 , 	194 , 	170 , 	105 , 	64 , 	112 , 	240 , 	183 , 	261 , 	399 , 	227 , 	225 , 	404 , 	460 , 	65 , 	55 , 	476 , 	171 , 	458 , 	529 , 	313 , 	453 , 	276 , 	81 , 	142 , 	508 , 	91 , 	180 , 	77 , 	89 , 	347 , 	201 , 	129 ," 	11,129 ",,,SFIA," 	11,282 ", 	968 ," 	4,603 "," 	1,464 "," 	1,583 "," 	1,195 "," 	1,011 "," 	189,559 "
MT, 	100 , 	259 , 	154 , 	244 , 	392 , 	183 , 	348 , 	286 , 	313 , 	261 , 	293 , 	265 , 	167 , 	179 , 	92 , 	65 , 	109 , 	206 , 	137 , 	212 , 	276 , 	165 , 	144 , 	336 , 	469 , 	55 , 	48 , 	102 , 	125 , 	524 , 	639 , 	483 ," 	1,103 ", 	406 , 	133 , 	100 , 	261 , 	70 , 	137 , 	110 , 	91 , 	363 , 	214 , 	106 ," 	10,727 ",,,,,,,,,,,
PL, 	298 , 	800 , 	418 , 	461 ," 	1,008 ", 	428 , 	804 , 	549 , 	656 , 	578 , 	783 , 	660 , 	455 , 	467 , 	268 , 	191 , 	309 , 	652 , 	387 , 	518 , 	777 , 	462 , 	404 , 	754 ," 	1,155 ", 	540 , 	114 , 	165 , 	478 ," 	1,929 "," 	2,289 "," 	1,454 "," 	2,219 "," 	1,598 ", 	508 , 	309 ," 	1,102 ", 	187 , 	399 , 	408 , 	442 ," 	1,480 "," 	1,000 ", 	310 ," 	31,173 ",,,,,,,,,,,
CC, 	93 , 	191 , 	144 , 	222 , 	337 , 	215 , 	380 , 	280 , 	232 , 	179 , 	332 , 	241 , 	123 , 	103 , 	72 , 	53 , 	81 , 	177 , 	119 , 	158 , 	225 , 	154 , 	125 , 	294 , 	333 , 	158 , 	101 , 	478 , 	62 , 	606 , 	814 , 	353 , 	584 , 	372 , 	156 , 	90 , 	298 , 	59 , 	123 , 	102 , 	153 , 	476 , 	310 , 	96 ," 	10,251 ",,,,,,,,,,,
16, 	81 , 	75 , 	60 , 	116 , 	220 , 	152 , 	235 , 	185 , 	126 , 	98 , 	132 , 	120 , 	47 , 	42 , 	27 , 	22 , 	20 , 	48 , 	46 , 	43 , 	61 , 	34 , 	29 , 	158 , 	175 , 	405 , 	430 ," 	2,070 ", 	687 , 	33 , 	342 , 	341 , 	510 , 	222 , 	89 , 	25 , 	64 , 	13 , 	41 , 	75 , 	99 , 	177 , 	176 , 	19 ," 	8,170 ",,,,,,,,,,,
24, 	88 , 	85 , 	45 , 	82 , 	152 , 	101 , 	172 , 	144 , 	106 , 	59 , 	138 , 	110 , 	39 , 	38 , 	30 , 	24 , 	21 , 	32 , 	43 , 	32 , 	39 , 	21 , 	21 , 	122 , 	131 , 	460 , 	451 ," 	2,403 ", 	858 , 	330 , 	40 , 	249 , 	460 , 	218 , 	108 , 	15 , 	44 , 	11 , 	56 , 	65 , 	149 , 	170 , 	151 , 	16 ," 	8,130 ",,,,,,,,,,,
GP, 	22 , 	39 , 	28 , 	33 , 	79 , 	25 , 	45 , 	41 , 	41 , 	25 , 	36 , 	58 , 	20 , 	19 , 	12 , 	8 , 	10 , 	22 , 	27 , 	26 , 	38 , 	18 , 	13 , 	35 , 	30 , 	266 , 	297 ," 	1,526 ", 	342 , 	273 , 	251 , 	21 , 	75 , 	60 , 	39 , 	12 , 	39 , 	13 , 	32 , 	21 , 	63 , 	70 , 	63 , 	12 ," 	4,223 ",,,,,,,,,,,
BP, 	24 , 	50 , 	10 , 	19 , 	54 , 	21 , 	42 , 	33 , 	57 , 	40 , 	58 , 	67 , 	18 , 	32 , 	16 , 	11 , 	12 , 	20 , 	21 , 	14 , 	18 , 	8 , 	9 , 	17 , 	42 , 	365 , 	454 ," 	2,547 ", 	493 , 	391 , 	400 , 	67 , 	43 , 	72 , 	85 , 	15 , 	26 , 	8 , 	32 , 	39 , 	126 , 	73 , 	85 , 	10 ," 	6,046 ",,,,,,,,,,,
DC, 	29 , 	45 , 	18 , 	18 , 	83 , 	16 , 	36 , 	35 , 	44 , 	33 , 	45 , 	158 , 	25 , 	39 , 	19 , 	16 , 	21 , 	36 , 	34 , 	26 , 	33 , 	10 , 	11 , 	20 , 	32 , 	219 , 	316 ," 	1,702 ", 	391 , 	218 , 	242 , 	68 , 	96 , 	16 , 	40 , 	17 , 	45 , 	8 , 	41 , 	41 , 	129 , 	139 , 	108 , 	13 ," 	4,730 ",,,,,,,,,,,
CM, 	8 , 	19 , 	4 , 	5 , 	13 , 	3 , 	10 , 	9 , 	16 , 	5 , 	7 , 	18 , 	3 , 	9 , 	7 , 	5 , 	3 , 	9 , 	11 , 	6 , 	12 , 	3 , 	4 , 	6 , 	9 , 	76 , 	93 , 	543 , 	161 , 	84 , 	99 , 	43 , 	87 , 	42 , 	8 , 	1 , 	4 , 	2 , 	24 , 	12 , 	73 , 	72 , 	42 , 	1 ," 	1,672 ",,,,,,,,,,,
CV, 	3 , 	6 , 	6 , 	4 , 	23 , 	6 , 	12 , 	11 , 	20 , 	52 , 	49 , 	71 , 	35 , 	78 , 	22 , 	18 , 	14 , 	23 , 	5 , 	3 , 	5 , 	2 , 	2 , 	6 , 	7 , 	102 , 	82 , 	345 , 	101 , 	21 , 	18 , 	9 , 	11 , 	18 , 	3 , 	7 , 	54 , 	1 , 	4 , 	2 , 	4 , 	15 , 	6 , 	84 ," 	1,367 ",,,,,,,,,,,
ED, 	6 , 	16 , 	7 , 	7 , 	47 , 	8 , 	18 , 	20 , 	23 , 	51 , 	76 , 	218 , 	33 , 	81 , 	27 , 	19 , 	23 , 	54 , 	9 , 	3 , 	4 , 	0 , 	1 , 	9 , 	12 , 	387 , 	215 , 	956 , 	270 , 	54 , 	38 , 	31 , 	28 , 	48 , 	5 , 	55 , 	16 , 	2 , 	8 , 	7 , 	8 , 	86 , 	14 , 	30 ," 	3,033 ",,,,,,,,,,,
NC, 	2 , 	5 , 	2 , 	4 , 	12 , 	4 , 	9 , 	10 , 	16 , 	2 , 	5 , 	17 , 	6 , 	1 , 	3 , 	1 , 	2 , 	5 , 	17 , 	13 , 	27 , 	3 , 	4 , 	14 , 	4 , 	72 , 	57 , 	199 , 	65 , 	14 , 	11 , 	11 , 	9 , 	11 , 	6 , 	0 , 	1 , 	1 , 	24 , 	3 , 	3 , 	35 , 	6 , 	0 , 	720 ,,,,,,,,,,,
WP, 	34 , 	38 , 	14 , 	9 , 	44 , 	22 , 	97 , 	55 , 	83 , 	10 , 	60 , 	101 , 	20 , 	32 , 	28 , 	12 , 	13 , 	34 , 	221 , 	79 , 	136 , 	21 , 	11 , 	31 , 	27 , 	161 , 	116 , 	439 , 	153 , 	48 , 	58 , 	35 , 	42 , 	43 , 	26 , 	7 , 	7 , 	34 , 	18 , 	16 , 	16 , 	78 , 	18 , 	4 ," 	2,549 ",,,,,,,,,,,
SS, 	6 , 	10 , 	4 , 	4 , 	10 , 	6 , 	8 , 	10 , 	9 , 	6 , 	8 , 	23 , 	6 , 	4 , 	2 , 	4 , 	4 , 	4 , 	9 , 	7 , 	7 , 	2 , 	3 , 	6 , 	7 , 	54 , 	86 , 	435 , 	113 , 	64 , 	71 , 	25 , 	46 , 	43 , 	13 , 	3 , 	9 , 	3 , 	11 , 	8 , 	41 , 	25 , 	20 , 	2 ," 	1,242 ",,,,,,,,,,,
SB, 	12 , 	19 , 	4 , 	3 , 	15 , 	5 , 	15 , 	12 , 	23 , 	7 , 	21 , 	32 , 	10 , 	8 , 	10 , 	6 , 	6 , 	5 , 	9 , 	8 , 	8 , 	4 , 	2 , 	4 , 	12 , 	77 , 	91 , 	445 , 	161 , 	90 , 	151 , 	79 , 	138 , 	133 , 	70 , 	3 , 	4 , 	5 , 	16 , 	44 , 	19 , 	49 , 	53 , 	2 ," 	1,891 ",,,,,,,,,,,
SO, 	35 , 	47 , 	37 , 	71 , 	331 , 	56 , 	93 , 	65 , 	64 , 	25 , 	35 , 	30 , 	19 , 	15 , 	16 , 	10 , 	14 , 	37 , 	58 , 	85 , 	103 , 	55 , 	44 , 	130 , 	56 , 	276 , 	269 ," 	1,317 ", 	511 , 	173 , 	195 , 	94 , 	87 , 	184 , 	72 , 	15 , 	64 , 	27 , 	58 , 	29 , 	47 , 	23 , 	325 , 	18 ," 	5,317 ",,,,,,,,,,,
MB, 	13 , 	21 , 	15 , 	17 , 	81 , 	16 , 	23 , 	21 , 	36 , 	12 , 	19 , 	43 , 	11 , 	9 , 	8 , 	7 , 	6 , 	8 , 	22 , 	15 , 	21 , 	10 , 	5 , 	24 , 	16 , 	159 , 	181 , 	962 , 	283 , 	186 , 	145 , 	64 , 	92 , 	125 , 	40 , 	3 , 	16 , 	4 , 	18 , 	21 , 	50 , 	237 , 	20 , 	2 ," 	3,091 ",,,,,,,,,,,
WD, 	5 , 	8 , 	5 , 	6 , 	24 , 	7 , 	10 , 	10 , 	11 , 	35 , 	51 , 	108 , 	45 , 	108 , 	42 , 	22 , 	17 , 	27 , 	6 , 	2 , 	4 , 	3 , 	2 , 	4 , 	6 , 	120 , 	98 , 	345 , 	102 , 	24 , 	15 , 	15 , 	9 , 	18 , 	3 , 	84 , 	22 , 	2 , 	5 , 	2 , 	3 , 	26 , 	5 , 	11 ," 	1,473 ",,,,,,,,,,,
Entries," 	2,010 "," 	3,577 "," 	2,296 "," 	2,418 "," 	7,002 "," 	2,813 "," 	4,461 "," 	3,815 "," 	4,354 "," 	2,643 "," 	4,548 "," 	5,527 "," 	2,422 "," 	3,153 "," 	2,119 "," 	1,276 "," 	1,629 "," 	3,104 "," 	2,266 "," 	2,152 "," 	3,174 "," 	1,660 "," 	1,380 "," 	3,233 "," 	3,736 "," 	9,229 "," 	8,260 "," 	32,426 "," 	10,870 "," 	7,838 "," 	8,263 "," 	4,526 "," 	6,857 "," 	4,783 "," 	1,700 "," 	1,344 "," 	3,416 ", 	725 ," 	2,378 "," 	1,246 "," 	1,862 "," 	5,250 "," 	3,280 "," 	1,365 "," 	192,385 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
