Exit stations,Entry stations->,,WEEKDAY,,,Jan 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV, 	78 , 	80 , 	47 , 	64 , 	252 , 	95 , 	156 , 	195 , 	239 , 	145 , 	23 , 	184 , 	223 , 	192 , 	188 , 	71 , 	74 , 	85 , 	35 , 	21 , 	36 , 	13 , 	22 , 	49 , 	88 , 	879 , 	913 , 	780 , 	793 , 	327 , 	213 , 	63 , 	91 , 	81 , 	8 , 	51 , 	120 , 	4 , 	21 , 	13 , 	21 , 	61 , 	21 , 	59 , 	12 , 	79 , 	-   , 	-   , 	15 , 	21 ," 	7,300 ",,,,,,,,,,,,,
CL, 	59 , 	83 , 	27 , 	24 , 	122 , 	54 , 	120 , 	149 , 	232 , 	147 , 	183 , 	18 , 	83 , 	104 , 	103 , 	61 , 	48 , 	41 , 	34 , 	21 , 	18 , 	5 , 	5 , 	23 , 	68 , 	451 , 	441 , 	359 , 	360 , 	157 , 	94 , 	43 , 	55 , 	56 , 	10 , 	27 , 	81 , 	9 , 	27 , 	13 , 	16 , 	32 , 	9 , 	32 , 	17 , 	49 , 	-   , 	-   , 	21 , 	33 ," 	4,226 ",,,,,,,,,,,,,
SL, 	36 , 	56 , 	26 , 	32 , 	167 , 	52 , 	115 , 	230 , 	341 , 	285 , 	224 , 	88 , 	14 , 	99 , 	146 , 	65 , 	74 , 	97 , 	25 , 	20 , 	20 , 	7 , 	8 , 	19 , 	38 , 	756 , 	804 , 	565 , 	554 , 	169 , 	98 , 	39 , 	64 , 	67 , 	8 , 	51 , 	104 , 	8 , 	14 , 	14 , 	11 , 	52 , 	12 , 	50 , 	7 , 	74 , 	-   , 	-   , 	6 , 	16 ," 	5,827 ",,,,,,,,,,,,,
BF, 	21 , 	32 , 	14 , 	17 , 	110 , 	30 , 	87 , 	225 , 	309 , 	222 , 	181 , 	105 , 	94 , 	17 , 	85 , 	59 , 	77 , 	136 , 	15 , 	8 , 	10 , 	3 , 	4 , 	13 , 	36 , 	695 , 	683 , 	542 , 	495 , 	166 , 	78 , 	35 , 	47 , 	44 , 	11 , 	37 , 	121 , 	6 , 	7 , 	10 , 	11 , 	30 , 	10 , 	61 , 	5 , 	69 , 	-   , 	-   , 	3 , 	7 ," 	5,082 ",,,,,,,,,,,,,
HY, 	30 , 	57 , 	22 , 	25 , 	116 , 	37 , 	91 , 	201 , 	266 , 	137 , 	181 , 	109 , 	149 , 	87 , 	16 , 	83 , 	159 , 	192 , 	25 , 	13 , 	18 , 	6 , 	4 , 	15 , 	28 , 	480 , 	507 , 	321 , 	295 , 	118 , 	54 , 	29 , 	34 , 	39 , 	5 , 	51 , 	64 , 	7 , 	16 , 	11 , 	12 , 	24 , 	7 , 	30 , 	8 , 	117 , 	-   , 	-   , 	9 , 	19 ," 	4,325 ",,,,,,,,,,,,,
SH, 	18 , 	20 , 	6 , 	9 , 	62 , 	16 , 	45 , 	138 , 	170 , 	71 , 	71 , 	54 , 	62 , 	58 , 	71 , 	12 , 	62 , 	83 , 	10 , 	7 , 	8 , 	2 , 	2 , 	6 , 	13 , 	419 , 	381 , 	234 , 	269 , 	89 , 	46 , 	18 , 	18 , 	28 , 	5 , 	14 , 	33 , 	1 , 	7 , 	6 , 	6 , 	19 , 	4 , 	19 , 	5 , 	98 , 	-   , 	-   , 	2 , 	4 ," 	2,800 ",,,,,,,,,,,,,
UC, 	19 , 	26 , 	16 , 	19 , 	122 , 	36 , 	74 , 	206 , 	227 , 	109 , 	80 , 	52 , 	75 , 	83 , 	156 , 	62 , 	18 , 	98 , 	15 , 	13 , 	16 , 	4 , 	3 , 	9 , 	11 , 	815 , 	747 , 	322 , 	337 , 	100 , 	44 , 	12 , 	19 , 	34 , 	5 , 	13 , 	54 , 	1 , 	7 , 	6 , 	4 , 	22 , 	3 , 	24 , 	11 , 	100 , 	-   , 	-   , 	2 , 	11 ," 	4,244 ",,,,,,,,,,,,,
FM, 	21 , 	33 , 	25 , 	18 , 	113 , 	31 , 	76 , 	246 , 	267 , 	94 , 	91 , 	49 , 	96 , 	110 , 	196 , 	97 , 	233 , 	30 , 	17 , 	12 , 	8 , 	4 , 	5 , 	13 , 	13 ," 	1,239 "," 	1,026 ", 	347 , 	352 , 	121 , 	32 , 	15 , 	18 , 	31 , 	5 , 	22 , 	45 , 	3 , 	9 , 	4 , 	7 , 	31 , 	4 , 	21 , 	12 , 	93 , 	-   , 	-   , 	5 , 	9 ," 	5,353 ",,,,,,,,,,,,,
CN, 	22 , 	28 , 	14 , 	19 , 	97 , 	21 , 	136 , 	295 , 	306 , 	30 , 	36 , 	36 , 	24 , 	17 , 	29 , 	10 , 	17 , 	17 , 	29 , 	94 , 	196 , 	76 , 	33 , 	74 , 	20 , 	782 , 	806 , 	464 , 	485 , 	147 , 	82 , 	53 , 	50 , 	58 , 	23 , 	4 , 	9 , 	47 , 	142 , 	19 , 	23 , 	126 , 	25 , 	4 , 	24 , 	15 , 	-   , 	-   , 	86 , 	107 ," 	5,257 ",,,,,,,,,,,,,
PH, 	16 , 	20 , 	20 , 	21 , 	134 , 	26 , 	166 , 	383 , 	462 , 	24 , 	18 , 	21 , 	20 , 	11 , 	15 , 	6 , 	12 , 	13 , 	90 , 	29 , 	108 , 	37 , 	33 , 	118 , 	15 ," 	1,625 "," 	1,693 ", 	635 , 	656 , 	207 , 	80 , 	95 , 	52 , 	59 , 	11 , 	2 , 	4 , 	40 , 	75 , 	23 , 	27 , 	162 , 	24 , 	4 , 	35 , 	14 , 	-   , 	-   , 	35 , 	58 ," 	7,433 ",,,,,,,,,,,,,
WC, 	21 , 	26 , 	24 , 	19 , 	105 , 	21 , 	156 , 	327 , 	344 , 	26 , 	37 , 	21 , 	22 , 	10 , 	18 , 	8 , 	15 , 	10 , 	219 , 	117 , 	28 , 	54 , 	37 , 	138 , 	15 ," 	1,343 "," 	1,333 ", 	481 , 	471 , 	144 , 	64 , 	49 , 	43 , 	48 , 	13 , 	4 , 	5 , 	44 , 	111 , 	22 , 	23 , 	144 , 	23 , 	2 , 	29 , 	12 , 	-   , 	-   , 	49 , 	96 ," 	6,368 ",,,,,,,,,,,,,
LF, 	5 , 	10 , 	6 , 	8 , 	58 , 	7 , 	61 , 	170 , 	163 , 	10 , 	14 , 	6 , 	6 , 	4 , 	5 , 	2 , 	4 , 	4 , 	96 , 	39 , 	53 , 	17 , 	12 , 	68 , 	4 , 	858 , 	856 , 	254 , 	275 , 	78 , 	34 , 	20 , 	13 , 	15 , 	4 , 	1 , 	1 , 	8 , 	31 , 	7 , 	9 , 	82 , 	12 , 	1 , 	16 , 	5 , 	-   , 	-   , 	13 , 	15 ," 	3,440 ",,,,,,,,,,,,,
OR, 	7 , 	8 , 	7 , 	9 , 	44 , 	7 , 	40 , 	113 , 	123 , 	6 , 	20 , 	4 , 	9 , 	4 , 	4 , 	2 , 	2 , 	5 , 	29 , 	27 , 	35 , 	13 , 	19 , 	48 , 	3 , 	770 , 	701 , 	208 , 	229 , 	66 , 	35 , 	30 , 	9 , 	12 , 	1 , 	3 , 	2 , 	4 , 	11 , 	5 , 	7 , 	60 , 	12 , 	1 , 	10 , 	5 , 	-   , 	-   , 	8 , 	10 ," 	2,784 ",,,,,,,,,,,,,
RR, 	24 , 	31 , 	29 , 	15 , 	48 , 	12 , 	68 , 	207 , 	225 , 	28 , 	50 , 	21 , 	21 , 	10 , 	14 , 	6 , 	10 , 	14 , 	69 , 	110 , 	137 , 	61 , 	52 , 	21 , 	20 ," 	1,056 "," 	1,042 ", 	511 , 	616 , 	216 , 	101 , 	47 , 	43 , 	28 , 	3 , 	5 , 	7 , 	20 , 	35 , 	11 , 	13 , 	131 , 	26 , 	5 , 	15 , 	12 , 	-   , 	-   , 	17 , 	33 ," 	5,300 ",,,,,,,,,,,,,
OW, 	18 , 	26 , 	11 , 	14 , 	64 , 	23 , 	43 , 	61 , 	99 , 	29 , 	83 , 	66 , 	36 , 	31 , 	26 , 	12 , 	13 , 	10 , 	19 , 	11 , 	15 , 	4 , 	2 , 	21 , 	27 ," 	1,715 "," 	1,512 ", 	926 , 	856 , 	353 , 	190 , 	56 , 	59 , 	41 , 	14 , 	6 , 	26 , 	6 , 	12 , 	17 , 	26 , 	97 , 	38 , 	6 , 	6 , 	12 , 	-   , 	-   , 	8 , 	18 ," 	6,760 ",,,,,,,,,,,,,
EM, 	509 , 	989 , 	669 , 	675 , 	935 , 	861 ," 	1,406 "," 	2,079 "," 	1,742 "," 	1,239 "," 	1,107 ", 	589 , 	991 , 	879 , 	621 , 	539 , 	970 ," 	1,418 "," 	1,021 "," 	1,999 "," 	1,603 "," 	1,025 ", 	909 ," 	1,198 "," 	2,216 ", 	194 , 	114 , 	417 , 	599 ," 	1,160 "," 	1,912 "," 	1,275 "," 	1,594 "," 	1,376 ", 	911 , 	633 ," 	2,346 ", 	375 , 	599 , 	653 , 	586 , 	330 ," 	1,067 ", 	944 , 	119 , 	862 , 	-   , 	-   , 	152 , 	469 ," 	46,878 ",,,,,,,,,,,,,
MT, 	514 , 	890 , 	608 , 	554 , 	721 , 	770 ," 	1,237 "," 	1,641 "," 	1,189 "," 	1,147 ", 	976 , 	507 , 	861 , 	766 , 	579 , 	421 , 	772 ," 	1,048 ", 	854 ," 	1,707 "," 	1,262 ", 	771 , 	653 , 	952 ," 	1,719 ", 	136 , 	175 , 	155 , 	587 ," 	1,523 "," 	2,538 "," 	1,691 "," 	2,529 "," 	1,966 "," 	1,129 ", 	550 ," 	1,808 ", 	356 , 	540 , 	778 , 	824 , 	375 ," 	1,475 ", 	694 , 	75 , 	775 , 	-   , 	-   , 	124 , 	391 ," 	44,311 ",,,,,,,,,,,,,
PL, 	389 , 	631 , 	297 , 	269 , 	434 , 	328 , 	599 , 	793 , 	745 , 	553 , 	640 , 	317 , 	449 , 	431 , 	268 , 	198 , 	267 , 	285 , 	379 , 	478 , 	361 , 	200 , 	157 , 	392 , 	856 , 	625 , 	274 , 	135 , 	286 ," 	1,123 "," 	1,447 ", 	956 ," 	1,780 "," 	1,117 ", 	515 , 	205 , 	582 , 	152 , 	326 , 	388 , 	350 , 	790 , 	560 , 	203 , 	69 , 	228 , 	-   , 	-   , 	116 , 	240 ," 	23,182 ",,,,,,,,,,,,,
CC, 	336 , 	602 , 	359 , 	375 , 	466 , 	469 , 	794 , 	885 , 	723 , 	582 , 	715 , 	340 , 	460 , 	429 , 	272 , 	237 , 	297 , 	321 , 	419 , 	527 , 	386 , 	238 , 	195 , 	520 , 	846 , 	596 , 	569 , 	263 , 	87 , 	539 , 	920 , 	738 ," 	1,270 ", 	852 , 	493 , 	234 , 	653 , 	184 , 	310 , 	379 , 	352 , 	380 , 	601 , 	241 , 	39 , 	261 , 	-   , 	-   , 	88 , 	257 ," 	22,096 ",,,,,,,,,,,,,
16, 	178 , 	232 , 	111 , 	130 , 	252 , 	201 , 	362 , 	447 , 	311 , 	241 , 	297 , 	141 , 	142 , 	153 , 	113 , 	84 , 	87 , 	110 , 	127 , 	170 , 	116 , 	68 , 	56 , 	179 , 	338 ," 	1,185 "," 	1,642 "," 	1,326 ", 	628 , 	36 , 	192 , 	322 , 	615 , 	358 , 	170 , 	77 , 	222 , 	61 , 	120 , 	144 , 	126 , 	175 , 	268 , 	76 , 	15 , 	86 , 	-   , 	-   , 	47 , 	83 ," 	12,622 ",,,,,,,,,,,,,
24, 	182 , 	174 , 	65 , 	79 , 	197 , 	108 , 	187 , 	293 , 	268 , 	125 , 	196 , 	91 , 	94 , 	70 , 	52 , 	44 , 	40 , 	30 , 	70 , 	70 , 	60 , 	32 , 	32 , 	91 , 	202 ," 	1,629 "," 	2,173 "," 	1,736 ", 	982 , 	205 , 	46 , 	260 , 	495 , 	242 , 	131 , 	25 , 	67 , 	30 , 	82 , 	105 , 	105 , 	152 , 	215 , 	35 , 	13 , 	31 , 	-   , 	-   , 	20 , 	49 ," 	11,684 ",,,,,,,,,,,,,
GP, 	45 , 	67 , 	26 , 	29 , 	103 , 	29 , 	80 , 	152 , 	166 , 	50 , 	61 , 	44 , 	37 , 	31 , 	25 , 	15 , 	10 , 	11 , 	45 , 	51 , 	38 , 	20 , 	16 , 	42 , 	63 ," 	1,120 "," 	1,399 "," 	1,105 ", 	671 , 	330 , 	267 , 	27 , 	122 , 	64 , 	45 , 	13 , 	52 , 	18 , 	34 , 	27 , 	66 , 	101 , 	131 , 	29 , 	11 , 	15 , 	-   , 	-   , 	10 , 	32 ," 	6,945 ",,,,,,,,,,,,,
BP, 	61 , 	85 , 	30 , 	33 , 	76 , 	35 , 	74 , 	130 , 	156 , 	75 , 	77 , 	47 , 	54 , 	42 , 	32 , 	18 , 	15 , 	15 , 	40 , 	42 , 	39 , 	11 , 	8 , 	39 , 	78 ," 	1,294 "," 	1,697 "," 	2,164 "," 	1,122 ", 	553 , 	495 , 	123 , 	33 , 	95 , 	82 , 	20 , 	46 , 	13 , 	39 , 	67 , 	95 , 	125 , 	137 , 	24 , 	6 , 	14 , 	-   , 	-   , 	14 , 	35 ," 	9,605 ",,,,,,,,,,,,,
DC, 	60 , 	95 , 	36 , 	25 , 	80 , 	33 , 	71 , 	135 , 	192 , 	66 , 	83 , 	56 , 	73 , 	42 , 	47 , 	27 , 	33 , 	32 , 	60 , 	57 , 	47 , 	14 , 	11 , 	27 , 	50 ," 	1,309 "," 	1,696 "," 	1,321 ", 	822 , 	369 , 	280 , 	57 , 	118 , 	27 , 	37 , 	24 , 	75 , 	25 , 	47 , 	69 , 	116 , 	227 , 	218 , 	32 , 	8 , 	24 , 	-   , 	-   , 	15 , 	44 ," 	8,411 ",,,,,,,,,,,,,
CM, 	14 , 	23 , 	4 , 	4 , 	31 , 	8 , 	28 , 	77 , 	119 , 	9 , 	8 , 	5 , 	7 , 	8 , 	4 , 	4 , 	5 , 	4 , 	24 , 	9 , 	13 , 	5 , 	1 , 	3 , 	14 , 	870 ," 	1,009 ", 	592 , 	467 , 	170 , 	131 , 	42 , 	80 , 	29 , 	11 , 	4 , 	16 , 	4 , 	13 , 	18 , 	43 , 	139 , 	93 , 	2 , 	2 , 	4 , 	-   , 	-   , 	6 , 	17 ," 	4,194 ",,,,,,,,,,,,,
CV, 	3 , 	8 , 	6 , 	7 , 	47 , 	9 , 	25 , 	86 , 	108 , 	108 , 	47 , 	30 , 	40 , 	40 , 	15 , 	13 , 	16 , 	23 , 	5 , 	1 , 	4 , 	1 , 	2 , 	6 , 	8 , 	501 , 	540 , 	259 , 	268 , 	92 , 	27 , 	15 , 	22 , 	24 , 	4 , 	8 , 	88 , 	1 , 	1 , 	5 , 	5 , 	17 , 	6 , 	59 , 	5 , 	16 , 	-   , 	-   , 	1 , 	1 ," 	2,623 ",,,,,,,,,,,,,
ED, 	11 , 	22 , 	11 , 	13 , 	104 , 	25 , 	59 , 	229 , 	288 , 	173 , 	125 , 	87 , 	97 , 	133 , 	63 , 	35 , 	54 , 	45 , 	7 , 	3 , 	7 , 	1 , 	2 , 	8 , 	27 ," 	1,956 "," 	1,757 ", 	671 , 	728 , 	257 , 	80 , 	63 , 	56 , 	82 , 	16 , 	92 , 	33 , 	1 , 	2 , 	25 , 	11 , 	105 , 	15 , 	42 , 	51 , 	39 , 	-   , 	-   , 	3 , 	2 ," 	7,715 ",,,,,,,,,,,,,
NC, 	3 , 	5 , 	4 , 	4 , 	28 , 	7 , 	38 , 	115 , 	124 , 	6 , 	4 , 	6 , 	8 , 	6 , 	6 , 	1 , 	1 , 	3 , 	41 , 	34 , 	43 , 	7 , 	3 , 	19 , 	6 , 	288 , 	311 , 	165 , 	196 , 	65 , 	34 , 	15 , 	15 , 	23 , 	3 , 	1 , 	1 , 	7 , 	19 , 	9 , 	9 , 	42 , 	5 , 	1 , 	9 , 	3 , 	-   , 	-   , 	15 , 	17 ," 	1,774 ",,,,,,,,,,,,,
WP, 	16 , 	12 , 	7 , 	7 , 	67 , 	13 , 	133 , 	162 , 	222 , 	19 , 	21 , 	25 , 	14 , 	7 , 	18 , 	5 , 	7 , 	8 , 	141 , 	70 , 	106 , 	29 , 	16 , 	38 , 	14 , 	497 , 	457 , 	420 , 	390 , 	145 , 	103 , 	46 , 	51 , 	52 , 	14 , 	1 , 	4 , 	24 , 	21 , 	17 , 	23 , 	103 , 	15 , 	1 , 	12 , 	12 , 	-   , 	-   , 	16 , 	23 ," 	3,626 ",,,,,,,,,,,,,
SS, 	14 , 	31 , 	8 , 	8 , 	28 , 	11 , 	23 , 	66 , 	95 , 	12 , 	13 , 	13 , 	12 , 	11 , 	11 , 	6 , 	4 , 	3 , 	18 , 	24 , 	18 , 	6 , 	4 , 	11 , 	23 , 	625 , 	714 , 	433 , 	374 , 	143 , 	105 , 	31 , 	74 , 	62 , 	16 , 	5 , 	26 , 	8 , 	19 , 	15 , 	32 , 	64 , 	70 , 	5 , 	3 , 	2 , 	-   , 	-   , 	7 , 	20 ," 	3,327 ",,,,,,,,,,,,,
SB, 	25 , 	36 , 	13 , 	8 , 	29 , 	15 , 	24 , 	62 , 	80 , 	15 , 	22 , 	16 , 	12 , 	10 , 	11 , 	6 , 	4 , 	8 , 	22 , 	22 , 	19 , 	8 , 	7 , 	12 , 	27 , 	590 , 	744 , 	408 , 	365 , 	136 , 	113 , 	67 , 	104 , 	123 , 	38 , 	6 , 	10 , 	9 , 	24 , 	34 , 	15 , 	56 , 	46 , 	4 , 	4 , 	4 , 	-   , 	-   , 	10 , 	24 ," 	3,447 ",,,,,,,,,,,,,
SO, 	48 , 	108 , 	56 , 	70 , 	103 , 	48 , 	94 , 	88 , 	106 , 	31 , 	52 , 	31 , 	46 , 	28 , 	20 , 	19 , 	19 , 	23 , 	126 , 	147 , 	133 , 	83 , 	66 , 	108 , 	107 , 	293 , 	345 , 	527 , 	299 , 	137 , 	117 , 	82 , 	124 , 	191 , 	132 , 	15 , 	88 , 	42 , 	97 , 	51 , 	43 , 	51 , 	182 , 	27 , 	10 , 	14 , 	-   , 	-   , 	21 , 	91 ," 	4,742 ",,,,,,,,,,,,,
MB, 	23 , 	68 , 	30 , 	32 , 	117 , 	35 , 	61 , 	127 , 	137 , 	16 , 	22 , 	8 , 	11 , 	9 , 	5 , 	5 , 	2 , 	3 , 	23 , 	22 , 	20 , 	10 , 	11 , 	22 , 	41 , 	960 ," 	1,255 ", 	561 , 	543 , 	245 , 	191 , 	128 , 	144 , 	208 , 	95 , 	6 , 	14 , 	6 , 	14 , 	61 , 	36 , 	225 , 	41 , 	7 , 	3 , 	1 , 	-   , 	-   , 	4 , 	15 ," 	5,625 ",,,,,,,,,,,,,
WD, 	7 , 	11 , 	8 , 	4 , 	39 , 	10 , 	25 , 	114 , 	135 , 	102 , 	60 , 	37 , 	52 , 	65 , 	31 , 	19 , 	26 , 	20 , 	2 , 	5 , 	2 , 	0 , 	1 , 	5 , 	6 , 	829 , 	738 , 	272 , 	290 , 	98 , 	41 , 	35 , 	30 , 	32 , 	3 , 	65 , 	44 , 	1 , 	2 , 	7 , 	4 , 	35 , 	9 , 	16 , 	22 , 	14 , 	-   , 	-   , 	1 , 	2 ," 	3,377 ",,,,,,,,,,,,,
OA, 	8 , 	25 , 	22 , 	22 , 	41 , 	16 , 	21 , 	31 , 	44 , 	13 , 	8 , 	15 , 	6 , 	4 , 	7 , 	5 , 	10 , 	11 , 	23 , 	31 , 	25 , 	14 , 	9 , 	9 , 	5 , 	127 , 	104 , 	60 , 	49 , 	17 , 	12 , 	9 , 	6 , 	8 , 	2 , 	5 , 	41 , 	7 , 	14 , 	2 , 	4 , 	14 , 	3 , 	20 , 	7 , 	8 , 	-   , 	-   , 	3 , 	13 , 	960 ,,,,,,,,,,,,,
WS, 	18 , 	41 , 	24 , 	24 , 	141 , 	30 , 	63 , 	215 , 	200 , 	89 , 	74 , 	45 , 	76 , 	67 , 	112 , 	86 , 	94 , 	90 , 	15 , 	15 , 	13 , 	5 , 	6 , 	14 , 	15 , 	736 , 	754 , 	253 , 	269 , 	96 , 	33 , 	17 , 	17 , 	28 , 	3 , 	16 , 	38 , 	4 , 	11 , 	3 , 	3 , 	24 , 	1 , 	13 , 	8 , 	25 , 	-   , 	-   , 	6 , 	11 ," 	3,938 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
