Exit stations,Entry stations->,,TOTAL,,,Jan 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
CL," 	1,522 "," 	2,109 ", 	681 , 	629 ," 	3,006 "," 	1,329 "," 	2,945 "," 	3,632 "," 	5,488 "," 	3,593 "," 	4,660 ", 	501 ," 	2,184 "," 	2,785 "," 	2,540 "," 	1,516 "," 	1,263 "," 	1,045 ", 	840 , 	641 , 	460 , 	134 , 	139 , 	590 ," 	1,721 "," 	10,578 "," 	9,990 "," 	9,173 "," 	8,432 "," 	3,779 "," 	2,405 "," 	1,020 "," 	1,343 "," 	1,347 ", 	235 , 	716 ," 	2,025 ", 	215 , 	681 , 	307 , 	393 , 	858 , 	212 , 	857 , 	545 ," 	1,215 ", 	-   , 	-   , 	474 , 	817 ," 	103,570 ",,,,,,,,,,,,,
SL, 	930 ," 	1,361 ", 	654 , 	818 ," 	3,993 "," 	1,269 "," 	2,761 "," 	5,371 "," 	7,930 "," 	7,170 "," 	5,609 "," 	2,321 ", 	393 ," 	2,722 "," 	3,513 "," 	1,574 "," 	1,801 "," 	2,289 ", 	581 , 	471 , 	512 , 	174 , 	201 , 	499 , 	968 ," 	17,464 "," 	18,265 "," 	14,632 "," 	12,774 "," 	3,987 "," 	2,395 ", 	968 ," 	1,569 "," 	1,629 ", 	217 ," 	1,274 "," 	2,461 ", 	196 , 	352 , 	340 , 	294 ," 	1,456 ", 	295 ," 	1,301 ", 	220 ," 	1,793 ", 	-   , 	-   , 	164 , 	405 ," 	140,336 ",,,,,,,,,,,,,
BF, 	561 , 	845 , 	400 , 	441 ," 	2,755 ", 	760 ," 	2,129 "," 	5,193 "," 	7,204 "," 	5,788 "," 	4,848 "," 	2,793 "," 	2,583 ", 	464 ," 	2,229 "," 	1,567 "," 	1,952 "," 	3,250 ", 	404 , 	208 , 	268 , 	80 , 	102 , 	344 , 	929 ," 	15,908 "," 	15,716 "," 	14,155 "," 	11,409 "," 	3,930 "," 	1,919 ", 	898 ," 	1,203 "," 	1,113 ", 	278 , 	984 ," 	3,041 ", 	141 , 	198 , 	246 , 	288 , 	860 , 	254 ," 	1,751 ", 	146 ," 	1,766 ", 	-   , 	-   , 	83 , 	197 ," 	124,581 ",,,,,,,,,,,,,
HY, 	766 ," 	1,400 ", 	531 , 	636 ," 	2,819 ", 	930 ," 	2,229 "," 	4,623 "," 	6,099 "," 	3,254 "," 	4,501 "," 	2,703 "," 	3,595 "," 	2,289 ", 	407 ," 	2,122 "," 	3,785 "," 	4,638 ", 	590 , 	316 , 	411 , 	139 , 	103 , 	376 , 	716 ," 	10,940 "," 	11,267 "," 	8,185 "," 	6,717 "," 	2,715 "," 	1,410 ", 	685 , 	820 , 	930 , 	122 ," 	1,169 "," 	1,555 ", 	170 , 	398 , 	274 , 	303 , 	632 , 	168 , 	798 , 	259 ," 	2,864 ", 	-   , 	-   , 	203 , 	467 ," 	103,029 ",,,,,,,,,,,,,
SH, 	453 , 	523 , 	167 , 	250 ," 	1,493 ", 	429 ," 	1,078 "," 	3,087 "," 	3,790 "," 	1,698 "," 	1,832 "," 	1,380 "," 	1,540 "," 	1,552 "," 	1,800 ", 	314 ," 	1,469 "," 	2,089 ", 	261 , 	160 , 	199 , 	48 , 	40 , 	152 , 	312 ," 	9,435 "," 	8,489 "," 	5,861 "," 	6,003 "," 	2,025 "," 	1,145 ", 	433 , 	435 , 	685 , 	154 , 	362 , 	818 , 	29 , 	186 , 	148 , 	165 , 	510 , 	107 , 	496 , 	181 ," 	2,401 ", 	-   , 	-   , 	62 , 	110 ," 	66,356 ",,,,,,,,,,,,,
UC, 	485 , 	651 , 	418 , 	461 ," 	2,907 ", 	866 ," 	1,726 "," 	4,631 "," 	5,212 "," 	2,639 "," 	2,025 "," 	1,374 "," 	1,797 "," 	2,081 "," 	3,762 "," 	1,499 ", 	489 ," 	2,437 ", 	376 , 	326 , 	394 , 	100 , 	78 , 	245 , 	275 ," 	18,256 "," 	16,503 "," 	8,302 "," 	7,679 "," 	2,355 "," 	1,104 ", 	320 , 	479 , 	849 , 	128 , 	308 ," 	1,308 ", 	34 , 	173 , 	136 , 	107 , 	636 , 	79 , 	595 , 	371 ," 	2,489 ", 	-   , 	-   , 	61 , 	263 ," 	99,789 ",,,,,,,,,,,,,
FM, 	552 , 	811 , 	607 , 	467 ," 	2,835 ", 	751 ," 	1,791 "," 	5,489 "," 	6,076 "," 	2,380 "," 	2,282 "," 	1,235 "," 	2,247 "," 	2,696 "," 	4,762 "," 	2,350 "," 	5,232 ", 	767 , 	413 , 	307 , 	212 , 	104 , 	131 , 	341 , 	306 ," 	27,396 "," 	22,529 "," 	8,870 "," 	8,068 "," 	2,819 ", 	873 , 	377 , 	476 , 	760 , 	136 , 	540 ," 	1,138 ", 	79 , 	228 , 	90 , 	178 , 	913 , 	101 , 	525 , 	413 ," 	2,323 ", 	-   , 	-   , 	125 , 	230 ," 	124,331 ",,,,,,,,,,,,,
CN, 	577 , 	731 , 	373 , 	473 ," 	2,294 ", 	530 ," 	3,145 "," 	6,585 "," 	6,804 ", 	704 , 	941 , 	875 , 	578 , 	428 , 	674 , 	268 , 	402 , 	418 , 	784 ," 	2,399 "," 	5,211 "," 	1,964 ", 	855 ," 	1,818 ", 	504 ," 	17,897 "," 	17,900 "," 	11,759 "," 	11,064 "," 	3,423 "," 	2,026 "," 	1,303 "," 	1,177 "," 	1,400 ", 	553 , 	93 , 	234 ," 	1,162 "," 	3,699 ", 	444 , 	584 ," 	3,487 ", 	629 , 	110 , 	686 , 	404 , 	-   , 	-   ," 	2,132 "," 	2,609 "," 	125,110 ",,,,,,,,,,,,,
PH, 	379 , 	496 , 	483 , 	504 ," 	3,096 ", 	608 ," 	3,797 "," 	8,440 "," 	10,144 ", 	577 , 	469 , 	602 , 	461 , 	278 , 	347 , 	152 , 	286 , 	329 ," 	2,311 ", 	769 ," 	2,819 ", 	939 , 	800 ," 	2,838 ", 	392 ," 	35,961 "," 	36,959 "," 	15,683 "," 	14,958 "," 	4,741 "," 	1,972 "," 	2,145 "," 	1,191 "," 	1,394 ", 	276 , 	63 , 	121 , 	911 ," 	1,806 ", 	534 , 	647 ," 	4,454 ", 	611 , 	89 , 	992 , 	392 , 	-   , 	-   , 	837 ," 	1,410 "," 	170,463 ",,,,,,,,,,,,,
WC, 	513 , 	664 , 	623 , 	544 ," 	2,607 ", 	502 ," 	3,606 "," 	7,386 "," 	7,691 ", 	602 , 	952 , 	501 , 	561 , 	287 , 	399 , 	197 , 	347 , 	247 ," 	5,862 "," 	3,052 ", 	731 ," 	1,404 ", 	967 ," 	3,447 ", 	382 ," 	30,522 "," 	29,599 "," 	12,523 "," 	11,202 "," 	3,472 "," 	1,671 "," 	1,202 "," 	1,050 "," 	1,214 ", 	322 , 	88 , 	134 ," 	1,078 "," 	2,781 ", 	507 , 	551 ," 	4,204 ", 	562 , 	45 , 	813 , 	319 , 	-   , 	-   ," 	1,204 "," 	2,346 "," 	151,483 ",,,,,,,,,,,,,
LF, 	133 , 	244 , 	166 , 	208 ," 	1,412 ", 	197 ," 	1,436 "," 	3,812 "," 	3,693 ", 	238 , 	355 , 	175 , 	147 , 	99 , 	112 , 	48 , 	89 , 	103 ," 	2,520 "," 	1,010 "," 	1,330 ", 	440 , 	299 ," 	1,713 ", 	115 ," 	19,395 "," 	18,925 "," 	6,791 "," 	6,703 "," 	1,923 ", 	857 , 	518 , 	312 , 	371 , 	89 , 	22 , 	32 , 	224 , 	801 , 	158 , 	228 ," 	2,362 ", 	305 , 	15 , 	478 , 	129 , 	-   , 	-   , 	336 , 	362 ," 	81,430 ",,,,,,,,,,,,,
OR, 	187 , 	211 , 	187 , 	207 ," 	1,128 ", 	169 , 	960 ," 	2,572 "," 	2,845 ", 	169 , 	489 , 	127 , 	201 , 	99 , 	85 , 	42 , 	60 , 	125 , 	742 , 	683 , 	947 , 	346 , 	460 ," 	1,199 ", 	80 ," 	17,553 "," 	15,584 "," 	5,669 "," 	5,529 "," 	1,665 ", 	902 , 	687 , 	247 , 	303 , 	43 , 	64 , 	45 , 	103 , 	267 , 	123 , 	153 ," 	1,707 ", 	281 , 	21 , 	295 , 	142 , 	-   , 	-   , 	197 , 	241 ," 	66,141 ",,,,,,,,,,,,,
RR, 	646 , 	850 , 	764 , 	411 ," 	1,215 ", 	328 ," 	1,747 "," 	5,059 "," 	5,594 ", 	683 ," 	1,314 ", 	544 , 	528 , 	272 , 	355 , 	144 , 	263 , 	345 ," 	1,761 "," 	2,706 "," 	3,427 "," 	1,569 "," 	1,264 ", 	607 , 	578 ," 	24,688 "," 	23,769 "," 	13,863 "," 	15,031 "," 	5,661 "," 	2,927 "," 	1,303 "," 	1,090 ", 	752 , 	99 , 	121 , 	190 , 	481 , 	838 , 	271 , 	318 ," 	4,074 ", 	698 , 	127 , 	470 , 	340 , 	-   , 	-   , 	394 , 	798 ," 	131,277 ",,,,,,,,,,,,,
OW, 	455 , 	696 , 	273 , 	361 ," 	1,686 ", 	607 ," 	1,113 "," 	1,631 "," 	2,509 ", 	722 ," 	2,083 "," 	1,636 ", 	895 , 	810 , 	630 , 	284 , 	319 , 	244 , 	459 , 	299 , 	381 , 	100 , 	56 , 	559 , 	784 ," 	40,474 "," 	35,361 "," 	26,404 "," 	21,359 "," 	9,415 "," 	5,302 "," 	1,477 "," 	1,546 "," 	1,082 ", 	367 , 	147 , 	646 , 	144 , 	312 , 	414 , 	659 ," 	2,861 ", 	909 , 	172 , 	186 , 	311 , 	-   , 	-   , 	191 , 	462 ," 	169,793 ",,,,,,,,,,,,,
EM," 	12,223 "," 	23,371 "," 	15,755 "," 	16,272 "," 	23,709 "," 	20,054 "," 	33,091 "," 	47,772 "," 	40,607 "," 	28,295 "," 	25,994 "," 	13,738 "," 	22,813 "," 	20,070 "," 	14,098 "," 	12,042 "," 	21,627 "," 	31,397 "," 	23,033 "," 	44,250 "," 	36,417 "," 	23,148 "," 	20,705 "," 	28,276 "," 	53,102 "," 	4,977 "," 	2,663 "," 	10,126 "," 	13,558 "," 	27,070 "," 	43,828 "," 	28,968 "," 	36,370 "," 	31,208 "," 	19,946 "," 	14,247 "," 	52,946 "," 	8,433 "," 	13,581 "," 	14,399 "," 	13,059 "," 	9,150 "," 	23,710 "," 	21,088 "," 	3,222 "," 	19,552 ", 	-   , 	-   ," 	3,474 "," 	10,615 "," 	1,078,049 ",,,,,,,,,,,,,
MT," 	11,972 "," 	20,501 "," 	14,003 "," 	12,999 "," 	18,009 "," 	17,520 "," 	28,559 "," 	37,339 "," 	27,692 "," 	26,003 "," 	22,449 "," 	11,532 "," 	19,686 "," 	17,667 "," 	12,865 "," 	9,400 "," 	17,214 "," 	23,009 "," 	19,019 "," 	37,344 "," 	28,048 "," 	17,174 "," 	14,542 "," 	21,858 "," 	40,446 "," 	3,142 "," 	4,230 "," 	3,619 "," 	13,005 "," 	35,074 "," 	57,214 "," 	38,079 "," 	59,443 "," 	44,277 "," 	24,770 "," 	12,342 "," 	40,007 "," 	7,876 "," 	12,066 "," 	17,042 "," 	18,145 "," 	10,097 "," 	32,309 "," 	15,385 "," 	1,934 "," 	17,248 ", 	-   , 	-   ," 	2,804 "," 	8,727 "," 	1,005,685 ",,,,,,,,,,,,,
PL," 	10,170 "," 	16,746 "," 	8,043 "," 	7,275 "," 	12,709 "," 	8,610 "," 	15,875 "," 	19,995 "," 	19,414 "," 	14,104 "," 	16,868 "," 	8,200 "," 	11,521 "," 	11,239 "," 	6,772 "," 	4,995 "," 	6,815 "," 	7,278 "," 	9,737 "," 	11,973 "," 	9,679 "," 	5,434 "," 	4,430 "," 	10,725 "," 	24,691 "," 	14,706 "," 	6,153 "," 	4,117 "," 	7,207 "," 	32,062 "," 	40,475 "," 	25,905 "," 	47,335 "," 	31,440 "," 	13,073 "," 	5,305 "," 	15,302 "," 	3,812 "," 	8,439 "," 	9,921 "," 	9,149 "," 	23,336 "," 	14,657 "," 	5,297 "," 	1,983 "," 	5,974 ", 	-   , 	-   ," 	2,790 "," 	5,985 "," 	617,721 ",,,,,,,,,,,,,
CC," 	7,991 "," 	14,072 "," 	8,548 "," 	9,251 "," 	11,860 "," 	11,087 "," 	18,960 "," 	21,054 "," 	17,234 "," 	13,600 "," 	17,002 "," 	7,995 "," 	10,709 "," 	9,915 "," 	6,205 "," 	5,374 "," 	6,795 "," 	7,511 "," 	9,693 "," 	12,245 "," 	9,421 "," 	6,007 "," 	4,911 "," 	12,904 "," 	21,190 "," 	13,646 "," 	12,609 "," 	6,703 "," 	2,521 "," 	14,488 "," 	23,435 "," 	17,833 "," 	29,820 "," 	20,939 "," 	11,379 "," 	5,462 "," 	15,593 "," 	4,205 "," 	7,099 "," 	8,829 "," 	8,464 "," 	11,218 "," 	14,825 "," 	5,886 "," 	1,113 "," 	6,158 ", 	-   , 	-   ," 	1,978 "," 	5,824 "," 	531,561 ",,,,,,,,,,,,,
16," 	4,415 "," 	5,522 "," 	2,819 "," 	3,482 "," 	6,727 "," 	5,170 "," 	9,276 "," 	11,421 "," 	7,865 "," 	5,959 "," 	7,251 "," 	3,423 "," 	3,352 "," 	3,599 "," 	2,572 "," 	1,942 "," 	2,062 "," 	2,540 "," 	2,967 "," 	3,930 "," 	2,888 "," 	1,699 "," 	1,470 "," 	4,777 "," 	9,282 "," 	27,523 "," 	37,307 "," 	36,870 "," 	16,679 "," 	1,292 "," 	5,344 "," 	8,447 "," 	15,348 "," 	9,307 "," 	4,175 "," 	1,830 "," 	5,187 "," 	1,412 "," 	2,816 "," 	3,550 "," 	3,297 "," 	5,363 "," 	6,736 "," 	1,790 ", 	467 ," 	2,065 ", 	-   , 	-   ," 	1,070 "," 	1,909 "," 	316,194 ",,,,,,,,,,,,,
24," 	4,628 "," 	4,442 "," 	1,764 "," 	2,223 "," 	5,204 "," 	2,994 "," 	5,194 "," 	7,621 "," 	6,692 "," 	3,299 "," 	5,081 "," 	2,278 "," 	2,290 "," 	1,732 "," 	1,349 "," 	1,067 ", 	972 , 	808 ," 	1,783 "," 	1,773 "," 	1,607 ", 	869 , 	854 ," 	2,653 "," 	5,726 "," 	37,681 "," 	49,220 "," 	47,802 "," 	25,082 "," 	5,573 "," 	1,572 "," 	7,045 "," 	12,704 "," 	6,851 "," 	3,510 ", 	653 ," 	1,738 ", 	740 ," 	2,010 "," 	2,740 "," 	2,996 "," 	4,891 "," 	5,459 ", 	854 , 	463 , 	797 , 	-   , 	-   , 	491 ," 	1,165 "," 	296,940 ",,,,,,,,,,,,,
GP," 	1,131 "," 	1,688 ", 	677 , 	821 ," 	2,661 ", 	816 ," 	2,021 "," 	3,641 "," 	3,922 "," 	1,259 "," 	1,476 "," 	1,061 ", 	918 , 	777 , 	600 , 	370 , 	277 , 	297 ," 	1,130 "," 	1,223 ", 	972 , 	506 , 	397 ," 	1,206 "," 	1,663 "," 	25,609 "," 	31,382 "," 	29,993 "," 	15,982 "," 	8,512 "," 	7,147 ", 	844 ," 	2,899 "," 	1,679 "," 	1,192 ", 	349 ," 	1,275 ", 	422 , 	848 , 	699 ," 	1,750 "," 	3,097 "," 	3,135 ", 	687 , 	312 , 	390 , 	-   , 	-   , 	234 , 	728 ," 	170,675 ",,,,,,,,,,,,,
BP," 	1,484 "," 	2,060 ", 	755 , 	804 ," 	1,829 ", 	844 ," 	1,796 "," 	3,033 "," 	3,755 "," 	1,815 "," 	1,906 "," 	1,169 "," 	1,283 "," 	1,067 ", 	766 , 	428 , 	390 , 	392 , 	972 , 	975 , 	952 , 	265 , 	211 , 	967 ," 	1,954 "," 	29,644 "," 	38,701 "," 	58,480 "," 	26,325 "," 	13,773 "," 	12,440 "," 	2,946 "," 	1,021 "," 	2,372 "," 	2,059 ", 	502 ," 	1,114 ", 	303 , 	933 ," 	1,616 "," 	2,624 "," 	3,763 "," 	3,415 ", 	562 , 	200 , 	380 , 	-   , 	-   , 	330 , 	829 ," 	236,204 ",,,,,,,,,,,,,
DC," 	1,478 "," 	2,275 ", 	870 , 	652 ," 	2,048 ", 	828 ," 	1,782 "," 	3,171 "," 	4,428 "," 	1,569 "," 	1,982 "," 	1,310 "," 	1,720 "," 	1,045 "," 	1,059 ", 	646 , 	829 , 	797 ," 	1,384 "," 	1,320 "," 	1,171 ", 	334 , 	276 , 	715 ," 	1,341 "," 	29,962 "," 	38,122 "," 	37,014 "," 	19,858 "," 	9,687 "," 	7,579 "," 	1,565 "," 	2,874 ", 	789 , 	955 , 	584 ," 	1,834 ", 	600 ," 	1,136 "," 	1,634 "," 	3,164 "," 	6,928 "," 	5,234 ", 	768 , 	263 , 	603 , 	-   , 	-   , 	346 ," 	1,040 "," 	207,569 ",,,,,,,,,,,,,
CM, 	354 , 	617 , 	114 , 	120 , 	733 , 	194 , 	672 ," 	1,718 "," 	2,693 ", 	231 , 	238 , 	139 , 	197 , 	233 , 	119 , 	119 , 	145 , 	90 , 	586 , 	246 , 	342 , 	123 , 	41 , 	111 , 	365 ," 	19,017 "," 	22,042 "," 	15,191 "," 	10,726 "," 	4,184 "," 	3,378 "," 	1,105 "," 	2,004 ", 	802 , 	303 , 	88 , 	385 , 	94 , 	370 , 	446 ," 	1,172 "," 	4,193 "," 	2,156 ", 	51 , 	50 , 	92 , 	-   , 	-   , 	163 , 	429 ," 	98,981 ",,,,,,,,,,,,,
CV, 	95 , 	207 , 	163 , 	162 ," 	1,127 ", 	228 , 	600 ," 	1,933 "," 	2,400 "," 	2,714 "," 	1,272 ", 	782 ," 	1,050 "," 	1,081 ", 	398 , 	335 , 	400 , 	565 , 	128 , 	41 , 	92 , 	26 , 	70 , 	156 , 	206 ," 	11,326 "," 	12,044 "," 	6,682 "," 	6,144 "," 	2,168 ", 	705 , 	396 , 	545 , 	597 , 	104 , 	238 ," 	2,207 ", 	38 , 	28 , 	107 , 	140 , 	487 , 	153 ," 	1,710 ", 	166 , 	390 , 	-   , 	-   , 	22 , 	43 ," 	62,671 ",,,,,,,,,,,,,
ED, 	287 , 	545 , 	305 , 	318 ," 	2,574 ", 	609 ," 	1,380 "," 	5,061 "," 	6,303 "," 	4,271 "," 	3,117 "," 	2,172 "," 	2,327 "," 	3,309 "," 	1,496 ", 	867 ," 	1,341 "," 	1,144 ", 	190 , 	105 , 	185 , 	26 , 	44 , 	225 , 	670 ," 	44,436 "," 	38,766 "," 	17,762 "," 	16,851 "," 	5,959 "," 	2,010 "," 	1,518 "," 	1,377 "," 	1,970 ", 	375 ," 	2,291 ", 	867 , 	23 , 	85 , 	573 , 	301 ," 	3,118 ", 	395 ," 	1,099 "," 	1,586 "," 	1,037 ", 	-   , 	-   , 	83 , 	61 ," 	181,414 ",,,,,,,,,,,,,
