Exit stations,Entry stations->,,SATURDAY,,,Oct 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
LF, 	7 , 	8 , 	8 , 	7 , 	149 , 	12 , 	21 , 	15 , 	33 , 	7 , 	26 , 	28 , 	5 , 	7 , 	5 , 	5 , 	3 , 	7 , 	93 , 	35 , 	63 , 	6 , 	18 , 	138 , 	2 , 	259 , 	128 , 	342 , 	225 , 	67 , 	33 , 	9 , 	9 , 	10 , 	2 , 	1 , 	1 , 	9 , 	21 , 	3 , 	4 , 	43 , 	7 ," 	1,877 ",,,CM line," 	41,476 "," 	4,329 "," 	7,628 ",,,,,
OR, 	6 , 	10 , 	5 , 	6 , 	105 , 	6 , 	15 , 	18 , 	31 , 	7 , 	18 , 	15 , 	6 , 	5 , 	3 , 	4 , 	4 , 	3 , 	33 , 	18 , 	48 , 	20 , 	7 , 	105 , 	3 , 	221 , 	120 , 	285 , 	166 , 	47 , 	18 , 	12 , 	4 , 	9 , 	4 , 	1 , 	3 , 	4 , 	18 , 	2 , 	3 , 	38 , 	7 ," 	1,457 ",,,RM line," 	19,552 "," 	5,612 "," 	5,313 "," 	5,911 ",,,,
RR, 	16 , 	19 , 	32 , 	21 , 	84 , 	21 , 	54 , 	64 , 	64 , 	25 , 	39 , 	36 , 	15 , 	12 , 	12 , 	3 , 	9 , 	23 , 	63 , 	111 , 	192 , 	148 , 	102 , 	14 , 	16 , 	422 , 	302 , 	744 , 	473 , 	234 , 	125 , 	33 , 	17 , 	24 , 	6 , 	5 , 	10 , 	8 , 	47 , 	3 , 	3 , 	77 , 	20 ," 	3,746 ",,,WP line," 	17,745 "," 	2,299 "," 	3,547 "," 	2,898 "," 	4,016 ",,,
OW, 	27 , 	26 , 	8 , 	11 , 	65 , 	36 , 	53 , 	33 , 	79 , 	22 , 	95 , 	76 , 	21 , 	33 , 	22 , 	9 , 	11 , 	15 , 	11 , 	7 , 	10 , 	3 , 	4 , 	13 , 	7 , 	393 , 	303 , 	834 , 	348 , 	195 , 	110 , 	32 , 	34 , 	28 , 	5 , 	6 , 	20 , 	2 , 	25 , 	8 , 	8 , 	26 , 	12 ," 	3,082 ",,,FT/ED line," 	22,646 "," 	6,160 "," 	4,900 "," 	7,207 "," 	2,231 "," 	8,737 ",,
EM, 	126 , 	351 , 	227 , 	304 ," 	1,043 ", 	255 , 	493 , 	255 , 	399 , 	299 , 	355 , 	274 , 	246 , 	235 , 	175 , 	129 , 	182 , 	494 , 	280 , 	401 , 	527 , 	344 , 	271 , 	557 , 	468 , 	72 , 	66 , 	461 , 	259 , 	662 , 	694 , 	365 , 	587 , 	375 , 	162 , 	234 , 	909 , 	117 , 	292 , 	130 , 	135 , 	526 , 	426 ," 	15,157 ",,,SFIA," 	11,803 ", 	685 ," 	4,611 "," 	1,344 "," 	1,321 "," 	1,157 ", 	845 ," 	214,158 "
MT, 	97 , 	263 , 	157 , 	236 , 	657 , 	183 , 	351 , 	197 , 	317 , 	270 , 	272 , 	181 , 	167 , 	171 , 	101 , 	62 , 	106 , 	216 , 	127 , 	202 , 	257 , 	136 , 	119 , 	345 , 	350 , 	56 , 	44 , 	114 , 	167 , 	673 , 	688 , 	544 ," 	1,632 ", 	315 , 	150 , 	116 , 	347 , 	58 , 	155 , 	91 , 	93 , 	305 , 	226 ," 	11,311 ",,,,,,,,,,,
PL, 	220 , 	619 , 	345 , 	414 ," 	1,785 ", 	382 , 	716 , 	398 , 	638 , 	548 , 	634 , 	486 , 	358 , 	356 , 	221 , 	169 , 	232 , 	576 , 	302 , 	385 , 	552 , 	336 , 	279 , 	718 , 	834 , 	453 , 	108 , 	170 , 	402 ," 	2,053 "," 	2,170 "," 	1,288 "," 	2,491 "," 	1,221 ", 	411 , 	244 ," 	1,156 ", 	142 , 	348 , 	332 , 	307 ," 	1,471 ", 	832 ," 	28,099 ",,,,,,,,,,,
CC, 	101 , 	259 , 	198 , 	316 ," 	1,143 ", 	346 , 	490 , 	251 , 	284 , 	236 , 	384 , 	199 , 	162 , 	179 , 	115 , 	74 , 	81 , 	272 , 	183 , 	232 , 	325 , 	236 , 	178 , 	436 , 	336 , 	236 , 	164 , 	431 , 	119 ," 	1,049 "," 	1,153 ", 	517 ," 	1,032 ", 	633 , 	241 , 	145 , 	550 , 	111 , 	175 , 	173 , 	192 , 	480 , 	635 ," 	15,052 ",,,,,,,,,,,
16, 	77 , 	136 , 	90 , 	183 , 	408 , 	195 , 	347 , 	167 , 	154 , 	166 , 	236 , 	90 , 	74 , 	71 , 	70 , 	33 , 	57 , 	148 , 	81 , 	112 , 	132 , 	80 , 	57 , 	272 , 	206 , 	529 , 	483 ," 	2,144 "," 	1,130 ", 	54 , 	359 , 	379 , 	722 , 	372 , 	134 , 	60 , 	209 , 	32 , 	99 , 	93 , 	117 , 	149 , 	290 ," 	10,993 ",,,,,,,,,,,
24, 	85 , 	120 , 	48 , 	80 , 	265 , 	109 , 	161 , 	99 , 	88 , 	79 , 	154 , 	74 , 	51 , 	36 , 	38 , 	27 , 	22 , 	47 , 	52 , 	46 , 	53 , 	35 , 	23 , 	128 , 	124 , 	572 , 	478 ," 	2,370 "," 	1,155 ", 	322 , 	59 , 	252 , 	662 , 	300 , 	137 , 	26 , 	66 , 	20 , 	65 , 	83 , 	147 , 	127 , 	215 ," 	9,093 ",,,,,,,,,,,
GP, 	18 , 	31 , 	19 , 	28 , 	138 , 	20 , 	33 , 	38 , 	42 , 	27 , 	35 , 	53 , 	18 , 	18 , 	17 , 	6 , 	8 , 	20 , 	16 , 	19 , 	29 , 	11 , 	12 , 	35 , 	32 , 	319 , 	277 ," 	1,527 ", 	450 , 	332 , 	246 , 	39 , 	116 , 	61 , 	45 , 	9 , 	37 , 	3 , 	32 , 	23 , 	51 , 	80 , 	62 ," 	4,429 ",,,,,,,,,,,
BP, 	33 , 	47 , 	14 , 	25 , 	80 , 	24 , 	36 , 	28 , 	58 , 	35 , 	63 , 	66 , 	22 , 	21 , 	20 , 	22 , 	16 , 	21 , 	25 , 	17 , 	22 , 	8 , 	5 , 	21 , 	42 , 	502 , 	536 ," 	3,495 ", 	904 , 	679 , 	621 , 	125 , 	72 , 	99 , 	106 , 	9 , 	31 , 	7 , 	41 , 	50 , 	103 , 	84 , 	80 ," 	8,309 ",,,,,,,,,,,
