Exit stations,Entry stations->,,SUNDAY,,,Jan 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	58 , 	61 , 	44 , 	42 , 	134 , 	75 , 	83 , 	69 , 	72 , 	95 , 	13 , 	116 , 	97 , 	170 , 	102 , 	38 , 	38 , 	64 , 	30 , 	15 , 	25 , 	9 , 	12 , 	30 , 	63 , 	177 , 	133 , 	493 , 	241 , 	128 , 	124 , 	26 , 	46 , 	32 , 	9 , 	36 , 	57 , 	5 , 	43 , 	5 , 	10 , 	42 , 	13 , 	35 ," 	3,206 ",,,OAK," 	5,335 ", 	845 ," 	1,705 "," 	1,648 ", 	769 ," 	1,865 ", 	419 ," 	12,585 "
CL, 	46 , 	54 , 	20 , 	28 , 	70 , 	42 , 	73 , 	69 , 	86 , 	54 , 	105 , 	16 , 	53 , 	96 , 	86 , 	40 , 	35 , 	59 , 	27 , 	20 , 	20 , 	6 , 	7 , 	14 , 	46 , 	131 , 	87 , 	294 , 	126 , 	46 , 	47 , 	19 , 	24 , 	20 , 	6 , 	22 , 	70 , 	7 , 	65 , 	7 , 	8 , 	32 , 	10 , 	33 ," 	2,220 ",,,CM line," 	11,360 "," 	1,658 "," 	4,354 "," 	1,375 ", 	900 ," 	1,301 "," 	1,866 "," 	22,814 "
SL, 	16 , 	28 , 	11 , 	18 , 	54 , 	24 , 	39 , 	29 , 	64 , 	76 , 	101 , 	53 , 	4 , 	73 , 	61 , 	35 , 	27 , 	39 , 	10 , 	5 , 	9 , 	4 , 	5 , 	7 , 	21 , 	94 , 	80 , 	308 , 	91 , 	32 , 	40 , 	12 , 	20 , 	18 , 	5 , 	24 , 	30 , 	3 , 	15 , 	6 , 	5 , 	23 , 	10 , 	18 ," 	1,640 ",,,RM line," 	4,553 "," 	1,757 "," 	1,438 "," 	2,636 ", 	634 ," 	1,778 ", 	751 ," 	13,546 "
BF, 	21 , 	29 , 	13 , 	20 , 	45 , 	23 , 	43 , 	51 , 	76 , 	81 , 	173 , 	119 , 	65 , 	8 , 	103 , 	56 , 	65 , 	85 , 	13 , 	6 , 	8 , 	5 , 	2 , 	9 , 	31 , 	98 , 	82 , 	272 , 	72 , 	37 , 	32 , 	16 , 	24 , 	20 , 	10 , 	42 , 	69 , 	3 , 	20 , 	3 , 	4 , 	15 , 	9 , 	67 ," 	2,038 ",,,WP line," 	4,295 ", 	885 , 	974 , 	649 ," 	2,197 ", 	824 , 	772 ," 	10,596 "
HY, 	26 , 	28 , 	7 , 	7 , 	49 , 	22 , 	38 , 	37 , 	44 , 	48 , 	98 , 	90 , 	58 , 	108 , 	6 , 	50 , 	70 , 	95 , 	9 , 	5 , 	10 , 	3 , 	1 , 	4 , 	14 , 	51 , 	43 , 	154 , 	44 , 	22 , 	18 , 	9 , 	14 , 	12 , 	7 , 	11 , 	24 , 	3 , 	26 , 	3 , 	6 , 	18 , 	6 , 	26 ," 	1,422 ",,,FT/ED line," 	5,526 "," 	1,942 "," 	1,335 "," 	1,598 ", 	743 ," 	5,064 ", 	466 ," 	16,673 "
SH, 	10 , 	12 , 	5 , 	6 , 	21 , 	6 , 	13 , 	16 , 	29 , 	25 , 	35 , 	44 , 	29 , 	58 , 	47 , 	3 , 	37 , 	58 , 	3 , 	2 , 	4 , 	1 , 	1 , 	4 , 	7 , 	38 , 	23 , 	106 , 	34 , 	14 , 	18 , 	7 , 	9 , 	11 , 	3 , 	12 , 	16 , 	1 , 	10 , 	3 , 	4 , 	9 , 	6 , 	14 , 	808 ,,,SFIA," 	3,141 ", 	288 ," 	1,566 ", 	424 , 	559 , 	345 , 	836 ," 	7,158 "
UC, 	9 , 	12 , 	10 , 	8 , 	32 , 	12 , 	17 , 	16 , 	28 , 	39 , 	38 , 	45 , 	27 , 	71 , 	68 , 	33 , 	7 , 	71 , 	8 , 	5 , 	6 , 	4 , 	2 , 	8 , 	5 , 	66 , 	58 , 	176 , 	45 , 	16 , 	13 , 	9 , 	15 , 	9 , 	3 , 	12 , 	16 , 	3 , 	13 , 	4 , 	4 , 	13 , 	4 , 	11 ," 	1,066 ",,,Entries," 	35,514 "," 	12,650 "," 	22,308 "," 	12,620 "," 	9,746 "," 	16,438 "," 	8,400 "," 	117,675 "
FM, 	16 , 	32 , 	27 , 	22 , 	109 , 	30 , 	31 , 	35 , 	44 , 	49 , 	69 , 	71 , 	33 , 	84 , 	100 , 	64 , 	69 , 	15 , 	20 , 	17 , 	15 , 	7 , 	6 , 	13 , 	10 , 	139 , 	94 , 	310 , 	109 , 	36 , 	29 , 	13 , 	21 , 	25 , 	3 , 	12 , 	39 , 	5 , 	28 , 	5 , 	9 , 	42 , 	5 , 	19 ," 	1,928 ",,,,,,,,,,,
CN, 	15 , 	20 , 	12 , 	11 , 	37 , 	11 , 	40 , 	32 , 	41 , 	8 , 	29 , 	36 , 	8 , 	14 , 	11 , 	4 , 	8 , 	17 , 	10 , 	38 , 	139 , 	57 , 	15 , 	37 , 	6 , 	99 , 	67 , 	203 , 	86 , 	30 , 	32 , 	15 , 	18 , 	24 , 	10 , 	3 , 	7 , 	19 , 	166 , 	7 , 	7 , 	69 , 	13 , 	3 ," 	1,529 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	6 , 	11 , 	5 , 	9 , 	28 , 	8 , 	20 , 	26 , 	34 , 	4 , 	15 , 	35 , 	5 , 	6 , 	3 , 	2 , 	3 , 	15 , 	46 , 	9 , 	59 , 	19 , 	14 , 	49 , 	6 , 	119 , 	101 , 	243 , 	95 , 	33 , 	25 , 	13 , 	13 , 	15 , 	4 , 	3 , 	3 , 	8 , 	50 , 	3 , 	7 , 	109 , 	16 , 	2 ," 	1,294 ",,,Dtwn SF," 	1,305 ",,,,,,,
WC, 	14 , 	20 , 	11 , 	13 , 	43 , 	17 , 	39 , 	33 , 	43 , 	13 , 	27 , 	36 , 	9 , 	9 , 	8 , 	4 , 	5 , 	13 , 	147 , 	58 , 	12 , 	39 , 	22 , 	71 , 	8 , 	184 , 	123 , 	306 , 	154 , 	48 , 	25 , 	19 , 	18 , 	22 , 	6 , 	3 , 	6 , 	21 , 	74 , 	5 , 	5 , 	103 , 	20 , 	3 ," 	1,849 ",,,OAK," 	10,610 ", 	845 ,,,,,,
LF, 	9 , 	7 , 	4 , 	9 , 	36 , 	8 , 	16 , 	17 , 	22 , 	5 , 	11 , 	15 , 	4 , 	6 , 	4 , 	1 , 	4 , 	9 , 	61 , 	22 , 	39 , 	5 , 	11 , 	41 , 	1 , 	87 , 	67 , 	177 , 	91 , 	32 , 	14 , 	7 , 	4 , 	8 , 	3 , 	1 , 	2 , 	4 , 	17 , 	3 , 	3 , 	55 , 	9 , 	1 , 	948 ,,,CM line," 	22,297 "," 	3,363 "," 	4,354 ",,,,,
OR, 	3 , 	5 , 	6 , 	5 , 	24 , 	4 , 	16 , 	13 , 	19 , 	2 , 	8 , 	15 , 	5 , 	2 , 	-   , 	1 , 	1 , 	6 , 	20 , 	11 , 	24 , 	13 , 	2 , 	41 , 	4 , 	74 , 	61 , 	165 , 	66 , 	22 , 	11 , 	8 , 	8 , 	7 , 	4 , 	0 , 	1 , 	1 , 	7 , 	2 , 	3 , 	53 , 	7 , 	1 , 	748 ,,,RM line," 	8,844 "," 	3,405 "," 	2,814 "," 	2,636 ",,,,
RR, 	10 , 	11 , 	22 , 	19 , 	30 , 	12 , 	42 , 	55 , 	62 , 	11 , 	28 , 	26 , 	7 , 	11 , 	3 , 	3 , 	8 , 	13 , 	30 , 	40 , 	64 , 	40 , 	31 , 	12 , 	27 , 	204 , 	194 , 	403 , 	217 , 	131 , 	82 , 	28 , 	13 , 	14 , 	4 , 	3 , 	6 , 	9 , 	15 , 	3 , 	3 , 	112 , 	21 , 	2 ," 	2,074 ",,,WP line," 	8,241 "," 	1,653 "," 	1,874 "," 	1,283 "," 	2,197 ",,,
OW, 	17 , 	18 , 	8 , 	9 , 	44 , 	26 , 	44 , 	29 , 	68 , 	21 , 	66 , 	48 , 	17 , 	23 , 	14 , 	7 , 	8 , 	9 , 	3 , 	5 , 	7 , 	2 , 	4 , 	21 , 	8 , 	288 , 	210 , 	633 , 	236 , 	147 , 	99 , 	22 , 	28 , 	18 , 	5 , 	6 , 	8 , 	1 , 	18 , 	6 , 	8 , 	43 , 	4 , 	5 ," 	2,306 ",,,FT/ED line," 	10,787 "," 	3,807 "," 	2,636 "," 	3,375 "," 	1,568 "," 	5,064 ",,
EM, 	78 , 	133 , 	99 , 	168 , 	375 , 	146 , 	253 , 	212 , 	228 , 	165 , 	197 , 	140 , 	104 , 	96 , 	57 , 	40 , 	65 , 	159 , 	98 , 	131 , 	198 , 	99 , 	81 , 	243 , 	318 , 	50 , 	17 , 	143 , 	92 , 	285 , 	358 , 	178 , 	291 , 	151 , 	49 , 	68 , 	238 , 	42 , 	121 , 	47 , 	46 , 	261 , 	111 , 	68 ," 	6,494 ",,,SFIA," 	6,431 ", 	707 ," 	3,431 "," 	1,174 "," 	1,330 ", 	811 , 	836 ," 	117,675 "
MT, 	61 , 	128 , 	84 , 	152 , 	231 , 	115 , 	200 , 	171 , 	205 , 	191 , 	166 , 	105 , 	105 , 	100 , 	51 , 	29 , 	70 , 	108 , 	76 , 	110 , 	116 , 	63 , 	59 , 	179 , 	240 , 	14 , 	28 , 	49 , 	60 , 	326 , 	347 , 	271 , 	729 , 	202 , 	75 , 	62 , 	115 , 	32 , 	83 , 	48 , 	51 , 	256 , 	105 , 	44 ," 	6,006 ",,,,,,,,,,,
PL, 	162 , 	337 , 	170 , 	241 , 	593 , 	233 , 	387 , 	322 , 	394 , 	374 , 	432 , 	253 , 	252 , 	256 , 	120 , 	87 , 	158 , 	256 , 	169 , 	200 , 	263 , 	146 , 	141 , 	342 , 	618 , 	160 , 	42 , 	121 , 	169 ," 	1,156 "," 	1,340 ", 	736 ," 	1,342 ", 	757 , 	257 , 	136 , 	364 , 	79 , 	205 , 	190 , 	208 , 	847 , 	359 , 	118 ," 	15,487 ",,,,,,,,,,,
CC, 	70 , 	105 , 	77 , 	133 , 	236 , 	165 , 	261 , 	190 , 	162 , 	152 , 	229 , 	122 , 	66 , 	59 , 	43 , 	36 , 	51 , 	92 , 	70 , 	78 , 	112 , 	85 , 	66 , 	165 , 	235 , 	82 , 	44 , 	171 , 	62 , 	431 , 	580 , 	259 , 	475 , 	238 , 	106 , 	52 , 	130 , 	29 , 	71 , 	63 , 	104 , 	413 , 	185 , 	46 ," 	6,592 ",,,,,,,,,,,
16, 	53 , 	50 , 	47 , 	82 , 	158 , 	125 , 	188 , 	155 , 	108 , 	116 , 	115 , 	48 , 	33 , 	36 , 	18 , 	11 , 	18 , 	34 , 	34 , 	30 , 	39 , 	25 , 	19 , 	123 , 	144 , 	271 , 	249 ," 	1,265 ", 	503 , 	34 , 	241 , 	250 , 	362 , 	166 , 	63 , 	18 , 	47 , 	15 , 	23 , 	35 , 	78 , 	168 , 	115 , 	13 ," 	5,718 ",,,,,,,,,,,
24, 	64 , 	66 , 	36 , 	58 , 	107 , 	84 , 	140 , 	114 , 	75 , 	86 , 	120 , 	62 , 	34 , 	32 , 	21 , 	17 , 	11 , 	26 , 	28 , 	25 , 	24 , 	15 , 	10 , 	66 , 	99 , 	352 , 	272 ," 	1,478 ", 	647 , 	221 , 	47 , 	165 , 	334 , 	166 , 	93 , 	15 , 	31 , 	11 , 	30 , 	44 , 	107 , 	185 , 	102 , 	8 ," 	5,725 ",,,,,,,,,,,
GP, 	17 , 	21 , 	13 , 	18 , 	50 , 	20 , 	24 , 	26 , 	28 , 	23 , 	27 , 	21 , 	12 , 	15 , 	7 , 	4 , 	6 , 	14 , 	15 , 	13 , 	20 , 	7 , 	9 , 	23 , 	27 , 	193 , 	171 , 	910 , 	261 , 	220 , 	179 , 	35 , 	54 , 	39 , 	26 , 	6 , 	17 , 	2 , 	18 , 	23 , 	43 , 	85 , 	46 , 	7 ," 	2,791 ",,,,,,,,,,,
BP, 	25 , 	33 , 	8 , 	16 , 	33 , 	16 , 	31 , 	21 , 	42 , 	34 , 	45 , 	29 , 	18 , 	22 , 	10 , 	8 , 	13 , 	17 , 	17 , 	13 , 	16 , 	4 , 	8 , 	12 , 	29 , 	277 , 	292 ," 	1,783 ", 	406 , 	332 , 	327 , 	52 , 	51 , 	53 , 	68 , 	6 , 	19 , 	5 , 	20 , 	30 , 	107 , 	92 , 	63 , 	3 ," 	4,504 ",,,,,,,,,,,
DC, 	22 , 	26 , 	11 , 	12 , 	51 , 	14 , 	23 , 	18 , 	30 , 	25 , 	31 , 	24 , 	19 , 	22 , 	11 , 	10 , 	13 , 	25 , 	23 , 	16 , 	25 , 	8 , 	7 , 	17 , 	20 , 	154 , 	163 , 	913 , 	265 , 	171 , 	182 , 	45 , 	71 , 	14 , 	23 , 	10 , 	34 , 	6 , 	30 , 	27 , 	99 , 	183 , 	73 , 	8 ," 	2,970 ",,,,,,,,,,,
CM, 	8 , 	14 , 	2 , 	6 , 	7 , 	4 , 	6 , 	5 , 	13 , 	5 , 	6 , 	6 , 	4 , 	5 , 	5 , 	4 , 	5 , 	4 , 	11 , 	7 , 	8 , 	1 , 	4 , 	3 , 	5 , 	54 , 	56 , 	313 , 	114 , 	63 , 	84 , 	30 , 	64 , 	29 , 	5 , 	2 , 	6 , 	2 , 	16 , 	9 , 	48 , 	78 , 	29 , 	0 ," 	1,144 ",,,,,,,,,,,
CV, 	2 , 	8 , 	4 , 	3 , 	14 , 	6 , 	8 , 	8 , 	9 , 	45 , 	33 , 	24 , 	26 , 	46 , 	16 , 	11 , 	14 , 	12 , 	3 , 	2 , 	2 , 	1 , 	1 , 	6 , 	6 , 	52 , 	57 , 	150 , 	67 , 	22 , 	11 , 	6 , 	5 , 	12 , 	2 , 	4 , 	49 , 	1 , 	4 , 	2 , 	4 , 	17 , 	4 , 	59 , 	833 ,,,,,,,,,,,
ED, 	9 , 	11 , 	6 , 	6 , 	29 , 	10 , 	10 , 	16 , 	15 , 	55 , 	65 , 	90 , 	29 , 	63 , 	19 , 	14 , 	25 , 	37 , 	5 , 	6 , 	6 , 	1 , 	1 , 	6 , 	10 , 	199 , 	128 , 	465 , 	141 , 	39 , 	34 , 	23 , 	17 , 	35 , 	3 , 	53 , 	8 , 	2 , 	6 , 	5 , 	3 , 	84 , 	10 , 	17 ," 	1,811 ",,,,,,,,,,,
NC, 	1 , 	3 , 	1 , 	2 , 	10 , 	2 , 	9 , 	6 , 	9 , 	1 , 	3 , 	11 , 	2 , 	2 , 	3 , 	1 , 	2 , 	3 , 	18 , 	5 , 	24 , 	4 , 	1 , 	9 , 	1 , 	45 , 	38 , 	90 , 	28 , 	13 , 	9 , 	4 , 	5 , 	6 , 	2 , 	2 , 	2 , 	3 , 	20 , 	2 , 	3 , 	20 , 	4 , 	1 , 	427 ,,,,,,,,,,,
WP, 	26 , 	35 , 	11 , 	9 , 	23 , 	18 , 	84 , 	33 , 	50 , 	9 , 	49 , 	76 , 	17 , 	25 , 	20 , 	10 , 	12 , 	29 , 	162 , 	52 , 	86 , 	18 , 	7 , 	21 , 	21 , 	105 , 	70 , 	255 , 	85 , 	30 , 	38 , 	25 , 	30 , 	34 , 	15 , 	4 , 	8 , 	19 , 	14 , 	16 , 	14 , 	60 , 	19 , 	4 ," 	1,742 ",,,,,,,,,,,
SS, 	8 , 	7 , 	3 , 	3 , 	10 , 	1 , 	7 , 	5 , 	4 , 	4 , 	5 , 	8 , 	5 , 	2 , 	3 , 	3 , 	2 , 	5 , 	9 , 	5 , 	6 , 	2 , 	1 , 	2 , 	7 , 	38 , 	46 , 	208 , 	69 , 	37 , 	41 , 	21 , 	32 , 	26 , 	9 , 	2 , 	5 , 	3 , 	13 , 	9 , 	28 , 	36 , 	14 , 	1 , 	752 ,,,,,,,,,,,
SB, 	10 , 	8 , 	3 , 	4 , 	7 , 	4 , 	5 , 	7 , 	8 , 	6 , 	10 , 	13 , 	4 , 	5 , 	5 , 	3 , 	6 , 	6 , 	8 , 	7 , 	7 , 	1 , 	3 , 	3 , 	9 , 	50 , 	44 , 	235 , 	109 , 	71 , 	96 , 	49 , 	111 , 	107 , 	51 , 	4 , 	3 , 	6 , 	12 , 	30 , 	6 , 	48 , 	31 , 	2 ," 	1,210 ",,,,,,,,,,,
SO, 	16 , 	37 , 	24 , 	39 , 	87 , 	26 , 	37 , 	28 , 	40 , 	12 , 	24 , 	31 , 	12 , 	11 , 	7 , 	8 , 	6 , 	22 , 	41 , 	57 , 	74 , 	41 , 	33 , 	59 , 	31 , 	211 , 	201 , 	841 , 	274 , 	113 , 	98 , 	42 , 	45 , 	79 , 	51 , 	7 , 	48 , 	19 , 	45 , 	20 , 	28 , 	20 , 	145 , 	13 ," 	3,098 ",,,,,,,,,,,
MB, 	13 , 	15 , 	15 , 	14 , 	61 , 	13 , 	18 , 	21 , 	27 , 	7 , 	15 , 	13 , 	10 , 	9 , 	4 , 	4 , 	3 , 	6 , 	13 , 	17 , 	17 , 	8 , 	7 , 	21 , 	8 , 	105 , 	96 , 	436 , 	180 , 	131 , 	120 , 	49 , 	73 , 	88 , 	28 , 	3 , 	8 , 	4 , 	18 , 	15 , 	32 , 	367 , 	10 , 	3 ," 	2,117 ",,,,,,,,,,,
WD, 	2 , 	8 , 	5 , 	4 , 	12 , 	4 , 	6 , 	3 , 	7 , 	31 , 	41 , 	44 , 	22 , 	66 , 	32 , 	14 , 	12 , 	19 , 	5 , 	3 , 	4 , 	-   , 	0 , 	1 , 	5 , 	84 , 	44 , 	144 , 	59 , 	16 , 	8 , 	5 , 	7 , 	13 , 	1 , 	65 , 	15 , 	0 , 	4 , 	2 , 	3 , 	32 , 	3 , 	7 , 	856 ,,,,,,,,,,,
Entries," 	1,455 "," 	2,010 "," 	1,406 "," 	1,610 "," 	4,197 "," 	1,976 "," 	2,885 "," 	2,426 "," 	2,821 "," 	2,170 "," 	3,134 "," 	2,666 "," 	1,517 "," 	1,985 "," 	1,343 ", 	783 ," 	1,044 "," 	1,838 "," 	1,464 "," 	1,173 "," 	1,721 ", 	864 , 	684 ," 	1,897 "," 	2,399 "," 	5,955 "," 	4,775 "," 	17,960 "," 	7,155 "," 	5,614 "," 	5,588 "," 	2,722 "," 	4,654 "," 	2,699 "," 	1,079 ", 	801 ," 	1,657 ", 	406 ," 	1,555 ", 	726 ," 	1,158 "," 	4,770 "," 	1,785 ", 	724 ," 	119,247 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
