Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jan 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
RM, 	10 , 	56 , 	60 , 	30 , 	114 , 	53 , 	50 , 	23 , 	42 , 	19 , 	49 , 	42 , 	13 , 	19 , 	21 , 	8 , 	9 , 	15 , 	11 , 	1 , 	5 , 	4 , 	3 , 	5 , 	10 , 	50 , 	42 , 	140 , 	58 , 	42 , 	53 , 	15 , 	22 , 	15 , 	3 , 	3 , 	6 , 	2 , 	22 , 	4 , 	5 , 	16 , 	5 ," 	1,172 ",,,Eastbay," 	22,773 ",,,,,,
EN, 	60 , 	5 , 	50 , 	39 , 	257 , 	92 , 	74 , 	30 , 	89 , 	30 , 	70 , 	72 , 	22 , 	28 , 	25 , 	13 , 	15 , 	38 , 	15 , 	8 , 	15 , 	5 , 	5 , 	8 , 	18 , 	124 , 	97 , 	368 , 	96 , 	63 , 	79 , 	23 , 	38 , 	33 , 	13 , 	4 , 	13 , 	2 , 	20 , 	4 , 	4 , 	28 , 	13 ," 	2,102 ",,,Westbay," 	34,537 ",,,,,,
EP, 	68 , 	46 , 	4 , 	30 , 	206 , 	49 , 	32 , 	26 , 	51 , 	25 , 	26 , 	34 , 	13 , 	13 , 	7 , 	7 , 	9 , 	19 , 	7 , 	7 , 	8 , 	4 , 	1 , 	13 , 	5 , 	67 , 	55 , 	208 , 	77 , 	28 , 	27 , 	10 , 	12 , 	9 , 	3 , 	3 , 	5 , 	2 , 	5 , 	2 , 	2 , 	27 , 	10 ," 	1,255 ",,,Transbay," 	42,870 ",,,,,,
NB, 	28 , 	37 , 	33 , 	5 , 	55 , 	38 , 	34 , 	30 , 	48 , 	15 , 	38 , 	46 , 	11 , 	12 , 	8 , 	4 , 	8 , 	23 , 	8 , 	5 , 	10 , 	7 , 	3 , 	9 , 	4 , 	86 , 	87 , 	212 , 	121 , 	56 , 	52 , 	12 , 	8 , 	8 , 	2 , 	2 , 	6 , 	1 , 	6 , 	1 , 	2 , 	28 , 	8 ," 	1,212 ",,,,,,,,,,
BK, 	134 , 	230 , 	214 , 	57 , 	13 , 	153 , 	120 , 	108 , 	146 , 	63 , 	97 , 	327 , 	39 , 	42 , 	44 , 	12 , 	29 , 	153 , 	26 , 	26 , 	39 , 	24 , 	21 , 	19 , 	26 , 	194 , 	154 , 	639 , 	243 , 	120 , 	89 , 	36 , 	31 , 	47 , 	3 , 	11 , 	36 , 	5 , 	14 , 	4 , 	5 , 	148 , 	41 ," 	3,977 ",,,,,,,,,,
AS, 	51 , 	79 , 	46 , 	34 , 	125 , 	4 , 	70 , 	53 , 	79 , 	31 , 	50 , 	61 , 	15 , 	27 , 	13 , 	6 , 	15 , 	20 , 	11 , 	7 , 	15 , 	7 , 	2 , 	8 , 	26 , 	78 , 	82 , 	201 , 	137 , 	97 , 	72 , 	15 , 	9 , 	9 , 	2 , 	5 , 	13 , 	1 , 	14 , 	2 , 	2 , 	31 , 	7 ," 	1,627 ",,,,,,,,,,
MA, 	54 , 	70 , 	35 , 	29 , 	115 , 	64 , 	8 , 	27 , 	60 , 	25 , 	74 , 	94 , 	26 , 	45 , 	29 , 	16 , 	19 , 	27 , 	27 , 	25 , 	22 , 	10 , 	6 , 	22 , 	34 , 	131 , 	108 , 	373 , 	180 , 	114 , 	89 , 	15 , 	23 , 	18 , 	4 , 	6 , 	13 , 	5 , 	47 , 	2 , 	2 , 	35 , 	8 ," 	2,129 ",,,,,,,,,,
19, 	21 , 	28 , 	32 , 	30 , 	102 , 	56 , 	28 , 	7 , 	18 , 	9 , 	40 , 	52 , 	19 , 	35 , 	16 , 	8 , 	13 , 	21 , 	23 , 	13 , 	24 , 	7 , 	8 , 	23 , 	13 , 	72 , 	70 , 	208 , 	114 , 	59 , 	42 , 	18 , 	13 , 	13 , 	3 , 	2 , 	11 , 	5 , 	16 , 	3 , 	3 , 	14 , 	5 ," 	1,313 ",,,,,,,,,,
12, 	43 , 	67 , 	48 , 	43 , 	135 , 	71 , 	54 , 	10 , 	10 , 	14 , 	72 , 	100 , 	62 , 	74 , 	43 , 	21 , 	40 , 	57 , 	37 , 	26 , 	33 , 	19 , 	19 , 	28 , 	36 , 	141 , 	135 , 	424 , 	170 , 	68 , 	59 , 	21 , 	35 , 	36 , 	12 , 	8 , 	16 , 	9 , 	43 , 	4 , 	6 , 	28 , 	12 ," 	2,382 ",,,,,,,,,,
LM, 	19 , 	29 , 	20 , 	18 , 	61 , 	33 , 	26 , 	10 , 	15 , 	5 , 	77 , 	64 , 	73 , 	77 , 	36 , 	19 , 	30 , 	39 , 	6 , 	8 , 	8 , 	3 , 	2 , 	10 , 	21 , 	104 , 	125 , 	372 , 	142 , 	79 , 	87 , 	23 , 	38 , 	15 , 	10 , 	35 , 	39 , 	2 , 	7 , 	9 , 	7 , 	31 , 	13 ," 	1,842 ",,,,,,,,,,
