Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Jan 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
RM, 	7 , 	77 , 	84 , 	38 , 	202 , 	68 , 	55 , 	29 , 	57 , 	9 , 	74 , 	65 , 	17 , 	21 , 	16 , 	8 , 	12 , 	17 , 	19 , 	5 , 	8 , 	7 , 	6 , 	8 , 	18 , 	68 , 	78 , 	212 , 	88 , 	74 , 	96 , 	17 , 	31 , 	21 , 	7 , 	3 , 	13 , 	2 , 	26 , 	6 , 	5 , 	14 , 	7 ," 	1,689 ",,,Eastbay," 	34,939 ",,,,,,
EN, 	102 , 	12 , 	90 , 	51 , 	424 , 	112 , 	106 , 	59 , 	147 , 	35 , 	103 , 	131 , 	33 , 	42 , 	32 , 	17 , 	26 , 	53 , 	27 , 	10 , 	22 , 	10 , 	7 , 	19 , 	22 , 	223 , 	221 , 	659 , 	163 , 	84 , 	131 , 	36 , 	46 , 	46 , 	16 , 	5 , 	19 , 	2 , 	43 , 	10 , 	9 , 	33 , 	12 ," 	3,443 ",,,Westbay," 	49,610 ",,,,,,
EP, 	91 , 	73 , 	5 , 	43 , 	349 , 	65 , 	57 , 	41 , 	89 , 	33 , 	39 , 	62 , 	12 , 	14 , 	14 , 	7 , 	7 , 	15 , 	11 , 	9 , 	14 , 	5 , 	3 , 	18 , 	10 , 	147 , 	99 , 	376 , 	125 , 	41 , 	34 , 	13 , 	15 , 	19 , 	3 , 	3 , 	8 , 	2 , 	9 , 	2 , 	2 , 	27 , 	8 ," 	2,012 ",,,Transbay," 	69,573 ",,,,,,
NB, 	44 , 	59 , 	43 , 	8 , 	106 , 	43 , 	43 , 	46 , 	69 , 	21 , 	53 , 	47 , 	12 , 	14 , 	13 , 	5 , 	7 , 	22 , 	12 , 	9 , 	20 , 	6 , 	3 , 	13 , 	8 , 	228 , 	174 , 	400 , 	196 , 	80 , 	66 , 	13 , 	18 , 	18 , 	1 , 	3 , 	11 , 	2 , 	10 , 	3 , 	3 , 	37 , 	11 ," 	1,996 ",,,,,,,,,,
BK, 	197 , 	416 , 	349 , 	122 , 	15 , 	257 , 	240 , 	178 , 	253 , 	105 , 	178 , 	256 , 	77 , 	97 , 	70 , 	43 , 	51 , 	155 , 	44 , 	64 , 	75 , 	48 , 	40 , 	42 , 	41 , 	411 , 	296 , 	990 , 	410 , 	191 , 	152 , 	70 , 	38 , 	79 , 	12 , 	18 , 	61 , 	11 , 	27 , 	7 , 	8 , 	94 , 	50 ," 	6,336 ",,,,,,,,,,
AS, 	71 , 	110 , 	59 , 	39 , 	211 , 	8 , 	86 , 	72 , 	130 , 	34 , 	79 , 	82 , 	26 , 	40 , 	31 , 	12 , 	15 , 	32 , 	12 , 	9 , 	20 , 	8 , 	3 , 	12 , 	34 , 	174 , 	137 , 	327 , 	176 , 	117 , 	94 , 	17 , 	18 , 	14 , 	4 , 	4 , 	14 , 	4 , 	17 , 	3 , 	2 , 	19 , 	6 ," 	2,381 ",,,,,,,,,,
MA, 	68 , 	97 , 	52 , 	48 , 	223 , 	85 , 	9 , 	51 , 	78 , 	33 , 	84 , 	111 , 	43 , 	75 , 	37 , 	24 , 	23 , 	32 , 	43 , 	28 , 	37 , 	14 , 	13 , 	33 , 	42 , 	248 , 	218 , 	607 , 	261 , 	167 , 	110 , 	27 , 	32 , 	25 , 	4 , 	9 , 	20 , 	5 , 	66 , 	4 , 	4 , 	30 , 	9 ," 	3,226 ",,,,,,,,,,
19, 	33 , 	55 , 	40 , 	44 , 	165 , 	75 , 	53 , 	8 , 	24 , 	16 , 	57 , 	71 , 	39 , 	51 , 	28 , 	19 , 	20 , 	36 , 	30 , 	24 , 	35 , 	13 , 	12 , 	31 , 	33 , 	113 , 	113 , 	306 , 	161 , 	71 , 	70 , 	23 , 	23 , 	32 , 	7 , 	11 , 	23 , 	6 , 	33 , 	6 , 	4 , 	11 , 	6 ," 	2,024 ",,,,,,,,,,
12, 	60 , 	123 , 	90 , 	71 , 	231 , 	121 , 	72 , 	21 , 	5 , 	17 , 	107 , 	142 , 	99 , 	119 , 	65 , 	39 , 	55 , 	100 , 	56 , 	44 , 	58 , 	27 , 	29 , 	43 , 	61 , 	219 , 	221 , 	643 , 	239 , 	89 , 	80 , 	37 , 	50 , 	56 , 	18 , 	8 , 	29 , 	11 , 	57 , 	6 , 	7 , 	24 , 	15 ," 	3,660 ",,,,,,,,,,
LM, 	17 , 	33 , 	29 , 	26 , 	99 , 	41 , 	31 , 	11 , 	14 , 	7 , 	61 , 	104 , 	101 , 	112 , 	39 , 	22 , 	47 , 	59 , 	7 , 	5 , 	9 , 	2 , 	6 , 	11 , 	20 , 	175 , 	162 , 	469 , 	188 , 	75 , 	67 , 	31 , 	38 , 	20 , 	10 , 	44 , 	68 , 	4 , 	9 , 	4 , 	10 , 	24 , 	18 ," 	2,323 ",,,,,,,,,,
