Exit stations,Entry stations->,,SUNDAY,,,May 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
MT, 	61 , 	124 , 	101 , 	154 , 	287 , 	121 , 	206 , 	166 , 	192 , 	159 , 	154 , 	116 , 	94 , 	104 , 	50 , 	27 , 	62 , 	127 , 	78 , 	106 , 	144 , 	89 , 	60 , 	190 , 	209 , 	21 , 	32 , 	52 , 	85 , 	406 , 	493 , 	282 , 	699 , 	214 , 	87 , 	63 , 	171 , 	35 , 	89 , 	54 , 	54 , 	283 , 	133 , 	40 ," 	6,472 ",,,,,,,,,,,
PL, 	129 , 	305 , 	149 , 	254 , 	643 , 	222 , 	367 , 	298 , 	380 , 	338 , 	386 , 	315 , 	194 , 	212 , 	109 , 	82 , 	120 , 	268 , 	157 , 	162 , 	274 , 	157 , 	98 , 	324 , 	509 , 	218 , 	43 , 	113 , 	174 ," 	1,281 "," 	1,410 ", 	685 ," 	1,274 ", 	666 , 	246 , 	116 , 	398 , 	65 , 	191 , 	173 , 	163 ," 	1,147 ", 	376 , 	74 ," 	15,266 ",,,,,,,,,,,
CC, 	66 , 	114 , 	100 , 	187 , 	320 , 	194 , 	311 , 	211 , 	170 , 	181 , 	222 , 	129 , 	86 , 	79 , 	52 , 	27 , 	59 , 	124 , 	86 , 	104 , 	171 , 	107 , 	82 , 	236 , 	245 , 	113 , 	74 , 	154 , 	63 , 	576 , 	703 , 	271 , 	492 , 	279 , 	121 , 	54 , 	196 , 	36 , 	84 , 	76 , 	120 , 	510 , 	248 , 	36 ," 	7,871 ",,,,,,,,,,,
16, 	81 , 	98 , 	61 , 	114 , 	207 , 	143 , 	244 , 	169 , 	118 , 	125 , 	191 , 	87 , 	64 , 	66 , 	44 , 	28 , 	28 , 	58 , 	43 , 	46 , 	46 , 	32 , 	28 , 	143 , 	238 , 	340 , 	308 ," 	1,305 ", 	638 , 	46 , 	253 , 	248 , 	365 , 	208 , 	85 , 	26 , 	69 , 	17 , 	61 , 	50 , 	100 , 	221 , 	160 , 	16 ," 	7,019 ",,,,,,,,,,,
24, 	80 , 	97 , 	48 , 	93 , 	131 , 	111 , 	177 , 	121 , 	86 , 	108 , 	169 , 	85 , 	65 , 	56 , 	38 , 	25 , 	31 , 	43 , 	52 , 	31 , 	45 , 	21 , 	22 , 	108 , 	160 , 	390 , 	341 ," 	1,560 ", 	803 , 	239 , 	55 , 	312 , 	453 , 	320 , 	113 , 	25 , 	56 , 	14 , 	65 , 	98 , 	164 , 	208 , 	212 , 	8 ," 	7,439 ",,,,,,,,,,,
GP, 	19 , 	25 , 	11 , 	18 , 	41 , 	17 , 	33 , 	23 , 	29 , 	26 , 	27 , 	30 , 	15 , 	15 , 	8 , 	6 , 	9 , 	13 , 	19 , 	15 , 	18 , 	11 , 	5 , 	31 , 	24 , 	180 , 	183 , 	830 , 	263 , 	246 , 	293 , 	24 , 	49 , 	46 , 	35 , 	7 , 	29 , 	5 , 	27 , 	15 , 	57 , 	92 , 	48 , 	4 ," 	2,919 ",,,,,,,,,,,
BP, 	22 , 	37 , 	10 , 	17 , 	34 , 	15 , 	35 , 	25 , 	42 , 	36 , 	45 , 	30 , 	19 , 	29 , 	10 , 	11 , 	11 , 	16 , 	23 , 	14 , 	16 , 	4 , 	7 , 	12 , 	25 , 	266 , 	262 ," 	1,717 ", 	423 , 	324 , 	386 , 	57 , 	33 , 	45 , 	61 , 	9 , 	19 , 	6 , 	33 , 	29 , 	110 , 	79 , 	48 , 	5 ," 	4,455 ",,,,,,,,,,,
DC, 	23 , 	30 , 	8 , 	12 , 	50 , 	14 , 	31 , 	24 , 	37 , 	23 , 	38 , 	32 , 	23 , 	19 , 	13 , 	9 , 	16 , 	23 , 	28 , 	21 , 	24 , 	7 , 	6 , 	15 , 	22 , 	164 , 	158 , 	765 , 	289 , 	231 , 	286 , 	49 , 	58 , 	13 , 	32 , 	10 , 	44 , 	9 , 	40 , 	27 , 	100 , 	154 , 	95 , 	8 ," 	3,078 ",,,,,,,,,,,
CM, 	6 , 	13 , 	3 , 	3 , 	9 , 	3 , 	8 , 	6 , 	13 , 	7 , 	10 , 	7 , 	6 , 	8 , 	3 , 	6 , 	6 , 	5 , 	10 , 	6 , 	8 , 	3 , 	2 , 	5 , 	5 , 	72 , 	63 , 	304 , 	130 , 	77 , 	99 , 	33 , 	60 , 	38 , 	6 , 	2 , 	5 , 	3 , 	18 , 	7 , 	50 , 	76 , 	30 , 	0 ," 	1,234 ",,,,,,,,,,,
CV, 	3 , 	5 , 	4 , 	5 , 	13 , 	7 , 	13 , 	7 , 	9 , 	37 , 	32 , 	85 , 	22 , 	52 , 	15 , 	9 , 	6 , 	16 , 	4 , 	2 , 	5 , 	1 , 	0 , 	4 , 	7 , 	107 , 	70 , 	138 , 	79 , 	32 , 	18 , 	9 , 	10 , 	18 , 	3 , 	4 , 	56 , 	0 , 	5 , 	1 , 	3 , 	13 , 	4 , 	39 , 	973 ,,,,,,,,,,,
ED, 	6 , 	15 , 	8 , 	8 , 	40 , 	12 , 	15 , 	11 , 	21 , 	43 , 	68 , 	269 , 	24 , 	80 , 	25 , 	11 , 	21 , 	35 , 	9 , 	5 , 	5 , 	2 , 	1 , 	5 , 	8 , 	568 , 	195 , 	503 , 	248 , 	68 , 	43 , 	32 , 	23 , 	64 , 	6 , 	54 , 	11 , 	1 , 	7 , 	5 , 	7 , 	98 , 	11 , 	12 ," 	2,705 ",,,,,,,,,,,
NC, 	2 , 	2 , 	2 , 	1 , 	7 , 	2 , 	11 , 	6 , 	10 , 	1 , 	5 , 	24 , 	3 , 	2 , 	2 , 	2 , 	1 , 	5 , 	23 , 	9 , 	12 , 	3 , 	2 , 	8 , 	1 , 	86 , 	40 , 	80 , 	44 , 	17 , 	11 , 	5 , 	6 , 	11 , 	1 , 	1 , 	2 , 	2 , 	21 , 	3 , 	2 , 	24 , 	3 , 	0 , 	505 ,,,,,,,,,,,
WP, 	32 , 	35 , 	11 , 	11 , 	22 , 	16 , 	89 , 	33 , 	48 , 	12 , 	51 , 	85 , 	25 , 	29 , 	27 , 	14 , 	16 , 	29 , 	162 , 	46 , 	72 , 	14 , 	12 , 	32 , 	25 , 	184 , 	80 , 	252 , 	120 , 	56 , 	63 , 	26 , 	29 , 	43 , 	15 , 	5 , 	8 , 	26 , 	13 , 	14 , 	12 , 	69 , 	19 , 	2 ," 	1,982 ",,,,,,,,,,,
SS, 	6 , 	8 , 	2 , 	3 , 	11 , 	3 , 	6 , 	5 , 	7 , 	5 , 	7 , 	7 , 	4 , 	3 , 	4 , 	2 , 	3 , 	4 , 	12 , 	5 , 	7 , 	2 , 	2 , 	4 , 	5 , 	60 , 	48 , 	197 , 	81 , 	48 , 	87 , 	23 , 	32 , 	39 , 	9 , 	3 , 	6 , 	2 , 	14 , 	5 , 	24 , 	29 , 	12 , 	1 , 	847 ,,,,,,,,,,,
SB, 	7 , 	11 , 	4 , 	4 , 	8 , 	5 , 	7 , 	9 , 	8 , 	5 , 	11 , 	11 , 	4 , 	4 , 	5 , 	5 , 	4 , 	7 , 	10 , 	6 , 	8 , 	4 , 	1 , 	3 , 	4 , 	57 , 	40 , 	210 , 	142 , 	108 , 	157 , 	53 , 	117 , 	107 , 	50 , 	4 , 	7 , 	3 , 	13 , 	26 , 	3 , 	52 , 	29 , 	2 ," 	1,335 ",,,,,,,,,,,
SO, 	16 , 	38 , 	28 , 	47 , 	138 , 	28 , 	44 , 	30 , 	47 , 	15 , 	21 , 	33 , 	9 , 	7 , 	5 , 	3 , 	9 , 	24 , 	36 , 	61 , 	90 , 	52 , 	45 , 	82 , 	38 , 	346 , 	290 ," 	1,241 ", 	389 , 	137 , 	115 , 	53 , 	53 , 	92 , 	40 , 	6 , 	74 , 	16 , 	48 , 	12 , 	32 , 	38 , 	184 , 	12 ," 	4,125 ",,,,,,,,,,,
MB, 	9 , 	14 , 	11 , 	17 , 	67 , 	20 , 	21 , 	22 , 	30 , 	9 , 	14 , 	18 , 	5 , 	6 , 	5 , 	3 , 	3 , 	5 , 	15 , 	16 , 	18 , 	9 , 	4 , 	21 , 	12 , 	170 , 	126 , 	474 , 	292 , 	166 , 	201 , 	54 , 	61 , 	174 , 	31 , 	3 , 	10 , 	5 , 	19 , 	16 , 	25 , 	332 , 	15 , 	1 ," 	2,549 ",,,,,,,,,,,
WD, 	1 , 	2 , 	5 , 	3 , 	12 , 	4 , 	6 , 	7 , 	4 , 	18 , 	23 , 	83 , 	16 , 	55 , 	17 , 	10 , 	8 , 	11 , 	4 , 	2 , 	4 , 	0 , 	0 , 	1 , 	1 , 	106 , 	51 , 	103 , 	46 , 	10 , 	9 , 	5 , 	5 , 	16 , 	1 , 	36 , 	8 , 	0 , 	1 , 	1 , 	2 , 	19 , 	3 , 	4 , 	728 ,,,,,,,,,,,
Entries," 	1,462 "," 	2,285 "," 	1,570 "," 	1,870 "," 	4,464 "," 	2,122 "," 	3,158 "," 	2,394 "," 	2,850 "," 	2,236 "," 	3,449 "," 	3,767 "," 	1,698 "," 	2,192 "," 	1,493 ", 	890 ," 	1,185 "," 	2,361 "," 	1,680 "," 	1,436 "," 	2,155 "," 	1,118 ", 	834 ," 	2,201 "," 	2,466 "," 	8,227 "," 	5,449 "," 	17,915 "," 	9,060 "," 	7,003 "," 	7,002 "," 	3,016 "," 	4,696 "," 	3,564 "," 	1,189 ", 	938 ," 	2,642 ", 	491 ," 	1,832 ", 	813 ," 	1,293 "," 	5,274 "," 	2,351 ", 	666 ," 	136,755 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
