Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jan 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	3 , 	54 , 	48 , 	35 , 	116 , 	61 , 	51 , 	28 , 	48 , 	20 , 	52 , 	45 , 	10 , 	19 , 	16 , 	7 , 	7 , 	18 , 	12 , 	4 , 	6 , 	3 , 	2 , 	10 , 	14 , 	42 , 	45 , 	123 , 	61 , 	43 , 	66 , 	12 , 	23 , 	10 , 	9 , 	2 , 	12 , 	2 , 	20 , 	4 , 	4 , 	11 , 	7 ," 	1,180 ",,,Eastbay," 	21,534 ",,SF CBD," 	49,008 ",61.0%,,,
EN, 	61 , 	8 , 	50 , 	45 , 	207 , 	88 , 	65 , 	32 , 	92 , 	21 , 	51 , 	61 , 	14 , 	26 , 	16 , 	10 , 	12 , 	29 , 	17 , 	5 , 	14 , 	3 , 	5 , 	8 , 	8 , 	76 , 	95 , 	252 , 	103 , 	35 , 	56 , 	23 , 	26 , 	27 , 	13 , 	3 , 	6 , 	3 , 	21 , 	5 , 	5 , 	36 , 	6 ," 	1,739 ",,,Westbay," 	27,343 ",,non-CBD," 	33,114 ",41.2%,,,
EP, 	61 , 	47 , 	3 , 	27 , 	195 , 	53 , 	27 , 	22 , 	53 , 	20 , 	14 , 	32 , 	10 , 	9 , 	5 , 	4 , 	8 , 	16 , 	10 , 	3 , 	7 , 	4 , 	1 , 	11 , 	4 , 	50 , 	49 , 	146 , 	64 , 	21 , 	17 , 	7 , 	5 , 	7 , 	2 , 	1 , 	8 , 	0 , 	7 , 	2 , 	-   , 	20 , 	9 ," 	1,058 ",,,Transbay," 	35,680 ",,,,,,,
NB, 	42 , 	36 , 	34 , 	3 , 	50 , 	37 , 	29 , 	26 , 	59 , 	25 , 	26 , 	37 , 	15 , 	10 , 	9 , 	4 , 	6 , 	11 , 	8 , 	6 , 	7 , 	2 , 	4 , 	7 , 	6 , 	72 , 	73 , 	173 , 	113 , 	50 , 	38 , 	14 , 	8 , 	6 , 	5 , 	2 , 	3 , 	1 , 	5 , 	0 , 	2 , 	33 , 	8 ," 	1,100 ",,,SFO Ext," 	7,176 ",,,,,,,
BK, 	128 , 	206 , 	194 , 	54 , 	10 , 	143 , 	116 , 	125 , 	208 , 	65 , 	73 , 	201 , 	32 , 	37 , 	33 , 	23 , 	37 , 	120 , 	20 , 	22 , 	34 , 	18 , 	14 , 	19 , 	41 , 	182 , 	146 , 	496 , 	228 , 	94 , 	79 , 	25 , 	17 , 	31 , 	10 , 	17 , 	30 , 	8 , 	12 , 	3 , 	7 , 	96 , 	31 ," 	3,480 ",,,Extensions," 	8,436 ",,,,,,,
AS, 	70 , 	74 , 	49 , 	37 , 	117 , 	5 , 	65 , 	49 , 	77 , 	44 , 	51 , 	54 , 	16 , 	25 , 	14 , 	9 , 	16 , 	24 , 	5 , 	5 , 	11 , 	6 , 	3 , 	10 , 	27 , 	61 , 	63 , 	151 , 	114 , 	54 , 	52 , 	9 , 	12 , 	6 , 	4 , 	4 , 	9 , 	2 , 	11 , 	1 , 	0 , 	21 , 	5 ," 	1,436 ",,,,,,,,,,,
MA, 	41 , 	60 , 	30 , 	25 , 	113 , 	68 , 	8 , 	26 , 	51 , 	13 , 	53 , 	72 , 	21 , 	34 , 	28 , 	14 , 	13 , 	25 , 	25 , 	12 , 	18 , 	10 , 	7 , 	19 , 	30 , 	108 , 	95 , 	279 , 	169 , 	80 , 	60 , 	20 , 	15 , 	15 , 	8 , 	5 , 	11 , 	3 , 	42 , 	3 , 	3 , 	23 , 	5 ," 	1,755 ",,,,,,,,,,,
19, 	21 , 	27 , 	23 , 	26 , 	102 , 	50 , 	26 , 	3 , 	17 , 	11 , 	31 , 	50 , 	22 , 	27 , 	14 , 	10 , 	12 , 	24 , 	13 , 	9 , 	15 , 	4 , 	5 , 	24 , 	19 , 	63 , 	69 , 	166 , 	105 , 	39 , 	33 , 	10 , 	10 , 	12 , 	6 , 	2 , 	9 , 	3 , 	16 , 	2 , 	4 , 	10 , 	8 ," 	1,149 ",,,,,,,,,,,
12, 	50 , 	77 , 	49 , 	54 , 	197 , 	76 , 	54 , 	13 , 	10 , 	16 , 	56 , 	117 , 	72 , 	67 , 	46 , 	29 , 	46 , 	61 , 	41 , 	28 , 	39 , 	18 , 	14 , 	42 , 	42 , 	123 , 	168 , 	449 , 	182 , 	56 , 	50 , 	24 , 	45 , 	33 , 	14 , 	7 , 	20 , 	7 , 	33 , 	4 , 	3 , 	39 , 	17 ," 	2,584 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	22 , 	18 , 	22 , 	26 , 	59 , 	39 , 	19 , 	8 , 	19 , 	5 , 	80 , 	57 , 	76 , 	74 , 	34 , 	9 , 	27 , 	46 , 	10 , 	9 , 	9 , 	3 , 	4 , 	9 , 	20 , 	79 , 	104 , 	258 , 	138 , 	50 , 	50 , 	18 , 	23 , 	17 , 	7 , 	27 , 	38 , 	2 , 	5 , 	1 , 	1 , 	39 , 	3 ," 	1,557 ",,,Dtwn SF, 	951 ," 	3,348 "," 	9,135 "," 	2,980 "," 	2,745 "," 	4,396 "," 	1,756 "," 	23,555 "
