Exit stations,Entry stations->,,TOTAL,,,Feb 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
24," 	3,766 "," 	3,734 "," 	1,478 "," 	2,177 "," 	5,919 "," 	2,757 "," 	4,856 "," 	7,316 "," 	6,355 "," 	3,425 "," 	5,025 "," 	3,107 "," 	2,113 "," 	1,715 "," 	1,251 "," 	1,008 ", 	800 , 	761 ," 	1,681 "," 	1,761 "," 	1,452 ", 	858 , 	704 ," 	2,539 "," 	5,527 "," 	35,501 "," 	45,129 "," 	46,030 "," 	23,734 "," 	5,546 "," 	1,267 "," 	5,763 "," 	12,437 "," 	6,224 "," 	2,721 ", 	697 ," 	1,672 ", 	720 ," 	2,084 "," 	2,097 "," 	2,850 "," 	3,662 "," 	5,095 ", 	767 , 	574 , 	731 , 	-   , 	-   , 	419 ," 	1,060 "," 	278,865 ",,,,,,,,,,,,,
GP," 	1,008 "," 	1,530 ", 	589 , 	731 ," 	2,965 ", 	808 ," 	1,712 "," 	3,421 "," 	3,734 "," 	1,222 "," 	1,465 "," 	1,649 ", 	985 , 	685 , 	669 , 	266 , 	310 , 	396 , 	820 ," 	1,009 ", 	909 , 	352 , 	397 ," 	1,086 "," 	1,505 "," 	23,286 "," 	29,737 "," 	28,665 "," 	14,864 "," 	7,137 "," 	5,776 ", 	727 ," 	2,776 "," 	1,455 "," 	1,174 ", 	316 ," 	1,445 ", 	335 , 	864 , 	642 ," 	1,409 "," 	2,231 "," 	2,772 ", 	537 , 	355 , 	330 , 	-   , 	-   , 	219 , 	699 ," 	157,974 ",,,,,,,,,,,,,
BP," 	1,359 "," 	1,997 ", 	784 , 	798 ," 	2,321 ", 	921 ," 	1,847 "," 	2,693 "," 	3,390 "," 	1,668 "," 	1,973 "," 	1,477 "," 	1,419 ", 	961 , 	680 , 	486 , 	338 , 	452 ," 	1,008 ", 	830 , 	785 , 	227 , 	335 , 	974 ," 	2,006 "," 	28,496 "," 	37,716 "," 	54,428 "," 	24,254 "," 	12,517 "," 	11,635 "," 	2,734 "," 	1,136 "," 	2,142 "," 	1,669 ", 	494 ," 	1,350 ", 	328 , 	945 ," 	1,345 "," 	2,356 "," 	2,814 "," 	2,964 ", 	527 , 	213 , 	366 , 	-   , 	-   , 	262 , 	937 ," 	223,357 ",,,,,,,,,,,,,
DC," 	2,542 "," 	4,269 "," 	1,422 "," 	1,053 "," 	2,871 "," 	1,124 "," 	2,077 "," 	3,256 "," 	4,744 "," 	2,902 "," 	3,572 "," 	3,210 "," 	2,747 "," 	2,053 "," 	1,549 "," 	1,298 "," 	1,452 "," 	1,521 "," 	2,697 "," 	1,810 "," 	1,420 ", 	649 , 	508 , 	966 ," 	1,967 "," 	26,515 "," 	36,944 "," 	34,061 "," 	17,276 "," 	7,670 "," 	6,879 "," 	1,514 "," 	2,560 ", 	843 , 	991 , 	845 ," 	2,893 "," 	1,143 "," 	2,073 "," 	1,724 "," 	3,095 "," 	4,850 "," 	6,050 "," 	1,197 ", 	348 ," 	1,100 ", 	-   , 	-   , 	617 ," 	1,860 "," 	216,727 ",,,,,,,,,,,,,
CM, 	376 , 	601 , 	166 , 	137 , 	827 , 	204 , 	496 ," 	1,483 "," 	2,406 ", 	253 , 	263 , 	284 , 	159 , 	218 , 	121 , 	96 , 	148 , 	104 , 	552 , 	289 , 	293 , 	135 , 	58 , 	135 , 	352 ," 	16,934 "," 	20,819 "," 	13,762 "," 	9,389 "," 	3,046 "," 	2,687 "," 	1,023 "," 	1,730 ", 	876 , 	348 , 	77 , 	310 , 	74 , 	455 , 	358 ," 	1,033 "," 	3,565 "," 	1,784 ", 	64 , 	61 , 	62 , 	-   , 	-   , 	106 , 	318 ," 	89,037 ",,,,,,,,,,,,,
CV, 	114 , 	206 , 	120 , 	143 ," 	1,283 ", 	210 , 	543 ," 	1,549 "," 	2,460 "," 	2,472 "," 	1,042 "," 	1,318 ", 	800 ," 	1,028 ", 	337 , 	286 , 	356 , 	498 , 	113 , 	61 , 	114 , 	18 , 	72 , 	116 , 	289 ," 	10,696 "," 	11,799 "," 	6,689 "," 	5,343 "," 	1,763 ", 	773 , 	450 , 	572 , 	934 , 	87 , 	206 ," 	2,008 ", 	50 , 	23 , 	91 , 	176 , 	469 , 	135 ," 	1,285 ", 	170 , 	380 , 	-   , 	-   , 	1 , 	28 ," 	59,676 ",,,,,,,,,,,,,
ED, 	326 , 	557 , 	270 , 	284 ," 	2,678 ", 	455 ," 	1,481 "," 	4,478 "," 	5,270 "," 	3,543 "," 	2,834 "," 	3,336 "," 	2,309 "," 	2,776 "," 	1,425 ", 	767 ," 	1,273 "," 	1,091 ", 	195 , 	106 , 	122 , 	48 , 	56 , 	279 , 	595 ," 	40,530 "," 	37,154 "," 	17,135 "," 	13,538 "," 	5,171 "," 	2,014 "," 	1,511 "," 	1,576 "," 	2,875 ", 	350 ," 	2,098 ", 	858 , 	30 , 	95 , 	543 , 	301 ," 	2,505 ", 	388 , 	991 ," 	1,562 "," 	1,006 ", 	-   , 	-   , 	57 , 	64 ," 	168,906 ",,,,,,,,,,,,,
NC, 	56 , 	127 , 	73 , 	89 , 	609 , 	126 , 	990 ," 	2,440 "," 	2,764 ", 	182 , 	132 , 	306 , 	179 , 	92 , 	253 , 	34 , 	65 , 	66 , 	795 , 	704 ," 	1,041 ", 	205 , 	130 , 	508 , 	98 ," 	6,663 "," 	7,270 "," 	4,574 "," 	4,478 "," 	1,368 ", 	751 , 	400 , 	424 , 	989 , 	79 , 	43 , 	21 , 	212 , 	482 , 	198 , 	253 ," 	1,125 ", 	118 , 	18 , 	234 , 	156 , 	-   , 	-   , 	230 , 	425 ," 	42,575 ",,,,,,,,,,,,,
WP, 	395 , 	358 , 	158 , 	241 ," 	1,494 ", 	330 ," 	2,914 "," 	3,433 "," 	4,445 ", 	501 , 	582 , 	887 , 	281 , 	200 , 	513 , 	197 , 	200 , 	248 ," 	3,397 "," 	1,679 "," 	2,587 ", 	539 , 	293 , 	936 , 	390 ," 	10,437 "," 	10,608 "," 	10,521 "," 	8,161 "," 	3,138 "," 	2,373 "," 	1,108 "," 	1,172 "," 	2,078 ", 	405 , 	40 , 	90 , 	452 , 	579 , 	504 , 	602 ," 	2,683 ", 	409 , 	48 , 	413 , 	325 , 	-   , 	-   , 	389 , 	493 ," 	84,226 ",,,,,,,,,,,,,
SS, 	243 , 	662 , 	126 , 	181 , 	782 , 	178 , 	572 ," 	1,415 "," 	1,863 ", 	303 , 	319 , 	461 , 	249 , 	200 , 	188 , 	130 , 	71 , 	102 , 	498 , 	592 , 	495 , 	115 , 	159 , 	269 , 	529 ," 	12,470 "," 	15,495 "," 	10,147 "," 	8,061 "," 	2,814 "," 	2,239 ", 	695 ," 	1,490 "," 	1,702 ", 	387 , 	109 , 	530 , 	165 , 	415 , 	318 , 	702 ," 	1,453 "," 	1,466 ", 	146 , 	74 , 	89 , 	-   , 	-   , 	114 , 	427 ," 	72,210 ",,,,,,,,,,,,,
SB, 	468 , 	850 , 	260 , 	217 , 	976 , 	352 , 	587 ," 	1,393 "," 	1,722 ", 	420 , 	543 , 	550 , 	304 , 	311 , 	164 , 	166 , 	116 , 	199 , 	570 , 	659 , 	435 , 	168 , 	193 , 	250 , 	581 ," 	12,906 "," 	15,232 "," 	11,200 "," 	7,752 "," 	3,398 "," 	3,039 "," 	1,495 "," 	2,725 "," 	3,156 "," 	1,043 ", 	167 , 	283 , 	250 , 	663 , 	784 , 	383 ," 	1,455 "," 	1,111 ", 	103 , 	114 , 	57 , 	-   , 	-   , 	202 , 	502 ," 	80,474 ",,,,,,,,,,,,,
SO," 	1,206 "," 	2,670 "," 	1,440 "," 	1,691 "," 	3,189 "," 	1,256 "," 	2,210 "," 	2,034 "," 	2,695 ", 	804 ," 	1,364 ", 	877 ," 	1,048 ", 	595 , 	436 , 	352 , 	399 , 	530 ," 	2,960 "," 	3,476 "," 	3,518 "," 	2,030 "," 	1,759 "," 	2,633 "," 	2,790 "," 	8,076 "," 	8,567 "," 	20,130 "," 	7,668 "," 	3,432 "," 	3,009 "," 	1,820 "," 	2,698 "," 	4,211 "," 	3,149 ", 	417 ," 	2,082 "," 	1,185 "," 	2,686 "," 	1,178 "," 	1,200 "," 	1,370 "," 	4,600 ", 	631 , 	422 , 	287 , 	-   , 	-   , 	369 ," 	1,914 "," 	125,063 ",,,,,,,,,,,,,
MB, 	555 ," 	1,600 ", 	655 , 	813 ," 	3,283 ", 	671 ," 	1,263 "," 	2,604 "," 	3,205 ", 	458 , 	539 , 	542 , 	219 , 	170 , 	143 , 	74 , 	66 , 	64 , 	606 , 	489 , 	527 , 	259 , 	251 , 	637 , 	817 ," 	21,227 "," 	29,066 "," 	16,794 "," 	12,543 "," 	5,304 "," 	4,535 "," 	2,603 "," 	3,461 "," 	5,806 "," 	1,723 ", 	103 , 	377 , 	127 , 	401 ," 	1,513 ", 	770 ," 	5,063 "," 	1,119 ", 	118 , 	128 , 	35 , 	-   , 	-   , 	122 , 	356 ," 	133,804 ",,,,,,,,,,,,,
WD, 	98 , 	296 , 	182 , 	167 ," 	1,045 ", 	278 , 	572 ," 	2,350 "," 	2,758 "," 	2,136 "," 	1,377 "," 	1,498 "," 	1,223 "," 	1,492 ", 	848 , 	533 , 	537 , 	499 , 	87 , 	78 , 	63 , 	17 , 	10 , 	123 , 	230 ," 	16,417 "," 	15,073 "," 	7,275 "," 	6,088 "," 	2,037 ", 	912 , 	659 , 	630 ," 	1,355 ", 	85 ," 	1,487 "," 	1,028 ", 	21 , 	43 , 	139 , 	147 , 	785 , 	120 , 	350 , 	731 , 	384 , 	-   , 	-   , 	24 , 	50 ," 	74,337 ",,,,,,,,,,,,,
OA, 	209 , 	650 , 	605 , 	674 ," 	1,346 ", 	417 , 	455 , 	706 ," 	1,051 ", 	295 , 	212 , 	562 , 	170 , 	83 , 	176 , 	150 , 	302 , 	400 , 	613 , 	844 , 	695 , 	396 , 	257 , 	289 , 	162 ," 	3,439 "," 	2,852 "," 	1,915 "," 	1,521 ", 	591 , 	483 , 	327 , 	190 , 	304 , 	51 , 	121 ," 	1,283 ", 	217 , 	435 , 	59 , 	95 , 	529 , 	93 , 	537 , 	139 , 	208 , 	-   , 	-   , 	60 , 	320 ," 	27,488 ",,,,,,,,,,,,,
WS, 	438 ," 	1,094 ", 	557 , 	533 ," 	4,545 ", 	845 ," 	1,528 "," 	4,149 "," 	3,782 "," 	2,158 "," 	1,846 "," 	3,001 "," 	1,717 "," 	1,840 "," 	2,841 "," 	1,847 "," 	2,178 "," 	2,367 ", 	452 , 	450 , 	298 , 	113 , 	125 , 	352 , 	345 ," 	14,438 "," 	15,964 "," 	7,017 "," 	5,834 "," 	1,777 ", 	748 , 	356 , 	542 ," 	1,128 ", 	89 , 	348 , 	917 , 	213 , 	345 , 	77 , 	45 , 	370 , 	50 , 	371 , 	288 , 	710 , 	-   , 	-   , 	147 , 	301 ," 	91,476 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	158 , 	183 , 	56 , 	61 , 	556 , 	119 ," 	1,043 "," 	1,073 "," 	1,069 ", 	173 , 	251 , 	432 , 	93 , 	105 , 	226 , 	49 , 	70 , 	89 ," 	1,844 ", 	784 , 	862 , 	301 , 	114 , 	393 , 	233 ," 	1,889 "," 	2,029 "," 	2,339 "," 	1,544 ", 	719 , 	520 , 	320 , 	368 , 	560 , 	132 , 	5 , 	38 , 	284 , 	360 , 	61 , 	203 , 	398 , 	96 , 	21 , 	98 , 	167 , 	-   , 	-   , 	150 , 	490 ," 	23,128 ",,,,,,,,,,,,,
AN, 	345 , 	243 , 	121 , 	133 ," 	1,065 ", 	187 ," 	2,548 "," 	2,529 "," 	3,615 ", 	439 , 	460 , 	896 , 	317 , 	168 , 	650 , 	179 , 	223 , 	208 ," 	2,353 "," 	1,176 "," 	2,026 ", 	331 , 	254 , 	801 , 	360 ," 	7,609 "," 	6,724 "," 	6,301 "," 	5,576 "," 	2,424 "," 	1,258 ", 	892 ," 	1,138 "," 	1,868 ", 	405 , 	39 , 	84 , 	555 , 	599 , 	416 , 	588 ," 	2,060 ", 	375 , 	62 , 	476 , 	341 , 	-   , 	-   , 	627 , 	482 ," 	62,526 ",,,,,,,,,,,,,
Entries," 	93,750 "," 	168,431 "," 	104,448 "," 	93,779 "," 	255,335 "," 	112,748 "," 	185,481 "," 	283,419 "," 	295,418 "," 	157,134 "," 	172,530 "," 	133,786 "," 	131,424 "," 	116,736 "," 	101,709 "," 	64,673 "," 	101,610 "," 	124,403 "," 	120,766 "," 	160,318 "," 	137,703 "," 	72,719 "," 	62,483 "," 	116,603 "," 	180,095 "," 	845,600 "," 	909,423 "," 	700,017 "," 	535,429 "," 	291,561 "," 	287,073 "," 	171,463 "," 	254,527 "," 	216,377 "," 	91,768 "," 	60,330 "," 	172,645 "," 	45,296 "," 	83,454 "," 	73,198 "," 	79,897 "," 	136,898 "," 	144,786 "," 	70,842 "," 	30,394 "," 	92,732 ", 	-   , 	-   ," 	24,693 "," 	60,425 "," 	8,926,329 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
