Exit stations,Entry stations->,,SUNDAY,,,Oct 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	33 , 	56 , 	28 , 	135 , 	45 , 	57 , 	29 , 	39 , 	19 , 	53 , 	93 , 	13 , 	22 , 	16 , 	10 , 	5 , 	14 , 	13 , 	5 , 	7 , 	2 , 	2 , 	9 , 	16 , 	85 , 	47 , 	155 , 	84 , 	50 , 	62 , 	14 , 	31 , 	24 , 	7 , 	4 , 	8 , 	3 , 	26 , 	10 , 	9 , 	20 , 	14 ," 	1,385 ",,,Eastbay," 	33,656 ",,SF CBD," 	76,473 ",57.2%,,,
EN, 	47 , 	13 , 	49 , 	34 , 	198 , 	62 , 	80 , 	49 , 	75 , 	35 , 	65 , 	320 , 	22 , 	31 , 	25 , 	12 , 	16 , 	34 , 	17 , 	6 , 	12 , 	3 , 	4 , 	11 , 	18 , 	202 , 	123 , 	347 , 	154 , 	57 , 	63 , 	25 , 	50 , 	32 , 	15 , 	6 , 	10 , 	2 , 	25 , 	7 , 	13 , 	50 , 	20 ," 	2,442 ",,,Westbay," 	38,887 ",,non-CBD," 	52,316 ",39.1%,,,
EP, 	60 , 	42 , 	5 , 	26 , 	232 , 	56 , 	47 , 	39 , 	43 , 	33 , 	34 , 	119 , 	14 , 	12 , 	10 , 	8 , 	4 , 	23 , 	8 , 	6 , 	7 , 	4 , 	4 , 	17 , 	9 , 	142 , 	88 , 	211 , 	121 , 	30 , 	27 , 	13 , 	14 , 	14 , 	4 , 	4 , 	10 , 	2 , 	10 , 	1 , 	3 , 	48 , 	13 ," 	1,616 ",,,Transbay," 	61,251 ",,,,,,,
NB, 	30 , 	30 , 	35 , 	6 , 	56 , 	38 , 	48 , 	43 , 	54 , 	29 , 	32 , 	99 , 	13 , 	14 , 	11 , 	4 , 	6 , 	22 , 	12 , 	7 , 	16 , 	7 , 	4 , 	10 , 	8 , 	184 , 	129 , 	246 , 	209 , 	84 , 	60 , 	18 , 	16 , 	15 , 	4 , 	2 , 	8 , 	1 , 	6 , 	3 , 	3 , 	79 , 	11 ," 	1,716 ",,,,,,,,,,,
BK, 	146 , 	205 , 	227 , 	63 , 	27 , 	130 , 	159 , 	156 , 	154 , 	80 , 	125 , 	271 , 	48 , 	47 , 	40 , 	23 , 	56 , 	230 , 	29 , 	33 , 	52 , 	33 , 	14 , 	28 , 	36 , 	377 , 	258 , 	768 , 	477 , 	206 , 	160 , 	68 , 	50 , 	85 , 	11 , 	21 , 	60 , 	8 , 	20 , 	13 , 	13 , 	214 , 	87 ," 	5,309 ",,,,,,,,,,,
AS, 	50 , 	53 , 	49 , 	29 , 	108 , 	9 , 	59 , 	60 , 	57 , 	38 , 	66 , 	113 , 	22 , 	30 , 	16 , 	8 , 	9 , 	28 , 	11 , 	8 , 	15 , 	5 , 	4 , 	12 , 	21 , 	132 , 	98 , 	227 , 	210 , 	107 , 	82 , 	20 , 	17 , 	14 , 	3 , 	5 , 	12 , 	1 , 	15 , 	3 , 	2 , 	49 , 	14 ," 	1,889 ",,,,,,,,,,,
MA, 	65 , 	69 , 	48 , 	42 , 	153 , 	57 , 	13 , 	43 , 	55 , 	30 , 	68 , 	196 , 	30 , 	49 , 	37 , 	19 , 	13 , 	30 , 	28 , 	25 , 	29 , 	13 , 	13 , 	37 , 	33 , 	277 , 	159 , 	430 , 	336 , 	182 , 	118 , 	31 , 	34 , 	27 , 	5 , 	6 , 	18 , 	6 , 	52 , 	2 , 	9 , 	89 , 	18 ," 	2,994 ",,,,,,,,,,,
19, 	30 , 	39 , 	33 , 	41 , 	132 , 	58 , 	45 , 	9 , 	13 , 	17 , 	51 , 	108 , 	25 , 	35 , 	27 , 	15 , 	10 , 	31 , 	24 , 	18 , 	23 , 	13 , 	8 , 	42 , 	22 , 	167 , 	125 , 	307 , 	250 , 	115 , 	92 , 	26 , 	23 , 	22 , 	5 , 	7 , 	13 , 	4 , 	24 , 	5 , 	7 , 	51 , 	14 ," 	2,128 ",,,,,,,,,,,
12, 	37 , 	58 , 	42 , 	37 , 	128 , 	48 , 	52 , 	12 , 	11 , 	7 , 	43 , 	157 , 	44 , 	62 , 	31 , 	19 , 	27 , 	37 , 	35 , 	23 , 	29 , 	12 , 	14 , 	31 , 	34 , 	188 , 	144 , 	378 , 	203 , 	88 , 	64 , 	32 , 	39 , 	35 , 	16 , 	5 , 	16 , 	5 , 	40 , 	7 , 	6 , 	66 , 	20 ," 	2,382 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	20 , 	31 , 	29 , 	29 , 	74 , 	33 , 	28 , 	12 , 	12 , 	7 , 	90 , 	199 , 	61 , 	83 , 	31 , 	26 , 	24 , 	44 , 	8 , 	6 , 	7 , 	5 , 	5 , 	11 , 	18 , 	168 , 	132 , 	333 , 	201 , 	95 , 	73 , 	23 , 	29 , 	24 , 	3 , 	25 , 	50 , 	2 , 	10 , 	1 , 	5 , 	20 , 	7 ," 	2,098 ",,,Dtwn SF," 	1,481 "," 	5,152 "," 	10,318 "," 	4,847 "," 	5,260 "," 	6,980 "," 	4,047 "," 	38,084 "
